Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 06:28:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,22.731232935352182,51.666666666666686,46.10666666666668,0.0,50.933996344021956,0.9322715579405055,2502.0724895090866,3499.855208888889,22.731232935352182,47.55470247663762,50.933996344021956,45.865055542945456,12.43753247303448,15.44354829204536,0.0,0.6,512.9275133478101,-909.3525379505335,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04667381711539969,0.0,0,0.6517764791059074,197.99884266666666,-6.583464204313959,0.298435803262948,7.603508370286263,0.0031814583564597773,26.35823214710045,1.2397865134639658
2025-01-01 06:29:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,22.819653473650305,51.666666666666686,46.10666666666668,0.0,50.87742992179874,0.933643446787073,2502.0724895090866,3499.855208888889,22.819653473650305,47.69154278387532,50.87742992179874,46.09859921491362,12.43753247303448,15.449119831558187,0.0,0.6,512.453812050413,-909.8759856101236,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04668316124621311,0.0,0,0.6519069652126431,197.99884266666666,-6.533717842120785,0.2983416519086106,7.606255686773358,0.0031815927807236242,26.311314432097145,1.2397624783449424
2025-01-01 06:30:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,22.918521298621272,51.666666666666686,46.10666666666668,0.0,50.82088076229619,0.8542148511428148,2285.844002761388,3499.855208888889,22.918521298621272,47.82837068203126,50.82088076229619,46.332115641898795,12.43753247303448,15.454637028382873,0.0,0.0,484.1307298517672,-938.4062454790507,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04616569087257847,0.0,0,0.6446807506235234,197.99884266666666,-6.326540171839671,0.29824855240654957,7.608972562344608,0.0031817269683133936,40.58093778495152,1.2397386777668717
2025-01-01 06:31:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.028385947212882,51.666666666666686,46.10666666666668,0.0,50.768901214079875,0.8553732157799357,2285.844002761388,3499.855208888889,23.028385947212882,47.995530561490455,50.768901214079875,46.60884523519575,12.43753247303448,15.4593176684061,0.0,0.0,483.933114783737,-938.8537906582936,-0.0,-0.0,824.0148777248799,0.0,3.0,0.046173723917736366,0.0,0,0.644792928075746,197.99884266666666,-6.076610060626891,0.2981782776038383,7.611883689302349,0.0031819339348938065,40.52943663984295,1.2397184171178266
2025-01-01 06:32:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.13825763673094,51.666666666666686,46.10666666666668,0.0,50.71693978665831,0.85653432083326,2285.8440027613883,3499.855208888889,23.13825763673094,48.162675022366656,50.71693978665831,46.88554264022084,12.43753247303448,15.463973882452972,0.0,0.0,483.6336494653864,-939.2990849755205,-0.0,-0.0,824.0148777248799,0.0,3.0,0.0461817143797641,0.0,0,0.6449045108758841,197.99884266666666,-5.93078106175064,0.29810846446613326,7.614252306548777,0.0031821406421917104,40.478073774884955,1.239698262237946
2025-01-01 06:33:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.2481382233741,51.666666666666686,46.10666666666668,0.0,50.66499647371237,0.8576981759682798,2285.844002761388,3499.855208888889,23.2481382233741,48.32980406367174,50.66499647371237,47.16220785865142,12.43753247303448,15.46860303355494,0.0,0.0,483.2689448659328,-939.7418748372988,-0.0,-0.0,824.0148777248799,0.0,3.0,0.0461896577445466,0.0,0,0.6450154359865814,197.99884266666666,-5.852695799426035,0.29803916312358786,7.616605427533079,0.003182347090886281,40.42686091412505,1.2396782244428262
2025-01-01 06:34:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.35802878830009,51.666666666666686,46.10666666666668,0.0,50.6130712686479,0.8588647909022304,2285.8440027613874,3499.855208888889,23.35802878830009,48.49691768415704,50.6130712686479,47.43884089191162,12.43753247303448,15.47320358497905,0.0,0.0,482.88725038939856,-940.1820117382708,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04619755138709828,0.0,0,0.645125666751229,197.99884266666666,-5.79425337498831,0.29797040262481095,7.61894221564141,0.0031825532817147083,40.375804878663864,1.239658310321028
2025-01-01 06:35:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.467929424227805,51.666666666666686,46.10666666666668,0.0,50.56116416471085,0.8600341754018442,2285.844002761388,3499.855208888889,23.467929424227805,48.66401588242221,50.56116416471085,47.7154417412779,12.43753247303448,15.477775403743632,0.0,0.0,482.5120673591264,-940.6194814075818,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04620539509148366,0.0,0,0.6452352001543962,197.99884266666666,-5.73196673594939,0.29790218516208855,7.621791642362343,0.0031827592154479866,40.324906233397876,1.2396385204312899
2025-01-01 06:36:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.57783975358052,51.666666666666686,46.10666666666668,0.0,50.50927515513428,0.8612063392803468,2285.844002761388,3499.855208888889,23.57783975358052,48.83109865705387,50.50927515513428,47.99201040801367,12.43753247303448,15.4823190242119,0.0,0.0,482.145277030806,-941.0543334496762,-0.0,-0.0,824.0148777248799,0.0,3.0,0.046213189786559965,0.0,0,0.6453440491671086,197.99884266666666,-5.663905022175374,0.2978345001762919,7.624096038383753,0.0031829648928600133,40.27416256853538,1.2396188524662353
2025-01-01 06:37:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.687759365448073,51.666666666666686,46.10666666666668,0.0,50.45740423320818,0.8623812923961507,2285.844002761388,3499.855208888889,23.687759365448073,48.99816600669162,50.45740423320818,48.268546893433346,12.43753247303448,15.486835028427725,0.0,0.0,481.7827664590259,-941.4866220810896,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04622093648259598,0.0,0,0.6454522278972643,197.99884266666666,-5.594126962541985,0.29776733621025653,7.6263846501096335,0.0031831703147128907,40.223571261676646,1.2395993039140867
2025-01-01 06:38:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.7976879306716,51.666666666666686,46.10666666666668,0.0,50.40555139228445,0.8635590446529993,2285.844002761388,3499.855208888889,23.7976879306716,49.16521793003274,50.40555139228445,48.54505119890689,12.43753247303448,15.491323882307974,0.0,0.0,481.4222243708314,-941.9163904494442,-0.0,-0.0,824.0148777248799,0.0,3.0,0.0462286359902844,0.0,0,0.6455597476657804,197.99884266666666,-5.524900682381993,0.2977006840382273,7.628657736061696,0.0031833754817558726,40.17313020816993,1.2395798727621725
2025-01-01 06:39:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,23.907625163717967,51.666666666666686,46.10666666666668,0.0,50.35371662576477,0.864739606000503,2285.844002761388,3499.855208888889,23.907625163717967,49.33225442582071,50.35371662576477,48.82152332584867,12.43753247303448,15.49578598994087,0.0,0.0,481.0633926884741,-942.3436758227392,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04623628901394999,0.0,0,0.6456666183081993,197.99884266666666,-5.456446991444166,0.2976345356262372,7.631445016994917,0.0031835803947279193,40.122837579033565,1.239560557263663
2025-01-01 06:40:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,24.017570782344137,51.666666666666686,46.10666666666668,0.0,50.301899927094084,0.865922986434551,2285.8440027613883,3499.855208888889,24.017570782344137,49.49927549283905,50.301899927094084,49.097963275711535,12.43753247303448,15.500221750733182,0.0,0.0,480.7065627950577,-942.7685150573361,-0.0,-0.0,824.0148777248799,0.0,3.0,0.046243896249597766,0.0,0,0.6457728495438829,197.99884266666666,-5.388437650263697,0.29756888303966844,7.633687834701016,0.003183785054359057,40.07269156609697,1.2395413556921198
2025-01-01 06:41:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,24.127524498012008,51.666666666666686,46.10666666666668,0.0,50.25010128976015,0.8671091959975892,2285.8440027613883,3499.855208888889,24.127524498012008,49.666281129910935,50.25010128976015,49.37437104998633,12.43753247303448,15.504631573030844,0.0,0.0,480.35188030321353,-943.1909459020063,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04625145840827592,0.0,0,0.6458784513022628,197.99884266666666,-5.320689297437692,0.29750371818305243,7.635915799382564,0.0031839894613704786,40.02269032124037,1.239522266283001
2025-01-01 06:42:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,24.23748601975558,51.666666666666686,46.10666666666668,0.0,50.198320707294435,0.8682982447788696,2285.844002761388,3499.855208888889,24.23748601975558,49.83327133590001,50.198320707294435,49.6507466502028,12.43753247303448,15.509015868684111,0.0,0.0,479.99933386878706,-943.6110064775186,-0.0,-0.0,824.0148777248799,0.0,3.0,0.046258976206754523,0.0,0,0.6459834335926741,197.99884266666666,-5.253175156351842,0.2974390329038051,7.638129139746335,0.0031841936164743435,39.97283198063925,1.2395032872569998
2025-01-01 06:43:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,24.347455058023115,51.666666666666686,46.10666666666668,0.0,50.14655817327248,0.8694901429147125,2285.844002761388,3499.855208888889,24.347455058023115,50.000246109710744,50.14655817327248,49.92709007792989,12.43753247303448,15.513375047799224,0.0,0.0,479.64887280941275,-944.0287347735376,-0.0,-0.0,824.0148777248799,0.0,3.0,0.046266450358528236,0.0,0,0.6460878063787123,197.99884266666666,-5.185907919707116,0.2973748190922895,7.640858023032818,0.0031843975203736975,39.92311468818425,1.239484416842582
2025-01-01 06:44:00,4.226751911347857,0.25254584119856444,0.024575,0.07044586518913094,0.004209097353309407,0.0004095833333333333,0.28011074189295415,3.499855208888889,0.3681151272326806,0.028670833333333333,0.05,0.024575,0.0,0.0,0.23796250786523107,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.257590774787691,0,On,0.050831783412372364,0,On,0.3172833438203082,0.23796250786523107,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,24.458937079277348,51.666666666666686,46.10666666666668,0.0,50.167205450288286,0.8690143210369535,2285.844002761388,3499.855208888889,24.458937079277348,50.167205450288286,50.167205450288286,50.167205450288286,12.43753247303448,15.517709516969557,0.0,0.0,479.3004558231564,-944.4441684785126,-0.0,-0.0,824.0148777248799,0.0,3.0,0.04627388157078842,0.0,0,0.6461915795359507,197.99884266666666,-5.118891200988594,0.29731106871535623,7.643042904858371,0.0031846011737625087,39.87353660337771,1.239465653283573
2025-01-01 06:45:00,4.316650722115705,0.2673381052009977,0.024575,0.07194417870192842,0.004455635086683295,0.0004095833333333333,0.33483966004897914,3.499855208888889,0.403285019844504,0.028670833333333333,0.05,0.024575,0.0,0.0,0.2527547718676644,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.312319692943716,0,On,0.06627865735428472,0,On,0.33700636249021926,0.2527547718676644,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,24.68359253860126,51.666666666666686,46.10666666666668,0.0,50.33414914529811,0.0,0.0,3499.855208888889,24.68359253860126,50.33414914529812,50.33414914529813,50.33414914529811,12.43753247303448,15.522019678930825,0.0,0.0,567.4722508179535,-944.8573449459196,-0.0,-0.0,912.5330771858344,0.0,3.0,0.046281270543837676,0.0,0,0.6462947628437643,197.99884266666666,-5.052119199738986,0.29724777382269424,7.645213838573081,0.0031848045773257417,40.23827929494374,1.2394469948406373
2025-01-01 06:46:00,4.316650722115705,0.2673381052009977,0.024575,0.07194417870192842,0.004455635086683295,0.0004095833333333333,0.33483966004897914,3.499855208888889,0.403285019844504,0.028670833333333333,0.05,0.024575,0.0,0.0,0.2527547718676644,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.312319692943716,0,On,0.06627865735428472,0,On,0.33700636249021926,0.2527547718676644,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,25.022346053887304,51.666666666666686,46.10666666666668,0.0,50.82186036700929,0.0,0.0,3499.855208888889,25.022346053887304,50.82186036700929,50.82186036700931,50.82186036700929,12.43753247303448,15.528704122712565,0.0,0.0,566.8472534120427,-945.49826538281,-0.0,-0.0,912.5330771858344,0.0,3.0,0.0462927286668898,0.0,0,0.6464547697933054,197.99884266666666,-5.036196168759483,0.29713941535838423,7.648685372126664,0.0031850098446106136,40.17795263336542,1.2394181416959602
2025-01-01 06:47:00,4.316650722115705,0.2673381052009977,0.024575,0.07194417870192842,0.004455635086683295,0.0004095833333333333,0.33483966004897914,3.499855208888889,0.403285019844504,0.028670833333333333,0.05,0.024575,0.0,0.0,0.2527547718676644,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.312319692943716,0,On,0.06627865735428472,0,On,0.33700636249021926,0.2527547718676644,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Lower On,3499.855208888889,1.0,25.361130867492648,51.666666666666686,46.10666666666668,0.0,51.30952404750265,0.0,0.0,3499.855208888889,25.361130867492648,51.30952404750265,51.30952404750266,51.30952404750265,12.43753247303448,15.53529658190805,0.0,0.0,566.215161770727,-946.1305363127289,-0.0,-0.0,912.5330771858344,0.0,3.0,0.04630402778651469,0.0,0,0.6466125563396232,197.99884266666666,-5.0360168801564225,0.29703282598444114,7.652105738171221,0.003185214808922834,40.11807017483825,1.2393896850239288
2025-01-01 06:48:00,0.8167955132268164,0.2673381052009977,0.024575,0.013613258553780273,0.004455635086683295,0.0004095833333333333,0.33483966004897914,0.0,0.403285019844504,0.028670833333333333,0.05,0.024575,0.0,0.0,0.2527547718676644,0,0.01458333333333334,1,0,0,Off,0.022519967105263158,0.0,On,0.312319692943716,0,On,0.06627865735428472,0,On,0.33700636249021926,0.2527547718676644,On,0,0,Off,On,604.8486377777778,15.5555555555556,0.8,0.0,0.7202222555555555,0.028670833333333333,1,576.1778044444444,576.1778044444444,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1945.992177777778,Off,0.0,0.0,25.532099989518553,51.666666666666686,46.10666666666668,0.0,51.797140182385725,0.0,0.0,0.0,25.532099989518553,51.797140182385725,51.79714018238573,51.797140182385725,12.43753247303448,15.54180042042992,0.0,0.0,565.5985605758239,-946.7544733930044,-0.0,-0.0,912.5330771858344,0.0,3.0,0.04631517372301919,0.0,0,0.6467682037603875,197.99884266666666,-5.028680994783933,0.29692793970637643,7.655476787180051,0.003185419472448942,40.05861677240077,1.23936161032718
