Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:49:00,1.5296805636419757,0.22852746017943715,0.0,0.025494676060699595,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,0.0,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.41849501468133,51.666666666666686,46.10666666666668,0.0,50.806279477539974,0.0,0.0,0.0,34.41849501468133,48.78273614331115,50.806279477539974,47.77096447619674,12.43753247303448,19.275748799666868,-0.2242512003331889,7.7863695385664125,4.329434850277962,2.2,9.236100170605994,-2290.850733254145,-2733.0954789419343,-435.7173659642468,-3388.9783142307383,-0.0,-0.0,905.9413035148273,974.4298482391733,1.0,0.1523064018819532,0.0,0,1.1107812849493468,65.99961422222222,192.18627746176574,0.2050510386252868,8.949729782454977,0.0027835127820826913,246.29846125365222,1.2238329904198195,0.3900254370115114,-2839.183531201788,106.08805225985368,0.19123939410902321,-530.655403256818,94.93803729257117
2025-01-01 11:50:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,34.52061508552189,51.666666666666686,46.10666666666668,0.0,50.80285000721476,0.0,0.0,0.0,34.52061508552189,48.779837934858804,50.80285000721476,47.768331898680835,12.43753247303448,19.185062113622614,-0.314937886377443,7.792172367735432,4.368626124568838,2.2,9.236100170605994,16081.815321875005,-2736.4585863558905,-446.7428619322126,-3359.684125813231,-0.0,-0.0,905.9413035148273,973.3870375034836,1.0,0.15179603714144738,0.0,0,1.1070591590554444,65.99961422222222,198.09872195118658,0.20626208672506535,8.908439918658763,0.0027841773400516536,245.3414341177142,1.2242121506647718,0.39008616778527777,-2842.575274752583,106.11668839669288,0.1920970136572378,-542.8454134180496,96.10255148583701
2025-01-01 11:51:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,34.3177492722592,51.666666666666686,46.10666666666668,0.0,50.799411387275406,0.0,0.0,0.0,34.3177492722592,48.776931127388636,50.799411387275406,47.76569099744525,12.43753247303448,19.356492298150474,-0.1435077018495825,7.797776146412286,4.407631730202601,2.2,9.236100170605994,16013.61356631886,-2739.7037066771354,-457.8340115594368,-3415.145261779498,-0.0,-0.0,905.9413035148273,972.3807726174036,1.0,0.15276005538236154,0.0,0,1.1140898117865567,65.99961422222222,185.35810236130715,0.20411938843511146,8.988677535490828,0.0027848391107619932,246.2200850881191,1.2234941842518334,0.39014480638009363,-2845.8514799084014,106.14777323126661,0.19294678532586973,-555.0537599263772,97.21974836694041
2025-01-01 11:52:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,34.12110272372563,51.666666666666686,46.10666666666668,0.0,50.79599119253171,0.0,0.0,0.0,34.12110272372563,48.77404140222883,50.79599119253171,47.763066507077404,12.43753247303448,19.522594357808114,0.0,7.803189056839999,4.446443694513033,2.2,9.236100170605994,15948.343792354388,-2742.8359526376476,-468.98752917268723,-3469.225021608974,-0.0,-0.0,905.9413035148273,971.4099107475542,1.0,0.15369107922763686,0.0,0,1.120879834073177,65.99961422222222,174.16808822631256,0.20206892365773016,9.06580251116827,0.0027855036412265757,247.05240011492964,1.2227993176132481,0.3902014393402793,-2849.0168474734464,106.18089483579882,0.19378863979859423,-567.2764131525364,98.28888397984917
2025-01-01 11:53:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,33.93025929301013,51.666666666666686,46.10666666666668,0.0,50.79258886046981,0.0,0.0,0.0,33.93025929301013,48.7711682356864,50.79258886046981,47.7604579232947,12.43753247303448,19.68372543233601,0.0,7.8084189108018425,4.485054027636196,2.2,9.236100170605994,15884.56380185056,-2745.859795003069,-480.19971045833194,-3522.0072494753126,-0.0,-0.0,905.9413035148273,970.4732561630253,1.0,0.15459142261980882,0.0,0,1.1274461016607178,65.99961422222222,163.1703255888232,0.20010364436855466,9.140724631282815,0.002786170796951995,247.8414955581659,1.2221259831050064,0.39025614925295055,-2852.075868877884,106.21607387481518,0.194622507627201,-579.5093014946287,99.30959103629681
2025-01-01 11:54:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,33.74489932485987,51.666666666666686,46.10666666666668,0.0,50.78920386620711,0.0,0.0,0.0,33.74489932485987,48.76831113910995,50.78920386620711,47.75786477556137,12.43753247303448,19.840159765148684,0.0,7.8134733387364035,4.523454794260563,2.2,9.236100170605994,15822.441917193271,-2748.779275524,-491.46651764447927,-3573.552353676113,-0.0,-0.0,905.9413035148273,969.5695598066269,1.0,0.15546289854898482,0.0,0,1.1338018368133533,65.99961422222222,152.5935451323345,0.19821784545741414,9.21361628366676,0.002786840452345792,248.58984755829098,1.2214729677033809,0.39030901673299134,-2855.0329362043176,106.2536606803178,0.19544832074591462,-591.7483351157038,100.28181747122446
2025-01-01 11:55:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,33.56474805014729,51.666666666666686,46.10666666666668,0.0,50.78583571376769,0.0,0.0,0.0,33.56474805014729,48.76546965076466,50.78583571376769,47.755286619263146,12.43753247303448,19.99213304830206,0.0,7.818359891066705,4.56163817338875,2.2,9.236100170605994,15761.969737734016,-2751.598240465979,-502.7836525445222,-3623.9110323827954,-0.0,-0.0,905.9413035148273,968.6975188798444,1.0,0.15630707474996688,0.0,0,1.1399584731310917,65.99961422222222,142.48004437976147,0.19640654661751206,9.28391266423657,0.002787512488836984,249.29961346267223,1.2208392259984493,0.39036012148798094,-2857.8924010198825,106.29416055390351,0.1962660136913383,-603.9894266378659,101.20577409334366
2025-01-01 11:56:00,19.867139985864195,0.22852746017943715,0.0,0.33111899976440323,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,18.33745942222222,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,On,18337.459422222222,20.000000000000057,1.0000000000000002,0.0,18.33745942222222,0.0,1,18337.459422222222,18337.459422222222,Off,0.0,0.0,33.38956338325838,51.666666666666686,46.10666666666668,0.0,50.78248393202375,0.0,0.0,0.0,33.38956338325838,48.76264333205263,50.78248393202375,47.75272303206708,12.43753247303448,20.139852906781595,0.0,7.823086082707857,4.599596507698509,2.2,9.236100170605994,15703.123638532625,-2754.320486939904,-514.1466197993587,-3673.127250387227,-0.0,-0.0,905.9413035148273,967.8557764347861,1.0,0.1571253369931217,0.0,0,1.145926117134536,65.99961422222222,132.8501631828013,0.19466532320459676,9.351733907519435,0.0027881867939580254,249.9727125456329,1.2202238353753556,0.3904095427878721,-2860.658600047144,106.33811310723986,0.1970755245715953,-616.2285091211191,102.08188932176041
2025-01-01 11:57:00,1.5296805636419757,0.22852746017943715,0.0,0.025494676060699595,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,0.0,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.21912672898347,51.666666666666686,46.10666666666668,0.0,50.779148071740316,0.0,0.0,0.0,33.21912672898347,48.759831764760804,50.779148071740316,47.75017361127105,12.43753247303448,20.28350679681762,0.0,7.8276594040763285,4.637322343895545,2.2,9.236100170605994,-2691.594945064266,-2756.9498246619137,-525.5507814614294,-3721.240499516218,-0.0,-0.0,905.9413035148273,967.042920996931,1.0,0.15791893664826004,0.0,0,1.1517138951515964,65.99961422222222,123.70425093712441,0.19299017971582963,9.417912232511128,0.0027888632606639764,250.6108865120063,1.2196259622942165,0.3904573595838773,-2863.335861273355,106.38603661144136,0.1978767958223768,-628.461551621544,102.91077016011458
2025-01-01 11:58:00,1.5296805636419757,0.22852746017943715,0.0,0.025494676060699595,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,0.0,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.355234698661455,51.666666666666686,46.10666666666668,0.0,50.77582770345115,0.0,0.0,0.0,33.355234698661455,48.75703454908289,50.77582770345115,47.74763797189876,12.43753247303448,20.163709904160182,0.0,7.83208731093839,4.6748084652612825,2.2,9.236100170605994,-2641.730625692424,-2759.4901104174496,-536.9914033215176,-3681.100383057194,-0.0,-0.0,905.9413035148273,966.2574861872965,1.0,0.15725727780905951,0.0,0,1.1468883707709805,65.99961422222222,133.42845384994288,0.19447223659326088,9.36441204012474,0.002789541786829663,249.4579462721334,1.2201235894318183,0.3905036504058733,-2865.9284976924914,106.43838727504178,0.1986697747821301,-640.6845725873942,103.69316926587662
2025-01-01 11:59:00,1.5296805636419757,0.22852746017943715,0.0,0.025494676060699595,0.003808791002990619,0.0,0.4901097994064206,0.0,1.0395707642355552,0.0,0.0,0.0,0.22852746017943715,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0.0,0,Off,0.016358585526315788,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6725392835684333,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.48655955507472,51.666666666666686,46.10666666666668,0.0,50.772495111323366,0.0,0.0,0.0,33.48655955507472,48.754225872437026,50.772495111323366,47.74509125299386,12.43753247303448,20.04801245345326,0.0,7.836377140774854,4.712047917062467,2.2,9.236100170605994,-2594.788706522986,-2761.945403793162,-548.4636876835478,-3642.4976151747355,-0.0,-0.0,905.9413035148273,965.4979498673114,1.0,0.15661687047995812,0.0,0,1.1422178351459478,65.99961422222222,141.7676051369215,0.19591702999483412,9.312308110952767,0.002790216915958961,248.3355966056142,1.2206045592140378,0.3905484924916078,-2868.440758018206,106.49535422504428,0.1994544141060911,-652.8936511976663,104.42996351411844
2025-01-01 12:00:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.61346250120405,51.666666666666686,46.10666666666668,0.0,50.76915072793286,0.0,0.0,0.0,33.61346250120405,48.75140613758514,50.76915072793286,47.742533842411284,12.43753247303448,19.93610440614298,0.0,7.840535912150379,4.749034025246598,2.2,9.236100170605994,-2545.6653036917637,-2764.320003267175,-559.9628000854465,-3605.312621318433,-0.0,-0.0,909.572653270669,964.7627358205108,1.0,0.15599612775225216,0.0,0,1.137690714839878,65.99961422222222,150.0746643559997,0.1973272288602043,9.262160692315888,0.00279088874274597,247.24169149390443,1.2210701233590637,0.3905919596935456,-2870.876708825592,106.556705558417,0.20023067203296185,-665.0849366813168,105.1221365958703
2025-01-01 12:01:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.73615189047207,51.666666666666686,46.10666666666668,0.0,50.765794953193364,0.0,0.0,0.0,33.73615189047207,48.74857571687407,50.765794953193364,47.739966098714426,12.43753247303448,19.82780706261019,0.0,7.844570169626554,4.785760410032583,2.2,9.236100170605994,-2501.7871888174936,-2766.6182563598136,-571.4838992256641,-3569.4713622544423,-0.0,-0.0,909.572653270669,964.0502103694878,1.0,0.15539417651587858,0.0,0,1.1333006421997662,65.99961422222222,158.11152016627955,0.1987040234361412,9.213168173517168,0.002791557355148894,246.17497561090448,1.2215209911408709,0.3906341208627911,-2873.2401432742117,106.62188691439817,0.20099851254216286,-677.2546560591888,105.77075683352479
2025-01-01 12:02:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.854915439265575,51.666666666666686,46.10666666666668,0.0,50.76242816817639,0.0,0.0,0.0,33.854915439265575,48.74573496510625,50.76242816817639,47.73738836357119,12.43753247303448,19.72287349575628,0.0,7.8484859126050655,4.822220995438252,2.2,9.236100170605994,-2459.4728223408315,-2768.844345488289,-583.0221632649078,-3534.8787135975685,-0.0,-0.0,909.572653270669,963.3586841315011,1.0,0.15480975287758067,0.0,0,1.1290383995633304,65.99961422222222,165.833237986068,0.2000495365717197,9.165210648178732,0.0027922228371238256,245.13372843117028,1.2219581597758133,0.39067503911071016,-2875.5345389496165,106.6901934613273,0.20175790542646943,-689.3991205871419,106.37695732223406
2025-01-01 12:03:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,33.9699488956097,51.666666666666686,46.10666666666668,0.0,50.75905072793601,0.0,0.0,0.0,33.9699488956097,48.74288421285699,50.75905072793601,47.73480095531749,12.43753247303448,19.62113579783399,0.0,7.852288578256252,4.858410015356124,2.2,9.236100170605994,-2418.681905744872,-2771.0021582838153,-594.5728120955583,-3501.4670861726604,-0.0,-0.0,909.572653270669,962.6864112059936,1.0,0.1542420213622127,0.0,0,1.1248978937516614,65.99961422222222,173.21252715711998,0.20136500991973225,9.119615709068881,0.0027928852672309636,244.11676590258259,1.2223823004580001,0.39071477163572704,-2877.7630473953736,106.7608891115582,0.20250882629506517,-701.5147310516146,106.94191895605636
2025-01-01 12:04:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.081426685924626,51.666666666666686,46.10666666666668,0.0,50.755662969824236,0.0,0.0,0.0,34.081426685924626,48.74002377421861,50.755662969824236,47.732204176415806,12.43753247303448,19.52244437014089,0.0,7.85598305589891,4.894322016705134,2.2,9.236100170605994,-2379.3609368252937,-2773.0952406080637,-606.1311261413089,-3469.1760367357974,-0.0,-0.0,909.572653270669,962.031588904457,1.0,0.15369023986227548,0.0,0,1.1208737125226504,65.99961422222222,180.24244663983484,0.20265152944315487,9.074896721173644,0.0027935447202829347,243.12302784645988,1.222794010679112,0.39075336987842785,-2879.9285021046494,106.8332614965856,0.2032512565197749,-713.5979820512719,107.46685590996299
2025-01-01 12:05:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.18950738863802,51.666666666666686,46.10666666666668,0.0,50.75226521541903,0.0,0.0,0.0,34.18950738863802,48.73715394859588,50.75226521541903,47.72959831518431,12.43753247303448,19.426663219830786,-0.07333678016927081,7.8595737181592735,4.929951860114815,2.2,9.236100170605994,-2341.4512259622957,-2775.1267946304756,-617.6924621188074,-3437.950574309385,-0.0,-0.0,909.572653270669,961.3923574978991,1.0,0.1531537345462524,0.0,0,1.1169609415757262,65.99961422222222,186.92669507642017,0.20391007457521995,9.031688779121069,0.002794201267735567,242.15154620630875,1.223193833500984,0.3907908798515067,-2882.033436387748,106.90664175727271,0.20398518313532096,-725.6454653832907,107.95300326448333
2025-01-01 12:06:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.294337265452626,51.666666666666686,46.10666666666668,0.0,50.74885777195728,0.0,0.0,0.0,34.294337265452626,48.73427502204047,50.74885777195728,47.726983647082065,12.43753247303448,19.333666926376612,-0.16633307362344496,7.863064460113667,4.965294718537692,2.2,9.236100170605994,-2304.8924830075484,-2777.0996944475446,-629.2522661394678,-3407.7400513176367,-0.0,-0.0,909.572653270669,960.7667999766697,1.0,0.15263188378963935,0.0,0,1.1131550473597251,65.99961422222222,193.2749150394187,0.20514154901185544,8.989232889699759,0.0027948549779803662,241.20142460536704,1.2235822699462753,0.39082734255260426,-2884.080105965372,106.9804115178274,0.20471059870282451,-737.6538726399269,108.4016065004591
2025-01-01 12:07:00,1.5277537375005577,0.2307397666986211,0.0,0.02546256229167596,0.0038456627783103516,0.0,0.49079140713668373,0.0,1.036962330363874,0.0,0.0,0.0,0.2307397666986211,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0619445825371508,0.04645843690286309,On,0.0,0,Off,0.017040193256578944,0.0,On,0.47375121388010477,0,On,0.062328200427872196,0,On,0.24570843972767742,0.184281329795758,On,0.6669811076711736,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,18337.459422222222,Off,0.0,0.0,34.39605258040276,51.666666666666686,46.10666666666668,0.0,50.74544093344859,0.0,0.0,0.0,34.39605258040276,48.73138726828808,50.74544093344859,47.72436043570783,12.43753247303448,19.243338649898803,-0.256661350101254,7.8664587413855305,5.000346074132831,2.2,9.236100170605994,-2269.6249634840237,-2779.0165076155313,-640.8060844872518,-3378.4974198295176,-0.0,-0.0,909.572653270669,960.1529418406274,1.0,0.15212410773753438,0.0,0,1.1094518009521264,65.99961422222222,199.29980307482478,0.20634680002373446,8.948167688918186,0.0027955059165734775,240.27182495919897,1.2239597870954126,0.39086279440750304,-2886.0705133392835,107.05400572375237,0.20542750114437588,-749.6199971095072,108.81391262225529
