Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,9.831320532497582,0.22852746017943712,0.0,9.831320532497582,0.22852746017943715,0.0,0.5155078404131219,0.0,1.0639559520844601,8.25185674,0.0,0.0,0.22852746017943712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.016358585526315788,0.0,0.49914925488680617,0.0,0.053364332893218534,0.0,0.24570843972767742,0.184281329795758,0.7058883389519921,0.0,0.0,0.0,8251.85674,20.000000000000057,0.4500000000000001,0.0,8.25185674,0.0,0.45,8251.85674,18337.459422222222,0.0,0.0,34.22892263931731,51.66666666666668,46.10666666666668,0.0,51.07662216567886,0.0,0.0,0.0,34.22892263931731,49.010741340317914,51.07662216567886,47.97780092763743,12.43753247303448,19.668246011736493,-0.06443031412963117,6.893269365841442,1.1195557242243965,0.85,9.236100170605994,5285.871772173697,-3247.7268620316627,-124.2148443171682,-4015.355984507585,0.0,0.0,922.375476986875,944.7557317103672,1.0,0.16251238056150719,0.0,0.0,1.1852142041947715,65.99961422222222,126.99553969440807,0.195361394913249,9.058870784936481,0.002713972231494841,365.04746235887177,1.2234331516175332,0.4209934586047809,-3362.596951661144,114.87008962948121,0.16172572363475768,-91.46467827406421,-32.750166043103995
2025-01-01 11:00:00,9.48187621344551,0.22852746017943712,0.0,9.48187621344551,0.22852746017943715,0.0,0.49892136465364345,0.0,1.0367224324955717,7.946232416296295,0.0,0.0,0.22852746017943712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.016358585526315788,0.0,0.4825627791273277,0.0,0.05947986868788879,0.0,0.24570843972767742,0.184281329795758,0.6725392835684333,0.0,0.0,0.0,7946.232416296296,20.000000000000057,0.43333333333333346,0.0,7.946232416296295,0.0,0.43333333333333335,7946.232416296296,18337.459422222222,0.0,0.0,33.95217344254834,51.66666666666668,46.10666666666668,0.0,50.87238878368078,0.0,0.0,0.0,33.95217344254834,48.83851131964794,50.87238878368078,47.82157258763152,12.43753247303448,19.732693214275805,-0.052801355512186156,7.64026854091004,3.5271254664728233,1.95,9.236100170605994,5379.568175927971,-2797.9313395111863,-300.96461947792994,-3626.7110519525118,0.0,0.0,911.9045370220667,955.523301275128,1.0,0.1562447901249417,0.0,0.0,1.1395042269867197,65.99961422222222,148.1422745621201,0.19838281556599616,9.146795948459506,0.0027684993425284255,293.65971112975296,1.2225497405091954,0.39110802273096007,-2904.1814875194377,106.25014800825167,0.17830145356591334,-374.9210495727919,73.95643009486197
2025-01-01 12:00:00,7.940367215855318,0.2307397666986211,0.0,7.940367215855317,0.2307397666986211,0.0,0.4835348239919119,0.0,1.0387215940856285,6.418110797777777,0.0,0.0,0.2307397666986211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.017040193256578944,0.0,0.4664946307353329,0.0,0.06408746414962666,0.0,0.24570843972767742,0.184281329795758,0.6669811076711736,0.0,0.0,0.0,6418.110797777777,20.000000000000057,0.35000000000000003,0.0,6.418110797777777,0.0,0.35,6418.110797777777,18337.459422222222,0.0,0.0,33.769277561104104,51.66666666666668,46.10666666666668,0.0,50.66959026912771,0.0,0.0,0.0,33.769277561104104,48.66733859222192,50.66959026912771,47.66621275376903,12.43753247303448,19.717547743772002,-0.05475717473571524,7.968039427951571,5.745373489969044,3.05,9.236100170605994,4214.06814781822,-2652.6663853801683,-662.9533249235859,-3285.776451586806,0.0,0.0,904.0753338476517,980.6858215587514,1.0,0.15154413270186787,0.0,0.0,1.1052220022870936,65.99961422222222,177.6584677795966,0.20132808009640937,9.181272453937511,0.0028085827765802584,201.3634319666033,1.2219698718217509,0.43950106414832596,-2760.304264461095,107.63787908092654,0.22295116455114167,-777.289100881914,114.3357759583282
2025-01-01 13:00:00,7.162065023415036,0.2307397666986211,0.0,7.162065023415036,0.2307397666986211,0.0,0.4770272456192203,0.0,0.878175627425446,5.806862150370369,0.0,0.0,0.2307397666986211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.01908501644736842,0.0,0.45794222917185184,0.0,0.0702867744072376,0.0,0.24570843972767742,0.184281329795758,0.5002358307533802,0.0,0.0,0.0,5806.862150370371,20.000000000000057,0.3166666666666667,0.0,5.806862150370369,0.0,0.31666666666666665,5806.862150370371,18337.459422222222,0.0,0.0,33.06159319748496,51.66666666666668,46.10666666666668,0.0,50.39951665586002,0.03919384506334175,104.02234611441267,0.0,33.06159319748496,48.04286431166346,50.39951665586002,46.86453813956518,12.43753247303448,19.710127183445287,-0.05389335940241888,8.380970260749532,7.573477852227875,4.45,9.236100170605994,4098.773351602853,-2100.96269019609,-817.6583308435982,-2833.116993155696,0.0,0.0,903.7670657325709,1079.3095723755384,1.0,0.14347901220794876,0.0,0.0,1.0464025121355884,65.99961422222222,221.26112865560754,0.2032855111147873,9.205184960060086,0.0028360422162904972,157.19474443691763,1.221406695796237,0.42872868879061776,-2206.544015143654,105.58132494756401,0.23025759669079104,-934.9442536686298,117.28592282503172
2025-01-01 14:00:00,7.333396326956095,0.2307397666986211,0.0,7.333396326956096,0.2307397666986211,0.0,0.48098209791716506,0.5500065542222222,0.8011698481500417,5.501237826666666,0.0,0.0,0.2307397666986211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.020448231907894732,0.0,0.4605338660092703,0.0,0.07665363359072992,0.0,0.24570843972767742,0.184281329795758,0.41686319229448343,0.0,0.0,0.0,5501.2378266666665,20.000000000000057,0.30000000000000004,0.0,5.501237826666666,0.0,0.3,5501.2378266666665,18337.459422222222,550.0065542222222,0.1,32.87914880869699,51.66666666666668,46.10666666666668,0.0,50.178760244034535,0.03964222890851734,104.02234611441267,550.0065542222222,32.87914880869699,47.861017368874215,50.178760244034535,46.702145931294055,12.43753247303448,19.705954311043833,-0.05706826947605605,8.922167888587746,8.72044965113575,4.7,9.236100170605994,3944.202285689517,-2105.593776148765,-1179.9901430297264,-2735.3427793632263,0.0,0.0,914.0887772140081,1158.037717039241,1.0,0.14111339429378947,0.0,0.0,1.0291498945573354,65.99961422222222,264.21846117206803,0.20485856997505983,9.224936264117643,0.0028587601559468614,89.52942274562959,1.2207937262175428,0.4031029162514495,-2208.1138125248094,102.52003637604453,0.23693742396096665,-1237.8167170333609,57.82657400363426
2025-01-01 15:00:00,7.117771543956622,0.23430823152370148,0.0,7.117771543956621,0.23430823152370148,0.0,0.5147122875662775,0.36667103614814817,0.7351503935755298,5.501237826666666,0.0,0.0,0.23430823152370148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.023856270559210524,0.0,0.49085601700706694,0.0,0.08369068847774776,0.0,0.2519412638405739,0.18895594788043038,0.3390487297328466,0.0,0.0,0.0,5501.2378266666665,20.000000000000057,0.30000000000000004,0.0,5.501237826666666,0.0,0.3,5501.2378266666665,18337.459422222222,366.6710361481482,0.06666666666666667,37.225001518554436,51.66666666666668,46.10666666666668,0.0,51.65288385412073,0.0,0.0,366.6710361481482,37.225001518554436,51.658273626178236,51.66178152194707,51.65207084438066,12.43753247303448,19.679260644509995,-0.06091308201404632,8.857093306476166,8.512455340633315,4.15,9.236100170605994,3821.0484424322644,-2199.623995154087,-1364.5036073222118,-2886.1802425856167,0.0,0.0,959.1776771623427,975.1487713734386,1.0,0.14365966623801177,0.0,0.0,1.0477200346636315,65.99961422222222,246.8131811888725,0.205780989362477,9.222030404062656,0.0028669152379114447,58.60326922126978,1.2208989638381043,0.38254638942213764,-2309.379946962753,109.75595180866596,0.2362628667807748,-1331.1502670240654,-33.353340298146534
2025-01-01 16:00:00,6.748485853173852,0.248665548466282,0.0,6.748485853173852,0.24866554846628197,0.0,0.6105173917133266,0.0,0.636730634793859,5.501237826666666,0.0,0.0,0.248665548466282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.029990740131578944,0.0,0.5805266515817477,0.0,0.09952406197353787,0.0,0.26665974005897997,0.19999480504423495,0.20565250819861183,0.0,0.0,0.0,5501.2378266666665,20.000000000000057,0.30000000000000004,0.0,5.501237826666666,0.0,0.3,5501.2378266666665,18337.459422222222,0.0,0.0,36.24047139753728,51.66666666666668,46.10666666666668,0.0,51.421665388014176,0.11449651026939428,311.05711265280684,0.0,36.24047139753728,50.84111882812747,51.427511100472366,50.54499983572593,12.43753247303448,19.702322101415543,-0.052577478526231874,8.706033507691739,7.479520008084151,3.05,9.236100170605994,3431.3528879720957,-3029.953867043944,-1578.9633057233293,-3271.458176338436,0.0,0.0,1088.9289507266674,376.9260672109485,1.0,0.15085628028643663,0.0,0.0,1.1002054463155304,65.99961422222222,112.64428691719738,0.2059532683300244,9.240092934313337,0.002873516445965604,-79.6918988295044,1.2207978434451714,0.4191116811125252,-3145.4575773190563,115.50371027511234,0.24536942290618732,-1431.2350891454,-147.72821657792935
2025-01-01 17:00:00,7.506186514016721,0.2662128845616217,0.0,7.506186514016722,0.2662128845616216,0.0,0.7879305699599135,0.0,0.6057694699827345,6.112486474074074,0.0,0.0,0.2662128845616217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.03817003289473684,0.0,0.7497605370651766,0.0,0.12298091159693063,0.0,0.2841567041349424,0.2131175281012067,0.12783804563697493,0.0,0.0,0.0,6112.486474074074,20.000000000000057,0.33333333333333337,0.0,6.112486474074074,0.0,0.3333333333333333,6112.486474074074,18337.459422222222,0.0,0.0,34.83251397877739,51.66666666666668,46.10666666666668,0.0,51.06047294818726,0.03866509244395299,104.02234611441267,0.0,34.83251397877739,49.6055341537729,51.06047294818726,48.878064756565735,12.43753247303448,19.71750786405583,-0.0562931244481172,7.857654221883406,5.264021923423755,1.95,9.236100170605994,3783.810098462888,-3308.675515295755,-1289.9348686667984,-3653.392178131422,0.0,0.0,1311.9706392384494,30.37471613103948,1.0,0.15764900470377025,0.0,0.0,1.1497452625239173,65.99961422222222,12.745163281786185,0.20351747446832,9.208947516744521,0.0028433142324787697,-180.35170831612442,1.2201829783433162,0.44815437535690605,-3436.641821055993,127.96630576023857,0.23348051085154878,-1019.6385070332077,-270.2963616335908
2025-01-01 18:00:00,8.003324828384082,0.2769296167529204,0.0,8.00332482838408,0.2769296167529204,0.0,0.9841279030360216,0.0,0.6010861275702825,6.418110797777777,0.0,0.0,0.2769296167529204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.0436228947368421,0.0,0.9405050082991795,0.0,0.15959035190201148,0.0,0.29549593836442867,0.22162195377332147,0.07225628666437714,0.0,0.0,0.0,6418.110797777777,20.000000000000057,0.35000000000000003,0.0,6.418110797777777,0.0,0.35,6418.110797777777,18337.459422222222,0.0,0.0,33.73739307150449,51.66666666666668,46.10666666666668,0.0,50.739381282179345,0.03884644737935564,104.02234611441267,0.0,33.73739307150449,48.64409502295224,50.739381282179345,47.596451893338696,12.43753247303448,19.72089498309733,-0.057890406986182266,7.896211703965549,3.545509349463029,1.15,9.236100170605994,4073.529038237014,-2954.346823917131,-849.7280713850716,-3880.8280556441023,0.0,0.0,1558.272642478639,0.0,1.0,0.15975877221492102,0.0,0.0,1.1651319451454185,65.99961422222222,-22.02634637530076,0.20168514005654067,9.179540354087903,0.002819587358520255,-165.14685637045412,1.2195729041944816,0.35233858320038547,-3074.0794870130367,119.7326630959059,0.17993303916929182,-561.4923730234226,-288.23569836164893
2025-01-01 19:00:00,8.417682008529203,0.27437938603484446,0.0,8.417682008529203,0.2743793860348444,0.0,1.0635667843446623,0.0,0.6303801027030594,6.723735121481481,0.0,0.0,0.27437938603484446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.046349325657894735,0.0,1.0172174586867675,0.0,0.22007551414518853,0.0,0.2950453727659061,0.22128402957442947,0.04446540717807824,0.0,0.0,0.0,6723.735121481482,20.000000000000057,0.36666666666666675,0.0,6.723735121481481,0.0,0.36666666666666664,6723.735121481482,18337.459422222222,0.0,0.0,33.40212187061887,51.66666666666668,46.10666666666668,0.0,50.51735514735511,0.039289358244511886,104.02234611441267,0.0,33.40212187061887,48.34303060701431,50.51735514735511,47.255868336843925,12.43753247303448,19.710898914938966,-0.05544945040379172,7.867234793513913,2.2291949714662764,-0.25000000000000006,9.236100170605994,4002.5962407002003,-3110.223464150505,-820.4389475155372,-4369.541168107281,0.0,0.0,1694.8279179982524,0.0,1.0,0.16631391316285837,0.0,0.0,1.2129390484267197,65.99961422222222,-46.42563067225363,0.1995589046311384,9.13925933316226,0.002788052174530482,-194.27560308368265,1.2196375612101027,0.3030512006043278,-3227.2958408424843,117.07237669197947,0.158743962771709,-524.5484330110135,-295.89051450452365
2025-01-01 20:00:00,10.885066174475874,0.2665147487974129,0.0,10.885066174475874,0.2665147487974129,0.0,0.9615236899921898,1.0083453494074075,0.6633403950762781,8.25185674,0.0,0.0,0.2665147487974129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.04771254111842105,0.0,0.9138111488737688,0.0,0.2857546930906883,0.0,0.28603406079545335,0.21452554559658993,0.02223270358903912,0.0,0.0,0.0,8251.85674,20.000000000000057,0.4500000000000001,0.0,8.25185674,0.0,0.45,8251.85674,18337.459422222222,1008.3453494074075,0.18333333333333332,36.48998581757022,51.66666666666668,46.10666666666668,0.0,51.36775316807481,0.07837801979069565,207.0347665383942,1008.3453494074075,36.48998581757022,50.9582959112233,51.37322858494694,50.74809186592542,12.43753247303448,19.643874635269796,-0.07240252938579304,7.657613956448884,0.9361091643810385,-0.55,9.236100170605994,5383.67134432602,-2992.1936786424512,-576.3911650170384,-4450.389463824883,0.0,0.0,1648.6086114459692,0.0,1.0,0.1674230355566053,0.0,0.0,1.2210279559346733,65.99961422222222,-66.40454329506687,0.19839926680469727,9.076805090998512,0.0027602417514924495,-129.06074113880194,1.2199372007195024,0.2876019774829468,-3110.0819972643994,117.88831862194769,0.12018870935800674,-265.1144838162303,-311.2766812008081
2025-01-01 21:00:00,9.672691885742063,0.25206058968158784,0.0,9.672691885742061,0.25206058968158784,0.0,0.7632245611670017,0.0,0.6576105845750618,8.25185674,0.0,0.0,0.25206058968158784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.04430450246710526,0.0,0.7189200586998964,0.0,0.30485527064116524,0.0,0.26823671965380924,0.20117753974035685,0.01667452769177934,0.0,0.0,0.0,8251.85674,20.000000000000057,0.4500000000000001,0.0,8.25185674,0.0,0.45,8251.85674,18337.459422222222,0.0,0.0,37.0164781690539,51.66666666666668,46.10666666666668,0.0,51.54848986536437,0.0,0.0,0.0,37.0164781690539,51.56537600204111,51.57381907037949,51.54848986536437,12.43753247303448,19.75028938759258,-0.04977367915684887,7.60047241945337,0.34654023289593544,-0.3,9.236100170605994,5191.516853144972,-3505.4076721195756,-396.07273431918526,-4417.09980467251,0.0,0.0,1451.3836618967396,0.0,1.0,0.1676097796659736,0.0,0.0,1.222389893838778,65.99961422222222,-94.62374407925844,0.19606121689271683,9.10918431363338,0.00274569773059069,-65.1683572367071,1.2195047723245187,0.34823163183213546,-3622.7093643807975,117.3016922612219,0.12072810524887218,-112.95236312625592,-283.12037119292927
2025-01-01 22:00:00,10.935066372388972,0.2306992452251919,0.0,10.93506637238897,0.2306992452251919,0.0,0.6021102087170059,0.0,0.5529778051534481,9.779978358518518,0.0,0.0,0.2306992452251919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.03817003289473684,0.0,0.5639401758222691,0.0,0.22870428382807942,0.0,0.24270466907085986,0.18202850180314484,0.01667452769177934,0.0,0.0,0.0,9779.978358518518,20.000000000000057,0.5333333333333334,0.0,9.779978358518518,0.0,0.5333333333333333,9779.978358518518,18337.459422222222,0.0,0.0,36.90775766124315,51.66666666666668,46.10666666666668,0.0,51.34812348329532,0.0,0.0,0.0,36.90775766124315,51.37856093967034,51.39377966785786,51.34812348329532,12.43753247303448,19.656416534697538,-0.0627992104455196,6.652744434382448,-0.22566606604606068,-1.95,9.236100170605994,5807.313217647384,-4663.760421316722,-738.4865220002441,-5062.89917570239,0.0,0.0,1187.4237735659367,0.0,1.0,0.17669308207925957,0.0,0.0,1.288635056232105,65.99961422222222,-97.18973873468221,0.19652005920992485,9.055266317739491,0.0027361830309558196,-70.46919934035188,1.219902501782891,0.4202878594740113,-4797.198787731087,133.43836641436383,0.18025638119355486,-451.34515982393054,-287.14136217631346
2025-01-01 23:00:00,10.725653853654505,0.17196121682813176,0.0,10.725653853654505,0.17196121682813176,0.0,0.08314264175626156,0.0,0.2512842059723162,10.391227005925924,0.0,0.0,0.17196121682813176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.03203556332236842,0.0,0.05110707843389314,0.0,0.005328055843027785,0.0,0.1688119109131476,0.12660893318486066,0.01667452769177934,0.0,0.0,0.0,10391.227005925926,20.000000000000057,0.5666666666666668,0.0,10.391227005925924,0.0,0.5666666666666667,10391.227005925926,18337.459422222222,0.0,0.0,36.59956362456571,51.66666666666668,46.10666666666668,0.0,51.149144567228,0.0,0.0,0.0,36.59956362456571,51.192920130395436,51.21480791197915,51.149144567228,12.43753247303448,19.735166832326044,-0.04939093755159553,5.93884589008701,-1.4020669719635204,-3.05,9.236100170605994,5146.932197583025,-4368.476183911136,-685.9038563095261,-5508.650200030731,0.0,0.0,371.9351004951003,0.0,1.0,0.18210636409489037,0.0,0.0,1.328114502130748,65.99961422222222,-107.5797088072705,0.19460097065872556,9.076049904966915,0.0027226296639213604,-80.79796003436833,1.2195846227451264,0.3768162949490407,-4506.112513063602,137.6363291524659,0.15878956144413453,-369.4791516360863,-316.4247046734398
