Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,4.913498356769508,0.17310842217618816,0.0,4.913498356769508,0.17310842217618816,0.0,0.03715517872639384,0.4666473611851852,1.117737854348669,3.2419579625092596,0.05,0.0,0.0,0.15852508884285482,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002092286184210526,0.0,0.03506289254218331,0.0,0.027232389878507426,0.0,0.1763020346412773,0.13222652598095794,0.8791386793463549,0.0,0.0,0.0,3241.9579625092592,13.333333333333371,0.23333333333333334,0.0,3.1253200979259264,0.11663786458333333,0.23333333333333334,3125.320097925926,13394.228991111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,466.6473611851852,0.13333333333333333,43.458568155852205,51.66666666666668,46.10666666666668,0.0,51.29740134321158,0.18326997564126526,494.17323386016847,466.6473611851852,43.458568155852205,50.32716524310858,51.29790899658355,49.841539539685115,12.43753247303448,13.001340891794577,-0.06605241043964491,0.85,9.236100170605994,2101.9993903266504,-1464.578089406489,0.0,0.0,329.34682591181837,628.1300980652663,0.9990000000000001,0.0915072205031136,0.0,0.0,1.2048021106915918,65.933614608,-4.727308687937763,0.3264937847636772,6.142517203005906,0.0029664114320850574,154.8338851430265,1.2517468114566128
2025-01-01 11:00:00,4.103920756538505,0.16871449588779466,0.0,4.103920756538505,0.16871449588779464,0.0,0.02988218616194096,0.6416401216296297,1.0667141898117487,2.3156842589351854,0.05,0.0,0.0,0.15413116255446133,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002092286184210526,0.0,0.027789899977730435,0.0,0.0236014045613731,0.0,0.1704434662567526,0.12783259969256444,0.8376045685110939,0.0,0.0,0.0,2315.6842589351854,13.333333333333371,0.16666666666666666,0.0,2.2323714985185186,0.08331276041666666,0.16666666666666666,2232.371498518519,13394.228991111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,641.6401216296297,0.18333333333333332,43.31028608819007,51.66666666666668,46.10666666666668,0.0,51.31865709959388,0.21619710861167452,583.5113809002721,641.6401216296297,43.31028608819007,50.303493130554855,51.31865709959388,49.795911146035344,12.43753247303448,13.112248831762775,-0.0426581171735591,1.95,9.236100170605994,1429.6779026975235,-1252.4142957443664,0.0,0.0,296.5060258095565,786.4607305876168,0.749175,0.08590962895544108,0.0,0.0,1.13110311651008,49.445260984933334,69.9019136971482,0.3280647014407875,6.241903818026568,0.003003974825549907,108.12617228133351,1.2506463150125542
2025-01-01 12:00:00,12.394637334972199,0.174423350319283,0.0,12.394637334972199,0.174423350319283,0.0,0.03570777448730705,0.3499855208888889,1.0752280226006306,10.883716016995372,0.05,0.0,0.0,0.15984001698594966,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002179464775219298,0.0,0.033528309712087756,0.0,0.031425783247480486,0.0,0.1763020346412773,0.13222652598095794,0.8306822167052172,0.0,0.0,0.0,10883.71601699537,19.500000000000057,0.7833333333333333,0.0,10.492146043037037,0.3915699739583333,0.7833333333333333,10492.146043037037,13394.228991111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,349.98552088888886,0.1,37.892640175673115,51.66666666666668,46.10666666666668,0.0,51.294084448029075,0.08335445041019669,226.456837904755,349.98552088888886,37.892640175673115,50.37262436278296,51.29468590865892,49.91129285953006,12.43753247303448,17.839620590664286,-1.205005912707559,3.05,9.236100170605994,9237.829108175609,-2009.1194001654824,0.0,0.0,333.8460525658311,873.0210792401688,0.9990000000000001,0.1039230763433371,0.0,0.0,1.368271717134668,65.933614608,29.386438779889893,0.24631926380770777,8.553999074426493,0.0030320889875089523,79.03601309536323,1.2297416559166983
2025-01-01 13:00:00,6.808988281600355,0.174423350319283,0.0,6.808988281600356,0.174423350319283,0.0,0.03596931026033337,0.758301961925926,0.8702116397566881,5.0945053696574085,0.05,0.0,0.0,0.15984001698594966,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002441000548245614,0.0,0.033528309712087756,0.0,0.03407995457984227,0.0,0.1763020346412773,0.13222652598095794,0.6230116625289129,0.0,0.0,0.0,5094.505369657407,19.500000000000057,0.36666666666666664,0.0,4.911217296740741,0.18328807291666666,0.36666666666666664,4911.2172967407405,13394.228991111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,758.301961925926,0.21666666666666667,34.40000148753969,51.66666666666668,46.10666666666668,0.0,50.72706279001794,0.2826239472765652,747.2735088238501,758.301961925926,34.40000148753969,48.74505992472477,50.72706279001794,47.7540584920782,12.43753247303448,19.237463908634922,-0.05546460407137441,4.45,9.236100170605994,3598.720662687008,-1991.546052388592,0.0,0.0,336.7617596712192,1019.795247737418,0.9990000000000001,0.10397633181704814,0.0,0.0,1.3689728892037154,65.933614608,158.99958574697334,0.22508923375361026,9.231006499370634,0.0030501837621394797,57.64251980833889,1.2232231744815638
2025-01-01 14:00:00,5.972210078185481,0.17922601393682938,0.0,5.972210078185481,0.17922601393682935,0.0,0.04284002888276788,0.4666473611851852,0.7813541702471568,4.631368517870371,0.05,0.0,0.0,0.16464268060349604,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0026153577302631572,0.0,0.04022467115250473,0.0,0.04265421066840131,0.0,0.18270558613133916,0.13702918959850433,0.5191763854407607,0.0,0.0,0.0,4631.368517870371,19.500000000000057,0.3333333333333333,0.0,4.464742997037037,0.16662552083333332,0.3333333333333333,4464.742997037038,13394.228991111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,466.6473611851852,0.13333333333333333,35.708556875394066,51.66666666666668,46.10666666666668,0.0,51.22853133053005,0.2137656577175321,576.192068632443,466.6473611851852,35.708556875394066,49.90112784308943,51.22853133053005,49.237426099369124,12.43753247303448,19.241342711136728,-0.058512883465305046,4.7,9.236100170605994,3347.012346195247,-1906.4583616233585,0.0,0.0,370.2894663813036,1125.569160854791,1.18275,0.10149219302272662,0.0,0.0,1.3362662279567203,78.06104372133333,251.8127235669321,0.22598520193480748,9.245014091086633,0.0030646040465101654,22.371149234284886,1.222582066740372
2025-01-01 15:00:00,7.431982885673294,0.19992507531352013,0.0,7.431982885673295,0.19992507531352013,0.0,0.07406058345972864,2.391567726074074,0.7481229100561583,4.168231666083334,0.05,0.0,0.0,0.1853417419801868,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003051250685307017,0.0,0.07100933277442163,0.0,0.07873712725742363,0.0,0.21118095339565673,0.1583857150467425,0.4222634601584854,0.0,0.0,0.0,4168.231666083333,19.500000000000057,0.3,0.0,4.018268697333333,0.14996296875,0.3,4018.2686973333334,13394.228991111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,2391.5677260740745,0.6833333333333333,34.68243300428099,51.66666666666668,46.10666666666668,0.0,50.69458043667545,0.7351970295152641,1959.291054996976,2391.5677260740745,34.68243300428099,48.9369906616098,50.69458043667545,48.058195774076964,12.43753247303448,19.208328188333805,-0.06414847142680066,4.15,9.236100170605994,2922.3905620630694,-2000.435129979409,0.0,0.0,517.2025946783722,951.3888234955859,2.0010000000000003,0.10270136286143466,0.0,0.0,1.35218639650572,132.0652280586667,237.3914312807729,0.22684471084875832,9.235871555193736,0.003069934355524141,42.353122435130885,1.2227162366832611
2025-01-01 16:00:00,4.779966018615013,0.22805665659394694,0.0,4.779966018615013,0.22805665659394694,0.0,0.12348681624183643,0.0,0.6698159621833606,3.936663240189815,0.05,0.0,0.0,0.2134733232606136,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003835858004385964,0.0,0.11965095823745048,0.0,0.1290578476851004,0.0,0.24605987215003616,0.18454490411252705,0.25612701681744193,0.0,0.0,0.0,3936.663240189815,19.500000000000057,0.2833333333333333,0.0,3.7950315474814813,0.14163169270833334,0.2833333333333333,3795.031547481481,13394.228991111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,0.0,0.0,37.07453446177539,51.66666666666668,46.10666666666668,0.0,51.523904514143204,0.055582957127837,150.71469653822894,0.0,37.07453446177539,51.122865975424396,51.523904514143204,50.922346706065,12.43753247303448,19.258997474029897,-0.05248154999315826,3.05,9.236100170605994,2425.103239065292,-2295.733303212988,0.0,0.0,697.061535322586,366.93915199405706,2.6835000000000004,0.10863163232195644,0.0,0.0,1.4302654936930663,177.10996476533333,87.11176676587999,0.2269749235140562,9.27217346320547,0.0030815014068586335,-29.47332090091036,1.2224957602864381
2025-01-01 17:00:00,1.4623462107463587,0.2254751119334374,0.0,1.4623462107463587,0.2254751119334374,0.0,0.1321593709744166,0.6999710417777778,0.5802157979941642,0.0,0.05,0.0,0.0,0.21089177860010405,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.004882001096491228,0.0,0.12727736987792537,0.0,0.13981266832552547,0.0,0.23911133755443714,0.1793335031658278,0.1592140915351666,0.0,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,13394.228991111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,699.9710417777777,0.2,39.48112558044992,51.66666666666668,46.10666666666668,0.0,51.35525791475449,0.2795350698538525,753.5734826911447,699.9710417777777,39.48112558044992,50.460720026353655,51.35781003469148,50.010898962216245,12.43753247303448,16.549398224613075,-0.005109094372740468,1.95,9.236100170605994,-1260.65979484485,-1970.7770017671712,0.0,-8.193250920793991,684.9719155152703,30.31615048916767,2.2507500000000005,0.10321462076377516,0.0,0.00040017773270243235,1.364212870209434,148.54863171066665,33.33854232784489,0.26679303628607587,7.962770807740126,0.0030495708110660166,-105.84313865682658,1.2333854499796906
2025-01-01 18:00:00,0.8077087470680344,0.23389185117056357,0.0,0.8077087470680344,0.23389185117056357,0.0,0.1592237228741286,0.0,0.5984850241939058,0.0,0.05,0.0,0.0,0.21930851783723024,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.005579429824561402,0.0,0.1536442930495672,0.0,0.21608309360120023,0.0,0.2485804190131456,0.18643531425985913,0.08999057347639852,0.0,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,13394.228991111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,0.0,0.0,40.44042263088603,51.66666666666668,46.10666666666668,0.0,51.01044145383234,0.0,0.0,0.0,40.44042263088603,48.893666117113064,51.01044145383234,47.835278448753435,12.43753247303448,14.197815937118905,0.0,1.15,9.236100170605994,-769.1820547747527,-1574.150392722975,0.0,0.0,815.3495796233823,0.0,2.5005,0.0922874355196713,0.0,0.0,1.2150745754607517,165.03203536266668,-10.381241675160117,0.3077178056431517,6.797935547372979,0.0030308470150580834,-56.75481679383943,1.2428575097928527
2025-01-01 19:00:00,2.362074107209083,0.24156914426883216,0.0,2.362074107209083,0.24156914426883216,0.0,0.173244175179015,0.5249782813333334,0.6875779471226608,0.9262737035740741,0.05,0.0,0.0,0.22698581093549883,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005928144188596491,0.0,0.1673160309904185,0.0,0.3295513847616478,0.0,0.26057004733496353,0.19542753550122258,0.055378814447014486,0.0,0.0,0.0,926.273703574074,13.333333333333371,0.06666666666666667,0.0,0.8929485994074075,0.03332510416666667,0.06666666666666667,892.9485994074074,13394.228991111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,524.9782813333334,0.15,43.61226116670956,51.66666666666668,46.10666666666668,0.0,51.27096128637274,0.05653455044101196,150.71469653822894,524.9782813333334,43.61226116670956,50.536913105195985,51.27751371549012,50.16333658549024,12.43753247303448,13.099483162853893,-0.03649884349135224,-0.25000000000000006,9.236100170605994,238.5503684517243,-1607.996226228282,0.0,0.0,985.2022472078806,0.0,3.0,0.0914193938893705,0.0,0.0,1.203645768175331,197.99884266666666,-64.92935610194829,0.3287979309453858,6.23237050177547,0.0030157426978191636,-45.91467448500662,1.2476356909036954
2025-01-01 20:00:00,2.64035867488054,0.22078136673650522,0.0,2.64035867488054,0.22078136673650522,0.0,0.1238933592079487,0.0,0.6139179085244427,1.8525474071481483,0.05,0.0,0.0,0.2061980334031719,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.006102501370614034,0.0,0.11779085783733464,0.0,0.3112977900967062,0.0,0.23372962938725753,0.17529722204044307,0.027689407223507243,0.0,0.0,0.0,1852.547407148148,13.333333333333371,0.13333333333333333,0.0,1.785897198814815,0.06665020833333334,0.13333333333333333,1785.8971988148148,13394.228991111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,0.0,0.0,44.54312616988339,51.66666666666668,46.10666666666668,0.0,51.293944963876335,0.0,0.0,0.0,44.54312616988339,51.31881720935458,51.33125333209371,51.293944963876335,12.43753247303448,13.033457619524118,-0.05385526988918261,-0.55,9.236100170605994,976.8828240172087,-1647.7448901429427,0.0,0.0,891.759629118443,0.0,3.0,0.09207913668483518,0.0,0.0,1.212332071924032,197.99884266666666,-119.67932210643936,0.3290571508443063,6.185652845784403,0.0030049264325936976,-16.304502397863292,1.2479319454316837
2025-01-01 21:00:00,3.2630705107149245,0.1823667918844602,0.0,3.2630705107149245,0.1823667918844602,0.0,0.053717652001562234,0.0,0.38053174799113976,2.7788211107222223,0.05,0.0,0.0,0.16778345855112686,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.005666608415570175,0.0,0.04805104358599206,0.0,0.13605341450534017,0.0,0.18338681501326062,0.13754011125994542,0.02076705541763043,0.0,0.0,0.0,2778.8211107222223,13.333333333333371,0.2,0.0,2.678845798222222,0.09997531250000001,0.2,2678.845798222222,13394.228991111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,0.0,0.0,44.10130957649355,51.66666666666668,46.10666666666668,0.0,50.899230065905165,0.0,0.0,0.0,44.10130957649355,50.94566800025184,50.968886967425185,50.899230065905165,12.43753247303448,13.039410927511433,-0.05698984869304168,-0.3,9.236100170605994,1591.411704122514,-1634.4897706211923,0.0,0.0,598.64411019081,0.0,3.0,0.0931132748702198,0.0,0.0,1.2259477392085145,197.99884266666666,-151.5637461693259,0.3290484490805998,6.190041664932394,0.003006029241225192,12.248441114183269,1.2479051634493576
2025-01-01 22:00:00,4.451037785598325,0.1583669419733803,0.0,4.451037785598325,0.1583669419733803,0.0,0.014052296069062248,0.0,0.21875382344592886,4.168231666083334,0.05,0.0,0.0,0.14378360864004697,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.004882001096491228,0.0,0.00917029497257102,0.0,0.006275289841569102,0.0,0.15314025265594722,0.1148551894919604,0.02076705541763043,0.0,0.0,0.0,4168.231666083333,13.333333333333371,0.3,0.0,4.018268697333333,0.14996296875,0.3,4018.2686973333334,13394.228991111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,0.0,0.0,43.66874647619977,51.66666666666668,46.10666666666668,0.0,50.544226030257725,0.0,0.0,0.0,43.66874647619977,50.57612054700826,50.59206780538353,50.544226030257725,12.43753247303448,13.04207913362092,-0.06114141005389406,-1.95,9.236100170605994,2368.3752772524062,-2034.0114448510924,0.0,0.0,399.31808907811103,0.0,3.0,0.10203954261806342,0.0,0.0,1.3434727406682012,197.99884266666666,-165.1630330579457,0.32927005304754836,6.194474837390924,0.00300850881307735,-6.121489629708209,1.2478918311214984
2025-01-01 23:00:00,4.447623321993057,0.15639454975873804,0.0,4.447623321993056,0.156394549758738,0.0,0.013267688749983299,0.0,0.21612396715973917,4.168231666083334,0.05,0.0,0.0,0.14181121642540467,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.00409739377741228,0.0,0.00917029497257102,0.0,0.006275289841569102,0.0,0.15314025265594722,0.1148551894919604,0.02076705541763043,0.0,0.0,0.0,4168.231666083333,13.333333333333371,0.3,0.0,4.018268697333333,0.14996296875,0.3,4018.2686973333334,13394.228991111111,0.0,18.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7809.172826666667,0.0,0.0,43.24322553231161,51.66666666666668,46.10666666666668,0.0,50.18844009397982,0.0,0.0,0.0,43.24322553231161,50.21041876018344,50.221408093285255,50.18844009397982,12.43753247303448,13.042403628230577,-0.055602840896407484,-3.05,9.236100170605994,2143.564453107532,-2243.103803958283,0.0,0.0,395.9036254728424,0.0,3.0,0.10494451174273395,0.0,0.0,1.3817201370338013,197.99884266666666,-177.467034490361,0.328675675827337,6.18803466968409,0.003003232419356004,-16.615846692803323,1.2478941506527579
