Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:28:00,1.2332825437596462,0.47335689331104347,0.0,0.02055470906266077,0.007889281555184058,0.0,0.4374657940136644,0.0,0.7958167497459817,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.012124849867775383,0.0,On,0.40368901158009957,0,On,0.08995246364646764,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.55413855063019,51.666666666666686,46.10666666666668,0.0,51.70893114552367,0.0,0.0,0.0,41.55413855063019,50.90243969935069,51.70893114552367,50.4991939762642,12.43753247303448,15.217733333019316,0.0,2.1961851740609997,2.9067610477674064,4.4509893496585935,2.2,9.236100170605994,206.65137311587955,-5915.38005131422,-774.163945482087,-633.3387810818615,-1241.59364406562,-0.0,-0.0,1184.8485660176812,669.7114442219031,1.0,0.07319362147521365,0.0,0,0.3514089899822303,65.99961422222222,263.3964511638184,0.2630418280264469,6.988374552739027,0.002761906193380296,159.43395485187617,1.241071395292743,0,0,206.22652711238712,0.8155251818495999,-751.0707618514555,-23.09318363063157,0.4046073605131512,-1186.8015187629094,553.4627376810479
2025-01-01 12:29:00,1.2332825437596462,0.47335689331104347,0.0,0.02055470906266077,0.007889281555184058,0.0,0.4374657940136644,0.0,0.7958167497459817,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.012124849867775383,0.0,On,0.40368901158009957,0,On,0.08995246364646764,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.60613286884062,51.666666666666686,46.10666666666668,0.0,51.705047530871,0.0,0.0,0.0,41.60613286884062,50.89894063422521,51.705047530871,50.495887185902326,12.43753247303448,15.169532659606812,0.0,2.2000000001123112,2.911821353465737,4.479221809046182,2.2,9.236100170605994,218.63939956228103,-6325.746420233284,-779.3923765230843,-653.3222222289832,-1234.1436847700998,-0.0,-0.0,1184.8485660176812,669.9585469984328,1.0,0.07302482484368492,0.0,0,0.35059858256417403,65.99961422222222,267.9345183146995,0.26388496349703994,6.965270351152841,0.0027621854520194777,159.14706818367938,1.2412786658887691,0,0,206.46211908118158,0.8155251818495999,-756.4483186198319,-22.944057903252467,0.4060124079334141,-1205.8596745063767,552.5374522773935
2025-01-01 12:30:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.65669827729401,51.666666666666686,46.10666666666668,0.0,51.701159275603636,0.0,0.0,0.0,41.65669827729401,50.895437190919566,51.701159275603636,50.492576148577534,12.43753247303448,15.122555699930798,0.0,2.1961741589669996,2.91681251262472,4.507160545907605,3.9,9.236100170605994,451.1751151455509,206.81143492935132,1015.8047181223349,232.9914064950367,-1002.8849208541847,-0.0,-0.0,1179.401328242934,685.1012851265561,1.0,0.06898719432757089,0.0,0,0.33121356467611196,65.99961422222222,274.6587077568014,0.2647102137132606,6.94226482437508,0.002762464161611422,124.04786784158745,1.2414807361160465,0,0,206.81143492935132,0.8155251818495999,1038.6388605550144,-22.83414243267957,0.40527757678971627,-318.74763238972685,551.7390388847635
2025-01-01 12:31:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.70340077223905,51.666666666666686,46.10666666666668,0.0,51.697266508954954,0.0,0.0,0.0,41.70340077223905,50.89192948975505,51.697266508954954,50.4892609801551,12.43753247303448,15.078894522191542,0.0,2.3136379183818443,2.9862152566016653,4.544388171685612,3.9,9.236100170605994,459.28302383093137,202.50172674771534,940.9015750798724,210.14926549678626,-996.7365245438216,-0.0,-0.0,1179.401328242934,685.3582881555955,1.0,0.0688320438582572,0.0,0,0.33046867367853705,65.99961422222222,276.61822013181893,0.26547578962975116,6.920992196091107,0.0027626813676440358,123.86365074093285,1.2416686339950684,0,0,202.50172674771534,0.8155251818495999,965.3218301318115,-24.420255051939073,0.40712621896192713,-339.83451138302127,549.9837768798075
2025-01-01 12:32:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.748867440399245,51.666666666666686,46.10666666666668,0.0,51.69336958022278,0.0,0.0,0.0,41.748867440399245,50.888417856008196,51.69336958022278,50.48594199390091,12.43753247303448,15.03629155642008,-0.019263999135519683,2.4269856455050096,3.05185332991627,4.58122570341234,3.9,9.236100170605994,468.56956025979207,198.6065798491385,870.2560801151978,188.0518645451681,-990.7517242802303,-0.0,-0.0,1179.401328242934,685.6231800895723,1.0,0.06868049162118203,0.0,0,0.32974105810921905,65.99961422222222,279.91995629708833,0.26622566085440086,6.90029985023297,0.0027628982182948503,123.68289550499338,1.2418520290125479,0,0,198.6065798491385,0.8155251818495999,895.9817962604433,-25.72571614524537,0.40894726412577287,-360.8686726333147,548.9205371784828
2025-01-01 12:33:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.79312737621858,51.666666666666686,46.10666666666668,0.0,51.68946860117808,0.0,0.0,0.0,41.79312737621858,50.88490239374177,51.68946860117808,50.482619290023614,12.43753247303448,14.994721901393893,-0.06083365416170672,2.5365005898088655,3.1139545947238667,4.617720224512186,3.9,9.236100170605994,477.9255780179028,194.84458527496008,803.4107873354722,166.6435498677734,-984.9259787112162,-0.0,-0.0,1179.401328242934,685.8966116063201,1.0,0.06853246025479653,0.0,0,0.32903034654858354,65.99961422222222,283.4502284861849,0.2669600926542648,6.880174289902091,0.0027631147205162652,123.5055245811615,1.2420310244806956,0,0,194.84458527496008,0.8155251818495999,830.3780454529762,-26.96725811750405,0.41074339155501,-381.87094696486207,548.5144968326355
2025-01-01 12:34:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.836220352495076,51.666666666666686,46.10666666666668,0.0,51.68556368096009,0.0,0.0,0.0,41.836220352495076,50.88138320456862,51.68556368096009,50.479292966372896,12.43753247303448,14.95415147542017,-0.10140408013542945,2.642410290142325,3.172726189195427,4.653911203198914,3.9,9.236100170605994,486.98939251081697,191.23997233097452,740.1671657792768,145.76845224459282,-979.2535206467077,-0.0,-0.0,1179.401328242934,686.1792104150762,1.0,0.06838783908224294,0.0,0,0.3283360076273386,65.99961422222222,286.8415849145906,0.26767951680705615,6.8605968416066245,0.002763330881100098,123.33143137857414,1.24220576351257,0,0,191.23997233097452,0.8155251818495999,768.2917570301017,-28.124591250824967,0.41251685663842846,-402.8586989814521,548.6271512260449
2025-01-01 12:35:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.87818820174769,51.666666666666686,46.10666666666668,0.0,51.68165492511088,0.0,0.0,0.0,41.87818820174769,50.877860386752566,51.68165492511088,50.475963117573414,12.43753247303448,14.914544423449481,-0.1410111321061187,2.7449075044765534,3.228364089790726,4.68983083364331,3.9,9.236100170605994,495.7158516482252,187.79241464869006,680.3107748307054,125.31837081356281,-973.7284018638416,-0.0,-0.0,1179.401328242934,686.4715807024032,1.0,0.06824651040754322,0.0,0,0.3276574762767814,65.99961422222222,290.04292526913275,0.2683844055981275,6.840984901816364,0.0027635467066202046,123.16050351781539,1.242376397123537,0,0,187.79241464869006,0.8155251818495999,709.5159015396656,-29.205126708960112,0.41426951798737466,-423.8458272719807,549.1641980855435
2025-01-01 12:36:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.91907134781365,51.666666666666686,46.10666666666668,0.0,51.67774243538918,0.0,0.0,0.0,41.91907134781365,50.87433403503488,51.67774243538918,50.47262983485774,12.43753247303448,14.875866097431372,-0.1796894581242281,2.844159559160978,3.2810527049268456,4.725505371172425,3.9,9.236100170605994,504.1261873834575,184.49994349924032,623.6424220605778,105.19952994397664,-968.3449077961765,-0.0,-0.0,1179.401328242934,686.7743034641652,1.0,0.06810836015667956,0.0,0,0.3269942048175569,65.99961422222222,293.0697669367001,0.26907522025768643,6.822446466758849,0.002763762203421397,122.99263220567553,1.2425430713746322,0,0,184.49994349924032,0.8155251818495999,653.8556700050947,-30.213247944516816,0.416002911614097,-444.8433705234275,550.0429004674041
2025-01-01 12:37:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.9589081931752,51.666666666666686,46.10666666666668,0.0,51.67382630989776,0.0,0.0,0.0,41.9589081931752,50.87080424075298,51.67382630989776,50.469293206180595,12.43753247303448,14.838083583361573,-0.21747197219402636,2.9403149996637934,3.3309656059668367,4.760955921130547,3.9,9.236100170605994,512.2429917284078,181.35880362227104,569.9744526876403,85.33168773467963,-963.0976263720468,-0.0,-0.0,1179.401328242934,687.0879366716779,1.0,0.0679732798056118,0.0,0,0.32634567221623934,65.99961422222222,295.9392898575204,0.2697524011821639,6.803838785584608,0.002763977377626987,122.82771391175808,1.2427059250816441,0,0,181.35880362227104,0.8155251818495999,601.1277017092739,-31.15324902163353,0.417718296535336,-465.8598306972418,551.1915184319215
2025-01-01 12:38:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,41.99773522272196,51.666666666666686,46.10666666666668,0.0,51.66990664326626,0.0,0.0,0.0,41.99773522272196,50.867271092010576,51.66990664326626,50.465953316382745,12.43753247303448,14.801165611935414,-0.2543899436201862,3.033508118806933,3.3782661226726765,4.796199146514478,3.9,9.236100170605994,520.0816093766638,178.36419874733676,519.1303158953068,65.64685143837505,-957.9814307910735,-0.0,-0.0,1179.401328242934,687.4130154384463,1.0,0.06784116611024936,0.0,0,0.32571138278890377,65.99961422222222,298.6617119248032,0.2704163687809357,6.785707514432588,0.0027641922351496384,122.66565010813176,1.2428650901820055,0,0,178.36419874733676,0.8155251818495999,551.1594551582834,-32.02913926297664,0.4194166950923497,-486.90147347204754,552.5483249104226
2025-01-01 12:39:00,1.227835305984899,0.47335689331104347,0.0,0.020463921766414983,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,0.0,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,42.03558718894237,51.666666666666686,46.10666666666668,0.0,51.66598352682457,0.0,0.0,0.0,42.03558718894237,50.86373467383919,51.66598352682457,50.46261024734651,12.43753247303448,14.765082399683854,-0.29047315587174616,3.123862084246282,3.423107920723842,4.8312479027928505,3.9,9.236100170605994,527.6536846107873,175.51074879617906,470.9834922494236,46.0878324388442,-952.9914530950083,-0.0,-0.0,1179.401328242934,687.75005219862,1.0,0.06771192058335722,0.0,0,0.3250908636897051,65.99961422222222,301.24380946286163,0.27106752559514924,6.768036218450042,0.002764406781701666,122.50634678851624,1.2430206924033707,0,0,175.51074879617906,0.8155251818495999,503.7885979910143,-32.80510574159068,0.4210989286077214,-507.9726071493877,554.0604395882319
2025-01-01 12:40:00,13.506928719318232,0.47335689331104347,0.0,0.22511547865530387,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,12.279093413333333,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.07249724662639,51.666666666666686,46.10666666666668,0.0,51.66205704875949,0.0,0.0,0.0,42.07249724662639,50.860195068344005,51.66205704875949,50.459264078136265,12.43753247303448,14.729805533632309,-0.32575002192329094,3.2114911220901714,3.4656369713607127,4.866111796059789,3.9,9.236100170605994,12814.063068245807,172.7927909604615,425.25048932675355,26.606826761032153,-948.1230642302327,-0.0,-0.0,1179.401328242934,688.0995368883248,1.0,0.06758544912249298,0.0,0,0.3244836631245721,65.99961422222222,303.6913908997714,0.27170625772579987,6.7508092193804075,0.0027646210228043522,122.34971412228207,1.2431728517461373,0,0,172.7927909604615,0.8155251818495999,458.8609262486811,-33.61043692192756,0.4227656483779089,-529.0758344003672,555.6826611613993
2025-01-01 12:41:00,13.506928719318232,0.47335689331104347,0.0,0.22511547865530387,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,12.279093413333333,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,41.975338837219034,51.666666666666686,46.10666666666668,0.0,51.65812729425929,0.0,0.0,0.0,41.975338837219034,50.856652354838396,51.65812729425929,50.45591488512795,12.43753247303448,14.809753058806361,-0.24580249674923849,3.2965020644477807,3.5059860690479527,4.900797673323448,3.9,9.236100170605994,12793.963621053657,170.20459739808334,381.9711491363389,7.16437587781104,-959.1705306151804,-0.0,-0.0,1179.401328242934,688.4619371327835,1.0,0.0678719079086428,0.0,0,0.32585897685660997,65.99961422222222,294.6394100925695,0.2703291908844446,6.790617925399072,0.0027648349637965502,122.55477956960948,1.2428275437667637,0,0,170.20459739808334,0.8155251818495999,416.2361559129885,-34.26500677664962,0.4244173625889439,-550.2122791112107,557.3766549890217
2025-01-01 12:42:00,13.506928719318232,0.47335689331104347,0.0,0.22511547865530387,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,12.279093413333333,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,41.880795797798065,51.666666666666686,46.10666666666668,0.0,51.65420638489792,0.0,0.0,0.0,41.880795797798065,50.853117822554054,51.65420638489792,50.45257354138212,12.43753247303448,14.887460963778455,-0.1680945917771446,3.3789954933675372,3.5442866639084603,4.93531004666447,3.9,9.236100170605994,12775.623440230069,167.74069416955018,340.8277452610198,-12.272103720545147,-969.957502137181,-0.0,-0.0,1179.401328242934,688.837698442303,1.0,0.06814978848477836,0.0,0,0.32719310585074024,65.99961422222222,287.0862007909809,0.2689988432819566,6.829681621975757,0.002765049322907788,122.75186444347713,1.24249208801657,0,0,167.74069416955018,0.8155251818495999,375.7754231277342,-34.9476778667144,0.4260544593798608,-571.381786741366,559.1096830208209
2025-01-01 12:43:00,13.506928719318232,0.47335689331104347,0.0,0.22511547865530387,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,12.279093413333333,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,41.788686687028,51.666666666666686,46.10666666666668,0.0,51.65029408410744,0.0,0.0,0.0,41.788686687028,50.84959125126382,51.65029408410744,50.449239834842004,12.43753247303448,14.963084970817592,-0.09247058473800784,3.4590666416873783,3.580656085086919,4.969651458936765,3.9,9.236100170605994,12757.35631471418,165.39598496365528,301.80327079809206,-31.728834395381227,-980.5014555325354,-0.0,-0.0,1179.401328242934,689.2272444067376,1.0,0.06841969685150824,0.0,0,0.3284889595689829,65.99961422222222,279.3630286704457,0.26771183426649947,6.866968352814787,0.002765264084704918,122.94151805764264,1.2421657973337117,0,0,165.39598496365528,0.8155251818495999,337.3547814323406,-35.55151063424853,0.4276772265438246,-592.5831005115884,560.8542661162072
2025-01-01 12:44:00,13.506928719318232,0.47335689331104347,0.0,0.22511547865530387,0.007889281555184058,0.0,0.4275654639791912,0.0,0.8002698420057078,12.279093413333333,0.0,0.0,0.47335689331104347,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.021651932565789473,0.0,On,0.011836162966161683,0.0,On,0.39407736844724006,0,On,0.09440555590619376,0,On,0.5673118611342566,0.4254838958506923,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,41.69887991608771,51.666666666666686,46.10666666666668,0.0,51.64639017172717,0.0,0.0,0.0,41.69887991608771,50.84607243601879,51.64639017172717,50.4459135681646,12.43753247303448,15.036737970698425,-0.018817584857174552,3.5368060716799135,3.615208586031176,5.003822810100018,3.9,9.236100170605994,12739.604803493012,163.16565950237447,264.74142227734217,-51.22675031400661,-990.8143611713853,-0.0,-0.0,1179.401328242934,689.6309771778067,1.0,0.06868208049043129,0.0,0,0.3297486864097027,65.99961422222222,271.92442308812815,0.26646560104170325,6.903669352477998,0.002765479234813036,123.12414952852572,1.2418481709688445,0,0,163.16565950237447,0.8155251818495999,300.85353353111424,-36.11211125377204,0.429285868872429,-613.8140232362406,562.587272922234
