Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.6930455294105494,0.1955648568271427,0.1844625,0.6930455294105495,0.1955648568271427,0.1844625,0.13170304259738058,0.0,0.2961362368131689,0.21520625000000002,0.05,0.1844625,0.0,0.0,0.18098152349380936,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031589802631578944,0.0,0.006199342108759027,0.0,0.12234472022546365,0.0,0.054827538821423015,0.0,0.2062439475092167,0.15468296063191248,0.0,0.0,3555.9127901726147,20.5555555555556,0.24000000000000002,984.1438464940521,5.406062983333333,0.21520625000000002,0.3,4324.850386666667,14416.167955555557,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,34.69821971160074,51.66666666666668,46.10666666666668,0.0,51.381105686292294,0.15572403411064797,421.84168879760074,0.0,34.69821971160074,50.06257784756911,51.381105686292294,49.40331392820753,12.43753247303448,20.27198266885874,-0.056506376857289514,8.804893776028011,1.5371497847220514,0.85,9.236100170605994,2988.9775037629133,-1556.9361358955425,-319.39137013827695,-1191.09391472423,0.0,0.0,479.4018173071265,874.0932079483155,1.0,0.04671103848802086,0.0,0.0,0.6044895280037359,65.99961422222222,144.75681100740184,0.19535424358790163,9.45284971948819,0.0028176863611979685,128.75976419046282,1.2208396397135357,0.2475265012122959,-2596.9055935810243,55.8256111914296,0.3624556363775999,-333.7248612319546,14.333491093677658
2025-01-01 11:00:00,1.7295530886549006,0.17698588264366422,0.20495833333333335,1.7295530886549006,0.17698588264366424,0.20495833333333335,0.08499869994927968,1.1000131084444444,0.25542322470562084,0.23911805555555557,0.05,0.20495833333333335,0.0,0.0,0.16240254931033088,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031589802631578944,0.0,0.003946914475909915,0.0,0.07789280521021187,0.0,0.03888649229184628,0.0,0.1814719819312454,0.136103986448434,0.0,0.0,3951.014211302905,20.5555555555556,0.26666666666666666,1093.493162771169,6.006736648148149,0.23911805555555557,0.3333333333333333,4805.389318518519,14416.167955555557,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,1100.0131084444445,0.2,34.45098546574411,51.66666666666668,46.10666666666668,0.0,51.28162359318868,0.2262852634492462,610.91457140546,1100.0131084444445,34.45098546574411,49.77608226202721,51.28162359318868,49.02331159644647,12.43753247303448,20.24176642467433,-0.06111405236037483,9.473725836630482,2.9168599368602934,1.95,9.236100170605994,3413.115152484592,-1123.507757846058,-440.86510118419875,-1070.052365582554,0.0,0.0,368.4241479912689,891.4898355915009,0.61675,0.04481919573284969,0.0,0.0,0.5800071107604542,40.70526207155556,163.72915877297163,0.19797454205287418,9.473696397232837,0.0028517657368747266,91.57411912102353,1.2203670170952088,0.23094379361394607,-2267.639608339087,50.6386877218599,0.3624556363775999,-457.25456461797967,16.38946343378088
2025-01-01 12:00:00,0.5731486998740504,0.1484704476575608,0.27669375,0.5731486998740505,0.1484704476575608,0.27669375,0.01670271507164064,0.0,0.1836366098024098,0.32280937500000007,0.05,0.27669375,0.0,0.0,0.13388711432422745,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.003290604440789473,0.0,0.0006468308274324234,0.0,0.012765279803418747,0.0,0.005120457370106467,0.0,0.1416981644256477,0.10627362331923575,0.0,0.0,5333.869185258922,21.722222222222285,0.36000000000000004,1476.215769741078,8.109094475000001,0.32280937500000007,0.45,6487.27558,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,34.14627074295008,51.66666666666668,46.10666666666668,0.0,51.53312205641042,0.0,0.0,0.0,34.14627074295008,50.726561776426294,51.53312205641042,50.323281636434245,12.43753247303448,21.408680410177258,-0.07088576149617574,10.130694685089402,3.880673109010681,3.05,9.236100170605994,4595.749837499951,-829.5959457366948,-384.04001027218635,-1082.6937220179163,0.0,0.0,190.4204533642551,915.3045883856969,0.0,0.04533298138053502,0.0,0.0,0.5866560325938673,0.0,154.15392089469057,0.18527530681809093,10.014456388524998,0.0028688050494605033,37.677726822209806,1.2149106821242883,0.2589365418986807,-2353.2063349105056,47.394619432732426,0.3624556363775999,-399.5456129023892,15.505602630202848
2025-01-01 13:00:00,0.4300727390736119,0.1484704476575608,0.15371875000000002,0.4300727390736119,0.1484704476575608,0.15371875000000002,0.01709758760453538,0.0,0.1836366098024098,0.17933854166666668,0.05,0.15371875000000002,0.0,0.0,0.13388711432422745,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0036854769736842105,0.0,0.0006468308274324234,0.0,0.012765279803418747,0.0,0.005120457370106467,0.0,0.1416981644256477,0.10627362331923575,0.0,0.0,2963.260658477179,21.722222222222285,0.2,820.1198720783767,4.505052486111111,0.17933854166666668,0.25,3604.041988888889,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,33.934844649577876,51.66666666666668,46.10666666666668,0.0,51.341145146062296,0.0,0.0,0.0,33.934844649577876,50.554753309009605,51.341145146062296,50.16155739048327,12.43753247303448,21.41784234794267,-0.048939048953835024,10.255316113960584,5.163150047982792,4.45,9.236100170605994,2424.567552548165,-1031.170402659177,-326.7883512538157,-947.4230196622316,0.0,0.0,190.81532589714985,1058.842803368673,0.0,0.043160530866200905,0.0,0.0,0.5585422584512076,0.0,217.9145878360678,0.1856144733788288,10.024310083636683,0.002877416988220762,27.655323845594292,1.2142951326421985,0.2516585205020921,-1903.1737597947658,51.88348505721227,0.3624556363775999,-339.4761072624811,12.687756008665406
2025-01-01 14:00:00,0.44229189020665277,0.1484704476575608,0.16396666666666668,0.4422918902066528,0.1484704476575608,0.16396666666666668,0.017360835959798537,0.0,0.1836366098024098,0.19129444444444446,0.05,0.16396666666666668,0.0,0.0,0.13388711432422745,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.003948725328947368,0.0,0.0006468308274324234,0.0,0.012765279803418747,0.0,0.005120457370106467,0.0,0.1416981644256477,0.10627362331923575,0.0,0.0,3160.8113690423243,21.722222222222285,0.21333333333333335,874.7945302169352,4.805389318518519,0.19129444444444446,0.26666666666666666,3844.311454814815,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,33.738549349166256,51.66666666666668,46.10666666666668,0.0,51.15030681344727,0.0,0.0,0.0,33.738549349166256,50.383829444871786,51.15030681344727,50.00059076058404,12.43753247303448,21.414893824791953,-0.060424454943917814,10.710432197052711,5.732683076267483,4.7,9.236100170605994,2698.7513994239202,-919.0891661042389,-476.04361379637373,-917.873381146145,0.0,0.0,191.078574252413,1157.6642162428025,0.0,0.042528039003682065,0.0,0.0,0.5503571544626019,0.0,264.7348372753283,0.18600454820590637,10.02634306462936,0.002884313165025569,9.687369025417727,1.2136924519463266,0.23723548482803367,-1845.199176882255,51.315480561080946,0.3624556363775999,-483.20030011802186,7.156686321648106
2025-01-01 15:00:00,0.4181615867771919,0.14781298358601339,0.14347083333333335,0.41816158677719195,0.14781298358601339,0.14347083333333335,0.018018956847956433,0.0,0.18275999104034657,0.1673826388888889,0.05,0.14347083333333335,0.0,0.0,0.13322965025268005,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004606846217105263,0.0,0.0006468308274324234,0.0,0.012765279803418747,0.0,0.005120457370106467,0.0,0.1416981644256477,0.10627362331923575,0.0,0.0,2765.709947912034,21.722222222222285,0.18666666666666668,765.4452139398182,4.204715653703704,0.1673826388888889,0.23333333333333334,3363.772522962963,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,33.50323273488372,51.66666666666668,46.10666666666668,0.0,50.960820736261994,0.0,0.0,0.0,33.50323273488372,50.21399149343707,50.960820736261994,49.84057687202461,12.43753247303448,21.446578588112708,-0.04847854488476191,10.567105068389886,5.313338562850421,4.15,9.236100170605994,2226.4558580910475,-1042.590647553967,-545.38705730232,-969.1287652511677,0.0,0.0,190.86007637850767,969.926867451135,0.0,0.04331440135749866,0.0,0.0,0.5605335029978716,0.0,239.0145990516744,0.18561093438114692,10.039907893214185,0.002883822215754593,1.268185657439521,1.2135622207858165,0.22577460067739474,-1864.3629611422448,56.32709964845948,0.3624556363775999,-545.3645332058966,-0.022524096423411747
2025-01-01 16:00:00,0.6638746375145708,0.19351451350986074,0.15371875000000002,0.6638746375145708,0.19351451350986074,0.15371875000000002,0.12415402026036498,0.0,0.3103820755875391,0.17933854166666668,0.05,0.15371875000000002,0.0,0.0,0.1789311801765274,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005791463815789473,0.0,0.005708314852843035,0.0,0.11265424159173247,0.0,0.07180716868550248,0.0,0.2000036813712545,0.15000276102844085,0.0,0.0,2963.260658477179,21.722222222222285,0.2,820.1198720783767,4.505052486111111,0.17933854166666668,0.25,3604.041988888889,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,32.98882291759397,51.66666666666668,46.10666666666668,0.0,50.73158564834048,0.03270576524777804,87.39184716376413,0.0,32.98882291759397,49.77335637747396,50.73158564834048,49.294241742040704,12.43753247303448,21.45229076549638,-0.049389146523718945,10.407045203438317,4.501710962505823,3.05,9.236100170605994,2446.3112405706825,-1502.0702192242302,-689.5295603112185,-1084.018019604578,0.0,0.0,462.3300938581385,373.2437735464294,0.63325,0.04524138586283998,0.0,0.0,0.5854706911188982,41.79425570622222,104.73850783994315,0.185681026181795,10.044728083080704,0.0028859061299610646,-5.990160800672203,1.2135372251343717,0.2457697560376512,-2381.7947358871293,59.60464458452216,0.3624556363775999,-684.2540109935854,-5.2755493176330015
2025-01-01 17:00:00,0.888610098393554,0.23065493252872038,0.15371875000000002,0.8886100983935539,0.23065493252872038,0.15371875000000002,0.23575770596764342,0.0,0.4235138507592438,0.17933854166666668,0.05,0.15371875000000002,0.0,0.0,0.21607159919538704,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.007370953947368421,0.0,0.011014492487414186,0.0,0.2173722595328608,0.0,0.13541838516539428,0.0,0.24601776501481443,0.1845133237611108,0.0,0.0,2963.260658477179,21.722222222222285,0.2,820.1198720783767,4.505052486111111,0.17933854166666668,0.25,3604.041988888889,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,32.00574019619555,51.66666666666668,46.10666666666668,0.0,50.42852524914542,0.09910176977149243,262.3826311765145,0.0,32.00574019619555,48.8427662613733,50.42852524914542,48.04988676748724,12.43753247303448,21.382624398118473,-0.07081649109221769,9.497808615860892,3.2874615719919302,1.95,9.236100170605994,2494.7235617905317,-1671.1949270120888,-638.1686209702127,-1190.3417416014415,0.0,0.0,708.0499273980724,30.448738997247386,1.0,0.046964964469947475,0.0,0.0,0.6077755948935154,65.99961422222222,13.754717516721598,0.18594362770075845,10.002171826030832,0.0028790083931994398,-19.67801977828957,1.213258535001432,0.2609665583227664,-2559.0936151415053,67.77881605103991,0.3624556363775999,-632.1681708174364,-6.000450152776408
2025-01-01 18:00:00,1.054468237372909,0.23471179579304105,0.21520625000000002,1.054468237372909,0.23471179579304105,0.21520625000000002,0.27632609632847566,0.0,0.4770681827111,0.25107395833333335,0.05,0.21520625000000002,0.0,0.0,0.2201284624597077,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.008423947368421052,0.0,0.01292021617269937,0.0,0.2549819327873552,0.0,0.18356356609815636,0.0,0.2496736785097822,0.1872552588823366,0.0,0.0,4148.56492186805,21.722222222222285,0.28,1148.1678209097274,6.307073480555556,0.25107395833333335,0.35,5045.658784444445,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,30.974876303808873,51.66666666666668,46.10666666666668,0.0,50.130327999127445,0.0,0.0,0.0,30.974876303808873,47.95537045383392,50.130327999127445,46.86789168118716,12.43753247303448,21.4136434859837,-0.06328011253241966,9.705741129280618,2.5476187107880865,1.15,9.236100170605994,3675.389618603438,-1124.247284323913,-665.4661376222344,-1261.5484895964858,0.0,0.0,801.9167357661133,0.0,1.0,0.04760016844967146,0.0,0.0,0.6159957965057727,65.99961422222222,-13.543549434240058,0.18529317129793096,10.008242647859278,0.002875799868591428,-18.37610640236409,1.2125232307703961,0.21021798103754616,-2333.0552606516662,60.64015541802612,0.3624556363775999,-662.4584515941003,-3.0076860281341564
2025-01-01 19:00:00,1.0713865024440687,0.2291894154811686,0.1844625,1.071386502444069,0.22918941548116864,0.1844625,0.2682829888833871,0.0,0.5378972635606818,0.21520625000000002,0.05,0.1844625,0.0,0.0,0.2146060821478353,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.008950444078947368,0.0,0.012506926698782101,0.0,0.24682561810565762,0.0,0.2517558206969013,0.0,0.24406374228474545,0.18304780671355905,0.0,0.0,3555.9127901726147,21.722222222222285,0.24000000000000002,984.1438464940521,5.406062983333333,0.21520625000000002,0.3,4324.850386666667,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,30.729796975384826,51.66666666666668,46.10666666666668,0.0,49.94255999582866,0.0,0.0,0.0,30.729796975384826,47.79943258493502,49.94255999582866,46.727868879488206,12.43753247303448,21.46716999985235,-0.052135062803597226,9.836638132010993,1.4626381231161052,-0.25000000000000006,9.236100170605994,2966.932778271683,-1409.9565222103627,-817.0881873914356,-1414.4736368009244,0.0,0.0,855.095404706359,0.0,1.0,0.049495719776160546,0.0,0.0,0.6405262065275944,65.99961422222222,-29.60177980636629,0.1841515453018213,10.022853294059818,0.0028673962133299604,-31.179515825210853,1.2123091532452763,0.18514224661841733,-2451.831972171237,57.73160346682225,0.3624556363775999,-816.3358583476959,-0.7523290437398658
2025-01-01 20:00:00,2.1139771210812226,0.2201643218155355,0.2254541666666667,2.1139771210812226,0.2201643218155355,0.22545416666666668,0.219237006978168,1.0083453494074075,0.573364903584536,0.26302986111111115,0.05,0.2254541666666667,0.0,0.0,0.20558098848220216,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.009213692434210526,0.0,0.010128872186162898,0.0,0.19989444235779458,0.0,0.29925691894159967,0.0,0.2329069028259645,0.1746801771194733,0.0,0.0,4346.115632433195,21.722222222222285,0.29333333333333333,1202.842479048286,6.607410312962964,0.26302986111111115,0.36666666666666664,5285.928250370371,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,1008.3453494074075,0.18333333333333332,32.060802838662646,51.66666666666668,46.10666666666668,0.0,50.26808310603432,0.0672402899308757,174.9907840127504,1008.3453494074075,32.060802838662646,48.84759432965511,50.268510879524605,48.13692216797522,12.43753247303448,21.378489176536906,-0.07283370059271833,9.703730265094675,0.6380635639495604,-0.55,9.236100170605994,3711.247449717154,-1138.2510858495023,-566.1054037567096,-1436.3644580346875,0.0,0.0,842.2980415871086,0.0,1.0,0.04976831348971437,0.0,0.0,0.644053853323227,65.99961422222222,-40.80176626846329,0.18466667503730244,9.974926168547876,0.0028598203769419446,-15.120074189210102,1.212679680338267,0.17770233728139698,-2399.4872629381107,58.39369804032252,0.3624556363775999,-566.7933002264828,0.6878964697730884
2025-01-01 21:00:00,0.5929541790565426,0.1575769437990598,0.23570208333333337,0.5929541790565426,0.15757694379905976,0.23570208333333334,0.03949456305707798,0.0,0.22847385211057566,0.2749857638888889,0.05,0.23570208333333337,0.0,0.0,0.14299361046572645,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.008555571546052632,0.0,0.001492106203848932,0.0,0.029446885307176412,0.0,0.03781570482294037,0.0,0.15033368423272675,0.11275026317454502,0.0,0.0,4543.666342998341,21.722222222222285,0.3066666666666667,1257.5171371868444,6.9077471453703705,0.2749857638888889,0.38333333333333336,5526.197716296297,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,35.209544686263165,51.66666666666668,46.10666666666668,0.0,51.67230490769875,0.0,0.0,0.0,35.209544686263165,51.68158009489419,51.6862176884919,51.67230490769875,12.43753247303448,21.419774852326153,-0.06476939025576721,9.81142249739357,0.862741327291072,-0.3,9.236100170605994,3392.2672403589613,-1491.9259090153585,-551.043891563428,-1419.307502682166,0.0,0.0,323.444671493585,0.0,1.0,0.049716355926079925,0.0,0.0,0.6433814682910324,65.99961422222222,-55.53627145079853,0.18410533049454225,9.991674855891404,0.0028583358104115023,0.23660667261301047,1.2125108239267965,0.21074572146921303,-2806.2153114348544,56.77226523265163,0.3624556363775999,-553.7958977414207,2.7520061779928517
2025-01-01 22:00:00,0.567026384126978,0.14978537580065565,0.2664458333333333,0.5670263841269781,0.14978537580065565,0.2664458333333333,0.02078306457821959,0.0,0.18538984732653627,0.31085347222222226,0.05,0.2664458333333333,0.0,0.0,0.13520204246732231,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.007370953947368421,0.0,0.0006468308274324234,0.0,0.012765279803418747,0.0,0.005120457370106467,0.0,0.1416981644256477,0.10627362331923575,0.0,0.0,5136.318474693777,21.722222222222285,0.3466666666666667,1421.5411116025198,7.808757642592593,0.31085347222222226,0.43333333333333335,6247.0061140740745,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,34.95479283635863,51.66666666666668,46.10666666666668,0.0,51.48209504057941,0.0,0.0,0.0,34.95479283635863,51.50429360279542,51.51539288390344,51.48209504057941,12.43753247303448,21.460962926802214,-0.04916378755696768,8.962899117935132,-0.05131549899200684,-1.95,9.236100170605994,3712.3739027215024,-2116.6917165962404,-908.1706167765334,-1625.8197960479781,0.0,0.0,262.25365461718275,0.0,1.0,0.05240035196797185,0.0,0.0,0.6781151747776313,65.99961422222222,-60.37843054147916,0.183656472775917,10.01042141188373,0.0028585968998657498,-4.079014020399313,1.212341061385957,0.24918664056997755,-3604.746733352765,66.51390515400472,0.3624556363775999,-911.5317395158123,3.361122739278868
2025-01-01 23:00:00,0.5871237157976598,0.14781298358601339,0.2869416666666667,0.5871237157976598,0.14781298358601339,0.2869416666666667,0.019598446979535382,0.0,0.18275999104034657,0.3347652777777778,0.05,0.2869416666666667,0.0,0.0,0.13322965025268005,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.006186336348684211,0.0,0.0006468308274324234,0.0,0.012765279803418747,0.0,0.005120457370106467,0.0,0.1416981644256477,0.10627362331923575,0.0,0.0,5531.419895824068,21.722222222222285,0.37333333333333335,1530.8904278796365,8.409431307407408,0.3347652777777778,0.4666666666666667,6727.545045925926,14416.167955555557,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9558.51428888889,0.0,0.0,34.81619092139307,51.66666666666668,46.10666666666668,0.0,51.29298192139782,0.0,0.0,0.0,34.81619092139307,51.32791604628896,51.34538310873454,51.29298192139782,12.43753247303448,21.403239752910753,-0.06529519785253886,8.37376706839591,-1.404894759146208,-3.05,9.236100170605994,3985.777325114728,-1845.8455015621716,-787.7982982805527,-1743.1536265911686,0.0,0.0,258.43918073230884,0.0,1.0,0.05369488332935746,0.0,0.0,0.6948677599686178,65.99961422222222,-60.928124850479875,0.1841389414845694,9.981802770401309,0.0028559937347992664,-8.948951155710231,1.2125805030744814,0.22697297502062863,-3445.7118809855097,68.97595154370164,0.3624556363775999,-791.5307289103268,3.7324306297741505
