Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:34:00,1.117974517357822,0.12008794889201457,0.5635891891891892,0.018632908622630364,0.0020014658148669096,0.009393153153153153,0.27305689179032555,0.0,0.2247238755674962,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,On,12453.660531632735,21.111111111111143,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.735773348248955,51.666666666666686,46.10666666666668,-0.0,51.72551718252231,0.0672989265205529,184.33359928841364,0.0,35.735773348248955,50.94707342940677,51.72551718252231,50.55785155284901,12.43753247303448,20.254511744790232,-0.3565993663209106,8.474336639053545,1.2328511254994565,1.1740668845282791,1.7,9.236100170605994,11853.831567369562,1451.651186003168,284.63995968122447,106.85049579328422,-1370.4063617582315,-0.0,-0.0,496.32819556221637,1255.6639330412609,1.0,0.05653449666426861,0.0,0,0.7316153164369622,65.99961422222222,274.24920193284083,0.20656748611891954,9.624807664791387,0.0029777277641046085,113.91047845299606,1.220792749321403,0.22670222205204868,-2006.359981641573,63.0947848330296,0.4530695454719999,276.5072246215789,8.13273505964553,0.10172720054959548,69.89625641690549,36.95423937637874
2025-01-01 10:35:00,1.117974517357822,0.12008794889201457,0.5635891891891892,0.018632908622630364,0.0020014658148669096,0.009393153153153153,0.27305689179032555,0.0,0.2247238755674962,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,On,12453.660531632735,21.111111111111143,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.45159325029391,51.666666666666686,46.10666666666668,-0.0,51.71983472012494,0.0672989265205529,184.30693798841895,0.0,35.45159325029391,50.92854249376869,51.71983472012494,50.53289638059056,12.43753247303448,20.48069912362037,-0.1304119874907741,8.63911623047242,1.3094575030386622,1.2211993340784308,1.7,9.236100170605994,11817.77187295908,1391.6942865211302,239.19000528166492,102.11124697245596,-1397.7834044843812,-0.0,-0.0,496.32819556221637,1254.4190705147496,1.0,0.05696942278247871,0.0,0,0.7372437137585236,65.99961422222222,265.5665502485093,0.20373876108262315,9.727930416869068,0.0029782744953898445,114.27679206577068,1.2198519552163496,0.22764265065762448,-2063.6882976465627,60.46620135598125,0.4530695454719999,231.1636136274911,8.02639165417384,0.10097790767569899,63.1636791728262,38.94756779962976
2025-01-01 10:36:00,1.117974517357822,0.12008794889201457,0.5635891891891892,0.018632908622630364,0.0020014658148669096,0.009393153153153153,0.27305689179032555,0.0,0.2247238755674962,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,On,12453.660531632735,21.111111111111143,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.17565740492276,51.666666666666686,46.10666666666668,-0.0,51.71417627172046,0.0672989265205529,184.28038935864066,0.0,35.17565740492276,50.9100377325222,51.71417627172046,50.50796846292307,12.43753247303448,20.69982692452819,0.0,8.794574356709706,1.3793886201938925,1.268465577836827,1.7,9.236100170605994,11783.262890971888,1334.9920008899198,197.70459156813627,97.65535278838848,-1424.5099396013065,-0.0,-0.0,496.32819556221637,1253.16579543865,1.0,0.05738911578399965,0.0,0,0.7426749786716537,65.99961422222222,257.78410337824215,0.20104122696473947,9.82691798453302,0.0029788234078699533,114.62493768056223,1.2189418914979462,0.22852633206455217,-2118.1118966986223,58.187514776830575,0.4530695454719999,189.77111505847924,7.933476509657041,0.100220862051254,56.50148773961609,41.153865048772396
2025-01-01 10:37:00,1.117974517357822,0.12008794889201457,0.5635891891891892,0.018632908622630364,0.0020014658148669096,0.009393153153153153,0.27305689179032555,0.0,0.2247238755674962,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,On,12453.660531632735,21.111111111111143,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.90743175651741,51.666666666666686,46.10666666666668,-0.0,51.70854109083565,0.0672989265205529,184.25394989673345,0.0,34.90743175651741,50.89155844197285,51.70854109083565,50.48306711754145,12.43753247303448,20.91235344591862,0.0,8.941422673632625,1.443267769109885,1.315931824956209,1.7,9.236100170605994,11749.479974514303,1281.1084376392696,159.81346621481384,93.42451918916592,-1450.6223124607745,-0.0,-0.0,496.32819556221637,1251.9046771854316,1.0,0.05779462896038952,0.0,0,0.7479227418670293,65.99961422222222,250.11355978012477,0.1984646309982428,9.92275050052493,0.0029793744036858446,114.95612649910933,1.2180605256359507,0.22935794508980306,-2169.8214194479583,56.01347427551643,0.4530695454719999,151.96079988468324,7.852666330130603,0.09945481399216743,49.90228553841062,43.5222336507553
2025-01-01 10:38:00,1.117974517357822,0.12008794889201457,0.5635891891891892,0.018632908622630364,0.0020014658148669096,0.009393153153153153,0.27305689179032555,0.0,0.2247238755674962,0.5701937500000002,0.05,0.5635891891891892,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,On,12453.660531632735,21.111111111111143,0.925,3394.9163828117116,16.51717098858859,0.5701937500000002,1,15278.383164444445,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.646494082903786,51.666666666666686,46.10666666666668,-0.0,51.70292847933389,0.0672989265205529,184.2276163271402,0.0,34.646494082903786,50.873103963691236,51.70292847933389,50.458191705869915,12.43753247303448,21.118640914206306,0.0,9.080261935960285,1.501659759645679,1.3636480150042258,1.7,9.236100170605994,11716.571906134166,1229.9074659867774,125.1878085827236,89.37108351862145,-1476.1472843344231,-0.0,-0.0,496.32819556221637,1250.6362809839866,1.0,0.05818681094257813,0.0,0,0.7529979855134654,65.99961422222222,242.73046327363693,0.196000456498022,10.01638036556325,0.0029799273913505356,115.27134458960668,1.2172062378972406,0.23014143860253994,-2218.977532440532,53.968615615597436,0.4530695454719999,117.39835496721582,7.789453615507799,0.09867873841320278,43.36145924667842,46.00962427194301
2025-01-01 10:39:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.392476356417376,51.666666666666686,46.10666666666668,-0.0,51.6973377773006,0.0672989265205529,184.20138555363613,0.0,34.392476356417376,50.85467367507698,51.6973377773006,50.43334162396517,12.43753247303448,21.31900501356811,0.0,9.211621681513472,1.5550771406819603,1.4116503587819884,1.7,9.236100170605994,-769.1088961708376,-2213.672850587757,93.50199936939225,85.4557111710168,-1501.1076755012984,-0.0,-0.0,496.32819556221637,1249.361167975048,1.0,0.058566404383488,0.0,0,0.7579103203138954,65.99961422222222,235.67058376824446,0.19364120619697905,10.105834112855074,0.002980482284522547,115.571459546089,1.2163776131229325,0.23088027614891746,-2265.723168437527,52.05031784977039,0.4530695454719999,85.78040064229684,7.721598727095419,0.09789180081039298,36.87669902905464,48.57901214196216
2025-01-01 10:40:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.50853968443627,51.666666666666686,46.10666666666668,-0.0,51.69176835814073,0.0672989265205529,184.175254636327,0.0,34.50853968443627,50.83626698478017,51.69176835814073,50.40851629809989,12.43753247303448,21.201319941156992,0.0,9.166686555851577,1.6039821254728353,1.4599634417207263,1.7,9.236100170605994,-749.1835531318309,-2196.714523911696,64.51212767742763,81.64655268796832,-1486.426968505312,-0.0,-0.0,496.32819556221637,1248.0798943932382,1.0,0.05834360538440128,0.0,0,0.7550270690277529,65.99961422222222,240.91521981126476,0.19508050004560887,10.05447430532001,0.0029810390013781845,115.23140412040217,1.2168635263931709,0.2306278032930286,-2249.70663131255,52.992107400854294,0.4530695454719999,56.833351098095015,7.678776579332606,0.09709332908234702,30.4476016380094,51.198951049958936
2025-01-01 10:41:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.61963729527517,51.666666666666686,46.10666666666668,-0.0,51.68618676077542,0.0672989265205529,184.14906658062156,0.0,34.61963729527517,50.81785272172712,51.68618676077542,50.38368570220297,12.43753247303448,21.08789500172612,0.0,9.124835356883121,1.6487968646650129,1.5086020803309435,1.7,9.236100170605994,-731.0595229046819,-2181.1087398503796,37.93993216537058,77.91795160431414,-1472.3317732997245,-0.0,-0.0,496.32819556221637,1246.7930150274244,1.0,0.05812844693473988,0.0,0,0.7522426944154181,65.99961422222222,244.94405483282628,0.19648022520818675,10.003830116008086,0.0029815938585080306,114.9005685574774,1.2173322042932855,0.23039240897338933,-2234.813566594082,53.70482674370272,0.4530695454719999,30.30733373496314,7.6325984304074375,0.09628278832387885,24.075326052629457,53.842625551684684
2025-01-01 10:42:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.72617575315448,51.666666666666686,46.10666666666668,-0.0,51.68059343561547,0.0672989265205529,184.1228234997828,0.0,34.72617575315448,50.79943130886724,51.68059343561547,50.35885024549314,12.43753247303448,20.97838119022897,0.0,9.08572867034317,1.689900993515897,1.5575729424124638,1.7,9.236100170605994,-713.1487204910002,-2166.7259272431156,-244.89606412553206,74.24994941653748,-1458.7730792813493,-0.0,-0.0,496.32819556221637,1245.501078096758,1.0,0.057920309143158315,0.0,0,0.7495491744367273,65.99961422222222,249.2961632281328,0.19784349364670017,9.955902044276527,0.002982146909604241,114.57824374576842,1.2177850514697157,0.23017223373942852,-2220.9183219860693,54.19239474295356,0.4530695454719999,-252.4930506654018,7.596986539869746,0.09545975855895694,17.762297487010652,56.48765192952682
2025-01-01 10:43:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.82843660250555,51.666666666666686,46.10666666666668,-0.0,51.6749887962819,0.0672989265205529,184.09652733446129,0.0,34.82843660250555,50.7810031347373,51.6749887962819,50.334010303965,12.43753247303448,20.87253691785927,0.0,9.04909640112494,1.7000000063280434,1.6068758979651896,1.7,9.236100170605994,-695.8917224958059,-2152.836460823894,7.621393354656655,70.62614656605642,-1445.715916114246,-0.0,-0.0,496.32819556221637,1244.2046286806542,1.0,0.05771877084462185,0.0,0,0.746941058777123,65.99961422222222,253.49599805622387,0.19917225367499927,9.909122035791942,0.002982698204172507,114.26393569103722,1.218223033098948,0.22996579854917107,-2207.92084975718,55.08438893328576,0.4530695454719999,-3.745593363439815e-06,7.621397100250018,0.0946239161172373,11.51196131358691,59.11418525246951
2025-01-01 10:44:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.92666371408521,51.666666666666686,46.10666666666668,-0.0,51.66937323091198,0.0672989265205529,184.0701799057415,0.0,34.92666371408521,50.76256856400316,51.66937323091198,50.30916623054876,12.43753247303448,20.77015295086262,0.0,9.014748534667651,1.7372104403005038,1.6565049895901849,1.7,9.236100170605994,-679.2636957036048,-2140.2361252357555,-14.435713001489551,-62.26505504145897,-1433.1298642771592,-0.0,-0.0,496.32819556221637,1242.9042078600066,1.0,0.05752346841784179,0.0,0,0.7444136417981034,65.99961422222222,257.53797301133784,0.20046816157701206,9.863392458756605,0.0029832477887834,113.95721483912763,1.2186469842035987,0.22977206825856364,-2195.7502440968765,55.51411886112091,0.4530695454719999,-22.02500345406973,7.589290452580181,0.09377502075163835,-123.97171459102229,61.70665954956332
2025-01-01 10:45:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,34.99607087641357,51.666666666666686,46.10666666666668,-0.0,51.66374710556715,0.25991309552765257,710.789782354714,0.0,34.99607087641357,50.74412794064226,51.66374710556715,50.28431835817982,12.43753247303448,20.671049829149368,0.0,8.982484223968214,1.7714158790402927,1.7000000000000628,1.7,9.236100170605994,-663.2638467860331,-2128.028327035079,-34.706358832499646,64.57735239550018,-1420.9886403427095,-0.0,-0.0,496.32819556221637,1241.6003527051973,1.0,0.05733409157479861,0.0,0,0.7419629080492623,65.99961422222222,261.39659799446,0.20173259523556442,9.819341230081694,0.002983795707453923,113.65771103590191,1.219057619681551,0.22958994082946085,-2184.3323323087047,56.304005273625364,0.4530695454719999,-42.271334868256815,7.564976035757168,0.0930246782426051,-7.636795183917343e-12,64.57735239550782
2025-01-01 10:46:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.036856144424746,51.666666666666686,46.10666666666668,-0.0,51.65145687374463,0.25991309552765257,710.5670799786615,0.0,35.036856144424746,50.681329062813674,51.65145687374463,50.19626515734819,12.43753247303448,20.575068330574748,-0.03604278053639476,8.95217020964066,1.8028955653225986,1.7504275704213719,1.7,9.236100170605994,-647.8761969847312,-2116.927393999681,-53.3568027372881,60.858613779210486,-1409.2688485306396,-0.0,-0.0,496.32819556221637,1240.293596242491,1.0,0.0571503657287578,0.0,0,0.7395853040920354,65.99961422222222,265.0644559836921,0.20296675725696647,9.776886669598547,0.002984342001998124,113.36509446029123,1.2194555733045207,0.22941869080601746,-2173.6173460373525,56.689952037671304,0.4530695454719999,-60.90428286622586,7.547480128937764,0.0938940619227283,-6.1857516192305555,67.04436539844104
2025-01-01 10:47:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.074193905831066,51.666666666666686,46.10666666666668,-0.0,51.639157841417244,0.25991309552765257,710.3442181350435,0.0,35.074193905831066,50.6185455033103,51.639157841417244,50.10823933425683,12.43753247303448,20.482064288025867,-0.12904682308527526,8.923652156345348,1.831902638995102,1.8011278369127612,1.7,9.236100170605994,-633.0795278241305,-2106.1535645851627,-70.53932254408696,56.937148996360634,-1397.949290072221,-0.0,-0.0,496.32819556221637,1238.9844674351252,1.0,0.05697204249340438,0.0,0,0.7372776155485976,65.99961422222222,268.541566685874,0.20417172898214148,9.735954928179847,0.0029848867122667464,113.07906528668119,1.219841418830922,0.2292574697548749,-2163.5484521257476,57.39488754058513,0.4530695454719999,-78.07368190235319,7.534359358266236,0.09476010624961746,-12.519372527969953,69.45652152433058
2025-01-01 10:48:00,0.5477807673578219,0.12008794889201457,0.0,0.009129679455963697,0.0020014658148669096,0.0,0.27305689179032555,0.0,0.2247238755674962,0.0,0.05,0.0,0.0,0.0,0.10550461555868124,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.012635921052631578,0.0,On,0.01585717239047797,0.0,On,0.24456379834721603,0,On,0.023809747046018164,0,On,0.10301254630368543,0.07725940972776406,On,0.03138873157632186,0,On,0.028852576200247827,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15278.383164444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8764.291577777778,Off,0.0,0.0,35.10823869807405,51.666666666666686,46.10666666666668,-0.0,51.62685032608525,0.25991309552765257,710.1212025770524,0.0,35.10823869807405,50.55577756585731,51.62685032608525,50.020241185743345,12.43753247303448,20.391905185606618,-0.2192059255045251,8.896827372045381,1.858666354951892,1.8520717891009393,1.7,9.236100170605994,-618.8498381558923,-2096.3513205050735,-86.38979404400358,52.803441709596854,-1387.010504278542,-0.0,-0.0,496.32819556221637,1237.673491131157,1.0,0.05679889347855475,0.0,0,0.735036886811907,65.99961422222222,271.8324705604333,0.20534850510008715,9.69577632370565,0.0029854298763264575,112.79934690970433,1.2202156838340121,0.2291057177113173,-2154.0873930372163,57.73607253214299,0.4530695454719999,-93.91522883465485,7.52543479065127,0.09562241312453043,-18.997421574378247,71.8008632839751
