Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 11:20:00,5.989090977047959,3.774708760395726,0.0,0.09981818295079932,0.0629118126732621,0.0,0.17025452196938107,0.0,0.6965649155524982,5.0722715395260805,0.05,0.0,0.0,0.4837616799118494,3.276363747150543,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.856341418344,20.61111111111117,1.8930203502487415,3860.1377801655995,4.450875706192747,0.6213958333333334,1,8425.598288250609,8425.598288250609,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.451658133251726,51.666666666666686,46.10666666666668,-0.0,51.67009866829791,0.09487948524517607,259.5109277042271,0.0,35.451658133251726,50.23827731422603,51.67009866829791,49.522366637190096,12.43753247303448,19.81092306239689,-0.30018804871428273,9.24135572323613,1.7,9.236100170605994,5263.0481857394925,1184.8861382728596,-742.3897180274283,-0.0,-0.0,774.7756592347796,608.4414375786728,2.0,0.03137654046095696,0.0,0.0,0.15064151998894224,131.99922844444444,43.805903113797825,0.19974256633700033,9.222990032736055,0.0028005288959722678,165.9137726439175,1.2227719338445893,0.27184172728319994,-2678.2545626109472,3.002920718207413
2025-01-01 11:21:00,5.989408106229917,3.7749136056108985,0.0,0.09982346843716529,0.06291522676018164,0.0,0.17025452196938107,0.0,0.6965649155524982,5.072588668708038,0.05,0.0,0.0,0.4837616799118494,3.2765685923657157,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.769095590955,20.61111111111117,1.8928512927558894,3860.07285048714,4.4511928353747034,0.6213958333333334,1,8425.446112744761,8425.446112744761,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.4193844586643,51.666666666666686,46.10666666666668,-0.0,51.663389380648596,0.09487948524517607,259.46654790369496,0.0,35.4193844586643,50.213439997573055,51.663389380648596,49.48846530603529,12.43753247303448,19.814493992041353,-0.29661711906981836,9.262926712725726,1.7,9.236100170605994,5262.7003217606425,1177.0594927173743,-742.6249595900752,-0.0,-0.0,774.7756592347796,607.9881127185481,2.0,0.03138029551680901,0.0,0.0,0.1506595483411087,131.99922844444444,43.780526524983316,0.19971926285099018,9.225496783769577,0.002800823853538397,165.89041571255473,1.2227568118997174,0.27184172728319994,-2685.915333849007,2.90197607924108
2025-01-01 11:22:00,5.989722793997143,3.7751168738279444,0.0,0.09982871323328572,0.06291861456379907,0.0,0.17025452196938107,0.0,0.6965649155524982,5.072903356475264,0.05,0.0,0.0,0.4837616799118494,3.2767718605827616,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.682524498527,20.61111111111117,1.8926835617645472,3860.0084229567524,4.45150752314193,0.6213958333333334,1,8425.295114121946,8425.295114121946,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.38715040546646,51.666666666666686,46.10666666666668,-0.0,51.65668072664035,0.09487948524517607,259.4221722944967,0.0,35.38715040546646,50.188609135523905,51.65668072664035,49.45457333996568,12.43753247303448,19.818037108325253,-0.293074002785918,9.284188661641037,1.7,9.236100170605994,5262.451262580602,1169.3107848106906,-742.8583982077996,-0.0,-0.0,774.7756592347796,607.5444480972192,2.0,0.031384021100572125,0.0,0.0,0.15067743519519386,131.99922844444444,43.851477055095415,0.19969630293787416,9.227280954393368,0.002801118773228382,165.8670073733638,1.222741806434453,0.27184172728319994,-2693.466351700741,2.7687135546793105
2025-01-01 11:23:00,5.9900352023341545,3.775318669678524,0.0,0.09983392003890257,0.0629219778279754,0.0,0.17025452196938107,0.0,0.6965649155524982,5.073215764812275,0.05,0.0,0.0,0.4837616799118494,3.2769736564333414,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.596583508115,20.61111111111117,1.8925170703689662,3859.9444643579177,4.4518199314789415,0.6213958333333334,1,8425.145214532698,8425.145214532698,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.35495383872558,51.666666666666686,46.10666666666668,-0.0,51.64997270355151,0.09487948524517607,259.3778008586293,0.0,35.35495383872558,50.163784724389316,51.64997270355151,49.420690734808225,12.43753247303448,19.821554242416656,-0.2895568686945147,9.305146489784313,1.7,9.236100170605994,5262.119282597934,1161.7005612808657,-743.0901538603475,-0.0,-0.0,774.7756592347796,607.110478295491,2.0,0.031387719142863285,0.0,0.0,0.15069518982025895,131.99922844444444,43.83719371538692,0.19967366376390672,9.229050747228694,0.002801413654921801,165.84355087429415,1.2227269097979427,0.27184172728319994,-2700.909363396131,2.6654603190791155
2025-01-01 11:24:00,5.990345335981451,3.775518996224699,0.0,0.09983908893302418,0.06292531660374498,0.0,0.17025452196938107,0.0,0.6965649155524982,5.073525898459572,0.05,0.0,0.0,0.4837616799118494,3.2771739829795163,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.511271247904,20.61111111111117,1.8923518155001144,3859.88097366971,4.452130065126238,0.6213958333333334,1,8424.99641158428,8424.99641158428,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.32279468403442,51.666666666666686,46.10666666666668,-0.0,51.6432653088535,0.09487948524517607,259.33343357936707,0.0,35.32279468403442,50.13896676066135,51.6432653088535,49.38681748656528,12.43753247303448,19.825045454732365,-0.2860656563788062,9.325807244043869,1.7,9.236100170605994,5261.89096710264,1154.1626720576164,-743.3202298900932,-0.0,-0.0,774.7756592347796,606.6862280309867,2.0,0.03139138971213394,0.0,0.0,0.15071281254494537,131.99922844444444,43.92426651004973,0.19965134443942972,9.230806197251102,0.0028017084985058577,165.82004641729213,1.2227121217302412,0.27184172728319994,-2708.2468715834384,2.5285699713448597
2025-01-01 11:25:00,5.990653354301865,3.775717956404689,0.0,0.09984422257169775,0.06292863260674482,0.0,0.17025452196938107,0.0,0.6965649155524982,5.073833916779986,0.05,0.0,0.0,0.4837616799118494,3.2773729431595062,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.426543815164,20.61111111111117,1.8921877117220154,3859.8179182190465,4.452438083446652,0.6213958333333334,1,8424.848628700876,8424.848628700876,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.29067084235112,51.666666666666686,46.10666666666668,-0.0,51.63655854002451,0.09487948524517607,259.28907044002904,0.0,35.29067084235112,50.1141552408397,51.63655854002451,49.35295359124731,12.43753247303448,19.828512545984626,-0.2825985651265448,9.346175515612787,1.7,9.236100170605994,5261.574156000379,1146.7577885881615,-743.5487443552735,-0.0,-0.0,774.7756592347796,606.2717117167482,2.0,0.03139503470632199,0.0,0.0,0.1507303124814193,131.99922844444444,43.920697305708416,0.19962932252815754,9.233255837670093,0.002802003303868185,165.7964971869255,1.2226974347086497,0.27184172728319994,-2715.480506789622,2.4203771587366707
2025-01-01 11:26:00,5.990959251254064,3.7759155463161798,0.0,0.0998493208542344,0.06293192577193633,0.0,0.17025452196938107,0.0,0.6965649155524982,5.074139813732185,0.05,0.0,0.0,0.4837616799118494,3.277570533070997,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.342402809565,20.61111111111117,1.8920247617555634,3859.7552991964258,4.452743980398853,0.6213958333333334,1,8424.701868672657,8424.701868672657,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.258582381389715,51.666666666666686,46.10666666666668,-0.0,51.629852394732595,0.09487948524517607,259.24471142519013,0.0,35.258582381389715,50.089350161602255,51.629852394732595,49.319099045037085,12.43753247303448,19.831955454635747,-0.2791556564754245,9.366258027120914,1.7,9.236100170605994,5261.365536808946,1139.4239152457794,-743.7756926140438,-0.0,-0.0,774.7756592347796,605.8669343963628,2.0,0.03139865406525207,0.0,0.0,0.15074768934077357,131.99922844444444,44.02316737864487,0.19960759866392572,9.234984597727369,0.002802298070903896,165.77290316904708,1.2226828489828412,0.27184172728319994,-2722.612656505037,2.2812725543909544
2025-01-01 11:27:00,5.991263184442281,3.7761118677614474,0.0,0.09985438640737135,0.06293519779602412,0.0,0.17025452196938107,0.0,0.6965649155524982,5.0744437469204025,0.05,0.0,0.0,0.4837616799118494,3.2777668545162646,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.258804820462,20.61111111111117,1.8918628811689269,3859.693084294982,4.453047913587068,0.6213958333333334,1,8424.55605578211,8424.55605578211,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.22652722609507,51.666666666666686,46.10666666666668,-0.0,51.62314687063972,0.09487948524517607,259.200356519385,0.0,35.22652722609507,50.064551519622455,51.62314687063972,49.285253844113825,12.43753247303448,19.83537596073252,-0.27573515037865093,9.386059195543913,1.7,9.236100170605994,5261.063189974068,1132.216917214943,-744.0011914415703,-0.0,-0.0,774.7756592347796,605.4718899143185,2.0,0.03140224966452863,0.0,0.0,0.1507649521279494,131.99922844444444,44.02991736039735,0.19958615068479726,9.236700931266455,0.0028025927995080245,165.7492675023384,1.2226683571173307,0.27184172728319994,-2729.6448893846673,2.168722304628396
2025-01-01 11:28:00,5.991565138215372,3.7763069106308524,0.0,0.0998594189702562,0.06293844851051421,0.0,0.17025452196938107,0.0,0.6965649155524982,5.0747457006934935,0.05,0.0,0.0,0.4837616799118494,3.2779618973856697,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.175754095688,20.61111111111117,1.8917020778410485,3859.6312766760184,4.45334986736016,0.6213958333333334,1,8424.411197438372,8424.411197438372,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.194505571157435,51.666666666666686,46.10666666666668,-0.0,51.61644196559549,0.09487948524517607,259.15600570838944,0.0,35.194505571157435,50.039759311749805,51.61644196559549,49.25141798482697,12.43753247303448,19.838773894071856,-0.2723372170393148,9.405585395414793,1.7,9.236100170605994,5260.8732237897275,1125.0796712816095,-744.2252290788972,-0.0,-0.0,774.7756592347796,605.0865618653895,2.0,0.03140582132938804,0.0,0.0,0.1507821000038914,131.99922844444444,44.14703953815663,0.19956498058137753,9.238404747750202,0.0028028874895829827,165.72558998038147,1.2226539598158428,0.27184172728319994,-2736.5794692949485,2.027863900539754
2025-01-01 11:29:00,5.9918652688392475,3.776500775862201,0.0,0.09986442114732079,0.06294167959770335,0.0,0.17025452196938107,0.0,0.6965649155524982,5.075045831317368,0.05,0.0,0.0,0.4837616799118494,3.2781557626170184,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.003348572270743487,0.0,On,0.16344164048811127,0,On,0.07335727347521458,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5186.093207600471,20.61111111111117,1.8915422681155503,3859.5698443123993,4.4536499979840345,0.6213958333333334,1,8424.267218579536,8424.267218579536,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.162515360114014,51.666666666666686,46.10666666666668,-0.0,51.60973767743195,0.09487948524517607,259.11165897786316,0.0,35.162515360114014,50.01497353481861,51.60973767743195,49.21759146351195,12.43753247303448,19.842151018828115,-0.26896009228305573,9.424840872046929,1.7,9.236100170605994,5260.58465070095,1118.0634927576311,-744.4479213283934,-0.0,-0.0,774.7756592347796,604.7109231490975,2.0,0.0314093709181838,0.0,0.0,0.15079914189071744,131.99922844444444,44.163705194092785,0.19954406640518255,9.240804824960254,0.002803182141030651,165.70187370476833,1.2226396497100318,0.27184172728319994,-2743.4179039263195,1.9115523715515765
2025-01-01 11:30:00,6.065211945861656,3.82343187114895,0.0,0.10108686576436093,0.06372386451914917,0.0,0.16633423919086096,0.0,0.7011759441709402,5.147701762499855,0.05,0.0,0.0,0.4837616799118494,3.3250868579037673,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.0032698665122431058,0.0,On,0.15960006346809155,0,On,0.07796830209365664,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5324.331956168012,20.61111111111117,1.9144497726574785,3962.4492342363656,4.526305929166521,0.6213958333333334,1,8665.385357071043,8665.385357071043,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.10784647672415,51.666666666666686,46.10666666666668,-0.0,51.603034004167085,0.27015685009284346,737.6600954013177,0.0,35.10784647672415,49.990194185837545,51.603034004167085,49.18377427667278,12.43753247303448,19.84550706608516,-0.26560404502601287,9.443831664272992,2.2,9.236100170605994,5450.150396454607,1398.2320035150738,-710.1578641891415,-0.0,-0.0,775.4664050747015,676.2702598232459,2.0,0.030885162002572387,0.0,0.0,0.1482823689552907,131.99922844444444,60.50989940103554,0.1995234113785004,9.242485446968871,0.0028034767537602067,151.15814183675292,1.2226254279160476,0.27184172728319994,-2565.9922751334734,1.7750444121816225
2025-01-01 11:31:00,6.065676806574866,3.823732141506396,0.0,0.10109461344291444,0.0637288690251066,0.0,0.16633423919086096,0.0,0.7011759441709402,5.148166623213065,0.05,0.0,0.0,0.4837616799118494,3.3253871282612133,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.0032698665122431058,0.0,On,0.15960006346809155,0,On,0.07796830209365664,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5324.204167964402,20.61111111111117,1.914203936789793,3962.3541323017553,4.5267707898797305,0.6213958333333334,1,8665.162466932823,8665.162466932823,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.02841471153249,51.666666666666686,46.10666666666668,-0.0,51.59028532513443,0.27015685009284346,737.4199812339045,0.0,35.02841471153249,49.92512328195596,51.59028532513443,49.09254226036673,12.43753247303448,19.85064375249934,-0.26046735861183024,9.472972537998025,2.2,9.236100170605994,5448.8358808057565,1388.0845064531882,-710.4898238365805,-0.0,-0.0,775.4664050747015,675.8924227309984,2.0,0.03089060671852351,0.0,0.0,0.1483085095136421,131.99922844444444,59.6551316032334,0.19928522770088924,9.23698994218622,0.002803745511317272,151.1381955892321,1.2214168014288984,0.27184172728319994,-2576.314886195499,2.045260346932258
2025-01-01 11:32:00,6.066136559299783,3.824029112429351,0.0,0.10110227598832972,0.06373381854048918,0.0,0.16633423919086096,0.0,0.7011759441709402,5.148626375937982,0.05,0.0,0.0,0.4837616799118494,3.3256840991841683,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.0032698665122431058,0.0,On,0.15960006346809155,0,On,0.07796830209365664,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5324.077790791585,20.61111111111117,1.9139608545207614,3962.260080477832,4.527230542604648,0.6213958333333334,1,8664.942037936084,8664.942037936084,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,34.94907964671097,51.666666666666686,46.10666666666668,-0.0,51.57753865018096,0.27015685009284346,737.1799048121906,0.0,34.94907964671097,49.860079285431084,51.57753865018096,49.00134960305615,12.43753247303448,19.85572331600116,-0.25538779511001053,9.501829766760089,2.2,9.236100170605994,5448.191983115951,1377.9851743467525,-710.8181526226649,-0.0,-0.0,775.4664050747015,675.5250720921774,2.0,0.030895990409889187,0.0,0.0,0.14833435708761178,131.99922844444444,59.465939872328875,0.19924148877284553,9.239555579656209,0.0028040144993182374,151.11814529306295,1.2213954286253994,0.27184172728319994,-2586.537021319155,2.2621151880753585
2025-01-01 11:33:00,6.066591733902665,3.8243231261776063,0.0,0.10110986223171108,0.06373871876962676,0.0,0.16633423919086096,0.0,0.7011759441709402,5.149081550540863,0.05,0.0,0.0,0.4837616799118494,3.3259781129324235,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.0032698665122431058,0.0,On,0.15960006346809155,0,On,0.07796830209365664,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5323.9526787779605,20.61111111111117,1.913720244035258,3962.1669702047193,4.52768571720753,0.6213958333333334,1,8664.723815649346,8664.723815649346,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,34.86983443249812,51.666666666666686,46.10666666666668,-0.0,51.564793973995194,0.27015685009284346,736.9398660361371,0.0,34.86983443249812,49.79506218494189,51.564793973995194,48.91019629041524,12.43753247303448,19.860751632563797,-0.2503594785473737,9.530361309322384,2.2,9.236100170605994,5447.709568834503,1367.9535900762353,-711.1432284150392,-0.0,-0.0,775.4664050747015,675.1681306923163,2.0,0.030901319319765513,0.0,0.0,0.1483599416508511,131.99922844444444,59.43371339688085,0.19919839090954444,9.242801656015317,0.002804283456341025,151.0980241435512,1.2213742702015797,0.27184172728319994,-2596.6437881803417,2.43040805185768
2025-01-01 11:34:00,6.067042478446978,3.8246142783907136,0.0,0.10111737464078296,0.0637435713065119,0.0,0.16633423919086096,0.0,0.7011759441709402,5.1495322950851765,0.05,0.0,0.0,0.4837616799118494,3.326269265145531,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.0032698665122431058,0.0,On,0.15960006346809155,0,On,0.07796830209365664,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5323.828791021845,20.61111111111117,1.9134820255348821,3962.07477104276,4.528136461751843,0.6213958333333334,1,8664.50772873127,8664.50772873127,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,34.79067713014092,51.666666666666686,46.10666666666668,-0.0,51.55205129188529,0.27015685009284346,736.699864817376,0.0,34.79067713014092,49.73007196975256,51.55205129188529,48.8190823086862,12.43753247303448,19.865730357885184,-0.2453807532259873,9.558553271747206,2.2,9.236100170605994,5447.254216703227,1358.0248324449922,-711.4651564674659,-0.0,-0.0,775.4664050747015,674.8215083200877,2.0,0.030906595216931034,0.0,0.0,0.1483852716954208,131.99922844444444,59.4241770741462,0.19915591316702275,9.245312000422906,0.002804552382211242,151.07783438709123,1.2213533192341197,0.27184172728319994,-2606.6302651107394,2.5803265129714315
2025-01-01 11:35:00,6.06748886755256,3.824902617268326,0.0,0.10112481445920933,0.0637483769544721,0.0,0.16633423919086096,0.0,0.7011759441709402,5.149978684190759,0.05,0.0,0.0,0.4837616799118494,3.3265576040231433,0.01458333333333334,1,0.17273243933775353,0.20194659912079388,On,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.0034643092105263156,0.0,On,0.0032698665122431058,0.0,On,0.15960006346809155,0,On,0.07796830209365664,0,On,0.3318080618599261,0.24885604639494452,On,0.03893377164275262,0,On,0.035787990042036644,0,On,0,0,Off,HP On,5323.70610681693,20.61111111111117,1.9132461581055389,3961.9834675820025,4.5285828508574255,0.6213958333333334,1,8664.293741065598,8664.293741065598,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,34.711606746182156,51.666666666666686,46.10666666666668,-0.0,51.53931059933485,0.27015685009284346,736.4599010708436,0.0,34.711606746182156,49.66510862929797,51.53931059933485,48.72800764427953,12.43753247303448,19.870660335527226,-0.24045077558394468,9.586403249348466,2.2,9.236100170605994,5446.780072275395,1348.202458583089,-711.7839896014316,-0.0,-0.0,775.4664050747015,674.4851015919818,2.0,0.03091181900891171,0.0,0.0,0.14841035157843258,131.99922844444444,59.39154998519453,0.19911404465590052,9.247795551463305,0.0028048212767600254,151.05757724791135,1.2213325721859016,0.27184172728319994,-2616.4956002951467,2.7145912962331784
