Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 06:18:00,4.390051444988218,0.7100729546518761,0.4645728511809253,0.07316752408313697,0.011834549244197936,0.007742880853015421,0.1395882898974208,4.250463155090798,0.0,0.4645728511809253,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,On,10550.56,0,66.71576490516061,51.666666666666686,46.10666666666668,0.0,51.33130958101729,0.5431736048688323,1472.8393975925849,10550.56,104.24338266431346,47.66845614675462,51.33130958101729,45.8370294296233,12.43753247303448,23.49938187368706,0.0,0.6,722.0359334099667,-268.09079631629197,-0.0,-10.99214419470522,999.3047140948293,0.0,2.0,0.008919426105378795,0.0,0.0003657104952184573,0.17278182322144545,131.99922844444444,1.81415982613467,0.2007622965391049,11.638637286479213,0.0035347408755467555,129.02508144482846,1.205862046701113
2025-01-01 06:19:00,4.390051444988218,0.7100729546518761,0.4645728511809253,0.07316752408313697,0.011834549244197936,0.007742880853015421,0.1395882898974208,4.250463155090798,0.0,0.4645728511809253,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,On,10550.56,0,69.81932383896653,51.666666666666686,46.10666666666668,0.0,51.28532378389864,0.543437089911514,1471.8116024757585,10550.56,109.09269349838519,48.86152679306922,51.28532378389864,47.649628297654516,12.43753247303448,23.498367395770742,0.0,0.6,722.0512619894045,-268.0720540598573,-0.0,-10.976532254088186,999.3047140948293,0.0,2.0,0.008919197681545655,0.0,0.0003652072625601404,0.17276820824215075,131.99922844444444,1.7951342085207571,0.20082549482109388,11.638895263307731,0.0035356423827532426,129.0012103430758,1.2058655157564802
2025-01-01 06:20:00,4.390051444988218,0.7100729546518761,0.4645728511809253,0.07316752408313697,0.011834549244197936,0.007742880853015421,0.1395882898974208,4.250463155090798,0.0,0.4645728511809253,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,On,10550.56,0,72.92158484145199,51.666666666666686,46.10666666666668,0.0,51.2394539580634,0.5437005326469684,1470.7863993487697,10550.56,113.93997631476873,50.05408934891732,51.2394539580634,49.461407044344284,12.43753247303448,23.49734726439616,0.0,0.6,722.0672142483875,-268.0532078851599,-0.0,-10.96083375925772,999.3047140948293,0.0,2.0,0.008918967981919998,0.0,0.00036470119542777394,0.17275451677724446,131.99922844444444,1.7765417979759306,0.20088875895102912,11.63988526029846,0.0035365437205776913,128.97736497277026,1.2058690079417418
2025-01-01 06:21:00,4.390051444988218,0.7100729546518761,0.4645728511809253,0.07316752408313697,0.011834549244197936,0.007742880853015421,0.1395882898974208,4.250463155090798,0.0,0.4645728511809253,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,On,10550.56,0,76.02254682837375,51.666666666666686,46.10666666666668,0.0,51.19369994523272,0.5439639314723164,1469.7637846740422,10550.56,118.78522941933397,51.24614373931588,51.27236563635746,51.19369994523272,12.43753247303448,23.496321806341886,0.0,0.6,722.0837596340356,-268.03426383775025,-0.0,-10.945053746167181,999.3047140948293,0.0,2.0,0.008918737080035419,0.0,0.00036419245543924914,0.17274075320252683,131.99922844444444,1.7583631231238428,0.20095208504361126,11.640136763495377,0.0035374448891835773,128.9535444203414,1.205872521928856
2025-01-01 06:22:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,77.39668260773033,51.666666666666686,46.10666666666668,0.0,52.43768988997745,0.5370169994973013,1497.5672994699353,0.0,120.93231657457864,52.43768988997744,52.43768988997745,52.43768988997745,12.43753247303448,23.49529133173615,0.0,0.6,722.1008691404168,-268.01522765496117,-0.0,-10.929196994021789,999.3047140948293,0.0,2.0,0.008918505045679714,0.0,0.0003636811959874721,0.1727269216710405,131.99922844444444,1.7405796945704424,0.20101546941002196,11.640385334115312,0.0035383458887289936,128.92974781769797,1.2058760564574371
2025-01-01 06:23:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,76.83590883471159,51.666666666666686,46.10666666666668,0.0,52.39071924075965,0.5372714434524133,1496.5174926398904,0.0,120.05610755423686,52.22250191594151,52.39071924075965,52.13839325353244,12.43753247303448,23.494256134958427,0.0,0.6,722.118515223736,-267.996104782597,-0.0,-10.913268039181009,999.3047140948293,0.0,2.0,0.008918271945097696,0.0,0.00036316756268570794,0.17271302612513192,131.99922844444444,1.7231739506847674,0.20107890854732444,11.641366026039416,0.0035392467193669174,128.90597433979084,1.205879610331093
2025-01-01 06:24:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,76.27581628297484,51.666666666666686,46.10666666666668,0.0,52.34378732540006,0.5375262758159169,1495.4685515221488,0.0,119.1809629421482,52.00757001576848,52.34378732540006,51.839461360952704,12.43753247303448,23.493216495486838,0.0,0.6,722.1366717223948,-267.9769003906215,-0.0,-10.897271188226421,999.3047140948293,0.0,2.0,0.008918037841181854,0.0,0.00036265169378616,0.1726990703077882,131.99922844444444,1.7061292064134932,0.2011423991284967,11.641609050137212,0.0035401473812454614,128.88222320232106,1.2058831824139824
2025-01-01 06:25:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,75.7164035703351,51.666666666666686,46.10666666666668,0.0,52.296894113197865,0.5377814973841712,1494.420475430538,0.0,118.30688057864859,51.79289393283877,52.296894113197865,51.54089384265923,12.43753247303448,23.492172678695187,0.0,0.6,722.1553137817926,-267.9576193879125,-0.0,-10.881210530252556,999.3047140948293,0.0,2.0,0.008917802793651624,0.0,0.00036213372057363125,0.17268505777329848,131.99922844444444,1.6894296051284385,0.20120593799304132,11.642584223653017,0.0035410478745081147,128.8584936595839,1.2058867716275747
2025-01-01 06:26:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,75.15766935146618,51.666666666666686,46.10666666666668,0.0,52.25003957362841,0.5380371089548435,1493.373263682825,0.0,117.4338583616659,51.57847341091113,52.25003957362841,51.242690329552495,12.43753247303448,23.491124936602926,0.0,0.6,722.1744177838245,-267.9382664361458,-0.0,-10.865089948432479,999.3047140948293,0.0,2.0,0.008917566859222136,0.0,0.0003616137677359332,0.17267099189728696,131.99922844444444,1.6730600735736587,0.2012695221381883,11.642822243790729,0.0035419481992939664,128.8347850024393,1.205890376947603
2025-01-01 06:27:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,74.59961231596536,51.666666666666686,46.10666666666668,0.0,52.203223676335114,0.53829311132695,1492.3269156005304,0.0,116.56189424369586,51.364308194114514,52.203223676335114,50.94485045300422,12.43753247303448,23.49007350858121,0.0,0.6,722.193961280582,-267.9188459628665,-0.0,-10.84891313090633,999.3047140948293,0.0,2.0,0.008917330091763017,0.0,0.0003610919537125901,0.17265687588615647,131.99922844444444,1.657006279525632,0.20133314871056854,11.643058011268232,0.0035428483557379225,128.81109655640063,1.205893997401198
2025-01-01 06:28:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,74.04223118657988,51.666666666666686,46.10666666666668,0.0,52.15644639112182,0.5385495053008963,1491.2814305087632,0.0,115.69098622903107,51.15039802694031,52.15644639112182,50.64737384484956,12.43753247303448,23.489018622017966,0.0,0.6,722.2139229320991,-267.8993621738017,-0.0,-10.83268358103784,999.3047140948293,0.0,2.0,0.008917092542448017,0.0,0.0003605683910232836,0.17264271278598503,131.99922844444444,1.6412545921094335,0.20139681499839665,11.644025919533455,0.003543748343970908,128.78742767983357,1.2058976320641799
2025-01-01 06:29:00,4.390051444988218,0.7100729546518761,0.0,0.07316752408313697,0.011834549244197936,0.0,0.1395882898974208,4.250463155090798,0.0,0.0,0.0,0.0,0.7100729546518761,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.11910645875706993,0,On,0.013640443267900952,0,On,0.13332524658570158,0.09999393493927615,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,73.48552471739778,51.666666666666686,46.10666666666668,0.0,52.10970768794555,0.538806291678515,1490.2368077360532,0.0,114.82113237093404,50.936742654234976,52.10970768794555,50.350260137379685,12.43753247303448,23.487960492944623,0.0,0.6,722.2342824477727,-267.8798190644639,-0.0,-10.816404627080129,999.3047140948293,0.0,2.0,0.008916854259895994,0.0,0.0003600431865773673,0.17262850549090858,131.99922844444444,1.6257920444874898,0.20146051842409643,11.644257399171648,0.003544648164120059,128.7637777622583,1.2059012800585174
2025-01-01 06:30:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,72.8678005044334,51.666666666666686,46.10666666666668,0.0,52.063007536909694,0.6675509155428616,1844.1468114283998,0.0,113.85593828817719,50.72334182119305,52.063007536909694,50.05350896333474,12.43753247303448,23.486899326627025,0.0,0.0,895.4625221672795,-274.0370566949525,-0.0,-10.345145091239123,1177.9193618991624,0.0,2.0,0.008870965031536381,0.0,0.0003348868998133669,0.17130645992897522,131.99922844444444,1.9253620543089127,0.2015242565373478,11.644486957733836,0.0035455478163089068,132.14417834471686,1.2059049405499231
2025-01-01 06:31:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,72.17258802658253,51.666666666666686,46.10666666666668,0.0,52.00926794185887,0.667975688168692,1842.8176683448708,0.0,112.7696687915352,50.463015133011304,52.00926794185887,49.689888728587526,12.43753247303448,23.49200851683215,0.0,0.0,895.5193336590669,-274.1326798172489,-0.0,-10.420510765735623,1177.9193618991624,0.0,2.0,0.008872130499870396,0.0,0.00033725322880345473,0.17137218113558275,131.99922844444444,2.15316234288904,0.2015143379819984,11.647888004237132,0.003546471084020439,132.10361292471813,1.2058835001949515
2025-01-01 06:32:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,71.4786604582792,51.666666666666686,46.10666666666668,0.0,51.95557815066891,0.6684012208007171,1841.489757061788,0.0,111.68540696606124,50.203009586542805,51.95557815066891,49.32672530447975,12.43753247303448,23.49695168365482,0.0,0.0,895.3309172290217,-274.2252083036896,-0.0,-10.493438659032128,1177.9193618991624,0.0,2.0,0.00887325802291972,0.0,0.0003395420477396716,0.17143575389949578,131.99922844444444,2.1302022925811244,0.20150641097314434,11.65120384571407,0.003547394084719112,132.0634694544932,1.2058627356551042
2025-01-01 06:33:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,70.78602080383062,51.666666666666686,46.10666666666668,0.0,51.901938026284505,0.668827516020457,1840.1630741893584,0.0,110.60315750598534,49.94332475108288,51.901938026284505,48.964018113482076,12.43753247303448,23.501727285818838,0.0,0.0,895.0289742303042,-274.31461204465865,-0.0,-10.563904913162945,1177.9193618991624,0.0,2.0,0.008874347256439673,0.0,0.0003417527046213454,0.17149715968215137,131.99922844444444,1.988129288963492,0.20150049392977382,11.653699527207008,0.0035483168208264837,132.02375265326475,1.2058426531250213
2025-01-01 06:34:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,70.09465955971987,51.666666666666686,46.10666666666668,0.0,51.84834743087155,0.6692545764298657,1838.8376163185283,0.0,109.5229055620623,49.68396019575345,51.84834743087155,48.60176657819441,12.43753247303448,23.506338443440157,0.0,0.0,894.7163103394621,-274.40094824054484,-0.0,-10.631954490712191,1177.9193618991624,0.0,2.0,0.008875398919109982,0.0,0.00034388670301595796,0.17155643983608335,131.99922844444444,1.8298511715568822,0.201496548700329,11.65684499123714,0.0035492392947929167,131.98445510569343,1.2058232398535729
2025-01-01 06:35:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,69.40455789471947,51.666666666666686,46.10666666666668,0.0,51.79480622857346,0.6696824046294518,1837.513380089151,0.0,108.44462171049918,49.42491549210395,51.79480622857346,48.2399701238692,12.43753247303448,23.51079175542933,0.0,0.0,894.4278319402467,-274.484339309531,-0.0,-10.697683766876374,1177.9193618991624,0.0,2.0,0.008876414522531425,0.0,0.0003459471523388763,0.1716136803511515,131.99922844444444,1.6904931174918332,0.20149449494081467,11.6599094639428,0.00355016150902728,131.94556031195157,1.2058044689536513
2025-01-01 06:36:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,68.71569453686301,51.666666666666686,46.10666666666668,0.0,51.74131428756543,0.670111003201673,1836.1903622408001,0.0,107.36827271384846,49.16619021604261,51.74131428756543,47.878628180281204,12.43753247303448,23.515094734734163,0.0,0.0,894.1614860810648,-274.56492488780793,-0.0,-10.761202698461394,1177.9193618991624,0.0,2.0,0.008877395786162407,0.0,0.00034793757989443313,0.17166897886137783,131.99922844444444,1.568251768171777,0.2014942412734676,11.66216246210643,0.0035510834658442586,131.90704935473104,1.2057863098285337
2025-01-01 06:37:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,68.02804941263807,51.666666666666686,46.10666666666668,0.0,51.687871480590374,0.670540374706275,1834.8685596260218,0.0,106.29382720724698,48.907783948330255,51.687871480590374,47.5177401822002,12.43753247303448,23.519254452458377,0.0,0.0,893.9091777994454,-274.6428364369306,-0.0,-10.822614808964094,1177.9193618991624,0.0,2.0,0.008878344328119623,0.0,0.0003498613036887104,0.17172242722026226,131.99922844444444,1.455267146177846,0.20149570175091733,11.665076188048218,0.0035520051674502594,131.86890443217413,1.2057687336829228
2025-01-01 06:38:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,67.34160415857856,51.666666666666686,46.10666666666668,0.0,51.63447768469281,0.6709705216820263,1833.5479692037545,0.0,105.221256497779,48.6496962743163,51.63447768469281,47.15730556912804,12.43753247303448,23.52327734693328,0.0,0.0,893.6670345048592,-274.718193656992,-0.0,-10.8820143602502,1177.9193618991624,0.0,2.0,0.008879261621703096,0.0,0.00035172134466068453,0.1717741090585408,131.99922844444444,1.3478806229390798,0.20149879816659783,11.667919646996303,0.0035529266159497917,131.83110935912606,1.2057517142983742
2025-01-01 06:39:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,66.6563416258413,51.666666666666686,46.10666666666668,0.0,51.58113278084017,0.6714014466493952,1832.2285880299628,0.0,104.15053379037704,48.39192678356934,51.58113278084017,46.79732378493393,12.43753247303448,23.527169408024047,0.0,0.0,893.4343641319465,-274.79110792831,-0.0,-10.939489064345253,1177.9193618991624,0.0,2.0,0.008880149037483949,0.0,0.0003535205124274092,0.1718241021629564,131.99922844444444,1.2455992254394062,0.2015034578079989,11.670695893880243,0.0035538478133547565,131.79364908918046,1.2057352272836257
2025-01-01 06:40:00,4.570630131371288,0.7311162251383291,0.0,0.07617716885618812,0.012185270418972152,0.0,0.2758792626045158,4.294750868766772,0.0,0.0,0.0,0.0,0.7311162251383291,0,1,0.0,0.0,Off,4.061749355002122,0.5787679370362946,On,0,0,Off,0.0417481102350739,0.03131108267630542,On,0,0,Off,0.020481831140350876,0.0,On,0.2553974314641649,0,On,0.029870462961937624,0,On,0.1613829405676388,0.12103720542572906,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1540.9679022222222,Off,0.0,0,65.97224550943517,51.666666666666686,46.10666666666668,0.0,51.52783665365347,0.6718331521123848,1830.9104132509726,0.0,103.08163360849244,48.134475069611966,51.52783665365347,46.43779427759122,12.43753247303448,23.530936315065844,0.0,0.0,893.211197390548,-274.8616848872513,-0.0,-10.995122112992888,1177.9193618991624,0.0,2.0,0.00888100787480298,0.0,0.00035526146945495695,0.17187248025651874,131.99922844444444,1.1486424916298432,0.20150961177440568,11.672673408300257,0.003554768761590977,131.75650935647093,1.205719249513542
