Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 08:33:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.702623408013135,51.666666666666686,46.10666666666668,0.0,50.984872719755344,0.0,0.0,0.0,21.702623408013135,48.85200418236542,50.984872719755344,47.785569913670464,12.43753247303448,18.123709867008674,0.0,0.16599495660346023,-1.7,9.236100170605994,-6504.105964733738,-2645.573781064967,-6616.744148667324,-0.0,-0.0,280.6152615978304,325.18537267956503,0.0,0.252187536816479,0.0,0,1.4965136169881221,0.0,-167.97707766424446,0.2047702203318039,8.185530205433981,0.0025830390310687306,313.97092935386735,1.2300163490092797,1.0873669091327998,-2685.482751281467,39.908970216499526
2025-01-01 08:34:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.799642298069664,51.666666666666686,46.10666666666668,0.0,50.98315540690007,0.0,0.0,0.0,21.799642298069664,48.85061973628684,50.98315540690007,47.784351900980226,12.43753247303448,17.98454943695142,0.0,0.13099418844613178,-1.7,9.236100170605994,-6419.67559912681,-2595.09677786313,-6541.9836331926645,-0.0,-0.0,280.6152615978304,324.86084106444474,0.0,0.2511008514634657,0.0,0,1.4900650848810446,0.0,-158.30722753197685,0.20662467626525394,8.120273548932985,0.002583724864324072,312.0817431703594,1.2306037792749924,1.0873669091327998,-2635.1107184764064,40.01394061327684
2025-01-01 08:35:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.893805629744,51.666666666666686,46.10666666666668,0.0,50.98143142609975,0.0,0.0,0.0,21.893805629744,48.849229101213524,50.98143142609975,47.78312793877041,12.43753247303448,17.8494375546783,0.0,0.09940154877868959,-1.7,9.236100170605994,-6338.207785293599,-2549.562084602435,-6469.721542350972,-0.0,-0.0,280.6152615978304,324.5348112426811,0.0,0.25004347885049955,0.0,0,1.4837904983828,0.0,-149.1015045404572,0.20844436813727224,8.057127913836077,0.002584406245456774,310.2367955635001,1.2311746456635089,1.0873669091327998,-2589.643559739387,40.08147513695204
2025-01-01 08:36:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.985245404301,51.666666666666686,46.10666666666668,0.0,50.979700974663,0.0,0.0,0.0,21.985245404301,48.84783245930625,50.979700974663,47.78189820162788,12.43753247303448,17.71818696703602,-0.11514636629735264,0.07087098750233622,-1.7,9.236100170605994,-6259.581504767231,-2508.3871151056032,-6399.830445929182,-0.0,-0.0,280.6152615978304,324.20785572977945,0.0,0.2490141352723677,0.0,0,1.4776822398198302,0.0,-140.3663204358798,0.21023041097076095,7.995322854913862,0.002585083284365681,308.43419270838285,1.2317296941274323,1.0873669091327998,-2548.5832503741954,40.196135268591945
2025-01-01 08:37:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,22.074082723471406,51.666666666666686,46.10666666666668,0.0,50.9779642407783,0.0,0.0,0.0,22.074082723471406,48.84642998430522,50.9779642407783,47.78066285606867,12.43753247303448,17.59062589016049,-0.24270744317288262,0.04509632892891424,-1.7,9.236100170605994,-6183.670200376811,-2471.2429492422743,-6332.193508564753,-0.0,-0.0,280.6152615978304,323.880433342208,0.0,0.24801164345868734,0.0,0,1.471733323116688,0.0,-132.09195340988902,0.21198382068634894,7.935448266722047,0.002585756086083108,306.6721894203551,1.2322696091367695,1.0873669091327998,-2511.4891517143114,40.24620247203701
2025-01-01 08:38:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,22.1604296990349,51.666666666666686,46.10666666666668,0.0,50.9762214042671,0.0,0.0,0.0,22.1604296990349,48.84502184222532,50.9762214042671,47.779422061204436,12.43753247303448,17.46659529727153,-0.3667380360618395,0.02179663841480861,-1.7,9.236100170605994,16020.915223714248,-2437.623512334141,-6266.702784947528,-0.0,-0.0,280.6152615978304,323.5529037159091,0.0,0.24703491291354554,0.0,0,1.4659372771289094,0.0,-124.26220849160963,0.2137055387217882,7.876756304990744,0.0025864247511596704,304.9491634425269,1.2327950247164972,1.0873669091327998,-2477.9569512309185,40.33343889677727
2025-01-01 08:39:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,22.064655978461307,51.666666666666686,46.10666666666668,0.0,50.974472637204826,0.0,0.0,0.0,22.064655978461307,48.8436081919297,50.974472637204826,47.778175969292136,12.43753247303448,17.601161865780163,-0.23217146755320783,0.0007250570379325194,-1.7,9.236100170605994,15938.650667424965,-2407.2589297643694,-6337.769190546082,-0.0,-0.0,280.6152615978304,323.2255415237907,0.0,0.2480945230081699,0.0,0,1.4722251411340896,0.0,-135.46035918233895,0.211951694550101,7.941995684802665,0.0025870893759840684,305.7051837863629,1.2322239633177097,1.0873669091327998,-2447.6313771292466,40.372447364877175
2025-01-01 08:40:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.971829873937516,51.666666666666686,46.10666666666668,0.0,50.9727305203823,0.0,0.0,0.0,21.971829873937516,48.84220065119739,50.9727305203823,47.77693571660494,12.43753247303448,17.731549092719334,-0.10178424061403746,-0.018344712279079398,-1.7,9.236100170605994,15860.209428367227,-2379.763461735711,-6406.931992637582,-0.0,-0.0,280.6152615978304,322.89854752524116,0.0,0.24911902798050245,0.0,0,1.4783046867814365,0.0,-144.7387961485769,0.21026965100693606,8.004768689674272,0.0025877559573024497,306.4125493951074,1.2316711250300845,1.0873669091327998,-2420.1867495912556,40.42328785554429
2025-01-01 08:41:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.88178345409711,51.666666666666686,46.10666666666668,0.0,50.97099485012535,0.0,0.0,0.0,21.88178345409711,48.84079903199512,50.97099485012535,47.77570112293001,12.43753247303448,17.857995243318847,0.0,-0.035612709081597235,-1.7,9.236100170605994,15783.811700973496,-2354.8636618191467,-6474.288996673307,-0.0,-0.0,280.6152615978304,322.57205811675544,0.0,0.2501105181257786,0.0,0,1.4841883181545248,0.0,-153.77951950658277,0.20865461294231932,8.065890367486558,0.002588424380899891,307.07408783080353,1.231135453621482,1.0873669091327998,-2395.335177834195,40.47151601504788
2025-01-01 08:42:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.794382273036163,51.666666666666686,46.10666666666668,0.0,50.96926543436196,0.0,0.0,0.0,21.794382273036163,48.839403157002224,50.96926543436196,47.77447201832236,12.43753247303448,17.9806910465349,0.0,-0.05125932894081783,-1.7,9.236100170605994,15709.558453647838,-2332.3050542119063,-6539.915620656133,-0.0,-0.0,280.6152615978304,322.24615343581354,0.0,0.25107068761645857,0.0,0,1.4898860886929028,0.0,-162.40614284941535,0.20710258997230052,8.124804388511198,0.0025890945390716113,307.69212779410424,1.2306160988331836,1.0873669091327998,-2372.817042080881,40.51198786897473
2025-01-01 08:43:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.709504787976787,51.666666666666686,46.10666666666668,0.0,50.967542090309024,0.0,0.0,0.0,21.709504787976787,48.83801285747457,50.967542090309024,47.773248241057345,12.43753247303448,18.099808918153283,0.0,-0.06544683841369206,-1.7,9.236100170605994,15637.379338483854,-2311.853346129968,-6603.879942486003,-0.0,-0.0,280.6152615978304,321.9208642595494,0.0,0.25200106774629827,0.0,0,1.495407085292721,0.0,-170.62093618353072,0.20560997982178825,8.182295110350221,0.0025897663294480408,308.268785125123,1.2301122918475556,1.0873669091327998,-2352.3988132758054,40.545467145837264
2025-01-01 08:44:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.627040465871996,51.666666666666686,46.10666666666668,0.0,50.96582464358096,0.0,0.0,0.0,21.627040465871996,48.836627972421425,50.96582464358096,47.772029636841665,12.43753247303448,18.21550564808073,0.0,-0.07832091379310142,-1.7,9.236100170605994,15567.211665997305,-2293.29719760952,-6666.2438273346415,-0.0,-0.0,280.6152615978304,321.5961778873135,0.0,0.2529030504837681,0.0,0,1.5007595680757784,0.0,-178.42472382143973,0.2041735138856942,8.237778648842315,0.0025904396545072695,308.805993029612,1.2296233334213436,1.0873669091327998,-2333.870838563038,40.57364095351777
2025-01-01 08:45:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.546887449334765,51.666666666666686,46.10666666666668,0.0,50.96411292742907,0.0,0.0,0.0,21.546887449334765,48.83524834790316,50.96411292742907,47.77081605814021,12.43753247303448,18.327925714563808,0.0,-0.09001228760824845,-1.7,9.236100170605994,15498.988882410611,-2276.447475725709,-6727.064451167292,-0.0,-0.0,280.6152615978304,321.2720431628157,0.0,0.25377791644502556,0.0,0,1.5059511363847784,0.0,-185.8268835754838,0.20279019826933686,8.292029672923057,0.0025911144211572283,309.3055372851692,1.2291485794667945,1.0873669091327998,-2317.044971693327,40.597495967618215
2025-01-01 08:46:00,22.427143939160775,0.19401496915237657,0.0,0.37378573231934625,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,22.131264955555555,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,On,22131.264955555554,18.33333333333337,1.0,0.0,22.131264955555555,0.0,1,22131.264955555554,22131.264955555554,Off,0.0,0.0,21.46895101217472,51.666666666666686,46.10666666666668,0.0,50.96240678214222,0.0,0.0,0.0,21.46895101217472,48.83387383647779,50.96240678214222,47.76960736364558,12.43753247303448,18.437203476119826,0.0,-0.10063831496150544,-1.7,9.236100170605994,15432.644077625951,-2261.1348226426703,-6786.395271904732,-0.0,-0.0,280.6152615978304,320.9483747773864,0.0,0.25462685370127147,0.0,0,1.5109888403886247,0.0,-192.84086762270255,0.20145727241537845,8.344443809221502,0.0025917905404003773,309.7690800595845,1.2286874314566871,1.0873669091327998,-2301.7523188001173,40.61749615744699
2025-01-01 08:47:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.393142448816246,51.666666666666686,46.10666666666668,0.0,50.960706054554095,0.0,0.0,0.0,21.393142448816246,48.83250429674605,50.960706054554095,47.76840341784204,12.43753247303448,18.54346474903736,0.0,-0.11030437196160071,-1.7,9.236100170605994,-6763.15382607995,-2247.2072672000754,-6844.286705349224,-0.0,-0.0,280.6152615978304,320.6250567353984,0.0,0.2554509715065574,0.0,0,1.5158792625450146,0.0,-199.4823823285568,0.20017217783711228,8.395094767471932,0.0025924679270538154,310.1981773857234,1.228239329481868,1.0873669091327998,-2287.8412258173644,40.633958617289096
2025-01-01 08:48:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.499113135655815,51.666666666666686,46.10666666666668,0.0,50.95901059762733,0.0,0.0,0.0,21.499113135655815,48.83113959296739,50.95901059762733,47.76720409063742,12.43753247303448,18.391613025098508,0.0,-0.11910509251791006,-1.7,9.236100170605994,-6668.124248820563,-2234.5283009253076,-6761.6174091955,-0.0,-0.0,280.6152615978304,320.30194638373865,0.0,0.2542728550352917,0.0,0,1.5088881663001192,0.0,-187.12210122289338,0.20213931389128673,8.32391182177066,0.002593146499509801,308.2316217942994,1.2288785640472555,1.0873669091327998,-2275.1754985230973,40.647197597789635
2025-01-01 08:49:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.601775646000526,51.666666666666686,46.10666666666668,0.0,50.95730785415664,0.0,0.0,0.0,21.601775646000526,48.82976812914414,50.95730785415664,47.765998266637894,12.43753247303448,18.24445197186881,0.0,-0.12712548336122348,-1.7,9.236100170605994,-6578.024055406024,-2222.975283123775,-6681.883151178384,-0.0,-0.0,280.6152615978304,319.97887582811546,0.0,0.25312846178009146,0.0,0,1.5020971880019223,0.0,-176.75616582547087,0.20406757902748104,8.255167423621941,0.002593820419296906,306.3142290519353,1.229498676358937,1.0873669091327998,-2263.6327978357067,40.65751471193144
2025-01-01 08:50:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.70131970014898,51.666666666666686,46.10666666666668,0.0,50.95559805272196,0.0,0.0,0.0,21.70131970014898,48.82839011631033,50.95559805272196,47.76478614810452,12.43753247303448,18.10171240737848,0.0,-0.13444194956059002,-1.7,9.236100170605994,-6490.985918222638,-2212.4379966262727,-6604.904092677635,-0.0,-0.0,280.6152615978304,319.6556551341209,0.0,0.252015920862897,0.0,0,1.4954952256168832,0.0,-166.69708714283405,0.20595878826991557,8.188719301649062,0.0025944898090979347,304.443401551435,1.2301007442671437,1.0873669091327998,-2253.1031639215307,40.665167295258016
2025-01-01 08:51:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.79789967952935,51.666666666666686,46.10666666666668,0.0,50.95388140879572,0.0,0.0,0.0,21.79789967952935,48.827005753397415,50.95388140879572,47.76356792569827,12.43753247303448,17.96317531693237,0.0,-0.14112321185208782,-1.7,9.236100170605994,-6407.032770104181,-2202.817327615216,-6530.530842427376,-0.0,-0.0,280.6152615978304,319.3320741245184,0.0,0.25093373113757156,0.0,0,1.4890733711487434,0.0,-157.11718927463534,0.2078142603043292,8.123774431027877,0.002595154784942432,302.6170070246339,1.2306856395973582,1.0873669091327998,-2243.4876960034057,40.67036838818983
2025-01-01 08:52:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.89165545144659,51.666666666666686,46.10666666666668,0.0,50.95215812718413,0.0,0.0,0.0,21.89165545144659,48.825615229488605,50.95215812718413,47.762343780640855,12.43753247303448,17.82864228543422,-0.004691047899150647,-0.14723111559192337,-1.7,9.236100170605994,-6326.0228281849795,-2194.0240892455377,-6458.627923175017,-0.0,-0.0,280.6152615978304,319.0079041084349,0.0,0.24988053450590358,0.0,0,1.48282356546622,0.0,-148.01016660779362,0.2096351714170031,8.060241534595523,0.00259581545737231,300.83310440055243,1.2312541519752245,1.0873669091327998,-2234.6973881401555,40.67329889461765
2025-01-01 08:53:00,0.29587898360521947,0.19401496915237657,0.0,0.004931316393420325,0.003233582819206276,0.0,0.027216170631157412,0.0,0.2686628129740621,0.0,0.0,0.0,0.19401496915237657,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.003942146838450292,0.0,On,0.0005560445664870156,0.0,On,0.022717979226220104,0,On,0.00997618743755993,0,On,0.21805317153413004,0.1635398786505975,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,22131.264955555554,Off,0.0,0.0,21.982714442364152,51.666666666666686,46.10666666666668,0.0,50.950428403029846,0.0,0.0,0.0,21.982714442364152,48.82421872474475,50.950428403029846,47.76111388560221,12.43753247303448,17.697932554245387,-0.1354007790879841,-0.15282134655432406,-1.7,9.236100170605994,-6247.827708876225,-2185.9779824837096,-6389.071837629236,-0.0,-0.0,280.6152615978304,318.6828993738515,0.0,0.24885509512014123,0.0,0,1.4767384748881476,0.0,-139.3711328448195,0.21142257851658405,7.998707924718999,0.0025964719319350894,299.0899168672427,1.2318070006617374,1.0873669091327998,-2226.6520990722083,40.67411658849861
