Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.3894250551791487,0.21397360502942972,0.038051506108000926,0.3894250551791487,0.21397360502942972,0.038051506108000926,0.05315015222101141,0.11215897527661804,0.21661592768151927,0.007499999999999999,0.038051506108000926,0.0,0.07186603825449035,0.13992006677493934,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.001711277412280702,0.0,0.05143887480873071,0.0,0.016337590937297537,0.0,0.06250987138091778,0.046882403535688316,879.2133333333333,0.0,42.73107740052087,51.66666666666668,46.10666666666668,0.0,47.93086317616266,0.07008337354760155,184.19052686356267,879.2133333333333,66.76730843831385,47.63763787290746,47.93086317616267,47.49102522127986,12.43753247303448,189.13497151501983,19.444444444444457,0.8182183550500324,0.0,0.21320024762588272,0.00341568005563656,0.23167980695424875,185.71929145938327,1938.0400056471067,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3193.706991685786,19.452400077177284,0.0,0.85,125.63580423236631,-443.69331746757524,0.0,0.0,226.93305072318742,803.0210534034286,1.0,0.01816522754599233,0.0,0.0,0.46336200725204735,65.99961422222222,153.26109946173435,0.23116721391714407,9.478127185205805,0.003171619505278654,60.452511216366254,1.2239961943193967
2025-01-01 11:00:00,0.13262987309705115,0.08743065825433671,0.0,0.13262987309705115,0.08743065825433671,0.0,0.007815754086057477,0.0783803040366212,0.04643381497437247,0.0,0.0,0.0,0.057437376775138854,0.029993281479197855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.001711277412280702,0.0,0.006104476673776773,0.0,0.001797135003102729,0.0,0.043271656075115766,0.03245374205633682,0.0,0.0,48.83053888480213,51.66666666666668,46.10666666666668,0.0,52.27704438786343,0.0,0.0,0.0,76.29771700750334,51.72380484562703,52.27704438786343,51.447185074508845,12.43753247303448,35.082944579977166,19.444444444444457,0.37579813790581884,0.0,0.04569521817113621,0.0007385968032362575,0.04099892843762704,34.34434777674091,2036.637918457968,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.4241816773415,19.47084523685371,0.0,1.95,-59.94792084176159,-397.0093889713536,0.0,0.0,84.26758576457615,1141.3204694442122,0.016675,0.01736441589217199,0.0,0.0,0.4429347544468994,1.1005435671555555,217.7109377850387,0.23219658363544587,9.504392804989806,0.0031909874575615517,4.7669337997859005,1.2233304874748703
2025-01-01 12:00:00,0.08659340632791146,0.05844297634111968,0.0,0.08659340632791146,0.05844297634111968,0.0,0.007118585957246209,0.07947482037066526,0.0,0.0,0.0,0.0,0.05844297634111968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0017825806377923979,0.0,0.005336005319453811,0.0,0.0015508519158389902,0.0,0.04294687984850342,0.03221015988637756,0.0,0.0,47.45250886011423,51.66666666666668,46.10666666666668,0.0,51.62785854973718,0.0,0.0,0.0,74.14454509392847,51.1229935508525,51.62785854973718,50.87056105141017,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2144.460530553486,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.7341353279603,19.779242896407894,0.0,3.05,-33.75600837688056,-375.9583756567089,0.0,0.0,83.58712473851624,1356.2973708610946,0.0,0.017293531673526322,0.0,0.0,0.44112662659653307,0.0,258.6152425413121,0.2276966895246652,9.640187220437896,0.0031911379085223773,-3.5923424083207536,1.2214293949015798
2025-01-01 13:00:00,0.14690246363703618,0.06920357690814351,0.0,0.14690246363703618,0.0692035769081435,0.0,0.03834464419679354,0.10855781944024263,0.0,0.0,0.0,0.0,0.06920357690814351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.001996490314327486,0.0,0.03634815388246605,0.0,0.016286383562717947,0.0,0.05729434727120185,0.042970760453401376,0.0,0.0,45.1494398940695,51.66666666666668,46.10666666666668,0.0,50.955979751875915,0.022779016409146157,61.30786135700226,0.0,70.5459998344836,50.24254485290066,50.955979751875915,49.88582740341304,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2474.8969263204117,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.9435231681073,20.423115699449827,0.0,4.45,103.19222875766437,-347.65335332873497,0.0,0.0,191.28607645649652,1355.8968375030374,0.73325,0.01682806247972284,0.0,0.0,0.4292533517141406,48.394217128444446,259.55950562990284,0.21900488106696409,9.930779151157811,0.003195469744402734,31.51720886090772,1.218175809344303
2025-01-01 14:00:00,0.1303400908407816,0.06602268033573432,0.0,0.1303400908407816,0.06602268033573432,0.0,0.02974453604986801,0.10059555479091359,0.0,0.0,0.0,0.0,0.06602268033573432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0021390967653508773,0.0,0.027605439284517135,0.0,0.012565314343267794,0.0,0.05305315184132295,0.0397898638809922,0.0,0.0,43.040645404824396,51.66666666666668,46.10666666666668,0.0,50.32810429731546,0.0,0.0,0.0,67.25100844503811,49.50701043300605,50.32810429731546,49.09646350085135,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2498.836276614582,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239.630315446143,21.088406483257717,0.0,4.7,33.49910526323405,-356.7067920415931,0.0,-4.261342298712061,160.72672089015566,1187.863826088001,0.516675,0.01685377827699564,0.0,0.00019938495989821502,0.4349952637497941,34.100350678266665,233.74051871338352,0.21141912603981336,10.245407980180444,0.003215772656331025,12.364463397116683,1.2147949759700558
2025-01-01 15:00:00,0.15611049673132485,0.07021241941519436,0.030441204886400744,0.15611049673132485,0.07021241941519436,0.030441204886400744,0.04328141825808548,0.11282907847323938,0.0,0.0,0.030441204886400744,0.0,0.07021241941519436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.002495612892909357,0.0,0.04078580536517611,0.0,0.01921251925298019,0.0,0.059472258437896414,0.044604193828422296,703.3706666666666,0.0,41.79961303951341,51.66666666666668,46.10666666666668,0.0,49.78908379759775,0.11822602526772123,306.9842114392711,703.3706666666666,65.3118953742397,48.92641718534316,49.78908379759775,48.49508387921586,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2238.060003256271,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3238.7793983879833,21.354670135717676,0.0,4.15,-5.511078596586659,-383.1434254116417,0.0,-8.400933818229573,200.34165576911658,881.2420950627372,0.73325,0.017221194950030844,0.0,0.00037682142513883646,0.4488934790718897,48.394217128444446,185.69162486416806,0.20805045734863692,10.364215910888712,0.003216695943094836,19.624588485763525,1.2136959393333024
2025-01-01 16:00:00,0.1782082900783272,0.07479425261453397,0.0,0.1782082900783272,0.07479425261453397,0.0,0.05425421641024381,0.12395407366808336,0.0,0.0,0.0,0.0,0.07479425261453397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.0031373419225146203,0.0,0.05111687448772918,0.0,0.02422840351537139,0.0,0.06308300589846899,0.047312254423851736,0.0,0.0,45.018453942462955,51.66666666666668,46.10666666666668,0.0,51.64386249702875,0.04485998279725202,122.61572271400452,0.0,70.34133428509836,51.118729221630964,51.64386249702875,50.85616258393208,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2178.183365632932,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.292813234476,21.376196197442038,0.0,3.05,-126.133718677583,-431.5789487425073,0.0,-9.19490084516458,223.28724036103435,325.12825335082664,0.749925,0.018083633789059163,0.0,0.0003878954270067723,0.47117520729650664,49.4947606956,91.35289054905454,0.20854925245750372,10.386816404855846,0.003228694220259097,2.0942490254670445,1.2135984894683018
2025-01-01 17:00:00,0.24540988397405358,0.08568903676853926,0.030441204886400744,0.2454098839740536,0.08568903676853926,0.030441204886400744,0.09206953902024805,0.15334034495380555,0.0,0.0,0.030441204886400744,0.0,0.08568903676853926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.003992980628654972,0.0,0.08807655839159308,0.0,0.0390882959290865,0.0,0.07427823347463582,0.05570867510597684,703.3706666666666,0.0,43.66375101210892,51.66666666666668,46.10666666666668,0.0,51.11820156888977,0.13021014603422165,349.69488213076613,703.3706666666666,68.22461095642018,49.736771820657395,51.11820156888977,49.046056946541206,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2126.494974054038,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218.7672426970676,20.94603104500346,0.0,1.95,-121.54018634634896,-460.980492868372,0.0,-2.3788631175966435,306.21002185305133,26.259579724795376,1.0,0.018611252392317052,0.0,9.649800190514179e-05,0.47720078110166797,65.99961422222222,35.60914778656836,0.21387876921060442,10.189957265993346,0.0032263795302260104,1.6927372438654607,1.2148036939850309
2025-01-01 18:00:00,0.2810376824084342,0.08812747262839811,0.0,0.2810376824084342,0.08812747262839811,0.0,0.11098586546627714,0.170051816942157,0.0,0.0,0.0,0.0,0.08812747262839811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.004563406432748538,0.0,0.10642245903352861,0.0,0.052548520104292826,0.0,0.0758639056398608,0.05689792922989558,0.0,0.0,45.93489616614298,51.66666666666668,46.10666666666668,0.0,52.29844471389855,0.09993720515191526,278.8685094234013,0.0,71.7732752595984,50.85917606464523,52.29844471389855,50.13954174001857,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2065.0681503158376,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207.3206780147184,20.528537918587105,0.0,1.15,-93.79123526321274,-462.28426719715236,0.0,0.0,341.7268232358661,0.0,1.0,0.0182472959868722,0.0,0.0,0.465455424326062,65.99961422222222,26.766208698073527,0.21956882044232076,10.003653350240514,0.003229769438848719,3.583244199892624,1.215916658282078
2025-01-01 19:00:00,0.38105627003045933,0.13640772111135244,0.0,0.3810562700304593,0.13640772111135244,0.0,0.11062166595622003,0.18793460407423926,0.075,0.007499999999999999,0.0,0.0,0.08577500694617195,0.04844521416518049,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.004848619334795323,0.0,0.1057730466214247,0.0,0.07356792814600996,0.0,0.07439286037814605,0.05579464528360952,0.0,0.0,44.27548403176632,51.66666666666668,46.10666666666668,0.0,51.51197790439159,0.04523629329191496,122.61572271400452,0.0,69.18044379963486,49.30810017345194,51.51197790439159,48.20616130798212,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1967.4816872336328,0.0,0.0,22.222222222222285,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3187.916332084232,20.107331171156197,0.0,-0.25000000000000006,-112.36900326281678,-496.99055400753963,0.0,0.0,359.3483840262113,0.0,1.0,0.018561356666405633,0.0,0.0,0.473466542628825,65.99961422222222,25.273166718511593,0.22534139235309772,9.814744456583016,0.0032295042953867014,-1.5909603746474372,1.217663325401116
2025-01-01 20:00:00,0.3832632958657682,0.1357497339878715,0.030441204886400744,0.38326329586576824,0.13574973398787146,0.030441204886400744,0.091687782801691,0.2015755130640772,0.075,0.014999999999999998,0.030441204886400744,0.0,0.08292951982269099,0.04844521416518049,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.004991225785818714,0.0,0.08669655701587227,0.0,0.09100281996715584,0.0,0.07143166537079818,0.05357374902809861,703.3706666666666,0.0,43.98395073357161,51.66666666666668,46.10666666666668,0.0,51.0077565783291,0.04513161006773705,122.79368457570845,703.3706666666666,68.72492302120563,48.60979643058548,51.0077565783291,47.41081635671369,12.43753247303448,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1939.3587738030442,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3180.5717250448015,19.65289221695157,0.0,-0.55,-113.3177578382359,-490.0122663749719,0.0,0.0,354.2626935120345,0.0,1.0,0.018426328474281335,0.0,0.0,0.47002221835708563,65.99961422222222,22.431815024701432,0.2317826527923242,9.609969282094783,0.0032295543246413515,4.476498120156625,1.219553072782326
2025-01-01 21:00:00,0.5312114375939905,0.29145432756594813,0.0,0.5312114375939905,0.2914543275659481,0.0,0.041231804965366124,0.13850619043139414,0.33647344219723013,0.014999999999999998,0.0,0.0,0.06973895465741083,0.21734037290853728,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.004634709658260234,0.0,0.03659709530710588,0.0,0.04552091755484633,0.0,0.054677032974384684,0.04100777473078851,0.0,0.0,49.36496161987405,51.66666666666668,46.10666666666668,0.0,52.37421678418647,0.0,0.0,0.0,77.13275253105321,52.0671903946398,52.37421678418647,51.91367719986647,12.43753247303448,317.5888995587129,19.444444444444457,0.8862217407561317,0.0,0.2572133921601349,0.004260050037095279,0.4003134002553555,313.3288495216176,1950.9008304539573,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3182.0713160746777,19.453610728135985,0.0,-0.3,97.62051606540344,-478.19099248522184,0.0,0.0,241.91021731077555,0.0,1.0,0.018417899705427662,0.0,0.0,0.46980721575143086,65.99961422222222,16.31239168113678,0.23501630338952367,9.525200613753672,0.0032344157827861307,10.129313259524961,1.2203799098782584
2025-01-01 22:00:00,0.5083883797534299,0.32432711993037044,0.0,0.5083883797534299,0.32432711993037044,0.0,0.009328985948108786,0.0811403960185854,0.40291899778673573,0.014999999999999998,0.0,0.0,0.059692158077059784,0.26025996185331063,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.003992980628654972,0.0,0.005336005319453811,0.0,0.0015508519158389902,0.0,0.04294687984850342,0.03221015988637756,0.0,0.0,48.447710895749196,51.66666666666668,46.10666666666668,0.0,51.72115060707874,0.0,0.0,0.0,75.69954827460812,51.45749544684724,51.72115060707874,51.325667866731486,12.43753247303448,612.6769175681751,19.444444444444457,1.5351155249448212,0.0,0.24885129084715857,0.004067706939577134,0.8257270251253745,608.609210628598,1819.4986456648971,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3159.311803752385,19.448769769495524,0.0,-1.95,224.21643900474314,-556.3593960311943,0.0,0.0,153.4627145995212,0.0,1.0,0.019610599861126194,0.0,0.0,0.5002308334460096,65.99961422222222,14.436202868241065,0.23546852023035372,9.528971929483172,0.0032396915812853383,6.205469079657743,1.2203962194847278
2025-01-01 23:00:00,0.4989289680864341,0.3183714703884432,0.0,0.49892896808643405,0.3183714703884432,0.0,0.008687256918503519,0.0786420325467052,0.39659967862122536,0.014999999999999998,0.0,0.0,0.05781838547314963,0.2561780849152936,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0033512515990497082,0.0,0.005336005319453811,0.0,0.0015508519158389902,0.0,0.04294687984850342,0.03221015988637756,0.0,0.0,47.54068350257715,51.66666666666668,46.10666666666668,0.0,51.08113336344016,0.0,0.0,0.0,74.2823179727768,50.85919291963057,51.08113336344016,50.74822269772578,12.43753247303448,733.2364734738737,19.444444444444457,1.857350158746978,0.0,0.24266747199361743,0.003932206627607937,1.0402072862911083,729.3042668462658,1734.848911765044,0.0,0.0,22.222222222222285,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3144.0625743305627,19.448615236401167,0.0,-3.05,299.3933401047168,-598.396604373357,0.0,0.0,150.32262209803568,0.0,1.0,0.020034529783458002,0.0,0.0,0.5110445168556186,65.99961422222222,14.230848906164448,0.2356154314394844,9.53104005592354,0.003241692066044728,3.5448124814875834,1.2203953924707025
