Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,3.5269174271118904,2.2263944949437358,0.0,3.52691742711189,2.226394494943736,0.0,0.0901448039011181,0.0,0.3526256062934222,3.07664701691735,0.007499999999999999,0.0,0.0,0.23688934634074016,1.9873176486029962,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0030519846491228074,0.0,0.0020807527463421434,0.0,0.08501206650565314,0.0,0.03677314450576855,0.0,0.25506135390149337,0.19129601542612,0.0,0.0,34.11597640256442,51.66666666666668,46.10666666666668,0.0,51.32334717830032,0.04125698444342326,111.75102706614334,0.0,34.11597640256442,49.72974398752739,51.32334717830032,48.93294239214094,12.43753247303448,5282.2434113546415,20.611111111111143,2.1229791841146737,0.0,1.656689001718914,0.029305087829033603,3.2019062959782216,5252.938323525607,4398.6218101556615,1.3906529273694024,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7340.72236755302,20.46235495469362,-0.038415184857608746,4.941553512513933,2.162011314371567,0.10783908950967049,0.85,9.236100170605994,5298.769525596551,-2550.654538297965,-398.9156832991583,259.70990201779625,-527.5652768500655,0.0,0.0,479.92679387565806,686.4414380689531,0.8335,0.020500854465645355,0.0,0.0,0.12165473462733498,55.01067845422222,64.16459721631684,0.18782623700383885,9.453333279546234,0.0027409883382077237,85.19492157948086,1.220104203021607,0.4934308160758489,-2682.1366773039495,131.48213900598492,0.21747338182655998,-374.5170558944308,-24.398627404727485,0.2859627843583654,279.16934552071257,-19.459443502916333
2025-01-01 11:00:00,1.574831496201949,1.0268870818516005,0.0,1.574831496201949,1.0268870818516005,0.0,0.022008611532669684,0.0,0.282614650704825,1.2702082339644543,0.0,0.0,0.0,0.20641361613448472,0.8204734657171158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0030519846491228074,0.0,0.00045289673463429436,0.0,0.018503730148912583,0.0,0.007396495858845289,0.0,0.21442704695981946,0.16082028521986455,0.0,0.0,33.342588500163096,51.66666666666668,46.10666666666668,0.0,51.07068091150926,0.0,0.0,0.0,33.342588500163096,49.2024633354697,51.07068091150926,48.268354547449924,12.43753247303448,3240.8170756792783,20.611111111111143,2.5807881689624015,0.0,1.2499344414704556,0.020273792493998615,2.3683117355596357,3220.54328318528,4616.728394836115,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.209987472729,20.614456981298897,0.0,5.713482554683207,2.939498785704837,1.9894576428328687,1.95,9.236100170605994,3138.157293741382,-2133.7709323552317,-307.28893486986357,121.63207582005231,-482.243061199062,0.0,0.0,289.61336895030735,652.8902130839165,0.0,0.01979977257277865,0.0,0.0,0.11749442356461054,0.0,89.96991031085865,0.18647248574216269,9.527719772865643,0.002748738275560726,35.801269223529935,1.2188931586874352,0.4552861789710126,-2236.1790700164483,102.40813766121626,0.21747338182655998,-280.79419718266837,-26.494737687195183,0.24436943554312449,-30.065711205286977,151.6977870253393
2025-01-01 12:00:00,1.303173625015275,0.8516475984406056,0.0,1.303173625015275,0.8516475984406056,0.0,0.02213577755971647,0.0,0.285654206099133,0.9953836413564255,0.0,0.0,0.0,0.20869328268021572,0.6429543157603899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0031791506761695907,0.0,0.00045289673463429436,0.0,0.018503730148912583,0.0,0.007396495858845289,0.0,0.21442704695981946,0.16082028521986455,0.0,0.0,33.145846958951196,51.66666666666668,46.10666666666668,0.0,50.8728755871051,0.0,0.0,0.0,33.145846958951196,49.034495805893606,50.8728755871051,48.11530591528786,12.43753247303448,2798.099052594336,20.611111111111143,2.857713897248521,0.0,0.9794755106524439,0.015908130703981577,1.8177394961323734,2782.1909218903543,4880.890014650309,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7390.318766756609,20.614482516030055,0.0,6.065612048173249,3.704747911909314,3.9723044651430386,3.05,9.236100170605994,2758.4412729893156,-1885.067835902762,-213.4862766587165,-150.9744125716217,-439.5469006676888,0.0,0.0,292.78009037166214,651.8297445423503,0.0,0.019238380714577084,0.0,0.0,0.11416305132127764,0.0,107.10903069100632,0.1866565093853543,9.528200089202388,0.0027528543338962226,26.305017170210064,1.2182783200799219,0.5176398663779178,-1968.4799343187867,83.41209841602452,0.21747338182655998,-189.08987990227428,-24.3963967564422,0.3142395771555289,-370.71694001130004,219.74252743967835
2025-01-01 13:00:00,1.0384835885873895,0.6804283016621685,0.0,1.0384835885873895,0.6804283016621685,0.0,0.02251727564085682,0.0,0.285654206099133,0.7303121068473999,0.0,0.0,0.0,0.20869328268021572,0.47173501898195286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.003560648757309942,0.0,0.00045289673463429436,0.0,0.018503730148912583,0.0,0.007396495858845289,0.0,0.21442704695981946,0.16082028521986455,0.0,0.0,32.95029762420178,51.66666666666668,46.10666666666668,0.0,50.67641373688299,0.0,0.0,0.0,32.95029762420178,48.867519341902,50.67641373688299,47.96307214441151,12.43753247303448,2451.16810368894,20.611111111111143,3.436383931027954,0.0,0.7186265291540735,0.011685577693326272,1.3692972874669267,2439.4825259956137,5677.611188245374,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7412.451068664811,20.614487444461318,0.0,6.529258978193665,4.69061572419864,5.781266682786975,4.45,9.236100170605994,2487.3151187407557,-1332.1981346780585,-99.86736305926937,-356.1804168029724,-382.05749360098343,0.0,0.0,293.16158845280245,689.9508604142876,0.0,0.01826931208785081,0.0,0.0,0.10841247215309614,0.0,125.0429201999969,0.18677329564674552,9.527731524383377,0.0027558857512811254,21.943265192853275,1.217703832535412,0.5042255253425204,-1394.033381921967,61.835247243908626,0.21747338182655998,-72.63998985215653,-27.22737320711283,0.3292391314505471,-577.0378253576025,220.85740855463013
2025-01-01 14:00:00,0.9217365744139975,0.6048528979874355,0.0,0.9217365744139975,0.6048528979874355,0.0,0.022771607694950385,0.0,0.285654206099133,0.6133107606199141,0.0,0.0,0.0,0.20869328268021572,0.3961596153072197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0038149808114035086,0.0,0.00045289673463429436,0.0,0.018503730148912583,0.0,0.007396495858845289,0.0,0.21442704695981946,0.16082028521986455,0.0,0.0,32.755911692179396,51.66666666666668,46.10666666666668,0.0,50.48128563194948,0.0,0.0,0.0,32.755911692179396,48.70152795713473,50.48128563194948,47.811649119727356,12.43753247303448,2213.703095121609,20.611111111111143,3.6613516062755376,0.0,0.6035453280329136,0.00976543258700043,1.1235207442286226,2203.937662534608,5774.994849392758,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.944241233029,20.614490398069584,0.0,7.028663432220767,5.534352625524987,7.093650097358661,4.7,9.236100170605994,2273.294552344077,-1392.462074283362,-263.1472354841574,-966.7011274021366,-369.63606882665584,0.0,0.0,293.41592050689604,696.9116497013658,0.0,0.017990227684657235,0.0,0.0,0.10675634903559203,0.0,135.81160554222777,0.18686071054416037,9.526692592155518,0.0027585733376652346,14.444648713038125,1.217090142688594,0.4710861823488882,-1431.2603313815664,38.79825709820445,0.21747338182655998,-234.33850094658516,-28.808734537572228,0.3527530830392882,-1112.5594902133873,145.85836281125057
2025-01-01 15:00:00,1.9662894792370993,0.6252078210307505,0.0,1.9662894792370993,0.6252078210307505,0.0,0.08445892735219558,0.9166775903703706,0.36419547078194464,0.6009574907325886,0.0,0.0,0.0,0.23702762979462075,0.38818019123612973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.004450810946637427,0.0,0.0019114906300006244,0.0,0.07809662577555752,0.0,0.04815863105578355,0.0,0.2537259541428468,0.1902944656071351,916.6775903703705,0.16666666666666666,33.875409716224446,51.66666666666668,46.10666666666668,0.0,50.86471766158285,0.12558341882398072,335.7009811065108,916.6775903703705,33.875409716224446,49.66306998763904,50.864802660634005,49.06216115161599,12.43753247303448,1940.14831473301,20.611111111111143,3.263251077288984,0.0,0.5913941909769781,0.00956329975561059,0.9515247042521626,1930.5850149773992,5189.304585046496,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7408.827544148514,20.616030182248014,0.0,6.936842717045331,5.907193184541225,7.336203968678997,4.15,9.236100170605994,2136.924270089847,-1541.65010040392,-521.6846280033592,-1507.5970493560199,-390.0861356668082,0.0,0.0,474.88232422325206,556.2430980572169,0.6665,0.01831720736059798,0.0,0.0,0.10869668892590066,43.98874287911111,111.97976680039336,0.18703410563665548,9.530575739976296,0.002761407876956173,45.833603892703174,1.2170816812745762,0.4436501131906738,-1576.6130753273276,34.9629749234075,0.21747338182655998,-494.28736257352597,-27.397265429833126,0.370546525129425,-1521.7085406403203,14.111491284300476
2025-01-01 16:00:00,1.1705242966154508,0.6484999720658424,0.0,1.1705242966154508,0.6484999720658424,0.0,0.140079691650921,0.0,0.43327634594629466,0.597168259018235,0.0,0.0,0.0,0.2627673827220241,0.3857325893438183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.0055953051900584794,0.0,0.003212994582927879,0.0,0.13127139187793463,0.0,0.08291983565026242,0.0,0.28348629162125594,0.2126147187159419,0.0,0.0,35.15471903451617,51.66666666666668,46.10666666666668,0.0,51.68668685229037,0.12297263946104668,335.7009811065108,0.0,35.15471903451617,50.81331150746139,51.68668685229037,50.37662383504691,12.43753247303448,1893.9060175910731,20.611111111111143,3.2080771937012336,0.0,0.5876308846330663,0.009537374385168785,0.9657607124955826,1884.3686432059042,5053.68611544874,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7390.830521443498,20.617473324566372,0.0,6.724880156135362,5.899855927482369,6.7556981272156555,3.05,9.236100170605994,2112.135877569838,-2393.9664199317162,-832.8030903784161,-2118.445146934068,-438.4781023037378,0.0,0.0,619.5116114059499,208.19946218710444,1.0,0.01916831106253419,0.0,0.0,0.11374724890001794,65.99961422222222,37.196350876553055,0.1875342001375616,9.539796396555841,0.002769071606864543,46.1603412481023,1.217070073280538,0.4894954543851781,-2425.85503104486,31.88861111314406,0.21747338182655998,-805.8585715354526,-26.944518842963532,0.40087643546592394,-1974.6420709674867,-143.80307596658093
2025-01-01 17:00:00,1.5508277560353811,0.6949384651104619,0.0,1.5508277560353811,0.6949384651104619,0.0,0.2829152251459383,0.09166775903703704,0.5872278146231866,0.5890169572292193,0.0,0.0,0.0,0.31447109657856204,0.3804673685318998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.007121297514619884,0.0,0.006589050363416787,0.0,0.2692048772679016,0.0,0.16793301918510373,0.0,0.3463454659746905,0.25975909948101783,91.66775903703704,0.016666666666666666,32.88351383330189,51.66666666666668,46.10666666666668,0.0,51.21095696478462,0.12436502628974408,335.7009811065108,91.66775903703704,32.88351383330189,48.80434430834011,51.21095696478462,47.601037980117866,12.43753247303448,1715.4211569180195,20.611111111111143,2.9462201343651677,0.0,0.5796631124557686,0.009353844773450684,0.8940401155713513,1706.0673121445689,4908.996439381912,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.9257304854755,20.62077079654248,0.0,5.884067638594143,5.337782618031984,5.136187040155119,1.95,9.236100170605994,2178.4872462526832,-2638.501528465688,-986.3390737121226,-1980.60103252678,-486.49538779254556,0.0,0.0,955.8872142522299,15.761970138733979,1.6664999999999999,0.01998137574310538,0.0,0.0,0.1185720803779206,109.98835710133334,-6.3257371250203125,0.18779904782391552,9.543931571641632,0.0027748777227212668,66.90182349525982,1.2164799317785535,0.5278334938378803,-2690.145752670283,51.64422420459581,0.21747338182655998,-960.7640733630658,-25.575000349056797,0.397511662342584,-1662.0311737714549,-318.56985875532513
2025-01-01 18:00:00,2.4358560332585055,0.7236877401787435,0.0,2.435856033258506,0.7236877401787435,0.0,0.38669438976450127,0.7333420722962963,0.7221508742131264,0.5936686969845817,0.0,0.0,0.0,0.3402156445976541,0.38347209558108936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759888848577003,0.056991663643275216,0.0,0.0,0.008138625730994152,0.0,0.009044154873173687,0.0,0.3695116091603335,0.0,0.2685300147495876,0.0,0.3776319746058386,0.28322398095437884,733.3420722962964,0.13333333333333333,33.84051615444011,51.66666666666668,46.10666666666668,0.0,51.339363164702796,0.24640219196324784,670.7301123509005,733.3420722962964,33.84051615444011,49.64348559725485,51.339520675541195,48.795389302692485,12.43753247303448,1522.5008158782339,20.611111111111143,2.5908201610950226,0.0,0.5842019888738296,0.009466708110752103,0.8114949442494849,1513.0341077674818,4742.191864023265,0.0,0.0,21.611111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7353.33800967098,20.623556361488514,0.0,5.848809584658085,4.651146900155562,3.6213086951727838,1.15,9.236100170605994,2211.965473517036,-2380.518622672254,-1022.1115385085158,-1400.6499093286925,-515.4572308366517,0.0,0.0,1214.4102541996638,0.0,2.0,0.020239954408281018,0.0,0.0,0.12010651978116343,131.99922844444444,-9.48836572420976,0.18842563278640292,9.553605993480621,0.0027860637052253543,84.34066263478118,1.2158485083439634,0.40221286768246045,-2427.945321069975,47.42669839772113,0.21747338182655998,-995.5133114552484,-26.598227053267223,0.315074564127023,-1015.1457381663608,-385.50417116233183
2025-01-01 19:00:00,1.8411240352272362,0.7550715063244737,0.0,1.8411240352272362,0.7550715063244738,0.0,0.37287984187649936,0.0,0.8080463140452355,0.6526978793055015,0.007499999999999999,0.0,0.0,0.3312828256829518,0.42160118064152197,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.008647289839181288,0.0,0.008701956021954062,0.0,0.35553059601536396,0.0,0.36633587980129967,0.0,0.3687611047805436,0.2765708285854076,0.0,0.0,32.17613570901279,51.66666666666668,46.10666666666668,0.0,51.01006473563986,0.0,0.0,0.0,32.17613570901279,48.17421754482076,51.01006473563986,46.756293949411216,12.43753247303448,1560.307336067909,20.611111111111143,2.425799944424286,0.0,0.5684693844204745,0.009228494885027078,0.8716941464657926,1551.0788411828821,4492.834378742292,0.0,0.0,21.611111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7317.661091050528,20.624409572785677,0.0,5.785023503685449,3.806246504389875,2.30148988725628,-0.25000000000000006,9.236100170605994,2260.659728870953,-2611.996028542507,-1182.623384615861,-1360.3865056308962,-577.9025716025103,0.0,0.0,1287.1121070315414,0.0,2.0,0.021042258849376286,0.0,0.0,0.12486749859964824,131.99922844444444,-8.857142625986866,0.18912346524409923,9.565763027514128,0.002796575962354526,77.75566726421702,1.2158372642069692,0.3361992963414193,-2658.9613018125197,46.96527327001279,0.21747338182655998,-1159.685721150404,-22.937663465456506,0.28212589427108953,-959.6284105407532,-400.758095090143
2025-01-01 20:00:00,1.8182028365297136,0.7385509907862908,0.0,1.8182028365297136,0.7385509907862908,0.0,0.30315230592236714,0.0,0.8545044009187635,0.6455461296885832,0.014999999999999998,0.0,0.0,0.317194384036067,0.4169816067502239,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142955176623829,0.0535721638246787,0.0,0.0,0.008901621893274854,0.0,0.007030004587807175,0.0,0.2872206794412851,0.0,0.43157855553734065,0.0,0.3514962936151844,0.26362222021138826,0.0,0.0,31.98616190118618,51.66666666666668,46.10666666666668,0.0,50.80949781926017,0.0,0.0,0.0,31.98616190118618,48.0121270107454,50.80949781926017,46.61344160648802,12.43753247303448,1652.9542924988627,20.611111111111143,2.615179870682899,0.0,0.5614421108718908,0.0091040188166924,0.9316791970582105,1643.8502736821704,4401.557181795674,0.0,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7310.41794532531,20.62417700881954,0.0,5.550977249474255,2.9895924138847385,1.0131507700051094,-0.55,9.236100170605994,2314.734657001166,-2478.002162801179,-1032.792302642719,-924.147526662314,-591.2825830828559,0.0,0.0,1265.051194732512,0.0,2.0,0.021219870266846186,0.0,0.0,0.1259214678327499,131.99922844444444,-11.988247147352899,0.18983307934308705,9.577405423542631,0.0028070759265224066,83.05824875413636,1.2158305230547675,0.31453786168088815,-2531.433290558476,53.431127757297396,0.21747338182655998,-1012.8486187800587,-19.94368386266039,0.21557807581882424,-498.03900362947275,-426.10852303284133
2025-01-01 21:00:00,1.6842502750476016,0.7449541083713955,0.0,1.6842502750476014,0.7449541083713955,0.0,0.21946107199715092,0.0,0.7502579372716371,0.6995312657788134,0.014999999999999998,0.0,0.0,0.28872654855947005,0.4518525598119255,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990977406908426,0.05243233055181319,0.0,0.0,0.008265791758040937,0.0,0.005045710578050428,0.0,0.20614956966105957,0.0,0.36528920585901026,0.0,0.31505895734354256,0.23629421800765682,0.0,0.0,31.799467389839915,51.66666666666668,46.10666666666668,0.0,50.610314007025295,0.0,0.0,0.0,31.799467389839915,47.85098902722207,50.610314007025295,46.47132653732046,12.43753247303448,1887.501803983801,20.611111111111143,2.7929101380534744,0.0,0.614585865355516,0.009945400423297538,1.1191255483227494,1877.5564035605034,4416.416056855491,0.0,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7318.292069937585,20.622094417907135,0.0,5.5326446778422715,2.7224895738038684,0.281068484901733,-0.3,9.236100170605994,2367.968498675396,-2990.83345844355,-889.3805360010039,-563.5836592087755,-582.0711437743369,0.0,0.0,1079.6641106991844,0.0,2.0,0.021170076278836474,0.0,0.0,0.12562598383682624,131.99922844444444,-17.126272233252557,0.1906331782788569,9.589360022900156,0.002818596952844994,88.70909820315276,1.2158306897098046,0.39553881190413925,-3045.2501318321333,54.41667338858348,0.21747338182655998,-863.6693663911594,-25.711169609844465,0.20173046923843865,-167.7692167674566,-395.8144424413189
2025-01-01 22:00:00,2.5432086755393053,1.0087351226362276,0.0,2.5432086755393053,1.0087351226362276,0.0,0.056396991939093165,0.9166775903703706,0.3428076566195235,1.2123264366103181,0.014999999999999998,0.0,0.0,0.22127460450693448,0.783085518129293,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.007121297514619884,0.0,0.0011772559136589212,0.0,0.04809843851081435,0.0,0.04777485061027743,0.0,0.2281625873344698,0.1711219405008523,916.6775903703705,0.16666666666666666,35.33810269487005,51.66666666666668,46.10666666666668,0.0,51.406525397962206,0.04212663816189404,111.75102706614335,916.6775903703705,35.33810269487005,50.93766018898658,51.41183229345594,50.69792068900504,12.43753247303448,2605.1030828063117,20.611111111111143,2.181022777324446,0.0,1.0454435220768783,0.016882914533439878,2.094036406073987,2588.220168272872,4115.4163632259715,0.0,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7266.260768396999,20.615603937455003,0.0,4.6130638299450055,2.213592396012508,-0.36812719394846316,-1.95,9.236100170605994,2434.3570234652943,-4195.760949836906,-1220.8560159085218,-1084.7719203376967,-667.7871060186866,0.0,0.0,515.2324958896482,0.0,2.0,0.022325409772748554,0.0,0.0,0.13248188293329943,131.99922844444444,-18.191449211979208,0.19149377083548882,9.599411656432718,0.002830241290687706,84.44385172920416,1.2158490094555838,0.4915691730250274,-4286.940635262561,91.1796854256557,0.21747338182655998,-1198.5454990193207,-22.310516889201395,0.3013689491105364,-706.9678323007411,-377.8040880369555
2025-01-01 23:00:00,1.7057679946618902,1.1044185694830009,0.0,1.7057679946618902,1.1044185694830007,0.0,0.02493343015474571,0.0,0.284134428401979,1.3817001361051657,0.014999999999999998,0.0,0.0,0.20755344940735024,0.8924901200756505,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.005976803271198831,0.0,0.00045289673463429436,0.0,0.018503730148912583,0.0,0.007396495858845289,0.0,0.21442704695981946,0.16082028521986455,0.0,0.0,36.01407932880547,51.66666666666668,46.10666666666668,0.0,51.551646764383705,0.0,0.0,0.0,36.01407932880547,51.568037967364184,51.57623356885443,51.551646764383705,12.43753247303448,2834.6227419840707,20.611111111111143,2.0667989575285644,0.0,1.2120571169739696,0.01964301913119626,2.481581620794383,2814.9797228528746,3921.429685513414,0.0,0.0,21.611111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7231.620997638537,20.614498936331085,0.0,3.8202943380770913,1.354538924912416,-1.4423613704776008,-3.05,9.236100170605994,2520.2597573323283,-3845.5368910204616,-1285.602957295814,-1027.0635315726174,-720.3706815510162,0.0,0.0,426.0571937139818,0.0,2.0,0.022931892058655836,0.0,0.0,0.13608082763445178,131.99922844444444,-20.049496814708036,0.19223601607260757,9.61103010032597,0.002841067446735389,81.09999539489522,1.2158456404971034,0.4333456949072842,-3967.286912550153,121.7500215296912,0.21747338182655998,-1271.459870704692,-14.14308659112198,0.2715684857722321,-616.0748097893497,-410.98872178326786
