Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.5274830923947382,0.39922553549608303,0.11990562499999999,1.527483092394738,0.39922553549608303,0.119905625,0.03229122714025261,0.758301961925926,0.5970000074952263,0.13988989583333333,0.11990562499999999,0.0,0.0,0.39922553549608303,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0015116392543859647,0.0,0.015389793942933322,0.0,0.015389793942933322,0.0,0.06469929350044869,0.0,0.48615806584022214,0.3646185493801665,0.0,0.0,2580.3626122643695,20.000000000000057,0.28,370.7972633467415,3.5140874747222224,0.13988989583333333,0.35,2811.2699797777777,8032.1999422222225,758.301961925926,0.21666666666666667,21.425723510516193,51.66666666666668,46.10666666666668,0.0,51.49966268553727,0.36822705024066443,1001.3403789994298,758.301961925926,21.425723510516193,50.16021866239883,51.49969558134683,49.49046375502005,12.43753247303448,19.758594165988555,-0.06220809159464995,0.7405383043352871,0.85,9.236100170605994,823.6842315987991,-641.319133040714,-2052.4030760116216,0.0,0.0,738.2318343355522,470.58286296769944,2.16625,0.08263388040987113,0.0,0.0,4.142538094511278,142.9716643088889,73.56538346337278,0.25199486394478005,10.008319901672117,0.0035245714763995416,64.01087712374527,1.2224588693623821,0.0,0.0,29.67188121178576
2025-01-01 11:00:00,1.4279536951022664,0.39165055964000284,0.10277625,1.4279536951022664,0.39165055964000284,0.10277625,0.027283023009670917,0.6999710417777778,0.5807940053148177,0.119905625,0.10277625,0.0,0.0,0.39165055964000284,0.0,1.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0015116392543859647,0.0,0.012885691877642476,0.0,0.012885691877642476,0.0,0.05859325912814704,0.0,0.47605809803211524,0.35704357352408633,0.0,0.0,2211.739381940888,20.000000000000057,0.24000000000000002,317.8262257257784,3.012074978333333,0.119905625,0.3,2409.6599826666666,8032.1999422222225,699.9710417777777,0.2,20.97412411371331,51.66666666666668,46.10666666666668,0.0,51.43223851160464,0.3066324210509543,834.3307242433443,699.9710417777777,20.97412411371331,49.423286636984535,51.43223851160464,48.41881069967449,12.43753247303448,19.690156389035188,-0.07396925734706444,1.9932560748011217,1.95,9.236100170605994,710.6832779305769,-599.6340927153227,-1821.9777376259258,0.0,0.0,684.7248186600184,460.6349286825667,1.66625,0.07868370605308268,0.0,0.0,3.944510993862099,109.97185719777778,78.54469134377358,0.2565139987947981,10.029109300328075,0.003574711148540484,12.885310789506814,1.2221336214384106,0.0,0.0,24.514781307187167
2025-01-01 12:00:00,1.2317657001535254,0.3686165648009212,0.10277625,1.2317657001535256,0.3686165648009212,0.10277625,0.013223915706223834,0.5833092014814816,0.5153269579658202,0.119905625,0.10277625,0.0,0.0,0.3686165648009212,0.0,1.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.0015746242233187133,0.0,0.00582464574145256,0.0,0.00582464574145256,0.0,0.023838204897925087,0.0,0.4430389725056119,0.33227922937920884,0.0,0.0,2211.739381940888,20.000000000000057,0.24000000000000002,317.8262257257784,3.012074978333333,0.119905625,0.3,2409.6599826666666,8032.1999422222225,583.3092014814815,0.16666666666666666,20.32229903836025,51.66666666666668,46.10666666666668,0.0,51.16286388695097,0.062004860544596606,167.0096547560855,583.3092014814815,20.32229903836025,48.464497246996615,51.16288049552723,47.115297318443176,12.43753247303448,19.71502189731869,-0.06982327221136302,2.8996879125567436,3.05,9.236100170605994,729.1455114418884,-227.6273520482281,-1692.975605304842,0.0,0.0,569.0652275099844,463.53483233094653,1.08375,0.0781657107293595,0.0,0.0,3.918543250962232,71.52708191333333,83.66438368403553,0.2541301803269666,10.007070747987493,0.003548434854396942,-44.065254534499005,1.2214360660028747,0.0,0.0,20.009314885826356
2025-01-01 13:00:00,0.8242218076075692,0.39585734336028644,0.0685175,0.8242218076075692,0.39585734336028644,0.06851750000000001,0.02842183236685909,0.1166618402962963,0.5992010516110805,0.07993708333333333,0.0685175,0.0,0.0,0.39585734336028644,0.0,1.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.0017635791301169592,0.0,0.013329126618371065,0.0,0.013329126618371065,0.0,0.0713912604640318,0.0,0.4793600105847656,0.3595200079385741,0.0,0.0,1474.4929212939253,20.000000000000057,0.16000000000000003,211.88415048385227,2.0080499855555556,0.07993708333333333,0.2,1606.4399884444445,8032.1999422222225,116.6618402962963,0.03333333333333333,21.729665010224323,51.66666666666668,46.10666666666668,0.0,51.450543743621594,0.18520787403463224,500.67018949971487,116.6618402962963,21.729665010224323,50.669084162195865,51.450543743621594,50.278354371483005,12.43753247303448,19.80994074596989,-0.053293799722145666,4.340493147877916,4.45,9.236100170605994,520.4294899310974,-88.74876654165556,-1484.8753828625386,0.0,0.0,726.0669116814505,532.2136851044975,2.0,0.07462601017718325,0.0,0.0,3.741093707169525,131.99922844444444,99.6436240770453,0.25059940546332166,10.01546515486828,0.003521154766407003,3.658970624356967,1.2204871989791712,0.0,0.0,13.738859740624289
2025-01-01 14:00:00,1.9830289720674055,0.4163971817392731,0.045678333333333335,1.9830289720674055,0.41639718173927304,0.045678333333333335,0.03986843039156028,1.2249493231111113,0.6649198296758452,0.05329138888888889,0.045678333333333335,0.0,0.0,0.4163971817392731,0.0,1.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.001889549067982456,0.0,0.018989440661788915,0.0,0.018989440661788915,0.0,0.10972358735681431,0.0,0.5067464617567478,0.38005984631756073,0.0,0.0,982.9952808626169,20.000000000000057,0.10666666666666667,141.2561003225682,1.3386999903703702,0.05329138888888889,0.13333333333333333,1070.9599922962964,8032.1999422222225,1224.9493231111112,0.35,20.8970089275985,51.66666666666668,46.10666666666668,0.0,51.15780592454741,0.30906114703463367,834.3307242433443,1224.9493231111112,20.8970089275985,49.40565084597957,51.15780592454741,48.52957330669565,12.43753247303448,19.810189370424933,-0.051879993187835184,4.742249116747861,4.7,9.236100170605994,283.91582162553004,-342.08215742643114,-1418.1567394191104,0.0,0.0,801.3152361888776,577.1439068804782,2.0,0.07266128305287602,0.0,0.0,3.64259951910293,131.99922844444444,114.36110016566919,0.25060634958195965,10.013578259834524,0.0035231558460423014,-21.847497095697076,1.219871510799969,0.0,0.0,12.431029152476697
2025-01-01 15:00:00,1.536681581111228,0.43869395249246634,0.03996854166666666,1.536681581111228,0.4386939524924664,0.03996854166666667,0.0531212159068934,0.6999710417777778,0.736959358148779,0.046629965277777775,0.03996854166666666,0.0,0.0,0.43869395249246634,0.0,1.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.002204473912646199,0.0,0.0254583709971236,0.0,0.0254583709971236,0.0,0.15203408815882366,0.0,0.5376290556315361,0.40322179172365197,0.0,0.0,860.1208707547898,20.000000000000057,0.09333333333333334,123.59908778224715,1.171362491574074,0.046629965277777775,0.11666666666666667,937.0899932592594,8032.1999422222225,699.9710417777777,0.2,21.476858419455265,51.66666666666668,46.10666666666668,0.0,51.48488297731049,0.24523925507125124,667.6798442558004,699.9710417777777,21.476858419455265,50.186310549132585,51.48488297731049,49.53702433504363,12.43753247303448,19.729721281739867,-0.05509923075840823,4.1863522641940225,4.15,9.236100170605994,199.2534891755379,-429.8123079447377,-1474.3844017925373,0.0,0.0,884.4457686059093,479.82675139024684,2.0,0.07317257219294036,0.0,0.0,3.668231072764949,131.99922844444444,101.09542575833414,0.2488206453707634,9.930847193788509,0.0034806141477511207,-27.10514229683006,1.220237421022454,0.0,0.0,14.597673204003275
2025-01-01 16:00:00,1.4967225163720843,0.4184188762703027,0.0685175,1.4967225163720843,0.4184188762703027,0.06851750000000001,0.043462997194017174,0.6999710417777778,0.673351394066956,0.07993708333333333,0.0685175,0.0,0.0,0.4184188762703027,0.0,1.0,0.0,0.0,0.0,0.0,0.0507569129700109,0.03806768472750816,0.0,0.0,0.0027713386330409356,0.0,0.020345829280488118,0.0,0.020345829280488118,0.0,0.11545955903988554,0.0,0.5071349220570596,0.38035119154279456,0.0,0.0,1474.4929212939253,20.000000000000057,0.16000000000000003,211.88415048385227,2.0080499855555556,0.07993708333333333,0.2,1606.4399884444445,8032.1999422222225,699.9710417777777,0.2,20.82834396164389,51.66666666666668,46.10666666666668,0.0,51.13224299495904,0.310579919810744,834.5101116276151,699.9710417777777,20.82834396164389,49.25903121798094,51.13224299495904,48.3224253294919,12.43753247303448,19.728885924777213,-0.0662264029151908,3.1224726963208247,3.05,9.236100170605994,300.7362867790671,-776.5696300519612,-1681.3557836946588,0.0,0.0,758.2869968036458,184.26913211786592,1.16625,0.07729097871783892,0.0,0.0,3.8746918589879105,76.97205008666667,44.210736634939764,0.24482718833092482,9.86798106783089,0.003424200251198702,-135.90221226021995,1.2202827209073506,0.0,0.0,19.8175414417492
2025-01-01 17:00:00,1.217687116005179,0.424501681908999,0.09706645833333333,1.2176871160051788,0.424501681908999,0.09706645833333334,0.05147027905194823,0.3499855208888889,0.7029871146754528,0.11324420138888888,0.09706645833333333,0.0,0.0,0.424501681908999,0.0,1.0,0.0,0.0,0.0,0.0,0.05537117778546643,0.041528383339099806,0.0,0.0,0.0035271582602339185,0.0,0.02397156039585716,0.0,0.02397156039585716,0.0,0.13698487213012062,0.0,0.5106310647598657,0.3829732985698992,0.0,0.0,2088.864971833061,20.000000000000057,0.22666666666666668,300.16921318545735,2.844737479537037,0.11324420138888888,0.2833333333333333,2275.7899836296297,8032.1999422222225,349.98552088888886,0.1,21.525315062497622,51.66666666666668,46.10666666666668,0.0,51.491638985819435,0.12285829706353998,333.6605347436294,349.98552088888886,21.525315062497622,50.326220020411036,51.49279512329137,49.7423544002349,12.43753247303448,19.795906529423828,-0.0505327159581352,2.030920908657904,1.95,9.236100170605994,576.7913262702074,-805.4163921870362,-1889.2258662091938,0.0,0.0,790.2403011075438,14.86296367282586,1.08375,0.08117936246400008,0.0,0.0,4.069621320301539,71.52708191333333,4.6849139054084725,0.2292309616839865,9.667474923278656,0.003219934844789138,-154.06594316973366,1.219579891657072,0.0,0.0,24.262439369299873
2025-01-01 18:00:00,1.8540697470300647,0.5011077540998949,0.0685175,1.8540697470300647,0.5011077540998949,0.06851750000000001,0.1149940607798965,0.5833092014814816,1.0758294014353533,0.07993708333333333,0.0685175,0.0,0.0,0.5011077540998949,0.0,1.0,0.0,0.0,0.0,0.0,0.0576783101931942,0.04325873264489564,0.0,0.0,0.004031038011695906,0.0,0.0554815113841003,0.0,0.0554815113841003,0.0,0.40768572930215996,0.0,0.6104653619399992,0.4578490214549993,0.0,0.0,1474.4929212939253,20.000000000000057,0.16000000000000003,211.88415048385227,2.0080499855555556,0.07993708333333333,0.2,1606.4399884444445,8032.1999422222225,583.3092014814815,0.16666666666666666,22.001091264270922,51.66666666666668,46.10666666666668,0.0,51.70212634008304,0.12339563028095529,333.66053474362946,583.3092014814815,22.001091264270922,50.986837697363185,51.70542211318156,50.62589760290474,12.43753247303448,19.783520692699582,-0.05393259214477191,1.2161638127980021,1.15,9.236100170605994,549.5306104551365,-994.5948414975267,-1943.3701491099903,0.0,0.0,1318.6173901261168,0.0,2.58375,0.07975426226022857,0.0,0.0,3.998179293697715,170.52650324666666,-5.31096759613016,0.2224492918304163,9.549825328409383,0.003123228488337822,-42.89508847589247,1.2190894043265885,0.0,0.0,28.023806555521293
2025-01-01 19:00:00,1.6477762070950834,0.5030192201095223,0.085646875,1.6477762070950832,0.5030192201095223,0.085646875,0.11623720772313846,0.17499276044444445,1.2566248847608337,0.09992135416666667,0.085646875,0.0,0.0,0.5030192201095223,0.0,1.0,0.0,0.0,0.0,0.0,0.05537117778546643,0.041528383339099806,0.0,0.0,0.0042829778874269005,0.0,0.05597711491785578,0.0,0.05597711491785578,0.0,0.5859325912814705,0.0,0.6153211156938968,0.46149083677042246,0.0,0.0,1843.1161516174068,20.000000000000057,0.2,264.85518810481534,2.5100624819444444,0.09992135416666667,0.25,2008.0499855555556,8032.1999422222225,174.99276044444443,0.05,21.29312214636314,51.66666666666668,46.10666666666668,0.0,51.55529654473734,0.18777458514878742,511.61281994023176,174.99276044444443,21.29312214636314,49.97542558823382,51.558704807320616,49.18208184739878,12.43753247303448,19.762974405841913,-0.06350975940124393,-0.16189306745878415,-0.25000000000000006,9.236100170605994,841.9677222427364,-1331.722415462828,-2155.6296415799834,0.0,0.0,1533.315924743177,0.0,3.08375,0.0818425000734491,0.0,0.0,4.102865224562359,203.52631035777776,-10.211482214382702,0.21969779567761197,9.49254734248299,0.00308043532736737,-29.68913342667787,1.2192064289513767,0.0,0.0,33.90798117136008
2025-01-01 20:00:00,2.9739270841144108,0.5302688596916911,0.0685175,2.9739270841144108,0.5302688596916911,0.06851750000000001,0.12695344264546315,1.1666184029629632,1.6004181551726515,0.07993708333333333,0.0685175,0.0,0.0,0.5302688596916911,0.0,1.0,0.0,0.0,0.0,0.0,0.05421761158160255,0.0406632086862019,0.0,0.0,0.004408947825292398,0.0,0.061272247410085384,0.0,0.061272247410085384,0.0,0.893393008917063,0.0,0.6528075346739859,0.4896056510054893,0.0,0.0,1474.4929212939253,20.000000000000057,0.16000000000000003,211.88415048385227,2.0080499855555556,0.07993708333333333,0.2,1606.4399884444445,8032.1999422222225,1166.618402962963,0.3333333333333333,21.502484131232322,51.66666666666668,46.10666666666668,0.0,51.349502402893386,0.3213648750187949,870.208201097498,1166.618402962963,21.502484131232322,50.28672305442138,51.35077258190165,49.754063201177125,12.43753247303448,19.80470451758747,-0.05342645227991903,-0.5929527052556515,-0.55,9.236100170605994,899.0578839762493,-882.5452661800015,-2210.1490795916557,0.0,0.0,1945.6735272798246,0.0,4.0,0.08248670959836236,0.0,0.0,4.135160240657009,263.9984568888889,-16.060900747060206,0.2193851150520087,9.515503668432974,0.0030840452058572007,41.24770737283409,1.2190302472979218,0.0,0.0,34.27712648696397
2025-01-01 21:00:00,1.3963203537812001,0.46414235458641023,0.10277625,1.3963203537812001,0.4641423545864103,0.10277625,0.08026046079989187,0.0,1.1961542679813084,0.119905625,0.10277625,0.0,0.0,0.46414235458641023,0.0,1.0,0.0,0.0,0.0,0.0,0.05306404537773866,0.03979803403330398,0.0,0.0,0.004094022980628655,0.0,0.03808321890963161,0.0,0.03808321890963161,0.0,0.5772977951994277,0.0,0.5657924274041419,0.4243443205531063,0.0,0.0,2211.739381940888,20.000000000000057,0.24000000000000002,317.8262257257784,3.012074978333333,0.119905625,0.3,2409.6599826666666,8032.1999422222225,0.0,0.0,22.139799955449785,51.66666666666668,46.10666666666668,0.0,51.46568761124181,0.0,0.0,0.0,22.139799955449785,51.158118770065364,51.46568761124181,51.004334349477155,12.43753247303448,19.728897196940185,-0.06622878916403246,-0.2178452416320666,-0.3,9.236100170605994,1061.6088311087033,-1104.0665504446479,-2188.39738468238,0.0,0.0,1500.8077157517992,0.0,4.0,0.08310434628126101,0.0,0.0,4.166123127487258,263.9984568888889,-20.19300551342631,0.22447984120179107,9.54520485807384,0.0031411975935102697,50.931750986423744,1.2193034860105898,0.0,0.0,33.269558989009965
2025-01-01 22:00:00,1.0758905107102938,0.42337174509927816,0.14274479166666668,1.0758905107102936,0.42337174509927816,0.14274479166666668,0.055377721649662495,0.0,0.8539771987828534,0.16653559027777778,0.14274479166666668,0.0,0.0,0.42337174509927816,0.0,1.0,0.0,0.0,0.0,0.0,0.0507569129700109,0.03806768472750816,0.0,0.0,0.0035271582602339185,0.0,0.025925281694714288,0.0,0.025925281694714288,0.0,0.28948153865048226,0.0,0.5137387471623602,0.38530406037177006,0.0,0.0,3071.860252695678,20.000000000000057,0.3333333333333333,441.42531350802557,4.183437469907407,0.16653559027777778,0.4166666666666667,3346.749975925926,8032.1999422222225,0.0,0.0,21.468345678689595,51.66666666666668,46.10666666666668,0.0,51.142507303935375,0.05835270778318529,157.6815107740055,0.0,21.468345678689595,50.15476059288038,51.142507303935375,49.66088723735288,12.43753247303448,19.688300363095724,-0.0793277600519346,-1.8089901947409681,-1.95,9.236100170605994,1031.835779301873,-1711.0901866229624,-2542.134932228793,0.0,0.0,1137.3916650200397,0.0,4.0,0.08861009714313403,0.0,0.0,4.442133192258134,263.9984568888889,-20.90915564591632,0.22836204907815208,9.57887762879824,0.0031877720827312946,22.974005323117613,1.2194382332394784,0.0,0.0,40.74123685377781
2025-01-01 23:00:00,0.7263987083097789,0.3652749557335355,0.17700354166666665,0.7263987083097789,0.3652749557335355,0.17700354166666668,0.013247979524742404,0.0,0.5066465968405922,0.20650413194444445,0.17700354166666665,0.0,0.0,0.3652749557335355,0.0,1.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.0029602935398391813,0.0,0.005143842992451611,0.0,0.005143842992451611,0.0,0.019613322529211327,0.0,0.4397370599529616,0.32980279496472115,0.0,0.0,3809.106713342641,20.000000000000057,0.41333333333333333,547.3673887499517,5.187462462685185,0.20650413194444445,0.5166666666666667,4149.969970148149,8032.1999422222225,0.0,0.0,20.98959114329318,51.66666666666668,46.10666666666668,0.0,50.865367777287204,0.0,0.0,0.0,20.98959114329318,49.46798064863404,50.865367777287204,48.76928708430747,12.43753247303448,19.704233443088906,-0.08540453295685856,-2.943941542502512,-3.05,9.236100170605994,1051.7399264257997,-1354.5482818760465,-2726.867953004115,0.0,0.0,753.1114390575161,0.0,4.0,0.09024469069375217,0.0,0.0,4.524077378091977,263.9984568888889,-21.788930301714128,0.22885700344706214,9.59722496033059,0.0031977852241621267,8.125777584995529,1.2193647107796808,0.0,0.0,43.802000954933106
