Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 04:41:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,82.69694444333766,51.666666666666686,46.10666666666668,0.0,50.224672632095675,0.0,0.0,0.0,129.21397569271508,50.28856919880274,50.320517482156276,50.224672632095675,12.43753247303448,19.467749537330004,-0.032250462670052826,-0.9842845893677169,2.3047702344330627,-1.1,9.236100170605994,5707.509606900435,-3286.2512871464824,-1303.5740278894248,-1235.6684906201747,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04552307106035713,0.0,0,0.6640059083853324,131.99922844444444,-89.25171512752844,0.21392804784038133,9.215596141576627,0.002939665252205713,82.84251089876061,1.2229147527028388,0,0,120.79041608811303,0.28996450910207994,-1302.9156447778687,-0.6583831115561747
2025-01-01 04:42:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,82.39449659331162,51.666666666666686,46.10666666666668,0.0,50.210935640161736,0.0,0.0,0.0,128.7414009270494,50.27568444428806,50.30805884635123,50.210935640161736,12.43753247303448,19.5675486593264,0.0,-0.9842560910149902,2.2611092574330467,-1.1,9.236100170605994,5693.853531787968,-3275.43749431747,-1287.0001270932557,-1245.5770337769277,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04566652640260284,0.0,0,0.6660983681562097,131.99922844444444,-92.9992470832428,0.21263692200088377,9.262088658026617,0.0029401126361486576,82.7020915863295,1.2224974822238361,0,0,119.89760298719298,0.28996450910207994,-1286.2077420171174,-0.7923850761384061
2025-01-01 04:43:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,82.09905172067008,51.666666666666686,46.10666666666668,0.0,50.197249417471994,0.0,0.0,0.0,128.27976831354698,50.262846813235164,50.29564551111676,50.197249417471994,12.43753247303448,19.664785233649518,0.0,-0.984230715199023,2.2190091101898965,-1.1,9.236100170605994,5680.603154842165,-3265.4102212452344,-1271.0148539134477,-1255.2611146708373,-0.0,-0.0,374.23018824533335,0.0,2.0,0.045806065224867513,0.0,0,0.6681337010165527,131.99922844444444,-96.56554313513564,0.2113881910857319,9.307127215082904,0.0029405594142140807,82.56339765453563,1.2220911915735313,0,0,119.08154680672953,0.28996450910207994,-1270.0971275809907,-0.9177263324570915
2025-01-01 04:44:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.81033180752104,51.666666666666686,46.10666666666668,0.0,50.18361279633374,0.0,0.0,0.0,127.82864344925163,50.25005521453186,50.28327642363093,50.18361279633374,12.43753247303448,19.759561775325196,0.0,-0.9842075209924944,2.1784096787936753,-1.1,9.236100170605994,5667.740598993805,-3256.1139144462304,-1255.6224632138553,-1264.72860444034,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04594185386438375,0.0,0,0.6701143331845987,131.99922844444444,-99.96060921399328,0.2101797851454359,9.350769841954929,0.002941005591303676,82.42635882230026,1.22169543157033,0,0,118.32987818773194,0.28996450910207994,-1254.5607974638335,-1.0616657500216995
2025-01-01 04:45:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.53426271493575,51.666666666666686,46.10666666666668,0.0,50.23730860038306,0.0,0.0,0.0,127.39728549208711,50.23730860038306,50.23730860038307,50.23730860038306,12.43753247303448,19.851975285005228,0.0,-0.9841861568295759,2.1392517742506163,-1.1,9.236100170605994,5655.248652705274,-3247.490777581681,-1240.742228620318,-1273.9870080806336,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04607404915641039,0.0,0,0.6720425522814614,131.99922844444444,-103.19415186223036,0.20900976727538192,9.393071449717608,0.0029414511721241325,82.29090882793645,1.2213097776989215,0,0,117.63947633274645,0.28996450910207994,-1239.576101600982,-1.1661270193360092
2025-01-01 04:46:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.25821167395794,51.666666666666686,46.10666666666668,0.0,50.22373406161874,0.0,0.0,0.0,126.96595574055928,50.22460499970363,50.22504046874608,50.22373406161874,12.43753247303448,19.942117634030215,0.0,-0.9841665340099763,2.1014816546567636,-1.1,9.236100170605994,5643.111222954337,-3239.479348347132,-1226.388295713888,-1283.0434867590352,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04620279913366666,0.0,0,0.673920517533175,131.99922844444444,-106.27510293476627,0.2078763229094434,9.434777854171607,0.002941896161198501,82.15698513072924,1.2209338283599414,0,0,117.00532383791115,0.28996450910207994,-1225.1224743851776,-1.2658213287103668
2025-01-01 04:47:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.9881369215171,51.666666666666686,46.10666666666668,0.0,50.21020590643446,0.0,0.0,0.0,126.54396393987045,50.21194440968101,50.21281366130429,50.21020590643446,12.43753247303448,20.030075928845882,0.0,-0.9841485099274583,2.065045795724979,-1.1,9.236100170605994,5631.313184159382,-3232.026535878693,-1212.5389552159231,-1291.9048796933014,-0.0,-0.0,374.23018824533335,0.0,2.0,0.0463282436805676,0.0,0,0.6757502693134647,131.99922844444444,-109.21174879545461,0.20677774998509102,9.475249823535208,0.0029423405628766957,82.02452863016956,1.2205672032201251,0,0,116.42278981123205,0.28996450910207994,-1211.1794334853716,-1.359521730551379
2025-01-01 04:48:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.72381411747965,51.666666666666686,46.10666666666668,0.0,50.19672313820256,0.0,0.0,0.0,126.13095955856194,50.1993258991682,50.20062727965104,50.19672313820256,12.43753247303448,20.115932840797246,0.0,-0.984131952961347,2.0298928465002826,-1.1,9.236100170605994,5619.840295925112,-3225.0845919344747,-1199.1732327708,-1300.5777240154118,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04645051512407254,0.0,0,0.6775337377619453,131.99922844444444,-112.01179270761494,0.20571245009217817,9.515232971330677,0.0029427843813451754,81.89348341297429,1.220209541719667,0,0,115.88768589147135,0.28996450910207994,-1197.727328247332,-1.4459045234680044
2025-01-01 04:49:00,0.7801763818029009,0.17513962559571072,0.44088750000000004,0.013002939696715015,0.002918993759928512,0.0073481250000000005,0.01976042882317453,0.23604720297972648,0.5143687499999999,0.010000000000000002,0.0,0.44088750000000004,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,On,8322.749530503505,20.000000000000057,0.8,2528.5303794964943,12.92113895,0.5143687499999999,1,10336.91116,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.46503011039489,51.666666666666686,46.10666666666668,0.0,50.18328479767738,0.0,0.0,0.0,125.72660954749202,50.18674857197198,50.18848045911928,50.18328479767738,12.43753247303448,20.199766906550884,0.0,-0.9841167440687164,1.9959735572075445,-1.1,9.236100170605994,5608.6791304569915,-3218.6102512763955,-1186.2732331635027,-1309.068272978463,-0.0,-0.0,374.23018824533335,0.0,2.0,0.046569738770323894,0.0,0,0.6792727506116095,131.99922844444444,-114.68240921268348,0.20467892047300718,9.553376081185554,0.0029432276206358904,81.76379652366973,1.219860501713425,0,0,115.39613879251873,0.28996450910207994,-1184.7473120828597,-1.5259210806430974
2025-01-01 04:50:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.21158219729533,51.666666666666686,46.10666666666668,0.0,50.16988996113131,0.0,0.0,0.0,125.33059718327395,50.174211565109545,50.176372367098665,50.16988996113131,12.43753247303448,20.28165280228277,0.0,-0.9841027731618051,1.9632405737474763,-1.1,9.236100170605994,-1060.3826150112359,-7405.7804919208775,-1173.8210226937463,-1317.382512675805,-0.0,-0.0,374.23018824533335,0.0,2.0,0.046686033392997844,0.0,0,0.6809690403119806,131.99922844444444,-117.23029058076443,0.20367574677765554,9.591121645228615,0.002943670284634566,81.63541775614338,1.219519758231608,0,0,115.07405430817819,0.28996450910207994,-1172.2212638288343,-1.5997588649120305
2025-01-01 04:51:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.46998273702349,51.666666666666686,46.10666666666668,0.0,50.156537738614084,0.0,0.0,0.0,125.73434802659919,50.16171404718064,50.164302201463926,50.156537738614084,12.43753247303448,20.17282798457022,0.0,-1.103270671119978,1.9316484058361811,-1.1,9.236100170605994,-1044.3062015747757,-3162.3946786767815,-1161.7994895781615,-1306.3375790427697,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04653144583243197,0.0,0,0.6787142044411203,131.99922844444444,-112.19881077733959,0.20508160387336832,9.541963130656592,0.0029441123770883823,81.65162661746221,1.2199718832387396,0,0,116.79987404642391,0.28996450910207994,-1160.1317755550594,-1.6677140231019019
2025-01-01 04:52:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.72033676488114,51.666666666666686,46.10666666666668,0.0,50.14314291158649,0.0,0.0,0.0,126.12552619512677,50.14917626866481,50.15219294720397,50.14314291158649,12.43753247303448,20.06696151552135,0.0,-1.1,1.9011533477199614,-1.1,9.236100170605994,-1029.4333734339764,-3383.797619369606,-1150.192188955373,-1295.6280799060253,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04638079483282071,0.0,0,0.6765167878012499,131.99922844444444,-108.03548177328457,0.20646050416839898,9.495010096086691,0.0029445543934472265,81.66617649694251,1.2204120307043536,0,0,116.17288811863659,0.28996450910207994,-1148.4621222239152,-1.7300667314577876
2025-01-01 04:53:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,80.96303673863993,51.666666666666686,46.10666666666668,0.0,50.12970682084394,0.0,0.0,0.0,126.50474490412489,50.136599483264106,50.14004581447419,50.12970682084394,12.43753247303448,19.9639083947864,0.0,-1.1033019025216273,1.8717134063223873,-1.1,9.236100170605994,-1015.0357572137497,-3146.5206255368385,-1138.9833172886274,-1285.236566354196,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04623389380111755,0.0,0,0.6743740687199852,131.99922844444444,-104.029379104887,0.20781354987321177,9.448095957507407,0.00294499632912727,81.67915145815792,1.220840778263464,0,0,115.83738305166402,0.28996450910207994,-1137.1962341941376,-1.7870830944897609
2025-01-01 04:54:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.19840061520989,51.666666666666686,46.10666666666668,0.0,50.11623074179964,0.0,0.0,0.0,126.87250096126546,50.12398488353297,50.12786195439965,50.11623074179964,12.43753247303448,19.863551324922067,0.0,-1.1,1.843288231365554,-1.1,9.236100170605994,-1001.1439836563815,-3370.088509899295,-1128.1576899143124,-1275.148622401037,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04609059400502791,0.0,0,0.6722838777671872,131.99922844444444,-100.22554950067774,0.20914154776947813,9.403252559107884,0.002945438179792958,81.69061618221724,1.2212585904282214,0,0,115.54780643273979,0.28996450910207994,-1126.31867048007,-1.839019434242314
2025-01-01 04:55:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.42673281122978,51.666666666666686,46.10666666666668,0.0,50.10271589689016,0.0,0.0,0.0,127.22927001754654,50.11133361248597,50.11564247028389,50.10271589689016,12.43753247303448,19.76577800484333,0.0,-1.1032841362525063,1.815839048329911,-1.1,9.236100170605994,-987.7282114064375,-3135.384603038401,-1117.7007146069634,-1265.3505397365839,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04595075245213082,0.0,0,0.6702441292353202,131.99922844444444,-96.60785991518695,0.21044529135906392,9.359037171151773,0.0029458799412926725,81.70063306555599,1.2216659127997251,0,0,115.1190006931162,0.28996450910207994,-1115.8145930971607,-1.88612150980271
2025-01-01 04:56:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.64832066362939,51.666666666666686,46.10666666666668,0.0,50.08916345783146,0.0,0.0,0.0,127.57550103692093,50.09864676570744,50.10338841964545,50.08916345783146,12.43753247303448,19.670482451020806,0.0,-1.1,1.7893285944221748,-1.1,9.236100170605994,-974.7653584115441,-3358.7239240350023,-1107.598367555761,-1255.8294335574858,-0.0,-0.0,374.23018824533335,0.0,2.0,0.045814233885235346,0.0,0,0.6682528502439993,131.99922844444444,-93.16611309939151,0.21172553991263135,9.316089387831067,0.0029463216096528746,81.70926109942164,1.2220631664047303,0,0,114.86718759731801,0.28996450910207994,-1105.6697425585742,-1.9286249971866836
2025-01-01 04:57:00,0.265807631802901,0.17513962559571072,0.0,0.0044301271967150165,0.002918993759928512,0.0,0.01976042882317453,0.23604720297972648,0.0,0.010000000000000002,0.0,0.0,0.0,0.17222295892904405,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.0029394571226242687,0.0,On,0.0003936192467771555,0.0,On,0.008213676226886553,0,On,0.008213676226886553,0.0,On,0.006416591074334383,0,On,0.19395245717160198,0.14546434287870144,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10336.91116,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1246.1383644444445,Off,0.0,0,81.8634360610388,51.666666666666686,46.10666666666668,0.0,50.075574548464026,0.0,0.0,0.0,127.91161884537311,50.08592539401267,50.09110081678699,50.075574548464026,12.43753247303448,19.577564392189707,0.0,-1.1032647914889788,1.7637210573395838,-1.1,9.236100170605994,-962.2334142638164,-3126.247312256751,-1097.8371702216646,-1246.5731653180956,-0.0,-0.0,374.23018824533335,0.0,2.0,0.04568091002503076,0.0,0,0.6663081696931812,131.99922844444444,-89.89043719105402,0.21298302244498252,9.273675567112466,0.0029467631810682683,81.71655622815157,1.2224507500646926,0,0,114.51275017076082,0.28996450910207994,-1095.8704144418875,-1.9667557797769413
