Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:31:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.94160979128193,51.666666666666686,46.10666666666668,0.0,49.26403877298601,0.0,0.0,0.0,129.59626529887802,49.28696937604489,49.29843467757433,49.26403877298601,12.43753247303448,18.37431255994796,0.0,-1.1,221.5689345957943,-615.0283016333595,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02393036486206025,0.0,0,0.6104202035831069,65.99961422222222,-1.4480272223849227,0.220471085137446,8.582558920706843,0.002829062185929256,49.15919370880214,1.2275835209090888
2025-01-01 04:32:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.90581557080675,51.666666666666686,46.10666666666668,0.0,49.24578058550452,0.0,0.0,0.0,129.54033682938555,49.269738875959604,49.281718021187146,49.24578058550452,12.43753247303448,18.370391326709786,0.0,-1.1,222.37096884483844,-614.8239815003719,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023927232741139094,0.0,0,0.6103403088593382,65.99961422222222,-0.8503131063284615,0.2205612119941763,8.581286129701645,0.0028295246906954604,49.12408213798833,1.227599690511427
2025-01-01 04:33:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.86954214904883,51.666666666666686,46.10666666666668,0.0,49.227530929990536,0.0,0.0,0.0,129.4836596078888,49.252515811856334,49.26500825278924,49.227530929990536,12.43753247303448,18.366656158769675,0.0,-1.1,222.74924785128246,-614.6293813741598,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023924249036258716,0.0,0,0.610264199959578,65.99961422222222,-0.6666342260965497,0.2206487698240429,8.580114403965897,0.002829986859033608,49.088980980185006,1.2276150772524737
2025-01-01 04:34:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.8328694168897,51.666666666666686,46.10666666666668,0.0,49.2092899113262,0.0,0.0,0.0,129.42635846389015,49.23530028328557,49.24830546926526,49.2092899113262,12.43753247303448,18.36307738084755,0.0,-1.1,223.0656846095551,-614.4429518448324,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023921390069961017,0.0,0,0.6101912729148155,65.99961422222222,-0.5366269971513873,0.22073416629290019,8.57902750368844,0.002830448691345043,49.053893528014676,1.2276298060419129
2025-01-01 04:35:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.79582577006279,51.666666666666686,46.10666666666668,0.0,49.19105761678979,0.0,0.0,0.0,129.3684777657231,49.218092373201074,49.231609751406715,49.19105761678979,12.43753247303448,18.35964449304311,0.0,-1.1,223.32387085215316,-614.2641431162451,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023918647477511927,0.0,0,0.6101213143558563,65.99961422222222,-0.4572494831405276,0.22081754418643834,8.5780196834618,0.00283091018801447,49.018820610220594,1.2276439210500865
2025-01-01 04:36:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.75843762034246,51.666666666666686,46.10666666666668,0.0,49.172834127401075,0.0,0.0,0.0,129.3100587817851,49.20089215865758,49.21492117428584,49.172834127401075,12.43753247303448,18.356347729029526,0.0,-1.1,223.5553753075867,-614.0924439625567,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023916013477271073,0.0,0,0.6100541257871683,65.99961422222222,-0.3974441813954268,0.2208990364235119,8.57708559933511,0.0028313713494172456,48.983763006630056,1.2276574633640014
2025-01-01 04:37:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.72072575356951,51.666666666666686,46.10666666666668,0.0,49.15461951835864,0.0,0.0,0.0,129.25113398995236,49.183699711223014,49.1982398076552,49.15461951835864,12.43753247303448,18.35317941367275,0.0,-1.1,223.77904235903816,-613.9274523773231,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02391348195585367,0.0,0,0.6099895512673943,65.99961422222222,-0.3387687151775278,0.22097874720023084,8.57622105182304,0.002831832175920124,48.94872125571989,1.227670465268937
2025-01-01 04:38:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.68270731459069,51.666666666666686,46.10666666666668,0.0,49.136413860279546,0.0,0.0,0.0,129.19173017904794,49.16651509814716,49.181565717080964,49.136413860279546,12.43753247303448,18.350133224510657,0.0,-1.1,223.99717180501727,-613.7688370428885,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023911047878635256,0.0,0,0.6099274623723956,65.99961422222222,-0.2792546036330634,0.22105676216575157,8.57476366429318,0.0028322926678823333,48.9136957450622,1.2276829533575182
2025-01-01 04:39:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.64439819249931,51.666666666666686,46.10666666666668,0.0,49.11821722000157,0.0,0.0,0.0,129.13187217578016,49.1493383831181,49.164898964676375,49.11821722000157,12.43753247303448,18.347203303539526,0.0,-1.1,224.20707003197128,-613.616291036815,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023908706580383146,0.0,0,0.609867740100548,65.99961422222222,-0.22190238275248397,0.22113316070194855,8.574028214507468,0.0028327528256563285,48.87868682818028,1.227694952269756
2025-01-01 04:40:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.605813756719,51.666666666666686,46.10666666666668,0.0,49.10002966086006,0.0,0.0,0.0,129.07158399487344,49.1321696265231,49.148239609354626,49.10002966086006,12.43753247303448,18.344383983123702,0.0,-1.1,224.40738466761206,-613.4695175389979,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023906453546415202,0.0,0,0.6098102692904991,65.99961422222222,-0.16836124492877325,0.22120801970875847,8.573352532838403,0.0028332126495882303,48.84369486060281,1.2277064858470457
2025-01-01 04:41:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.56696872186754,51.666666666666686,46.10666666666668,0.0,49.08185124280251,0.0,0.0,0.0,129.01088862791804,49.11500888555651,49.131587706933516,49.08185124280251,12.43753247303448,18.341669836470924,0.0,-1.1,224.59839853947858,-613.3282324430287,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023904284453071335,0.0,0,0.6097549396535216,65.99961422222222,-0.11863246903150682,0.22128141289232248,8.572733650401325,0.002833672140018172,48.80872019142266,1.227717576919308
2025-01-01 04:42:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.5278769809713,51.666666666666686,46.10666666666668,0.0,49.06368202253295,0.0,0.0,0.0,128.94980778276766,49.09785621435584,49.11494331026729,49.06368202253295,12.43753247303448,18.339055739926437,0.0,-1.1,224.7808495612985,-613.1921675824085,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023902195217633496,0.0,0,0.6097016470468836,65.99961422222222,-0.0722463078317972,0.22135340988808924,8.572168764193835,0.0028341312972806447,48.773763152792746,1.2277282470423452
2025-01-01 04:43:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.48855160051724,51.666666666666686,46.10666666666668,0.0,49.04552205369308,0.0,0.0,0.0,128.8883618758082,49.08071166417244,49.09830646941212,49.04552205369308,12.43753247303448,18.33653687497907,0.0,-1.1,224.955347737843,-613.0610708186571,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02390018200006324,0.0,0,0.6096502935181691,65.99961422222222,-0.028844895038769636,0.2214240762204539,8.570997027710652,0.0028345901217048377,48.73882405775648,1.2277385164891226
2025-01-01 04:44:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.44900489024995,51.666666666666686,46.10666666666668,0.0,49.02737138704443,0.0,0.0,0.0,128.82657014101554,49.063575283543166,49.08167723179254,49.02737138704443,12.43753247303448,18.33410870246599,0.0,-1.1,225.1223397305872,-612.9347046838179,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023898241182507798,0.0,0,0.6096007867825158,65.99961422222222,0.01178096286632524,0.22149347364937924,8.570532511116838,0.002835048613614964,48.703903202148965,1.227748404358169
2025-01-01 04:45:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.40924847207934,51.666666666666686,46.10666666666668,0.0,49.00923007063525,0.0,0.0,0.0,128.76445073762397,49.046447118447645,49.065055642353855,49.00923007063525,12.43753247303448,18.33176693698139,0.0,-1.1,225.28220265903985,-612.8128450353456,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023896369348954737,0.0,0,0.6095530397036426,65.99961422222222,0.04978424284665195,0.22156166051554538,8.570114524591888,0.002835506773330559,48.66900086665801,1.2277579286811509
2025-01-01 04:46:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.36929333228596,51.666666666666686,46.10666666666668,0.0,48.991098149952066,0.0,0.0,0.0,128.7020208316968,49.029327212451136,49.04844174370067,48.991098149952066,12.43753247303448,18.329507527627836,0.0,-1.1,225.43529493162487,-612.6952800426077,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02389456326994354,0.0,0,0.6095069699038692,65.99961422222222,0.08531152269374154,0.22162869199850183,8.569740852291133,0.002835964601166757,48.63411731812734,1.2277671065037508
2025-01-01 04:47:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.32914986300922,51.666666666666686,46.10666666666668,0.0,48.97297566805987,0.0,0.0,0.0,128.6392966609519,49.01221560683655,49.0318355762249,48.97297566805987,12.43753247303448,18.32732664262996,0.0,-1.1,225.58196351374738,-612.581809375648,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02389281989035403,0.0,0,0.6094624994526209,65.99961422222222,0.11850943785655677,0.2216946203220792,8.569409398270533,0.002836422097434548,48.599252810421234,1.2277759539503024
2025-01-01 04:48:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.2888278999164,51.666666666666686,46.10666666666668,0.0,48.95486266573305,0.0,0.0,0.0,128.57629359361937,48.99511234072796,49.015237178225405,48.95486266573305,12.43753247303448,18.325220655458615,0.0,-1.1,225.72253863164406,-612.4722434736407,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02389113631839318,0.0,0,0.6094195545855028,65.99961422222222,0.14951865374585172,0.22175949493963587,8.568460604501444,0.00283687926244102,48.56440758517447,1.2277844862820824
2025-01-01 04:49:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.24833675753435,51.666666666666686,46.10666666666668,0.0,48.936759181578125,0.0,0.0,0.0,128.5130261836474,48.978017451206085,48.99864658602007,48.936759181578125,12.43753247303448,18.323186131735547,0.0,-1.1,225.85733078145188,-612.3664028549298,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023889509815197822,0.0,0,0.609378065439083,65.99961422222222,0.17847018484283872,0.2218233627091326,8.568207861361746,0.00283733609648958,48.52958187252584,1.227792717952327
2025-01-01 04:50:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.2076852627229,51.666666666666686,46.10666666666668,0.0,48.91866525214855,0.0,0.0,0.0,128.44950822300453,48.960930973416694,48.98206383405077,48.91866525214855,12.43753247303448,18.321219816948446,0.0,-1.1,225.98663135726554,-612.2641174701102,-0.0,-0.0,196.24897046008596,0.0,1.0,0.02388793778507797,0.0,0,0.6093379658020182,65.99961422222222,0.20548537583690152,0.22188626805762715,8.567991692166736,0.0028377925998801655,48.49477589182403,1.2278006626578508
2025-01-01 04:51:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.16688178521818,51.666666666666686,46.10666666666668,0.0,48.90058091205232,0.0,0.0,0.0,128.3857527894034,48.94385294067179,48.96548895498153,48.90058091205232,12.43753247303448,18.319318625075706,0.0,-1.1,226.11071451492523,-612.165226103218,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023886417766480893,0.0,0,0.6092991928845627,65.99961422222222,0.23067716660432858,0.2219482531336821,8.567153188696782,0.0028382487729094394,48.45998985228321,1.2278083333868475
2025-01-01 04:52:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.12593426611235,51.666666666666686,46.10666666666668,0.0,48.88250619405269,0.0,0.0,0.0,128.32177229080054,48.92678338454465,48.94892197979063,48.88250619405269,12.43753247303448,18.31747962810493,0.0,-1.1,226.2298387785828,-612.0695758201227,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023884947423663993,0.0,0,0.6092616871061592,65.99961422222222,0.25415114716671017,0.22200935794790064,8.567005304462855,0.002838704615870973,48.42522395358308,1.2278157424629386
2025-01-01 04:53:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.08485024409873,51.666666666666686,46.10666666666668,0.0,48.86444112916268,0.0,0.0,0.0,128.25757850640426,48.90972233495883,48.932362937856915,48.86444112916268,12.43753247303448,18.31570004636043,0.0,-1.1,226.3442481776848,-611.9770214596238,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023883524539009184,0.0,0,0.6092253918993928,65.99961422222222,0.27600618576966074,0.22206962050265303,8.566889183032314,0.0028391601290554186,48.390478386419026,1.227822901585821
2025-01-01 04:54:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.04363687971033,51.666666666666686,46.10666666666668,0.0,48.84638574673381,0.0,0.0,0.0,128.1931826245474,48.892669820271806,48.91581185704081,48.84638574673381,12.43753247303448,18.313977239551495,0.0,-1.1,226.4541731568064,-611.8874251626081,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023882147005908985,0.0,0,0.6091902535285275,65.99961422222222,0.296334867875677,0.22212907691223077,8.566803380585164,0.0028396153127506667,48.35575333300954,1.227829821868891
2025-01-01 04:55:00,0.7782520389768341,0.0901657395848231,0.0,0.012970867316280568,0.0015027623264137183,0.0,0.012634888075154527,0.12382085791022669,0.6417962929914529,0.0,0.0,0.0901657395848231,0.0,1,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003743419339364035,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,On,641.7962929914529,18.33333333333337,1.0,0.0,0.5360270622222222,0.10576923076923077,1,536.0270622222222,536.0270622222222,Off,0.0,0,82.00230097763179,51.666666666666686,46.10666666666668,0.0,48.82834007453946,0.0,0.0,0.0,128.12859527754966,48.87562586735348,48.89926876376049,48.82834007453946,12.43753247303448,18.312308698472087,0.0,-1.1,226.55983142789034,-611.8006559355928,-0.0,-0.0,196.24897046008596,0.0,1.0,0.023880812822169216,0.0,0,0.6091562209212212,65.99961422222222,0.31522391194424504,0.2221877615143112,8.566089749593777,0.0028400701672420003,48.32104896756535,1.227836513874131
