Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 13:20:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.69608599773812,51.666666666666686,46.10666666666668,0.0,51.67650674169409,0.0,0.0,0.0,36.69608599773812,51.12026897338693,51.67650674169409,50.84215008923335,12.43753247303448,19.60459849257456,0.0,14.234872921797114,3.9,-1172.56634068004,-289.22741936393936,-2462.280559619579,-0.0,-0.0,670.0086413854453,3275.470588659085,2.0,0.12103747344281403,0.0,0,0.5811115153926895,131.99922844444444,619.7055775540938,0.20880179779382393,9.226035038863479,0.002893523773688954,166.4122766906887,1.2223771226281086,0.013957089812526077,-186.84903665834779,-102.37838270559155
2025-01-01 13:21:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.78196830824166,51.666666666666686,46.10666666666668,0.0,51.673898011625774,0.0,0.0,0.0,36.78196830824166,51.11792806964438,51.673898011625774,50.839943098653684,12.43753247303448,19.528434301782532,0.0,14.21710614599057,3.9,-1146.6041616730358,-284.7975077046025,-2443.8914800140533,-0.0,-0.0,670.0086413854453,3275.3700135732574,2.0,0.12071899100551646,0.0,0,0.579582453305555,131.99922844444444,627.2786769555721,0.20981391767231983,9.191597644727779,0.002893819713037272,166.15010935093056,1.2226950055398806,0.013957089812526077,-186.52782274801743,-98.26968495658502
2025-01-01 13:22:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.86538461404254,51.666666666666686,46.10666666666668,0.0,51.67128338441837,0.0,0.0,0.0,36.86538461404254,51.11558168732785,51.67128338441837,50.83773083878258,12.43753247303448,19.45438404115479,0.0,14.199890408065624,3.9,-1121.4885866457657,-279.75155674969153,-2426.0657887994666,-0.0,-0.0,670.0086413854453,3275.2354761957827,2.0,0.12040898820296454,0.0,0,0.5780941026878265,131.99922844444444,634.5685607682556,0.2108037676308727,9.157575869382384,0.002894115109341469,165.8927030045892,1.2230042186432535,0.013957089812526077,-186.21657131116095,-93.53498543853064
2025-01-01 13:23:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,36.946447964521575,51.666666666666686,46.10666666666668,0.0,51.66866303047681,0.0,0.0,0.0,36.946447964521575,51.11322998374782,51.66866303047681,50.83551346038334,12.43753247303448,19.382350707386205,0.0,14.183217076701085,3.9,-1097.2779578834607,-276.04254680637644,-2408.7758339572783,-0.0,-0.0,670.0086413854453,3275.067924113254,2.0,0.12010708741767254,0.0,0,0.5766446505648674,131.99922844444444,641.4892346883721,0.2117722188013089,9.125290855186027,0.0028944099734364123,165.6398522584528,1.2233051542890072,0.013957089812526077,-185.91512629805595,-90.12742050832048
2025-01-01 13:24:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.025260580180635,51.666666666666686,46.10666666666668,0.0,51.666037112394896,0.0,0.0,0.0,37.025260580180635,51.110873109003215,51.666037112394896,50.83329110730738,12.43753247303448,19.31224659682516,0.0,14.167050867416524,3.9,-1073.9114906136579,-271.2601732199169,-2391.9965613979066,-0.0,-0.0,670.0086413854453,3274.868302784178,2.0,0.11981294763836016,0.0,0,0.5752324597116417,131.99922844444444,648.0764293988032,0.21272005227681393,9.093329224586613,0.0028947043156780485,165.39137045451574,1.223598167060023,0.013957089812526077,-185.6228497839571,-85.63732343595981
2025-01-01 13:25:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.101915405942464,51.666666666666686,46.10666666666668,0.0,51.6634057857035,0.0,0.0,0.0,37.101915405942464,51.1085112066721,51.6634057857035,50.8310639171564,12.43753247303448,19.243991971301963,0.0,14.151391152101095,3.9,-1051.3487340154174,-267.86986925678883,-2375.705149963749,-0.0,-0.0,670.0086413854453,3274.6375549203685,2.0,0.11952625915721958,0.0,0,0.5738560431938271,131.99922844444444,654.3477745628862,0.2136479727302239,9.062334032799974,0.002894998145987333,165.14708701147873,1.2238835792130225,0.013957089812526077,-185.3397304129525,-82.53013884383634
2025-01-01 13:26:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.17649827183249,51.666666666666686,46.10666666666668,0.0,51.66076919951135,0.0,0.0,0.0,37.17649827183249,51.10614441440343,51.66076919951135,50.828832021849486,12.43753247303448,19.177513201872554,0.0,14.136203266518276,3.9,-1029.5532040112616,-263.33793584896614,-2359.880530395577,-0.0,-0.0,670.0086413854453,3274.3766198604694,2.0,0.11924673601830522,0.0,0,0.5725140281118734,131.99922844444444,660.3186849988699,0.21455662973513265,9.031590498395609,0.002895291473887938,164.9068437580671,1.224161688331099,0.013957089812526077,-185.0651414739785,-78.27279437498765
2025-01-01 13:27:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.249089252617374,51.666666666666686,46.10666666666668,0.0,51.658127496996585,0.0,0.0,0.0,37.249089252617374,51.10377286437097,51.658127496996585,50.826595548058165,12.43753247303448,19.112741600221636,0.0,14.12148885369974,3.9,-1008.4901940444639,-259.5221476822828,-2344.503076715121,-0.0,-0.0,670.0086413854453,3274.0864329400333,2.0,0.11897411129975578,0.0,0,0.5712051329505362,131.99922844444444,666.0042412852117,0.21544663071320508,9.002417171461085,0.0028955843085354564,164.67049262258988,1.2244327721235913,0.013957089812526077,-184.79911267217895,-74.72303501010386
2025-01-01 13:28:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.31976360184182,51.666666666666686,46.10666666666668,0.0,51.6554808158044,0.0,0.0,0.0,37.31976360184182,51.10139668364032,51.6554808158044,50.824354617558285,12.43753247303448,19.049612616573683,0.0,14.1072238699573,3.9,-988.1273270088633,-256.18075858046024,-2329.5543903997636,-0.0,-0.0,670.0086413854453,3273.767924860138,2.0,0.11870813390077975,0.0,0,0.5699281521529141,131.99922844444444,671.4184220054549,0.21631854949199156,8.973429731472656,0.0028958766587412286,164.43789404580494,1.2246970917083044,0.013957089812526077,-184.5412093103872,-71.63954927007305
2025-01-01 13:29:00,0.7104561183944792,0.3071058295333581,0.0,0.011840935306574653,0.005118430492222634,0.0,0.10391616359678799,0.0,0.5565399547976911,0.0,0.05,0.0,0.0,0.0,0.29252249620002474,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.09987446951784061,0,On,0.06813536868536336,0,On,0.34388734677881105,0.25791551008410823,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.38859242622714,51.666666666666686,46.10666666666668,0.0,51.65282928838014,0.0,0.0,0.0,37.38859242622714,51.09901599447658,51.65282928838014,50.8221093475248,12.43753247303448,18.98806526047044,0.0,14.093388403034737,3.9,-968.4341827517343,-252.906320722644,-2315.0171414697074,-0.0,-0.0,670.0086413854453,3273.422020805878,2.0,0.11844856624067383,0.0,0,0.5686819450732336,131.99922844444444,676.5743173325277,0.2171729322317468,8.945272379955703,0.002896168532992461,164.20891583364806,1.2249548939723796,0.013957089812526077,-184.29107138554178,-68.61524933710223
2025-01-01 13:30:00,0.6092534575826797,0.28318323149657126,0.0,0.010154224293044661,0.004719720524942854,0.0,0.0642119687474825,0.0,0.49504148883519705,0.0,0.05,0.0,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.417958021073446,51.666666666666686,46.10666666666668,0.0,51.6501730422558,0.3850063092203591,1052.5204657847332,0.0,37.417958021073446,51.0966309146088,51.6501730422558,50.81985985078531,12.43753247303448,18.92804167645448,-0.016402767989976752,14.079968853438267,5.0,-784.1274816072956,-228.99227354843674,-1924.9285708408424,-0.0,-0.0,505.03914216819044,3061.46913637717,1.0,0.10722624771982361,0.0,0,0.514802610546709,65.99961422222222,635.7619470653564,0.21801030153110812,8.917914731004153,0.002896459939469657,118.55416497544397,1.2252064132931901,0.013957089812526077,-163.34381114686877,-65.64846240156797
2025-01-01 13:31:00,0.6092534575826797,0.28318323149657126,0.0,0.010154224293044661,0.004719720524942854,0.0,0.0642119687474825,0.0,0.49504148883519705,0.0,0.05,0.0,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.40595861027646,51.666666666666686,46.10666666666668,0.0,51.63743971560514,0.3851313710238866,1052.520465784733,0.0,37.40595861027646,51.027101948070175,51.63743971560514,50.721933064302696,12.43753247303448,18.871179480638396,-0.07326496380606073,14.067243378611815,5.0,-770.2313525952508,-225.88893688445336,-1912.4410374287893,-0.0,-0.0,505.03914216819044,3061.058551865777,1.0,0.10696734358254952,0.0,0,0.5135595890982823,65.99961422222222,637.1705426653481,0.21858931890714187,8.884153780830243,0.0028966702834649504,118.33668101783532,1.2242539207890808,0.013957089812526077,-163.1148866218668,-62.77405026258656
2025-01-01 13:32:00,0.6092534575826797,0.28318323149657126,0.0,0.010154224293044661,0.004719720524942854,0.0,0.0642119687474825,0.0,0.49504148883519705,0.0,0.05,0.0,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.39245099636673,51.666666666666686,46.10666666666668,0.0,51.62469968262546,0.38525658003279795,1052.520465784733,0.0,37.39245099636673,50.95757374699371,51.62469968262546,50.624010779177844,12.43753247303448,18.815613977023673,-0.12883046742078363,14.054912863789879,5.0,-754.3449975097741,-222.7703294944193,-1900.269621094059,-0.0,-0.0,505.03914216819044,3060.623224961178,1.0,0.1067140452063083,0.0,0,0.5123434813997554,65.99961422222222,640.8854814160945,0.21936561696056633,8.858359703789183,0.0028968804049420327,118.12278398181773,1.2244867597365876,0.013957089812526077,-162.89306721731504,-59.877262277104265
2025-01-01 13:33:00,0.6092534575826797,0.28318323149657126,0.0,0.010154224293044661,0.004719720524942854,0.0,0.0642119687474825,0.0,0.49504148883519705,0.0,0.05,0.0,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.377450642430176,51.666666666666686,46.10666666666668,0.0,51.611953048493376,0.38538193542033194,1052.5204657847332,0.0,37.377450642430176,50.88804640759018,51.611953048493376,50.52609308713859,12.43753247303448,18.761331972286847,-0.18311247215761028,14.042974789884758,5.0,-738.4209118884049,-219.62744559087113,-1888.409313161028,-0.0,-0.0,505.03914216819044,3060.163913763222,1.0,0.10646631178733362,0.0,0,0.511154091548671,65.99961422222222,644.9492591044326,0.22012729780992574,8.833241702212817,0.0028970901067354995,117.9125051794595,1.224714302692174,0.013957089812526077,-162.67830761616543,-56.9491379747057
2025-01-01 13:34:00,0.6092534575826797,0.28318323149657126,0.0,0.010154224293044661,0.004719720524942854,0.0,0.0642119687474825,0.0,0.49504148883519705,0.0,0.05,0.0,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.36099658787907,51.666666666666686,46.10666666666668,0.0,51.599199917316135,0.3855074363679805,1052.5204657847332,0.0,37.36099658787907,50.81852002508393,51.599199917316135,50.42818007896783,12.43753247303448,18.708300009232026,-0.2361444352124309,14.031425949409133,5.0,-722.9789914433967,-216.50031705138127,-1876.8507671574744,-0.0,-0.0,505.03914216819044,3059.681366942894,1.0,0.10622400929366121,0.0,0,0.5099907760458244,65.99961422222222,648.8326335458872,0.2208746310022907,8.809444327144561,0.0028972993963321285,117.70575450953713,1.2249366841140445,0.013957089812526077,-162.47055011742674,-54.02976693395457
2025-01-01 13:35:00,0.6092534575826797,0.28318323149657126,0.0,0.010154224293044661,0.004719720524942854,0.0,0.0642119687474825,0.0,0.49504148883519705,0.0,0.05,0.0,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.34313388219425,51.666666666666686,46.10666666666668,0.0,51.58644039050299,0.3856330820815563,1052.5204657847332,0.0,37.34313388219425,50.748994692208896,51.58644039050299,50.33027184306186,12.43753247303448,18.65647946280166,-0.2879649816427978,14.02026162190231,5.0,-708.0595220982269,-213.4116359822934,-1865.5836287242855,-0.0,-0.0,505.03914216819044,3059.1763230796378,1.0,0.10598697905004985,0.0,0,0.5088527730774794,65.99961422222222,652.4849644578682,0.22160796777032704,8.785621626480445,0.0028975082810263537,117.50242846731506,1.2251540604926565,0.013957089812526077,-162.26970980252125,-51.14192617977215
2025-01-01 13:36:00,2.097132624249346,0.28318323149657126,1.275325,0.03495221040415577,0.004719720524942854,0.021255416666666666,0.0642119687474825,0.0,0.49504148883519705,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,On,22210.14638642624,19.444444444444457,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.32390760389262,51.666666666666686,46.10666666666668,0.0,51.57367456635008,0.38575887179536256,1052.5204657847332,0.0,37.32390760389262,50.679470498825275,51.57367456635008,50.23236846506288,12.43753247303448,18.605831680447064,-0.3386127639973928,14.009475958564526,5.0,21516.525660647723,8968.236551202546,-1854.5976588333808,-0.0,-0.0,505.03914216819044,3058.6495099915105,1.0,0.10575506118688413,0.0,0,0.5077393150956047,65.99961422222222,655.93779088667,0.2223276705272147,8.76175807444821,0.0028977167678932384,117.30242342828979,1.2253665887877432,0.013957089812526077,-162.07568145465157,-48.29372980544971
2025-01-01 13:37:00,2.097132624249346,0.28318323149657126,1.275325,0.03495221040415577,0.004719720524942854,0.021255416666666666,0.0642119687474825,0.0,0.49504148883519705,1.4878791666666669,0.05,1.275325,0.0,0.0,0.2685998981632379,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455536,0.03460698611591651,On,0.0,0,Off,0.004041694078947369,0.0,On,0.060170274668535126,0,On,0.03853370010525172,0,On,0.3119905493964286,0.2339929120473214,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,On,22210.14638642624,19.444444444444457,0.8,9178.605962462647,37.37609147777778,1.4878791666666669,1,29900.87318222222,29900.87318222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,24890.822537777778,Off,0.0,0.0,37.06214434788103,51.666666666666686,46.10666666666668,0.0,51.56090254003843,0.385884804772304,1052.520465784733,0.0,37.06214434788103,50.609947531917605,51.56090254003843,50.1344700278572,12.43753247303448,18.763635017073497,-0.18080942737095995,14.12760638223411,5.0,21466.750067380017,8955.878865784858,-1888.9119132302678,-0.0,-0.0,505.03914216819044,3058.1016440526287,1.0,0.10647682823059977,0.0,0,0.5112045819142504,65.99961422222222,640.4764520158512,0.2201587178595114,8.835384631366313,0.0028979248637887194,117.6389876822361,1.2247040235785058,0.013957089812526077,-164.20078495732244,-58.526311720465685
