Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.805109524997743,0.0810680598081853,0.6386210661153354,0.805109524997743,0.0810680598081853,0.6386210661153354,0.02123949141037628,0.0,0.13955102317070003,0.6443190104166667,0.0017652102594795478,0.6368558558558559,0.0,0.0,0.0810680598081853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002105986842105263,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.024786424744947886,0.0,0.0017652102594795478,0.0,0.0,13290.122046822098,20.000000000000057,0.7708333333333335,4618.7718932242,18.66440532932933,0.6443190104166667,0.8333333333333334,17264.57492962963,20717.489915555558,0.0,0.0,34.61522736552264,51.66666666666668,46.10666666666668,0.0,48.49171449891196,0.0,0.0,0.0,34.61522736552264,47.6136418186335,48.49171449891196,47.174605478494286,12.43753247303448,17.89534360384263,-1.6038833534186918,1.3168175140104346,13.5979397304282,0.85,9.236100170605994,10307.748660034293,-419.138176951524,2719.3513907075535,-3134.7685619207923,0.0,0.0,130.76954349445265,1182.710611437243,0.0,0.1396522482428401,0.0,0.0,1.8072456609292513,0.0,21.625631638535037,0.21716380127835525,8.166264561977467,0.0026740087623760614,284.14347550708345,1.2309831262316497,0.7249112727551998,-448.3139291672887,29.175752215764703,0.09899978233218708,-1677.3286432332584,-222.0918592833874
2025-01-01 11:00:00,0.5586158727230798,0.0810680598081853,0.39649816020614487,0.5586158727230798,0.0810680598081853,0.3964981602061449,0.02123949141037628,0.0,0.13789859485437017,0.3994777864583334,0.0016475295755142448,0.39485063063063064,0.0,0.0,0.0810680598081853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002105986842105263,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.023133996428618027,0.0,0.0016475295755142448,0.0,0.0,8239.8756690297,20.000000000000057,0.4779166666666667,2863.6385737990036,11.571931304184183,0.3994777864583334,0.5166666666666667,10704.036456370372,20717.489915555558,0.0,0.0,32.2976637436285,51.66666666666668,46.10666666666668,0.0,48.30553079918104,0.0,0.0,0.0,32.2976637436285,47.447854504434694,48.30553079918104,47.01901635706153,12.43753247303448,19.720675286555732,-0.0669394765818677,2.456451652963032,15.183586176464814,1.95,9.236100170605994,5241.1665052316175,-454.6558222746333,1019.2626691942947,-3305.441873474912,0.0,0.0,130.76954349445265,1597.5530135731208,0.0,0.14249693718272302,0.0,0.0,1.844058901016565,0.0,175.96316618237597,0.19726995035291495,9.120913404114285,0.002750680416788415,226.04950579631767,1.2226133683729852,0.7249112727551998,-479.08814064440196,24.432318369768648,0.09790656134055278,-1693.2521984002437,-151.12370620446512
2025-01-01 12:00:00,0.49593729678108767,0.08231724154412538,0.33281257462055935,0.49593729678108767,0.08231724154412538,0.3328125746205593,0.021327240862130666,0.0,0.13956417050229028,0.33504588541666674,0.0016475295755142448,0.33116504504504507,0.0,0.0,0.08231724154412538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0021937362938596492,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.023133996428618027,0.0,0.0016475295755142448,0.0,0.0,6910.863464347492,20.000000000000057,0.40083333333333343,2401.7613844765833,9.70549077125125,0.33504588541666674,0.43333333333333335,8977.578963407408,20717.489915555558,0.0,0.0,32.15745557922021,51.66666666666668,46.10666666666668,0.0,48.122742449825154,0.0,0.0,0.0,32.15745557922021,47.28505276421752,48.122742449825154,46.8662079214137,12.43753247303448,19.677641151084934,-0.0730499782270013,3.376058172645157,14.919509373590367,3.05,9.236100170605994,4331.9580352086505,-289.6581286642862,762.0992334179099,-3002.9409727563393,0.0,0.0,132.52286859412715,1822.9552093808427,0.0,0.1388064587715142,0.0,0.0,1.796300263548642,0.0,291.51267502337146,0.2014161843236004,9.15623157971643,0.0028027021866726845,136.9458135998629,1.2221409060494526,0.7249112727551998,-308.7955838686315,19.137455204345336,0.09986814657524719,-1538.2848218792628,-101.37732917941106
2025-01-01 13:00:00,0.4317686440946842,0.08231724154412538,0.26912698903497373,0.4317686440946842,0.08231724154412538,0.26912698903497373,0.021590489217393823,0.0,0.13956417050229028,0.27061398437500006,0.0016475295755142448,0.2674794594594595,0.0,0.0,0.08231724154412538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0024569846491228073,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.023133996428618027,0.0,0.0016475295755142448,0.0,0.0,5581.851259665282,20.000000000000057,0.3237500000000001,1939.8841951541638,7.839050238318318,0.27061398437500006,0.35,7251.121470444445,20717.489915555558,0.0,0.0,31.88808915462234,51.66666666666668,46.10666666666668,0.0,47.94118584030427,0.0,0.0,0.0,31.88808915462234,47.12322399550144,47.94118584030427,46.71424307310003,12.43753247303448,19.74659686775344,-0.051644150645341294,4.726713778603306,15.081633543280486,4.45,9.236100170605994,3418.666688351193,-248.50183617974264,535.1895422226943,-2612.757028655517,0.0,0.0,132.7861169493903,1782.212639345031,0.0,0.1319375115752769,0.0,0.0,1.7074089268766706,0.0,316.78634039203826,0.20265245355811495,9.219030881402492,0.0028335077591422763,95.296659848068,1.2212564710134017,0.7249112727551998,-260.87887149363627,12.377035313893607,0.09625070883189521,-1328.7454085163238,-75.94924441514553
2025-01-01 14:00:00,0.43558204595315814,0.08231724154412538,0.25756667875750966,0.43558204595315814,0.08231724154412538,0.25756667875750966,0.021765988120902597,0.0,0.15608845366558885,0.2577276041666667,0.0028243364151672766,0.25474234234234233,0.0,0.0,0.08231724154412538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0026324835526315787,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.03965827959191662,0.0,0.0028243364151672766,0.0,0.0,5316.048818728839,20.000000000000057,0.3083333333333334,1847.5087572896798,7.465762131731732,0.2577276041666667,0.3333333333333333,6905.829971851853,20717.489915555558,0.0,0.0,31.767940249126774,51.66666666666668,46.10666666666668,0.0,47.76083945584957,0.0,0.0,0.0,31.767940249126774,46.96235046867907,47.76083945584957,46.56310597509381,12.43753247303448,19.688269600863684,-0.06531862628860624,5.268837739683667,15.292492033513497,4.7,9.236100170605994,3239.7432321199035,-524.4028175553711,501.9583529671291,-2500.7390099248905,0.0,0.0,132.9616158528991,1536.0916540400892,0.0,0.1291681800447216,0.0,0.0,1.6715708902160098,0.0,291.47180746305605,0.20490579597967898,9.213952507027395,0.002856234914026197,32.93426428391449,1.2208693539844648,0.7249112727551998,-532.3829385943521,7.980121038980925,0.09311037449497243,-1276.5075008568588,-69.04290346569194
2025-01-01 15:00:00,0.4913705681431853,0.08169265067615533,0.2615678220123299,0.49137056814318525,0.08169265067615533,0.2615678220123299,0.022204735379674524,0.0,0.21143822859684402,0.2577276041666667,0.006825479669987586,0.25474234234234233,0.0,0.0,0.08169265067615533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003071230811403509,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.09584084234713183,0.0,0.006825479669987586,0.0,0.0,5316.048818728839,20.000000000000057,0.3083333333333334,1847.5087572896798,7.465762131731732,0.2577276041666667,0.3333333333333333,6905.829971851853,20717.489915555558,0.0,0.0,31.600963795780206,51.66666666666668,46.10666666666668,0.0,47.58159387263268,0.0,0.0,0.0,31.600963795780206,46.802332421094015,47.58159387263268,46.41270169532469,12.43753247303448,19.67105361735495,-0.06343049251836383,4.928755370933827,14.722203505028453,4.15,9.236100170605994,3031.2885053151526,-723.2658442543363,514.7882839449884,-2635.7275227781115,0.0,0.0,132.56757528771095,1114.7609676206584,0.0,0.13127674434033307,0.0,0.0,1.6988579100956165,0.0,218.39963407671374,0.20509136243860865,9.205710276455358,0.002855817801258706,7.898764299740341,1.2209413107041924,0.7249112727551998,-730.1866242081139,6.920779953777508,0.09066459384721748,-1240.8188811435596,-91.9015922011319
2025-01-01 16:00:00,0.6070238021912854,0.08356642328006549,0.26957010852197055,0.6070238021912854,0.08356642328006549,0.26957010852197055,0.022994480445464,0.0,0.32630171757915466,0.2577276041666667,0.014827766179628204,0.25474234234234233,0.0,0.0,0.08356642328006549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.0038609758771929823,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.20820596785756224,0.0,0.014827766179628204,0.0,0.0,5316.048818728839,20.000000000000057,0.3083333333333334,1847.5087572896798,7.465762131731732,0.2577276041666667,0.3333333333333333,6905.829971851853,20717.489915555558,0.0,0.0,31.372387516310457,51.66666666666668,46.10666666666668,0.0,47.403527776186884,0.0,0.0,0.0,31.372387516310457,46.64324530920934,47.403527776186884,46.26310407572058,12.43753247303448,19.707720787472162,-0.05765910928262018,4.215533738509309,13.875443843394995,3.05,9.236100170605994,2527.666351170578,-1090.1339164188737,371.13170285350753,-2998.3847093192253,0.0,0.0,135.85568382538065,422.4825814215995,0.0,0.1381490232636694,0.0,0.0,1.7877923627891261,0.0,74.14655793558293,0.20447512189804512,9.219989729410402,0.0028536742102376234,-115.68316240598499,1.2207901533896781,0.7249112727551998,-1098.7363101560318,8.602393737157831,0.09437196807863892,-1333.7820131020633,-142.59504133410903
2025-01-01 17:00:00,1.7305841025039703,0.08606478675194569,0.29457362002034354,1.73058410250397,0.08606478675194569,0.2945736200203436,0.024047473866516633,1.1000131084444444,0.3230231556096755,0.2835003645833334,0.01435704344376699,0.2802165765765766,0.0,0.0,0.08606478675194569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.004913969298245615,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.20159625459224279,0.0,0.01435704344376699,0.0,0.0,5847.653700601722,20.000000000000057,0.3391666666666667,2032.2596330186477,8.212338344904905,0.2835003645833334,0.36666666666666664,7596.412969037037,20717.489915555558,1100.0131084444445,0.2,33.33549148351875,51.66666666666668,46.10666666666668,0.0,48.809094405350834,0.0,0.0,1100.0131084444445,33.33549148351875,48.38237755395233,48.80970791182674,48.168405621777175,12.43753247303448,19.791939148092865,-0.04701238052556119,3.1822929559300754,12.28741040364994,1.95,9.236100170605994,2601.53165173037,-1152.2391665333814,542.4877855414619,-3370.239676835251,0.0,0.0,140.23982854227353,35.75600592678667,0.0,0.14482741709856378,0.0,0.0,1.8742177403390954,0.0,-16.122200578375924,0.19908958631567655,9.187227160494645,0.0027940357336695473,-194.2064777413556,1.2199094289482548,0.7249112727551998,-1164.9262121476356,12.687045614254219,0.09547772969198287,-1290.5249046563474,-199.2469428208383
2025-01-01 18:00:00,0.5823665768646683,0.08731396848788579,0.32643021443756853,0.5823665768646683,0.08731396848788579,0.3264302144375686,0.024749469480551716,0.0,0.23545760217578324,0.32215950520833336,0.008002286509640619,0.31842792792792796,0.0,0.0,0.08731396848788579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.005615964912280701,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.11236512551043042,0.0,0.008002286509640619,0.0,0.0,6645.061023411049,20.000000000000057,0.38541666666666674,2309.3859466121,9.332202664664665,0.32215950520833336,0.4166666666666667,8632.287464814815,20717.489915555558,0.0,0.0,37.396832311929494,51.66666666666668,46.10666666666668,0.0,51.84852475311158,0.0,0.0,0.0,37.396832311929494,51.85884091278054,51.86399899261503,51.84852475311158,12.43753247303448,19.717094421832723,-0.06748932665783845,2.5334144304662916,11.400122861370106,1.15,9.236100170605994,3228.1672717632036,-1294.1709881218112,949.3902477031066,-3530.0991628521365,0.0,0.0,142.60739980422875,0.0,0.0,0.14534000990436563,0.0,0.0,1.8808512255551593,0.0,-29.401988599937756,0.19670374417528658,9.097543957322483,0.002748884422164634,-168.1147913502509,1.2196409422946772,0.7249112727551998,-1311.3315379127446,17.1605497909332,0.08454145635245183,-1132.9152292895053,-227.08046961948776
2025-01-01 19:00:00,0.5823713810177901,0.08606478675194569,0.33834356676692856,0.5823713810177901,0.08606478675194569,0.3383435667669285,0.02510046728756926,0.0,0.22222502831355406,0.33504588541666674,0.007178521721883495,0.33116504504504507,0.0,0.0,0.08606478675194569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005966962719298246,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.10079812729612139,0.0,0.007178521721883495,0.0,0.0,6910.863464347492,20.000000000000057,0.40083333333333343,2401.7613844765833,9.70549077125125,0.33504588541666674,0.43333333333333335,8977.578963407408,20717.489915555558,0.0,0.0,37.19761660245897,51.66666666666668,46.10666666666668,0.0,51.6462900933164,0.0,0.0,0.0,37.19761660245897,51.67034267047533,51.6823689590548,51.6462900933164,12.43753247303448,19.69930926064748,-0.06480453737475181,1.3840321310596273,11.063434138722739,-0.25000000000000006,9.236100170605994,3055.8075153493573,-1534.4514852187167,937.6020028297794,-3959.758901492893,0.0,0.0,141.29282196332616,0.0,0.0,0.15079260991062257,0.0,0.0,1.9514135532375272,0.0,-36.58986946856749,0.1930520759462246,9.027687640736325,0.00269466225293001,-181.40778436149296,1.2197547973195362,0.7249112727551998,-1557.4526354256418,23.001150206925008,0.08171853088532235,-1219.291895259177,-244.86748638762714
2025-01-01 20:00:00,0.6038489495590402,0.08544019588397564,0.37537811127862686,0.6038489495590402,0.08544019588397564,0.37537811127862686,0.025275966191078036,0.0,0.2048679573262954,0.3737050260416667,0.006001714882230463,0.3693763963963964,0.0,0.0,0.08544019588397564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.006142461622807018,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.0842738441328228,0.0,0.006001714882230463,0.0,0.0,7708.270787156816,20.000000000000057,0.4470833333333334,2678.8876980700356,10.82535509101101,0.3737050260416667,0.48333333333333334,10013.453459185186,20717.489915555558,0.0,0.0,36.956410994290465,51.66666666666668,46.10666666666668,0.0,51.445446287594294,0.0,0.0,0.0,36.956410994290465,51.48302023294041,51.50180720561348,51.445446287594294,12.43753247303448,19.71879678965751,-0.07299998737724879,0.7433346810144931,10.702373012022518,-0.55,9.236100170605994,3755.2918331680767,-1206.2796733852667,1224.6795404569866,-4058.9977917841147,0.0,0.0,156.0299430602082,0.0,0.23325,0.15214864775964382,0.0,0.0,1.9689620964907517,15.394410017333334,-50.011105264833716,0.18966278711008824,8.98594420993025,0.0026502803734274193,-102.0224553656487,1.2197066108361143,0.7249112727551998,-1233.6533173737366,27.373643988469773,0.08009559674805011,-1189.4777572490786,-264.7304003639705
2025-01-01 21:00:00,0.576471607737336,0.08481560501600559,0.3616995486897874,0.5764716077373359,0.08481560501600559,0.3616995486897873,0.024837218932306105,0.0,0.19081574297169648,0.3608186458333334,0.005060269410508037,0.3566392792792793,0.0,0.0,0.08481560501600559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.005703714364035088,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.07105441760218394,0.0,0.005060269410508037,0.0,0.0,7442.468346220375,20.000000000000057,0.43166666666666675,2586.5122602055517,10.452066984424425,0.3608186458333334,0.4666666666666667,9668.161960592593,20717.489915555558,0.0,0.0,36.76250006271207,51.66666666666668,46.10666666666668,0.0,51.24590559672397,0.0,0.0,0.0,36.76250006271207,51.29679374523384,51.322237819488784,51.24590559672397,12.43753247303448,19.698739662480225,-0.07071418696886121,1.0356709860154245,10.505646732397814,-0.3,9.236100170605994,3585.352993589099,-1242.814152096648,1115.9691699234204,-3999.105099779842,0.0,0.0,205.36361218236507,0.0,1.0,0.15210734969022402,0.0,0.0,1.9684276564247825,65.99961422222222,-63.3738650337997,0.18902002841823626,8.96282021028129,0.0026380635064603684,-5.4074465282258295,1.219798959465953,0.7249112727551998,-1272.2312237386154,29.417071641967677,0.0847042570652253,-1208.4263287498068,-262.11676153232463
2025-01-01 22:00:00,0.5812792896383591,0.08356642328006549,0.3976749670457979,0.5812792896383591,0.08356642328006549,0.39767496704579797,0.024047473866516633,0.0,0.15775402931350901,0.3994777864583334,0.0028243364151672766,0.39485063063063064,0.0,0.0,0.08356642328006549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.004913969298245615,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.03965827959191662,0.0,0.0028243364151672766,0.0,0.0,8239.8756690297,20.000000000000057,0.4779166666666667,2863.6385737990036,11.571931304184183,0.3994777864583334,0.5166666666666667,10704.036456370372,20717.489915555558,0.0,0.0,36.567854127805475,51.66666666666668,46.10666666666668,0.0,51.06760271410238,0.0,0.0,0.0,36.567854127805475,51.11161439256317,51.13362023179357,51.06760271410238,12.43753247303448,19.68110567601103,-0.07271582733287563,-0.14127035444089905,10.091457472852888,-1.95,9.236100170605994,3753.6404307874973,-1701.3839851523726,1088.5344383883407,-4621.144150969826,0.0,0.0,202.9082914686555,0.0,1.0,0.16108891764288824,0.0,0.0,2.0846585078076267,65.99961422222222,-67.9993787410322,0.18921144785442498,8.954404582750469,0.0026378719133683436,-11.76280304673824,1.2198724910519643,0.7249112727551998,-1735.7223250785898,34.33833992621737,0.09450285765284513,-1513.8756508324861,-261.2284845781769
2025-01-01 23:00:00,0.6295367019340227,0.08169265067615533,0.4486234355142665,0.6295367019340227,0.08169265067615533,0.4486234355142664,0.023257728800727153,0.0,0.1552556658416288,0.45102330729166673,0.0028243364151672766,0.4457990990990991,0.0,0.0,0.08169265067615533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.00412422423245614,0.0,0.0008104012984765763,0.0,0.01832310326979444,0.0,0.006673852014838391,0.0,0.07477923345251103,0.05608442508938326,0.03965827959191662,0.0,0.0028243364151672766,0.0,0.0,9303.085432775468,20.000000000000057,0.5395833333333334,3233.1403252569394,13.06508373053053,0.45102330729166673,0.5833333333333334,12085.202450740742,20717.489915555558,0.0,0.0,36.3445317311211,51.66666666666668,46.10666666666668,0.0,50.91684048156544,0.0,0.0,0.0,36.3445317311211,50.92752698286521,50.93287023351511,50.91684048156544,12.43753247303448,19.690185108333928,-0.062154506932074166,-1.4609556522416782,9.633351953801425,-3.05,9.236100170605994,4437.256373179428,-1489.9003920324071,1399.8679812036414,-4991.492637907658,0.0,0.0,199.6201829309858,0.0,1.0,0.1653160078671498,0.0,0.0,2.139361461482021,65.99961422222222,-73.95660461936866,0.18862634397532047,8.951099248066805,0.0026312556981857044,-21.37945229853661,1.219839342389433,0.7249112727551998,-1529.0333243225841,39.132932290176974,0.09185464993550224,-1551.2666223895587,-282.00572166373945
