Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:46:00,0.948320349152932,0.07981887807224519,0.7670513634421944,0.015805339152548864,0.0013303146345374198,0.01278418939070324,0.0223802342831833,0.0,0.15275730236974863,0.7731828125000001,0.0028243364151672766,0.764227027027027,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,On,15948.146456186518,13.333333333333371,0.9250000000000002,5542.526271869039,22.397286395195195,0.7731828125000001,1,20717.489915555558,20717.489915555558,Off,0.0,0.0,44.125067915147625,51.666666666666686,46.10666666666668,0.0,50.38476739560641,0.0,0.0,0.0,44.125067915147625,50.42882420921522,50.45085261601964,50.38476739560641,12.43753247303448,12.503133333539902,-0.3301999997934697,2.114029143743198,2.1378622565347167,1.1,9.236100170605994,14519.158314589773,-928.9950911638559,5384.912900317929,-1597.4374883877706,-0.0,-0.0,196.24432494156176,0.0,1.0,0.10685384019636159,0.0,0,1.3828000728832002,65.99961422222222,-27.794978150536096,0.2939788272557961,5.405953017762284,0.0025843019001428116,19.754048542345036,1.2542174763161933,0.7249112727551998,-963.7065822528274,34.71149108897163,0.0465397839224857,-63.324769256124654,-94.28860229498545
2025-01-01 02:47:00,0.948320349152932,0.07981887807224519,0.7670513634421944,0.015805339152548864,0.0013303146345374198,0.01278418939070324,0.0223802342831833,0.0,0.15275730236974863,0.7731828125000001,0.0028243364151672766,0.764227027027027,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,On,15948.146456186518,13.333333333333371,0.9250000000000002,5542.526271869039,22.397286395195195,0.7731828125000001,1,20717.489915555558,20717.489915555558,Off,0.0,0.0,43.69090179302204,51.666666666666686,46.10666666666668,0.0,50.380784825369766,0.0,0.0,0.0,43.69090179302204,50.42510865905136,50.44727057589216,50.380784825369766,12.43753247303448,12.87255966082622,0.0,2.100428973037054,2.949790516813125,1.1,9.236100170605994,14417.710393996418,-916.0804506057428,5306.296785324839,-1682.2579601109226,-0.0,-0.0,196.24432494156176,0.0,1.0,0.10899640074565535,0.0,0,1.4105270397219736,65.99961422222222,-44.422427020739796,0.28695180006678583,5.596518053142502,0.0025843941860657343,19.059281035670022,1.2525974610295416,0.7249112727551998,-950.7813383284848,34.70088772274194,0.05102239252048226,-123.73509699311907,-112.49438955108137
2025-01-01 02:48:00,0.948320349152932,0.07981887807224519,0.7670513634421944,0.015805339152548864,0.0013303146345374198,0.01278418939070324,0.0223802342831833,0.0,0.15275730236974863,0.7731828125000001,0.0028243364151672766,0.764227027027027,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,On,15948.146456186518,13.333333333333371,0.9250000000000002,5542.526271869039,22.397286395195195,0.7731828125000001,1,20717.489915555558,20717.489915555558,Off,0.0,0.0,43.27148144134593,51.666666666666686,46.10666666666668,0.0,50.37684155135177,0.0,0.0,0.0,43.27148144134593,50.4214296678342,50.44372372607542,50.37684155135177,12.43753247303448,13.229349135813571,0.0,2.0884013683548637,3.7273004125496296,1.1,9.236100170605994,14319.60328702015,-904.6682367036722,5224.139550528788,-1765.8205551230553,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11104513485934941,0.0,0,1.4370397946826596,65.99961422222222,-58.96693898487385,0.28034341770451293,5.779353515572364,0.0025844833413682564,18.39343234126986,1.2510368286804927,0.7249112727551998,-939.3506197219423,34.68238301827013,0.05497343586332251,-189.35298261998605,-129.03373872026464
2025-01-01 02:49:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,42.86605799841119,51.666666666666686,46.10666666666668,0.0,50.37293623991179,0.0,0.0,0.0,42.86605799841119,50.41778599389653,50.44021087088891,50.37293623991179,12.43753247303448,13.574144135790316,0.0,2.07774415615803,4.471074162675051,1.1,9.236100170605994,-1724.7703794071556,-894.5613187573713,-403.1011014638564,-1848.0927205074552,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11300651020646042,0.0,0,1.4624220361440083,65.99961422222222,-72.92198384126229,0.27411890684993656,5.954910603777435,0.002584569489303993,17.754594011779307,1.2495323516859456,0.7249112727551998,-929.2222860286508,34.66096727127961,0.058503857060200545,-258.5605966378698,-144.5405048259866
2025-01-01 02:50:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,42.93982582286334,51.666666666666686,46.10666666666668,0.0,50.369067625130555,0.0,0.0,0.0,42.93982582286334,50.414176458629036,50.43673087537829,50.369067625130555,12.43753247303448,13.507123994008452,0.0,2.068282126161121,4.349953148303669,1.1,9.236100170605994,-1705.6437510223045,-885.5853400758598,-387.7491996336636,-1831.9847351804394,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11262665691920923,0.0,0,1.4575063386610672,65.99961422222222,-69.9033407834269,0.2753271809752552,5.920959441326154,0.002584652745283007,17.842403152004795,1.2498244282423305,0.7249112727551998,-920.2298220094864,34.644481933626565,0.05794360415551478,-246.88354251368835,-140.86565711997525
2025-01-01 02:51:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.01109677887229,51.666666666666686,46.10666666666668,0.0,50.365192381432124,0.0,0.0,0.0,43.01109677887229,50.410560711743855,50.433244876899735,50.365192381432124,12.43753247303448,13.442243602777877,0.0,2.059863599461267,4.234654096944428,1.1,9.236100170605994,-1688.4533981262687,-877.6110374223308,-373.93954540773075,-1816.4443330734061,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11225829558804924,0.0,0,1.452739359068763,65.99961422222222,-68.2533899944244,0.27650288403662737,5.8882051004215334,0.002584736393469609,17.926703858342666,1.2501073075076121,0.7249112727551998,-912.2290760313458,34.618038609014974,0.05740520139942391,-235.9122019032447,-138.02734350448603
2025-01-01 02:52:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.08010043294971,51.666666666666686,46.10666666666668,0.0,50.361310734631644,0.0,0.0,0.0,43.08010043294971,50.406938963489736,50.42975307791879,50.361310734631644,12.43753247303448,13.379305867975932,0.0,2.052354892109959,4.12471656252915,1.1,9.236100170605994,-1671.8613503126312,-870.5023874898044,-361.0532585624033,-1801.419441490103,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11190036241684462,0.0,0,1.4481073307362338,65.99961422222222,-66.68623376408985,0.27764906282494695,5.855996192846686,0.0025848204178544236,18.0078247723574,1.2503818370047397,0.7249112727551998,-905.0929983916501,34.590610901845665,0.056887089344100104,-225.58381280052635,-135.46944576187695
2025-01-01 02:53:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.146993052454974,51.666666666666686,46.10666666666668,0.0,50.35742288978599,0.0,0.0,0.0,43.146993052454974,50.403311404784766,50.42625566228416,50.35742288978599,12.43753247303448,13.318176674284883,0.0,2.0456406708923986,4.01979259763246,1.1,9.236100170605994,-1655.74054064314,-864.1482265951797,-348.9226264426644,-1786.8737040697372,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11155214409162095,0.0,0,1.4436010226371174,65.99961422222222,-65.11116151496475,0.27876769532816537,5.825338239688596,0.002584904803930085,18.085985926553708,1.2506485911699408,0.7249112727551998,-898.7119794416632,34.56375284648332,0.05638816546797814,-215.84873293183148,-133.07389351083293
2025-01-01 02:54:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.21190414657401,51.666666666666686,46.10666666666668,0.0,50.35352903782119,0.0,0.0,0.0,43.21190414657401,50.399678213388555,50.42275280117225,50.35352903782119,12.43753247303448,13.258744890952018,0.0,2.0396206645486563,3.919574745503653,1.1,9.236100170605994,-1640.1734233940751,-858.4544251143622,-337.5057271449424,-1772.7767325894854,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11121305264724704,0.0,0,1.4392128258897414,65.99961422222222,-63.64101574615141,0.2798603926306877,5.795091056235789,0.002584989538197977,18.16136858952397,1.2509080453518737,0.7249112727551998,-892.9907240177287,34.53629890336648,0.05590746240990928,-206.663094183335,-130.8426329616074
2025-01-01 02:55:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.27494904755527,51.666666666666686,46.10666666666668,0.0,50.349629357951905,0.0,0.0,0.0,43.27494904755527,50.396039556155415,50.41924465525717,50.349629357951905,12.43753247303448,13.200911561014037,0.0,2.0342073728265366,3.8237754812788016,1.1,9.236100170605994,-1625.1259589408533,-853.3382921719767,-326.7489827396513,-1759.101444447829,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11088256490160145,0.0,0,1.4349359699721074,65.99961422222222,-62.268839434586106,0.28092858600680115,5.765204260063994,0.0025850746079913653,18.234134055909973,1.2511606227760135,0.7249112727551998,-887.8460741854725,34.50778201349575,0.055444057462246454,-197.98662207779293,-128.7623606618584
2025-01-01 02:56:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.33622958703563,51.666666666666686,46.10666666666668,0.0,50.34572401896329,0.0,0.0,0.0,43.33622958703563,50.392395590228055,50.415731375860446,50.34572401896329,12.43753247303448,13.144589321038422,0.0,2.0293244768630223,3.7321279987077007,1.1,9.236100170605994,-1610.5747501214557,-848.7270475279164,-316.60405558322464,-1745.823862192978,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11056021984778927,0.0,0,1.4307644889744577,65.99961422222222,-60.99521287003956,0.2819735311759555,5.736698695660541,0.0025851600013837538,18.30442441850059,1.2514066969227495,0.7249112727551998,-883.2054985082056,34.478450980289104,0.054997081358196497,-189.7825083419552,-126.8215472412694
2025-01-01 02:57:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.39583735264285,51.666666666666686,46.10666666666668,0.0,50.34181318043175,0.0,0.0,0.0,43.39583735264285,50.38874646417452,50.412213106045904,50.34181318043175,12.43753247303448,13.08969960336671,0.0,2.0249054665881725,3.6443844573648487,1.1,9.236100170605994,-1596.495652860368,-844.5571827533386,-307.02668338503156,-1732.9223993705864,-0.0,-0.0,196.24432494156176,0.0,1.0,0.11024560325622657,0.0,0,1.4266930223341976,65.99961422222222,-59.81757843134314,0.28299635422753056,5.708994111999363,0.0025852457071009354,18.372367335012218,1.2516466036190037,0.7249112727551998,-879.0057875677533,34.44860481441472,0.05456571458063476,-182.0170686759759,-125.00961470905564
2025-01-01 02:58:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.45385568881752,51.666666666666686,46.10666666666668,0.0,50.33789699365125,0.0,0.0,0.0,43.45385568881752,50.38509231885067,50.40868998145038,50.33789699365125,12.43753247303448,13.036170917438579,0.0,2.0208923740999225,3.560314486117119,1.1,9.236100170605994,-1582.8652990888015,-840.7734509660886,-297.97625170807,-1720.3774140353535,-0.0,-0.0,196.24432494156176,0.0,1.0,0.10993833829980199,0.0,0,1.4227166935157147,65.99961422222222,-58.73220999500986,0.283998079069555,5.6815211071761755,0.002585331714454755,18.43807892804905,1.251880648446751,0.7249112727551998,-875.191850197236,34.418399231147454,0.054149184400382855,-174.65944599545,-123.31680571262001
2025-01-01 02:59:00,0.1751375366529319,0.07981887807224519,0.0028243364151672766,0.002918958944215532,0.0013303146345374198,4.707227358612128e-05,0.0223802342831833,0.0,0.15275730236974863,0.0,0.0028243364151672766,0.0,0.0,0.0,0.07981887807224519,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0032467297149122803,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.03965827959191662,0,On,0.0028243364151672766,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.510361140569714,51.666666666666686,46.10666666666668,0.0,50.33397560237869,0.0,0.0,0.0,43.510361140569714,50.38143328809437,50.40516213095221,50.33397560237869,12.43753247303448,12.983937609415438,0.0,2.0172346501451344,3.479703821573269,1.1,9.236100170605994,-1569.661225311587,-837.3277280582622,-289.4154736285114,-1708.1708834918497,-0.0,-0.0,196.24432494156176,0.0,1.0,0.10963807881998332,0.0,0,1.4188310228667784,65.99961422222222,-57.734666761299025,0.2849796469468731,5.654775054588453,0.0025854180132901033,18.501665868194916,1.2521091120821919,0.7249112727551998,-871.7156457182591,34.3879176599969,0.05374676212325091,-167.68134507724088,-121.73412855127053
2025-01-01 03:00:00,0.18239139150711237,0.07919428720427513,0.003412739834993793,0.0030398565251185394,0.0013199047867379187,5.6878997249896546e-05,0.022204735379674524,0.0,0.16018665612743785,0.0,0.003412739834993793,0.0,0.0,0.0,0.07919428720427513,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.047920421173565916,0,On,0.003412739834993793,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.56542449996286,51.666666666666686,46.10666666666668,0.0,50.33004914344874,0.0,0.0,0.0,43.56542449996286,50.377769499298026,50.401629677222665,50.33004914344874,12.43753247303448,12.932938963716511,0.0,2.013888195052967,3.402353059248712,1.1,9.236100170605994,-1557.8703173088052,-834.1780330025495,-281.310088865252,-1696.2861655956567,-0.0,-0.0,195.2360382140929,0.0,1.0,0.10934450448248298,0.0,0,1.4150318649278022,65.99961422222222,-56.8201899272414,0.28594193027598236,5.62872166294582,0.0025855045939414275,18.563226872054383,1.2523322541554278,0.7249112727551998,-868.5352629655204,34.35722996297091,0.0533577604848901,-161.0567942251617,-120.25329464009032
2025-01-01 03:01:00,0.18239139150711237,0.07919428720427513,0.003412739834993793,0.0030398565251185394,0.0013199047867379187,5.6878997249896546e-05,0.022204735379674524,0.0,0.16018665612743785,0.0,0.003412739834993793,0.0,0.0,0.0,0.07919428720427513,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.047920421173565916,0,On,0.003412739834993793,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.61914103696511,51.666666666666686,46.10666666666668,0.0,50.32611774729405,0.0,0.0,0.0,43.61914103696511,50.37410107389296,50.39809273719243,50.32611774729405,12.43753247303448,12.88309322050369,0.0,2.010814523089269,3.3280765092115865,1.1,9.236100170605994,-1545.4488375458343,-831.2877258796768,-273.62859308908634,-1684.7019435593197,-0.0,-0.0,195.2360382140929,0.0,1.0,0.10905717117977741,0.0,0,1.411313472484509,65.99961422222222,-55.98293220060742,0.2868862182495057,5.6033144681081986,0.002585591447196101,18.62289956760331,1.2525504269669234,0.7249112727551998,-865.6141261112411,34.32640023156429,0.05298153119533617,-154.7619311474145,-118.86666194167184
2025-01-01 03:02:00,0.18239139150711237,0.07919428720427513,0.003412739834993793,0.0030398565251185394,0.0013199047867379187,5.6878997249896546e-05,0.022204735379674524,0.0,0.16018665612743785,0.0,0.003412739834993793,0.0,0.0,0.0,0.07919428720427513,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.047920421173565916,0,On,0.003412739834993793,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.67154178746523,51.666666666666686,46.10666666666668,0.0,50.3221815357322,0.0,0.0,0.0,43.67154178746523,50.37042812528835,50.39455142006643,50.3221815357322,12.43753247303448,12.83437381922525,0.0,2.007980037037387,3.2567011467659532,1.1,9.236100170605994,-1533.3932093449648,-828.6248231780811,-266.34199347773716,-1673.409930572544,-0.0,-0.0,195.2360382140929,0.0,1.0,0.1087759506849097,0.0,0,1.4076741861464164,65.99961422222222,-55.21931698651367,0.28781278575376,5.578538772622798,0.0025856785644692093,18.68072271166542,1.2527637416355624,0.7249112727551998,-862.9203052458769,34.29548206779582,0.05261746262486644,-148.7748103900221,-117.56718308771504
2025-01-01 03:03:00,0.18239139150711237,0.07919428720427513,0.003412739834993793,0.0030398565251185394,0.0013199047867379187,5.6878997249896546e-05,0.022204735379674524,0.0,0.16018665612743785,0.0,0.003412739834993793,0.0,0.0,0.0,0.07919428720427513,0,1,0,0,Off,0,0,Off,0,0,Off,0.030813149486522508,0.023109862114891876,On,0,0,Off,0.003071230811403509,0.0,On,0.0008104012984765763,0.0,On,0.01832310326979444,0,On,0.006673852014838391,0,On,0.07477923345251103,0.05608442508938326,On,0.047920421173565916,0,On,0.003412739834993793,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,20717.489915555558,Off,0.0,0.0,43.72268434534195,51.666666666666686,46.10666666666668,0.0,50.31824062777341,0.0,0.0,0.0,43.72268434534195,50.366750764279935,50.3910058325332,50.31824062777341,12.43753247303448,12.786731370855408,-0.046601962477963,2.005355396908047,3.1880656497473527,1.1,9.236100170605994,-1521.6853368945035,-826.1613983455329,-259.4235877616852,-1662.3966784366949,-0.0,-0.0,195.2360382140929,0.0,1.0,0.10850058155873271,0.0,0,1.404110622618446,65.99961422222222,-54.524696671901424,0.28872235034718513,5.554366693947977,0.0025857659373569896,18.73677689901653,1.2529724095858825,0.7249112727551998,-860.4259164166244,34.264518071091395,0.05226497762378697,-143.07522999027876,-116.34835777140647
