Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:30:00,8.238614221868984,5.3029227464803625,8.2917473939857e-05,0.13731023703114972,0.08838204577467271,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,7.97879869352929,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,5.15379481985185,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,HP On,9169.995216359197,16.111111111111143,1.7101805902869647,3894.837782910664,7.161607026862623,0.8171916666666666,1,12247.641332603194,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,39.93496573838377,51.666666666666686,46.10666666666668,0.0,51.10052242974455,0.08140015429254062,219.41043523686568,0.0,39.93496573838377,50.61099476977212,51.10052242974455,50.366230939785915,12.43753247303448,16.302128620261595,0.0,3.330553968647782,5.503503166279644,2.2,9.236100170605994,6285.40980262895,-1309.970722531469,2872.77266885,-3100.6606955970883,-0.0,-0.0,333.40625452315015,0.0,2.0,0.1683560656475567,0.0,0.0,0.9990467725907521,131.99922844444444,-117.33097265630957,0.23829123876160346,7.425512866557008,0.0026789399997805574,-51.401021640445585,1.2376854331532339,0.9061390909439998,-1337.9102157109644,27.9394931794954,0.15469919596851758,-667.4267187650552,-354.6383952956086
2025-01-01 01:31:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,39.87457442440851,51.666666666666686,46.10666666666668,0.0,51.09559853924962,0.08141052225676626,219.4104352368657,0.0,39.87457442440851,50.5944506996554,51.09559853924962,50.34387677985829,12.43753247303448,16.337969888385707,0.0,3.2942713755045325,5.574816601950387,2.2,9.236100170605994,-2897.6800903166745,-1266.9854990370604,-1043.08488455192,-3113.3874792125675,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16861853725107334,0.0,0.0,1.000604313196025,131.99922844444444,-117.6988656272577,0.23773761275970762,7.442910421551447,0.0026788284159010426,-51.58488313580282,1.237532279689858,0.9061390909439998,-1294.9729890371252,27.987490000064753,0.15554202574286896,-685.5493641320389,-357.5355204198811
2025-01-01 01:32:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,39.938171686988284,51.666666666666686,46.10666666666668,0.0,51.0906772788501,0.08142088732230747,219.41043523686565,0.0,39.938171686988284,50.57791048200002,51.0906772788501,50.321527083574985,12.43753247303448,16.267252058547854,0.0,3.26126420645886,5.468889159794128,2.2,9.236100170605994,-2866.0005125762,-1227.844348243071,-1006.3577552724719,-3088.2963640783046,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16810045780978763,0.0,0.0,0.9975299624634195,131.99922844444444,-111.11040302104558,0.23880186278405685,7.408000992007123,0.0026787164190272034,-51.04385979810437,1.2378347489315493,0.9061390909439998,-1255.9119358874707,28.06758764439975,0.1542884448321101,-658.6798852076365,-347.67787006483536
2025-01-01 01:33:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,39.999359953374665,51.666666666666686,46.10666666666668,0.0,51.08575008368942,0.08143126753197288,219.41043523686568,0.0,39.999359953374665,50.561366207370554,51.08575008368942,50.29917426921113,12.43753247303448,16.19860052349126,0.0,3.2312441888274024,5.366702777599235,2.2,9.236100170605994,-2836.317776004988,-1192.2477306319056,-974.6210075805898,-3064.0156339112305,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16759673430722402,0.0,0.0,0.9945408017368449,131.99922844444444,-105.7083966169074,0.2398399605017134,7.374831008295875,0.0026786056238587326,-50.51716726669378,1.2381285233449462,0.9061390909439998,-1220.3859111431684,28.13818051126279,0.15306940829928709,-633.0478105177922,-341.5731970627976
2025-01-01 01:34:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.05827655694014,51.666666666666686,46.10666666666668,0.0,51.08081712042799,0.08144166254509695,219.41043523686568,0.0,40.05827655694014,50.54481802944083,51.08081712042799,50.27681848394727,12.43753247303448,16.131897405157897,0.0,3.203946358306522,5.267918415409794,2.2,9.236100170605994,-2807.7912390088113,-1159.8894682969153,-942.8573657054092,-3040.497039167066,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16710656518455164,0.0,0.0,0.9916320744620306,131.99922844444444,-100.70045436489542,0.24085328282593108,7.342107872600468,0.0026784959979399715,-50.00402386443577,1.238414095103934,0.9061390909439998,-1188.0813530827377,28.191884785822374,0.15188165551055044,-608.5411253479394,-334.3162403574697
2025-01-01 01:35:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.11503349741105,51.666666666666686,46.10666666666668,0.0,51.07587854623762,0.08145207204067692,219.41043523686568,0.0,40.11503349741105,50.528266093123975,51.07587854623762,50.25445986656716,12.43753247303448,16.067046590328612,0.0,3.1791288176791492,5.17243460494597,2.2,9.236100170605994,-2780.1443997101137,-1130.4780768118915,-912.7270411422347,-3017.7006499169115,-0.0,-0.0,333.40625452315015,0.0,2.0,0.1666293027533975,0.0,0.0,0.9887999371719995,131.99922844444444,-95.85000431635221,0.24184291329382368,7.310394046944923,0.0026783875106020077,-49.50379315218016,1.2386918644290086,0.9061390909439998,-1158.7119978330297,28.233921021138254,0.15072469184534992,-585.1099964542034,-327.61704468803134
2025-01-01 01:36:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.16972883094135,51.666666666666686,46.10666666666668,0.0,51.07093451055168,0.08146249571370658,219.41043523686565,0.0,40.16972883094135,50.51171053618844,51.07093451055168,50.23209854900682,12.43753247303448,16.003963941721896,0.0,3.156571356571587,5.080081081706343,2.2,9.236100170605994,-2753.6132233296407,-1103.7486461554386,-883.9907342588556,-2995.5912857080925,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16616438240009532,0.0,0.0,0.9860410393758806,131.99922844444444,-91.42819214469839,0.24280978463786115,7.279643592338824,0.0026782801326349446,-49.01591782443541,1.2389621812641025,0.9061390909439998,-1132.0172459739854,28.268599818546793,0.14959714506830493,-562.6895174148071,-321.30121684404844
2025-01-01 01:37:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.22245600580217,51.666666666666686,46.10666666666668,0.0,51.06598515602833,0.08147293327316445,219.4104352368657,0.0,40.22245600580217,50.49515149014752,51.06598515602833,50.20973465720712,12.43753247303448,15.942569276840752,0.0,3.1360734729595796,4.990705523629681,2.2,9.236100170605994,-2727.656607232788,-1079.4624085663402,-856.5609443049173,-2974.1356311707286,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16571126415702636,0.0,0.0,0.9833521768356517,131.99922844444444,-86.9272305852092,0.2437547983797134,7.249812711447078,0.002678173836108094,-48.539865297645356,1.2392253795020391,0.9061390909439998,-1107.759821166782,28.29741260044193,0.14849780474112514,-541.2212626165405,-315.33968168837686
2025-01-01 01:38:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.273294907183185,51.666666666666686,46.10666666666668,0.0,51.06103061886897,0.081483384441359,219.41043523686568,0.0,40.273294907183185,50.478589080553306,51.06103061886897,50.18736831139549,12.43753247303448,15.882794063573364,0.0,3.1174524718459247,4.904165910165479,2.2,9.236100170605994,-2702.551697386743,-1057.402824836937,-830.357606974183,-2953.304873534904,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16526948997894633,0.0,0.0,0.9807306314513071,131.99922844444444,-82.65307837498914,0.24467870198083053,7.220260689943956,0.002678068594311635,-48.07518064160562,1.2394817439067107,0.9061390909439998,-1085.7235201076453,28.32069527070835,0.14742553576295522,-520.6511751716863,-309.7064318024967
2025-01-01 01:39:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.322324143431246,51.666666666666686,46.10666666666668,0.0,51.056071029755145,0.08149384895196805,219.4104352368657,0.0,40.322324143431246,50.46202342786188,51.056071029755145,50.164999626915254,12.43753247303448,15.82457086241305,0.0,3.1005418242313345,4.820329610444747,2.2,9.236100170605994,-2678.5709326900646,-1037.3725421663644,-805.3059906080974,-2933.0709638229273,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16483860628187919,0.0,0.0,0.9781737115965864,131.99922844444444,-78.90622339028744,0.24558224993858646,7.191557663760749,0.0026779643815810304,-47.62141460356441,1.2397315552689987,0.9061390909439998,-1065.7112705156076,28.338728349243183,0.14637927192540937,-500.9291581245675,-304.37683248352994
2025-01-01 01:40:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.36962174707085,51.666666666666686,46.10666666666668,0.0,51.05110651393689,0.08150432654986624,219.41043523686565,0.0,40.36962174707085,50.445454647514744,51.05110651393689,50.14262871430368,12.43753247303448,15.76783272344981,0.0,3.0851897316170454,4.73907262597556,2.2,9.236100170605994,-2655.069729290863,-1019.191492326582,-781.3373699020533,-2913.4063871511344,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16441815964664952,0.0,0.0,0.9756787266231779,131.99922844444444,-75.06959666287875,0.2464662121282854,7.163666931520413,0.002677861173281709,-47.17811958510823,1.2399750929547713,0.9061390909439998,-1047.5434323488323,28.35194002225034,0.14535801085124733,-482.00872456826204,-299.3286453337912
2025-01-01 01:41:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.415253273324424,51.666666666666686,46.10666666666668,0.0,51.046137191272486,0.08151481699105485,219.41043523686568,0.0,40.415253273324424,50.42888284997561,51.046137191272486,50.12025567932717,12.43753247303448,15.71252341566501,0.0,3.0712578290140917,4.6602788558204855,2.2,9.236100170605994,-2632.322167974628,-1002.695457208723,-758.3883325434132,-2894.2876767668276,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16400777290734103,0.0,0.0,0.9732434383795187,131.99922844444444,-71.44074573095062,0.24733121082706042,7.13655776622556,0.00267775894580282,-46.74491999863947,1.2402125909529627,0.9061390909439998,-1031.0562629312803,28.360805722557277,0.1443608087486481,-463.84667234218267,-294.54166020123057
2025-01-01 01:42:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.45928476279306,51.666666666666686,46.10666666666668,0.0,51.04116317709051,0.0815253200408551,219.41043523686568,0.0,40.45928476279306,50.412308141526275,51.04116317709051,50.09788062374417,12.43753247303448,15.658586286597389,0.0,3.058619997962521,4.583839441380467,2.2,9.236100170605994,-2610.551039945489,-987.7347453065838,-736.4002781610836,-2875.691516338104,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16360706294528726,0.0,0.0,0.9708655733896534,131.99922844444444,-68.26577813053467,0.2481778938121903,7.11019915740464,0.002677657676395095,-46.32143600795076,1.2404442856102205,0.9061390909439998,-1016.1005122663655,28.365766959781713,0.1433867757366627,-446.402794663585,-289.9974834974986
2025-01-01 01:43:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.50178235134911,51.666666666666686,46.10666666666668,0.0,51.03618458215629,0.08153583547399039,219.41043523686568,0.0,40.50178235134911,50.39573062423574,51.03618458215629,50.075503645275475,12.43753247303448,15.605964597818387,-0.005146513292755728,3.0471612806725226,4.509652176550717,2.2,9.236100170605994,-2589.203560778899,-974.172925328743,-715.3189698476597,-2857.594845398495,-0.0,-0.0,333.40625452315015,0.0,2.0,0.1632156432571085,0.0,0.0,0.9685428380922979,131.99922844444444,-65.01496990355398,0.2490069285235599,7.083964991698048,0.002677557343178178,-45.907285891174986,1.2406704141704115,0.9061390909439998,-1002.540138019421,28.367212690678002,0.14243507161735441,-429.6396211077256,-285.6793487399341
2025-01-01 01:44:00,0.259815528339692,0.1491279266285126,8.2917473939857e-05,0.004330258805661533,0.0024854654438085434,1.3819578989976166e-06,0.025083763692247033,0.0,0.18473176464744498,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004868698858840235,0.0,On,0.019891750805632016,0,On,0.005338973587205901,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.54280197635026,51.666666666666686,46.10666666666668,0.0,51.03120151266538,0.08154636307461186,219.4104352368657,0.0,40.54280197635026,50.37915039595406,51.03120151266538,50.05312483759841,12.43753247303448,15.554610371566657,-0.05650073954448587,3.036776889500333,4.437620976035466,2.2,9.236100170605994,-2568.5189752423626,-961.8856456455735,-695.0941333390524,-2839.9778795288994,-0.0,-0.0,333.40625452315015,0.0,2.0,0.16283318996334586,0.0,0.0,0.9662733105446529,131.99922844444444,-61.9473502366134,0.2498188597710586,7.058427166077472,0.002677457925142787,-45.50214702544972,1.2408911767295658,0.9061390909439998,-990.2511333203985,28.36548767482501,0.14150490204950805,-413.52218534828245,-281.5719479907699
2025-01-01 01:45:00,0.25732588245700755,0.1491279266285126,8.2917473939857e-05,0.004288764707616792,0.0024854654438085434,1.3819578989976166e-06,0.02348394674076353,0.0,0.183841935716244,0.0,0.05,8.2917473939857e-05,0.0,0.0,0.13454459329517926,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004486483247492029,0.0,On,0.018330155415283333,0,On,0.004449144656004917,0,On,0.12012146087123284,0.0900910956534246,On,8.2917473939857e-05,On,0,0,Off,Off,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0,0.0,12247.641332603194,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,16422.53278222222,Off,0.0,0.0,40.58240039023201,51.666666666666686,46.10666666666668,0.0,51.026214070948164,0.08155690263482081,219.41043523686568,0.0,40.58240039023201,50.36256755096297,51.026214070948164,50.03074429097038,12.43753247303448,15.504474926393263,-0.10663618471788006,3.027371304846365,4.367655395400211,2.2,9.236100170605994,-2551.046150963264,-950.7595564904178,-675.6790989907936,-2822.820828444553,-0.0,-0.0,330.91660864046565,0.0,2.0,0.16245937166843072,0.0,0.0,0.9640550242023469,131.99922844444444,-59.14193115917686,0.2506142587776827,7.034150851833001,0.0026773594020178836,-45.10569089904309,1.2411067768429007,0.9061390909439998,-979.1204592064247,28.360902716006972,0.14059551508271384,-398.01781651851206,-277.6612824722815
