Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 15:32:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.315209730914376,51.666666666666686,46.10666666666668,0.0,51.62535027343165,0.5207549312725904,1422.7254015889491,0.0,37.315209730914376,50.283359677957776,51.62535027343165,49.612364380220846,12.43753247303448,18.203591316179683,-0.24085312826477434,7.147243118217584,5.50219730790791,3.9,9.236100170605994,205.11258619764453,-991.7996402111369,-756.4651271445994,-487.5138005829022,-0.0,-0.0,614.3337465967586,317.53339472616125,2.0010000000000003,0.02633338679555922,0.0,0,0.2464544465547409,132.0652280586667,78.29264018378811,0.27051319705687676,9.195430053327044,0.003440904731587913,67.09522910975944,1.226656561607586,0.2414383910074866,-1014.743402478665,22.94376226752803,0.3624556363775999,-751.633206120977,-4.831921023622355
2025-01-01 15:33:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.18380497564158,51.666666666666686,46.10666666666668,0.0,51.60378779478395,0.52095284608585,1422.4829838428877,0.0,37.18380497564158,50.16041699732391,51.60378779478395,49.43873159859389,12.43753247303448,18.197333858837652,-0.247110585606805,7.150444980336777,5.487300513616606,3.9,9.236100170605994,205.4966966177081,-993.194382190895,-750.0163634966489,-487.16499198104174,-0.0,-0.0,614.3337465967586,317.9161039093669,2.0010000000000003,0.026326062646355522,0.0,0,0.24638589976459593,132.0652280586667,78.3279420019912,0.2706376732855845,9.192497726348396,0.0034411365145592264,67.08740456811293,1.2266827360248798,0.24147126280230458,-1015.8822579630482,22.687875772153212,0.3624556363775999,-744.6447252398567,-5.371638256792121
2025-01-01 15:34:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.052435506556094,51.666666666666686,46.10666666666668,0.0,51.58222434891101,0.5211509878305781,1422.2405552227256,0.0,37.052435506556094,50.03750579440376,51.58222434891101,49.26514651715014,12.43753247303448,18.191076356255337,-0.25336808818912004,7.153480309397028,5.472600655582534,3.9,9.236100170605994,205.8335882473632,-994.5156522259819,-743.6072879101378,-486.8162795887611,-0.0,-0.0,614.3337465967586,318.4850984980245,2.0010000000000003,0.026318737367973813,0.0,0,0.246317342406462,132.0652280586667,78.31612123936563,0.2707622090039431,9.19014899830496,0.0034413682655552624,67.0795951686269,1.2267089117807726,0.24150242076056816,-1016.9621142447522,22.44646201877039,0.3624556363775999,-737.7486323746775,-5.858655535460237
2025-01-01 15:35:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.921091654009615,51.666666666666686,46.10666666666668,0.0,51.560659937852016,0.5213493568779346,1421.998115751389,0.0,36.921091654009615,49.91462606714173,51.560659937852016,49.09160913178659,12.43753247303448,18.184827117255402,-0.25961732718905495,7.156355806917867,5.45812864797451,3.9,9.236100170605994,206.17119326900848,-995.7704761572691,-737.2757377417807,-486.46812625307297,-0.0,-0.0,614.3337465967586,319.06302869253653,2.0010000000000003,0.026311420688565124,0.0,0,0.24624886552620778,132.0652280586667,78.30557292532282,0.2708866628514374,9.187804138252174,0.0034415999846294397,67.07178568961997,1.2267350538890345,0.24153193432447867,-1017.9853186494256,22.214842492156578,0.3624556363775999,-730.9594301810788,-6.316307560701919
2025-01-01 15:36:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.789766689535554,51.666666666666686,46.10666666666668,0.0,51.53909456451947,0.5215479535918432,1421.755665461621,0.0,36.789766689535554,49.791777814294484,51.53909456451947,48.918119439182,12.43753247303448,18.17859192375966,-0.2658525206847955,7.159077522179451,5.4438952412657615,3.9,9.236100170605994,206.523678247779,-996.9669120671508,-731.0346166834263,-486.12085358012064,-0.0,-0.0,614.3337465967586,319.649754632422,2.0010000000000003,0.026304119382817966,0.0,0,0.2461805325282151,132.0652280586667,78.31078523114101,0.27101093619998,9.1848829397873,0.0034418316717892005,67.06396550695698,1.2267611379980639,0.24155986617447364,-1018.9539902140276,21.98707814687674,0.3624556363775999,-724.2821619908771,-6.7524546925492395
2025-01-01 15:37:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.65845610030283,51.666666666666686,46.10666666666668,0.0,51.517528232433165,0.5217467783314041,1421.5132043929939,0.0,36.65845610030283,49.668961035182534,51.517528232433165,48.744677436557225,12.43753247303448,18.17237465387233,-0.27206979057212877,7.161650991411879,5.429905360477943,3.9,9.236100170605994,206.88200563188911,-998.1088107736499,-724.8875272079275,-485.77467682391807,-0.0,-0.0,614.3337465967586,320.24509136254113,2.0010000000000003,0.02629683799955623,0.0,0,0.24611238598497484,132.0652280586667,78.32293585904853,0.2711349626506019,9.182554209036713,0.0034420633270098844,67.05612746447467,1.2267871477693044,0.24158627366575522,-1019.8700687692137,21.76125799556386,0.3624556363775999,-717.719138262215,-7.1683889457126995
2025-01-01 15:38:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.527157079792914,51.666666666666686,46.10666666666668,0.0,51.495960945519734,0.521945831452715,1421.2707325896527,0.0,36.527157079792914,49.546175729503034,51.495960945519734,48.571283121494695,12.43753247303448,18.16617771945305,-0.2782667249914077,7.164081521930452,5.416162710701775,3.9,9.236100170605994,207.24018396907405,-999.1975670579044,-718.8366626450897,-485.4297293911788,-0.0,-0.0,614.3337465967586,320.84880379596655,2.0010000000000003,0.026289579372670985,0.0,0,0.24604445241890383,132.0652280586667,78.3361667634942,0.27125870065924046,9.179652900808836,0.003442294950245194,67.04826708089617,1.2268130730362212,0.2416112117502372,-1020.7354157274533,21.537848669548865,0.3624556363775999,-711.2720971513127,-7.564565493777179
2025-01-01 15:39:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.395867864399634,51.666666666666686,46.10666666666668,0.0,51.47439270795836,0.5221451133102794,1421.028250098582,0.0,36.395867864399634,49.42342189718577,51.47439270795836,48.39793649179948,12.43753247303448,18.160002636403505,-0.28444180804095254,7.166374348480054,5.402670230502672,3.9,9.236100170605994,207.59798002225773,-1000.293957813381,-712.8841485082148,-485.08609468857475,-0.0,-0.0,614.3337465967586,321.4606009678364,2.0010000000000003,0.02628234528799223,0.0,0,0.24597674854360385,132.0652280586667,78.35032811407382,0.2713821238765097,9.17734571349147,0.00344252654143527,67.040381510311,1.2268389074038841,0.24163473458517348,-1021.5518694944772,21.257911681096168,0.3624556363775999,-704.9424172170617,-7.941731291153143
2025-01-01 15:40:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.26458726912051,51.666666666666686,46.10666666666668,0.0,51.4528235240864,0.5223446242578691,1420.7857569685455,0.0,36.26458726912051,49.30069953830504,51.4528235240864,48.224637545414375,12.43753247303448,18.15385042334207,-0.2905940211023861,7.168532545236088,5.389429904335341,3.9,9.236100170605994,207.95686019384618,-1001.2031242478854,-707.0318294037236,-484.74382836992663,-0.0,-0.0,614.3337465967586,322.0801294972571,2.0010000000000003,0.026275136949664043,0.0,0,0.24590928562867212,132.0652280586667,78.3669419670142,0.2715052143853218,9.174467719269142,0.003442758100511626,67.03246881435389,1.2268646465707047,0.24165687411836284,-1022.3205015771215,21.117377329236106,0.3624556363775999,-698.7310294197414,-8.300799983982216
2025-01-01 15:41:00,0.5894320947202637,0.24938682097928788,0.0,0.009823868245337729,0.004156447016321465,0.0,0.10905212273425453,0.0,0.4303799719860091,0.0,0.05,0.0,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,Off,0.0,18.944444444444457,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.133314451707065,51.666666666666686,46.10666666666668,0.0,51.43125339834705,0.5225443646490024,1420.5432532494963,0.0,36.133314451707065,49.178008653030865,51.43125339834705,48.05138628037278,12.43753247303448,18.14772180466439,-0.29672263978006796,7.170566276379091,5.376442731904575,3.9,9.236100170605994,208.31771018404487,-1002.206299938976,-701.3292827434113,-484.4029696676563,-0.0,-0.0,614.3337465967586,322.7069661194414,2.0010000000000003,0.026267955217686628,0.0,0,0.24584207172285974,132.0652280586667,78.38693325494253,0.2716279592566195,9.172184345322403,0.0034429896273998916,67.02452759148115,1.2268902874736267,0.24167773498391532,-1023.0449111267696,20.83861118779359,0.3624556363775999,-692.638402747357,-8.690879996054344
2025-01-01 15:42:00,1.1745737613869305,0.24938682097928788,0.50155,0.01957622935644884,0.004156447016321465,0.008359166666666668,0.10905212273425453,0.0,0.4303799719860091,0.5851416666666668,0.05,0.50155,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,On,8232.17576467066,18.944444444444457,0.8000000000000002,4112.151164218231,14.698981577777777,0.5851416666666668,1,11759.185262222223,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.002048800136436,51.666666666666686,46.10666666666668,0.0,51.4096823352584,0.5227443348372283,1420.3007389922284,0.0,36.002048800136436,49.05534924159995,51.4096823352584,47.87818269477073,12.43753247303448,18.141617306597997,-0.3028271378464602,7.172475362349842,5.363706289289154,3.9,9.236100170605994,8440.85645119293,3109.122988944254,-695.6740173550775,-484.0635467561369,-0.0,-0.0,614.3337465967586,323.3406091499576,2.0010000000000003,0.026260800720247186,0.0,0,0.24577511270537733,132.0652280586667,78.41048668164885,0.2717503489218778,9.169331252628966,0.0034432211220214288,67.01655680180318,1.226915827883813,0.24169731567132746,-1023.7250153951082,20.69684012113068,0.3624556363775999,-686.6634000742437,-9.010617280833847
2025-01-01 15:43:00,1.1745737613869305,0.24938682097928788,0.50155,0.01957622935644884,0.004156447016321465,0.008359166666666668,0.10905212273425453,0.0,0.4303799719860091,0.5851416666666668,0.05,0.50155,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,On,8232.17576467066,18.944444444444457,0.8000000000000002,4112.151164218231,14.698981577777777,0.5851416666666668,1,11759.185262222223,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,35.69693585579671,51.666666666666686,46.10666666666668,0.0,51.38811033939253,0.5229445351763173,1420.0582142481444,0.0,35.69693585579671,48.932721304296265,51.38811033939253,47.70502678674813,12.43753247303448,18.2849592062789,-0.15948523816555848,7.323418426290628,5.351222957271577,3.9,9.236100170605994,8425.133749354194,3048.748158809536,-690.1247204203011,-492.05846203806755,-0.0,-0.0,614.3337465967586,323.9804687209037,2.0010000000000003,0.02642852754005751,0.0,0,0.24734486979244186,132.0652280586667,70.68270012484415,0.2693327791218192,9.235645982049967,0.0034434525842944267,66.73401376366198,1.2263121999560154,0.24324048577483265,-1077.78205667643,14.379051267734798,0.3624556363775999,-680.8071382885488,-9.317582131752257
2025-01-01 15:44:00,1.1745737613869305,0.24938682097928788,0.50155,0.01957622935644884,0.004156447016321465,0.008359166666666668,0.10905212273425453,0.0,0.4303799719860091,0.5851416666666668,0.05,0.50155,0.0,0.0,0.23480348764595455,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004007126079013967,0.0,On,0.09976738906203882,0,On,0.07921572934268763,0,On,0.2724378628589007,0.20432839714417547,On,0.03809292578204866,0,On,0,0,Off,On,8232.17576467066,18.944444444444457,0.8000000000000002,4112.151164218231,14.698981577777777,0.5851416666666668,1,11759.185262222223,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,35.3966746593635,51.666666666666686,46.10666666666668,0.0,51.366553134043116,0.5231448198995774,1419.8158557875254,0.0,35.3966746593635,48.81013948080948,51.366553134043116,47.531932654192666,12.43753247303448,18.424176138023995,-0.020268306420462068,7.4680132612441925,5.338991171404584,3.9,9.236100170605994,8410.328525327084,2991.4053197774692,-684.6805834331576,-499.8727971421552,-0.0,-0.0,614.3337465967586,324.62585600843295,2.0010000000000003,0.026590891206410106,0.0,0,0.24886443306936432,132.0652280586667,63.691811201820634,0.26700837568284785,9.299631380403525,0.0034436831841706014,66.45972271830345,1.2257265065541436,0.24470962865404414,-1130.0889304275577,9.343085986795593,0.3624556363775999,-675.0688834666144,-9.611699966543231
2025-01-01 15:45:00,1.2278080682702148,0.2593606345602041,0.50155,0.02046346780450358,0.004322677242670068,0.008359166666666668,0.1314817729808798,0.0,0.4611846286226681,0.5851416666666668,0.05,0.50155,0.0,0.0,0.24477730122687075,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004873219611942058,0.0,On,0.12133094577573597,0,On,0.09672196787145838,0,On,0.285736280966789,0.21430221072509167,On,0.03809292578204866,0,On,0,0,Off,On,8232.17576467066,18.944444444444457,0.8000000000000002,4112.151164218231,14.698981577777777,0.5851416666666668,1,11759.185262222223,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,35.137832301588105,51.666666666666686,46.10666666666668,0.0,51.34501028336336,0.23701796724790916,642.9111558922614,0.0,35.137832301588105,48.68760334859641,51.34501028336336,47.35889988121294,12.43753247303448,18.559514767231075,0.0,7.606695250567307,5.327008817350985,3.9,9.236100170605994,8448.171620065417,2936.1368584658476,-679.3389486371287,-507.5160337704351,-0.0,-0.0,666.6371642124907,325.27596864082886,2.0010000000000003,0.026748231233655686,0.0,0,0.2503369800545571,132.0652280586667,56.87472495270266,0.2647707769220337,9.361424135036684,0.003443912945967537,66.47242785963842,1.2251576611597303,0.24611045537085544,-1180.7339439812522,4.719638228868199,0.3624556363775999,-669.4476437168464,-9.891304920282316
2025-01-01 15:46:00,1.2278080682702148,0.2593606345602041,0.50155,0.02046346780450358,0.004322677242670068,0.008359166666666668,0.1314817729808798,0.0,0.4611846286226681,0.5851416666666668,0.05,0.50155,0.0,0.0,0.24477730122687075,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004873219611942058,0.0,On,0.12133094577573597,0,On,0.09672196787145838,0,On,0.285736280966789,0.21430221072509167,On,0.03809292578204866,0,On,0,0,Off,On,8232.17576467066,18.944444444444457,0.8000000000000002,4112.151164218231,14.698981577777777,0.5851416666666668,1,11759.185262222223,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,34.919058736471584,51.666666666666686,46.10666666666668,0.0,51.333292234563274,0.23707243862228664,642.8652347359495,0.0,34.919058736471584,48.630508251676964,51.333292234563274,47.27911626023381,12.43753247303448,18.69212308308173,0.0,7.739798267914418,5.315273392793322,3.9,9.236100170605994,8434.048998880518,2882.8311879188223,-674.1002333140766,-515.0494869977294,-0.0,-0.0,666.6371642124907,325.929878497682,2.0010000000000003,0.02690192415948784,0.0,0,0.2517753937789069,132.0652280586667,50.28555699509881,0.26259913760701303,9.4222361069267,0.003444142858387836,66.21135950095072,1.224600799821221,0.2474474708912387,-1229.7774655394792,0.4574892400703803,0.3624556363775999,-663.9422451358281,-10.15798817824845
2025-01-01 15:47:00,1.2278080682702148,0.2593606345602041,0.50155,0.02046346780450358,0.004322677242670068,0.008359166666666668,0.1314817729808798,0.0,0.4611846286226681,0.5851416666666668,0.05,0.50155,0.0,0.0,0.24477730122687075,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.005277607593201754,0.0,On,0.004873219611942058,0.0,On,0.12133094577573597,0,On,0.09672196787145838,0,On,0.285736280966789,0.21430221072509167,On,0.03809292578204866,0,On,0,0,Off,On,8232.17576467066,18.944444444444457,0.8000000000000002,4112.151164218231,14.698981577777777,0.5851416666666668,1,11759.185262222223,11759.185262222223,Off,0.0,19.944444444444457,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,34.70441901142328,51.666666666666686,46.10666666666668,0.0,51.32158742429271,0.2371268812325633,642.8193654593141,0.0,34.70441901142328,48.57343544336946,51.32158742429271,47.199359452907835,12.43753247303448,18.8212004501449,0.0,7.867607511775213,5.303781891027022,3.9,9.236100170605994,8420.386225539476,2831.359477072395,-668.9635247397842,-522.424434447979,-0.0,-0.0,666.6371642124907,326.5865129247487,2.0010000000000003,0.027051080294891536,0.0,0,0.2531713476334776,132.0652280586667,43.99773110430598,0.2605049647018464,9.481057236876325,0.003444371971971581,65.95727274399891,1.2240592478603887,0.2487245466944641,-1277.269244603027,-3.522442542809422,0.3624556363775999,-658.5512771987846,-10.412247540999557
