Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:45:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.772159283324775,51.666666666666686,46.10666666666668,0.0,49.985030157344625,0.0,0.0,0.0,37.772159283324775,50.027430098108596,50.04863006849059,49.985030157344625,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2558.0472575928807,17.561169689497387,-0.27216364383598446,-1.1,9.236100170605994,1389.1133190841188,-785.7809989413239,-0.0,-0.0,225.82256126132273,0.0,2.0,0.031906488943612726,0.0,0,0.5937296961164462,131.99922844444444,31.648682576085612,0.24452718449064845,8.378041630539887,0.0029819599113090397,82.62179305838106,1.2309036285060588
2025-01-01 04:46:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.72323518846235,51.666666666666686,46.10666666666668,0.0,49.97942549567084,0.0,0.0,0.0,37.72323518846235,50.02212909200459,50.04348089017147,49.97942549567084,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2558.342514314457,17.597909763634842,-0.23542356969852918,-1.1,9.236100170605994,1385.126669606057,-788.335254623523,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03194730621924087,0.0,0,0.5944892415712227,131.99922844444444,30.216288780223216,0.24400684231571396,8.396009426054595,0.0029825254512095977,82.53683149665615,1.2307476667570252
2025-01-01 04:47:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.67593575486988,51.666666666666686,46.10666666666668,0.0,49.97382817351289,0.0,0.0,0.0,37.67593575486988,50.01683495198742,50.03833834122469,49.97382817351289,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2558.6248634557815,17.63326032849866,-0.20007300483471013,-1.1,9.236100170605994,1381.2117471097172,-790.7959899428146,-0.0,-0.0,225.82256126132273,0.0,2.0,0.031986553295398595,0.0,0,0.5952195680775884,131.99922844444444,28.762101603174663,0.24350906505336384,8.413208400357934,0.0029830904811468826,82.45281039592044,1.2305976251870419
2025-01-01 04:48:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.63015593737122,51.666666666666686,46.10666666666668,0.0,49.968237949289026,0.0,0.0,0.0,37.63015593737122,50.011547450049484,50.03320220042971,49.968237949289026,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2558.8951238051527,17.66731144152556,-0.16602189180781224,-1.1,9.236100170605994,1378.0855396053157,-793.1691267453067,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03202433318548624,0.0,0,0.5959225925532896,131.99922844444444,28.009030901265334,0.24303232119155851,8.430307546274626,0.0029836550047148153,82.36966995566475,1.2304531184491645
2025-01-01 04:49:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.585773702885554,51.666666666666686,46.10666666666668,0.0,49.962654597033556,0.0,0.0,0.0,37.585773702885554,50.00626637292539,50.02807226087131,49.962654597033556,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2559.1540768954696,17.70016777604884,-0.1331655572845314,-1.1,9.236100170605994,1374.4592100342168,-795.4616501715628,-0.0,-0.0,225.82256126132273,0.0,2.0,0.032060764725470564,0.0,0,0.5966005263492072,131.99922844444444,26.67522475642264,0.24257487439622613,8.446126829109478,0.002984219025283098,82.28733913039449,1.2303136998854047
2025-01-01 04:50:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.54273227038528,51.666666666666686,46.10666666666668,0.0,49.95707790892159,0.0,0.0,0.0,37.54273227038528,50.00099152447608,50.02294833225333,49.95707790892159,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2559.4124181050947,17.73187793855633,-0.10145539477704091,-1.1,9.236100170605994,1371.5658024243266,-797.6766713936713,-0.0,-0.0,225.82256126132273,0.0,2.0,0.0320959042485832,0.0,0,0.5972544177383918,131.99922844444444,25.996838368640965,0.2421358634070258,8.461932708417905,0.0029847825459474566,82.20578762657709,1.2301791604878074
2025-01-01 04:51:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.500930374845225,51.666666666666686,46.10666666666668,0.0,49.95150768557031,0.0,0.0,0.0,37.500930374845225,49.99572271653122,50.01783023201168,49.95150768557031,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2559.651007293246,17.762528777390543,-0.07080455594282853,-1.1,9.236100170605994,1368.2731730019448,-799.8200021407811,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03212985020730988,0.0,0,0.5978860987671253,131.99922844444444,24.847539693368887,0.24171385536777984,8.476531612094867,0.0029853455696990526,82.12495662768482,1.2300491298523195
2025-01-01 04:52:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.460321798443466,51.666666666666686,46.10666666666668,0.0,49.94594374265058,0.0,0.0,0.0,37.460321798443466,49.990459775132194,50.01271779137301,49.94594374265058,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2559.890188345723,17.792159842331312,-0.04117349100205914,-1.1,9.236100170605994,1365.622143111224,-801.8941761027583,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03216264841259971,0.0,0,0.5984964219052904,131.99922844444444,24.270683764625392,0.24130815139933995,8.491188603085721,0.002985908099302462,82.0448218427336,1.2299234379395398
2025-01-01 04:53:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.42082135784191,51.666666666666686,46.10666666666668,0.0,49.940385902704996,0.0,0.0,0.0,37.42082135784191,49.985202532806646,50.00761084785748,49.940385902704996,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2560.120516348381,17.82084418033829,-0.012489152995080133,-1.1,9.236100170605994,1362.625383459429,-803.90409455431,-0.0,-0.0,225.82256126132273,0.0,2.0,0.032194381552675636,0.0,0,0.5990869258509736,131.99922844444444,23.283842564382184,0.2409175526458191,8.505322684737681,0.0029864701374398717,81.96533389926154,1.2298017733639817
2025-01-01 04:54:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.38239072797082,51.666666666666686,46.10666666666668,0.0,49.93483400093935,0.0,0.0,0.0,37.38239072797082,49.97995083403701,50.002509250585845,49.93483400093935,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2560.342622232218,17.848614575868385,0.0,-1.1,9.236100170605994,1360.1886034634504,-805.851860721644,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03222508757140113,0.0,0,0.5996583166799379,131.99922844444444,22.794828735737298,0.24054148180517257,8.51895204338286,0.0029870316866034245,81.88647294042971,1.2296839952068344
2025-01-01 04:55:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.3449569501895,51.666666666666686,46.10666666666668,0.0,49.929287878257796,0.0,0.0,0.0,37.3449569501895,49.974704528684306,49.997412853897565,49.929287878257796,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2560.556791955653,17.875533586116607,0.0,-1.1,9.236100170605994,1357.4553589966672,-807.7416841104534,-0.0,-0.0,225.82256126132273,0.0,2.0,0.032254837174355386,0.0,0,0.6002119101120712,131.99922844444444,21.95140765776358,0.24017891785497839,8.532736208879165,0.0029875927492190495,81.80819672846675,1.2295698369427193
2025-01-01 04:56:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.30848720918446,51.666666666666686,46.10666666666668,0.0,49.92374738641046,0.0,0.0,0.0,37.30848720918446,49.969463476848695,49.99232152206782,49.92374738641046,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2560.76356584275,17.901629275587894,0.0,-1.1,9.236100170605994,1355.2091593629498,-809.575371303066,-0.0,-0.0,225.82256126132273,0.0,2.0,0.032283662785381584,0.0,0,0.60074830950422,131.99922844444444,21.538895216658737,0.23982936980008018,8.545441153583955,0.002988153327550071,81.73048841726501,1.2294591780137627
2025-01-01 04:57:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.27291840377906,51.666666666666686,46.10666666666668,0.0,49.91821238202673,0.0,0.0,0.0,37.27291840377906,49.964227543235694,49.987235123840186,49.91821238202673,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2560.973067582743,17.92695574393456,0.0,-1.1,9.236100170605994,1352.7093046467467,-811.3565729259569,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03231162545951861,0.0,0,0.6012686509948589,131.99922844444444,20.820242123346574,0.23949195942022566,8.557721008603774,0.002988713423804199,81.65331150358969,1.229351788050407
2025-01-01 04:58:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.2382219195083,51.666666666666686,46.10666666666668,0.0,49.91268273111662,0.0,0.0,0.0,37.2382219195083,49.95899660140654,49.982153536551515,49.91268273111662,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2561.166017988034,17.951537458455412,0.0,-1.1,9.236100170605994,1350.6323289279867,-813.086870711445,-0.0,-0.0,225.82256126132273,0.0,2.0,0.03233875340361423,0.0,0,0.6017734594691672,131.99922844444444,20.47356419007486,0.23916626193864363,8.57021664091365,0.0029892730400485437,81.57665138808832,1.2292475620274048
2025-01-01 04:59:00,2.0299503360817015,0.06654522564108935,0.0,0.03383250560136169,0.0011090870940181558,0.0,0.01162156369384142,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0027153942799707604,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.20434284262834,51.666666666666686,46.10666666666668,0.0,49.90715830394483,0.0,0.0,0.0,37.20434284262834,49.95377052893828,49.977076641435005,49.90715830394483,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2561.35249797007,17.975421494655052,0.0,-1.1,9.236100170605994,1348.4723038683405,-814.7694497350028,-0.0,-0.0,225.82256126132273,0.0,2.0,0.032365099670491095,0.0,0,0.602263722156931,131.99922844444444,19.996118153986448,0.23885151706635374,8.581700005944946,0.0029898321783022944,81.50047632317863,1.2291462995867077
2025-01-01 05:00:00,2.030260666856555,0.06654522564108935,0.0,0.033837677780942585,0.0011090870940181558,0.0,0.011931894468695222,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.003025725054824562,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.17125012405304,51.666666666666686,46.10666666666668,0.0,49.90163897893964,0.0,0.0,0.0,37.17125012405304,49.94854921111462,49.97200432720211,49.90163897893964,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2561.54282512431,17.99863442424833,0.0,-1.1,9.236100170605994,1346.5782312795654,-816.4060634795275,-0.0,-0.0,226.13289203617654,0.0,2.0,0.03239069458427069,0.0,0,0.6027400033424712,131.99922844444444,19.428328534882038,0.23854727825597136,8.593440984288588,0.0029903908404622895,81.42476972257046,1.2290478871003887
2025-01-01 05:01:00,2.030260666856555,0.06654522564108935,0.0,0.033837677780942585,0.0011090870940181558,0.0,0.011931894468695222,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.003025725054824562,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.1389004997197,51.666666666666686,46.10666666666668,0.0,49.896124639145704,0.0,0.0,0.0,37.1389004997197,49.94333253757675,49.966936486792285,49.896124639145704,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2561.727339683704,18.021213321865698,0.0,-1.1,9.236100170605994,1344.7338627181161,-817.9992161481388,-0.0,-0.0,226.13289203617654,0.0,2.0,0.032415579961231594,0.0,0,0.6032030811611198,131.99922844444444,19.177112642044232,0.23825294549096868,8.604203417513437,0.0029909490283671824,81.34950690293218,1.2289521667233325
2025-01-01 05:02:00,2.030260666856555,0.06654522564108935,0.0,0.033837677780942585,0.0011090870940181558,0.0,0.011931894468695222,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.003025725054824562,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.107261610841164,51.666666666666686,46.10666666666668,0.0,49.89061517403958,0.0,0.0,0.0,37.107261610841164,49.93812040403765,49.96187301903669,49.89061517403958,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2561.896430453215,18.04318589531245,0.0,-1.1,9.236100170605994,1342.819331096252,-819.5507614168449,-0.0,-0.0,226.13289203617654,0.0,2.0,0.032439787204380476,0.0,0,0.6036535399735575,131.99922844444444,18.814126288886207,0.23796806352150257,8.615260342294896,0.0029915067437617762,81.27467003943451,1.2288590202735465
2025-01-01 05:03:00,2.030260666856555,0.06654522564108935,0.0,0.033837677780942585,0.0011090870940181558,0.0,0.011931894468695222,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.003025725054824562,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.076307798399355,51.666666666666686,46.10666666666668,0.0,49.88511047790875,0.0,0.0,0.0,37.076307798399355,49.93291271075153,49.95681382717292,49.88511047790875,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2562.070189096816,18.06457409845393,0.0,-1.1,9.236100170605994,1340.8563550440858,-821.0621548653547,-0.0,-0.0,226.13289203617654,0.0,2.0,0.032463341306667184,0.0,0,0.6040918448593662,131.99922844444444,18.36254368522977,0.23769226667560742,8.625995266338712,0.0029920639883257655,81.20024549848219,1.2287683539518852
2025-01-01 05:04:00,2.030260666856555,0.06654522564108935,0.0,0.033837677780942585,0.0011090870940181558,0.0,0.011931894468695222,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.003025725054824562,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.046014439812886,51.666666666666686,46.10666666666668,0.0,49.87961044885577,0.0,0.0,0.0,37.046014439812886,49.92770936157366,49.95175881793261,49.87961044885577,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2562.238884669333,18.08539899801025,0.0,-1.1,9.236100170605994,1339.1954654092253,-822.5347964143239,-0.0,-0.0,226.13289203617654,0.0,2.0,0.03248626622325485,0.0,0,0.6045184415865442,131.99922844444444,18.174295599338503,0.23742520547109955,8.636419791875756,0.0029926207636912054,81.12622018252537,1.2286800777874907
2025-01-01 05:05:00,2.030260666856555,0.06654522564108935,0.0,0.033837677780942585,0.0011090870940181558,0.0,0.011931894468695222,0.0,0.08590569819982585,1.917423074188034,0.015,0.0,0.0,0.06217022564108935,0.0,0.004375000000000002,1,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.003025725054824562,0.0,On,0.00890616941387066,0,On,0.003012064011706687,0,On,0.05291327252555672,0.039684954394167526,On,On,1917.4230741880342,18.33333333333337,1.0,0.0,1.706846151111111,0.21057692307692308,1,1706.846151111111,1706.846151111111,Off,0.0,0.0,37.01634333381806,51.666666666666686,46.10666666666668,0.0,49.87411498864417,0.0,0.0,0.0,37.01634333381806,49.92251026381487,49.946707901400224,49.87411498864417,12.43753247303448,Off,0.0,23.888888888888914,0,0.0,0.015,0.0,0.0,0,0.0,0,2562.4026996014545,18.105693334978884,0.0,-1.1,9.236100170605994,1337.4867115790175,-823.9709190091584,-0.0,-0.0,226.13289203617654,0.0,2.0,0.032508598696556916,0.0,0,0.6049340138737551,131.99922844444444,17.90166436396503,0.2371663591170275,8.6465518512164,0.0029931770714442746,81.05257196403223,1.228594052644043
