Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:42:00,0.5180604750106368,0.36307328335321293,0.8830441176470587,0.00863434125017728,0.006051221389220216,0.014717401960784311,0.018439718794136993,0.49962075621649976,0.0,0.0,0.8830441176470587,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,86.24317463591379,51.666666666666686,46.10666666666668,0.0,50.500091213639834,0.0,0.0,0.0,134.7549603686153,50.46977040428674,50.500091213639834,50.4546099996102,12.43753247303448,18.182323326691954,0.0,3.093189783981242,4.709297840932845,2.2,9.236100170605994,14892.251522581042,-515.3438394794116,-304.29888102684583,-3331.4835665408605,-0.0,-0.0,487.0873512009298,1255.2366232040656,0.0,0.15996570665568957,0.0,0,1.166641132554332,0.0,138.60672903208203,0.22389788060567878,8.504067970415928,0.00283865929338667,180.7110947078358,1.228385390276954,0.4530695454719999,-527.3263727786218,11.98253329921024,0.10716579898605572,-350.4122605969956,46.11337957014982
2025-01-01 11:43:00,0.5180604750106368,0.36307328335321293,0.8830441176470587,0.00863434125017728,0.006051221389220216,0.014717401960784311,0.018439718794136993,0.49962075621649976,0.0,0.0,0.8830441176470587,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,85.78578885299409,51.666666666666686,46.10666666666668,0.0,50.48571798561061,0.0,0.0,0.0,134.04029508280325,50.45633312264072,50.48571798561061,50.44164069115578,12.43753247303448,18.340094117261458,0.0,3.107042158915585,4.7506829987993475,2.2,9.236100170605994,14830.47362114107,-523.5908336550452,-310.47899072222015,-3384.1520542883923,-0.0,-0.0,487.0873512009298,1254.1027951131668,0.0,0.16090625654659643,0.0,0,1.1735006289607288,0.0,129.49731533964356,0.221728773417496,8.578235205224125,0.002839145077717015,181.47052318419287,1.2277201593333007,0.4530695454719999,-535.504615252396,11.913781597350795,0.1075323159357312,-357.4097213947929,46.93073067257275
2025-01-01 11:44:00,0.5180604750106368,0.36307328335321293,0.8830441176470587,0.00863434125017728,0.006051221389220216,0.014717401960784311,0.018439718794136993,0.49962075621649976,0.0,0.0,0.8830441176470587,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,85.33968693166469,51.666666666666686,46.10666666666668,0.0,50.47142136117104,0.0,0.0,0.0,133.34326083072608,50.44296710485543,50.47142136117104,50.428739976697635,12.43753247303448,18.49371180230869,0.0,3.1199647377845388,4.791852763352867,2.2,9.236100170605994,14770.240642546512,-531.2871791759305,-316.6697327014605,-3435.7500563617723,-0.0,-0.0,487.0873512009298,1253.0060290759468,0.0,0.16181942653088943,0.0,0,1.1801604417853817,0.0,120.86233881846442,0.2196406736992034,8.650609365835992,0.002839633167854149,182.19660517165636,1.2270731201032894,0.4530695454719999,-543.1339195325423,11.846740356611846,0.1078956899782769,-364.40581406873986,47.7360813672794
2025-01-01 11:45:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,84.90440726765011,51.666666666666686,46.10666666666668,0.0,50.45719945909472,0.0,0.0,0.0,132.6631363557033,50.42967059282738,50.45719945909472,50.41590615969372,12.43753247303448,18.643347439041808,0.0,3.13204160611524,4.832803453896006,2.2,9.236100170605994,-2886.5350378421604,-538.4826321729801,-322.8733578083455,-3486.309308766155,-0.0,-0.0,487.0873512009298,1251.9455645506432,0.0,0.16270646442681008,0.0,0,1.1866296714543563,0.0,112.68691972306473,0.2176291383673621,8.720637907241894,0.0028401234692905955,182.89082826163343,1.2264434973221674,0.4530695454719999,-550.2639285021561,11.78129632917606,0.10825592043825487,-371.3992052834617,48.52584747511621
2025-01-01 11:46:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,85.1455734830436,51.666666666666686,46.10666666666668,0.0,50.44305047506691,0.0,0.0,0.0,133.03995856725564,50.41644190037421,50.44305047506691,50.403137613027866,12.43753247303448,18.539797247941372,0.0,3.14334910995637,4.873529811942489,2.2,9.236100170605994,-2842.7404370700283,-545.2223654201415,-329.09116116697305,-3451.2901418545716,-0.0,-0.0,487.0873512009298,1250.9205935284092,0.0,0.16209287805918685,0.0,0,1.1821547429849397,0.0,121.46235358361335,0.21908278029082437,8.67300144636808,0.002840615891587418,181.98244847079826,1.2268785215521676,0.4530695454719999,-556.9397157678204,11.717350347678913,0.10861299256560251,-378.3882876621746,49.297126495201525
2025-01-01 11:47:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,85.3776092795502,51.666666666666686,46.10666666666668,0.0,50.42886178596784,0.0,0.0,0.0,133.40251449929718,50.403175632560746,50.42886178596784,50.390332555857206,12.43753247303448,18.43962773587957,0.0,3.153956563774076,4.914025354276105,2.2,9.236100170605994,-2801.8597865561296,-551.5473985991388,-335.3236292721313,-3417.548493231485,-0.0,-0.0,487.0873512009298,1249.930259403154,0.0,0.1614982207249566,0.0,0,1.177817865285388,0.0,128.60135547442485,0.22050032965725302,8.62713059803854,0.0028411056943926307,181.09747122448505,1.2272996272702834,0.4530695454719999,-563.2022035911531,11.65480499201426,0.10896688084435482,-385.3712344207664,50.04760514863519
2025-01-01 11:48:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,85.60108391246135,51.666666666666686,46.10666666666668,0.0,50.41463491294281,0.0,0.0,0.0,133.75169361322085,50.389873211969245,50.41463491294281,50.377492361482474,12.43753247303448,18.342627205947345,0.0,3.163926864892608,4.9542826723799775,2.2,9.236100170605994,-2762.3135785987392,-557.494965995166,-341.5705672605424,-3385.000357904733,-0.0,-0.0,487.0873512009298,1248.9736591180795,0.0,0.16092133521768515,0.0,0,1.173610598767909,0.0,135.59942810506456,0.22188380657674014,8.582255915052587,0.0028415929480542106,180.23452799979154,1.2277076770473665,0.4530695454719999,-569.0885256457017,11.59355965053561,0.10931755176512364,-392.34604661010917,50.77547934956673
2025-01-01 11:49:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,85.8164384916939,51.666666666666686,46.10666666666668,0.0,50.400371282314694,0.0,0.0,0.0,134.08818514327172,50.37653597248807,50.400371282314694,50.36461831757477,12.43753247303448,18.248631848558784,0.0,3.173317053473469,4.994293686246709,2.2,9.236100170605994,-2724.192742328521,-563.0823046441623,-347.8312133264153,-3353.579158984794,-0.0,-0.0,487.0873512009298,1248.0498387167397,0.0,0.16036133877995146,0.0,0,1.1695265054206379,0.0,142.29906545534305,0.22323465862932002,8.538954719293077,0.0028420777187395823,179.39255209849617,1.2281033348607717,0.4530695454719999,-574.6323576205607,11.550052976398408,0.10966496614461413,-399.3105940013337,51.47938067491839
2025-01-01 11:50:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,86.024068791666,51.666666666666686,46.10666666666668,0.0,50.38607224692169,0.0,0.0,0.0,134.41260748697812,50.3631651792776,50.38607224692169,50.351711645455566,12.43753247303448,18.157494758323242,0.0,3.1821806246964925,5.034049859027361,2.2,9.236100170605994,-2687.4358004842666,-568.3940353056057,-354.1043384234434,-3323.2250809161974,-0.0,-0.0,487.0873512009298,1247.1577955676166,0.0,0.1598174409410424,0.0,0,1.1655598202851514,0.0,148.70192923100126,0.22455417194401706,8.496497979884388,0.0028425600693421024,178.5705829691299,1.228487195945098,0.4530695454719999,-579.8652822987499,11.471246993144186,0.11000908105953489,-406.26265044036177,52.15831201691839
2025-01-01 11:51:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,86.2243314357854,51.666666666666686,46.10666666666668,0.0,50.37173909366747,0.0,0.0,0.0,134.7255178684147,50.34976203583385,50.37173909366747,50.33877350691704,12.43753247303448,18.06908362577495,0.0,3.190560372319074,5.073542377744551,2.2,9.236100170605994,-2651.989288842647,-573.3959998832046,-360.38833262524486,-3293.884149056328,-0.0,-0.0,487.0873512009298,1246.2964772381415,0.0,0.15928893088750115,0.0,0,1.1617053593489906,0.0,154.80750901275113,0.22584349352920172,8.45547344936231,0.002843040059806632,177.7677518493985,1.2288597961851266,0.4530695454719999,-584.8125644977464,11.416564614541965,0.1103498514496305,-413.19992433204527,52.81159170680044
2025-01-01 11:52:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,86.41755248258445,51.666666666666686,46.10666666666668,0.0,50.357373050041446,0.0,0.0,0.0,135.0274257540382,50.336327690088424,50.357373050041446,50.325805010111914,12.43753247303448,17.983277528854217,0.0,3.1985013947434235,5.112762304627967,2.2,9.236100170605994,-2617.797362539068,-578.1252442071141,-366.6812798327113,-3265.5070388031068,-0.0,-0.0,487.0873512009298,1245.4647810729984,0.0,0.15877515923595126,0.0,0,1.1579583866135867,0.0,160.62232506310832,0.22710366826338332,8.41581744873002,0.002843517747411084,176.98326165307952,1.229221625369427,0.4530695454719999,-589.5008296641045,11.375585456990375,0.1106872314372149,-420.12008483759865,53.438805004887385
2025-01-01 11:53:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,86.60403306922261,51.666666666666686,46.10666666666668,0.0,50.34297528920934,0.0,0.0,0.0,135.31880167066032,50.322863239170765,50.34297528920934,50.31280721415148,12.43753247303448,17.89996482489047,0.0,3.2060434862073017,5.151700703049323,2.2,9.236100170605994,-2584.8047538316,-582.6531223061844,-372.9810222745457,-3238.048277195411,-0.0,-0.0,487.0873512009298,1244.6615537684727,0.0,0.15827552617260238,0.0,0,1.1543145275948439,0.0,166.1561721628814,0.22833566220246918,8.377471236523265,0.002843993186987299,176.21637378362234,1.2295731358620319,0.4530695454719999,-593.9535717421476,11.300449435963156,0.11102117540421991,-427.02078430135236,54.03976202680669
2025-01-01 11:54:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,86.78405347917115,51.666666666666686,46.10666666666668,0.0,50.328546934164066,0.0,0.0,0.0,135.6000835612049,50.309369733291085,50.328546934164066,50.2997811328546,12.43753247303448,17.819041631592093,-0.014291701741278473,3.213217551873863,5.190348741526875,2.2,9.236100170605994,-2552.9576423224103,-586.9408600959204,-379.2852160707441,-3211.4656582249036,-0.0,-0.0,487.0873512009298,1243.8855909682316,0.0,0.15778947297362694,0.0,0,1.1507697074806496,0.0,171.42066470156334,0.22954037879569228,8.339739024720252,0.0028444664311019605,175.4663986482491,1.2299147488299815,0.4530695454719999,-598.189036694692,11.248176598771693,0.11135163886225978,-433.8996773631624,54.614461292418305
2025-01-01 11:55:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,86.95787611199518,51.666666666666686,46.10666666666668,0.0,50.314089061199155,0.0,0.0,0.0,135.87168142499246,50.29584817898947,50.314089061199155,50.28672773788464,12.43753247303448,17.740410718414843,-0.09292261491852827,3.2200576433776344,5.228697778826124,2.2,9.236100170605994,-2522.2042282594307,-591.0183642335247,-385.59137897554314,-3185.719807370405,-0.0,-0.0,487.0873512009298,1243.135636872032,0.0,0.1573164758797507,0.0,0,1.1473201064578353,0.0,176.4282279100444,0.23071867016871378,8.303215795385945,0.0028449375302086544,174.73268874902325,1.2302468587687672,0.4530695454719999,-602.2273281158951,11.208963882370464,0.11167857914642135,-440.75443715994345,55.16305818440028
2025-01-01 11:56:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,87.12574771181127,51.666666666666686,46.10666666666668,0.0,50.29960270288774,0.0,0.0,0.0,136.1339807997051,50.28229954192238,50.29960270288774,50.2736479614397,12.43753247303448,17.66398067501708,-0.1693526583162921,3.226593597274128,5.2667394327950765,2.2,9.236100170605994,-2492.4950294318282,-594.949166153062,-391.8969312806515,-3160.7738477267803,-0.0,-0.0,487.0873512009298,1242.4103838515525,0.0,0.1568560415549101,0.0,0,1.1439621265918436,0.0,181.19146709402213,0.23187134512159033,8.267217006216782,0.0028454065327788154,174.01463351161564,1.230569836880434,0.4530695454719999,-606.0860610780253,11.13689492496329,0.11200195595932311,-447.5827689729446,55.685837692293106
2025-01-01 11:57:00,0.5180604750106368,0.36307328335321293,0.0,0.00863434125017728,0.006051221389220216,0.0,0.018439718794136993,0.49962075621649976,0.0,0.0,0.0,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,87.28790108706224,51.666666666666686,46.10666666666668,0.0,50.28508885069035,0.0,0.0,0.0,136.38734544853475,50.268724749301796,50.28508885069035,50.260542698607516,12.43753247303448,17.5896652699459,-0.24366806338747082,3.232847497735406,5.304465635232895,2.2,9.236100170605994,-2463.783004284818,-598.6781791403637,-398.1992307407321,-3136.5931366695004,-0.0,-0.0,487.0873512009298,1241.7084720939272,0.0,0.15640770362715792,0.0,0,1.1406923665993118,0.0,185.72278118375263,0.23299917491564062,8.232972125582862,0.0028458734854167837,173.31165530493746,1.2308840336657882,0.4530695454719999,-609.7782737579157,11.100094617552081,0.11232173178836785,-454.38242163595885,56.183190895226744
2025-01-01 11:58:00,0.5180604750106368,0.36307328335321293,0.8830441176470587,0.00863434125017728,0.006051221389220216,0.014717401960784311,0.018439718794136993,0.49962075621649976,0.0,0.0,0.8830441176470587,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,87.44455647499065,51.666666666666686,46.10666666666668,0.0,50.27054845727637,0.0,0.0,0.0,136.63211949217288,50.25512469206656,50.27054845727637,50.24741280946166,12.43753247303448,17.517382941878214,-0.31595039145515713,3.2388466059117165,5.341868674793582,2.2,9.236100170605994,15162.017444347148,-602.2887455614893,-404.4956022777562,-3113.1450524006714,-0.0,-0.0,487.0873512009298,1241.0284892459717,0.0,0.15597101997868235,0.0,0,1.1375076020839894,0.0,190.03413665799928,0.2341028975621111,8.199167711990356,0.0028463384329625654,172.6232062886401,1.2311897809706462,0.4530695454719999,-613.3200607456931,11.031315184203738,0.1126378722159668,-461.15119698296814,56.65559470521195
2025-01-01 11:59:00,0.5180604750106368,0.36307328335321293,0.8830441176470587,0.00863434125017728,0.006051221389220216,0.014717401960784311,0.018439718794136993,0.49962075621649976,0.0,0.0,0.8830441176470587,0.0,0.36307328335321293,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002726430921052631,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,86.92986836201895,51.666666666666686,46.10666666666668,0.0,50.25598243861822,0.0,0.0,0.0,135.8279193156546,50.24150022684104,50.25598243861822,50.23425912095245,12.43753247303448,17.696419712405756,-0.13691362092761494,3.2446084232201042,5.378941229690505,2.2,9.236100170605994,15091.44605293961,-605.7264722624791,-410.78336349456987,-3171.3520541330527,-0.0,-0.0,487.0873512009298,1240.3689696443323,0.0,0.15705154436689467,0.0,0,1.1453879423292266,0.0,177.66974698284233,0.2315103697799557,8.284458737499014,0.0028468014185848043,173.52359001005064,1.2304315518911213,0.4530695454719999,-616.7217546256906,10.99528236321148,0.11295034613998324,-467.8869575856675,57.10359409109767
2025-01-01 12:00:00,0.5202553019918184,0.36463420262281626,0.8830441176470587,0.008670921699863639,0.006077236710380271,0.014717401960784311,0.018553320082514185,0.5017019819093042,0.0,0.0,0.8830441176470587,0.0,0.36463420262281626,0,1,0,0,Off,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0,0,Off,0.0028400322094298243,0.0,On,0.0004416686985218557,0.0,On,0.015271619174562505,0,On,0.015523045078882384,0,On,0.4424731972815289,0.3318548979611466,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,86.42906860351428,51.666666666666686,46.10666666666668,0.0,50.241502566464284,0.0,0.0,0.0,135.04541969299106,50.22795595357463,50.241502566464284,50.2211826471298,12.43753247303448,17.870337233425236,0.0,3.2501557095986664,5.415676392288496,2.2,9.236100170605994,15026.176550976284,-609.0689073843977,-417.0598499826194,-3228.3057128462574,-0.0,-0.0,489.2821781821114,1239.7283957515904,0.0,0.1580976584332759,0.0,0,1.153017325680815,0.0,167.15907675154136,0.22902418353690246,8.367351292233213,0.0028472671058831426,174.3835027829039,1.2296958845444752,0.4530695454719999,-619.9967925372671,10.927885152869393,0.11325912592386778,-474.58763310293386,57.52778312031447
