Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.5492060199155626,0.311781722271568,0.13353708333333333,1.5492060199155626,0.311781722271568,0.13353708333333336,0.0404034404928543,0.8749638022222223,0.4780455133115973,0.1557932638888889,0.13353708333333333,0.0,0.0,0.311781722271568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.001879599780701754,0.0,0.03852384071215254,0.0,0.062336550282839784,0.0,0.374084449172669,0.28056333687950163,0.0,0.0,3286.662174851852,22.222222222222285,0.3466666666666667,0.0,3.913586138703704,0.1557932638888889,0.43333333333333335,3130.868910962963,7225.082102222223,874.9638022222223,0.25,19.730483159749387,51.66666666666668,46.10666666666668,0.0,51.23809643634982,0.19905322817192467,533.0599950869882,874.9638022222223,19.730483159749387,49.91886252320045,51.23809643634983,49.259245566625765,12.43753247303448,21.963846073880962,-0.05181513000782427,0.85,9.236100170605994,2720.7453741375934,-1202.8384154589344,0.0,0.0,558.262656584587,629.6819470210404,1.0,0.04339780051774824,0.0,0.0,0.7828155366384405,65.99961422222222,78.65895816008903,0.2002746343654286,10.63766300837464,0.0032070030372488827,73.06898668143853,1.2135555441884256
2025-01-01 11:00:00,0.6794928794708511,0.311781722271568,0.13353708333333333,0.6794928794708511,0.311781722271568,0.13353708333333336,0.03920184621733347,0.0,0.4844977693646288,0.1557932638888889,0.13353708333333333,0.0,0.0,0.311781722271568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.001879599780701754,0.0,0.03732224643663172,0.0,0.06878880633587127,0.0,0.374084449172669,0.28056333687950163,0.0,0.0,3286.662174851852,22.222222222222285,0.3466666666666667,0.0,3.913586138703704,0.1557932638888889,0.43333333333333335,3130.868910962963,7225.082102222223,0.0,0.0,20.386217931253466,51.66666666666668,46.10666666666668,0.0,51.66626155349437,0.04884200693597062,133.13515304381093,0.0,20.386217931253466,50.80845589007102,51.66626155349437,50.37955305835935,12.43753247303448,21.876448091112728,-0.0686152362676637,1.95,9.236100170605994,2873.014044887958,-1078.3346811343147,0.0,0.0,563.5133183620977,636.7312769964371,1.0,0.04146368628511472,0.0,0.0,0.7479277162218307,65.99961422222222,101.17323280832278,0.20299007655323636,10.625606276331089,0.003234922574566251,60.46744041102677,1.2133248257937674
2025-01-01 12:00:00,0.6551481319772777,0.31334264154117136,0.10785687500000002,0.6551481319772778,0.3133426415411713,0.10785687500000002,0.038187804442571055,0.0,0.4911273067013734,0.12583302083333334,0.10785687500000002,0.0,0.0,0.31334264154117136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.001957916438230994,0.0,0.03622988800434005,0.0,0.0733371179798115,0.0,0.374084449172669,0.28056333687950163,0.0,0.0,2654.6117566111116,22.222222222222285,0.28,0.0,3.1609734197222226,0.12583302083333334,0.35,2528.778735777778,7225.082102222223,0.0,0.0,19.52803691752894,51.66666666666668,46.10666666666668,0.0,51.327684702173286,0.0,0.0,0.0,19.52803691752894,49.650457983246206,51.327684702173286,48.811844623782676,12.43753247303448,21.970369227280845,-0.04704572372666913,3.05,9.236100170605994,2322.221278815477,-1018.5393218612139,0.0,0.0,569.1288139240799,653.4630364454562,1.0,0.04142737422064402,0.0,0.0,0.7472727141734331,65.99961422222222,117.02003014149949,0.20298871970456048,10.684294865113001,0.0032551980950878694,39.87080867106463,1.2123152476395311
2025-01-01 13:00:00,0.6440522820612304,0.31334264154117136,0.09244875000000001,0.6440522820612304,0.3133426415411713,0.09244875000000001,0.03784016325126988,0.0,0.4983552438099606,0.107856875,0.09244875000000001,0.0,0.0,0.31334264154117136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0021928664108187136,0.0,0.03564729684045117,0.0,0.0805650550883987,0.0,0.374084449172669,0.28056333687950163,0.0,0.0,2275.3815056666667,22.222222222222285,0.24000000000000002,0.0,2.7094057883333336,0.107856875,0.3,2167.524630666667,7225.082102222223,0.0,0.0,19.343886585175362,51.66666666666668,46.10666666666668,0.0,51.11841401950269,0.04953591571508652,133.13515304381093,0.0,19.343886585175362,49.35549944542359,51.11841401950269,48.474042158384044,12.43753247303448,21.93032547755862,-0.05054725120371361,4.45,9.236100170605994,2099.1190467785154,-896.0432087369365,0.0,0.0,576.009109841366,719.2870290776201,1.0,0.03960829384714237,0.0,0.0,0.714459890440839,65.99961422222222,143.7716400074192,0.20422229382222543,10.677329954212109,0.0032686658432741263,32.856843907576994,1.2119004477389244
2025-01-01 14:00:00,0.6505669339193771,0.31334264154117136,0.09244875000000001,0.6505669339193771,0.3133426415411713,0.09244875000000001,0.03836091604375891,0.0,0.5043491428756183,0.107856875,0.09244875000000001,0.0,0.0,0.31334264154117136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0023494997258771927,0.0,0.036011416317881725,0.0,0.08655895415405637,0.0,0.374084449172669,0.28056333687950163,0.0,0.0,2275.3815056666667,22.222222222222285,0.24000000000000002,0.0,2.7094057883333336,0.107856875,0.3,2167.524630666667,7225.082102222223,0.0,0.0,18.560994206367702,51.66666666666668,46.10666666666668,0.0,50.78026739638528,0.0,0.0,0.0,18.560994206367702,48.20593384444331,50.78026739638528,46.918767068472334,12.43753247303448,21.925533423674423,-0.06300352015939813,4.7,9.236100170605994,2168.2691120607383,-858.9855797317177,0.0,0.0,582.5237616995126,771.9242587573315,1.0,0.03860393229233148,0.0,0.0,0.6963430776040511,65.99961422222222,169.34942442627667,0.2049509820007084,10.684114112635346,0.003280913580303461,16.74501780292518,1.2113025838517495
2025-01-01 15:00:00,1.2200725576017433,0.3174415442868827,0.06676854166666667,1.2200725576017433,0.3174415442868827,0.06676854166666668,0.04111927593470371,0.5833092014814816,0.5177474482411137,0.07789663194444445,0.06676854166666667,0.0,0.0,0.3174415442868827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0027410830135233917,0.0,0.03837819292118032,0.0,0.09449205585860329,0.0,0.38059026568001975,0.28544269926001475,0.0,0.0,1643.331087425926,22.222222222222285,0.17333333333333334,0.0,1.956793069351852,0.07789663194444445,0.21666666666666667,1565.4344554814816,7225.082102222223,583.3092014814815,0.16666666666666666,19.738581633508414,51.66666666666668,46.10666666666668,0.0,51.152375418763086,0.09877222497882984,266.27030608762186,583.3092014814815,19.738581633508414,49.88577266586715,51.152942273927806,49.251904434254456,12.43753247303448,21.916091612358382,-0.058883378448907384,4.15,9.236100170605994,1502.706542907832,-893.5671770674107,0.0,0.0,598.2250198004384,650.1234525743697,1.0,0.03889019585890473,0.0,0.0,0.7015067394674079,65.99961422222222,154.71761274887862,0.20520534428247755,10.682437156031531,0.0032831714522824755,8.528694420916219,1.2113395378667136
2025-01-01 16:00:00,0.670640164341431,0.32059615025470656,0.08731270833333335,0.6706401643414309,0.32059615025470656,0.08731270833333335,0.043207779866702975,0.0,0.5255675580858391,0.10186482638888888,0.08731270833333335,0.0,0.0,0.32059615025470656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.0034459329312865493,0.0,0.03976184693541642,0.0,0.09810602441289688,0.0,0.38167456843124486,0.28625592632343355,0.0,0.0,2148.9714220185188,22.222222222222285,0.22666666666666668,0.0,2.558883244537037,0.10186482638888888,0.2833333333333333,2047.1065956296297,7225.082102222223,0.0,0.0,19.662140533636876,51.66666666666668,46.10666666666668,0.0,51.380257924148104,0.04897610450844807,133.13515304381096,0.0,19.662140533636876,49.85663051547934,51.380257924148104,49.094816811144966,12.43753247303448,21.972471397756074,-0.042976457798206684,3.05,9.236100170605994,1802.84555218005,-1010.2109884337481,0.0,0.0,599.2467838859105,251.32376543868074,0.8665,0.04096370049044004,0.0,0.0,0.7389089032059547,57.18866572355556,64.8383347093688,0.20456715028489506,10.708261111142473,0.0032842847465036702,-38.91454561240946,1.2111072687403113
2025-01-01 17:00:00,1.569630098606709,0.37180003891855246,0.09244875000000001,1.5696300986067089,0.37180003891855246,0.09244875000000001,0.08239104847158486,0.6999710417777778,0.6794111333573464,0.107856875,0.09244875000000001,0.0,0.0,0.37180003891855246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004385732821637427,0.0,0.07800531564994743,0.0,0.18367774813260965,0.0,0.4457839685974305,0.33433797644807284,0.0,0.0,2275.3815056666667,22.222222222222285,0.24000000000000002,0.0,2.7094057883333336,0.107856875,0.3,2167.524630666667,7225.082102222223,699.9710417777777,0.2,19.652486265165702,51.66666666666668,46.10666666666668,0.0,51.22039814773522,0.197860706424397,533.2331227242363,699.9710417777777,19.652486265165702,49.757062822071,51.22082978512041,49.02496352185369,12.43753247303448,21.905128656378093,-0.06118173027426614,1.95,9.236100170605994,1981.2977675813954,-1110.0924005981344,0.0,0.0,814.1858154395555,20.256127841969327,1.2665,0.04266291504123577,0.0,0.0,0.7695595706263234,83.58851141244445,1.822847073307168,0.20346127925901214,10.642744719857024,0.003254510804565391,-46.12735191609736,1.2108357614897403
2025-01-01 18:00:00,1.6460820739758502,0.43984227062264636,0.09244875000000001,1.6460820739758502,0.43984227062264636,0.09244875000000001,0.13959082494020383,0.4666473611851852,0.931987012850461,0.107856875,0.09244875000000001,0.0,0.0,0.43984227062264636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.005012266081871344,0.0,0.1345785588583325,0.0,0.3455306520202657,0.0,0.5344257185100847,0.4008192888825634,0.0,0.0,2275.3815056666667,22.222222222222285,0.24000000000000002,0.0,2.7094057883333336,0.107856875,0.3,2167.524630666667,7225.082102222223,466.6473611851852,0.13333333333333333,19.249558242314937,51.66666666666668,46.10666666666668,0.0,51.14646129583475,0.1467803236882025,395.8401192954773,466.6473611851852,19.249558242314937,49.22071592869103,51.14646129583475,48.257843245119176,12.43753247303448,21.948103331686678,-0.05019661757783845,1.15,9.236100170605994,2282.6758812588464,-1138.4810435654429,0.0,0.0,1166.1672659394035,0.0,2.0,0.04186889836519645,0.0,0.0,0.7552369878470558,131.99922844444444,-20.391846781781265,0.20269354227088848,10.65493144520538,0.003252358495441754,-2.2649402782234573,1.2100523404687962
2025-01-01 19:00:00,1.456431170483445,0.4360449769286412,0.11299291666666669,1.456431170483445,0.4360449769286412,0.11299291666666668,0.14809677981250824,0.1166618402962963,1.0598474809301959,0.13182506944444444,0.11299291666666669,0.0,0.0,0.4360449769286412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.005325532711988304,0.0,0.14277124710051994,0.0,0.4784541783586741,0.0,0.5314438859442157,0.39858291445816163,0.0,0.0,2781.0218402592595,22.222222222222285,0.29333333333333333,0.0,3.3114959635185186,0.13182506944444444,0.36666666666666664,2649.196770814815,7225.082102222223,116.6618402962963,0.03333333333333333,20.143469777812445,51.66666666666668,46.10666666666668,0.0,51.61974945268158,0.12088225598899667,330.36256533339105,116.6618402962963,20.143469777812445,50.4757439835453,51.61974945268158,49.90374124897718,12.43753247303448,21.89134165077879,-0.0641446085766655,-0.25000000000000006,9.236100170605994,2807.281861792725,-1244.2746559084937,0.0,0.0,1302.7424171710538,0.0,2.0,0.04272493425379778,0.0,0.0,0.7706782817726122,131.99922844444444,-32.20773972909428,0.20310682030516392,10.62517823053659,0.0032477380230001717,-14.05840114274786,1.210288425459698
2025-01-01 20:00:00,2.01758912327547,0.4223545376620654,0.10785687500000002,2.01758912327547,0.4223545376620653,0.10785687500000002,0.13128544547930296,0.5833092014814816,1.1771614554813519,0.12583302083333334,0.10785687500000002,0.0,0.0,0.4223545376620654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.005482166027046783,0.0,0.1258032794522562,0.0,0.6140220719319314,0.0,0.5142305797685167,0.3856729348263874,0.0,0.0,2654.6117566111116,22.222222222222285,0.28,0.0,3.1609734197222226,0.12583302083333334,0.35,2528.778735777778,7225.082102222223,583.3092014814815,0.16666666666666666,19.44786273411619,51.66666666666668,46.10666666666668,0.0,51.3097538732793,0.16145359419937094,437.7076365673643,583.3092014814815,19.44786273411619,49.49517866708473,51.31008590209467,48.58755903517208,12.43753247303448,21.942772488194862,-0.05541106239575282,-0.55,9.236100170605994,2738.501322892165,-1273.7208400400866,0.0,0.0,1404.4499888213036,0.0,2.0,0.04302407467990072,0.0,0.0,0.776074218211701,131.99922844444444,-46.839582500163424,0.20220650555442604,10.64295480883739,0.0032434223121988333,-1.2910766169557233,1.210080756737349
2025-01-01 21:00:00,1.123955095709396,0.3577357535488843,0.10785687500000002,1.123955095709396,0.3577357535488843,0.10785687500000002,0.07776883043453903,0.0,0.9203532444415237,0.12583302083333334,0.10785687500000002,0.0,0.0,0.3577357535488843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.005090582739400585,0.0,0.07267824769513845,0.0,0.44337223970967776,0.0,0.4291128137973442,0.32183461034800803,0.0,0.0,2654.6117566111116,22.222222222222285,0.28,0.0,3.1609734197222226,0.12583302083333334,0.35,2528.778735777778,7225.082102222223,0.0,0.0,19.641731498457506,51.66666666666668,46.10666666666668,0.0,51.29068164444785,0.09891085368690795,266.61656136211815,0.0,19.641731498457506,49.76533920344106,51.29068164444785,49.00266798293767,12.43753247303448,21.901079884771757,-0.05881004209521426,-0.3,9.236100170605994,2430.520177892769,-1267.847027823764,0.0,0.0,1100.0834063546931,0.0,2.0,0.04343994146960736,0.0,0.0,0.7835756809648922,131.99922844444444,-56.32795724927147,0.20290341467830314,10.628049534538624,0.0032464337271182206,10.168837603521132,1.2102493656747246
2025-01-01 22:00:00,1.2598141281253128,0.3125655330034455,0.02568020833333334,1.2598141281253128,0.3125655330034455,0.025680208333333336,0.04818930595653299,0.5249782813333334,0.6566862977798908,0.029960243055555558,0.02568020833333334,0.0,0.0,0.3125655330034455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.004385732821637427,0.0,0.043803573134895565,0.0,0.2399322537752968,0.0,0.37096707876289675,0.27822530907217247,0.0,0.0,632.0504182407408,18.888888888888914,0.06666666666666667,0.0,0.7526127189814815,0.029960243055555558,0.08333333333333333,602.0901751851852,7225.082102222223,524.9782813333334,0.15,22.66954480657564,51.66666666666668,46.10666666666668,0.0,51.85661350700484,0.0,0.0,524.9782813333334,22.66954480657564,51.659635634619626,51.86262841975031,51.55513178568156,12.43753247303448,19.510665659305882,-0.025594433733284738,-1.95,9.236100170605994,200.6844139271751,-1230.4577314692253,0.0,0.0,810.9071366674655,0.0,2.0,0.04333615831346971,0.0,0.0,0.7817036260197873,131.99922844444444,-11.815409511805948,0.2358533222695912,9.56582500898708,0.0032505768337409134,7.365203276470829,1.2201441801771304
2025-01-01 23:00:00,0.5034490152131988,0.2655983189939314,0.08731270833333335,0.5034490152131988,0.2655983189939314,0.08731270833333335,0.014892121613961005,0.0,0.386692067210349,0.10186482638888888,0.08731270833333335,0.0,0.0,0.2655983189939314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0036808829038742687,0.0,0.011211238710086736,0.0,0.032560975218440355,0.0,0.3114659652894179,0.23359947396706335,0.0,0.0,2148.9714220185188,18.888888888888914,0.22666666666666668,0.0,2.558883244537037,0.10186482638888888,0.2833333333333333,2047.1065956296297,7225.082102222223,0.0,0.0,23.421057086612326,51.66666666666668,46.10666666666668,0.0,51.81619703301355,0.0,0.0,0.0,23.421057086612326,51.83159101659628,51.83928800838765,51.81619703301355,12.43753247303448,18.57345747410615,-0.05871733420891564,-3.05,9.236100170605994,1392.6226117272226,-1231.0701132912873,0.0,0.0,511.7807996984951,0.0,2.0,0.04287222303281284,0.0,0.0,0.7733350971690133,131.99922844444444,-37.059496698503985,0.24967471689337736,9.142877554592733,0.0032518265972317933,3.6117943946484066,1.2240505173849259
