Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:47:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.018805127434742,51.666666666666686,46.10666666666668,0.0,51.85352668893279,0.0,0.0,0.0,23.018805127434742,51.861875047639,51.86604922699211,51.85352668893279,12.43753247303448,19.175143569910073,0.0,2.2,9.236100170605994,-456.74580567028016,-836.5343158224555,-0.0,-0.0,477.2342369310653,0.0,2.0,0.037733709384765744,0.0,0,0.6806458762654132,131.99922844444444,-97.44572677889,0.23097894197340202,9.287098644281166,0.0031145052890693263,21.446284250133072,1.2251992848746633
2025-01-01 01:48:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.086377878415135,51.666666666666686,46.10666666666668,0.0,51.850106673645726,0.0,0.0,0.0,23.086377878415135,51.85864455118863,51.86291348996009,51.850106673645726,12.43753247303448,19.07595481047301,0.0,2.2,9.236100170605994,-445.11489298817986,-828.8142089718965,-0.0,-0.0,477.2342369310653,0.0,2.0,0.0376052109691583,0.0,0,0.6783280040467556,131.99922844444444,-93.5349209473487,0.23242279167593513,9.242010484356022,0.003114648250857838,21.726822677540735,1.2256150423472647
2025-01-01 01:49:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.151474582528994,51.666666666666686,46.10666666666668,0.0,51.84667664468896,0.0,0.0,0.0,23.151474582528994,51.85540457146879,51.8597685348587,51.84667664468896,12.43753247303448,18.9802725152639,0.0,2.2,9.236100170605994,-434.75529236603955,-821.3941417251731,-0.0,-0.0,477.2342369310653,0.0,2.0,0.037481053285550035,0.0,0,0.6760884305531211,131.99922844444444,-90.59538757193178,0.2338257177865443,9.198088738831391,0.003114793033596347,21.997201493249076,1.2260163646523259
2025-01-01 01:50:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.21429772836107,51.666666666666686,46.10666666666668,0.0,51.843236970165336,0.0,0.0,0.0,23.21429772836107,51.85215545597188,51.85661469887517,51.843236970165336,12.43753247303448,18.887809500324018,0.0,2.2,9.236100170605994,-424.53621042636706,-814.2490793744325,-0.0,-0.0,477.2342369310653,0.0,2.0,0.03736088353178209,0.0,0,0.6739207918903023,131.99922844444444,-87.5213679829998,0.23519097379237475,9.155832175261837,0.003114939570096715,22.25824260024707,1.2264044292148326
2025-01-01 01:51:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.2749892061892,51.666666666666686,46.10666666666668,0.0,51.83978798807815,0.0,0.0,0.0,23.2749892061892,51.8488975237728,51.85345229162013,51.83978798807815,12.43753247303448,18.79836460258168,0.0,2.2,9.236100170605994,-414.69888683266464,-807.3609967570586,-0.0,-0.0,477.2342369310653,0.0,2.0,0.03724445813943462,0.0,0,0.6718206945374064,131.99922844444444,-84.5721270066713,0.2365206714646463,9.115135955685453,0.0031150877986298392,22.510514428395606,1.2267800559420734
2025-01-01 01:52:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.33367426386547,51.666666666666686,46.10666666666668,0.0,51.83633001533836,0.0,0.0,0.0,23.33367426386547,51.845631074033264,51.85028160338072,51.83633001533836,12.43753247303448,18.71176027090364,0.0,2.2,9.236100170605994,-405.2225553501451,-800.7139632694285,-0.0,-0.0,477.2342369310653,0.0,2.0,0.037131562328803984,0.0,0,0.6697842642683908,131.99922844444444,-81.74282901178188,0.23781666395157355,9.075272489058335,0.003115237661264192,22.754518445515583,1.2271439683088379
2025-01-01 01:53:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.390461276975095,51.666666666666686,46.10666666666668,0.0,51.83286335023829,0.0,0.0,0.0,23.390461276975095,51.84235638833754,51.847102907387175,51.83286335023829,12.43753247303448,18.627842895052552,0.0,2.2,9.236100170605994,-396.1039475722992,-794.2941232696364,-0.0,-0.0,477.2342369310653,0.0,2.0,0.037022010853728055,0.0,0,0.6678081595873246,131.99922844444444,-79.04406123372814,0.2390805263741493,9.036802315262328,0.003115389103419356,22.990687439766727,1.2274967915273365
2025-01-01 01:54:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.445446472552746,51.666666666666686,46.10666666666668,0.0,51.82938827495956,0.0,0.0,0.0,23.445446472552746,51.83907373306029,51.843916462110656,51.82938827495956,12.43753247303448,18.54647610042179,0.0,2.2,9.236100170605994,-387.3330966955256,-788.0891438796557,-0.0,-0.0,477.2342369310653,0.0,2.0,0.036915639526226174,0.0,0,0.6658894188486718,131.99922844444444,-76.47818974693527,0.24031364305549388,8.999654480404708,0.0031155420734103505,23.219405185357186,1.2278390803570303
2025-01-01 01:55:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.498716672594284,51.666666666666686,46.10666666666668,0.0,51.82590505737893,0.0,0.0,0.0,23.498716672594284,51.83578336107149,51.84072251291778,51.82590505737893,12.43753247303448,18.46753685379843,0.0,2.2,9.236100170605994,-378.8977847072975,-782.0878886695862,-0.0,-0.0,477.2342369310653,0.0,2.0,0.03681230033249694,0.0,0,0.6640253721589818,131.99922844444444,-74.04413296877658,0.24151725645686856,8.963137381658758,0.0031156965221211187,23.441017780901003,1.2281713351994314
2025-01-01 01:56:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.550351242162183,51.666666666666686,46.10666666666668,0.0,51.82241395246627,0.0,0.0,0.0,23.550351242162183,51.83248551305642,51.83752129335149,51.82241395246627,12.43753247303448,18.39091269886726,0.0,2.2,9.236100170605994,-370.7845010310346,-776.2801843398857,-0.0,-0.0,477.2342369310653,0.0,2.0,0.03671185797663592,0.0,0,0.6622135790319911,131.99922844444444,-71.73855362221411,0.24269250144287385,8.92782500381476,0.003115852402752733,23.655841677060902,1.2284940135067854
2025-01-01 01:57:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.60042345442455,51.666666666666686,46.10666666666668,0.0,51.818915203393026,0.0,0.0,0.0,23.60042345442455,51.82918041856209,51.834313026146624,51.818915203393026,12.43753247303448,18.31649981818004,-0.0723890707088728,2.2,9.236100170605994,-362.97925031029393,-770.6566550862774,-0.0,-0.0,477.2342369310653,0.0,2.0,0.036614187471525554,0.0,0,0.6604517849327614,131.99922844444444,-69.55683215508188,0.2438404286826611,8.893663271741328,0.0031160096706245788,23.864169275202837,1.2288075377591956
2025-01-01 01:58:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.649001471112435,51.666666666666686,46.10666666666668,0.0,51.81540904243778,0.0,0.0,0.0,23.649001471112435,51.82586829685227,51.83109792405952,51.81540904243778,12.43753247303448,18.244201642598508,-0.14468724629040608,2.2,9.236100170605994,-355.46803822356804,-765.2086019415776,-0.0,-0.0,477.2342369310653,0.0,2.0,0.03651917242257316,0.0,0,0.6587378903195084,131.99922844444444,-67.49367321305573,0.24496202088828792,8.859981111435099,0.003116168283012577,24.066272918468908,1.2291123011700507
2025-01-01 01:59:00,0.3665632436032191,0.25895473057796026,0.0,0.006109387393386985,0.004315912176299338,0.0,0.010078152423512381,0.0,0.3564850911797068,0.0,0.0,0.0,0.0,0.25895473057796026,0,1,0,0,Off,0,0,Off,0,0,Off,0.04058390100968627,0.030437925757264693,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.69614906044628,51.666666666666686,46.10666666666668,0.0,51.811895691746074,0.0,0.0,0.0,23.69614906044628,51.822549357624794,51.827876190564155,51.811895691746074,12.43753247303448,18.17392783162212,-0.2149610572667946,2.2,9.236100170605994,-348.2371700971691,-759.9279127185271,-0.0,-0.0,477.2342369310653,0.0,2.0,0.0364267037800318,0.0,0,0.6570699281377927,131.99922844444444,-65.54349430970733,0.24605820423294536,8.827975246186966,0.003116328199013894,24.26240779524883,1.2294086718538504
2025-01-01 02:00:00,0.36552263075681696,0.25817427094315865,0.0,0.006092043845946949,0.004302904515719311,0.0,0.010078152423512381,0.0,0.35544447833330456,0.0,0.0,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.741926138365365,51.666666666666686,46.10666666666668,0.0,51.80837536398349,0.0,0.0,0.0,23.741926138365365,51.81922380162815,51.82464802045048,51.80837536398349,12.43753247303448,18.10559350653284,-0.2832953823560729,2.2,9.236100170605994,-342.314037038415,-754.8069929596757,-0.0,-0.0,476.1936240846631,0.0,2.0,0.036336678909807026,0.0,0,0.6554460470596032,131.99922844444444,-63.700668163402376,0.24712985652326128,8.796361957628179,0.003116489379430997,24.452814103141048,1.2296969959474218
2025-01-01 02:01:00,0.7250455474234836,0.25817427094315865,0.30816250000000006,0.01208409245705806,0.004302904515719311,0.005136041666666667,0.010078152423512381,0.0,0.35544447833330456,0.3595229166666667,0.30816250000000006,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,On,7584.605018888889,18.888888888888914,0.8,0.0,9.031352627777778,0.3595229166666667,1,7225.082102222223,7225.082102222223,Off,0.0,0.0,23.78641480338555,51.666666666666686,46.10666666666668,0.0,51.804848262908315,0.0,0.0,0.0,23.78641480338555,51.81589182120213,51.82141360034905,51.804848262908315,12.43753247303448,18.039082280748413,-0.3498066081405007,2.2,9.236100170605994,7249.004158964401,-749.8359963098212,-0.0,-0.0,476.1936240846631,0.0,2.0,0.036248952874928436,0.0,0,0.653863632691793,131.99922844444444,-61.958487699330306,0.24817838096831296,8.765086128395245,0.0031166517866701776,24.637830243408143,1.229977753667234
2025-01-01 02:02:00,0.7250455474234836,0.25817427094315865,0.30816250000000006,0.01208409245705806,0.004302904515719311,0.005136041666666667,0.010078152423512381,0.0,0.35544447833330456,0.3595229166666667,0.30816250000000006,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,On,7584.605018888889,18.888888888888914,0.8,0.0,9.031352627777778,0.3595229166666667,1,7225.082102222223,7225.082102222223,Off,0.0,0.0,23.642923673392843,51.666666666666686,46.10666666666668,0.0,51.8013145800746,0.0,0.0,0.0,23.642923673392843,51.8125535971647,51.81817310570976,51.8013145800746,12.43753247303448,18.2394943270414,-0.1493945618475152,2.2,9.236100170605994,7227.012468273359,-764.854416455435,-0.0,-0.0,476.1936240846631,0.0,2.0,0.03651298189694945,0.0,0,0.6586262247608767,131.99922844444444,-68.93175824475776,0.24508506974840222,8.858584923093826,0.0031168153853714034,24.00537329048589,1.2291316775651349
2025-01-01 02:03:00,0.7250455474234836,0.25817427094315865,0.30816250000000006,0.01208409245705806,0.004302904515719311,0.005136041666666667,0.010078152423512381,0.0,0.35544447833330456,0.3595229166666667,0.30816250000000006,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,On,7584.605018888889,18.888888888888914,0.8,0.0,9.031352627777778,0.3595229166666667,1,7225.082102222223,7225.082102222223,Off,0.0,0.0,23.50404737780898,51.666666666666686,46.10666666666668,0.0,51.797802255321145,0.0,0.0,0.0,23.50404737780898,51.80923551090522,51.81495213869726,51.797802255321145,12.43753247303448,18.43337352590138,0.0,2.2,9.236100170605994,7206.280059853081,-779.4963524494273,-0.0,-0.0,476.1936240846631,0.0,2.0,0.036767533845683244,0.0,0,0.6632178680693644,131.99922844444444,-75.02223067104322,0.24213389612622502,8.94889596972733,0.0031169748941911983,23.395148434147497,1.2283142869578518
2025-01-01 02:04:00,0.7250455474234836,0.25817427094315865,0.30816250000000006,0.01208409245705806,0.004302904515719311,0.005136041666666667,0.010078152423512381,0.0,0.35544447833330456,0.3595229166666667,0.30816250000000006,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,On,7584.605018888889,18.888888888888914,0.8,0.0,9.031352627777778,0.3595229166666667,1,7225.082102222223,7225.082102222223,Off,0.0,0.0,23.369496876009876,51.666666666666686,46.10666666666668,0.0,51.79431060254469,0.0,0.0,0.0,23.369496876009876,51.80593691477033,51.81175007088314,51.79431060254469,12.43753247303448,18.621129663755834,0.0,2.2,9.236100170605994,7186.074975130433,-793.7814406531561,-0.0,-0.0,476.1936240846631,0.0,2.0,0.0370132401871525,0.0,0,0.6676499530888359,131.99922844444444,-80.94222718996329,0.23931405612874898,9.03563892916172,0.00311713045168988,22.805695666590676,1.2275237456202808
2025-01-01 02:05:00,0.7250455474234836,0.25817427094315865,0.30816250000000006,0.01208409245705806,0.004302904515719311,0.005136041666666667,0.010078152423512381,0.0,0.35544447833330456,0.3595229166666667,0.30816250000000006,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,On,7584.605018888889,18.888888888888914,0.8,0.0,9.031352627777778,0.3595229166666667,1,7225.082102222223,7225.082102222223,Off,0.0,0.0,23.239040285842034,51.666666666666686,46.10666666666668,0.0,51.7908389786087,0.0,0.0,0.0,23.239040285842034,51.80265720167111,51.80856631320231,51.7908389786087,12.43753247303448,18.803091402782186,0.0,2.2,9.236100170605994,7166.471596235816,-807.7244186666309,-0.0,-0.0,476.1936240846631,0.0,2.0,0.037250615149160546,0.0,0,0.6719317555316318,131.99922844444444,-86.60262807110556,0.23661651768767733,9.119640964638954,0.0031172821874945237,22.23582628078587,1.2267585709081847
2025-01-01 02:06:00,0.7250455474234836,0.25817427094315865,0.30816250000000006,0.01208409245705806,0.004302904515719311,0.005136041666666667,0.010078152423512381,0.0,0.35544447833330456,0.3595229166666667,0.30816250000000006,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,On,7584.605018888889,18.888888888888914,0.8,0.0,9.031352627777778,0.3595229166666667,1,7225.082102222223,7225.082102222223,Off,0.0,0.0,23.11247202063357,51.666666666666686,46.10666666666668,0.0,51.787386774847356,0.0,0.0,0.0,23.11247202063357,51.799395797061365,51.80540030816837,51.787386774847356,12.43753247303448,18.979550098656034,0.0,2.2,9.236100170605994,7147.463420959446,-821.3382204687081,-0.0,-0.0,476.1936240846631,0.0,2.0,0.037480115118277174,0.0,0,0.6760715077619105,131.99922844444444,-91.99700154539798,0.234033258411928,9.201086697737754,0.003117430223998761,21.684484946296262,1.2260174470272358
2025-01-01 02:07:00,0.36552263075681696,0.25817427094315865,0.0,0.006092043845946949,0.004302904515719311,0.0,0.010078152423512381,0.0,0.35544447833330456,0.0,0.0,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,22.989607719087722,51.666666666666686,46.10666666666668,0.0,51.78395341315696,0.0,0.0,0.0,22.989607719087722,51.79615215524727,51.80225152629243,51.78395341315696,12.43753247303448,19.150766995796804,0.0,2.2,9.236100170605994,-455.5637999232214,-834.634376824561,-0.0,-0.0,476.1936240846631,0.0,2.0,0.037702149363679785,0.0,0,0.6800765922337807,131.99922844444444,-97.12304718332348,0.23155709187939227,9.279494554350538,0.0031175746771798622,21.150724918169157,1.2252991933607023
2025-01-01 02:08:00,0.36552263075681696,0.25817427094315865,0.0,0.006092043845946949,0.004302904515719311,0.0,0.010078152423512381,0.0,0.35544447833330456,0.0,0.0,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.05699779444709,51.666666666666686,46.10666666666668,0.0,51.78053834284083,0.0,0.0,0.0,23.05699779444709,51.79292575640855,51.79911946319242,51.78053834284083,12.43753247303448,19.051841756683437,0.0,2.2,9.236100170605994,-443.97473707224424,-826.9417531712127,-0.0,-0.0,476.1936240846631,0.0,2.0,0.03757394051520626,0.0,0,0.6777639432671919,131.99922844444444,-93.22660798569471,0.23300083844444533,9.234530601405755,0.003117715657261871,21.43209770469677,1.2257139154941463
2025-01-01 02:09:00,0.36552263075681696,0.25817427094315865,0.0,0.006092043845946949,0.004302904515719311,0.0,0.010078152423512381,0.0,0.35544447833330456,0.0,0.0,0.0,0.0,0.25817427094315865,0,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.0028977163285818707,0.0,On,0.0071804360949305115,0,On,0.011212117075759644,0,On,0.30468907309426085,0.22851680482069558,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,23.121919380963586,51.666666666666686,46.10666666666668,0.0,51.77711328587321,0.0,0.0,0.0,23.121919380963586,51.78968989993734,51.795978206969416,51.77711328587321,12.43753247303448,18.956412275127924,0.0,2.2,9.236100170605994,-433.6545243155771,-819.547958713167,-0.0,-0.0,476.1936240846631,0.0,2.0,0.03745006113899912,0.0,0,0.6755293899210062,131.99922844444444,-90.30018968707317,0.23440365612225494,9.190728616061541,0.003117858464497795,21.703292249090406,1.226114243592196
