Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 03:11:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.33479407775361,51.666666666666686,46.10666666666668,0.0,49.99587355008458,0.0,0.0,0.0,39.33479407775361,50.035690476399644,50.055598939557186,49.99587355008458,12.43753247303448,16.226428485074564,0.0,1.1,-179.0679644425446,-377.1196685612471,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01901661657653018,0.0,0,0.26555752588464365,65.99961422222222,29.360865700811505,0.2409726040682042,7.409387406611611,0.0026961128265805333,40.49807771632911,1.237996375529585
2025-01-01 03:12:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.345354157457614,51.666666666666686,46.10666666666668,0.0,49.990036054370265,0.0,0.0,0.0,39.345354157457614,50.030170167593845,50.05023722420564,49.990036054370265,12.43753247303448,16.211822465191542,0.0,1.1,-178.22361048691042,-376.5305803655166,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01900526265305658,0.0,0,0.2653989740300275,65.99961422222222,29.616131460715142,0.241215654233404,7.4022164966538515,0.002696319661247862,40.493077499035635,1.2380587108906744
2025-01-01 03:13:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.3555706188724,51.666666666666686,46.10666666666668,0.0,49.98419705996843,0.0,0.0,0.0,39.3555706188724,50.02464837676932,50.04487403516978,49.98419705996843,12.43753247303448,16.197510301236157,0.0,1.1,-177.4105265695537,-375.95369867238725,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018994133769519923,0.0,0,0.26524356474541794,65.99961422222222,29.852333684942487,0.24145444364092292,7.39581963539559,0.0026965264599650347,40.4879441242257,1.238119795159395
2025-01-01 03:14:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.365457702340414,51.666666666666686,46.10666666666668,0.0,49.978356617955335,0.0,0.0,0.0,39.365457702340414,50.01912515215004,50.039509419247395,49.978356617955335,12.43753247303448,16.18347980196607,0.0,1.1,-176.62710445266228,-375.38851101283103,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018983220644857062,0.0,0,0.2650911684254166,65.99961422222222,30.070568142277715,0.24168914561064367,7.388968507671317,0.0026967332222645967,40.48268337728194,1.2381796801357716
2025-01-01 03:15:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.37502891957802,51.666666666666686,46.10666666666668,0.0,49.97251477729002,0.0,0.0,0.0,39.37502891957802,50.01360053996142,50.034143421297124,49.97251477729002,12.43753247303448,16.169719400502945,0.0,1.1,-175.87183109375897,-374.8345316270434,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018972514469061875,0.0,0,0.26494166204270053,65.99961422222222,30.27186211539342,0.2419199248746941,7.382877278873126,0.0026969399476999465,40.47730075159419,1.2382384149749979
2025-01-01 03:16:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.38429709706492,51.666666666666686,46.10666666666668,0.0,49.96667158492267,0.0,0.0,0.0,39.38429709706492,50.00807458453265,50.02877608433764,49.96667158492267,12.43753247303448,16.156218116870818,-0.010448549795867734,1.1,-175.1432822965829,-374.29129982916083,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018962006875219005,0.0,0,0.26479492875748734,65.99961422222222,30.457179114686912,0.24214693807269755,7.376320131477183,0.0026971466358442866,40.471801465803324,1.2382960463455526
2025-01-01 03:17:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.39327441712157,51.666666666666686,46.10666666666668,0.0,49.96082708589645,0.0,0.0,0.0,39.39327441712157,50.002547328392815,50.023407449641006,49.96082708589645,12.43753247303448,16.142965523092016,-0.02370114357466946,1.1,-174.440116831498,-373.7583784862476,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01895168991342331,0.0,0,0.26465085755333356,65.99961422222222,30.62742323685856,0.24237033421476673,7.37051007444038,0.0026973532862896344,40.466190479887594,1.2383526185765688
2025-01-01 03:18:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.40197245559442,51.666666666666686,46.10666666666668,0.0,49.95498132344328,0.0,0.0,0.0,39.40197245559442,49.99701881236132,50.01803755682035,49.95498132344328,12.43753247303448,16.12995171064653,-0.0367149560201554,1.1,-173.76107098587053,-373.2353526026433,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018941556026444123,0.0,0,0.264509342897298,65.99961422222222,30.78344319888172,0.24259025511459856,7.364223645360767,0.002697559898645892,40.46047251017741,1.2384081737952666
2025-01-01 03:19:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.41040221733033,51.666666666666686,46.10666666666668,0.0,49.94913433907402,0.0,0.0,0.0,39.41040221733033,49.991489075633005,50.0126664439125,49.94913433907402,12.43753247303448,16.117167260116876,-0.04949940654980978,1.1,-173.10495351027308,-372.7218280015244,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01893159802700474,0.0,0,0.26437028442266136,65.99961422222222,30.926036073360276,0.24280683579475862,7.358064774173728,0.0026977664725399697,40.454652043378005,1.238462752055193
2025-01-01 03:20:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.418574169457024,51.666666666666686,46.10666666666668,0.0,49.943286172663335,0.0,0.0,0.0,39.418574169457024,49.98595815585825,50.00729414745571,49.943286172663335,12.43753247303448,16.104603212855178,-0.062063453811507685,1.1,-172.47064092905978,-372.2174300962292,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018921809076558254,0.0,0,0.26423358663254104,65.99961422222222,31.055950749278356,0.24302020486613393,7.352635962827581,0.00269797300761496,40.44873334967242,1.238516391455947
2025-01-01 03:21:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.42649827196332,51.666666666666686,46.10666666666668,0.0,49.93743686252965,0.0,0.0,0.0,39.42649827196332,49.980426089218476,50.00192070256289,49.93743686252965,12.43753247303448,16.09225104452261,-0.07441562214407682,1.1,-171.85707318715984,-371.72180274452074,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01891218266545021,0.0,0,0.26409915862287314,65.99961422222222,31.17389113946989,0.2432304848833563,7.346717047307298,0.002698179503529358,40.442720494972214,1.2385691282550335
2025-01-01 03:22:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.43418400662544,51.666666666666686,46.10666666666668,0.0,49.931586445510554,0.0,0.0,0.0,39.43418400662544,49.9748929104973,49.99654614299068,49.931586445510554,12.43753247303448,16.080102640363418,-0.0865640263032681,1.1,-171.26324960662723,-371.2346071795347,-0.0,-0.0,168.69083841789103,0.0,1.0,0.0189027125943675,0.0,0,0.2639669138233551,65.99961422222222,31.280519155016442,0.24343779267790205,7.340911411008646,0.0026983859599563273,40.43661735237711,1.2386209969724011
2025-01-01 03:23:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.441640404127575,51.666666666666686,46.10666666666668,0.0,49.92573495703386,0.0,0.0,0.0,39.441640404127575,49.96935865314766,49.991170501204564,49.92573495703386,12.43753247303448,16.068150272086935,-0.09851639457975025,1.1,-170.68822512912257,-370.75552101167943,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018893392956980826,0.0,0,0.26383676975505627,65.99961422222222,31.376457464665805,0.24364223967037674,7.335214740785661,0.002698592376583004,40.43042761290065,1.2386720304882146
2025-01-01 03:24:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.448876069190966,51.666666666666686,46.10666666666668,0.0,49.91988243118472,0.0,0.0,0.0,39.448876069190966,49.963823349355096,49.98579380844029,49.91988243118472,12.43753247303448,16.056386576241035,-0.11028009042565046,1.1,-170.1311068219135,-370.2842372962201,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01888421812369521,0.0,0,0.26370864780350267,65.99961422222222,31.462292056415556,0.24384393216345057,7.32962292705592,0.002698798753109843,40.424154795513914,1.2387222601343397
2025-01-01 03:25:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.45589920409977,51.666666666666686,46.10666666666668,0.0,49.91402890076891,0.0,0.0,0.0,39.45589920409977,49.958287030097566,49.98041609476189,49.91402890076891,12.43753247303448,16.044804533969767,-0.12186213269691848,1.1,-169.5910506276547,-369.8204636617185,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018875182726430028,0.0,0,0.26358247300613685,65.99961422222222,31.538574616172777,0.24404297161675018,7.3247375916879935,0.0026990050892499976,40.41780225655571,1.2387717157799911
2025-01-01 03:26:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.462717631028696,51.666666666666686,46.10666666666668,0.0,49.9081743973727,0.0,0.0,0.0,39.462717631028696,49.95274972520188,49.97503738911648,49.9081743973727,12.43753247303448,16.033397452056388,-0.13326921461029784,1.1,-169.0672583389352,-369.36392149487915,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018866281644355755,0.0,0,0.2634581738531394,65.99961422222222,31.605824738052938,0.24423945490496227,7.319343545178599,0.0026992113847287345,40.41137319855373,1.2388204259119635
2025-01-01 03:27:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.469338812699796,51.666666666666686,46.10666666666668,0.0,49.90231895141932,0.0,0.0,0.0,39.469338812699796,49.94721146339711,49.96965771938601,49.90231895141932,12.43753247303448,16.022158945160633,-0.14450772150605218,1.1,-168.5589747811296,-368.9143451777204,-0.0,-0.0,168.69083841789103,0.0,1.0,0.01885750999052056,0.0,0,0.2633356821006756,65.99961422222222,31.664531978699788,0.24443347456024156,7.314043143568823,0.0026994176392828796,40.40487067849763,1.238868417709821
2025-01-01 03:28:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.475769871621694,51.666666666666686,46.10666666666668,0.0,49.89646259222245,0.0,0.0,0.0,39.475769871621694,49.941672272364954,49.964277112436214,49.89646259222245,12.43753247303448,16.011082919166256,-0.15558374750042958,1.1,-168.06548518742594,-368.4714813733061,-0.0,-0.0,168.69083841789103,0.0,1.0,0.018848863099304794,0.0,0,0.2632149325957039,65.99961422222222,31.715157767989165,0.24462511900002912,7.308832985349615,0.0026996238526602935,40.398297615602196,1.2389157171164094
2025-01-01 03:29:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.48201760858627,51.666666666666686,46.10666666666668,0.0,49.89060534803675,0.0,0.0,0.0,39.48201760858627,49.93613217878757,49.958895594162975,49.89060534803675,12.43753247303448,16.000163555561254,-0.16650311110543115,1.1,-167.58611275214471,-368.03508835657465,-0.0,-0.0,168.69083841789103,0.0,1.0,0.0188403365146462,0.0,0,0.26309586311154676,65.99961422222222,31.758137186538903,0.24481447274121407,7.3037098228069075,0.002699830024619375,40.39165679859552,1.2389623489040018
2025-01-01 03:30:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.48808851969697,51.666666666666686,46.10666666666668,0.0,49.88474724610574,0.0,0.0,0.0,39.48808851969697,49.930591208392634,49.95351318953608,49.88474724610574,12.43753247303448,15.989395296779163,-0.17727136988752257,2.2,-163.70131661833037,-362.8261085233791,-0.0,-0.0,168.69083841789103,0.0,1.0,0.020140070188609163,0.0,0,0.2812459928876575,65.99961422222222,30.43395348715773,0.2450016166015938,7.298670553843927,0.0027000361549285924,19.1320713429819,1.239008336736391
2025-01-01 03:31:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.4933939259538,51.666666666666686,46.10666666666668,0.0,49.87888831270706,0.0,0.0,0.0,39.4933939259538,49.92504938599618,49.94812992264075,49.87888831270706,12.43753247303448,15.979284134736474,-0.18738253193021137,2.2,-166.1863933673744,-362.4301330943265,-0.0,-0.0,168.69083841789103,0.0,1.0,0.02013285257938224,0.0,0,0.28114520258979403,65.99961422222222,27.552901309061085,0.24516881081855682,7.293791503167592,0.002700133787799278,19.138008490447834,1.2390515931716712
2025-01-01 03:32:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.498637680641174,51.666666666666686,46.10666666666668,0.0,49.87302866161432,0.0,0.0,0.0,39.498637680641174,49.91950681903042,49.942745897738476,49.87302866161432,12.43753247303448,15.96922521815945,-0.19744144850723622,2.2,-166.3855153086778,-362.03637509313165,-0.0,-0.0,168.69083841789103,0.0,1.0,0.020125671273168395,0.0,0,0.2810449192453256,65.99961422222222,26.960021366562838,0.24533531452940233,7.288941151038545,0.0027002314475583085,19.143887011734076,1.2390946287010278
2025-01-01 03:33:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.503749397013024,51.666666666666686,46.10666666666668,0.0,49.86716830198488,0.0,0.0,0.0,39.503749397013024,49.91396351614762,49.93736112322899,49.86716830198488,12.43753247303448,15.959279052839543,-0.20738761382714266,2.2,-166.01141474569678,-361.6471988656893,-0.0,-0.0,168.69083841789103,0.0,1.0,0.02011856949055562,0.0,0,0.28094574640811615,65.99961422222222,26.944945702101478,0.24550017646382527,7.284153431864639,0.002700329133922068,19.1496337879386,1.2391371839473078
2025-01-01 03:34:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.50871522518164,51.666666666666686,46.10666666666668,0.0,49.8613072534377,0.0,0.0,0.0,39.50871522518164,49.90841949587824,49.93197561709852,49.8613072534377,12.43753247303448,15.94945756124225,-0.21720910542443583,2.2,-165.52424946642142,-361.2630649670872,-0.0,-0.0,168.69083841789103,0.0,1.0,0.02011155577881206,0.0,0,0.28084780343648436,65.99961422222222,27.047977082774725,0.2456632054588786,7.27943504093173,0.0027004268462543428,19.155234327519967,1.2391792077078556
2025-01-01 03:35:00,0.10919175453824984,0.06964853938479675,0.0,0.0018198625756374973,0.0011608089897466125,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.002985601699561403,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,39.51353624580013,51.666666666666686,46.10666666666668,0.0,49.85544553764999,0.0,0.0,0.0,39.51353624580013,49.90287477869649,49.92658939921975,49.85544553764999,12.43753247303448,15.939759835092238,-0.22690683157444802,2.2,-165.08338282496302,-360.8839317187607,-0.0,-0.0,168.69083841789103,0.0,1.0,0.020104629524869758,0.0,0,0.2807510817692433,65.99961422222222,27.109710475906667,0.24582441147644826,7.275387610466482,0.0027005245838491124,19.160689632529223,1.2392207037680998
