Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.10825342257553054,0.06964853938479675,0.0,0.10825342257553053,0.06964853938479675,0.0,0.011430090353137447,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002047269736842105,0.0,0.009382820616295341,0.0,0.0039586130426640725,0.0,0.09286471917972902,0.06964853938479675,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,41.01840075175141,51.66666666666668,46.10666666666668,0.0,51.4312791458081,0.0,0.0,0.0,41.01840075175141,51.4668828065692,51.48468463694975,51.4312791458081,12.43753247303448,16.210692572725012,-0.05784732719219126,0.85,-193.7144685203674,-398.97187098437587,0.0,0.0,101.7528922329495,363.7689117889909,0.0,0.019747072937852963,0.0,0.0,0.2757579831162934,0.0,103.50451023105902,0.24502625228539657,7.452647333371732,0.0027386323855844064,37.871787056186456,1.2380324720222162
2025-01-01 11:00:00,0.9082203274644195,0.06964853938479675,0.0,0.9082203274644195,0.06964853938479675,0.0,0.011430090353137447,0.0,0.09682333222239309,0.7999669048888889,0.0,0.0,0.06964853938479675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002047269736842105,0.0,0.009382820616295341,0.0,0.0039586130426640725,0.0,0.09286471917972902,0.06964853938479675,0.0,0.0,799.9669048888888,16.666666666666686,0.26666666666666666,0.0,0.7999669048888889,0.0,0.26666666666666666,799.9669048888888,2999.8758933333334,0.0,0.0,40.51847718427003,51.66666666666668,46.10666666666668,0.0,51.06674397232681,0.0,0.0,0.0,40.51847718427003,51.122105440413826,51.14978617445733,51.06674397232681,12.43753247303448,16.29501381312851,-0.11709812091970004,1.95,659.8161964645593,-351.0943877481008,0.0,0.0,101.7528922329495,449.8490141749852,0.0,0.01875709087196996,0.0,0.0,0.2619333794057405,0.0,109.19078709082189,0.24461134108392105,7.502422885328,0.0027494533140719,31.501810396323112,1.2370853316325134
2025-01-01 12:00:00,0.1083387254812323,0.06964853938479675,0.0,0.1083387254812323,0.06964853938479675,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021325726425438594,0.0,0.009382820616295341,0.0,0.0039586130426640725,0.0,0.09286471917972902,0.06964853938479675,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,40.09526196690218,51.66666666666668,46.10666666666668,0.0,50.77019774449541,0.0,0.0,0.0,40.09526196690218,50.783875269091546,50.790714031389605,50.77019774449541,12.43753247303448,16.321766429433236,0.0,3.05,-90.7813811839175,-319.017405322685,0.0,0.0,101.83819513865124,515.5466831416967,0.0,0.018485393828730084,0.0,0.0,0.258139266278277,0.0,126.39782900011627,0.24473533200431288,7.522091060869989,0.0027577829702069303,22.56372405903888,1.2363412242664187
2025-01-01 13:00:00,0.15050762159362943,0.07754906320291204,0.0,0.1505076215936294,0.07754906320291204,0.0,0.030347007568529163,0.0,0.12016061402510024,0.0,0.0,0.0,0.07754906320291204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002388481359649123,0.0,0.027958526208880046,0.0,0.01676186308788419,0.0,0.10339875093721607,0.07754906320291204,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,39.11386058655601,51.66666666666668,46.10666666666668,0.0,50.330603623617925,0.07250708616628308,191.19956415584954,0.0,39.11386058655601,49.85780731225623,50.34848579989405,49.603526980299264,12.43753247303448,16.240496545124255,0.0,4.45,70.73065972816502,-264.2296294673252,0.0,0.0,159.76961258357986,806.601626103696,0.25,0.017296978939078014,0.0,0.0,0.24154364757026922,16.499903555555555,175.19067661191036,0.24651100034758258,7.487597227705814,0.0027648261760010594,30.986423946833565,1.236102292860718
2025-01-01 14:00:00,0.10876524000974107,0.06964853938479675,0.0,0.10876524000974105,0.06964853938479675,0.0,0.011941907787347973,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002559087171052631,0.0,0.009382820616295341,0.0,0.0039586130426640725,0.0,0.09286471917972902,0.06964853938479675,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,37.284353596130515,51.66666666666668,46.10666666666668,0.0,49.824613719516144,0.0,0.0,0.0,37.284353596130515,48.51803849522051,49.824613719516144,47.864750883072695,12.43753247303448,16.51088685132667,0.0,4.7,83.09509100973318,-259.34424568051713,0.0,0.0,102.26470966716003,1139.8444781161909,0.0,0.016994336900956107,0.0,0.0,0.23731740308829716,0.0,240.17462702309027,0.24286092975856602,7.623721860603803,0.0027726190532478046,10.462868365954755,1.2343222129436713
2025-01-01 15:00:00,0.10919175453824984,0.06964853938479675,0.0,0.10919175453824984,0.06964853938479675,0.0,0.012368422315856744,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002985601699561403,0.0,0.009382820616295341,0.0,0.0039586130426640725,0.0,0.09286471917972902,0.06964853938479675,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,36.55647441348669,51.66666666666668,46.10666666666668,0.0,49.47804543596392,0.0,0.0,0.0,36.55647441348669,48.2071172276813,49.47804543596392,47.571653123539996,12.43753247303448,16.82452177266368,0.0,4.15,57.816781324862134,-286.89128803316123,0.0,0.0,102.69122419566881,1094.162932050142,0.0,0.017506471521775164,0.0,0.0,0.24446910656179668,0.0,242.01684516235454,0.23822625058953004,7.7767874903530165,0.002774484158885004,7.257871085642544,1.232985780773982
2025-01-01 16:00:00,1.0386918263670926,0.08907453324345668,0.0,1.0386918263670923,0.08907453324345668,0.0,0.0639059450407706,0.8166328820740741,0.1581529992522477,0.0,0.0,0.0,0.08907453324345668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003753327850877193,0.0,0.06015261718989341,0.0,0.03938695492763876,0.0,0.11876604432460895,0.08907453324345668,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,816.6328820740741,0.23333333333333334,37.29337134526295,51.66666666666668,46.10666666666668,0.0,49.81300151095494,0.12088712684714077,308.7763076309984,816.6328820740741,37.29337134526295,48.95271879841866,49.81346688823567,48.52211206486979,12.43753247303448,16.959124310171674,0.0,3.05,34.21804254709062,-340.41466990249165,0.0,0.0,241.2506604174068,463.76696708470746,0.41675,0.018747753855800284,0.0,0.0,0.2618029926514415,27.50533922711111,133.38205203217552,0.23645371169084126,7.844859743122081,0.00277751574528802,11.942233286523512,1.2324113558057723
2025-01-01 17:00:00,0.43146491324171576,0.12098645297937333,0.0,0.43146491324171576,0.12098645297937333,0.0,0.16427541641431878,0.0,0.267189496827397,0.0,0.0,0.0,0.12098645297937333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004776962719298246,0.0,0.1594984536950205,0.0,0.10587422618823249,0.0,0.16131527063916448,0.12098645297937333,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,38.886700050216064,51.66666666666668,46.10666666666668,0.0,51.593136867741805,0.1400658249639788,382.3991283116991,0.0,38.886700050216064,50.26617572542982,51.595636072764684,49.60019594925097,12.43753247303448,16.856256001224537,0.0,1.95,152.55906758387712,-383.1038814586148,0.0,0.0,486.1724585191965,41.31818167406899,1.0,0.01971364650246437,0.0,0.0,0.27529119968795773,65.99961422222222,49.490490523295506,0.23839172092790237,7.798918929262725,0.0027833800774647835,28.562914281434892,1.2322644406461707
2025-01-01 18:00:00,1.0245029470187756,0.12265950508203304,0.0,1.0245029470187756,0.12265950508203305,0.0,0.1922610879107922,0.5249782813333334,0.3072635777746502,0.0,0.0,0.0,0.12265950508203304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545938596491228,0.0,0.18680170194587992,0.0,0.14371757099860602,0.0,0.1635460067760441,0.12265950508203304,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,524.9782813333334,0.15,38.701162578364546,51.66666666666668,46.10666666666668,0.0,51.34764417030361,0.03558585404955131,95.59978207792476,524.9782813333334,38.701162578364546,49.87659503047777,51.349983495673676,49.13873113519479,12.43753247303448,16.68577089431184,0.0,1.15,199.52355364433387,-393.4882902642911,0.0,0.0,554.0760594333416,0.0,1.0,0.019371505703360666,0.0,0.0,0.27051337479210796,65.99961422222222,38.93578447528342,0.2417228127839568,7.725043711327012,0.002793319479723062,29.338718643486363,1.2323619900746536
2025-01-01 19:00:00,1.3589722902967396,0.11977813757189687,0.0,1.3589722902967394,0.11977813757189687,0.0,0.18657184296340942,0.8166328820740741,0.35576756525925607,0.0,0.0,0.0,0.11977813757189687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005800597587719299,0.0,0.1807712453756901,0.0,0.19606338183006017,0.0,0.15970418342919587,0.11977813757189687,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,816.6328820740741,0.23333333333333334,38.73893520434309,51.66666666666668,46.10666666666668,0.0,51.27647829673085,0.3183390189630641,860.3980387013229,816.6328820740741,38.73893520434309,49.76651402767937,51.276681460168746,49.01132872971575,12.43753247303448,16.511914936082505,0.0,-0.25000000000000006,197.68152228890528,-440.0452699923945,0.0,0.0,597.159729604844,0.0,1.0,0.019947604597362337,0.0,0.0,0.2785583073036451,65.99961422222222,40.56706267645578,0.2450760548704716,7.650528176002425,0.002800955685085139,23.549033109509477,1.233095986989579
2025-01-01 20:00:00,0.5358099403603838,0.11417031478335232,0.0,0.5358099403603838,0.11417031478335232,0.0,0.15260151748373826,0.0,0.38320842287664547,0.0,0.0,0.0,0.11417031478335232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005971203399122806,0.0,0.1466303140846155,0.0,0.23098133649884234,0.0,0.1522270863778031,0.11417031478335232,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,0.0,0.0,39.011322007019935,51.66666666666668,46.10666666666668,0.0,51.30494819091758,0.10591573409066043,286.7993462337743,0.0,39.011322007019935,49.81000728726653,51.30494819091758,49.06253683544101,12.43753247303448,16.30447687385434,0.0,-0.55,186.65885042536325,-442.85732109647773,0.0,0.0,591.1536585361598,0.0,1.0,0.019958690516396864,0.0,0.0,0.27871311661050147,65.99961422222222,38.36251298568118,0.24901711666772938,7.559766843641387,0.00280868092412973,29.105739460234847,1.2339739212671255
2025-01-01 21:00:00,1.1056450574811394,0.1045967388625773,0.0,1.1056450574811394,0.1045967388625773,0.0,0.1182714912141623,0.6416401216296297,0.3457334446373474,0.0,0.0,0.0,0.1045967388625773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005544688870614035,0.0,0.11272680234354829,0.0,0.20627112615391094,0.0,0.13946231848343643,0.1045967388625773,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2999.8758933333334,641.6401216296297,0.18333333333333332,38.68564240657225,51.66666666666668,46.10666666666668,0.0,51.02119139771654,0.07180987594960003,191.19956415584952,641.6401216296297,38.68564240657225,49.281748667481935,51.02197651466915,48.411242185412036,12.43753247303448,16.113595643284167,-0.06036137696147786,-0.3,124.46084014023018,-430.8927830512912,0.0,0.0,520.2421877798914,0.0,1.0,0.019972292213498,0.0,0.0,0.2789030574980129,65.99961422222222,35.11143541162996,0.2529764069141249,7.479599274602197,0.002818829249397192,34.95049733079062,1.234780673839361
