Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.28699880299415936,0.1886118879068932,0.42412000000000005,0.28699880299415936,0.1886118879068932,0.42412000000000005,0.019667261774283275,0.0,0.2573315412198761,0.0,0.010000000000000002,0.42412000000000005,0.0,0.0,0.18569522124022653,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.002412620614035087,0.0,0.0005844218456933337,0.0,0.016670219314554854,0.0,0.009737912899573984,0.0,0.18680252043414186,0.14010189032560635,7457.839178666667,20.0555555555556,0.36,0.0,12.429731964444446,0.0,0.6,7457.839178666667,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,37.40124360510141,51.66666666666668,46.10666666666668,0.0,51.84364141385728,0.0,0.0,0.0,37.40124360510141,51.8561961490354,51.862473516624455,51.84364141385728,12.43753247303448,19.71057577327604,-0.08884197055575668,1.7232664241078532,0.85,9.236100170605994,4332.832215602257,-1008.831867716064,-3441.074306377085,0.0,0.0,263.9226265637694,751.7944829065528,0.0,0.13899098988239894,0.0,0.0,1.300818149731461,0.0,52.144716748905275,0.19736425576476627,9.11800017243071,0.0027489858341051268,252.31369185695,1.2232312567182086,0.9061390909439998,-1044.3777196738681,35.545851957804125
2025-01-01 11:00:00,0.39206039871291765,0.20880450911040585,0.31809000000000004,0.39206039871291765,0.20880450911040585,0.31809000000000004,0.06482507264042978,0.0,0.3172353260724879,0.0,0.010000000000000002,0.31809000000000004,0.0,0.0,0.20588784244373917,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.002412620614035087,0.0,0.002113935611222388,0.0,0.0602985164151723,0.0,0.042718202814168896,0.0,0.2137260153721587,0.160294511529119,5593.379384,20.0555555555556,0.26999999999999996,0.0,9.322298973333336,0.0,0.45,5593.379384,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,35.54092377192042,51.66666666666668,46.10666666666668,0.0,51.43635625956981,0.2718752764577658,737.4031901459454,0.0,35.54092377192042,50.3039300395442,51.44485800971231,49.7292151793889,12.43753247303448,19.769327874845434,-0.05749863530545003,2.8123582440462345,1.95,9.236100170605994,3014.261295596659,-990.447877329099,-3094.347748196849,0.0,0.0,408.91033324664437,856.6609677196489,0.6335,0.13305579932874367,0.0,0.0,1.2452706383363557,41.81075560977777,106.31932654686274,0.20008747757270948,9.19801092110967,0.002798820392039875,225.99835320202232,1.2223747364819297,0.9061390909439998,-1019.6800129095376,29.23213558043855
2025-01-01 12:00:00,1.3731249043868459,0.22280088178657007,0.28274666666666676,1.3731249043868456,0.2228008817865701,0.2827466666666667,0.08957383589712638,0.9166775903703706,0.35687347811934894,0.0,0.010000000000000002,0.28274666666666676,0.0,0.0,0.2198842151199034,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0025131464729532165,0.0,0.002948781625075391,0.0,0.08411190779909777,0.0,0.0636945246261443,0.0,0.2293482902127364,0.17201121765955224,4971.892785777778,20.0555555555556,0.23999999999999996,0.0,8.286487976296296,0.0,0.4,4971.892785777778,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,916.6775903703705,0.16666666666666666,36.25125602638911,51.66666666666668,46.10666666666668,0.0,51.61270706872541,0.07742113912395765,210.62005810171704,916.6775903703705,36.25125602638911,50.87510531634075,51.61270706872541,50.50630444014842,12.43753247303448,19.77409759303762,-0.05293526832743224,3.6202378512119973,3.05,9.236100170605994,2735.757169825019,-665.5772156702922,-2855.862918980823,0.0,0.0,496.392547923806,828.4888475270133,1.0,0.13138164872735897,0.0,0.0,1.2296022450864934,65.99961422222222,123.334755104258,0.20291792301980363,9.243783840471515,0.0028408563562939697,167.75706805704382,1.2217102065958059,0.9061390909439998,-688.197491816516,22.620276146223862
2025-01-01 13:00:00,0.3514401884696418,0.20254593767810836,0.24740333333333336,0.3514401884696418,0.20254593767810836,0.24740333333333336,0.04530384041591714,0.0,0.29613634805372463,0.0,0.010000000000000002,0.24740333333333336,0.0,0.0,0.19962927101144168,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0028147240497076024,0.0,0.0014391239770217184,0.0,0.041049992389187814,0.0,0.029963986705135674,0.0,0.20234169806812072,0.1517562735510905,4350.406187555555,20.0555555555556,0.21,0.0,7.25067697925926,0.0,0.35,4350.406187555555,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,35.520868535546725,51.66666666666668,46.10666666666668,0.0,51.46942384903784,0.07720798532035772,210.8530448916526,0.0,35.520868535546725,50.227495910321416,51.46942384903784,49.60653194096321,12.43753247303448,19.73564192584801,-0.05552796619697056,4.905874425373579,4.45,9.236100170605994,2341.5566818337775,-527.2763840578287,-2468.290233091019,0.0,0.0,351.46512821731784,684.8199938458677,0.36650000000000005,0.12472274932443729,0.0,0.0,1.1672815348887642,24.188858612444445,107.97559915192285,0.20523890557051447,9.253192520520463,0.002868043304599088,97.97861422331724,1.2212765292384336,0.9061390909439998,-541.7300411934814,14.453657135652602
2025-01-01 14:00:00,0.29064151354197615,0.1908915544526242,0.21206000000000003,0.29064151354197615,0.1908915544526242,0.21206000000000003,0.020270416927792047,0.0,0.2603710966141841,0.0,0.010000000000000002,0.21206000000000003,0.0,0.0,0.18797488778595753,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0030157757675438593,0.0,0.0005844218456933337,0.0,0.016670219314554854,0.0,0.009737912899573984,0.0,0.18680252043414186,0.14010189032560635,3728.9195893333335,20.0555555555556,0.18,0.0,6.214865982222223,0.0,0.3,3728.9195893333335,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,35.206944006131465,51.66666666666668,46.10666666666668,0.0,51.24415882297321,0.0,0.0,0.0,35.206944006131465,49.90725107879357,51.24415882297321,49.23879720670376,12.43753247303448,19.697305733389314,-0.06748881033353366,5.517884249181353,4.7,9.236100170605994,1724.3053982359315,-947.9076693212603,-2353.7579103220874,0.0,0.0,267.56533711158625,514.0989497171281,0.0,0.12153518513546309,0.0,0.0,1.1374490878074102,0.0,81.57838211309918,0.20665428823004844,9.247922644377331,0.0028824677297240105,23.416266413764916,1.2208120710527814,0.9061390909439998,-956.8067437288177,8.89907440755734
2025-01-01 15:00:00,0.2896243651394128,0.18975172117975872,0.22384111111111113,0.2896243651394128,0.18975172117975872,0.22384111111111113,0.020773046222382692,0.0,0.2588513189170301,0.0,0.010000000000000002,0.22384111111111113,0.0,0.0,0.18683505451309204,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.003518405062134503,0.0,0.0005844218456933337,0.0,0.016670219314554854,0.0,0.009737912899573984,0.0,0.18680252043414186,0.14010189032560635,3936.0817887407406,20.0555555555556,0.19,0.0,6.5601363145679015,0.0,0.31666666666666665,3936.0817887407406,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,34.96096370437754,51.66666666666668,46.10666666666668,0.0,51.041383384901906,0.0,0.0,0.0,34.96096370437754,49.73001359274816,51.041383384901906,49.07432869667129,12.43753247303448,19.730538937879977,-0.060078704959419936,5.240542364190761,4.15,9.236100170605994,1768.2268064331322,-1270.2767416177705,-2481.855357777334,0.0,0.0,266.54818870902284,349.519259154903,0.0,0.12316170557412301,0.0,0.0,1.1526717098587258,0.0,47.45218676070282,0.20609736071553417,9.260984195657295,0.0028806196428927872,-0.10267594751792644,1.2206749332728752,0.9061390909439998,-1278.141711641912,7.864970024141451
2025-01-01 16:00:00,0.29508843096113796,0.1931712209983552,0.2591844444444445,0.29508843096113796,0.1931712209983552,0.25918444444444444,0.02167777895264585,0.0,0.2634106520084921,0.0,0.010000000000000002,0.2591844444444445,0.0,0.0,0.19025455433168853,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.00442313779239766,0.0,0.0005844218456933337,0.0,0.016670219314554854,0.0,0.009737912899573984,0.0,0.18680252043414186,0.14010189032560635,4557.568386962963,20.0555555555556,0.22,0.0,7.595947311604939,0.0,0.36666666666666664,4557.568386962963,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,34.75170150809023,51.66666666666668,46.10666666666668,0.0,50.84005867609192,0.0,0.0,0.0,34.75170150809023,49.55390464274819,50.84005867609192,48.91082762607633,12.43753247303448,19.733354533053063,-0.06228023398191714,4.617835928052679,3.05,9.236100170605994,2001.0649563898521,-1836.525049095276,-2825.2045966917894,0.0,0.0,272.012254530748,130.51020298559087,0.0,0.12992142175170676,0.0,0.0,1.2159359653207111,0.0,-3.311088412069402,0.20584695064986738,9.25882720688824,0.0028776088903205567,-117.76589669026264,1.2206654966098007,0.9061390909439998,-1847.3554830780713,10.830433982795132
2025-01-01 17:00:00,1.4336473800684288,0.21729994624383878,0.28274666666666676,1.4336473800684288,0.21729994624383875,0.2827466666666667,0.0743680185633654,1.0083453494074075,0.34093401209765595,0.0,0.010000000000000002,0.28274666666666676,0.0,0.0,0.2143832795771721,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.005629448099415205,0.0,0.002328203863979123,0.0,0.06641036659997107,0.0,0.05508963932809307,0.0,0.21289504330617057,0.1596712824796279,4971.892785777778,20.0555555555556,0.23999999999999996,0.0,8.286487976296296,0.0,0.4,4971.892785777778,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,1008.3453494074075,0.18333333333333332,34.22461033295714,51.66666666666668,46.10666666666668,0.0,50.572653026491345,0.19861841586124,526.5501452542927,1008.3453494074075,34.22461033295714,49.094873309125624,50.572653026491345,48.355983450442764,12.43753247303448,19.753819666428758,-0.057698662016167884,3.5658744479673925,1.95,9.236100170605994,2196.8885808012155,-1890.9586328491691,-3160.5493591990758,0.0,0.0,425.71022968381163,10.423709267448626,0.3835,0.13612951368832757,0.0,0.0,1.2740375636559034,25.31085205422222,-40.165075461298194,0.20247484169773516,9.21643575522345,0.0028352036223115162,-178.27812777314108,1.2200374133716092,0.9061390909439998,-1909.4143094253484,18.45567657617916
2025-01-01 18:00:00,0.674986546077722,0.2527353982224979,0.30630888888888896,0.6749865460777219,0.25273539822249796,0.3063088888888889,0.17679261206509708,0.0,0.48819393401262495,0.0,0.010000000000000002,0.30630888888888896,0.0,0.0,0.24981873155583126,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759888848577003,0.056991663643275216,0.0,0.0,0.006433654970760233,0.0,0.005770128466353554,0.0,0.1645888286279833,0.0,0.15510229193818312,0.0,0.2571027572167415,0.19282706791255605,5386.217184592593,20.0555555555556,0.26,0.0,8.977028640987657,0.0,0.43333333333333335,5386.217184592593,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,36.51395151309576,51.66666666666668,46.10666666666668,0.0,51.548150652993876,0.07724222913664829,210.62005810171704,0.0,36.51395151309576,51.11127378878283,51.54884118842025,50.892144821250945,12.43753247303448,19.736229839815696,-0.05857819331759071,2.8956970847717516,1.15,9.236100170605994,2771.3746179095037,-2042.8499950706585,-3273.74473837944,0.0,0.0,712.9889672947724,0.0,1.0,0.13470237846036648,0.0,0.0,1.260680989908039,65.99961422222222,-54.08679559842161,0.20076304377471996,9.175184383073123,0.0028094736084373854,-126.33985914259159,1.2195162053267947,0.9061390909439998,-2068.4031555895895,25.553160518930824
2025-01-01 19:00:00,0.738804872147389,0.24977017972232668,0.32987111111111117,0.738804872147389,0.24977017972232668,0.3298711111111111,0.18699451169725945,0.0,0.5418103604501296,0.0,0.010000000000000002,0.32987111111111117,0.0,0.0,0.24685351305566,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.006835758406432749,0.0,0.006102051624150986,0.0,0.1740567016666757,0.0,0.21267234304258278,0.0,0.2561886879441545,0.1921415159581158,5800.541583407407,20.0555555555556,0.28,0.0,9.667569305679013,0.0,0.4666666666666667,5800.541583407407,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,35.10206709267133,51.66666666666668,46.10666666666668,0.0,51.18586433776893,0.07796487553982884,210.62005810171704,0.0,35.10206709267133,49.866609410920866,51.18586433776893,49.206981947496836,12.43753247303448,19.737561730196166,-0.060901260527433186,1.7982398329406675,-0.25000000000000006,9.236100170605994,2863.2000929788974,-2408.0731581288146,-3650.3760631058253,0.0,0.0,776.8712782135204,0.0,1.0,0.1388233762833931,0.0,0.0,1.2992494522791074,65.99961422222222,-63.83670553620545,0.19852625929578796,9.1403488513132,0.0027782546043759824,-149.21438099650095,1.2195336893257631,0.9061390909439998,-2440.3237242732753,32.2505661444605
2025-01-01 20:00:00,2.0795496891369054,0.2741204145736485,0.3416522222222223,2.079549689136905,0.2741204145736485,0.34165222222222225,0.24975676234804425,1.0083453494074075,0.8114475773814535,0.0,0.010000000000000002,0.3416522222222223,0.0,0.0,0.2712037479069818,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142955176623829,0.0535721638246787,0.0,0.0,0.007036810124269006,0.0,0.008221025354732799,0.0,0.23449892686904242,0.0,0.4498425801721442,0.0,0.2901754454430709,0.21763158408230313,6007.703782814815,20.0555555555556,0.29,0.0,10.012839638024692,0.0,0.48333333333333334,6007.703782814815,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,1008.3453494074075,0.18333333333333332,34.3362905637002,51.66666666666668,46.10666666666668,0.0,50.97016303600931,0.1772845943398692,475.7590250483475,1008.3453494074075,34.3362905637002,49.17916384141326,50.97016303600931,48.28366424411525,12.43753247303448,19.75574240912531,-0.054132217414805575,1.0555674055981785,-0.55,9.236100170605994,3341.931315323215,-1877.74860762601,-3738.9778035259274,0.0,0.0,1148.7024283804826,0.0,1.6335000000000002,0.13988539108980927,0.0,0.0,1.3091888601258934,107.810369832,-75.49709234615541,0.19653381377442963,9.120452448094296,0.00275337553182218,-62.785551662334996,1.219476210806042,0.9061390909439998,-1914.412733481314,36.664125855304405
2025-01-01 21:00:00,0.7906405062313212,0.241071253966837,0.3416522222222223,0.7906405062313211,0.241071253966837,0.34165222222222225,0.1484562293181295,0.0,0.6321842769131916,0.0,0.010000000000000002,0.3416522222222223,0.0,0.0,0.23815458730017033,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990977406908426,0.05243233055181319,0.0,0.0,0.006534180829678363,0.0,0.004806958588816366,0.0,0.13711508989963478,0.0,0.3146448271796311,0.0,0.24762967566447627,0.18572225674835713,6007.703782814815,20.0555555555556,0.29,0.0,10.012839638024692,0.0,0.48333333333333334,6007.703782814815,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,37.147729456859,51.66666666666668,46.10666666666668,0.0,51.89854476025575,0.0,0.0,0.0,37.147729456859,51.66075796407868,51.89854476025575,51.541864565990146,12.43753247303448,19.74225319415307,-0.06279870441113401,1.3421622341349557,-0.3,9.236100170605994,3051.0926804843575,-1918.104254884142,-3709.227740589694,0.0,0.0,836.9949982139188,0.0,1.1164999999999998,0.14078115333887842,0.0,0.0,1.3175723085236588,73.6885692791111,-84.37835995468228,0.19615751033610726,9.105475515754431,0.0027456976324429627,-39.96794801413954,1.2195381746081797,0.9061390909439998,-1955.228673602605,37.12441871846327
2025-01-01 22:00:00,0.6235822437444567,0.22364712151847152,0.3887766666666667,0.6235822437444567,0.22364712151847152,0.3887766666666667,0.11088975903135521,0.0,0.5026924847131015,0.0,0.010000000000000002,0.3887766666666667,0.0,0.0,0.22073045485180484,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.005629448099415205,0.0,0.003565210346699191,0.0,0.10169510058524082,0.0,0.20838521157736153,0.0,0.2274370544609636,0.17057779084572264,6836.352580444445,20.0555555555556,0.33,0.0,11.393920967407409,0.0,0.55,6836.352580444445,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,36.791542083807194,51.66666666666668,46.10666666666668,0.0,51.67966584013368,0.06535361077021298,178.2348943006787,0.0,36.791542083807194,51.36860643691875,51.67966584013368,51.2130767353113,12.43753247303448,19.75166513341126,-0.05738867699828779,0.3402956970567513,-1.95,9.236100170605994,3096.435305309355,-2706.9493839532106,-4314.938986045435,0.0,0.0,663.6612641544114,0.0,1.0,0.14994722840297056,0.0,0.0,1.4033577023485428,65.99961422222222,-88.63955324406679,0.19543700514281523,9.100219315597432,0.0027371954388732116,-52.065935302464716,1.2195051807784878,0.9061390909439998,-2747.4314848669956,40.48210091378442
2025-01-01 23:00:00,0.473493479828608,0.21212564405649034,0.42412000000000005,0.47349347982860795,0.21212564405649034,0.42412000000000005,0.07446076508881637,0.0,0.38903271473979156,0.0,0.010000000000000002,0.42412000000000005,0.0,0.0,0.20920897738982366,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.004724715369152047,0.0,0.002361988899683504,0.0,0.06737406081998083,0.0,0.11008741155335998,0.0,0.21663441760311736,0.16247581320233798,7457.839178666667,20.0555555555556,0.36,0.0,12.429731964444446,0.0,0.6,7457.839178666667,12429.731964444445,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1299.7703777777779,0.0,0.0,35.18491753580281,51.66666666666668,46.10666666666668,0.0,51.292145079267144,0.0869676393714505,235.316657834883,0.0,35.18491753580281,49.95491057718943,51.292145079267144,49.286293326150584,12.43753247303448,19.75431118628142,-0.057568826338033216,-1.0059060219030522,-3.05,9.236100170605994,3245.849787258534,-2413.7598610419445,-4633.754963901064,0.0,0.0,514.328684818612,0.0,1.0,0.15303808813765185,0.0,0.0,1.4322850914156289,65.99961422222222,-92.56311232568109,0.19448244288575292,9.086734732051443,0.0027242218963900366,-58.98632897012188,1.2195037249507406,0.9061390909439998,-2458.6390756477194,44.87921460577493
