Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.9641893368574748,0.11588913965427493,0.002579485141625278,1.9641893368574745,0.11588913965427493,0.0025794851416252778,0.05993196447675317,0.0,0.1665542901812912,1.7377030821994304,0.002579485141625278,0.0,0.0,0.11588913965427493,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.010267664473684211,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.002579485141625278,0.0,0.0,1737.7030821994304,16.666666666666686,0.2833333333333333,0.0,1.7077351334814816,0.02996794871794872,0.2833333333333333,1707.7351334814816,6027.300471111112,0.0,0.0,24.547058342827327,51.66666666666668,46.10666666666668,0.0,51.24463297716141,0.0,0.0,0.0,24.547058342827327,51.27575908255112,51.291322135245984,51.24463297716141,12.43753247303448,16.418249776203666,-0.04917745551036266,6.509038407171702,0.85,9.236100170605994,1072.3089401833493,-870.3823351800293,-1055.1642072914563,0.0,0.0,218.12446749075576,762.6765322133851,0.0,0.05158261714156989,0.0,0.0,1.3157790045577984,0.0,171.64559778461953,0.265020523031871,7.866492948564267,0.0030023389080223923,52.8848804821655,1.236949380170816,0.11928919192715311,-892.9123165387591,22.529981358729895
2025-01-01 11:00:00,3.0885854488688707,0.11588913965427493,0.0026967344662446094,3.0885854488688707,0.11588913965427493,0.0026967344662446094,0.05993196447675317,0.0,0.1665542901812912,2.8620991942108263,0.0026967344662446094,0.0,0.0,0.11588913965427493,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.010267664473684211,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.0026967344662446094,0.0,0.0,2862.099194210826,18.33333333333337,0.4666666666666667,0.0,2.812740219851852,0.049358974358974364,0.4666666666666667,2812.740219851852,6027.300471111112,0.0,0.0,23.325146626293485,51.66666666666668,46.10666666666668,0.0,51.03113474563881,0.0,0.0,0.0,23.325146626293485,51.07384064079736,51.09519358837664,51.03113474563881,12.43753247303448,17.95109236011091,-0.1079840820945836,7.255084198090816,1.95,9.236100170605994,2177.27503692978,-744.9283824583803,-1091.4149484333566,0.0,0.0,218.12446749075576,856.3130176147461,0.0,0.052244859998402185,0.0,0.0,1.3326716186829566,0.0,188.4663236615549,0.24260376102975015,8.619380575426305,0.003029436116284047,38.4018824773839,1.2298401170010294,0.11066671596155413,-766.1293852590309,21.201002800650496
2025-01-01 12:00:00,1.7619347370053264,0.11720406779736976,0.002462235817005948,1.7619347370053264,0.11720406779736975,0.0024622358170059474,0.06035978382982334,0.0,0.16830752770541765,1.5332674254700855,0.002462235817005948,0.0,0.0,0.11720406779736976,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.010695483826754386,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.002462235817005948,0.0,0.0,1533.2674254700855,18.33333333333337,0.25,0.0,1.5068251177777776,0.026442307692307692,0.25,1506.825117777778,6027.300471111112,0.0,0.0,23.11125357807048,51.66666666666668,46.10666666666668,0.0,50.82471236405733,0.0,0.0,0.0,23.11125357807048,50.87850285602797,50.9053981020133,50.82471236405733,12.43753247303448,18.05915328104852,-0.052788392618924894,7.6607146007327795,3.05,9.236100170605994,984.077832939395,-710.9849837394733,-991.7260053121256,0.0,0.0,220.3055243679524,900.4024720371049,0.0,0.05078080248038531,0.0,0.0,1.295326166854008,0.0,222.23088841348252,0.24193229982983,8.682977315060288,0.003043917472772996,13.207910806003856,1.2287543798887879,0.12482190204143775,-734.2987277540564,23.313744014583236
2025-01-01 13:00:00,1.1499112248765029,0.11720406779736976,0.0022277371677672858,1.1499112248765029,0.11720406779736975,0.0022277371677672858,0.06164324188903387,0.0,0.16830752770541765,0.9199604552820514,0.0022277371677672858,0.0,0.0,0.11720406779736976,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.011978941885964912,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.0022277371677672858,0.0,0.0,919.9604552820513,18.33333333333337,0.15,0.0,0.9040950706666667,0.015865384615384615,0.15,904.0950706666667,6027.300471111112,0.0,0.0,23.02354919432294,51.66666666666668,46.10666666666668,0.0,50.64078902645482,0.0,0.0,0.0,23.02354919432294,50.684370260311624,50.70616087724003,50.64078902645482,12.43753247303448,17.98986161784449,-0.05811438984079042,8.139620789244418,4.45,9.236100170605994,548.7996777794916,-565.5881978189119,-835.6478178089244,0.0,0.0,221.58898242716293,922.9691126360666,0.0,0.04765591358269649,0.0,0.0,1.2156159188867488,0.0,242.8980578792017,0.2431064203673925,8.650438453143263,0.0030469283998452463,4.258947807384771,1.2284670190492786,0.12190778124393237,-589.3695811185679,23.781383299655964
2025-01-01 14:00:00,1.048549035217971,0.11720406779736976,0.002872608453173606,1.0485490352179707,0.11720406779736975,0.002872608453173606,0.062498880595174215,0.0,0.16830752770541765,0.817742626917379,0.002872608453173606,0.0,0.0,0.11720406779736976,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.012834580592105262,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.002872608453173606,0.0,0.0,817.742626917379,18.33333333333337,0.13333333333333333,0.0,0.8036400628148148,0.014102564102564103,0.13333333333333333,803.6400628148149,6027.300471111112,0.0,0.0,22.905065090703637,51.66666666666668,46.10666666666668,0.0,50.481912169109734,0.0,0.0,0.0,22.905065090703637,50.491090743257104,50.495680030330796,50.481912169109734,12.43753247303448,17.965844517468675,-0.0691827746274754,8.684250598719988,4.7,9.236100170605994,477.91348772396395,-568.5658065369452,-800.7633443501962,0.0,0.0,222.44462113330326,862.1767909182671,0.0,0.04673275448147893,0.0,0.0,1.1920678046079636,0.0,238.489584023478,0.2433904035456789,8.63580345884503,0.0030474348870162837,-14.227252823304921,1.2279508890847024,0.11455472552099583,-592.4677688327596,23.90196229581451
2025-01-01 15:00:00,1.2548948894751446,0.12992187534941943,0.0034588550762702595,1.2548948894751444,0.1299218753494194,0.0034588550762702595,0.19693339719628639,0.0,0.2402188653614792,0.817742626917379,0.0034588550762702595,0.0,0.0,0.12992187534941943,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.01497367735745614,0.0,0.18195971983883025,0.0,0.06698969822891992,0.0,0.13728779788796686,0.10296584841597513,0.0034588550762702595,0.0,0.0,817.742626917379,18.33333333333337,0.13333333333333333,0.0,0.8036400628148148,0.014102564102564103,0.13333333333333333,803.6400628148149,6027.300471111112,0.0,0.0,22.11580663244536,51.66666666666668,46.10666666666668,0.0,50.15347712065078,0.10250418348465962,269.0585693544691,0.0,22.11580663244536,49.469509711175,50.16000169584972,49.12100143123818,12.43753247303448,18.06706934485683,-0.04379047691121555,8.64437371846183,4.15,9.236100170605994,606.1428253134102,-599.9572992501518,-863.3316591765031,0.0,0.0,461.640817393519,640.1556203538183,0.5166499999999999,0.047945900441682676,0.0,0.0,1.2230129576915947,34.09870068791111,190.09104017901532,0.240981836401462,8.67045344239784,0.0030365117692579516,4.427272143644484,1.2275321277379942,0.10871046449230386,-626.344924392571,26.38762514241923
2025-01-01 16:00:00,2.2873839073117774,0.14792085042665581,0.006448712854063197,2.287383907311777,0.14792085042665581,0.006448712854063197,0.3809805596710571,0.9582936881481483,0.3348026893045377,0.6133069701880343,0.006448712854063197,0.0,0.0,0.14792085042665581,0.0,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.01882405153508772,0.0,0.3621565081359694,0.0,0.13757488873566323,0.0,0.15865657503809238,0.11899243127856925,0.006448712854063197,0.0,0.0,613.3069701880343,18.33333333333337,0.1,0.0,0.6027300471111111,0.010576923076923076,0.1,602.730047111111,6027.300471111112,958.2936881481481,0.38333333333333336,22.28085917073779,51.66666666666668,46.10666666666668,0.0,50.71904161263098,0.30356105474132633,806.135533181882,958.2936881481481,22.28085917073779,49.446570831311384,50.71904161263098,48.810335440651585,12.43753247303448,17.855657001970865,-0.0960571719535281,8.476572392088638,3.05,9.236100170605994,510.51279109907665,-830.8648536966018,-967.8980886009042,0.0,0.0,770.6769029451506,223.04328641701395,1.0,0.050108091697530895,0.0,0.0,1.2781665349223785,65.99961422222222,94.42700656679601,0.24494602877980373,8.582461700688496,0.0030458250086412473,-18.914209618500703,1.2284168272054363,0.11915545297127522,-859.1566927404157,28.29183904381376
2025-01-01 17:00:00,2.7715638602780976,0.14516894061577684,0.009438570631856132,2.771563860278097,0.14516894061577684,0.009438570631856132,0.3572274993604752,0.8749638022222224,0.3127586183193315,1.2266139403760685,0.009438570631856132,0.0,0.0,0.14516894061577684,0.0,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.023957883771929825,0.0,0.33326961558854534,0.0,0.11920003083162899,0.0,0.1514808869086675,0.11361066518150059,0.009438570631856132,0.0,0.0,1226.6139403760685,18.33333333333337,0.2,0.0,1.2054600942222222,0.02115384615384615,0.2,1205.460094222222,6027.300471111112,874.9638022222223,0.35,21.971288482085722,51.66666666666668,46.10666666666668,0.0,51.02016858141792,0.20157302599251095,538.4638636694465,874.9638022222223,21.971288482085722,49.20965623377093,51.02030508270473,48.30426355866062,12.43753247303448,18.086858157224917,-0.04728763859515226,7.652013547818087,1.95,9.236100170605994,865.4274507302868,-912.9429307838576,-1117.5473320326937,0.0,0.0,725.3820698184223,15.944998673763946,1.0,0.053091009804816514,0.0,0.0,1.3542553655280423,65.99961422222222,30.97877256848978,0.23883650086860833,8.650348802191738,0.0030143775745150227,-54.387132105521474,1.226888450518346,0.1275853278965715,-944.2910232283746,31.348092444517096
2025-01-01 18:00:00,1.990068298600914,0.12246378036974916,0.006741836165611524,1.990068298600914,0.12246378036974913,0.006741836165611523,0.0770447385995602,0.0,0.1753204778019235,1.7377030821994304,0.006741836165611524,0.0,0.0,0.12246378036974916,0.0,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.027380438596491228,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.006741836165611524,0.0,0.0,1737.7030821994304,18.33333333333337,0.2833333333333333,0.0,1.7077351334814816,0.02996794871794872,0.2833333333333333,1707.7351334814816,6027.300471111112,0.0,0.0,23.650130991039394,51.66666666666668,46.10666666666668,0.0,51.57793669174813,0.0,0.0,0.0,23.650130991039394,51.58526085515062,51.58892293685187,51.57793669174813,12.43753247303448,18.002082891024823,-0.06578797600083876,7.641702151838083,1.15,9.236100170605994,881.8866232036854,-809.6079962678066,-1183.2419458943646,0.0,0.0,310.00304345641723,0.0,1.0,0.053663343386655266,0.0,0.0,1.3688545571223731,65.99961422222222,17.422443442202393,0.23805343144724533,8.578629500210104,0.002989933537043695,-50.23648734121646,1.2266464511079431,0.09987217614263984,-838.141910634384,28.533914366577488
2025-01-01 19:00:00,2.603333308677102,0.1211488522266543,0.0041037263616765796,2.603333308677102,0.12114885222665431,0.0041037263616765796,0.07875601601184089,0.0,0.17356724027779702,2.3510100523874646,0.0041037263616765796,0.0,0.0,0.1211488522266543,0.0,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.02909171600877193,0.0,0.049664300003068956,0.0,0.012035437308924597,0.0,0.11945410238983742,0.08959057679237804,0.0041037263616765796,0.0,0.0,2351.0100523874644,18.33333333333337,0.38333333333333336,0.0,2.3104651805925926,0.04054487179487179,0.38333333333333336,2310.465180592593,6027.300471111112,0.0,0.0,23.451886691235945,51.66666666666668,46.10666666666668,0.0,51.36808306315557,0.0,0.0,0.0,23.451886691235945,51.38699610223605,51.3964526217763,51.36808306315557,12.43753247303448,18.084980875185465,-0.04242137965716299,7.579974722486239,-0.25000000000000006,9.236100170605994,1259.7396285995662,-850.7870612095038,-1357.6622276686385,0.0,0.0,259.37237904323814,0.0,0.2335,0.05625870283326559,0.0,0.0,1.4350574692343792,15.410909920888889,7.019424837501896,0.2334643216084857,8.568263530353082,0.0029474629788219906,-99.38329926043481,1.226328661663321,0.0855316311505345,-878.52251605425,27.735454844746126
2025-01-01 20:00:00,2.962333143896347,0.14193930892430692,0.002579485141625278,2.962333143896347,0.14193930892430692,0.0025794851416252778,0.3470987390651391,0.0,0.468660009173088,2.14657439565812,0.002579485141625278,0.0,0.0,0.14193930892430692,0.0,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.02994735471491228,0.0,0.3171513843502269,0.0,0.2794075972740121,0.0,0.14805133008210414,0.11103849756157808,0.002579485141625278,0.0,0.0,2146.5743956581196,18.33333333333337,0.35,0.0,2.109555164888889,0.03701923076923077,0.35,2109.555164888889,6027.300471111112,0.0,0.0,23.352723055292703,51.66666666666668,46.10666666666668,0.0,51.15951513835169,0.0,0.0,0.0,23.352723055292703,51.18984291029382,51.2050067962649,51.15951513835169,12.43753247303448,18.028301961083862,-0.06244037701018712,7.370170672782257,-0.55,9.236100170605994,1617.0619679896872,-818.1508616655142,-1386.38765081789,0.0,0.0,857.0827530106131,0.0,0.7831500000000001,0.05668388565660671,0.0,0.0,1.4459031118762684,51.68759787813334,-0.2075298611557514,0.2304992301506707,8.486114998597696,0.002899371864167101,-45.16734874589445,1.226603056580842,0.08105244780324587,-845.9091008790799,27.758239213565705
2025-01-01 21:00:00,2.453755292917839,0.16352120181270494,0.0011138685838836429,2.4537552929178386,0.16352120181270494,0.0011138685838836429,0.6131015297910029,0.0,0.8184754794801121,1.0221782836467237,0.0011138685838836429,0.0,0.0,0.16352120181270494,0.0,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.0278082579495614,0.0,0.5852932718414415,0.0,0.6004472103965054,0.0,0.17770380602869806,0.13327785452152352,0.0011138685838836429,0.0,0.0,1022.1782836467236,18.33333333333337,0.16666666666666666,0.0,1.0045500785185186,0.017628205128205128,0.16666666666666666,1004.5500785185187,6027.300471111112,0.0,0.0,23.206873802958615,51.66666666666668,46.10666666666668,0.0,50.95230938622274,0.0,0.0,0.0,23.206873802958615,50.99387501402692,51.014657827929014,50.95230938622274,12.43753247303448,18.039106699253203,-0.054313521584568154,7.301588827879026,-0.3,9.236100170605994,1202.356983526797,-958.8575087146539,-1363.7305685432846,0.0,0.0,1551.1369712935507,0.0,2.0,0.0565729786085253,0.0,0.0,1.4430740742389865,131.99922844444444,-7.227702870192487,0.23049831435164422,8.49351188604739,0.002901363588505933,36.757145762592856,1.2265560512500528,0.09851123705675417,-986.4207570525548,27.56324833790097
2025-01-01 22:00:00,3.320271721851249,0.14720855785498493,0.0007621206100256506,3.320271721851249,0.14720855785498496,0.0007621206100256505,0.4503354694980746,0.0,0.5189261999657102,2.3510100523874646,0.0007621206100256506,0.0,0.0,0.14720855785498493,0.0,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.023957883771929825,0.0,0.4263775857261447,0.0,0.3226481228257302,0.0,0.15770685160919792,0.1182801387068984,0.0007621206100256506,0.0,0.0,2351.0100523874644,18.33333333333337,0.38333333333333336,0.0,2.3104651805925926,0.04054487179487179,0.38333333333333336,2310.465180592593,6027.300471111112,0.0,0.0,23.037502167348354,51.66666666666668,46.10666666666668,0.0,50.74647675743683,0.0,0.0,0.0,23.037502167348354,50.7991043382774,50.8254181286977,50.74647675743683,12.43753247303448,18.084515414468335,-0.04952902839548656,6.414477969560775,-1.95,9.236100170605994,1831.675825556024,-1294.5474498794874,-1599.620954312925,0.0,0.0,1090.2214182955854,0.0,2.0,0.060189532965792526,0.0,0.0,1.535325816314697,131.99922844444444,-9.934690814100914,0.23140939308659472,8.537780193862849,0.0029212397522956446,26.583023301286126,1.2263501506479928,0.11950011343928861,-1326.503128791876,31.955678912388567
2025-01-01 23:00:00,3.2672050727095945,0.1287742928728386,0.00041037263616765793,3.2672050727095945,0.1287742928728386,0.00041037263616765793,0.1534355036187643,0.0,0.251670374880004,2.8620991942108263,0.00041037263616765793,0.0,0.0,0.1287742928728386,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.020107509594298245,0.0,0.13332799402446605,0.0,0.0799713177162191,0.0,0.13575768791919246,0.1018182659393943,0.00041037263616765793,0.0,0.0,2862.099194210826,18.33333333333337,0.4666666666666667,0.0,2.812740219851852,0.049358974358974364,0.4666666666666667,2812.740219851852,6027.300471111112,0.0,0.0,22.640662680587184,51.66666666666668,46.10666666666668,0.0,50.47956977000103,0.05078114841944592,134.52928467723456,0.0,22.640662680587184,50.1906339233697,50.52676946724507,49.99896630281002,12.43753247303448,18.040438512167714,-0.057916166625051994,5.742127238233798,-3.05,9.236100170605994,1645.6303231023412,-1220.5968225601114,-1734.3260560852334,0.0,0.0,527.6020687888692,0.0,2.0,0.06193507129165791,0.0,0.0,1.5798513330119437,131.99922844444444,-9.744883812120836,0.23288252214667982,8.529354356811703,0.002931779648910777,17.26880912666034,1.2265279181058832,0.10711190184425684,-1253.0576075549764,32.46078499486486
