Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:08:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.84763232134503,51.666666666666686,46.10666666666668,0.0,50.49876782261764,0.0,0.0,0.0,121.63692550210162,49.24643167600627,50.49876782261764,48.62026360270059,12.43753247303448,20.270841565105577,-0.11804732378333682,0.19204495782761416,1.0260621329011248,0.0,9.236100170605994,4910.339920092775,-1549.6112332704402,-78.4871879262712,-3593.4723434298844,-0.0,-0.0,252.56104506494717,542.2803783481672,0.0,0.134850788414626,0.0,0,3.490219531753456,0.0,39.322756493457234,0.19899925320815479,9.512842933849477,0.0028710366449367637,189.86120170860465,1.2208033782414238,0,0,55.960658158078516,0.04743893642037344,-63.98786815600367,-14.499319770267533
2025-01-01 10:09:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.39800318271308,51.666666666666686,46.10666666666668,0.0,50.48082993026913,0.0,0.0,0.0,120.93437997298919,49.23025941170217,50.48082993026913,48.60497415241869,12.43753247303448,20.422190657232004,0.0,0.192043013982934,1.0715281735579587,0.0,9.236100170605994,4865.816343471259,-1550.8391911694403,-81.07395074053976,-3635.886725020829,-0.0,-0.0,252.56104506494717,541.8068593275741,0.0,0.13543127919442843,0.0,0,3.5052438433017112,0.0,37.21356146288554,0.19727182438088808,9.583554425237454,0.0028728591665603295,189.87160699224185,1.2201726599043508,0,0,56.029727284265135,0.04760799686242435,-67.06138839881282,-14.01256234172693
2025-01-01 10:10:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.96256416161195,51.666666666666686,46.10666666666668,0.0,50.46299220461677,0.0,0.0,0.0,120.25400650251868,49.214180554494106,50.46299220461677,48.58977472943278,12.43753247303448,20.568344768149,0.0,0.19203953368668192,1.116771661577038,0.0,9.236100170605994,4822.693728706023,-1551.905790853732,-83.68799731160442,-3677.033851306602,-0.0,-0.0,252.56104506494717,541.3260634508504,0.0,0.13599071185873354,0.0,0,3.519723126920396,0.0,35.238072983422455,0.19562418127902706,9.652017032302531,0.0028746827301962424,189.84592813658952,1.2195641607850545,0,0,56.0605931788297,0.04777563591330421,-70.1390531876581,-13.548944123946306
2025-01-01 10:11:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.54068916705879,51.666666666666686,46.10666666666668,0.0,50.4452515152293,0.0,0.0,0.0,119.59482682352936,49.19819215649113,50.4452515152293,48.574662477122054,12.43753247303448,20.70953428574213,0.0,0.19203797839760992,1.1617687317018202,0.0,9.236100170605994,4780.919091294649,-1552.9528495800892,-86.32630603784928,-3716.958843019855,-0.0,-0.0,252.56104506494717,540.838215337199,0.0,0.13653009176172046,0.0,0,3.5336834032715574,0.0,33.38842728530172,0.1940515770929226,9.717650574425525,0.002876506956947866,189.7860660532342,1.218976860050359,0,0,56.116300400607166,0.04794178051767908,-73.21884611879827,-13.107459919051006
2025-01-01 10:12:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.13178337488769,51.666666666666686,46.10666666666668,0.0,50.42760486972244,0.0,0.0,0.0,118.955911523262,49.182291399868014,50.42760486972244,48.55963466494081,12.43753247303448,20.845978075150672,0.0,0.19203517138895249,1.2064972454745173,0.0,9.236100170605994,4740.441376173583,-1553.8716665044972,-88.98596936529592,-3755.705416381056,-0.0,-0.0,252.56104506494717,540.343537500524,0.0,0.13705036808051474,0.0,0,3.547149239037985,0.0,31.657285525436563,0.1925496064186017,9.781309393597162,0.00287833148711745,189.69381633272525,1.2184097906258136,0,0,56.1417592276366,0.04810636483771822,-76.29883607116128,-12.687133294134632
2025-01-01 10:13:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.7352814267426,51.666666666666686,46.10666666666668,0.0,50.410049406865475,0.0,0.0,0.0,118.3363772292853,49.1664755903698,50.410049406865475,48.54468868212197,12.43753247303448,20.977884143617814,0.0,0.19203388855441864,1.250936724633949,0.0,9.236100170605994,4701.2114026018335,-1554.774276722254,-91.66419521939576,-3793.315896754313,-0.0,-0.0,252.56104506494717,539.8422504998337,0.0,0.1375524375677088,0.0,0,3.5601438440462565,0.0,30.03779232694461,0.1911141759140354,9.842391285718449,0.0028801559791895295,189.5708760031085,1.2178620358853365,0,0,56.18750268908429,0.048269329864270044,-79.37717702674617,-12.287018192649597
2025-01-01 10:14:00,0.31446793914588883,0.1877505294008999,0.001359116233898998,0.005241132319098147,0.0031291754900149983,2.265193723164997e-05,0.024707241456411577,0.23976069768947728,0.0,0.05,0.0,0.001359116233898998,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,Off,0.0,20.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.35064575410544,51.666666666666686,46.10666666666668,0.0,50.392582390085096,0.0,0.0,0.0,117.73538399078976,49.15074215119052,50.392582390085096,48.529822031743244,12.43753247303448,21.105450258835468,0.0,0.19203158360564887,1.2950682833283915,0.0,9.236100170605994,-3548.7466533939323,-5422.771486753849,-94.35830762662317,-3829.831236448238,-0.0,-0.0,252.56104506494717,539.3345730832556,0.0,0.1380371479973532,0.0,0,3.5726891604561835,0.0,28.523537989358886,0.18974147790906143,9.90174542591131,0.0028819801088759115,189.41884976547485,1.217332726587526,0,0,56.20812684830985,0.04843062303416441,-82.45210754963703,-11.906200076986131
2025-01-01 10:15:00,0.31446793914588883,0.1877505294008999,0.001359116233898998,0.005241132319098147,0.0031291754900149983,2.265193723164997e-05,0.024707241456411577,0.23976069768947728,0.0,0.05,0.0,0.001359116233898998,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,Off,0.0,20.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.08512241043871,51.666666666666686,46.10666666666668,0.0,50.375201201338456,0.0,0.0,0.0,118.8830037663105,49.135088617200054,50.375201201338456,48.51503232513085,12.43753247303448,20.816008347452335,0.0,-0.002832248560375228,1.3388745597371734,0.0,9.236100170605994,-3459.765855507543,-1571.4798913921566,-97.06574633621973,-3747.1810145574054,-0.0,-0.0,252.56104506494717,538.8207223212306,0.0,0.13693617166123423,0.0,0,3.5441935976382206,0.0,34.85411398491554,0.19327015363637676,9.773439645328509,0.0028838035682177505,187.13582801322917,1.2185299842002582,0,0,58.504025036244954,0.04859019785567579,-85.52194996107457,-11.543796375145178
2025-01-01 10:16:00,0.31446793914588883,0.1877505294008999,0.001359116233898998,0.005241132319098147,0.0031291754900149983,2.265193723164997e-05,0.024707241456411577,0.23976069768947728,0.0,0.05,0.0,0.001359116233898998,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,Off,0.0,20.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.78721868579264,51.666666666666686,46.10666666666668,0.0,50.35765928875592,0.0,0.0,0.0,119.980029196551,49.11928250116877,50.35765928875592,48.500094107375205,12.43753247303448,20.538481629563833,0.0,0.0,1.3823396464618534,0.0,9.236100170605994,-3375.8862621210965,-1683.2204465585892,-99.78406277292625,-3668.611366821645,-0.0,-0.0,252.56104506494717,538.3009137251167,0.0,0.1358764951256956,0.0,0,3.5167669597582405,0.0,40.164059635600864,0.19672592883835946,9.650194465681013,0.002885603279791873,184.93115049683246,1.2196801338074432,0,0,58.368779852960785,0.048748013539611536,-88.58510916441351,-11.198953608512733
2025-01-01 10:17:00,0.31446793914588883,0.1877505294008999,0.001359116233898998,0.005241132319098147,0.0031291754900149983,2.265193723164997e-05,0.024707241456411577,0.23976069768947728,0.0,0.05,0.0,0.001359116233898998,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,Off,0.0,20.888888888888914,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.45874195456844,51.666666666666686,46.10666666666668,0.0,50.339963791078084,0.0,0.0,0.0,121.02928430401319,49.103330529879045,50.339963791078084,48.48501389927953,12.43753247303448,20.272203244148027,-0.11668564474088683,-0.0029411208303657677,1.4254490187604794,0.0,9.236100170605994,-3296.096943251365,-1566.3425991586864,-102.51091553308439,-3593.8530559190945,-0.0,-0.0,252.56104506494717,537.7753610114319,0.0,0.1348560164039333,0.0,0,3.4903548430156786,0.0,45.19506760278212,0.20010998370165714,9.531712671246321,0.0028873801115511834,182.8006911005303,1.2207856754622182,0,0,58.31192291451598,0.04890403463247641,-91.64007105276818,-10.87084448031622
2025-01-01 10:18:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,78.10128674822428,51.666666666666686,46.10666666666668,0.0,50.322121448609494,0.0,0.0,0.0,122.03326054410044,49.087239054644684,50.322121448609494,48.469797857662286,12.43753247303448,20.016585279604996,-0.37230360928391804,-1.3877787807814457e-17,1.4681894634078465,0.0,9.236100170605994,4991.728024428206,2244.452411620221,-105.24406903934006,-3522.667668780007,-0.0,-0.0,252.56104506494717,537.2442776153358,0.0,0.1338728917926641,0.0,0,3.4649095285259404,0.0,49.906186179010135,0.2034231495366493,9.4177349625654,0.0028891348831448943,180.74076332267074,1.2218488100282223,0,0,58.27778584016668,0.04905823066157887,-94.68540069561561,-10.558668343724452
2025-01-01 10:19:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.6085966067378,51.666666666666686,46.10666666666668,0.0,50.30413865012381,0.0,0.0,0.0,121.26343219802781,49.07101409552751,50.30413865012381,48.454451818229366,12.43753247303448,20.18393055375931,-0.2049583351296036,0.19486279294360995,1.5105490094410234,0.0,9.236100170605994,4941.876736469789,-1606.7853480131148,-107.98139240836542,-3569.2062238560925,-0.0,-0.0,252.56104506494717,536.7078746720647,0.0,0.13451690327545765,0.0,0,3.481577888291168,0.0,46.59345329667957,0.20144719523729512,9.495711981533239,0.002890868371101341,180.8452925703563,1.2211504753993003,0,0,55.99692758556808,0.04921057579619526,-97.71974040090375,-10.26165200746168
2025-01-01 10:20:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.13257690437797,51.666666666666686,46.10666666666668,0.0,50.286265500071586,0.0,0.0,0.0,120.51965141309059,49.05489148910817,50.286265500071586,48.43920448362647,12.43753247303448,20.34516540384006,-0.04372348504885437,0.1920411864174279,1.5525168621654324,0.0,9.236100170605994,4894.327886830113,-1554.1143258487232,-110.72086102518509,-3614.276148731259,-0.0,-0.0,252.56104506494717,536.1663625108397,0.0,0.13513600295632938,0.0,0,3.4976014786882597,0.0,44.11452853216937,0.19956848844425665,9.57089979547245,0.0028926038534961233,180.9091060218309,1.2204783448722507,0,0,56.20127277810328,0.04936104852920412,-100.7418077620885,-9.979053263096585
2025-01-01 10:21:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.6723530433724,51.666666666666686,46.10666666666668,0.0,50.26849832125251,0.0,0.0,0.0,119.80055163026937,49.03886777222742,50.26849832125251,48.42405249771488,12.43753247303448,20.500612318892657,0.0,0.192030889750205,1.5940833419386942,0.0,9.236100170605994,4848.289542409382,-1555.4955872882806,-113.4605577936841,-3657.9419573872246,-0.0,-0.0,252.56104506494717,535.6199503794844,0.0,0.13573159093227222,0.0,0,3.513016537146218,0.0,41.741992767404724,0.197780410851119,9.642780417162367,0.0028943409043629183,180.93462265222723,1.2198309940108012,0,0,56.20848567093727,0.04950963138399423,-103.75039381429673,-9.710163979387382
2025-01-01 10:22:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.22719518694247,51.666666666666686,46.10666666666668,0.0,50.2508336292808,0.0,0.0,0.0,119.1049924795976,49.022939663417176,50.2508336292808,48.40899268048536,12.43753247303448,20.65054001816522,0.0,0.19203052630266654,1.6352398254212095,0.0,9.236100170605994,4803.76283036614,-1556.7228517820663,-116.1986705695335,-3700.255728274721,-0.0,-0.0,252.56104506494717,535.0688465221912,0.0,0.1363048436652175,0.0,0,3.527853512952432,0.0,39.52905161165931,0.19607730340964485,9.712949951018304,0.0028960791221987543,180.9239326130989,1.2192072303929054,0,0,56.19646148366199,0.04965631063771288,-106.74436114913738,-9.454309420396124
2025-01-01 10:23:00,0.8870387724792222,0.1877505294008999,0.49213411623389897,0.014783979541320371,0.0031291754900149983,0.008202235270564982,0.024707241456411577,0.23976069768947728,0.5725708333333334,0.05,0.0,0.001359116233898998,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0025581085526315784,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.001359116233898998,On,On,10264.910577455317,20.888888888888914,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,21.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.79640500133267,51.666666666666686,46.10666666666668,0.0,50.23326810068632,0.0,0.0,0.0,118.4318828145823,49.00710403282747,50.23326810068632,48.394021998898054,12.43753247303448,20.79520563177893,0.0,0.19203113218457385,1.675978688457972,0.0,9.236100170605994,4760.682105997224,-1557.754292817182,-118.93348913028915,-3741.268572644341,-0.0,-0.0,252.56104506494717,534.5132582401515,0.0,0.13685687814828304,0.0,0,3.5421413162174202,0.0,37.46117161236256,0.19445390470509313,9.780131468989389,0.002897818126580854,180.8790170514855,1.2186059170870516,0,0,56.20333885633914,0.04980107605737306,-109.7226419389687,-9.210847191320443
