Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Pool Heater Gas Power (therms/hour),Pool Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 01:39:00,0.914067783922995,0.22772642716652994,0.5003000174824606,0.015234463065383251,0.0037954404527754987,0.008338333624707676,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.0,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,Off,0.0,0,72.13221768250544,51.666666666666686,46.10666666666668,0.0,47.865699730614644,0.0,0.0,0.0,112.70659012891474,46.78877533631774,47.865699730614644,46.250313139169286,12.43753247303448,19.944213575410778,0.0,2.54731093874029,3.519768714549553,2.2,9.236100170605994,6760.297175986898,-755.7304569302723,-603.7899955849816,-1898.638968625574,-0.0,-0.0,708.06905491523,0.0,6.0,0.08193035365307118,0.0,0,1.4234223353387527,395.9976853333333,-115.6424970375815,0.2374712517789858,9.910081399162735,0.0033601487379272387,58.942363022924496,1.221803482173985,0,0,28.149888312740124,0.3624556363775999,-624.731625216798,20.941629631816397
2025-01-01 01:40:00,0.914067783922995,0.22772642716652994,0.5003000174824606,0.015234463065383251,0.0037954404527754987,0.008338333624707676,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.0,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,Off,0.0,0,71.79167653733025,51.666666666666686,46.10666666666668,0.0,47.8531660199082,0.0,0.0,0.0,112.1744945895785,46.777536639124094,47.8531660199082,46.23972194873204,12.43753247303448,20.059839786169743,0.0,2.5473176197722576,3.5074374565724025,2.2,9.236100170605994,6737.348194760236,-755.172773615026,-597.9567316083162,-1918.5498353754942,-0.0,-0.0,708.06905491523,0.0,6.0,0.08225356335968763,0.0,0,1.4290376402273932,395.9976853333333,-118.680611514323,0.23580298137244557,9.96239184208915,0.0033605282259410695,57.84127430291454,1.221321389235295,0,0,28.095874008307344,0.3624556363775999,-618.894445753378,20.93771414506181
2025-01-01 01:41:00,0.914067783922995,0.22772642716652994,0.5003000174824606,0.015234463065383251,0.0037954404527754987,0.008338333624707676,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.0,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,Off,0.0,0,71.46085185388748,51.666666666666686,46.10666666666668,0.0,47.84068963620196,0.0,0.0,0.0,111.65758102169919,46.76635100059044,47.84068963620196,46.229181682784684,12.43753247303448,20.17189817291952,0.0,2.5473229327687066,3.496203488945679,2.2,9.236100170605994,6715.109060129249,-754.63151683251,-592.6444724810972,-1937.9251208400303,-0.0,-0.0,708.06905491523,0.0,6.0,0.08256618883419597,0.0,0,1.4344690592701494,395.9976853333333,-121.54446068077468,0.2341991281756792,10.013373393947788,0.00336090077182388,56.77405690500899,1.2208545311734351,0,0,28.048915622068673,0.3624556363775999,-613.5766845610533,20.932212079956095
2025-01-01 01:42:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,71.13931221725804,51.666666666666686,46.10666666666668,0.0,47.828268959735325,0.0,0.0,0.0,111.15517533946569,46.755216906825005,47.828268959735325,46.21869088036985,12.43753247303448,20.280547993334068,0.0,2.547327551725518,3.485977681972112,2.2,9.236100170605994,-1372.9604130433831,-4313.251157023516,-587.8108263126603,-1956.784958106199,-0.0,-0.0,708.06905491523,0.0,6.0,0.08286873464407797,0.0,0,1.4397253586030287,395.9976853333333,-124.24450985241378,0.23265612378644548,10.061813526737021,0.0033612665837736045,55.739148810447944,1.220402210985146,0,0,28.00578430512168,0.3624556363775999,-608.7361508074328,20.925324494772454
2025-01-01 01:43:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,71.55611796922537,51.666666666666686,46.10666666666668,0.0,47.81590244262503,0.0,0.0,0.0,111.80643432691463,46.74413291115343,47.81590244262503,46.208248145417635,12.43753247303448,20.1140892406545,0.0,2.197245273559685,3.476678218387127,2.2,9.236100170605994,-1338.1597289982933,-818.4845964246948,-583.416885576353,-1927.920079662244,-0.0,-0.0,708.06905491523,0.0,6.0,0.08240498574737642,0.0,0,1.4316683869420874,395.9976853333333,-118.30870425127911,0.2350887881901661,9.988177151809651,0.0033616258606162215,57.08366731944881,1.2210946554825945,0,0,30.484008823330324,0.3624556363775999,-604.3341151059916,20.917229529638597
2025-01-01 01:44:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,71.95727365325376,51.666666666666686,46.10666666666668,0.0,47.80346715668064,0.0,0.0,0.0,112.43324008320901,46.732983974269935,47.80346715668064,46.197742383064586,12.43753247303448,19.95339771865556,0.0,2.2,3.468229978870611,2.2,9.236100170605994,-1305.5771614471191,-872.7360328121796,-579.4269426042052,-1900.2174573485229,-0.0,-0.0,708.06905491523,0.0,6.0,0.08195604959275193,0.0,0,1.42386876542038,395.9976853333333,-113.42875901382641,0.23746574480816035,9.916734915260541,0.0033619935951488956,58.38104691132068,1.221763839840044,0,0,30.228986177507476,0.3624556363775999,-600.3350186391721,20.90807603496684
2025-01-01 01:45:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,72.343653118506,51.666666666666686,46.10666666666668,0.0,47.790965709326855,0.0,0.0,0.0,113.03695799766562,46.72177253456308,47.790965709326855,46.187175947181196,12.43753247303448,19.798150214521748,0.0,2.197026593271595,3.4605639502972054,2.2,9.236100170605994,-1274.3020616850404,-810.4368229381712,-575.808211614043,-1873.6051464524835,-0.0,-0.0,708.06905491523,0.0,6.0,0.08152114024513808,0.0,0,1.416312839543842,395.9976853333333,-108.76597014778679,0.239789270908913,9.847341132200963,0.0033623694814428518,59.633792489069066,1.2224110351813335,0,0,30.19815974055105,0.3624556363775999,-596.7061930450932,20.89798143105015
2025-01-01 01:46:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,72.71598844174473,51.666666666666686,46.10666666666668,0.0,47.77840056241998,0.0,0.0,0.0,113.61873194022613,46.7105008942697,47.77840056241998,46.17655106019456,12.43753247303448,19.648076213336534,0.0,2.2,3.4536166868839233,2.2,9.236100170605994,-1244.3275021199647,-867.8036340190831,-572.530565004981,-1848.0218852495948,-0.0,-0.0,708.06905491523,0.0,6.0,0.0810996081493063,0.0,0,1.4089893242224036,395.9976853333333,-104.3746717856001,0.24206109248117655,9.77987616788678,0.0033627532302573284,60.84398067681494,1.2230373006005695,0,0,30.14333838847059,0.3624556363775999,-593.4176053439745,20.887040338993497
2025-01-01 01:47:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,73.0749641608585,51.666666666666686,46.10666666666668,0.0,47.76577405585604,0.0,0.0,0.0,114.1796315013414,46.69917124156402,47.76577405585604,46.16586983441801,12.43753247303448,19.502922802038086,0.0,2.197035017825125,3.447329831281095,2.2,9.236100170605994,-1215.574147304695,-806.4405701263859,-569.5662984626805,-1823.4108312355454,-0.0,-0.0,708.06905491523,0.0,6.0,0.0806908435058385,0.0,0,1.4018876250661587,395.9976853333333,-100.23237098437933,0.24428286905406812,9.714859594526668,0.003363144566252371,62.01356049403799,1.22364362837062,0,0,30.08885826533919,0.3624556363775999,-590.4416312396036,20.875332776923063
2025-01-01 01:48:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,73.4212172508588,51.666666666666686,46.10666666666668,0.0,47.75308841548928,0.0,0.0,0.0,114.72065195446687,46.68778565796453,47.75308841548928,46.155134279202166,12.43753247303448,19.36245468595544,-0.13754531404461545,2.2,3.441649685638171,2.2,9.236100170605994,-1187.9743977887533,-864.1670331648786,-566.889924078165,-1799.719414618254,-0.0,-0.0,708.06905491523,0.0,6.0,0.08029427728285421,0.0,0,1.394997855962671,395.9976853333333,-96.32403808572946,0.24645617443627488,9.652174477074887,0.0033635432271063243,63.14435055034656,1.224230943166249,0,0,30.00940824345105,0.3624556363775999,-587.7528520771251,20.862927998960174
2025-01-01 01:49:00,0.36299278392299494,0.22772642716652994,0.0030894911666710222,0.006049879732049916,0.0037954404527754987,5.1491519444517035e-05,0.016050652440591385,0.34694213148240355,0.0,0.0,0.0030894911666710222,0.0,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11074.571146666667,Off,0.0,0,73.75534327936418,51.666666666666686,46.10666666666668,0.0,47.74034576105446,0.0,0.0,0.0,115.24272387400654,46.676346125744644,47.74034576105446,46.14434630808974,12.43753247303448,19.226451902161582,-0.273548097838475,2.197048191564793,3.436526824489417,2.2,9.236100170605994,-1161.4649074425106,-803.5106958329875,-564.4779853732057,-1776.8988161753232,-0.0,-0.0,708.06905491523,0.0,6.0,0.07990937565502516,0.0,0,1.3883107424628311,395.9976853333333,-92.63514618241763,0.2485825138576221,9.591088607101371,0.0033639489626242406,64.23805664402323,1.224800110984147,0,0,29.945994363690883,0.3624556363775999,-585.3278715968797,20.8498862236741
2025-01-01 01:50:00,0.914067783922995,0.22772642716652994,0.5003000174824606,0.015234463065383251,0.0037954404527754987,0.008338333624707676,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.0,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,Off,0.0,0,74.07790070472218,51.666666666666686,46.10666666666668,0.0,47.72754811306409,0.0,0.0,0.0,115.74671985112842,46.6648545343842,47.72754811306409,46.133507745044255,12.43753247303448,19.094708224256465,-0.4052917757435921,2.2,3.4319157435130427,2.2,9.236100170605994,6930.52278931256,2697.8219777137538,-562.3088896215527,-1754.903580884208,-0.0,-0.0,708.06905491523,0.0,6.0,0.07953563626919985,0.0,0,1.381817556901443,395.9976853333333,-89.15227145328583,0.25066333303925614,9.531511698498672,0.003364361533964412,65.2962836520077,1.2253519452611368,0,0,29.868701698733663,0.3624556363775999,-583.145149669455,20.836260047902286
2025-01-01 01:51:00,0.914067783922995,0.22772642716652994,0.5003000174824606,0.015234463065383251,0.0037954404527754987,0.008338333624707676,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.0,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,Off,0.0,0,73.65994736444044,51.666666666666686,46.10666666666668,0.0,47.714697398989806,0.0,0.0,0.0,115.09366775693819,46.653312686351384,47.714697398989806,46.12262033003218,12.43753247303448,19.238879973737983,-0.2611200262620734,2.5471485525314055,3.4277745402883735,2.2,9.236100170605994,6901.2760957608625,-735.6713615652789,-560.3627544724465,-1778.979370011168,-0.0,-0.0,708.06905491523,0.0,6.0,0.07994458704473263,0.0,0,1.3889224898352417,395.9976853333333,-94.32317587802373,0.24845116370718334,9.597800792433008,0.0033647807129461396,63.91667226698385,1.2247474366922253,0,0,27.278184619394022,0.3624556363775999,-581.1848511774698,20.822096705023384
2025-01-01 01:52:00,0.914067783922995,0.22772642716652994,0.5003000174824606,0.015234463065383251,0.0037954404527754987,0.008338333624707676,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.0,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,Off,0.0,0,73.25541153052863,51.666666666666686,46.10666666666668,0.0,47.70191690692329,0.0,0.0,0.0,114.461580516451,46.64183595833267,47.70191690692329,46.111795484037366,12.43753247303448,19.378116722682044,-0.12188327731801252,2.547403362959665,3.4240646364239598,2.2,9.236100170605994,6873.743928857093,-740.0700320965752,-558.6212660989727,-1802.35486855161,-0.0,-0.0,708.06905491523,0.0,6.0,0.0803385427699722,0.0,0,1.395766905286139,395.9976853333333,-98.47984424135029,0.24633600678779732,9.661324691300806,0.003365191237838249,62.58489546336136,1.2241641818738116,0,0,27.419788209298986,0.3624556363775999,-579.428714480894,20.80744838192129
2025-01-01 01:53:00,0.914067783922995,0.22772642716652994,0.9648728686633858,0.015234463065383251,0.0037954404527754987,0.016081214477723097,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.4645728511809253,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,On,10550.56,0,74.22677480792278,51.666666666666686,46.10666666666668,0.0,47.68920440051558,0.0,0.0,10550.56,115.97933563737934,46.63042225978799,47.68920440051558,46.1010311894242,12.43753247303448,19.512695120678025,0.0,2.5473894344387245,3.4207505508299247,2.2,9.236100170605994,6847.057883746607,-741.1689674963363,-557.0675650052184,-1825.0636219408445,-0.0,-0.0,708.06905491523,0.0,6.0,0.08071839593503971,0.0,0,1.4023663089893839,395.9976853333333,-102.45713596260171,0.24431128340170002,9.722237274045263,0.0033655934004955088,61.29818824663761,1.2236009640979646,0,0,27.396266816827552,0.3624556363775999,-577.859944092231,20.792379087012637
2025-01-01 01:54:00,0.914067783922995,0.22772642716652994,0.9648728686633858,0.015234463065383251,0.0037954404527754987,0.016081214477723097,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.4645728511809253,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,On,10550.56,0,76.57269157181261,51.666666666666686,46.10666666666668,0.0,47.676587024620034,0.0,0.0,10550.56,119.6448305809572,47.67092124299118,47.676587024620034,47.66808835217675,12.43753247303448,19.642842497472493,0.0,2.5473917480679753,3.41779968784217,2.2,9.236100170605994,6821.248211782464,-742.0824168997888,-555.6861514947857,-1847.1322164440426,-0.0,-0.0,708.06905491523,0.0,6.0,0.08108488761515727,0.0,0,1.408733576063613,395.9976853333333,-106.1982134235479,0.2423714293022795,9.781301249539965,0.003365987476241982,60.05425363681624,1.2230567790454319,0,0,27.357228631691928,0.3624556363775999,-576.4631103820445,20.776958887258818
2025-01-01 01:55:00,0.914067783922995,0.22772642716652994,0.9648728686633858,0.015234463065383251,0.0037954404527754987,0.016081214477723097,0.016050652440591385,0.34694213148240355,0.5510750000000001,0.4645728511809253,0.0030894911666710222,0.49721052631578955,0.0,0.22772642716652994,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.00293161186494883,0.0,On,0.0004264005567390116,0.0,On,0.0079597957455263,0,On,0.0047328442733772435,0.0,On,0.010640675324761926,0,On,0.26078849150709577,0.19559136863032175,On,0.0326662199356016,0,On,0.0030894911666710222,On,On,10083.136983418532,20.000000000000057,0.76,1542.5091632481372,14.571804140350878,0.5510750000000001,1,11074.571146666667,11074.571146666667,On,10550.56,0,79.0252940252854,51.666666666666686,46.10666666666668,0.0,48.71105471617682,0.0,0.0,10550.56,123.47702191450844,48.71105471617681,48.71105471617682,48.71105471617682,12.43753247303448,19.768771610335403,0.0,2.5473955879718893,3.415182127292969,2.2,9.236100170605994,6796.269408206206,-742.7947761235255,-554.4627929373877,-1868.5859288178963,-0.0,-0.0,708.06905491523,0.0,6.0,0.08143870747667294,0.0,0,1.4148806884720433,395.9976853333333,-109.72330462595097,0.24051132312358645,9.838647186602195,0.0033663737267232642,58.85095140581703,1.222530688490175,0,0,27.334353259233897,0.3624556363775999,-575.2240502058352,20.761257268447427
