Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 12:10:00,6.7205955138512685,0.14613953483248474,0.7781,0.11200992523085447,0.0024356589138747457,0.012968333333333333,0.06340870670863202,5.500065542222223,0.20933793158707997,0.9077833333333333,0.04000000000000001,0.7781,0.0,0.0,0.13447286816581805,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0020625578577348454,0.0,On,0.058833002377943956,0,On,0.03004077403265588,0,On,0.13975386939114004,0.104815402043355,On,0,0,Off,On,15514.304361762126,18.33333333333337,0.8,3636.56949601565,22.803863155555554,0.9077833333333333,1,18243.090524444444,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Lower On,5500.065542222223,1.0,37.05384743324885,51.666666666666686,46.10666666666668,0.0,50.604046621231966,0.41710386800651567,1109.8475507084977,5500.065542222223,37.05384743324885,49.809046421552935,50.604046621231966,49.41154632171342,12.43753247303448,18.169540585188354,0.0,3.876171387868599,2.2,9.236100170605994,14842.135941173867,1683.4747628495131,-1552.2627931257364,-0.0,-0.0,460.9627101049988,1990.5272839901445,3.0,0.07459366592797256,0.0,0,0.6981229112492254,197.99884266666666,419.1316624324794,0.25684784347066736,8.97730121854372,0.0032559701632296724,137.6073768085573,1.228130177641943,0.9061390909439998,-1979.1748494486128,26.0801162824757
2025-01-01 12:11:00,6.7205955138512685,0.14613953483248474,0.7781,0.11200992523085447,0.0024356589138747457,0.012968333333333333,0.06340870670863202,5.500065542222223,0.20933793158707997,0.9077833333333333,0.04000000000000001,0.7781,0.0,0.0,0.13447286816581805,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0020625578577348454,0.0,On,0.058833002377943956,0,On,0.03004077403265588,0,On,0.13975386939114004,0.104815402043355,On,0,0,Off,On,15514.304361762126,18.33333333333337,0.8,3636.56949601565,22.803863155555554,0.9077833333333333,1,18243.090524444444,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Lower On,5500.065542222223,1.0,37.22056760687428,51.666666666666686,46.10666666666668,0.0,50.58658360347741,0.4172948004684421,1109.8475507084977,5500.065542222223,37.22056760687428,50.17560449189914,50.58658360347741,49.970114936110015,12.43753247303448,18.378651795105984,0.0,4.0151425993895895,2.2,9.236100170605994,14799.382532679187,1518.9226971623866,-1584.9185431722,-0.0,-0.0,460.9627101049988,1989.5515106011262,3.0,0.07517851527099682,0.0,0,0.7035965224589029,197.99884266666666,409.03400398426277,0.2535348680926989,9.074694967227122,0.003256444962655481,137.34483630946718,1.2272488983123793,0.9061390909439998,-2143.268049362672,25.621250509408647
2025-01-01 12:12:00,5.812812180517935,0.14613953483248474,0.0,0.09688020300863225,0.0024356589138747457,0.0,0.06340870670863202,5.500065542222223,0.20933793158707997,0.0,0.04000000000000001,0.0,0.0,0.0,0.13447286816581805,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0020625578577348454,0.0,On,0.058833002377943956,0,On,0.03004077403265588,0,On,0.13975386939114004,0.104815402043355,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Lower On,5500.065542222223,1.0,37.393936234976536,51.666666666666686,46.10666666666668,0.0,50.56916578260542,0.4174854129718815,1109.8475507084977,5500.065542222223,37.393936234976536,50.54214852357759,50.56916578260542,50.52863989406368,12.43753247303448,18.582037018685874,0.0,4.14236387136034,2.2,9.236100170605994,-756.5542180710365,-2268.2820376312243,-1616.939387509406,-0.0,-0.0,460.9627101049988,1988.629837740749,3.0,0.07574517322657022,0.0,0,0.708899880280322,197.99884266666666,399.42245933337074,0.2503596686919002,9.168718191084713,0.0032569191965134228,137.08535852855726,1.2263929533862528,0.9061390909439998,-2293.4872594158564,25.205221784631995
2025-01-01 12:13:00,5.812812180517935,0.14613953483248474,0.0,0.09688020300863225,0.0024356589138747457,0.0,0.06340870670863202,5.500065542222223,0.20933793158707997,0.0,0.04000000000000001,0.0,0.0,0.0,0.13447286816581805,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0020625578577348454,0.0,On,0.058833002377943956,0,On,0.03004077403265588,0,On,0.13975386939114004,0.104815402043355,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Lower On,5500.065542222223,1.0,37.91663824150419,51.666666666666686,46.10666666666668,0.0,50.90867795675534,0.41380105737363343,1109.8475507084977,5500.065542222223,37.91663824150419,50.90867795675534,50.90867795675535,50.90867795675534,12.43753247303448,18.498325061591405,0.0,4.06396818926911,2.2,9.236100170605994,-737.1666041738418,-2175.377898787797,-1603.728936616386,-0.0,-0.0,460.9627101049988,1987.7610598577983,3.0,0.07551219870693762,0.0,0,0.7067194692780012,197.99884266666666,405.59962233754527,0.25171251891123486,9.131022347869028,0.0032573928647883408,137.03175225866605,1.2267446153102113,0.9061390909439998,-2200.919898212042,25.541999424244658
2025-01-01 12:14:00,5.812812180517935,0.14613953483248474,0.0,0.09688020300863225,0.0024356589138747457,0.0,0.06340870670863202,5.500065542222223,0.20933793158707997,0.0,0.04000000000000001,0.0,0.0,0.0,0.13447286816581805,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0020625578577348454,0.0,On,0.058833002377943956,0,On,0.03004077403265588,0,On,0.13975386939114004,0.104815402043355,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Lower On,5500.065542222223,1.0,38.43684426369123,51.666666666666686,46.10666666666668,0.0,51.27516337582461,0.409896286397709,1109.847550708498,5500.065542222223,38.43684426369123,51.27516337582462,51.27516337582462,51.27516337582461,12.43753247303448,18.41771025252895,0.0,3.9926923339675384,2.2,9.236100170605994,-719.5094761310457,-2090.9756622695454,-1591.0480799468342,-0.0,-0.0,460.9627101049988,1986.9439159447977,3.0,0.07528750285663188,0.0,0,0.7046165384297903,197.99884266666666,410.5758937107896,0.253024365133252,9.094316677437593,0.0032578662121086656,136.97676421209115,1.2270834446992,0.9061390909439998,-2116.75942321122,25.783760941674863
2025-01-01 12:15:00,5.782627780404959,0.1402151860213386,0.0,0.09637712967341598,0.0023369197670223096,0.0,0.0488036739691806,5.500065542222223,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Lower On,5500.065542222223,1.0,39.00635351926303,51.666666666666686,46.10666666666668,0.0,51.64160499095969,0.0,0.0,5500.065542222223,39.00635351926303,51.6416049909597,51.641604990959706,51.64160499095969,12.43753247303448,18.33994100777269,0.0,3.9278936054809184,2.2,9.236100170605994,-771.2755746532189,-2014.2550806299776,-1578.852871006395,-0.0,-0.0,391.731480681063,1987.597188744465,2.4,0.07507041971617782,0.0,0,0.7025848550138922,158.39907413333333,415.8458156721131,0.25429841379957124,9.059084767789475,0.003258339238833412,106.01735111488534,1.2274104794774425,0.9061390909439998,-2040.246952812804,25.991872182826516
2025-01-01 12:16:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.37073480845149,51.666666666666686,46.10666666666668,0.0,52.101453333912595,0.0,0.0,0.0,39.37073480845149,52.101453333912595,52.1014533339126,52.101453333912595,12.43753247303448,18.263581863170067,0.0,3.868990284135066,2.2,9.236100170605994,-753.9042023259976,-1944.5176576948174,-1566.915184938073,-0.0,-0.0,391.731480681063,1989.0071209520133,2.4,0.07485696658199116,0.0,0,0.7005871448651839,158.39907413333333,421.2795019310124,0.2555486515878645,9.02437993011007,0.00325870525476902,105.98627551135503,1.2277318271830302,0.9061390909439998,-1970.6956091969564,26.177951502139067
2025-01-01 12:17:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.45274095557375,51.666666666666686,46.10666666666668,0.0,52.097893703194586,0.0,0.0,0.0,39.45274095557375,52.09813812224084,52.09826033176398,52.097893703194586,12.43753247303448,18.189776013885254,0.0,3.8154534526503627,2.2,9.236100170605994,-737.1363185910856,-1881.1399378426715,-1555.411004498733,-0.0,-0.0,391.731480681063,1990.5169622441938,2.4,0.07465036111748677,0.0,0,0.6986535221297216,158.39907413333333,426.54320522658446,0.25676455942329773,8.990393791453815,0.003259071067645455,105.95393180218733,1.2280425808567577,0.9061390909439998,-1907.4808620890076,26.340924246336144
2025-01-01 12:18:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.53192561337032,51.666666666666686,46.10666666666668,0.0,52.09432669640608,0.0,0.0,0.0,39.53192561337032,52.09481600524367,52.09506065966247,52.09432669640608,12.43753247303448,18.118388220597407,0.0,3.766801559313861,2.2,9.236100170605994,-720.9484605952676,-1823.5864455719206,-1544.3158874581065,-0.0,-0.0,391.731480681063,1992.1287865058005,2.4,0.07445025216484014,0.0,0,0.6967807003176981,158.39907413333333,431.63594618177586,0.25794771171744585,8.957663737423646,0.003259436676347243,105.92038934342189,1.2283432946076276,0.9061390909439998,-1850.0341091098253,26.44766353790463
2025-01-01 12:19:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.60842726243538,51.666666666666686,46.10666666666668,0.0,52.09075256872058,0.0,0.0,0.0,39.60842726243538,52.091487220504504,52.09185454639647,52.09075256872058,12.43753247303448,18.04929970197657,0.0,3.7225944788085576,2.2,9.236100170605994,-705.3244466497662,-1771.219776764712,-1533.6082817402266,-0.0,-0.0,391.731480681063,1993.8445743486282,2.4,0.074256332070019,0.0,0,0.6949658000917597,158.39907413333333,436.5523544093974,0.2590994735702393,8.926127984162045,0.0032598020798289035,105.88570751081905,1.228634454725925,0.9061390909439998,-1797.835662974253,26.615886209540925
2025-01-01 12:20:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.68237012474341,51.666666666666686,46.10666666666668,0.0,52.08717156278839,0.0,0.0,0.0,39.68237012474341,52.08815199394603,52.08864220952484,52.08717156278839,12.43753247303448,17.982403919829505,0.0,3.682437765862122,2.2,9.236100170605994,-690.2470980449153,-1723.7306694485826,-1523.2688223998546,-0.0,-0.0,391.731480681063,1995.6662136094128,2.4,0.07406832524692115,0.0,0,0.6932062422386502,158.39907413333333,441.2902436738762,0.26022106075140083,8.895731185586037,0.0032601672771009342,105.84993851637483,1.2289164972270081,0.9061390909439998,-1750.4197740768916,26.689104628308932
2025-01-01 12:21:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.75386738242017,51.666666666666686,46.10666666666668,0.0,52.08358391002588,0.0,0.0,0.0,39.75386738242017,52.0848105410308,52.08542385653326,52.08358391002588,12.43753247303448,17.917603813800167,0.0,3.6459639246758004,2.2,9.236100170605994,-675.6953897121169,-1680.5671464434245,-1513.279865968269,-0.0,-0.0,391.731480681063,1997.5955012074355,2.4,0.07388598070719778,0.0,0,0.6914996777557488,158.39907413333333,445.852995575089,0.26131357836365665,8.86642296739335,0.003260532267220266,105.81312923536846,1.2291898193403865,0.9061390909439998,-1707.352513973768,26.78536753034377
2025-01-01 12:22:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.82302333270333,51.666666666666686,46.10666666666668,0.0,52.07998983161377,0.0,0.0,0.0,39.82302333270333,52.081463067690905,52.08219968572947,52.07998983161377,12.43753247303448,17.85480995028174,0.0,3.612844716358911,2.2,9.236100170605994,-661.6471048677546,-1641.374131762873,-1503.6251745931722,-0.0,-0.0,391.731480681063,1999.6341384715115,2.4,0.07370906709097845,0.0,0,0.6898439413435725,158.39907413333333,450.2465890443547,0.26237804606128784,8.837564194450222,0.0032608970492835837,105.77532240831299,1.229454787180653,0.9061390909439998,-1668.2463076461513,26.872175883278246
2025-01-01 12:23:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.889934930398596,51.666666666666686,46.10666666666668,0.0,52.07638953930056,0.0,0.0,0.0,39.889934930398596,52.07810977107606,52.07896988696382,52.07638953930056,12.43753247303448,17.79393919742838,-0.039394135904991856,3.582779489040918,2.2,9.236100170605994,-648.0796690017023,-1605.8052046885548,-1494.2896871961966,-0.0,-0.0,391.731480681063,2001.783739468989,2.4,0.07353736913061293,0.0,0,0.6882370183098973,158.39907413333333,454.4785375134313,0.2634154156627608,8.809708323772043,0.0032612616224224956,105.73655748784194,1.2297117412251033,0.9061390909439998,-1632.7461540333445,26.94094934478972
2025-01-01 12:24:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,39.95469289880364,51.666666666666686,46.10666666666668,0.0,52.07278323606644,0.0,0.0,0.0,39.95469289880364,52.07475084017192,52.075734642224674,52.07278323606644,12.43753247303448,17.734913771040187,-0.09841956229318427,3.555494022651591,2.2,9.236100170605994,-634.9707364621756,-1573.5329626355149,-1485.2593519787565,-0.0,-0.0,391.731480681063,2004.0458265341108,2.4,0.07337068512486558,0.0,0,0.6866770209307179,158.39907413333333,458.5571348355179,0.26442658339406183,8.782814880877929,0.0032616259857999813,105.69687123429699,1.2299610002452261,0.9061390909439998,-1600.528261982401,26.995299346886124
2025-01-01 12:25:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.01738254945609,51.666666666666686,46.10666666666668,0.0,52.069171116686874,0.0,0.0,0.0,40.01738254945609,52.071386456324795,52.07249412614376,52.069171116686874,12.43753247303448,17.677660530474274,-0.15567280285909746,3.530738813669141,2.2,9.236100170605994,-622.298563662039,-1544.2590049765836,-1476.5210005071938,-0.0,-0.0,391.731480681063,2006.4218321677579,2.4,0.07320882509279646,0.0,0,0.6851621711724006,158.39907413333333,462.4909561640918,0.2654123985431386,8.756258591553514,0.003261990138607716,105.65629814252547,1.2302028641969525,0.9061390909439998,-1571.2980249281752,27.03901995159132
2025-01-01 12:26:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.07808440321695,51.666666666666686,46.10666666666668,0.0,52.065553368221906,0.0,0.0,0.0,40.07808440321695,52.06801679369731,52.06924850643501,52.065553368221906,12.43753247303448,17.622110445200818,-0.21122288813255352,3.5082868598519283,2.2,9.236100170605994,-610.0422104987277,-1517.713671027804,-1468.0622503967386,-0.0,-0.0,391.731480681063,2008.9130997036787,2.4,0.073051609389976,0.0,0,0.6836907877408223,158.39907413333333,466.28855921694793,0.26637366969717047,8.731179732815125,0.0032623540800639957,105.61487075423085,1.230437616401302,0.9061390909439998,-1544.7874051683941,27.073734140590176
2025-01-01 12:27:00,0.2825622381827358,0.1402151860213386,0.0,0.00470937063637893,0.0023369197670223096,0.0,0.0488036739691806,0.0,0.1937585642135552,0.0,0.04000000000000001,0.0,0.0,0.0,0.1285485193546719,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.039543288163284056,0.029657466122463033,On,0.0,0,Off,0.0025131464729532165,0.0,On,0.0015678793471399026,0.0,On,0.04472264814908748,0,On,0.022360538407325933,0,On,0.1318547376429452,0.09889105323220887,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.13687467411996,51.666666666666686,46.10666666666668,0.0,52.061930170449415,0.0,0.0,0.0,40.13687467411996,52.064642019671844,52.06599794428306,52.061930170449415,12.43753247303448,17.56819817966203,-0.26513515367134133,3.4879315204357813,2.2,9.236100170605994,-598.1816430971895,-1493.652273527049,-1459.8714280275867,-0.0,-0.0,391.731480681063,2011.5208840255038,2.4,0.07289886764374308,0.0,0,0.6822612761164388,158.39907413333333,469.9583042493342,0.26731116933482846,8.70637150990331,0.0032627178094120864,105.57261989175372,1.2306655252340821,0.9061390909439998,-1520.7524072463395,27.100133719290792
