Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.8781063008376513,0.1813982478106542,0.002438311821208316,1.8781063008376513,0.1813982478106542,0.002438311821208316,0.008828118981006878,0.758301961925926,0.2499723716344224,0.8610038482962962,0.002438311821208316,0.0,0.0,0.1813982478106542,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0022723519736842102,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.002438311821208316,0.0,0.0,861.0038482962963,21.111111111111143,0.7666666666666668,0.0,0.8610038482962962,0.0,0.7666666666666667,861.0038482962963,1123.0484977777778,758.301961925926,0.21666666666666667,34.64088886362048,51.66666666666668,46.10666666666668,0.0,51.55711074605326,0.28951861621091296,786.1378292883218,758.301961925926,34.64088886362048,50.6798312659783,51.55714041882194,50.241161853172144,12.43753247303448,20.929906920399674,-0.035245721652867344,0.85,409.27602154433947,-691.4104290980588,0.0,0.0,244.7837034563611,51.157662519955615,0.0,0.026208267235607485,0.0,0.0,1.2934512430060074,0.0,-5.1011011102591635,0.23748859307227538,10.578757569214144,0.0035717615447748764,-17.95817491401642,1.217554392972819
2025-01-01 11:00:00,0.913912114319133,0.1813982478106542,0.002549144176717785,0.913912114319133,0.1813982478106542,0.002549144176717785,0.008828118981006878,0.0,0.2499723716344224,0.6551116237037037,0.002549144176717785,0.0,0.0,0.1813982478106542,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0022723519736842102,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.002549144176717785,0.0,0.0,655.1116237037037,21.111111111111143,0.5833333333333335,0.0,0.6551116237037037,0.0,0.5833333333333334,655.1116237037037,1123.0484977777778,0.0,0.0,35.18302937431647,51.66666666666668,46.10666666666668,0.0,51.52257212527731,0.0,0.0,0.0,35.18302937431647,51.14397505295044,51.52257212527731,50.95467651678702,12.43753247303448,20.9154947583023,-0.03050617331647049,1.95,270.45728092139126,-621.5313551240174,0.0,0.0,244.7837034563611,26.48894086442002,0.0,0.025112471235925374,0.0,0.0,1.2393706475538915,0.0,-7.906691114656227,0.23631750174665891,10.547724460370775,0.003552525955937343,-20.36882172489825,1.2170569104168887
2025-01-01 12:00:00,0.8973705463812112,0.1829591670802575,0.0023274794656988475,0.8973705463812112,0.1829591670802575,0.0023274794656988475,0.00892280031324372,0.0,0.2520535973272268,0.6363941487407406,0.0023274794656988475,0.0,0.0,0.1829591670802575,0.0,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0023670333059210525,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.0023274794656988475,0.0,0.0,636.3941487407408,21.111111111111143,0.5666666666666668,0.0,0.6363941487407406,0.0,0.5666666666666667,636.3941487407408,1123.0484977777778,0.0,0.0,35.050257659110635,51.66666666666668,46.10666666666668,0.0,51.204515131509744,0.0,0.0,0.0,35.050257659110635,50.848310529277235,51.204515131509744,50.67020822816099,12.43753247303448,20.733285591782327,-0.07326194760342132,3.05,310.5424065650739,-565.7515593193672,0.0,0.0,246.95961048140234,17.741849522228495,0.0,0.02461045233921339,0.0,0.0,1.214594611804286,0.0,-7.059793337701971,0.23706549990112535,10.434157122734497,0.0035256345727313837,-28.266629514286624,1.217219917357274
2025-01-01 13:00:00,0.8789371154149588,0.1829591670802575,0.0021058147546799094,0.8789371154149588,0.1829591670802575,0.0021058147546799094,0.009206844309954247,0.0,0.2520535973272268,0.6176766737777778,0.0021058147546799094,0.0,0.0,0.1829591670802575,0.0,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002651077302631579,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.0021058147546799094,0.0,0.0,617.6766737777779,21.111111111111143,0.5500000000000002,0.0,0.6176766737777778,0.0,0.55,617.6766737777779,1123.0484977777778,0.0,0.0,34.51811806474941,51.66666666666668,46.10666666666668,0.0,50.889649341308036,0.0,0.0,0.0,34.51811806474941,50.55537862303631,50.889649341308036,50.38824326390046,12.43753247303448,20.897077558113445,-0.03789030370944667,4.45,355.1144219981027,-502.09266662495054,0.0,0.0,247.24365447811286,17.487683445438115,0.0,0.023578705209546906,0.0,0.0,1.163675007110929,0.0,-7.713239632837402,0.23238233105664977,10.466364261414501,0.003492488473834227,-28.080337930474492,1.2159946247672704
2025-01-01 14:00:00,0.6919517284498029,0.1829591670802575,0.0027153927099819886,0.6919517284498029,0.1829591670802575,0.0027153927099819886,0.00939620697442793,0.0,0.2520535973272268,0.4305019241481481,0.0027153927099819886,0.0,0.0,0.1829591670802575,0.0,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002840439967105263,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.0027153927099819886,0.0,0.0,430.50192414814813,21.111111111111143,0.3833333333333334,0.0,0.4305019241481481,0.0,0.38333333333333336,430.50192414814813,1123.0484977777778,0.0,0.0,34.37119149218506,51.66666666666668,46.10666666666668,0.0,50.57815283011662,0.0,0.0,0.0,34.37119149218506,50.265353301299086,50.57815283011662,50.108953536890326,12.43753247303448,20.732700842390127,-0.06919684036821566,4.7,197.40109640011258,-474.8722994359543,0.0,0.0,247.43301714258658,15.617285363388525,0.0,0.022930786680154903,0.0,0.0,1.1316984166833821,0.0,-5.6615454546678325,0.2325929434849672,10.35661399189939,0.00346206764733499,-33.97829125655057,1.2160858966946084
2025-01-01 15:00:00,0.8972767468571774,0.18217870744545583,0.003269554487529333,0.8972767468571774,0.18217870744545583,0.003269554487529333,0.00986961363561214,0.0,0.2510129844808246,0.6363941487407406,0.003269554487529333,0.0,0.0,0.18217870744545583,0.0,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0033138466282894735,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.003269554487529333,0.0,0.0,636.3941487407408,21.111111111111143,0.5666666666666668,0.0,0.6363941487407406,0.0,0.5666666666666667,636.3941487407408,1123.0484977777778,0.0,0.0,33.86037742958144,51.66666666666668,46.10666666666668,0.0,50.269759988818485,0.0,0.0,0.0,33.86037742958144,49.97798947648097,50.269759988818485,49.83210422031222,12.43753247303448,20.883758412689538,-0.03216394585317849,4.15,371.0859546931797,-505.16573331721696,0.0,0.0,246.86581095736855,10.358624527788296,0.0,0.02334127206378994,0.0,0.0,1.1519570177166156,0.0,-7.008271687712584,0.22757248157450913,10.376080232470494,0.003418752575478657,-36.17114064147297,1.2154928028417502
2025-01-01 16:00:00,1.2937751838627756,0.20803579434423045,0.006095779553020791,1.2937751838627756,0.20803579434423042,0.006095779553020791,0.029607806664587573,0.5833092014814816,0.3252261514204103,0.3556320242962963,0.006095779553020791,0.0,0.0,0.20803579434423045,0.0,1.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.004165978618421052,0.0,0.02544182804616652,0.0,0.04784509229476964,0.0,0.2315940938839433,0.1736955704129574,0.006095779553020791,0.0,0.0,355.6320242962963,21.111111111111143,0.3166666666666667,0.0,0.3556320242962963,0.0,0.31666666666666665,355.6320242962963,1123.0484977777778,583.3092014814815,0.16666666666666666,33.23911889653399,51.66666666666668,46.10666666666668,0.0,50.08789765630435,0.1121635108414365,292.04830469696583,583.3092014814815,33.23911889653399,49.264702856314585,50.0879740827722,48.85302902985187,12.43753247303448,20.73988050087372,-0.07125852271889918,3.05,158.03556969325098,-562.7889537606277,0.0,0.0,371.62217862423296,3.6999723002894354,0.5,0.024402794782738834,0.0,0.0,1.204346130967038,32.99980711111111,-6.429679466650672,0.22752886413461948,10.278802480590743,0.0033878046760078195,-31.8127880873421,1.2161106421175447
2025-01-01 17:00:00,1.0750066194256331,0.18764192488906745,0.008922004618512247,1.0750066194256331,0.18764192488906745,0.008922004618512247,0.011857921612585826,0.0,0.2582972744056401,0.8048514234074075,0.008922004618512247,0.0,0.0,0.18764192488906745,0.0,1.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.005302154605263158,0.0,0.006555767007322668,0.0,0.008108041220216758,0.0,0.20023981655811715,0.15017986241858783,0.008922004618512247,0.0,0.0,804.8514234074074,21.111111111111143,0.7166666666666668,0.0,0.8048514234074075,0.0,0.7166666666666667,804.8514234074074,1123.0484977777778,0.0,0.0,36.0858849814042,51.66666666666668,46.10666666666668,0.0,51.84613311769076,0.0,0.0,0.0,36.0858849814042,51.856447015066735,51.861603963754725,51.84613311769076,12.43753247303448,20.84047976100653,-0.036967884602286165,1.95,422.73685762615116,-629.8216453550675,0.0,0.0,256.1384088591577,0.17879772916752215,0.0,0.02556722653796939,0.0,0.0,1.2618140927997963,0.0,-8.431329285346372,0.22165448986796005,10.247704390123348,0.003322136849769176,-73.40918554789803,1.2151705425259756
2025-01-01 18:00:00,1.3166748254873926,0.19688553285001312,0.006372860441794462,1.3166748254873926,0.19688553285001312,0.006372860441794463,0.020916462644357186,0.40831644103703707,0.2884827229911835,0.5989591988148147,0.006372860441794462,0.0,0.0,0.19688553285001312,0.0,1.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.006059605263157894,0.0,0.01485685738119929,0.0,0.025968679191165935,0.0,0.21048340147990696,0.1578625511099302,0.006372860441794462,0.0,0.0,598.9591988148148,21.111111111111143,0.5333333333333334,0.0,0.5989591988148147,0.0,0.5333333333333333,598.9591988148148,1123.0484977777778,408.31644103703707,0.11666666666666667,34.87591194605417,51.66666666666668,46.10666666666668,0.0,51.39821617167671,0.3236889320661442,867.7898260501521,408.31644103703707,34.87591194605417,50.87407825972594,51.42799759226993,50.58222788315734,12.43753247303448,20.882302634651932,-0.037379684965260944,1.15,236.63613510966937,-656.4344246982316,0.0,0.0,303.4762960306139,0.0,0.1335,0.02543578545331259,0.0,0.0,1.2553271078799995,8.810948498666667,-9.364935037527562,0.21628134446503225,10.184291722144955,0.003251056926274369,-59.1440600100005,1.2144391974820679
2025-01-01 19:00:00,2.2898493622705303,0.27829765144690716,0.0038791324428314126,2.2898493622705303,0.2782976514469071,0.003879132442831412,0.11398349422642998,1.2832802432592594,0.6679759252292855,0.22460969955555551,0.0038791324428314126,0.0,0.0,0.27829765144690716,0.0,1.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.006438330592105263,0.0,0.1075451636343247,0.0,0.2969123899667426,0.0,0.32111411863523676,0.24083558897642748,0.0038791324428314126,0.0,0.0,224.60969955555555,21.111111111111143,0.20000000000000007,0.0,0.22460969955555551,0.0,0.2,224.60969955555555,1123.0484977777778,1283.2802432592594,0.36666666666666664,34.52515775575252,51.66666666666668,46.10666666666668,0.0,51.42368466883483,0.2925710487375853,793.543475506255,1283.2802432592594,34.52515775575252,50.44718424763207,51.424869242426055,49.95774946343948,12.43753247303448,20.83490521985199,-0.03990547146683975,-0.25000000000000006,356.0381496428867,-726.0532605514176,0.0,0.0,867.2918009832489,0.0,1.6335000000000002,0.026165464880857043,0.0,0.0,1.291338827161883,107.810369832,-9.810090344500171,0.2148912589346443,10.130068464251005,0.003220773895517674,14.4965423741555,1.2146569333695412
