Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:48:00,0.24167048337308344,0.12196848329948318,0.0,0.004027841389551391,0.002032808054991386,0.0,0.07018677284917568,0.17148371052390776,0.0,0.0,0.0,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,3218.213871111111,Off,0.0,0,84.60993582786303,51.666666666666686,46.10666666666668,0.0,49.58493234407001,0.0,0.0,0.0,132.20302473103598,49.06291610179419,49.58493234407001,48.80190798065628,12.43753247303448,17.54496100187186,-0.28837233146150965,2.2,-998.2383329142019,-1382.1049902319105,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06896590528021199,0.0,0,0.963074325177853,131.99922844444444,18.87507720748657,0.22583770873779657,8.104241135077086,0.0027475266445399207,25.93136156955537,1.2323428365124969
2025-01-01 01:49:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,84.66316204836654,51.666666666666686,46.10666666666668,0.0,49.56596392662859,0.0,0.0,0.0,132.28619070057272,49.045339019432674,49.56596392662859,48.78502656583472,12.43753247303448,17.507504673271757,-0.3258286600616138,2.2,2346.008786421772,-1376.7991540244752,-0.0,-0.0,364.9915801102219,0.0,2.0,0.0688692550204909,0.0,0,0.9617246527088127,131.99922844444444,19.497801724914574,0.22638339227368637,8.08634743600668,0.00274765969061638,26.013064915071546,1.2325015465829456
2025-01-01 01:50:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,84.47144353905058,51.666666666666686,46.10666666666668,0.0,49.54698465801658,0.0,0.0,0.0,131.98663052976653,49.0277508797213,49.54698465801658,48.76813399057367,12.43753247303448,17.561327088145944,-0.272006245187427,2.2,2336.2003964511614,-1384.4258720691253,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06900811514311297,0.0,0,0.9636637647721576,131.99922844444444,17.31612979895379,0.2256262792139985,8.111869868399168,0.0027477931387019047,25.8243435007546,1.2322732614922638
2025-01-01 01:51:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,84.28490377773431,51.666666666666686,46.10666666666668,0.0,49.52804850111341,0.0,0.0,0.0,131.69516215270986,49.01020256809863,49.52804850111341,48.75127960159124,12.43753247303448,17.613259334425663,-0.22007399890770785,2.2,2325.3654625447143,-1391.8007125374436,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06914197236302631,0.0,0,0.9655330138049142,131.99922844444444,13.856036360824888,0.22489876315870208,8.136969493512465,0.002747925643181469,25.64145844557293,1.2320530707889563
2025-01-01 01:52:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,84.10336257628536,51.666666666666686,46.10666666666668,0.0,49.50915431294041,0.0,0.0,0.0,131.41150402544588,48.99269300871842,49.50915431294041,48.73446235660743,12.43753247303448,17.66336748951311,-0.16996584382026114,2.2,2316.220499752839,-1398.931360166942,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06927101069246076,0.0,0,0.9673349694457085,131.99922844444444,11.8417211984479,0.22419960913172987,8.16104016747779,0.0027480572327927212,25.464199508430887,1.2318406859280446
2025-01-01 01:53:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,83.92645698754428,51.666666666666686,46.10666666666668,0.0,49.490300990257765,0.0,0.0,0.0,131.13508904303794,48.97522116316719,49.490300990257765,48.71768124962191,12.43753247303448,17.71178578181052,-0.1215475515228519,2.2,2307.2094982510907,-1405.8353667973263,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06939558825781247,0.0,0,0.9690746327502924,131.99922844444444,9.734726327084289,0.22352664713189427,8.18415712180527,0.0027481879352582454,25.292156089553806,1.231635530477058
2025-01-01 01:54:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,83.75395731712635,51.666666666666686,46.10666666666668,0.0,49.471487509826204,0.0,0.0,0.0,130.86555830800992,48.95778606843102,49.471487509826204,48.700935347733434,12.43753247303448,17.758598852561985,-0.07473448077138656,2.2,2298.5749200891482,-1412.5233994615855,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06951593408783004,0.0,0,0.9707552019904296,131.99922844444444,7.7881808294008295,0.2228784401856504,8.206368091754353,0.00274831777628473,25.1250657653598,1.231437238939308
2025-01-01 01:55:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,83.5856301312963,51.666666666666686,46.10666666666668,0.0,49.45271289904759,0.0,0.0,0.0,130.60254708015046,48.94038680921328,49.45271289904759,48.68422376429612,12.43753247303448,17.803892784418945,-0.029440548914426046,2.2,2290.285568343382,-1419.006472646209,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06963227976179967,0.0,0,0.9723799110548637,131.99922844444444,5.981902268257663,0.22225355624922044,8.227721544239124,0.002748446780297766,24.962662972519503,1.2312454404207924
2025-01-01 01:56:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,83.42125801808575,51.666666666666686,46.10666666666668,0.0,49.43397623678686,0.0,0.0,0.0,130.345715653259,48.923022518711434,49.43397623678686,48.66754565967373,12.43753247303448,17.847747737398066,0.0,2.2,2282.3162229600607,-1425.2948851359629,-0.0,-0.0,364.9915801102219,0.0,2.0,0.0697448405722532,0.0,0,0.9739517663959713,131.99922844444444,4.300969374690602,0.22165066973042563,8.24891663820296,0.002748574970423618,24.804700695003696,1.2310597897532392
2025-01-01 01:57:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,83.26063801162738,51.666666666666686,46.10666666666668,0.0,49.415276649840486,0.0,0.0,0.0,130.09474689316778,48.9056923752887,49.415276649840486,48.65090023801282,12.43753247303448,17.890238532762723,0.0,2.2,2274.6497741845324,-1431.398288927466,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06985381714585516,0.0,0,0.9754735696646366,131.99922844444444,2.737924390665583,0.22106855063602426,8.269344030795903,0.002748702368579273,24.65094862262358,1.2308799649501054
2025-01-01 01:58:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,83.1035800377975,51.666666666666686,46.10666666666668,0.0,49.39661330975213,0.0,0.0,0.0,129.84934380905858,48.888395599472915,49.39661330975213,48.634286744333316,12.43753247303448,17.9314352293303,0.0,2.2,2267.2692034009115,-1437.3257590362355,-0.0,-0.0,364.9915801102219,0.0,2.0,0.06995939702833932,0.0,0,0.9769479398430988,131.99922844444444,1.2848237158137934,0.22050605418995176,8.289043043721907,0.0027488289955535697,24.50119134768527,1.230705664704425
2025-01-01 01:59:00,0.3617751708730834,0.12196848329948318,0.11871351351351352,0.006029586181218057,0.002032808054991386,0.0019785585585585584,0.07018677284917568,0.17148371052390776,0.1201046875,0.0,0.11871351351351352,0.0,0.12196848329948318,0,1,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.94990603258687,51.666666666666686,46.10666666666668,0.0,49.3779854299709,0.0,0.0,0.0,129.60922817591697,48.871131451278394,49.3779854299709,48.61770446193215,12.43753247303448,17.971403449343946,0.0,2.2,2260.158568736919,-1443.0858289690732,-0.0,-0.0,364.9915801102219,0.0,2.0,0.07006175561348851,0.0,0,0.9783773262176876,131.99922844444444,-0.06574101534068433,0.2199621142446554,8.30805050650315,0.0027489548710795653,24.35522731421552,1.2305366069540669
2025-01-01 02:00:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.79944906144074,51.666666666666686,46.10666666666668,0.0,49.35939226320391,0.0,0.0,0.0,129.37413915850115,48.853899227710926,49.35939226320391,48.601152709964445,12.43753247303448,18.010204704265277,0.0,2.2,2252.311970943102,-1448.6865274687477,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07016105706116046,0.0,0,0.9797640211985956,131.99922844444444,-1.3205804557669865,0.21943573693171697,8.3264009396656,0.0027490800139018676,24.212867777676315,1.2303725274536759
2025-01-01 02:01:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.65212456997219,51.666666666666686,46.10666666666668,0.0,49.34083309896297,0.0,0.0,0.0,129.14394464058154,48.83669826045572,49.34083309896297,48.58463084120209,12.43753247303448,18.047869837506475,0.0,2.2,2245.702602178654,-1454.1315272054758,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07025738647418131,0.0,0,0.9811092132041654,131.99922844444444,-2.484949483486787,0.21892636465077692,8.344111915753452,0.002749204441838958,24.074015001955495,1.2302132919243012
2025-01-01 02:02:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.50771125539974,51.666666666666686,46.10666666666668,0.0,49.322307245414315,0.0,0.0,0.0,128.9182988365621,48.81952789876348,49.322307245414315,48.56813822543808,12.43753247303448,18.084480675624686,0.0,2.2,2239.321185019439,-1459.431938071711,-0.0,-0.0,364.00052025650547,0.0,2.0,0.0703509588075342,0.0,0,0.9824159039730751,131.99922844444444,-3.565955776466687,0.21843274862645104,8.361229089181425,0.0027493281722363087,23.938421424447903,1.2300585510071913
2025-01-01 02:03:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.366071071483,51.666666666666686,46.10666666666668,0.0,49.30381405950454,0.0,0.0,0.0,128.6969860491922,48.80238753785899,49.30381405950454,48.55167427703621,12.43753247303448,18.120088061908813,0.0,2.2,2233.155682843295,-1464.5944649093124,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07044190918534471,0.0,0,0.9836859804460604,131.99922844444444,-4.568931115009491,0.2179540799192054,8.378443212981214,0.0027494512212167884,23.805931444643356,1.2299080866258796
2025-01-01 02:04:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.22707421404904,51.666666666666686,46.10666666666668,0.0,49.28535292861686,0.0,0.0,0.0,128.47980345945163,48.78527660164502,49.28535292861686,48.53523843815911,12.43753247303448,18.15473979657709,0.0,2.2,2227.1947467443883,-1469.6254309952983,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07053036448241767,0.0,0,0.9849212143662246,131.99922844444444,-5.498901127929969,0.21748960160081374,8.395120966494945,0.0027495736041386015,23.67639888711914,1.2297616938541163
2025-01-01 02:05:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,82.09059854974477,51.666666666666686,46.10666666666668,0.0,49.2669232687542,0.0,0.0,0.0,128.2665602339762,48.768194540990265,49.2669232687542,48.518830177108306,12.43753247303448,18.188480848013835,0.0,2.2,2221.427714857283,-1474.530802826903,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07061644391111974,0.0,0,0.9861232704745596,131.99922844444444,-6.36056118343091,0.2170386048260497,8.411287496752934,0.002749695335641268,23.549686335022166,1.2296191799946374
2025-01-01 02:06:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,81.9565290858438,51.666666666666686,46.10666666666668,0.0,49.24852452284822,0.0,0.0,0.0,128.05707669663093,48.75114083213566,49.24852452284822,48.50244898677939,12.43753247303448,18.221353548696793,0.0,2.2,2215.844597507523,-1479.316213309624,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07070025956403575,0.0,0,0.9872937140878706,131.99922844444444,-7.158268050470255,0.21660042522691292,8.426301209376946,0.002749816429688378,23.425664513441298,1.2294803637256795
2025-01-01 02:07:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,81.82475747959263,51.666666666666686,46.10666666666668,0.0,49.23015615918523,0.0,0.0,0.0,127.85118356186348,48.73411497521105,49.23015615918523,48.48609438322397,12.43753247303448,18.25339777666837,0.0,2.2,2210.4360204932145,-1483.9869834015742,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07078191691516846,0.0,0,0.9884340180977783,131.99922844444444,-7.89607497282794,0.21617443960459298,8.441513974285119,0.002749936899607362,23.304211719595365,1.2293450743112906
2025-01-01 02:08:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,81.69518158593223,51.666666666666686,46.10666666666668,0.0,49.2118176699402,0.0,0.0,0.0,127.64872122801911,48.71711649285366,49.2118176699402,48.4697659043104,12.43753247303448,18.28465112262177,0.0,2.2,2205.19318228374,-1488.5481421611807,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07086151528038999,0.0,0,0.9895455694006942,131.99922844444444,-8.577754422695833,0.21576006290658423,8.456949697249005,0.0027500567581265,23.185213299133117,1.2292131508748245
2025-01-01 02:09:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,81.56770504052875,51.666666666666686,46.10666666666668,0.0,49.19350856981054,0.0,0.0,0.0,127.44953912582618,48.7001449289206,49.19350856981054,48.45346310847564,12.43753247303448,18.315149044106327,0.0,2.2,2200.107814180802,-1493.0044453608373,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07093914824144937,0.0,0,0.9906296748188719,131.99922844444444,-9.206819325977385,0.21535674545804254,8.471294784493569,0.0027501760174093908,23.068561163677636,1.2290844417289886
2025-01-01 02:10:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,81.44223687422537,51.666666666666686,46.10666666666668,0.0,49.175228394741694,0.0,0.0,0.0,127.25349511597713,48.683199847287945,49.175228394741694,48.437185573561074,12.43753247303448,18.34492500794163,0.0,2.2,2195.1721433359676,-1497.360392775797,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07101490403672321,0.0,0,0.9916875665570466,131.99922844444444,-9.786542755852125,0.21496397042358084,8.485234176993288,0.0027502946890870807,22.95415334602432,1.2289588037576038
2025-01-01 02:11:00,0.360784111019367,0.12122518840919588,0.11871351351351352,0.00601306851698945,0.0020204198068199315,0.0019785585585585584,0.07018677284917568,0.17049265067019137,0.1201046875,0.0,0.11871351351351352,0.0,0.12122518840919588,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.01893724506578947,0.0,On,0.05124952778338622,0,On,0.008859066124596813,0,On,0.12397331010437164,0.0929799825782787,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,81.31869115696581,51.666666666666686,46.10666666666668,0.0,49.15697670073783,0.0,0.0,0.0,127.06045493275909,48.66628083072993,49.15697670073783,48.42093289572598,12.43753247303448,18.374010621833136,0.0,2.2,2190.378858666265,-1501.6202442493855,-0.0,-0.0,364.00052025650547,0.0,2.0,0.07108886592159996,0.0,0,0.9927204072350184,131.99922844444444,-10.319975951966185,0.21458125147804163,8.498785547002633,0.002750412784288029,22.841893589735882,1.2288361018446732
