Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 09:51:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.22267595220974,51.666666666666686,46.10666666666668,0.0,49.245113843591504,0.0,0.0,0.0,36.22267595220974,47.37613809437788,49.245113843591504,46.44165021977107,12.43753247303448,16.31281780108072,0.0,8.366562730786379,1.4269144446466504,0.0,9.236100170605994,-1034.382282422654,-1306.3955210541428,-967.7718984549689,-1454.0999424136444,-0.0,-0.0,221.44767977034138,1129.2373165384054,0.0,0.06780726603780997,0.0,0,0.6346089226379608,0.0,198.26998022064902,0.23808031043975586,7.429826325496036,0.0026783907677362796,138.7875237298258,1.2376401386635167,0.12068225657819434,-1327.3318982968312,20.936377242688316,0.5436834545663999,-1019.8424581633976,52.07055970842878
2025-01-01 09:52:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.290017333874175,51.666666666666686,46.10666666666668,0.0,49.24154551041401,0.0,0.0,0.0,36.290017333874175,47.37308796491794,49.24154551041401,46.43885919216991,12.43753247303448,16.25187083238645,0.0,8.296320939680028,1.4443094849540217,0.0,9.236100170605994,-1022.7343855339982,-1293.011822901635,-980.2932895203674,-1445.2543711823218,-0.0,-0.0,221.44767977034138,1127.9504882080314,0.0,0.06764752192442902,0.0,0,0.633113875785107,0.0,201.07230587798233,0.23904949896616462,7.400898561721224,0.002678865959509531,138.36507816726962,1.237900426038917,0.12052466142849082,-1314.4694649064038,21.45764200476868,0.5436834545663999,-1032.2750190176778,51.9817294973104
2025-01-01 09:53:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.3555003092474,51.666666666666686,46.10666666666668,0.0,49.23797117002252,0.0,0.0,0.0,36.3555003092474,47.37003216497875,49.23797117002252,46.43606266245688,12.43753247303448,16.192515420825877,0.0,8.230339569279781,1.4606942360724287,0.0,9.236100170605994,-1011.5017131933505,-1280.4705001540501,-992.0891338823403,-1436.6603469026932,-0.0,-0.0,221.44767977034138,1126.642204878616,0.0,0.06749175916849384,0.0,0,0.6316560904988514,0.0,203.7109539390013,0.23999855898045022,7.3728331025867995,0.00267933960526787,137.95140150425928,1.2381540135984428,0.12037643706962912,-1302.4116616219874,21.94116146793735,0.5436834545663999,-1043.9855072811347,51.89637339879431
2025-01-01 09:54:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.419201426292865,51.666666666666686,46.10666666666668,0.0,49.23439099049419,0.0,0.0,0.0,36.419201426292865,47.366970851047384,49.23439099049419,46.43326078132398,12.43753247303448,16.134685932811312,-0.0319807338553737,8.168333744776733,1.4761315502551862,0.0,9.236100170605994,-1000.6651637726186,-1268.7127451283443,-1003.2046130684372,-1428.3067926015042,-0.0,-0.0,221.44767977034138,1125.3132308741297,0.0,0.06733981949110672,0.0,0,0.6302340854453098,0.0,206.1939490585441,0.24092819848819078,7.344983382914231,0.0026798117382270986,137.5461503977745,1.238401173979069,0.12023697706323849,-1291.1020195602086,22.389274431864386,0.5436834545663999,-1055.0188446354864,51.8142315670492
2025-01-01 09:55:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.48119342195034,51.666666666666686,46.10666666666668,0.0,49.230805132983406,0.0,0.0,0.0,36.48119342195034,47.36390417316515,49.230805132983406,46.43045369325603,12.43753247303448,16.07832000369662,-0.08834666297006422,8.110039932133127,1.4906802737874016,0.0,9.236100170605994,-990.1464923350059,-1257.684345795904,-1013.6820823700974,-1420.1832271188548,-0.0,-0.0,221.44767977034138,1123.9643148399953,0.0,0.0671915521438378,0.0,0,0.6288464497683273,0.0,208.5890550135074,0.24183909741108559,7.31853892031875,0.0026802823902796046,137.14899793623013,1.2386421664710363,0.1201057182228648,-1280.4885952573395,22.8042494614356,0.5436834545663999,-1065.4170896220023,51.73500725190493
2025-01-01 09:56:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.541544180152364,51.666666666666686,46.10666666666668,0.0,49.22721375206644,0.0,0.0,0.0,36.541544180152364,47.36083227524858,49.22721375206644,46.42764153683966,12.43753247303448,16.023359433834088,-0.14330723283259772,8.055213807137829,1.5043955023660416,0.0,9.236100170605994,-980.1153901113837,-1247.3386501783857,-1023.5612148497374,-1412.2798834521498,-0.0,-0.0,221.44767977034138,1122.596194384292,0.0,0.067046816355288,0.0,0,0.6274918659868852,0.0,210.71681357042462,0.24273189192664676,7.292248062609717,0.00268075159205901,136.75963842695126,1.2388772331245879,0.11998213645876118,-1270.5234953723507,23.184845193965074,0.5436834545663999,-1075.2196201664156,51.65840531667815
2025-01-01 09:57:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.60032233316377,51.666666666666686,46.10666666666668,0.0,49.2236169961803,0.0,0.0,0.0,36.60032233316377,47.35775529549804,49.2236169961803,46.42482444515691,12.43753247303448,15.969745374559391,-0.19692129210729448,8.003628019998532,1.5173288220819556,0.0,9.236100170605994,-970.3049430870319,-1237.6183607300084,-1032.8791537820346,-1404.5870075708128,-0.0,-0.0,221.44767977034138,1121.209591613514,0.0,0.06690546872702512,0.0,0,0.6261689920335345,0.0,212.8343847134396,0.24360724745894713,7.26668944444141,0.0026812193730223945,136.37776220619097,1.2391066193233868,0.11986574229368019,-1261.1623953500718,23.54403462006343,0.5436834545663999,-1084.463305813285,51.58415203125029
2025-01-01 09:58:00,0.2822019115764755,0.17515952918518454,0.0,0.004703365192941259,0.0029193254864197426,0.0,0.013137832863490065,0.0,0.21906407871298547,0.0,0.05,0.0,0.0,0.1605761958518512,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5636.51756995393,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.65758803418497,51.666666666666686,46.10666666666668,0.0,49.22001500755511,0.0,0.0,0.0,36.65758803418497,47.35467336633469,49.22001500755511,46.422002545724474,12.43753247303448,15.917426258943335,-0.24924040772335054,7.955072501544804,1.5295285357775257,0.0,9.236100170605994,-960.9365150558956,-1228.4967116686041,-1041.6706712554017,-1397.095989476607,-0.0,-0.0,221.44767977034138,1119.8052176108888,0.0,0.06676738419762995,0.0,0,0.6248766574571254,0.0,214.71179465036994,0.24446573430099058,7.241230942620184,0.0026816857614383313,136.00309733896265,1.2393305397650065,0.11975608203781404,-1252.3645297510968,23.867818082492633,0.5436834545663999,-1093.1826695080445,51.51199825264278
2025-01-01 09:59:00,3.2669024099450996,2.103085594017037,0.0,0.05444837349908499,0.035051426566950615,0.0,0.013137832863490065,0.0,0.21906407871298547,2.9847004983686243,0.05,0.0,0.0,0.1605761958518512,1.9279260648318526,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0604697115243615,0.04535228364327111,On,0,0,Off,0.0025131464729532165,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4843.4611982478145,16.666666666666686,2.2221723934994353,1256.264528107302,2.5487609150352903,0.4359395833333334,1,5663.786143021783,5663.786143021783,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.713403586482826,51.666666666666686,46.10666666666668,0.0,49.21640792298085,0.0,0.0,0.0,36.713403586482826,47.35158661511451,49.21640792298085,46.419175961181345,12.43753247303448,15.86634866701729,-0.3003179996493959,7.909349934304442,1.5410398749769905,0.0,9.236100170605994,3891.6869817641154,36.35432484911871,-1049.9683223621241,-1389.7980444719215,-0.0,-0.0,221.44767977034138,1118.3837723617278,0.0,0.0666324320268832,0.0,0,0.6236136386585573,0.0,216.57614821788147,0.24530796817973957,7.2170528555701345,0.0026821507845301872,135.63536171634067,1.23954921756138,0.11965272798559616,-1244.0918145733488,24.181611315165263,0.5436834545663999,-1101.4100390675712,51.441716705447
2025-01-01 10:00:00,3.267211799903728,2.103196892779463,0.0,0.054453529998395464,0.03505328154632438,0.0,0.013037307004571935,0.0,0.21758920770019616,2.98658528519896,0.05,0.0,0.0,0.15947004259225922,1.9291435168538702,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4842.633669672743,16.666666666666686,2.220121740736117,1256.0498892876014,2.5506457018656263,0.4359395833333334,1,5662.7439756270105,5662.7439756270105,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.6654316497689,51.666666666666686,46.10666666666668,0.0,49.212795873612954,0.0,0.0,0.0,36.6654316497689,47.34849516394725,49.212795873612954,46.4163448091144,12.43753247303448,15.904468350872973,-0.26219831579371267,8.002989798492523,1.551905198168656,0.0,9.236100170605994,3881.475387867192,18.388456352270623,-1057.8025895521505,-1395.2431361410522,-0.0,-0.0,219.87228289863396,1116.945945518666,0.0,0.06673316161751956,0.0,0,0.6245563679665914,0.0,214.2125714368673,0.2447527486583142,7.23634058710862,0.0026826144684406346,135.7363003285239,1.239385402429412,0.11986430155240227,-1261.0466708467202,23.385237911389403,0.5436834545663999,-1109.1756888961927,51.373099344042174
2025-01-01 10:01:00,3.269033553642295,2.104373629446411,0.0,0.05448389256070491,0.035072893824106846,0.0,0.013037307004571935,0.0,0.21758920770019616,2.988407038937527,0.05,0.0,0.0,0.15947004259225922,1.9303202535208184,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4841.834209720992,16.666666666666686,2.2181427405376684,1255.8425307194373,2.5524674556041935,0.4359395833333334,1,5661.737157107095,5661.737157107095,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.61899574382614,51.666666666666686,46.10666666666668,0.0,49.20918824324303,0.0,0.0,0.0,36.61899574382614,47.34540775225564,49.20918824324303,46.41351750676194,12.43753247303448,15.941271919466507,-0.2253947472001787,8.090226615824871,1.5621641800218933,0.0,9.236100170605994,3871.3618971356264,1.6475305295386988,-1065.2020124066323,-1400.5082286239349,-0.0,-0.0,219.87228289863396,1115.492417098337,0.0,0.06683033797453196,0.0,0,0.6254658425234204,0.0,210.16363313993563,0.24421954019003803,7.254878975221541,0.002683078558753257,135.82980202587598,1.2392272718684787,0.12006107235723491,-1276.8854622978663,22.690462107967743,0.5436834545663999,-1116.5079752226166,51.30596281598418
2025-01-01 10:02:00,3.270795716881192,2.105511874453109,0.0,0.054513261948019864,0.03509186457421848,0.0,0.013037307004571935,0.0,0.21758920770019616,2.990169202176424,0.05,0.0,0.0,0.15947004259225922,1.9314584985275165,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4841.061266347919,16.666666666666686,2.216231340791682,1255.6420498438647,2.5542296188430904,0.4359395833333334,1,5660.76373285845,5660.76373285845,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.57400982661748,51.666666666666686,46.10666666666668,0.0,49.20558489293417,0.0,0.0,0.0,36.57400982661748,47.34232425069824,49.20558489293417,46.410693929580276,12.43753247303448,15.976833193448869,-0.18983347321781707,8.171628827875423,1.5718539961847886,0.0,9.236100170605994,3863.0152177906075,-14.022677205751961,-1072.1933159389916,-1405.6030568924878,-0.0,-0.0,219.87228289863396,1114.0238581536971,0.0,0.06692416395300281,0.0,0,0.6263439608519139,0.0,207.68472543654286,0.24370703419408563,7.272710007377566,0.0026835430280142763,135.91629038350007,1.2390745052049046,0.12024439224779886,-1291.702502730652,22.037775681035335,0.5436834545663999,-1123.4334681782684,51.240152239276846
2025-01-01 10:03:00,3.27250272773259,2.1066144945368195,0.0,0.0545417121288765,0.035110241575613654,0.0,0.013037307004571935,0.0,0.21758920770019616,2.991876213027822,0.05,0.0,0.0,0.15947004259225922,1.9325611186112268,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4840.312855686848,16.666666666666686,2.214382445439919,1255.4479320988312,2.5559366296944885,0.4359395833333334,1,5659.821204452345,5659.821204452345,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.530365067932834,51.666666666666686,46.10666666666668,0.0,49.20198569153034,0.0,0.0,0.0,36.530365067932834,47.3392445371788,49.20198569153034,46.40787396000303,12.43753247303448,16.011245586533093,-0.15542108013359268,8.247673799640646,1.5810094946148456,0.0,9.236100170605994,3854.735710174694,-28.710251968501098,-1078.8015390956618,-1410.5402589525652,-0.0,-0.0,219.87228289863396,1112.5409313705813,0.0,0.06701489316843724,0.0,0,0.6271930965422768,0.0,205.0908305417776,0.24321363493297132,7.289886624019223,0.0026840078503230745,135.99628805938667,1.2389266982740024,0.12041539535563098,-1305.5771167686496,21.4189327013173,0.5436834545663999,-1129.9770742505532,51.17553515489125
2025-01-01 10:04:00,3.27415709863995,2.1076831125756956,0.0,0.0545692849773325,0.03512805187626159,0.0,0.013037307004571935,0.0,0.21758920770019616,2.9935305839351822,0.05,0.0,0.0,0.15947004259225922,1.933629736650103,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4839.587842589008,16.666666666666686,2.2125930772281728,1255.2598830570512,2.5575910006018483,0.4359395833333334,1,5658.908142312725,5658.908142312725,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.4879983470638,51.666666666666686,46.10666666666668,0.0,49.19839051771658,0.0,0.0,0.0,36.4879983470638,47.33616849876509,49.19839051771658,46.405057489289355,12.43753247303448,16.04456323551749,-0.12210343114919553,8.318775358735204,1.5896633509522016,0.0,9.236100170605994,3846.7279654998547,-42.481527578989244,-1085.0501527546608,-1415.3269259700126,-0.0,-0.0,219.87228289863396,1111.0442916315376,0.0,0.06710267482500609,0.0,0,0.6280146459979276,0.0,202.59476598222562,0.24273837459251352,7.30704714511171,0.0026844730017042693,136.07010913326428,1.2387836156630727,0.12057506277502285,-1318.5783204258737,20.83690978983335,0.5436834545663999,-1136.162147330998,51.111994576337274
2025-01-01 10:05:00,3.2757612775323084,2.1087193097756893,0.0,0.05459602129220514,0.035145321829594824,0.0,0.013037307004571935,0.0,0.21758920770019616,2.9951347628275404,0.05,0.0,0.0,0.15947004259225922,1.9346659338500969,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4838.885123397237,16.666666666666686,2.2108603524493438,1255.077616459321,2.5591951794942065,0.4359395833333334,1,5658.023156523224,5658.023156523224,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.44684844511509,51.666666666666686,46.10666666666668,0.0,49.19479925588619,0.0,0.0,0.0,36.44684844511509,47.33309602783999,49.19479925588619,46.402244413816895,12.43753247303448,16.07683864825058,-0.08982801841610666,8.385299513370883,1.5978462104620341,0.0,9.236100170605994,3839.0017821364436,-55.39852158883377,-1090.9611647914362,-1419.9699788409957,-0.0,-0.0,219.87228289863396,1109.5345865373617,0.0,0.06718765321332663,0.0,0,0.6288099596362852,0.0,200.21435468156807,0.24228032288730142,7.323007464908075,0.002684938459332775,136.13805687316977,1.2386450292612388,0.1207242598439199,-1330.7674470453123,20.291308997157483,0.5436834545663999,-1142.010590164149,51.04942537271279
2025-01-01 10:06:00,3.277317529627069,2.109724549322699,0.0,0.05462195882711782,0.03516207582204498,0.0,0.013037307004571935,0.0,0.21758920770019616,2.996691014922301,0.05,0.0,0.0,0.15947004259225922,1.9356711733971061,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4838.203677433153,16.666666666666686,2.2091816065717937,1254.9008675689179,2.5607514315889675,0.4359395833333334,1,5657.164961668736,5657.164961668736,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.40685877747907,51.666666666666686,46.10666666666668,0.0,49.19121179596871,0.0,0.0,0.0,36.40685877747907,47.33002702194128,49.19121179596871,46.399434634927566,12.43753247303448,16.108120354667307,-0.058546311999378986,8.447574232574889,1.60558681879257,0.0,9.236100170605994,3831.5341721208843,-67.51768718268545,-1096.5552151974118,-1424.475824666662,-0.0,-0.0,219.87228289863396,1108.012455847822,0.0,0.06726996158212406,0.0,0,0.629580284533583,0.0,197.93403645575953,0.24183862232328224,7.339011028566011,0.002685404201495375,136.20041166115266,1.2385107282919467,0.12086375958901578,-1342.1997501491878,19.78119539758439,0.5436834545663999,-1147.542947802766,50.987732605354246
2025-01-01 10:07:00,3.2788279491473626,2.1107001839512307,0.0,0.054647132485789375,0.03517833639918718,0.0,0.013037307004571935,0.0,0.21758920770019616,2.9982014344425947,0.05,0.0,0.0,0.15947004259225922,1.936646808025638,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0024126206140350874,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4837.542561529887,16.666666666666686,2.207554379151895,1254.7293917535362,2.562261851109261,0.4359395833333334,1,5656.33236995009,5656.33236995009,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,36.36797707942659,51.666666666666686,46.10666666666668,0.0,49.18762803301088,0.0,0.0,0.0,36.36797707942659,47.32696138337146,49.18762803301088,46.396628058551755,12.43753247303448,16.138453176578114,-0.028213490088571547,8.50589652432018,1.6129121430902333,0.0,9.236100170605994,3824.315581481037,-78.88553621546362,-1101.8516638866708,-1428.8503889836932,-0.0,-0.0,219.87228289863396,1106.4785360287212,0.0,0.06734972291335956,0.0,0,0.6303267716793012,0.0,195.75112603620897,0.24141248273852686,7.354475821865156,0.002685870207507091,136.2574326201101,1.2383805181241083,0.12099425977136308,-1352.9255534819058,19.310625512905936,0.5436834545663999,-1152.778494171086,50.92683028441519
