Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,2.3520733970931644,1.5120758805802768,0.0,2.3520733970931644,1.5120758805802768,0.0,0.013037307004571935,0.0,0.21758920770019616,2.0714468823883965,0.05,0.0,0.0,0.15947004259225922,1.3380225046546843,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.002412620614035087,0.0,0.00035986253046951653,0.0,0.010264823860067331,0.0,0.004962484243850454,0.0,0.1536318829447735,0.1152239122085801,3354.4462161130814,16.666666666666686,1.5126598342273523,870.0537942311009,1.7735548337772853,0.2978920486111111,0.6833333333333333,3926.607961733071,5825.752192912935,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,36.01308691495329,51.66666666666668,46.10666666666668,0.0,49.10801120234291,0.0,0.0,0.0,36.01308691495329,47.258901290288904,49.10801120234291,46.3343463342619,12.43753247303448,16.374983666979713,-0.04548836419712234,8.934574028970259,1.980186772516038,0.85,9.236100170605994,2449.124344154912,-323.0475682726217,-757.98046228862,-1335.744426621316,0.0,0.0,219.87228289863396,1229.7980193991998,0.0,0.06550380910026835,0.0,0.0,0.6130508447077708,0.0,210.55027176451262,0.23875128163959108,7.481177819005595,0.0026961734105359287,131.31055710166976,1.2373623653915509,0.11338433823237319,-1209.440134796731,16.33877229300839,0.5436834545663999,-806.4066230072846,48.42616071866466
2025-01-01 11:00:00,3.4581102332617326,1.4908366591343702,0.0,3.458110233261732,1.4908366591343702,0.0,0.03940506318879473,1.1000131084444444,0.25448747656832466,2.014204585060168,0.05,0.0,0.0,0.17520569252465873,1.3010476332763783,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.002412620614035087,0.0,0.001252949358115467,0.0,0.03573949321664417,0.0,0.02087988653544625,0.0,0.17461274952130618,0.1309595621409796,3354.787847124156,16.666666666666686,1.4801950341373,870.1424041947918,1.7308438558935015,0.2833607291666667,0.65,3941.569522152281,6040.576683348127,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,1100.0131084444445,0.2,37.845990542884394,51.66666666666668,46.10666666666668,0.0,49.92239321125671,0.0810766893879086,217.1051776287974,1100.0131084444445,37.845990542884394,48.80211494817003,49.92239321125671,48.24197581662669,12.43753247303448,16.351761225689092,-0.04719682772819664,9.402049569130451,2.9470161438600275,1.95,9.236100170605994,2729.405508997069,-141.15457147700488,-666.131477193794,-1171.1378098234234,0.0,0.0,301.4695315572946,1380.3977516712537,0.3,0.06228078497944881,0.0,0.0,0.5828865277478609,19.799884266666666,244.28594013904151,0.24125707620926032,7.497123512253409,0.002721805495983017,122.95836699174758,1.2368614865643048,0.10531221886168687,-1025.1558082647593,13.858832592962726,0.5436834545663999,-707.3496656666259,41.218188472831905
2025-01-01 12:00:00,1.9347327651018846,1.1588788588744192,0.0,1.9347327651018846,1.158878858874419,0.0,0.09943916481258704,0.0,0.34532653353563225,1.4399670667536655,0.05,0.0,0.0,0.2141686863452448,0.930126839195841,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0025131464729532165,0.0,0.003282924403218359,0.0,0.09364309393641547,0.0,0.05976828507530578,0.0,0.22361366592317566,0.1677102494423817,2468.2533079914956,16.666666666666686,1.053354143484079,640.1990127091286,1.2437942542536653,0.19617281250000002,0.45,2912.2795082006246,6374.513612296013,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,39.67066305818126,51.66666666666668,46.10666666666668,0.0,51.695343541835655,0.0791246188828509,217.1051776287974,0.0,39.67066305818126,50.523400051712514,51.695343541835655,49.93742830665096,12.43753247303448,16.462097232629073,-0.03511567322123277,9.551109115370734,3.6130197839372964,3.05,9.236100170605994,2171.8001306858505,-321.1306667354795,-373.9213405425245,-1048.8152279298854,0.0,0.0,495.1123559558192,1457.2150591799912,1.0,0.06001940975678214,0.0,0.0,0.5617222930338929,65.99961422222222,257.24969466842106,0.2417792052427475,7.578406598149433,0.002748385672733459,124.99963088258575,1.2357503558377851,0.11694069956365384,-974.9663784717247,13.63669902711652,0.5436834545663999,-408.40323421351115,34.48189367098666
2025-01-01 13:00:00,1.3245358495557327,0.7618694295064777,0.0,1.3245358495557327,0.7618694295064777,0.0,0.09801665534828069,0.0,0.35117851967224833,0.8253406745352037,0.05,0.0,0.0,0.2141686863452448,0.5331174098278996,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0028147240497076024,0.0,0.00322452886074866,0.0,0.09197740243782443,0.0,0.06562027121192189,0.0,0.22361366592317566,0.1677102494423817,1488.3117426534338,16.666666666666686,0.614746193901966,386.0283323292578,0.7163557787018703,0.10898489583333335,0.25,1765.3551791493585,7411.0597169056855,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,37.602896883871146,51.66666666666668,46.10666666666668,0.0,51.20154611317173,0.1603258717309518,434.46018860354275,0.0,37.602896883871146,48.553081834005816,51.20154611317173,47.22884969442286,12.43753247303448,16.314521865911328,-0.04859384120235483,9.46986803622773,4.699415232413913,4.45,9.236100170605994,1414.5285926800295,-337.5340746494067,-154.09114378180664,-853.7151021178164,0.0,0.0,499.54183262812893,1518.9603647921042,1.0,0.05560626824537855,0.0,0.0,0.5204196547821303,65.99961422222222,280.39011951628316,0.245966149771025,7.5309768220808495,0.0027713484923758526,106.33121313372108,1.2357825610633058,0.11311091800563662,-738.3128282643805,14.75042128571597,0.5436834545663999,-180.39040857286543,26.299264791058807
2025-01-01 14:00:00,2.491415518063594,0.9469554384931573,0.0,2.4914155180635937,0.9469554384931573,0.0,0.07296521968658033,0.9166775903703706,0.31545253028014264,1.1363201777265004,0.05,0.0,0.0,0.19838178022414038,0.7339903249356836,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.0030157757675438593,0.0,0.0023692166496377958,0.0,0.06758022726939866,0.0,0.050943489981288705,0.0,0.20256445776170312,0.1519233433212773,2147.6367868152415,16.666666666666686,0.8594122879214107,557.0396466705191,0.9910069832820558,0.14531319444444446,0.3333333333333333,2559.3632390413163,8012.749730152383,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,916.6775903703705,0.16666666666666666,40.81402507820803,51.66666666666668,46.10666666666668,0.0,51.684651768004436,0.040116518032999274,108.5525888143987,916.6775903703705,40.81402507820803,51.30764471132079,51.684651768004436,51.11914118297898,12.43753247303448,16.275954773029422,-0.08136982983270773,9.800797006426338,5.293387444250262,4.7,9.236100170605994,2037.048385388182,-129.33716950434138,-396.23470237306526,-814.3766109272879,0.0,0.0,420.43796787895934,1495.0566758323228,0.7,0.05447539112164304,0.0,0.0,0.5098357637765626,46.199729955555554,283.35024162126916,0.24823359114516827,7.532292862708048,0.002791343133569222,64.65134989364626,1.2353115477219454,0.10609602347839298,-699.572866808197,13.196050633336398,0.5436834545663999,-416.6070373243845,20.37233495131926
2025-01-01 15:00:00,1.6433406743127952,1.0537189812071248,0.0,1.6433406743127952,1.0537189812071248,0.0,0.01414309145267135,0.0,0.21906407871298547,1.3601335041471385,0.05,0.0,0.0,0.1605761958518512,0.8785594520219404,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.003518405062134503,0.0,0.00035986253046951653,0.0,0.010264823860067331,0.0,0.004962484243850454,0.0,0.1536318829447735,0.1152239122085801,2378.618500275996,16.666666666666686,0.9948893319524785,616.9501365836345,1.1784920110915826,0.18164149305555558,0.4166666666666667,2813.927143804075,6805.393058665533,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,40.838870516602746,51.66666666666668,46.10666666666668,0.0,51.631879090626924,0.0,0.0,0.0,40.838870516602746,51.528927862819685,51.631879090626924,51.477452248916066,12.43753247303448,16.43303641760772,-0.039698760820982164,10.025148068886944,5.107998824124135,4.15,9.236100170605994,1920.2592656463273,-140.1641191820943,-655.5933539552367,-895.8761681411578,0.0,0.0,222.4529383595227,1171.539539792368,0.0,0.056372465274542684,0.0,0.0,0.5275905009114392,0.0,215.0639951519661,0.2462327459284259,7.6146439187737744,0.002796766906912238,16.51877739830962,1.2346373333693765,0.10167744326134612,-769.1341959994993,12.019940233770539,0.5436834545663999,-673.7058355445756,18.112481589338927
2025-01-01 16:00:00,1.3710699580490366,0.8777255148868809,0.0,1.3710699580490366,0.8777255148868808,0.0,0.015047824182934507,0.0,0.22348869175135336,1.0825334421147488,0.05,0.0,0.0,0.16389465563062713,0.6992475259229204,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.00442313779239766,0.0,0.00035986253046951653,0.0,0.010264823860067331,0.0,0.004962484243850454,0.0,0.1536318829447735,0.1152239122085801,1873.5809138103139,16.666666666666686,0.7875901468359517,485.9568697299048,0.9372202476703043,0.14531319444444446,0.3333333333333333,2214.224589095774,6633.312905118017,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,40.738019927107885,51.66666666666668,46.10666666666668,0.0,51.40962882724841,0.0,0.0,0.0,40.738019927107885,51.32277154699832,51.40962882724841,51.279342906873275,12.43753247303448,16.312964641780948,-0.05933016645532803,9.828710036361082,4.653480410570599,3.05,9.236100170605994,1140.1311498487264,-499.04301076112813,-1115.5555993180724,-1028.1545864836155,0.0,0.0,227.78228412815372,429.1543199158152,0.0,0.05938642339590759,0.0,0.0,0.5557981669631686,0.0,66.92253839387415,0.2482949991544454,7.559093151147918,0.00279878244435113,-37.39751348322408,1.235147808611476,0.11067784930668603,-999.0258225929508,14.025942101917956,0.5436834545663999,-1133.8983360627242,18.34273674465165
2025-01-01 17:00:00,2.4981361322356097,1.6055730673559643,0.0,2.4981361322356097,1.605573067355964,0.0,0.01625413448995205,0.0,0.22938817580251059,2.2024938219431474,0.05,0.0,0.0,0.16831926866899505,1.4226704653536357,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.005629448099415205,0.0,0.00035986253046951653,0.0,0.010264823860067331,0.0,0.004962484243850454,0.0,0.1536318829447735,0.1152239122085801,3755.7942721821532,16.666666666666686,1.5900857857964539,974.1527651172095,1.9046017733320362,0.2978920486111111,0.6833333333333333,4432.054988688252,6515.253982786437,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,40.44530381572866,51.66666666666668,46.10666666666668,0.0,51.188731271388775,0.0,0.0,0.0,40.44530381572866,51.11773491630558,51.188731271388775,51.08223673876399,12.43753247303448,16.358923343173554,-0.044698950017020365,9.440836708565291,3.792099417481915,1.95,9.236100170605994,2784.6806933621065,-171.25076585441477,-1283.9415050409655,-1179.7926960694574,0.0,0.0,234.88807848632854,32.03989642112313,0.0,0.06277790230609705,0.0,0.0,0.5875390540849791,0.0,-26.208961236917744,0.2459980925900268,7.5581108860134485,0.0027822962206827616,-79.17246087405888,1.2343830433971992,0.11905276972109968,-1161.1395034550178,15.735972483393477,0.5436834545663999,-1306.0453439945995,22.103838953634074
2025-01-01 18:00:00,2.263078132143988,1.4535280936890913,0.0,2.263078132143988,1.4535280936890913,0.0,0.01705834136129708,0.0,0.23233791782808919,1.9636818729546015,0.05,0.0,0.0,0.17053157518817902,1.2684131851675788,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.006433654970760233,0.0,0.00035986253046951653,0.0,0.010264823860067331,0.0,0.004962484243850454,0.0,0.1536318829447735,0.1152239122085801,3274.369152580059,16.666666666666686,1.4025860877913112,849.2839417817979,1.6948524632323791,0.26882940972222225,0.6166666666666667,3854.8236846396344,6280.937436793684,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,40.10292869044148,51.66666666666668,46.10666666666668,0.0,50.969519933782315,0.0,0.0,0.0,40.10292869044148,50.91413073209804,50.969519933782315,50.886436131255905,12.43753247303448,16.449004160048574,-0.04027361728466194,9.815342735847224,3.2675976358084404,1.15,9.236100170605994,2183.8387950698766,-220.4143378271088,-1479.2351215955628,-1290.7900789737919,0.0,0.0,238.64202738325213,0.0,0.0,0.06445714138969162,0.0,0.0,0.603255070493859,0.0,-38.382305919642434,0.24327455425545041,7.581206322837908,0.002768487748084982,-76.27313349791066,1.2333894298713912,0.09640880622551072,-1082.0699295703046,12.371649961397834,0.5436834545663999,-1505.4764287858463,26.241307190283592
2025-01-01 19:00:00,2.539090005291861,1.6312474565550386,0.0,2.539090005291861,1.6312474565550386,0.0,0.017460444796969597,0.0,0.22938817580251059,2.2422413846923814,0.05,0.0,0.0,0.16831926866899505,1.4483448545527102,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.006835758406432749,0.0,0.00035986253046951653,0.0,0.010264823860067331,0.0,0.004962484243850454,0.0,0.1536318829447735,0.1152239122085801,3640.5542152898443,16.666666666666686,1.5862664753123488,944.2625709430002,1.9298180166368255,0.3124233680555556,0.7166666666666667,4272.393418177289,5999.76257243017,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,39.864330342352964,51.66666666666668,46.10666666666668,0.0,50.75181090487495,0.0,0.0,0.0,39.864330342352964,50.71178981785947,50.75181090487495,50.69177927435174,12.43753247303448,16.45116427966026,-0.03498527530990006,9.955541340229495,2.377798912035868,-0.25000000000000006,9.236100170605994,2346.038584105576,-183.99782473434368,-1846.0518635410883,-1494.1232597179596,0.0,0.0,236.09438879334604,0.0,0.0,0.06786752722416549,0.0,0.0,0.6351729077207487,0.0,-36.486760259655576,0.24162959819350366,7.560357620646832,0.002750076055258301,-91.15490048096837,1.2333937727632218,0.08496781331707595,-1139.8524271190886,11.592031441744812,0.5436834545663999,-1878.4827384982666,32.43087495717837
2025-01-01 20:00:00,3.7122633227899056,1.2803503916371601,0.0,3.712263322789905,1.28035039163716,0.0,0.15638585005615616,1.3750163855555557,0.5277478870950406,1.603113200083153,0.05,0.0,0.0,0.23025822751641084,1.0355088307874158,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.007036810124269006,0.0,0.005058513866437626,0.0,0.14429052606544954,0.0,0.22073691707315937,0.0,0.2376920324207839,0.1782690243155879,2591.4802063098336,16.666666666666686,1.1392975687773386,672.160780323168,1.377877748694264,0.22523545138888892,0.5166666666666667,3038.405535244113,5888.19357917939,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,1375.0163855555556,0.25,39.35513537466716,51.66666666666668,46.10666666666668,0.0,50.875174253997805,0.4387782804292364,1160.475891928382,1375.0163855555556,39.35513537466716,50.151548726371374,50.875174253997805,49.78973596255816,12.43753247303448,16.362189333905736,-0.04370379448354352,9.612798746279676,1.6475911046898317,-0.55,9.236100170605994,1755.9780102722289,-395.93589365162643,-1534.2669545875463,-1522.2608331513363,0.0,0.0,720.2949862595196,0.0,0.8,0.0683980976720978,0.0,0.0,0.6401385221750775,52.799691377777776,-33.53634914578835,0.24178923595901228,7.500998324758163,0.002736393171301031,-24.814401283209158,1.2337829242234057,0.0808799986591257,-1082.2552419922097,14.15856801741518,0.5436834545663999,-1572.1421557078127,37.87520112026627
2025-01-01 21:00:00,2.818806222160759,1.551921018168125,0.0,2.818806222160759,1.551921018168125,0.0,0.15529056584120088,0.0,0.5953227879718869,2.0181928683476715,0.05,0.0,0.0,0.2337138750515536,1.3036238097832382,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.006534180829678363,0.0,0.005038440398713667,0.0,0.14371794461280885,0.0,0.2837042879031486,0.0,0.2437744334804302,0.18283082511032261,3288.719649904321,16.666666666666686,1.4456639219824696,853.0060776700119,1.7348321391810047,0.2833607291666667,0.65,3858.3649984076665,5901.0553642248915,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,39.90233211678682,51.66666666666668,46.10666666666668,0.0,51.618462370610224,0.1593296519906733,434.4601886035428,0.0,39.90233211678682,50.58971587886019,51.618462370610224,50.07534263298518,12.43753247303448,16.315157715283437,-0.0757645793186457,9.418679184434025,1.877178466589662,-0.3,9.236100170605994,2565.9700998442295,-348.9270568218939,-1515.8319925718836,-1483.3573194665955,0.0,0.0,799.54875769168,0.0,1.0,0.06791215882856,0.0,0.0,0.6355906153800519,65.99961422222222,-38.940988285175976,0.24251089527979702,7.47790521825573,0.0027361946337433533,8.972287817895893,1.233983909662695,0.09517168710260622,-1217.0592450750787,15.126110583172952,0.5436834545663999,-1555.3449940367855,39.51300146490175
2025-01-01 22:00:00,2.9668249518558505,1.7073322514469829,0.0,2.9668249518558505,1.707332251446983,0.0,0.12599227465346854,0.0,0.5039380121816633,2.2868946650207187,0.05,0.0,0.0,0.2155608938451506,1.4771880242684992,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.005629448099415205,0.0,0.004076738808665822,0.0,0.11628608774538753,0.0,0.21652348705479574,0.0,0.22252020056413813,0.16689015042310357,3627.382139020263,16.666666666666686,1.6222911031278169,940.8460860158606,1.959939977520719,0.3269546875,0.75,4241.2735375361235,5694.911611847245,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,38.083591737493066,51.66666666666668,46.10666666666668,0.0,51.18312667011716,0.0,0.0,0.0,38.083591737493066,49.00397899320466,51.18312667011716,47.91440515474842,12.43753247303448,16.352695801474606,-0.06398809800782596,8.732285704273695,1.0917692609640288,-1.95,9.236100170605994,2506.9494898493476,-643.3754523494813,-2144.3154687451565,-1760.4384817715497,0.0,0.0,680.3534870178645,0.0,1.0,0.0725330868635775,0.0,0.0,0.6788379299120201,65.99961422222222,-40.34765441722994,0.2421092364881443,7.498517419191251,0.0027382433035808883,3.339920310392317,1.2338223237345407,0.11329775610951053,-1603.134497851321,18.912959485978945,0.5436834545663999,-2189.148191828136,44.83272308297949
2025-01-01 23:00:00,3.4193839710040472,2.1260745978623277,0.0,3.4193839710040477,2.1260745978623277,0.0,0.06127477031594453,0.0,0.3187656891208586,2.9893435115672444,0.05,0.0,0.0,0.18056610944675613,1.9309251550822384,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.004724715369152047,0.0,0.0019153737930061082,0.0,0.05463468115378636,0.0,0.07801087652518371,0.0,0.1802851010713134,0.135213825803485,4596.491058547621,16.666666666666686,2.0962942197861314,1192.207067273447,2.553403928233911,0.4359395833333334,1.0,5352.758542487734,5352.758542487734,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,37.86337157376995,51.66666666666668,46.10666666666668,0.0,50.9562767435594,0.0,0.0,0.0,37.86337157376995,48.81166780802831,50.9562767435594,47.73936334026278,12.43753247303448,16.348383504026373,-0.0020050153393348443,8.546987522105706,-0.1760057578263578,-3.05,9.236100170605994,3052.0308349899215,-393.4226396360948,-2022.6778487499773,-1933.4735863204833,0.0,0.0,433.4201165840334,0.0,1.0,0.07508747890989138,0.0,0.0,0.7027445121889447,65.99961422222222,-44.406753821249865,0.24205956576275153,7.495901349319141,0.002737509634011041,-4.489822707702775,1.233839863671326,0.10417927241965058,-1603.7206236583238,18.09091674878248,0.5436834545663999,-2074.103615412078,51.425766662100266
