occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.333,0.554,0.135,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.146,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.146,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.146,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.557,0.151,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.562,0.16,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.562,0.16,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.562,0.207,0.421,0.169,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.571,0.306,0.421,0.23,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.588,0.316,0.421,0.23,0.0,0.0,0.0,0.0819,0,0,0,0
0.556,0.584,0.266,0.421,0.2,0.0,0.0,0.0,0.164,0,0,0,0
0.222,0.571,0.117,0.421,0.11,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.111,0.57,0.0696,0.421,0.0803,0.0,0.0,0.0,0.164,0,0,0,0
0.333,0.589,0.182,0.476,0.145,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.592,0.201,0.585,0.15,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.592,0.201,0.585,0.15,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.602,0.262,0.639,0.184,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.62,0.423,0.768,0.264,0.0,0.0,0.0,0.235,0,0,0,0
0.667,0.614,0.503,0.807,0.291,0.0,0.0,0.0,0.338,0,0,0,0
0.778,0.623,0.584,0.871,0.331,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.64,0.745,1.0,0.411,0.0,0.0,0.0,0.131,0,0,0,0
1.0,0.632,0.789,1.0,0.447,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.615,0.876,1.0,0.519,0.0,0.0,0.0,0.156,0,0,0,0
1.0,0.615,0.876,1.0,0.519,0.0,0.0,0.0,0.0313,0,0,0,0
1.0,0.615,0.876,1.0,0.519,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.597,0.766,0.936,0.498,0.0,0.0,0.0,0.119,0,0,0,0
1.0,0.563,0.545,0.807,0.454,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.563,0.545,0.807,0.454,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.545,0.807,0.454,0.0,0.0,0.0,0.152,0,0,0,0
1.0,0.557,0.424,0.743,0.373,0.0,0.0,0.0,0.0609,0,0,0,0
1.0,0.545,0.182,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.545,0.182,0.614,0.212,0.0,0.0,0.0,0.248,0,0,0,0
1.0,0.545,0.182,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.541,0.151,0.614,0.18,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.532,0.0896,0.614,0.116,0.0,0.0,0.0,0.158,0,0,0,0
1.0,0.542,0.0658,0.55,0.0936,0.0,0.0,0.0,0.158,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0174,0.421,0.0493,0.0,0.0,0.0,0.235,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.553,0.0214,0.485,0.0776,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.537,0.0324,0.614,0.134,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.541,0.0352,0.55,0.143,0.0,0.0,0.0,0.164,0,0,0,0
0.889,0.553,0.0324,0.421,0.124,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.558,0.0241,0.421,0.0866,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.549,0.0407,0.421,0.161,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.551,0.0429,0.421,0.161,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0497,0.421,0.157,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.328,0,0,0,0
1.0,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.551,0.0705,0.421,0.185,0.0,0.0,0.0,0.16,0,0,0,0
1.0,0.546,0.103,0.421,0.25,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.546,0.103,0.421,0.25,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.546,0.103,0.421,0.25,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.546,0.107,0.421,0.246,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.546,0.114,0.421,0.239,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.546,0.114,0.421,0.239,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.546,0.114,0.421,0.239,0.0,0.0,0.0,0.246,0,0,0,0
1.0,0.543,0.133,0.421,0.267,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.538,0.172,0.421,0.323,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.538,0.172,0.421,0.323,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.538,0.172,0.421,0.323,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.538,0.179,0.421,0.321,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.538,0.194,0.421,0.319,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.541,0.174,0.421,0.289,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.546,0.135,0.421,0.229,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.546,0.137,0.421,0.229,0.0,0.0,0.0,0.246,0,0,0,0
0.667,0.546,0.142,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.548,0.121,0.421,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.0791,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.557,0.0818,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0873,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.562,0.0873,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.562,0.0873,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.566,0.0936,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.575,0.106,0.421,0.14,0.0,0.0,0.333,0.0,0,0,0,0
0.667,0.575,0.106,0.421,0.14,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.575,0.106,0.421,0.14,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.588,0.151,0.421,0.172,0.0,0.0,1.0,0.132,0,0,0,0
0.667,0.614,0.24,0.421,0.235,0.0,0.0,0.4,0.0,0,0,0,0
0.667,0.614,0.24,0.421,0.235,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.24,0.421,0.235,0.0,0.0,0.0,0.244,0,0,0,0
0.667,0.617,0.267,0.53,0.24,0.0,0.0,0.0,0.13,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.133,0,0,0,0
0.556,0.612,0.27,0.694,0.217,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.591,0.19,0.595,0.157,0.0,0.0,0.0,0.149,0,0,0,0
0.333,0.588,0.232,0.614,0.17,0.0,0.0,0.0,0.0892,0,0,0,0
0.222,0.579,0.16,0.55,0.13,0.0,0.0,0.0,0.0,0,0,0,0
0.111,0.57,0.0879,0.485,0.0896,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.585,0.249,0.614,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.579,0.284,0.614,0.206,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.579,0.284,0.614,0.206,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.579,0.284,0.614,0.206,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.574,0.279,0.614,0.221,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.269,0.614,0.252,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.269,0.614,0.252,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.562,0.354,0.678,0.319,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.557,0.404,0.743,0.373,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.545,0.167,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.545,0.167,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.551,0.117,0.55,0.158,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.55,0.0169,0.485,0.0495,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.528,0.0189,0.614,0.0498,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.528,0.0189,0.614,0.0498,0.0,0.0,0.0,0.246,0,0,0,0
1.0,0.528,0.0189,0.614,0.0498,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.517,0.0234,0.678,0.0675,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.495,0.0324,0.807,0.103,0.0,0.0,0.0,0.315,0,0,0,0
1.0,0.495,0.0324,0.807,0.103,0.0,0.0,0.0,0.47,0,0,0,0
1.0,0.495,0.0324,0.807,0.103,0.0,0.0,0.0,0.328,0,0,0,0
1.0,0.5,0.0379,0.807,0.142,0.0,0.0,0.333,0.551,0,0,0,0
1.0,0.512,0.0489,0.807,0.219,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.512,0.0489,0.807,0.219,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.512,0.0489,0.807,0.219,0.0,0.0,1.0,0.153,0,0,0,0
1.0,0.52,0.0545,0.678,0.237,0.0,0.0,1.0,0.184,0,0,0,0
0.889,0.541,0.0572,0.421,0.236,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.549,0.0407,0.421,0.161,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.549,0.0407,0.421,0.161,0.0,0.0,1.0,0.0,0,0,0,0
0.556,0.551,0.0429,0.421,0.161,0.0,0.0,1.0,0.0,0,0,0,0
0.444,0.551,0.058,0.421,0.196,0.0,0.0,0.0667,0.0819,0,0,0,0
0.556,0.548,0.0685,0.421,0.233,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.0497,0.421,0.157,0.0,0.0,0.0,0.164,0,0,0,0
0.333,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.164,0,0,0,0
0.444,0.551,0.067,0.421,0.188,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.0926,0.421,0.257,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.0961,0.421,0.255,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.103,0.421,0.25,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.103,0.421,0.25,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.103,0.421,0.25,0.0,0.0,0.0,0.246,0,0,0,0
0.667,0.546,0.107,0.421,0.246,0.0,0.0,0.0,0.246,0,0,0,0
0.667,0.546,0.114,0.421,0.239,0.0,0.0,0.333,0.0,0,0,0,0
0.667,0.546,0.114,0.421,0.239,0.0,0.0,1.0,0.0,0,0,0,0
0.778,0.543,0.13,0.421,0.271,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.538,0.166,0.421,0.33,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.538,0.172,0.421,0.323,0.0,0.0,0.4,0.0,0,0,0,0
0.889,0.541,0.154,0.421,0.292,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.548,0.102,0.421,0.201,0.0,0.0,0.0,0.164,0,0,0,0
0.333,0.554,0.0703,0.421,0.14,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.551,0.0951,0.421,0.169,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.135,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.135,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.137,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.142,0.421,0.229,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.546,0.142,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.142,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.551,0.124,0.421,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0873,0.421,0.139,0.0,0.0,0.0,0.164,0,0,0,0
0.333,0.562,0.0873,0.421,0.139,0.0,0.0,0.0,0.328,0,0,0,0
0.444,0.562,0.111,0.421,0.169,0.0,0.0,0.333,0.164,0,0,0,0
0.667,0.571,0.171,0.421,0.23,0.0,0.0,1.0,0.164,0,0,0,0
0.667,0.588,0.196,0.421,0.23,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.588,0.196,0.421,0.23,0.0,0.0,0.467,0.0819,0,0,0,0
0.667,0.588,0.196,0.421,0.23,0.0,0.0,0.0,0.0819,0,0,0,0
0.778,0.606,0.248,0.421,0.263,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.64,0.352,0.421,0.328,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.64,0.352,0.421,0.328,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.632,0.315,0.421,0.297,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.617,0.267,0.53,0.24,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.62,0.364,0.768,0.264,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.448,0.807,0.291,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.448,0.807,0.291,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.614,0.448,0.807,0.291,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.608,0.482,0.807,0.315,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.597,0.552,0.807,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.597,0.552,0.807,0.363,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.597,0.552,0.807,0.363,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.585,0.458,0.743,0.326,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.269,0.614,0.252,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.269,0.614,0.252,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.269,0.614,0.252,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.557,0.235,0.614,0.238,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.545,0.167,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.545,0.167,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.545,0.167,0.614,0.212,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.531,0.158,0.678,0.202,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.503,0.141,0.807,0.182,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.503,0.141,0.807,0.182,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.513,0.12,0.743,0.16,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.542,0.0575,0.55,0.0936,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.553,0.0214,0.485,0.0776,0.0,0.0,0.333,0.0,0,0,0,0
1.0,0.537,0.0324,0.614,0.134,0.0,0.0,1.0,0.164,0,0,0,0
1.0,0.537,0.0324,0.614,0.134,0.0,0.0,0.533,0.0,0,0,0,0
1.0,0.537,0.0324,0.614,0.134,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.541,0.0352,0.55,0.143,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.549,0.0407,0.421,0.161,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.549,0.0407,0.421,0.161,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.549,0.0407,0.421,0.161,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.551,0.0429,0.421,0.161,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.16,0,0,0,0
1.0,0.554,0.0475,0.421,0.159,0.0,0.0,0.0,0.192,0,0,0,0
1.0,0.554,0.0497,0.421,0.157,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.318,0,0,0,0
1.0,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.215,0,0,0,0
1.0,0.554,0.0542,0.421,0.153,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.548,0.0851,0.421,0.219,0.0,0.0,0.333,0.0,0,0,0,0
0.889,0.541,0.132,0.421,0.316,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.546,0.103,0.421,0.25,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.546,0.103,0.421,0.25,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.546,0.107,0.421,0.246,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.546,0.114,0.421,0.239,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.546,0.114,0.421,0.239,0.0,0.0,1.0,0.0819,0,0,0,0
0.667,0.546,0.114,0.421,0.239,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.546,0.116,0.421,0.237,0.0,0.0,0.133,0.0,0,0,0,0
0.667,0.546,0.12,0.421,0.231,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.12,0.421,0.231,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.12,0.421,0.231,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.125,0.421,0.231,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.546,0.135,0.421,0.229,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.548,0.115,0.421,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.0753,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.0766,0.421,0.139,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.554,0.0791,0.421,0.139,0.0,0.0,0.0,0.164,0,0,0,0
0.333,0.554,0.0791,0.421,0.139,0.0,0.0,0.0,0.246,0,0,0,0
0.333,0.554,0.0791,0.421,0.139,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.557,0.0818,0.421,0.139,0.0,0.0,0.0,0.164,0,0,0,0
0.444,0.562,0.111,0.421,0.169,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.563,0.159,0.421,0.229,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.563,0.159,0.421,0.229,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.571,0.171,0.421,0.23,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.588,0.196,0.421,0.23,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.584,0.166,0.421,0.2,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.575,0.106,0.421,0.14,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.588,0.151,0.421,0.172,0.0,0.0,0.333,0.246,0,0,0,0
0.667,0.614,0.24,0.421,0.235,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.614,0.24,0.421,0.235,0.0,0.0,1.0,0.164,0,0,0,0
0.667,0.614,0.24,0.421,0.235,0.0,0.0,0.467,0.0819,0,0,0,0
0.667,0.617,0.267,0.53,0.24,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.623,0.321,0.749,0.251,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.62,0.364,0.768,0.264,0.0,0.0,0.0,0.0,0,0,0,0
