Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,8.646554858110768,0.27369360650915764,0.0,8.646554858110768,0.27369360650915764,0.0,0.06178718550009819,0.0,0.37664691142548445,8.208120761185185,0.0,0.0,0.27369360650915764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.011409516447368422,0.0,0.002364600312160815,0.0,0.030109907767151566,0.0,0.01790316097341739,0.0,0.0117221027466075,0.0,0.32810682067222124,0.2460801155041659,0.0,0.0,8208.120761185184,21.111111111111143,0.6333333333333333,0.0,8.208120761185185,0.0,0.6333333333333333,8208.120761185184,12960.190675555556,0.0,0.0,21.808515080274145,51.66666666666668,46.10666666666668,0.0,51.74560213292673,0.0,0.0,0.0,21.808515080274145,51.76755290682822,51.778528293778976,51.74560213292673,12.43753247303448,20.799471516176638,-0.06917778353797963,0.9273111719648292,1.559569111138771,0.85,9.236100170605994,3929.9241198410227,-687.6675776278138,-499.861809271633,-3229.364204481562,0.0,0.0,481.4662337007494,1134.5363211110575,1.0,0.1232961663164701,0.0,0.0,2.1420939758134,65.99961422222222,111.32548167368569,0.1964195938036423,9.814150809347982,0.002927189981642429,208.33552624042693,1.2185683040086335,0.0,0.0,30.419240817646934,0.5436834545663999,-516.6886895919852,16.826880320352213
2025-01-01 11:00:00,6.827843227307124,0.2941637940533209,0.0,6.827843227307124,0.2941637940533209,0.0,0.13546324916544944,0.0,0.42828781828982243,6.264092159851852,0.0,0.0,0.2941637940533209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.011409516447368422,0.0,0.005822768314327038,0.0,0.07414488444081542,0.0,0.04408607996293856,0.0,0.03606942621872779,0.0,0.35540040406443896,0.2665503030483291,0.0,0.0,6264.092159851852,21.111111111111143,0.48333333333333334,0.0,6.264092159851852,0.0,0.48333333333333334,6264.092159851852,12960.190675555556,0.0,0.0,21.6155722746789,51.66666666666668,46.10666666666668,0.0,51.609645625862484,0.030918518030489558,84.35631178000241,0.0,21.6155722746789,51.537332966385385,51.63167374958436,51.479148512924965,12.43753247303448,20.843257684550753,-0.056017128131393555,2.046575250038246,2.7863363039711624,1.95,9.236100170605994,2841.1441148377503,-734.1132126169218,-581.7272913624777,-2925.20616530698,0.0,0.0,604.8726533929834,1147.3478295394414,1.0,0.11861707430166599,0.0,0.0,2.060801465943613,65.99961422222222,150.2038988702647,0.2005799038331814,9.909652238955749,0.0029990680482674145,151.79107743095352,1.2177621354443313,0.0,0.0,25.33654582391708,0.5436834545663999,-593.3142329932964,11.58694163081882
2025-01-01 12:00:00,5.969971570400902,0.33112099775786485,0.0,5.969971570400902,0.33112099775786485,0.0,0.26275139881682336,0.0,0.5231439013618565,5.1840762702222225,0.0,0.0,0.33112099775786485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.011884912966008772,0.0,0.0117750380656284,0.0,0.1499387901995073,0.0,0.0891526575856789,0.0,0.08164923768470317,0.0,0.40283577627016487,0.30212683220262354,0.0,0.0,5184.076270222223,21.111111111111143,0.4,0.0,5.1840762702222225,0.0,0.4,5184.076270222223,12960.190675555556,0.0,0.0,20.80078243520137,51.66666666666668,46.10666666666668,0.0,51.32045759220455,0.08257611325868551,224.25900531712617,0.0,20.80078243520137,50.294897013054126,51.32045759220455,49.78211672347892,12.43753247303448,20.787227492338044,-0.07753008198065743,3.0339705687189475,3.735177080439502,3.05,9.236100170605994,2488.395742437226,-236.9365600632095,-484.00057324578194,-2665.0608727139966,0.0,0.0,823.6964100619905,1173.3625408834143,1.0,0.11551024276029444,0.0,0.0,2.0068247258107768,65.99961422222222,182.49918891145373,0.20420505668386368,9.930565137053772,0.0030444688567752075,83.76956913654979,1.2173499985570115,0.0,0.0,20.024945077327935,0.5436834545663999,-490.5604816844651,6.559908438683196
2025-01-01 13:00:00,6.032059114724459,0.33112099775786485,0.0,6.032059114724458,0.33112099775786485,0.0,0.264433053225953,0.9166775903703706,0.5308849126096161,4.320063558518518,0.0,0.0,0.33112099775786485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.013311102521929826,0.0,0.01178702893942232,0.0,0.15009147735856992,0.0,0.08924344440603091,0.0,0.08939024893246285,0.0,0.40283577627016487,0.30212683220262354,0.0,0.0,4320.063558518518,21.111111111111143,0.3333333333333333,0.0,4.320063558518518,0.0,0.3333333333333333,4320.063558518518,12960.190675555556,916.6775903703705,0.16666666666666666,20.521409739928092,51.66666666666668,46.10666666666668,0.0,51.20486983465451,0.24065617566368988,648.0997427430822,916.6775903703705,20.521409739928092,49.87958991560649,51.20486983465451,49.21694995608247,12.43753247303448,20.79955422896986,-0.06697782263624147,4.468184065886027,5.108262415317824,4.45,9.236100170605994,2178.921544897593,-112.33806580590412,-462.60921918869394,-2324.7383597328894,0.0,0.0,833.1190757188798,1256.2215662500587,1.0,0.10988276487856032,0.0,0.0,1.9090553723132422,65.99961422222222,214.48998209678714,0.20555552976807387,9.958893831330744,0.003068564220863427,56.33428882472232,1.216709367947396,0.0,0.0,13.225459280151151,0.5436834545663999,-464.03897248036617,1.4297532916721818
2025-01-01 14:00:00,4.754639373804888,0.3417392233823774,0.0,4.754639373804888,0.3417392233823774,0.0,0.30421450395093613,0.0,0.5623676671872854,3.8880572026666664,0.0,0.0,0.3417392233823774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.014261895559210525,0.0,0.013609641756097999,0.0,0.17329992553609042,0.0,0.10304304109953723,0.0,0.10671536934411543,0.0,0.41699341043618154,0.3127450578271361,0.0,0.0,3888.0572026666664,21.111111111111143,0.3,0.0,3.8880572026666664,0.0,0.3,3888.0572026666664,12960.190675555556,0.0,0.0,20.575358659428495,51.66666666666668,46.10666666666668,0.0,51.342743504449025,0.13094967655411396,355.565126351241,0.0,20.575358659428495,50.068683212557275,51.342743504449025,49.431653066611396,12.43753247303448,20.884912541967896,-0.04991101978716852,4.7900109512505145,5.746563504915934,4.7,9.236100170605994,1993.6394585557853,-418.12251907489645,-736.2920899717229,-2265.251801544248,0.0,0.0,911.0812016868,1292.0498194080478,1.1164999999999998,0.10836937949032037,0.0,0.0,1.8827624727034364,73.6885692791111,237.36429627989966,0.2055751307410146,10.012638119948083,0.0030865614071477754,13.849500597208902,1.2157320669450749,0.0,0.0,12.023030828438467,0.5436834545663999,-734.538257337821,-1.753832633901898
2025-01-01 15:00:00,4.747188271219105,0.4128587418771516,0.0,4.747188271219105,0.4128587418771516,0.0,0.568442961082921,0.8250098313333335,0.7616973436917399,2.5920381351111113,0.0,0.0,0.4128587418771516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.01663887815241228,0.0,0.025900287394864916,0.0,0.32980426357529097,0.0,0.1960995319603528,0.0,0.21121902118887095,0.0,0.5127398847960469,0.38455491359703503,0.0,0.0,2592.0381351111114,21.111111111111143,0.2,0.0,2.5920381351111113,0.0,0.2,2592.0381351111114,12960.190675555556,825.0098313333333,0.15,19.825355269166323,51.66666666666668,46.10666666666668,0.0,51.01421330323375,0.15466472920861632,415.15973185010444,825.0098313333333,19.825355269166323,48.85558990252267,51.01421330323375,47.77627820216713,12.43753247303448,20.800428726775912,-0.05374182908431209,4.208512037014968,5.484749806586293,4.15,9.236100170605994,1342.006144665174,-481.92337907365425,-940.3861073702433,-2365.018547963496,0.0,0.0,1426.247741283382,1049.7781778648048,2.0,0.10980053016366913,0.0,0.0,1.9076266621381097,131.99922844444444,207.14644325639858,0.20687211216475815,9.979033269298423,0.003090178057091844,37.46271130451843,1.2160783746400226,0.0,0.0,14.513359734067306,0.5436834545663999,-938.5937511340406,-1.7923562362027001
2025-01-01 16:00:00,4.905912918864924,0.44032592220651456,0.0,4.905912918864924,0.44032592220651456,0.0,0.7257449768226167,0.09166775903703704,0.8484525141163818,3.240047668888889,0.0,0.0,0.44032592220651456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.020917446820175437,0.0,0.033082820797422356,0.0,0.4212638718538092,0.0,0.25048083735120985,0.0,0.2613512845076955,0.0,0.546601442801365,0.40995108210102366,0.0,0.0,3240.047668888889,21.111111111111143,0.25,0.0,3.240047668888889,0.0,0.25,3240.047668888889,12960.190675555556,91.66775903703704,0.016666666666666666,21.377311874425946,51.66666666666668,46.10666666666668,0.0,51.5749634562692,0.17494311774365065,475.89017836729596,91.66775903703704,21.377311874425946,51.12486808035006,51.5749634562692,50.8998203923905,12.43753247303448,20.770789235828385,-0.07508912470679227,3.1366828639861484,4.813440007288354,3.05,9.236100170605994,1687.4475142852932,-849.9325645426362,-1245.1049264103133,-2651.778654214048,0.0,0.0,1667.9346183873474,396.6277731835393,2.0,0.11486374661667406,0.0,0.0,1.9955927829531115,131.99922844444444,79.25341500088204,0.2078286149896651,9.975103126079519,0.0030987157725757197,-72.50934049808697,1.2161950629995317,0.0,0.0,20.403909793120683,0.5436834545663999,-1246.4468439034406,1.3419174931273896
2025-01-01 17:00:00,5.638998862002456,0.46235333017210856,0.0,5.638998862002456,0.46235333017210856,0.0,0.9248366289251877,0.09166775903703704,0.9504404492994907,3.6720540247407407,0.0,0.0,0.46235333017210856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.02662220504385965,0.0,0.042159912259418994,0.0,0.5368480512642236,0.0,0.31920646035768535,0.0,0.33396934240334575,0.0,0.5722895212881582,0.4292171409661185,0.0,0.0,3672.0540247407407,21.111111111111143,0.2833333333333333,0.0,3.6720540247407407,0.0,0.2833333333333333,3672.0540247407407,12960.190675555556,91.66775903703704,0.016666666666666666,19.473337692020564,51.66666666666668,46.10666666666668,0.0,51.07463900957578,0.10718692608325793,288.72221863359374,91.66775903703704,19.473337692020564,48.45403516044963,51.07463900957578,47.14373323588655,12.43753247303448,20.8911751456207,-0.04568291637899401,2.0332057374580526,3.692536050844643,1.95,9.236100170605994,1921.8300119540147,-901.5474749929155,-1227.686343438359,-2970.0344422043677,0.0,0.0,1967.2160401789517,30.748201487037804,2.0,0.12022529321397638,0.0,0.0,2.08874196196039,131.99922844444444,-12.994805813162408,0.20229719480533737,9.95998360658921,0.0030398278120711015,-141.97960839724738,1.2151686547531038,0.0,0.0,25.67791477936962,0.5436834545663999,-1235.4453254736586,7.758982035299653
2025-01-01 18:00:00,7.2260433640474675,0.46614226208049503,0.0,7.2260433640474675,0.46614226208049503,0.0,1.0346577151558665,1.0083453494074075,1.0789799188916007,4.104060380592593,0.0,0.0,0.46614226208049503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.030425377192982453,0.0,0.04713612488389536,0.0,0.600213222275217,0.0,0.35688299080377167,0.0,0.45745690278427376,0.0,0.5755005310990075,0.43162539832425545,0.0,0.0,4104.060380592592,21.111111111111143,0.31666666666666665,0.0,4.104060380592593,0.0,0.31666666666666665,4104.060380592592,12960.190675555556,1008.3453494074075,0.18333333333333332,21.154602889842604,51.66666666666668,46.10666666666668,0.0,51.60493311281577,0.2143047269957724,582.1141534449301,1008.3453494074075,21.154602889842604,50.8398317140361,51.60493311281577,50.45728101464626,12.43753247303448,20.846443448727957,-0.05168725013642105,1.24725418975115,2.926563218832965,1.15,9.236100170605994,2334.3071626513633,-1098.1078739827415,-1249.2837657476214,-3116.2715562545873,0.0,0.0,2205.351825314981,0.0,2.0,0.12096149225892845,0.0,0.0,2.1015323640167174,131.99922844444444,-38.02141088310471,0.19989146919304132,9.888086834747948,0.0029966518024433925,-122.2012672790629,1.2147740502019995,0.0,0.0,29.733025382433535,0.5436834545663999,-1262.919654962931,13.635889215309783
2025-01-01 19:00:00,7.535679507261998,0.4529392332266645,0.0,7.535679507261997,0.4529392332266645,0.0,0.9637518180659858,0.8250098313333335,1.2108511214182336,4.536066736444444,0.0,0.0,0.4529392332266645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.03232696326754386,0.0,0.04371872585262847,0.0,0.5566973819423661,0.0,0.3310087470034473,0.0,0.6069321437826807,0.0,0.5597373920275661,0.4198030440206745,0.0,0.0,4536.066736444444,21.111111111111143,0.35,0.0,4.536066736444444,0.0,0.35,4536.066736444444,12960.190675555556,825.0098313333333,0.15,20.327566754852505,51.66666666666668,46.10666666666668,0.0,51.3959986579371,0.25948444581643415,701.6805128314007,825.0098313333333,20.327566754852505,49.59517959580072,51.3959986579371,48.69477006473254,12.43753247303448,20.802021524730925,-0.06412256193839767,-0.13477792008439352,1.744209916711776,-0.25000000000000006,9.236100170605994,2375.3744913498317,-1465.7899995364974,-1406.972129109569,-3469.329032716428,0.0,0.0,2267.420550486734,0.0,2.0,0.12525013407653154,0.0,0.0,2.1760413619552996,131.99922844444444,-51.57041557603039,0.19679795998275093,9.807578937864582,0.0029420112800148637,-137.14261009140338,1.2149976611727666,0.0,0.0,36.19785695541993,0.5436834545663999,-1425.5018880023995,18.529758892830365
2025-01-01 20:00:00,8.314669378623146,0.42904205231858467,0.0,8.314669378623146,0.4290420523185846,0.0,0.775403154875717,0.4583387951851853,1.248841624562244,5.832085804,0.0,0.0,0.42904205231858467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.03327775630482456,0.0,0.03483348837133452,0.0,0.4435561970769539,0.0,0.2637357131226041,0.0,0.676785554804131,0.0,0.5287949338502926,0.39659620038771937,0.0,0.0,5832.085804,21.111111111111143,0.45,0.0,5.832085804,0.0,0.45,5832.085804,12960.190675555556,458.33879518518523,0.08333333333333333,21.100570515522225,51.66666666666668,46.10666666666668,0.0,51.79427283077466,0.32906828939253735,899.7228207729353,458.33879518518523,21.100570515522225,50.78719597075933,51.79453821359753,50.2833921579288,12.43753247303448,20.844195402766776,-0.05287347254713482,-0.49767279931613534,0.9953788436731725,-0.55,9.236100170605994,3156.1169952382334,-1011.2835947745579,-1083.9125936071603,-3559.3342221663074,0.0,0.0,2119.228362512885,0.0,2.0,0.12641619548488042,0.0,0.0,2.196300005779159,131.99922844444444,-69.44578830834432,0.19326746104051576,9.776100919730574,0.0028965469212582557,-82.29436662362734,1.2148566095387503,0.0,0.0,36.355724926938464,0.5436834545663999,-1105.5821737341823,21.669580127022048
2025-01-01 21:00:00,8.424656654121478,0.3888344011213051,0.0,8.424656654121478,0.3888344011213051,0.0,0.5880696185595115,0.7333420722962963,1.055155981339744,6.048088981925926,0.0,0.0,0.3888344011213051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.03090077371162281,0.0,0.02615209574453721,0.0,0.33301069391560634,0.0,0.19800605518774508,0.0,0.5367101131780037,0.0,0.47610518195408624,0.35707888646556457,0.0,0.0,6048.088981925926,21.111111111111143,0.4666666666666667,0.0,6.048088981925926,0.0,0.4666666666666667,6048.088981925926,12960.190675555556,733.3420722962964,0.13333333333333333,21.823908922219722,51.66666666666668,46.10666666666668,0.0,51.89769566204676,0.0,0.0,733.3420722962964,21.823908922219722,51.72191701835318,51.902204022812136,51.62951933574102,12.43753247303448,20.76900364907662,-0.07543011684995608,-0.17752343785336183,1.2335631337741264,-0.3,9.236100170605994,3007.651748414123,-1189.2382968981678,-1073.0606249298223,-3491.746226827619,0.0,0.0,1741.8974656069138,0.0,2.0,0.12608992246611953,0.0,0.0,2.190631480237463,131.99922844444444,-80.97067590591253,0.19284619600699016,9.720218376560492,0.0028767909232332396,-32.30290282307672,1.2151819693122874,0.0,0.0,35.56775369218974,0.5436834545663999,-1095.546809997799,22.48618506797684
2025-01-01 22:00:00,9.163780024784643,0.2826945314921023,0.0,9.163780024784643,0.2826945314921023,0.0,0.1093672709981151,0.0,0.41428563674949087,8.640127117037036,0.0,0.0,0.2826945314921023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.02662220504385965,0.0,0.0038838440218503453,0.0,0.04945537082038738,0.0,0.02940585111201771,0.0,0.03735959476002107,0.0,0.33642625518214864,0.25231969138661137,0.0,0.0,8640.127117037036,21.111111111111143,0.6666666666666666,0.0,8.640127117037036,0.0,0.6666666666666666,8640.127117037036,12960.190675555556,0.0,0.0,21.89899997600633,51.66666666666668,46.10666666666668,0.0,51.87794152758784,0.0,0.0,0.0,21.89899997600633,51.88898895169177,51.89451266374375,51.87794152758784,12.43753247303448,20.792824349190322,-0.06795246576648199,-1.7384700086306932,0.16133283842386079,-1.95,9.236100170605994,3441.2878777532824,-1910.376715978434,-1495.108657463717,-4016.5643793209156,0.0,0.0,632.1022983293,0.0,2.0,0.13325296245824914,0.0,0.0,2.315079022071548,131.99922844444444,-86.35173488473244,0.19178635036010483,9.718063189231092,0.002865185266684107,-41.457793303448966,1.215091884314311,0.0,0.0,43.37858842468049,0.5436834545663999,-1519.6494470012715,24.540789537554396
2025-01-01 23:00:00,0.4502886665544771,0.27438394378428244,0.0,0.4502886665544771,0.27438394378428244,0.0,0.07272130542882627,0.0,0.3775673611256508,0.0,0.0,0.0,0.27438394378428244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.02234363637609649,0.0,0.002364600312160815,0.0,0.030109907767151566,0.0,0.01790316097341739,0.0,0.0117221027466075,0.0,0.32810682067222124,0.2460801155041659,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,12960.190675555556,0.0,0.0,24.68732354476122,51.66666666666668,46.10666666666668,0.0,51.753967928326716,0.0,0.0,0.0,24.68732354476122,51.773429366666974,51.78316008583711,51.753967928326716,12.43753247303448,16.717639863088596,0.0,-3.0644466041246767,-1.167835254018726,-3.05,9.236100170605994,-2637.703461954211,-1620.029947305232,-1331.4440479021455,-3204.0389231171594,0.0,0.0,559.3204175518661,0.0,2.0,0.12102339472417777,0.0,0.0,2.1026078305284517,131.99922844444444,7.01504361108249,0.2481527507904377,7.790031532265582,0.0028478696361404466,-30.13541609509089,1.2322469095709776,0.0,0.0,47.73715002915045,0.5436834545663999,-1358.3248496984227,26.880801796277172
