Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,1.7082187988023199,0.3626689611926649,0.20004972972972973,1.7082187988023196,0.3626689611926649,0.2000497297297297,0.3028003442829126,0.6416401216296297,0.5613842703897777,0.20239406250000005,0.20004972972972973,0.0,0.0,0.3626689611926649,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.014475723684210524,0.0,0.014093977938154052,0.0,0.27423064266054803,0.0,0.0778256554662242,0.0,0.4467406269168977,0.3350554701876732,0.0,0.0,4379.194448707032,20.5555555555556,0.2775000000000001,1246.3632964596343,5.862879656936936,0.20239406250000005,0.3,5423.163682666667,18077.212275555557,641.6401216296297,0.18333333333333332,36.0808432229399,51.66666666666668,46.10666666666668,0.0,51.67445709720631,0.05404780156686199,145.31906262933754,641.6401216296297,36.0808432229399,51.24638497552444,51.67445709720631,51.032348914683524,12.43753247303448,20.281453124331794,-0.048034568685050336,8.57280516576595,1.6117228279271982,0.85,9.236100170605994,4251.512559454518,-2144.8631721554807,-528.2751130901127,-1236.4381956597013,0.0,0.0,898.9123850107296,1159.8222234082252,1.0,0.04845463390968902,0.0,0.0,0.4534874331181293,65.99961422222222,209.84392139645715,0.2017195715613309,9.562821244825617,0.002911689117138289,121.96645369125673,1.2207307747432607,0.34055124403248554,-3470.8850062272154,79.65853761210035,0.5436834545663999,-551.4971311057406,23.22201801562791
2025-01-01 11:00:00,1.1764553469512562,0.3626689611926649,0.3111884684684684,1.176455346951256,0.3626689611926649,0.3111884684684684,0.2936251152763965,0.0,0.5679950233415261,0.31483520833333334,0.3111884684684684,0.0,0.0,0.3626689611926649,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.014475723684210524,0.0,0.013645471407817421,0.0,0.2655039201843686,0.0,0.0844364084179728,0.0,0.4467406269168977,0.3350554701876732,0.0,0.0,6812.080253544274,22.222222222222285,0.43166666666666675,1938.7873500483204,9.120035021901902,0.31483520833333334,0.4666666666666667,8436.03239525926,18077.212275555557,0.0,0.0,34.552314769692416,51.66666666666668,46.10666666666668,0.0,51.61703194137621,0.0,0.0,0.0,34.552314769692416,51.50325683402032,51.61703194137621,51.44636928034238,12.43753247303448,21.809051527499953,-0.12274252270461604,9.819396911529124,3.016430798508252,1.95,9.236100170605994,6586.684510088399,-1303.233946871892,-728.9323982067859,-1269.1206353136854,0.0,0.0,896.3479089559621,1049.3395156680783,1.0,0.048962204621678676,0.0,0.0,0.4582377927996231,65.99961422222222,147.3769829018498,0.1851413374269427,10.270688803380331,0.002936279027725709,108.72812499255481,1.2138225576108281,0.32200323400522257,-3307.371938670852,65.35064175064002,0.5436834545663999,-756.505926665632,27.57352845884619
2025-01-01 12:00:00,1.0888019968278784,0.3640496357429145,0.22227747747747748,1.0888019968278784,0.3640496357429145,0.22227747747747745,0.2881114510922279,0.0,0.5758082540689837,0.2248822916666667,0.22227747747747748,0.0,0.0,0.3640496357429145,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.015078878837719297,0.0,0.013346467054259669,0.0,0.25968610520024893,0.0,0.0904087397450977,0.0,0.4467406269168977,0.3350554701876732,0.0,0.0,4865.771609674481,22.222222222222285,0.30833333333333346,1384.8481071773715,6.514310729929929,0.2248822916666667,0.3333333333333333,6025.737425185186,18077.212275555557,0.0,0.0,34.07849010424009,51.66666666666668,46.10666666666668,0.0,51.31033203889738,0.0,0.0,0.0,34.07849010424009,51.21498828292083,51.31033203889738,51.167316404932556,12.43753247303448,21.927488865906067,-0.060772481946322246,9.893114004398974,3.9998118644135654,3.05,9.236100170605994,4769.63367891993,-1667.266925145898,-655.1895789095001,-1174.9280900827978,0.0,0.0,898.6474754992511,1012.2758033220475,1.0,0.04783306272296947,0.0,0.0,0.4476701417834965,65.99961422222222,180.14268382899704,0.18493898144175208,10.34130570024548,0.002956499692609524,83.97594287422572,1.2127099677304325,0.3563721985690654,-3128.499570428466,76.38453810519627,0.5436834545663999,-680.7127909722054,25.523212062705245
2025-01-01 13:00:00,0.9474103596649693,0.3453545116817183,0.18893585585585584,0.9474103596649693,0.34535451168171827,0.18893585585585582,0.2232753894963329,0.0,0.5329850222519696,0.1911499479166667,0.18893585585585584,0.0,0.0,0.3453545116817183,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.016888344298245615,0.0,0.010088678711178158,0.0,0.19629836648690915,0.0,0.07251234000967859,0.0,0.42181379483530274,0.31636034612647695,0.0,0.0,4135.905868223309,22.222222222222285,0.2620833333333334,1177.120891100766,5.53716412044044,0.1911499479166667,0.2833333333333333,5121.876811407407,18077.212275555557,0.0,0.0,32.35228858910635,51.66666666666668,46.10666666666668,0.0,50.82575915221208,0.10858992981608385,290.6381252586751,0.0,32.35228858910635,49.72914408298404,50.82575915221208,49.18083654837004,12.43753247303448,21.934997058133856,-0.05191607949951358,10.16766099802402,5.303408394082289,4.45,9.236100170605994,4106.752890895399,-1334.6724139611515,-581.4803730773716,-1031.657296239919,0.0,0.0,772.933176065387,1137.2609601112924,0.7,0.0455961108913757,0.0,0.0,0.4267344858458399,46.199729955555554,229.57114284662276,0.1857110527567527,10.357375350018012,0.0029717742263280344,57.22860624453469,1.2120980259625287,0.34729939171262597,-2590.0857522117963,78.29244714987888,0.5436834545663999,-599.9810912933335,18.500718215961818
2025-01-01 14:00:00,1.524185796628361,0.32326027415485,0.20004972972972973,1.5241857966283607,0.32326027415485,0.2000497297297297,0.1472707575273046,0.6999710417777778,0.4745499348232784,0.20239406250000005,0.20004972972972973,0.0,0.0,0.32326027415485,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.018094654605263154,0.0,0.006314428302860531,0.0,0.1228616746191809,0.0,0.043536235950145004,0.0,0.392354811466145,0.29426610859960867,0.0,0.0,4379.194448707032,22.222222222222285,0.2775000000000001,1246.3632964596343,5.862879656936936,0.20239406250000005,0.3,5423.163682666667,18077.212275555557,699.9710417777777,0.2,30.75740048201399,51.66666666666668,46.10666666666668,0.0,50.2807118594136,0.16625218903922842,435.3766856404919,699.9710417777777,30.75740048201399,48.334966679267126,50.2807118594136,47.36209408919389,12.43753247303448,21.97446449242668,-0.04882091145566759,10.742437888024536,5.953983488686764,4.7,9.236100170605994,4251.858541749398,-1245.8255250445281,-874.3121566328718,-1004.2300761427816,0.0,0.0,614.1557398146196,1203.2210145988868,0.3,0.04502022425481035,0.0,0.0,0.42134475670105254,19.799884266666666,262.73842937052683,0.18559537183452285,10.377939434508614,0.0029785691575580447,17.33544861415318,1.211322393419573,0.3282627571198091,-2567.6231737796575,75.43435227549497,0.5436834545663999,-880.118293133566,5.8061365006942
2025-01-01 15:00:00,1.3242758132003802,0.3768343554209896,0.17782198198198199,1.3242758132003802,0.3768343554209896,0.17782198198198196,0.3441897062992215,0.17499276044444445,0.625187513123381,0.17990583333333335,0.17782198198198199,0.0,0.0,0.3768343554209896,0.0,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.021110430372807017,0.0,0.01579286631064128,0.0,0.3072864096157732,0.0,0.12274170589539461,0.0,0.4647073695211643,0.3485305271408731,0.0,0.0,3892.6172877395848,22.222222222222285,0.24666666666666673,1107.8784857418973,5.211448583943944,0.17990583333333335,0.26666666666666666,4820.589940148148,18077.212275555557,174.99276044444443,0.05,33.895575893044374,51.66666666666668,46.10666666666668,0.0,51.502920107516,0.10703651430344058,290.6381252586751,174.99276044444443,33.895575893044374,51.008870298005995,51.50563943968755,50.759126061079456,12.43753247303448,21.882394791660015,-0.0667450591457867,10.500940276664354,5.60203877008291,4.15,9.236100170605994,4078.7392706269384,-1351.9536007317695,-1030.740407129817,-1046.7369541125042,0.0,0.0,1002.8473177783432,979.2423818393747,1.0,0.045629154598125804,0.0,0.0,0.4270437422480809,65.99961422222222,230.01161922151522,0.18701239770544703,10.343858403774336,0.002984551568250601,44.74006882754397,1.211695990373552,0.31172903600537777,-2543.9094194681315,84.07733299446484,0.5436834545663999,-1021.0521745047081,-9.68823262510883
2025-01-01 16:00:00,1.81197645699693,0.3929874087470054,0.12225261261261261,1.81197645699693,0.39298740874700533,0.1222526126126126,0.4302489030410932,0.5833092014814816,0.6747330920576888,0.12368526041666668,0.12225261261261261,0.0,0.0,0.3929874087470054,0.0,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.02653882675438596,0.0,0.019734287334811647,0.0,0.38397578895189555,0.0,0.15074988039501486,0.0,0.48348342485535273,0.3626125686415145,0.0,0.0,2676.174385320964,22.222222222222285,0.16958333333333336,761.6664589475544,3.5828709014614613,0.12368526041666668,0.18333333333333332,3314.1555838518525,18077.212275555557,583.3092014814815,0.16666666666666666,32.002143629888586,51.66666666666668,46.10666666666668,0.0,51.09660637067756,0.10811162172937126,290.6381252586751,583.3092014814815,32.002143629888586,49.34480214429331,51.09660637067756,48.46890003110119,12.43753247303448,21.910677580374376,-0.0549227464704647,10.350845204079802,4.836551385796316,3.05,9.236100170605994,2733.3827204943914,-2415.5846816193666,-1283.4244636226126,-1169.8427376110449,0.0,0.0,1137.1377695811293,372.69583234540784,1.0,0.04764728807641507,0.0,0.0,0.44593147489435225,65.99961422222222,89.91330320334254,0.18719674588000337,10.36537998842805,0.0029927530214371684,0.44329573301280545,1.2115736970211741,0.339395161976689,-3265.3137027847647,88.06256221784398,0.5436834545663999,-1262.9703165968424,-20.454147025770187
2025-01-01 17:00:00,1.4782763440961233,0.4070386704299152,0.20004972972972973,1.4782763440961233,0.4070386704299152,0.2000497297297297,0.5436969915646875,0.0,0.732185290031436,0.20239406250000005,0.20004972972972973,0.0,0.0,0.4070386704299152,0.0,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.03377668859649123,0.0,0.02492609020113262,0.0,0.4849942127670637,0.0,0.18946706279154873,0.0,0.49853664163190037,0.37390248122392516,0.0,0.0,4379.194448707032,22.222222222222285,0.2775000000000001,1246.3632964596343,5.862879656936936,0.20239406250000005,0.3,5423.163682666667,18077.212275555557,0.0,0.0,32.68989733396247,51.66666666666668,46.10666666666668,0.0,51.21479611702921,0.053493504779610616,145.31906262933754,0.0,32.68989733396247,50.057465166079496,51.21479611702921,49.478799690604646,12.43753247303448,21.984879540440065,-0.04525267810511557,9.524082189699547,3.5919120986170854,1.95,9.236100170605994,4383.320880329747,-2209.1856961324706,-1184.3906940140469,-1297.1524515948622,0.0,0.0,1306.9843309041125,29.211524969421983,1.0,0.04964056176428839,0.0,0.0,0.4645865444982282,65.99961422222222,-5.705447686536205,0.18581202627560714,10.386014488355666,0.0029853768172146853,-35.496432903745685,1.2107051394972737,0.36102670168329026,-3552.96499858754,97.41600599543554,0.5436834545663999,-1164.100678978054,-20.290015035992795
2025-01-01 18:00:00,2.250172859088011,0.4154603657304855,0.20004972972972973,2.250172859088011,0.4154603657304855,0.2000497297297297,0.63888433664481,0.5833092014814816,0.8255852584617195,0.20239406250000005,0.20004972972972973,0.0,0.0,0.4154603657304855,0.0,1.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.03860192982456139,0.0,0.02934319996959941,0.0,0.5709392068506491,0.0,0.2716381041544052,0.0,0.5079246692989946,0.3809435019742458,0.0,0.0,4379.194448707032,22.222222222222285,0.2775000000000001,1246.3632964596343,5.862879656936936,0.20239406250000005,0.3,5423.163682666667,18077.212275555557,583.3092014814815,0.16666666666666666,32.27024469584268,51.66666666666668,46.10666666666668,0.0,50.99738101914043,0.10893749035421312,290.6381252586751,583.3092014814815,32.27024469584268,49.6065898994316,50.997703214473354,48.910872144244266,12.43753247303448,21.931371130077345,-0.06000151586378557,9.656317006383103,2.8006553259104106,1.15,9.236100170605994,4488.777024858443,-1865.0033141943302,-1186.2859301345013,-1363.8179656044806,0.0,0.0,1498.214463188933,0.0,1.05,0.05016677138881249,0.0,0.0,0.46951134595998834,69.29959493333332,-24.81392143304192,0.18599100541600802,10.35226544456824,0.0029799499258991876,-31.14881474306804,1.2103198372939263,0.2903154608331127,-3200.798274104264,89.431663450299,0.5436834545663999,-1173.5413669416637,-12.744563192837555
2025-01-01 19:00:00,3.154765226395259,0.5000287030979433,0.1667081081081081,3.154765226395259,0.5000287030979433,0.1667081081081081,1.0678060874405315,0.5833092014814816,1.334988218723246,0.16866171875000002,0.1667081081081081,0.0,0.0,0.5000287030979433,0.0,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.04101455043859649,0.0,0.05019195807676269,0.0,0.9765995789251725,0.0,0.6682832812593212,0.0,0.6225233518559379,0.4668925138919533,0.0,0.0,3649.3287072558605,22.222222222222285,0.23125000000000007,1038.6360803830287,4.885733047447447,0.16866171875000002,0.25,4519.303068888889,18077.212275555557,583.3092014814815,0.16666666666666666,33.589217851853945,51.66666666666668,46.10666666666668,0.0,51.59739318920547,0.21324830926354768,580.6957482698294,583.3092014814815,33.589217851853945,50.739820158871375,51.599271875267966,50.30915495764184,12.43753247303448,21.895357959777304,-0.06325684227884931,9.578485127002434,1.7205828302859878,-0.25000000000000006,9.236100170605994,4591.710032700021,-2142.4660563592183,-1416.2008835959637,-1514.4981796422621,0.0,0.0,2491.2168999783066,0.0,2.0,0.051984903776376865,0.0,0.0,0.4865272662751068,131.99922844444444,-34.337394891883896,0.1861821496099107,10.332564323935062,0.002976468432051057,5.394247575424511,1.2104700852119166,0.2534750503652254,-3270.188556993386,89.08642025113888,0.5436834545663999,-1408.8580282327625,-7.342855363201031
2025-01-01 20:00:00,2.207719270609393,0.4532075402172694,0.17782198198198199,2.207719270609393,0.4532075402172694,0.17782198198198196,0.7723466598701961,0.0,1.2554667774058634,0.17990583333333335,0.17782198198198199,0.0,0.0,0.4532075402172694,0.0,1.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.042220860745614035,0.0,0.0356902469292117,0.0,0.6944355521953705,0.0,0.6511900571161707,0.0,0.5610155843818723,0.42076168828640415,0.0,0.0,3892.6172877395848,22.222222222222285,0.24666666666666673,1107.8784857418973,5.211448583943944,0.17990583333333335,0.26666666666666666,4820.589940148148,18077.212275555557,0.0,0.0,33.78011544511986,51.66666666666668,46.10666666666668,0.0,51.44752821827821,0.15291393578253798,412.99686215444854,0.0,33.78011544511986,50.99804143146274,51.45592899939079,50.76489725694242,12.43753247303448,21.94919980951363,-0.055776337494479834,9.458886295352366,0.8271921308994767,-0.55,9.236100170605994,4408.019836997003,-2010.3862763128793,-989.5693438046093,-1554.2155238124847,0.0,0.0,2120.541574813773,0.0,2.0,0.0524788333802013,0.0,0.0,0.4911499586804787,131.99922844444444,-50.92350174386937,0.18569175614411249,10.358415762336984,0.002978384348253369,19.130125204530348,1.2102478680963265,0.24322148520410683,-3206.6060821431074,88.34132008833066,0.5436834545663999,-985.5183665956297,-4.050977208979519
2025-01-01 21:00:00,2.0702206796752622,0.3368259481998067,0.27784684684684685,2.0702206796752622,0.3368259481998067,0.2778468468468468,0.23232975370310244,0.9332947223703704,0.6234933390184563,0.2811028645833334,0.27784684684684685,0.0,0.0,0.3368259481998067,0.0,1.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.039205084978070175,0.0,0.009440382908237033,0.0,0.18368428581679522,0.0,0.17439207475204724,0.0,0.4067605780587551,0.3050704335440662,0.0,0.0,6082.214512093101,22.222222222222285,0.3854166666666668,1731.0601339717145,8.142888412412411,0.2811028645833334,0.4166666666666667,7532.171781481482,18077.212275555557,933.2947223703704,0.26666666666666666,31.84528902974874,51.66666666666668,46.10666666666668,0.0,51.05065268073439,0.3235270360366026,868.9311945362539,933.2947223703704,31.84528902974874,49.226207510996254,51.05065268073439,48.3139849261272,12.43753247303448,21.913316690025997,-0.0579972110545653,9.636035972427505,1.024253466273078,-0.3,9.236100170605994,5450.222992320711,-1976.7474568356868,-946.3117077392578,-1527.1021652875422,0.0,0.0,959.3490807018903,0.0,2.0,0.05230915591927809,0.0,0.0,0.4895619455225322,131.99922844444444,-64.23843518673796,0.1864652577516425,10.349180945756647,0.0029843935845249147,32.87876075331395,1.2103904185922842,0.2898821504225208,-3792.3451371485153,84.53754634111418,0.5436834545663999,-946.0836274031733,-0.22808033608454464
2025-01-01 22:00:00,0.7984173426161353,0.303275092635161,0.2889607207207207,0.7984173426161353,0.303275092635161,0.28896072072072065,0.0886056328414903,0.0,0.41746473060797834,0.29234697916666674,0.2889607207207207,0.0,0.0,0.303275092635161,0.0,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.03377668859649123,0.0,0.002680166296435852,0.0,0.05214877794856322,0.0,0.013097940427763586,0.0,0.36386700337289357,0.2729002525296701,0.0,0.0,6325.503092576825,22.222222222222285,0.4008333333333335,1800.3025393305832,8.468603948908909,0.29234697916666674,0.43333333333333335,7833.458652740741,18077.212275555557,0.0,0.0,30.565735457016963,51.66666666666668,46.10666666666668,0.0,50.81443393211062,0.0,0.0,0.0,30.565735457016963,48.07208669250593,50.81443393211062,46.700913072703585,12.43753247303448,21.88196380320535,-0.06105626991018991,8.796624360320047,0.2031803429982921,-1.95,9.236100170605994,5136.772393368239,-2994.091070929749,-1549.6200510859956,-1736.0869254128795,0.0,0.0,612.5989016578106,0.0,2.0,0.05496178259764481,0.0,0.0,0.5143879067636232,131.99922844444444,-65.2426754535173,0.18724084889793835,10.342712631790423,0.0029911437147837386,25.454685037227982,1.2105140453433756,0.3433565167886874,-4892.176343519322,97.78273325898903,0.5436834545663999,-1550.4755151009633,0.8554640149678868
2025-01-01 23:00:00,0.8014717117173905,0.3012040808097866,0.30007459459459457,0.8014717117173905,0.3012040808097866,0.30007459459459457,0.08317723645991135,0.0,0.4147033815074792,0.30359109375000004,0.30007459459459457,0.0,0.0,0.3012040808097866,0.0,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.028348292214912276,0.0,0.002680166296435852,0.0,0.05214877794856322,0.0,0.013097940427763586,0.0,0.36386700337289357,0.2729002525296701,0.0,0.0,6568.791673060549,22.222222222222285,0.4162500000000001,1869.5449446894518,8.794319485405405,0.30359109375000004,0.45,8134.745524000001,18077.212275555557,0.0,0.0,30.17061528509597,51.66666666666668,46.10666666666668,0.0,50.50719347929939,0.0,0.0,0.0,30.17061528509597,47.816376228736175,50.50719347929939,46.470967603454575,12.43753247303448,21.964335490178986,-0.056852446821017706,8.249663250716903,-1.1629536421293118,-3.05,9.236100170605994,5226.714417322639,-2728.27334256588,-1360.384242410096,-1876.3699800980314,0.0,0.0,604.4091561757325,0.0,2.0,0.05650185743766293,0.0,0.0,0.52880148353961,131.99922844444444,-70.11643181561152,0.18655814949001356,10.383269314086569,0.002995118279652305,18.19632082967785,1.210173613758944,0.31284681072066073,-4698.06290972597,100.24462247063906,0.5436834545663999,-1361.9128039350578,1.5285615249616975
