Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:10:00,1.6379556712858172,0.2762540364181078,0.8934210526315791,0.027299261188096953,0.004604233940301797,0.014890350877192985,0.1037306726671733,0.4940166652853107,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0024022974262240355,0.0,On,0.09814922456477967,0,On,0.06418892219044146,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,38.713911625750335,51.666666666666686,46.10666666666668,0.0,51.36042225839669,0.38259157075325967,1038.1905898499574,0.0,60.4904869152349,47.862390949232974,51.36042225839669,46.11337529465112,12.43753247303448,22.348949292422645,0.0,3.935520992943544,10.00062526144772,2.2,9.236100170605994,12426.281053072245,-1822.7312317998142,3721.5629295212143,-3309.6265533972496,-0.0,-0.0,562.9250533724003,1672.586770390187,0.9990000000000001,0.12605373377396412,0.0,0,0.7480192377714926,65.933614608,295.4642213415982,0.17221620260990722,10.383938556120757,0.002824850233177233,197.73652106848587,1.2110748699062763,0.8155251818495999,-1844.3278368225544,21.5966050227401,0.21884437571291127,-2224.516743750023,-66.1387727510432
2025-01-01 12:11:00,0.6477473379524841,0.2762540364181078,0.4566180732960112,0.010795788965874735,0.004604233940301797,0.007610301221600186,0.1037306726671733,0.4940166652853107,0.0,0.05,0.4566180732960112,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0024022974262240355,0.0,On,0.09814922456477967,0,On,0.06418892219044146,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,On,10550.56,0,39.18118061153844,51.666666666666686,46.10666666666668,0.0,51.33738929082214,0.38269038833420477,1037.8442214504278,10550.56,61.22059470552881,47.75283441025839,51.33738929082214,45.96055696997651,12.43753247303448,22.441610379581768,0.0,3.9410187907006553,10.144236060000567,2.2,9.236100170605994,-2482.2697529273637,-1828.7377686361792,-2351.462758195616,-3334.421585449576,-0.0,-0.0,562.9250533724003,1672.0858295215899,0.9990000000000001,0.1264167361557754,0.0,0,0.7501733410798375,65.933614608,289.22677914981176,0.17127497391855825,10.425551558317778,0.002825288921305535,197.96516609536613,1.2106949056549499,0.8155251818495999,-1850.17031379972,21.43254516354077,0.22026521253830195,-2280.178924687578,-71.2838335080383
2025-01-01 12:12:00,0.6477473379524841,0.2762540364181078,0.4566180732960112,0.010795788965874735,0.004604233940301797,0.007610301221600186,0.1037306726671733,0.4940166652853107,0.0,0.05,0.4566180732960112,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0024022974262240355,0.0,On,0.09814922456477967,0,On,0.06418892219044146,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,On,10550.56,0,40.67998721616401,51.666666666666686,46.10666666666668,0.0,51.31441510027357,0.3827890703889698,1037.498736936327,10550.56,63.562480025256264,48.69530363301563,51.31441510027357,47.38574789938665,12.43753247303448,22.360550265892382,0.0,3.946390815956261,10.051368453552731,2.2,9.236100170605994,-2451.8780897901615,-1834.560753150231,-2306.8650518765457,-3312.7268222866646,-0.0,-0.0,562.9250533724003,1671.5759659650314,0.9990000000000001,0.12609921073134928,0.0,0,0.7482891039466621,65.933614608,297.9236791241027,0.17214796033778273,10.390269948361459,0.002825728254530989,197.43531336823094,1.2110266846610729,0.8155251818495999,-1855.8791330875943,21.318379937363186,0.2193474632132119,-2244.134327019825,-62.73072485672061
2025-01-01 12:13:00,0.6477473379524841,0.2762540364181078,0.4566180732960112,0.010795788965874735,0.004604233940301797,0.007610301221600186,0.1037306726671733,0.4940166652853107,0.0,0.05,0.4566180732960112,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0024022974262240355,0.0,On,0.09814922456477967,0,On,0.06418892219044146,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,On,10550.56,0,42.174829950108105,51.666666666666686,46.10666666666668,0.0,51.29148514058096,0.3828876788208153,1037.153917563213,10550.56,65.89817179704391,49.63757378184022,51.29148514058096,48.81061810246985,12.43753247303448,22.281918810585786,0.0,3.9516449031427943,9.962413944520705,2.2,9.236100170605994,-2423.8939188176837,-1840.2302205448811,-2266.348727493912,-3291.7357200167858,-0.0,-0.0,562.9250533724003,1671.0550528119888,0.9990000000000001,0.1257907999960036,0.0,0,0.7464589545630073,65.933614608,304.91674782670157,0.1730002683646971,10.356235160934775,0.002826166291843565,196.91699487480167,1.2113486884613294,0.8155251818495999,-1861.4626202909274,21.232399746046312,0.2184647693582095,-2209.780227509985,-56.56849998392716
2025-01-01 12:14:00,0.6477473379524841,0.2762540364181078,0.4566180732960112,0.010795788965874735,0.004604233940301797,0.007610301221600186,0.1037306726671733,0.4940166652853107,0.0,0.05,0.4566180732960112,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0024022974262240355,0.0,On,0.09814922456477967,0,On,0.06418892219044146,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,On,10550.56,0,43.66593601511282,51.666666666666686,46.10666666666668,0.0,51.26859998900118,0.38298621067551486,1036.809772011841,10550.56,68.22802502361378,50.579645408005106,51.26859998900118,50.235168117507065,12.43753247303448,22.2055664248564,0.0,3.956787688596016,9.87710886439587,2.2,9.236100170605994,-2397.2917932831933,-1845.8531331133995,-2227.3404091775433,-3271.4036644743564,-0.0,-0.0,562.9250533724003,1670.520910178683,0.9990000000000001,0.12549095069433816,0.0,0,0.7446796098394286,65.933614608,311.18681781876285,0.17383308688505963,10.322592156418905,0.002826603063060987,196.40954276559714,1.2116615149535135,0.8155251818495999,-1866.927827804261,21.07469469086137,0.2176149256610853,-2176.994102250537,-50.34630692700635
2025-01-01 12:15:00,0.6483575135055832,0.2762540364181078,0.4566180732960112,0.010805958558426388,0.004604233940301797,0.007610301221600186,0.10169932878856716,0.4966581847170161,0.0,0.05,0.4566180732960112,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,On,10550.56,0,45.18669836029025,51.666666666666686,46.10666666666668,0.0,51.52151902651798,0.285667937901244,778.3895005361707,10550.56,70.60421618795351,51.52151902651798,51.521519026517986,51.52151902651798,12.43753247303448,22.13137318609577,0.0,3.961821780380702,9.7952965669951,2.2,9.236100170605994,-2370.323697716436,-1851.2829448923824,-2190.2245652461343,-3251.694431452244,-0.0,-0.0,563.5352289254995,1670.796114594392,0.9990000000000001,0.12519922264264602,0.0,0,0.7429484576686042,65.933614608,317.83550481030863,0.17464733018835205,10.290060801546808,0.002827038596250708,195.91241863101266,1.2119656419699112,0.8155251818495999,-1872.2775272025199,20.994582310137577,0.21679674892229406,-2145.6969083894924,-44.527656856642096
2025-01-01 12:16:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.990419980592634,51.666666666666686,46.10666666666668,0.0,52.488924442981215,0.28165345653639695,786.4467354402998,0.0,71.86003121967599,52.488924442981215,52.488924442981215,52.488924442981215,12.43753247303448,22.059252041520214,0.0,3.9667549314689405,9.716810578943441,2.2,9.236100170605994,-2344.838449124537,-1856.6751540350301,-2154.8118537143664,-3232.5809165784103,-0.0,-0.0,563.5352289254995,1671.4444413186357,0.9990000000000001,0.12491530219782603,0.0,0,0.7412636368516118,65.933614608,324.20723852837415,0.17544359401308618,10.258596252685546,0.002827472918065477,195.42522746199924,1.2122614137363619,0.8155251818495999,-1877.5199575230306,20.84480348800047,0.21600892491243046,-2115.807615046044,-39.00423866832284
2025-01-01 12:17:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.97050072233695,51.666666666666686,46.10666666666668,0.0,52.469494297666145,0.2817321772389908,786.2849074803145,0.0,71.82890737865148,52.40333716863714,52.469494297666145,52.37025860412265,12.43753247303448,21.989103763159633,0.0,3.9715891256401323,9.64149685105137,2.2,9.236100170605994,-2320.21211368023,-1861.8904278708033,-2121.024529051041,-3214.033119509071,-0.0,-0.0,563.5352289254995,1672.0817351714074,0.9990000000000001,0.12463882548547357,0.0,0,0.7396229881104464,65.933614608,330.28577690334157,0.17622262982470274,10.228147075092872,0.0028279060541134228,194.94752113099176,1.2125492255473396,0.8155251818495999,-1882.6572269163628,20.76679904555963,0.21525023232154877,-2087.2516129545234,-33.77291609651782
2025-01-01 12:18:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.94775151355927,51.666666666666686,46.10666666666668,0.0,52.45005011529014,0.28181103134903185,786.1229626097812,0.0,71.79336173993636,52.317769134755075,52.45005011529014,52.251628644487546,12.43753247303448,21.920843691151948,0.0,3.976331244509582,9.569209034598634,2.2,9.236100170605994,-2296.414980565899,-1867.0758415115158,-2088.7734717527505,-3196.025213167834,-0.0,-0.0,563.5352289254995,1672.7106308429395,0.9990000000000001,0.12436948379396072,0.0,0,0.7380246795101886,65.933614608,336.0750036764353,0.1769850582816125,10.198669520466861,0.0028283380288256135,194.47891516424497,1.2128294139121736,0.8155251818495999,-1887.6966484341708,20.620806922655067,0.21451949832949876,-2059.958744476359,-28.814727276391793
2025-01-01 12:19:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.922292019060336,51.666666666666686,46.10666666666668,0.0,52.43059237870866,0.2818900171830995,785.960904850261,0.0,71.75358127978177,52.23222079391873,52.43059237870866,52.13303500152376,12.43753247303448,21.854393201415636,0.0,3.980982722700873,9.499808632036894,2.2,9.236100170605994,-2273.4117925468745,-1872.0948668312858,-2057.9774909672387,-3178.5332433176245,-0.0,-0.0,563.5352289254995,1673.3336982665703,0.9990000000000001,0.12410699025907786,0.0,0,0.7364670087613386,65.933614608,341.5862218452504,0.17773145719517155,10.169356675687716,0.0028287688656215794,194.01905152631264,1.2131022914556293,0.8155251818495999,-1892.6397466424046,20.544879811118793,0.21381560256432078,-2033.8632194788966,-24.11427148834207
2025-01-01 12:20:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.894234168162804,51.666666666666686,46.10666666666668,0.0,52.411121550784934,0.2819691331322254,785.7987380568057,0.0,71.70974088775438,52.14669257966619,52.411121550784934,52.01447809410682,12.43753247303448,21.789678762727196,0.0,3.985549812302774,9.433164409939987,2.2,9.236100170605994,-2251.168797309265,-1877.0904801105905,-2028.5602543945427,-3161.534851905951,-0.0,-0.0,563.5352289254995,1673.9534427103092,0.9990000000000001,0.12385107633547396,0.0,0,0.7349483822808841,65.933614608,346.8308256711872,0.17846236955007178,10.14094094702133,0.0028291985869794366,193.56759453510008,1.213368150701122,0.8155251818495999,-1897.4931655986124,20.402685488021987,0.21313747345997797,-2008.9032631627122,-19.65699123183046
2025-01-01 12:21:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.86368326765507,51.666666666666686,46.10666666666668,0.0,52.39163807568064,0.2820483776569999,785.6364659287065,0.0,71.66200510571105,52.0611849077118,52.39163807568064,51.895958323727385,12.43753247303448,21.7266312021975,0.0,3.9900334881168296,9.369151954485513,2.2,9.236100170605994,-2229.653135049917,-1881.929248877944,-2000.450120469494,-3145.0090598164047,-0.0,-0.0,563.5352289254995,1674.5723053063402,0.9990000000000001,0.1236014890594099,0.0,0,0.7334672989491229,65.933614608,351.82069584098815,0.17917830962749523,10.113386479972199,0.002829627214495318,193.12422768290534,1.213627267012045,0.8155251818495999,-1902.257941218598,20.32869234065409,0.2124840858481645,-1985.0208306280304,-15.429289841463707
2025-01-01 12:22:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.83073880848737,51.666666666666686,46.10666666666668,0.0,52.37214237996107,0.282127749283406,785.4740920187007,0.0,71.61052938826151,51.975698176993475,52.37214237996107,51.77747607550969,12.43753247303448,21.66518517349799,-0.057037048724296824,3.9944394512055945,9.307653252863584,2.2,9.236100170605994,-2208.6551539903376,-1886.7501202394735,-1973.5798254038343,-3128.936106396632,-0.0,-0.0,563.5352289254995,1675.19266153347,0.9990000000000001,0.12335798908872639,0.0,0,0.7320223384785772,65.933614608,356.74572348079494,0.17987976719849771,10.086659407555773,0.002830054768934467,192.68865133907912,1.213879900710708,0.8155251818495999,-1906.9401319876301,20.190011748156532,0.21185445863212612,-1962.1613424814723,-11.418482922361973
2025-01-01 12:23:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.795491916378886,51.666666666666686,46.10666666666668,0.0,52.352634873565826,0.2822072465991773,785.3116197410543,0.0,71.55545611934201,51.89023277059351,52.352634873565826,51.659031719107354,12.43753247303448,21.605280842359242,-0.11694137986304298,3.998768290679886,9.248556304584625,2.2,9.236100170605994,-2188.7021136581716,-1891.4225666076807,-1947.886148199642,-3113.297870113909,-0.0,-0.0,563.5352289254995,1675.816823857116,0.9990000000000001,0.12312035752279694,0.0,0,0.7306122018844822,65.933614608,361.06052753023846,0.18056718744659103,10.060728757074518,0.002830481270276273,192.26059010950607,1.2141262900735383,0.8155251818495999,-1911.5403639502706,20.11779734258988,0.21124765259872005,-1940.2734418542611,-7.612706345380935
2025-01-01 12:24:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.758038884332635,51.666666666666686,46.10666666666668,0.0,52.333115951203894,0.28228686824840377,785.1490523831823,0.0,71.49693575676974,51.804789057055686,52.333115951203894,51.540625609981596,12.43753247303448,21.546854945266308,-0.17536727695597776,4.003025235297366,9.19175476192694,2.2,9.236100170605994,-2169.159013474158,-1896.0818166764732,-1923.309629449371,-3098.0755191110993,-0.0,-0.0,563.5352289254995,1676.447040254937,0.9990000000000001,0.12288836053808291,0.0,0,0.7292355016275721,65.933614608,365.3812767114413,0.18124106837973875,10.034805016188416,0.0028309067377778442,191.83975389061865,1.214366688103466,0.8155251818495999,-1916.0641936761872,19.982376999713843,0.21066276837620299,-1919.3087715097977,-4.000857939573338
2025-01-01 12:25:00,0.6483575135055832,0.2762540364181078,0.0,0.010805958558426388,0.004604233940301797,0.0,0.10169932878856716,0.4966581847170161,0.0,0.05,0.0,0.0,0.0,0.26167070308477447,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0,0,Off,0.0031791506761695907,0.0,On,0.0023537661650881963,0.0,On,0.09616641194730938,0,On,0.06683044162214687,0,On,0.28317752675591373,0.21238314506693523,On,0.04217038327691496,0,On,0.03876308903825484,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,45.71846096535388,51.666666666666686,46.10666666666668,0.0,52.313585991495415,0.28236661293531096,784.9863930985005,0.0,71.43509525836544,51.71936738959291,52.313585991495415,51.42225808864167,12.43753247303448,21.489854142169925,-0.23236808005236043,4.0072105533386795,9.137147595971301,2.2,9.236100170605994,-2150.095198956714,-1900.600106872292,-1899.7943060097537,-3083.2529814147797,-0.0,-0.0,563.5352289254995,1677.0854948323843,0.9990000000000001,0.12266180246434016,0.0,0,0.72789107657519,65.933614608,369.62255353256654,0.18190181241597558,10.009620822105248,0.0028313311899383253,191.4258960832394,1.214601307488968,0.8155251818495999,-1920.5119062656258,19.911799393333833,0.2100989445152404,-1899.2217687885632,-0.5725372211905793
