Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.24175022323688433,0.13322081694423424,0.0,0.2417502232368843,0.13322081694423424,0.0,0.02062182775707637,0.0,0.17112839547980796,0.0,0.05,0.0,0.0,0.1186374836109009,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002092286184210526,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,36.507393669677604,51.66666666666668,46.10666666666668,0.0,49.21683376349969,0.0,0.0,0.0,36.507393669677604,49.24374759134197,49.25720450526312,49.21683376349969,12.43753247303448,17.86500515846923,-0.004648970171055803,5.290805877598072,0.6930798042428633,0.85,9.236100170605994,69.24983057600534,-640.211639889875,21.150774610879658,-588.049257926906,0.0,0.0,183.45235902360616,1729.95570569545,0.0,0.026319516826854288,0.0,0.0,0.34652794884418936,0.0,473.8467294793051,0.21820485880359128,8.210228006018843,0.0027086034091155942,52.89774821686008,1.2310165096225905,0.11216947642102222,-661.8121245411754,21.600484651300402,0.04719227957617732,-0.9344431140358733,22.085217724915534
2025-01-01 11:00:00,0.24175022323688433,0.13322081694423424,0.0,0.2417502232368843,0.13322081694423424,0.0,0.02062182775707637,0.0,0.17112839547980796,0.0,0.05,0.0,0.0,0.1186374836109009,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002092286184210526,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,35.86624603091877,51.66666666666668,46.10666666666668,0.0,48.894207197886196,0.0,0.0,0.0,35.86624603091877,48.938665106752225,48.96089406118525,48.894207197886196,12.43753247303448,18.110468143349873,0.0,5.933056124800638,3.2112454506641916,1.95,9.236100170605994,232.56979724042503,-520.3914818646016,-22.131900108361936,-535.8178356223318,0.0,0.0,183.45235902360616,2183.6377852552714,0.0,0.025409606936138376,0.0,0.0,0.33454789578557437,0.0,584.9352738391506,0.21591020967381144,8.33952279211573,0.0027231250274196784,44.71325756235465,1.2293914802842125,0.10326874993676131,-536.8120075831538,16.420525718552174,0.04923717122582124,-83.18766284409821,61.05576273573627
2025-01-01 12:00:00,0.24381952153532588,0.13470740672480883,0.0,0.24381952153532588,0.13470740672480883,0.0,0.02070900634808514,0.0,0.17311051518724074,0.0,0.05,0.0,0.0,0.12012407339147547,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002179464775219298,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,34.96854491901941,51.66666666666668,46.10666666666668,0.0,48.59110594158476,0.0,0.0,0.0,34.96854491901941,48.64025733755753,48.66483303554392,48.59110594158476,12.43753247303448,18.58349198951879,0.0,6.258540693872773,5.411999948567129,3.05,9.236100170605994,320.44151745887217,-460.94396771831003,-113.76744483807984,-504.08914889888575,0.0,0.0,185.5216573220477,2403.466480266478,0.0,0.024947154999875543,0.0,0.0,0.32845916239558015,0.0,639.0090090357102,0.21035689841209151,8.570842425371557,0.0027343639742495557,32.23414190931643,1.2267737795629807,0.1171781837526057,-475.0281436989126,14.084175980602517,0.0620350359174677,-188.9068708288483,75.13942599076849
2025-01-01 13:00:00,0.24408105730835222,0.13470740672480883,0.0,0.2440810573083522,0.13470740672480883,0.0,0.020970542121111456,0.0,0.17311051518724074,0.0,0.05,0.0,0.0,0.12012407339147547,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002441000548245614,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,33.91401572178377,51.66666666666668,46.10666666666668,0.0,48.33863357825141,0.0,0.0,0.0,33.91401572178377,48.350065172700354,48.35578096992483,48.33863357825141,12.43753247303448,19.200777176789348,0.0,6.715148494703689,7.24454707302839,4.45,9.236100170605994,421.4900668416675,-332.82682504811237,-156.1609662923128,-460.5926785602174,0.0,-9.217967493262272,185.78319309507398,2680.3002590730025,0.0,0.02414721097160432,0.0,0.0004956958970842476,0.32445337150156467,0.0,705.517519800073,0.20290902186116563,8.863960520694938,0.0027424898791868725,27.089060280671543,1.2236030330328027,0.11415356767008225,-342.92055258224934,10.09372753413704,0.06394293641632269,-232.4385240199287,76.27755772761596
2025-01-01 14:00:00,0.3461604447719665,0.14550422737598262,0.0,0.34616044477196656,0.1455042273759826,0.0,0.061107445098969995,0.0,0.23505299967299656,0.0,0.05,0.0,0.0,0.13092089404264926,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0026153577302631572,0.0,0.05849208736870683,0.0,0.06049180761613083,0.0,0.13293667820077723,0.0997025086505829,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,32.635163640674186,51.66666666666668,46.10666666666668,0.0,48.029082284466945,0.03419933903502414,84.51032240542294,0.0,32.635163640674186,47.98634046383667,48.058873789992575,47.935178047995905,12.43753247303448,19.932038893066927,0.0,7.201252960631288,8.534769954454793,4.7,9.236100170605994,524.6828457209625,-342.48481410140886,-273.7877907552751,-482.86480876709356,0.0,-72.73557494567372,304.4553244206233,2930.0288583175693,0.266675,0.02454151468333244,0.0,0.0036642218352702077,0.3713622892749442,17.60044712271111,775.8279050131065,0.19437243817344627,9.206302841378463,0.002750634045729621,32.27376865893669,1.2199307430593744,0.10667366381103406,-347.79211723462555,5.307303133216717,0.06581698518512429,-328.6721342240431,54.8843434687679
2025-01-01 15:00:00,1.3632911886059107,0.1791683829125129,0.0,1.3632911886059107,0.17916838291251289,0.0,0.18524588105947978,0.6999710417777778,0.42807426576865304,0.0,0.05,0.0,0.0,0.16458504957917958,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003051250685307017,0.0,0.18219463037417277,0.0,0.20862753299641357,0.0,0.17881327876986738,0.1341099590774005,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,699.9710417777777,0.2,33.68636445407767,51.66666666666668,46.10666666666668,0.0,50.366361884179334,0.1281188105722584,338.04128962169165,699.9710417777777,33.68636445407767,49.75982258783494,50.366361884179334,49.45655293966274,12.43753247303448,20.848993956516484,0.02800348213290338,7.111349684327945,8.46545245766851,4.15,9.236100170605994,709.1285255294634,-375.435798104123,-356.07976402855627,-560.977577875788,0.0,-81.57070819958712,666.8028315364644,2515.385460447294,1.0,0.025964961711079385,0.0,0.0037583362434035505,0.3913428024082277,65.99961422222222,684.8739800683742,0.1846235004390855,9.639870873077717,0.002764985076248724,65.1516573493759,1.2161154097734264,0.10053662191358094,-379.9975131309824,4.561715026859395,0.06587667728574588,-367.01431392160447,10.934549893048223
2025-01-01 16:00:00,1.6283862350083926,0.2552497542849402,0.0,1.6283862350083926,0.2552497542849402,0.0,0.2248372869059096,0.6416401216296297,0.48772124405305894,0.0,0.2741875824197947,0.0,0.0,0.1752783760791667,0.0,0.07997137820577348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.003835858004385964,0.0,0.22100142890152366,0.0,0.2540167426141699,0.0,0.19009786787536773,0.14257340090652573,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,728.0620410934429,20.500000000000057,0.5778402805441509,120.47110217478433,0.24570068241979467,0.028486900000000002,0.0,0.13333333333333333,0.13333333333333333,877.0200432682271,6577.650324511704,641.6401216296297,0.18333333333333332,34.727594282757785,51.66666666666668,46.10666666666668,0.0,51.59607362148882,0.18708594702404785,507.28521137416345,641.6401216296297,34.727594282757785,50.63454765775968,51.59607362148882,50.153784675895125,12.43753247303448,20.823720493356653,0.11115564255558023,6.6884694539155305,7.3470672971267215,3.05,9.236100170605994,-328.90589143032673,-649.6641547979343,-429.78489061672406,-626.2066921556013,0.0,-79.48113117449579,765.251294429915,977.5238759077935,1.0,0.027100589018542846,0.0,0.0034841246139306575,0.40268437109887056,65.99961422222222,339.59267856329814,0.1861829756640038,9.648481623247154,0.002783258461332081,38.66686619230806,1.2162081646326854,0.11032819947777259,-534.9743963573122,5.781343734162295,0.06834429568799691,-386.76917451072217,-43.01571610600191
2025-01-01 17:00:00,0.9073808991275953,0.20204975788106125,0.0,0.9073808991275952,0.20204975788106125,0.0,0.29438259737438,0.0,0.5629983017532152,0.0,0.05,0.0,0.0,0.1874664245477279,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.004882001096491228,0.0,0.28950059627788877,0.0,0.3130430690229113,0.0,0.20238435975191713,0.15178826981393778,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,34.71932936128114,51.66666666666668,46.10666666666668,0.0,51.470823677111206,0.0934461607338557,253.08441333301687,0.0,34.71932936128114,50.250235208185885,51.470823677111206,49.63994097372322,12.43753247303448,20.427857471812207,0.0,5.969303445742103,5.036135140820388,1.95,9.236100170605994,301.4860325397088,-611.8785051626762,-351.29846877154546,-670.6554590068034,0.0,-44.84621865505861,909.2136081671833,80.82921684158764,1.0,0.027831843169625548,0.0,0.0018636940188266925,0.39097729868814635,65.99961422222222,107.77410203438754,0.19095312109874818,9.471279982369769,0.002788151135771849,15.91703965516201,1.2172695045822912,0.11919130955341475,-619.9659491113125,8.087443948636311,0.06524913628557247,-265.85047353967616,-85.44799523186933
2025-01-01 18:00:00,1.434586092534292,0.189931562665285,0.0,1.4345860925342917,0.189931562665285,0.0,0.26748303644752774,0.5833092014814816,0.5337938546052825,0.0,0.05,0.0,0.0,0.17534822933195165,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.005579429824561402,0.0,0.26190360662296636,0.0,0.2999962154960136,0.0,0.18424464642344932,0.13818348481758694,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,583.3092014814815,0.16666666666666666,35.3395635177772,51.66666666666668,46.10666666666668,0.0,51.53812949839722,0.06259880183930365,169.02064481084582,583.3092014814815,35.3395635177772,50.51623657660778,51.53812949839722,50.005290115713066,12.43753247303448,20.200376099271935,0.0,5.993049712823035,3.282507949838014,1.15,9.236100170605994,191.75658411986882,-561.6264019582961,-227.10020953312736,-700.9613455341633,0.0,-20.628611745733043,836.7739829316132,0.0,0.73325,0.028137075509709134,0.0,0.0008362026380734333,0.3814678937266515,48.394217128444446,76.57255846815185,0.19396545967813622,9.370109192343778,0.0027939404667646265,3.535375167454971,1.2175969058410496,0.09114937324121558,-567.4707913840376,5.844389425741501,0.04886484825129911,-135.49521880406138,-91.60499072906599
2025-01-01 19:00:00,0.2535145600710014,0.1391671760665326,0.0,0.2535145600710014,0.1391671760665326,0.0,0.02445768576146233,0.0,0.1790568743095391,0.0,0.05,0.0,0.0,0.12458384273319925,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005928144188596491,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,37.37367712693381,51.66666666666668,46.10666666666668,0.0,51.65412480921527,0.0,0.0,0.0,37.37367712693381,51.43544708553973,51.65412480921527,51.32610822370197,12.43753247303448,19.319391282056223,-0.013048380069335863,5.931755443642796,1.9087411952866653,-0.25000000000000006,9.236100170605994,-446.50780069077047,-612.6893444136301,-212.04361156309162,-734.0661823960797,0.0,0.0,195.21669585772327,0.0,0.0,0.028523550537872734,0.0,0.0,0.37554669132670304,0.0,92.34168584758604,0.2043358931531235,8.957083108614738,0.0027863606231295617,-40.55934126973748,1.221271079983917,0.07636862837483956,-618.7453146128412,6.055970199211054,0.04136199290452414,-119.06242646451929,-92.98118509857234
2025-01-01 20:00:00,1.3101006085659692,0.1384238811762453,0.0,1.3101006085659692,0.1384238811762453,0.0,0.024632042943479877,0.0,0.17806581445582267,1.0574027511666668,0.05,0.0,0.0,0.12384054784291196,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.006102501370614034,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,841.6061720027008,19.500000000000057,0.1833333333333333,215.79657916396602,1.0193599386666667,0.0380428125,0.18333333333333332,1019.3599386666667,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,37.26408341222537,51.66666666666668,46.10666666666668,0.0,51.31767616214025,0.0,0.0,0.0,37.26408341222537,51.120398543351705,51.31767616214025,51.02175973395743,12.43753247303448,19.097906014916035,-0.07871352237553222,6.149066408642019,0.5489947769032205,-0.55,9.236100170605994,367.1012493099192,-430.717447719928,-148.3214237561306,-739.1755894766608,0.0,0.0,194.3999931860244,0.0,0.0,0.02857963849867023,0.0,0.0,0.37628515647930716,0.0,70.2706735978548,0.20637834586357406,8.842148998155897,0.0027754750619221158,-30.70835629433811,1.2222047701492647,0.0734720028217112,-649.3636931674936,2.8496662835995723,0.028987380266870377,-51.52030250286264,-96.80112125326795
2025-01-01 21:00:00,2.3660764069238756,0.137680586285958,0.0,2.3660764069238756,0.137680586285958,0.0,0.024196149988436017,0.0,0.1770747546021063,2.1148055023333336,0.05,0.0,0.0,0.12309725295262465,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.005666608415570175,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,1683.2123440054015,19.500000000000057,0.3666666666666666,431.59315832793203,2.0387198773333335,0.076085625,0.36666666666666664,2038.7198773333334,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,36.84546741397973,51.66666666666668,46.10666666666668,0.0,50.98490143404256,0.0,0.0,0.0,36.84546741397973,50.80855099605092,50.98490143404256,50.7203757770551,12.43753247303448,19.14523903144094,-0.0658077269145077,6.376238318929225,-0.07037228158136782,-0.3,9.236100170605994,1200.2225666632746,-376.6940318732865,-74.24321319763084,-728.0874975658395,0.0,0.0,192.97304037726414,0.0,0.0,0.028492788543485057,0.0,0.0,0.3751416728422207,0.0,52.124679846448736,0.20524663906020071,8.855872390657334,0.002768362883182202,-20.341396200394705,1.2220121750801687,0.09227111487594082,-809.85141130525,1.564221104031484,0.030042962418431074,12.228511391438373,-86.47172458906921
2025-01-01 22:00:00,1.786544542897364,0.1361939965053834,0.0,1.786544542897364,0.1361939965053834,0.0,0.02341154266935707,0.0,0.17509263489467353,1.5380403653333334,0.05,0.0,0.0,0.12161066317205008,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.004882001096491228,0.0,0.01852954157286584,0.0,0.012945083998606737,0.0,0.11854091733254553,0.08890568799940914,1224.1544320039284,19.500000000000057,0.26666666666666666,313.88593332940513,1.4827053653333335,0.05533500000000001,0.26666666666666666,1482.7053653333335,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,36.373339068329685,51.66666666666668,46.10666666666668,0.0,50.65596170602204,0.0,0.0,0.0,36.373339068329685,50.500062618547844,50.65596170602204,50.42211307481076,12.43753247303448,19.24193890336618,-0.04208456082837486,5.699006553018777,-0.7038161845020267,-1.95,9.236100170605994,613.1387863004263,-833.5709055442072,-175.89905631644237,-848.862810786761,0.0,0.0,190.20631335075242,0.0,0.0,0.030201830361588033,0.0,0.0,0.397643254448457,0.0,47.640851732506576,0.20359593467792161,8.89411690457039,0.0027626757250183544,-21.771870110247118,1.2216121982350827,0.11379976638550744,-1156.53087589227,9.074037018657796,0.04876047491208412,-90.92245564435217,-84.97660067209019
2025-01-01 23:00:00,1.8287426157765885,0.14646153061023917,0.0,1.8287426157765885,0.14646153061023917,0.0,0.059996097031458376,0.0,0.27683367624513017,1.4419128425,0.05,0.0,0.0,0.13187819727690583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00409739377741228,0.0,0.0558987032540461,0.0,0.10099607987592235,0.0,0.1352041423668357,0.10140310677512675,1147.6447800036829,19.500000000000057,0.24999999999999997,294.2680624963173,1.3900362800000001,0.05187656250000001,0.25,1390.03628,5560.14512,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6577.650324511704,0.0,0.0,35.109546859628395,51.66666666666668,46.10666666666668,0.0,50.192116181415514,0.10192862347346969,267.93232995114266,0.0,35.109546859628395,49.27535436414739,50.192116181415514,48.81697345551334,12.43753247303448,19.107597111786408,-0.07023160930057888,4.917519665624446,-1.9174137248026477,-3.05,9.236100170605994,651.8578116731765,-764.3690820514413,-162.23738341584036,-912.2752170827979,0.0,0.0,361.4658339891767,0.0,0.516675,0.031011990410402368,0.0,0.0,0.40830998141757413,34.100350678266665,55.02241476311489,0.20493007189884932,8.826112916303469,0.0027575804626678497,2.7162244581730666,1.2221774250156818,0.10116206686246763,-1074.3385982795144,15.701453731755779,0.04110409146325908,-69.0366898512929,-93.20069356454745
