Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:47:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.97971030646094,51.666666666666686,46.10666666666668,0.0,50.94238679043155,0.0,0.0,0.0,33.97971030646094,50.16606186809542,50.94238679043155,49.77789940692736,12.43753247303448,20.99021922864837,-0.2320029935739143,9.928611210494406,2.476955734454275,1.7,9.236100170605994,-609.0699907934076,-1234.3959883360765,-54.02768499314838,-1367.7554508679948,-0.0,-0.0,302.3262357365674,2090.4314684323535,1.0,0.05427314458330816,0.0,0,0.7023510633542438,65.99961422222222,456.3592243380198,0.1943729058876022,9.904940453572317,0.0029317302567974097,119.39653791406172,1.2177730736104686,0.11743602450914864,-1262.45000840177,28.054020065693585,0.043483515790714806,-44.13744943626598,-9.890235556882395
2025-01-01 10:48:00,14.641972580610132,0.13568593432185896,0.0,0.24403287634350218,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,14.348598427222221,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,On,11396.17266822396,21.722222222222285,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,34.06196023624207,51.666666666666686,46.10666666666668,0.0,50.93919273793519,0.0,0.0,0.0,34.06196023624207,50.1632006074977,50.93919273793519,49.77520454227896,12.43753247303448,20.91665454944595,-0.3055676727763341,9.8809091853958,2.5333821642449106,1.7,9.236100170605994,10801.819893304359,1727.1561188450987,-56.664600725527784,-1359.213011856637,-0.0,-0.0,302.3262357365674,2095.7304480471907,1.0,0.05414064616671287,0.0,0,0.7006363957317402,65.99961422222222,462.5340012004682,0.19529222735459512,9.872496970783095,0.0029323047402952636,119.13615935153743,1.218077293593863,0.11730429072046696,-1253.7235252384667,28.45388508530457,0.043712223225439654,-47.59193937439122,-9.072661351136576
2025-01-01 10:49:00,14.641972580610132,0.13568593432185896,0.0,0.24403287634350218,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,14.348598427222221,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,On,11396.17266822396,21.722222222222285,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.808341171736075,51.666666666666686,46.10666666666668,0.0,50.93599130119694,0.0,0.0,0.0,33.808341171736075,50.160332421046846,50.93599130119694,49.7725029809718,12.43753247303448,21.131751450307256,-0.0904707719150295,10.130032151340554,2.589879633476148,1.7,9.236100170605994,10763.825746081511,1679.3089221588978,-59.36209214594837,-1384.2497831966828,-0.0,-0.0,302.3262357365674,2101.058777415123,1.0,0.05452757851244101,0.0,0,0.7056437036103387,65.99961422222222,449.5766253176663,0.19276510482527598,9.969585933973441,0.0029328778277994795,119.5067828313737,1.2171865537486728,0.11799064640117454,-1299.4606025578419,26.343765718478796,0.0439400259440759,-51.083174941407485,-8.278917204540882
2025-01-01 10:50:00,14.641972580610132,0.13568593432185896,0.0,0.24403287634350218,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,14.348598427222221,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,On,11396.17266822396,21.722222222222285,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.561282043999185,51.666666666666686,46.10666666666668,0.0,50.93281284725028,0.0,0.0,0.0,33.561282043999185,50.15748559058254,50.93281284725028,49.76982196224866,12.43753247303448,21.341231713918905,0.0,10.364051361936541,2.6464157672013733,1.7,9.236100170605994,10728.531969486388,1634.1876475440345,-62.11914975293537,-1408.8059726812346,-0.0,-0.0,302.3262357365674,2106.4152947889834,1.0,0.05490301057445822,0.0,0,0.7105021858302201,65.99961422222222,438.83903820709617,0.19034050959484958,10.064083994185594,0.002933453118826488,119.86167399188827,1.2163203110920464,0.11863177281388107,-1342.7907604558934,24.552649001667007,0.04416680841406985,-54.60900831698637,-7.5101414359490075
2025-01-01 10:51:00,14.641972580610132,0.13568593432185896,0.0,0.24403287634350218,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,14.348598427222221,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,On,11396.17266822396,21.722222222222285,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.320384895699526,51.666666666666686,46.10666666666668,0.0,50.92965678273558,0.0,0.0,0.0,33.320384895699526,50.15465956372547,50.92965678273558,49.767160954220415,12.43753247303448,21.54543681785119,0.0,10.584174391796683,2.702957442819576,1.7,9.236100170605994,10694.14549556912,1591.3911441617454,-64.93429587138803,-1432.9076619978998,-0.0,-0.0,302.3262357365674,2111.7988279351166,1.0,0.0552676803011001,0.0,0,0.7152213922120594,65.99961422222222,428.55425360649326,0.18801112623632807,10.156204642421109,0.0029340305291852995,120.20179571984067,1.215477055483132,0.11923168240875906,-1383.869228757432,22.83461392091649,0.0443924544222146,-58.16717455336466,-6.767121318023375
2025-01-01 10:52:00,14.641972580610132,0.13568593432185896,0.0,0.24403287634350218,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,14.348598427222221,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,On,11396.17266822396,21.722222222222285,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.08535345651045,51.666666666666686,46.10666666666668,0.0,50.9265225502802,0.0,0.0,0.0,33.08535345651045,50.15185382160632,50.9265225502802,49.7645194572694,12.43753247303448,21.744620876477477,0.0,10.791416350725969,2.7594712444762397,1.7,9.236100170605994,10660.78720651211,1550.8161832387013,-67.80566740306587,-1456.5720422929508,-0.0,-0.0,302.3262357365674,2117.208180473721,1.0,0.05562215586812366,0.0,0,0.7198086755423985,65.99961422222222,418.8603448445325,0.18577101410018346,10.244614222688892,0.0029346099797384366,120.52790035351467,1.2146556472884351,0.11979374106623647,-1422.8266156759616,21.217039916402193,0.04461684886356484,-61.755319612775004,-6.050347790290851
2025-01-01 10:53:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,32.855920660302814,51.666666666666686,46.10666666666668,0.0,50.92340961930426,0.0,0.0,0.0,32.855920660302814,50.14906787030325,50.92340961930426,49.76189699580274,12.43753247303448,21.93901292940298,0.0,10.986671435598408,2.815923841301312,1.7,9.236100170605994,-767.7659581096281,-1440.0810987023615,-70.73108773249002,-1479.8144732583269,-0.0,-0.0,302.3262357365674,2122.6421544379214,1.0,0.055966949628410166,0.0,0,0.7242706662015801,65.99961422222222,409.7222794121314,0.18361481478827255,10.331693322150352,0.002935191395242483,120.84066878409024,1.2138550582324255,0.12032088811725361,-1459.7800190251007,19.698920322739212,0.044839879173523924,-65.37102512760666,-5.360062604883372
2025-01-01 10:54:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,32.96535372348776,51.666666666666686,46.10666666666668,0.0,50.92031748337993,0.0,0.0,0.0,32.96535372348776,50.14630123838263,50.92031748337993,49.759293115883985,12.43753247303448,21.842180124757128,0.0,10.876706773363683,2.8722822997568733,1.7,9.236100170605994,-745.521934063058,-1418.173467413182,-73.70812914897654,-1468.218520446181,-0.0,-0.0,302.3262357365674,2128.099536687946,1.0,0.055795338545259705,0.0,0,0.7220498399041636,65.99961422222222,420.3703506465555,0.18474000369681748,10.289656337936822,0.002935774703976025,120.52998218037774,1.214253085567935,0.12002429178442812,-1438.9387642317263,20.76529681854435,0.0450614364568413,-69.01183021399763,-4.696298934978907
2025-01-01 10:55:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.07104445861811,51.666666666666686,46.10666666666668,0.0,50.91721550435819,0.0,0.0,0.0,33.07104445861811,50.14352539165385,50.91721550435819,49.756680335301695,12.43753247303448,21.748554491846452,0.0,10.774196401986714,2.928514338277293,1.7,9.236100170605994,-725.7611678150689,-1397.992934324569,-76.73416487378476,-1457.0409224830898,-0.0,-0.0,302.3262357365674,2133.579103345165,1.0,0.05562914418168536,0.0,0,0.7198991116042628,65.99961422222222,428.9535189314535,0.18583636232286666,10.24850514116946,0.0029363563222828135,120.2267458472833,1.2146381655866132,0.11974713952697519,-1419.5792036539317,21.586269329362636,0.04528141635690975,-72.67525058251604,-4.058914291268719
2025-01-01 10:56:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.173272861502525,51.666666666666686,46.10666666666668,0.0,50.91410402069316,0.0,0.0,0.0,33.173272861502525,50.14074064523956,50.91410402069316,49.75405895751276,12.43753247303448,21.657895699430128,0.0,10.678387399087049,2.9845885309786055,1.7,9.236100170605994,-707.0847929231979,-1379.147131288835,-79.80641368116459,-1446.2497018882023,-0.0,-0.0,302.3262357365674,2139.0796206689497,1.0,0.05546796440452074,0.0,0,0.7178132772795351,65.99961422222222,436.8386732284369,0.1869059685628305,10.208870142224363,0.0029369362933923497,119.93043659017204,1.215011263845823,0.11948752423915031,-1401.545523795813,22.3983925069779,0.04549971970149478,-76.35879513738823,-3.4476185437763522
2025-01-01 10:57:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.27223682809488,51.666666666666686,46.10666666666668,0.0,50.91098334552003,0.0,0.0,0.0,33.27223682809488,50.13794729068533,50.91098334552003,49.75142926326798,12.43753247303448,21.570033954637168,0.0,10.588686042782214,3.040474469031387,1.7,9.236100170605994,-688.6068274679591,-1361.5423207389745,-82.92198089731454,-1435.8216745176635,-0.0,-0.0,302.3262357365674,2144.599845824782,1.0,0.055311519587037304,0.0,0,0.71578871826864,65.99961422222222,444.88861131313695,0.18795017183391993,10.170663775564016,0.0029375146574576465,119.64068182109,1.215373058186702,0.11924394661773775,-1384.7144166961282,23.17209595715378,0.04571625296653252,-80.05998041109555,-2.862000486218994
2025-01-01 10:58:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.36808194098747,51.666666666666686,46.10666666666668,0.0,50.90785377407822,0.0,0.0,0.0,33.36808194098747,50.13514560287293,50.90785377407822,49.7487915172703,12.43753247303448,21.484844409546348,0.0,10.504591777825178,3.0961428864278777,1.7,9.236100170605994,-670.8139270180483,-1345.0764198985541,-86.07789404925983,-1425.7392839950228,-0.0,-0.0,302.3262357365674,2150.138527747976,1.0,0.055159608007782274,0.0,0,0.7138228240857111,65.99961422222222,452.59912124040704,0.18896986102126445,10.133081197004245,0.002938091452429247,119.35720486631791,1.2157240433129304,0.11901514191204364,-1368.98203581597,23.905615917415847,0.04593092859073811,-83.77634309840423,-2.301550950855602
2025-01-01 10:59:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.460950522288435,51.666666666666686,46.10666666666668,0.0,50.90471558844135,0.0,0.0,0.0,33.460950522288435,50.13233584442537,50.90471558844135,49.746145972417395,12.43753247303448,21.402205006287875,0.0,10.425674559287932,3.151565755297257,1.7,9.236100170605994,-653.6241412336934,-1329.6619695671143,-89.27113348941052,-1415.985544726859,-0.0,-0.0,302.3262357365674,2155.6944079492323,1.0,0.055012031187175,0.0,0,0.7119130261980863,65.99961422222222,460.03516775659807,0.18996593753776903,10.096806080370989,0.002938666714612482,119.0797349102964,1.216064704184919,0.11880002216641689,-1354.2593365507062,24.597366983591826,0.046143665166355714,-87.50545088102648,-1.7656826083840365
2025-01-01 11:00:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.52087781612556,51.666666666666686,46.10666666666668,0.0,50.90156905781222,0.23648165869390006,634.1455309155477,0.0,33.52087781612556,50.12951826598141,50.90156905781222,49.743492870066014,12.43753247303448,21.322006811680684,0.0,10.351557430656598,3.2067163552760474,1.7,9.236100170605994,-637.0141900313648,-1315.2210673764594,-92.49865869068688,-1406.5452410033947,-0.0,-0.0,302.3262357365674,2161.2662213141507,1.0,0.05486861248384301,0.0,0,0.7100570386822811,65.99961422222222,467.20481523546243,0.190939191837951,10.061782534008376,0.002939240478706681,118.80802912773876,1.216395473212227,0.11859763162473975,-1340.468512759752,25.247445383292696,0.04635438752783487,-91.24491171659486,-1.253746974092044
2025-01-01 11:01:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.547984273135626,51.666666666666686,46.10666666666668,0.0,50.89040386761846,0.23655032359721923,634.1455309155479,0.0,33.547984273135626,50.073297433887944,50.89040386761846,49.66474421702269,12.43753247303448,21.244149755687314,0.0,10.28190470671171,3.261569320864493,1.7,9.236100170605994,-620.9560376425677,-1301.6837228455204,-95.75743071492828,-1397.4043967312948,-0.0,-0.0,302.3262357365674,2166.8526969460504,1.0,0.05472918968097051,0.0,0,0.7082527622836098,65.99961422222222,474.12212335215963,0.19189034781511144,10.027959270469204,0.0029398127779707408,118.54186360568812,1.2167167476422522,0.11840711665436993,-1327.5405608307972,25.85683798527686,0.04656302675709766,-94.99238174950005,-0.7650489654282211
2025-01-01 11:02:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.57247185561289,51.666666666666686,46.10666666666668,0.0,50.879229155342884,0.23661908699824022,634.1455309155479,0.0,33.57247185561289,50.017074319295986,50.879229155342884,49.58599690127254,12.43753247303448,21.168540988237808,-0.05368123398447722,10.216413704655093,3.316100670170937,1.7,9.236100170605994,-605.4233942716768,-1288.9864922758718,-99.04443130565853,-1388.5500610269664,-0.0,-0.0,302.3262357365674,2172.4525626583118,1.0,0.05459361219736184,0.0,0,0.7064982483244403,65.99961422222222,480.80043101872224,0.19282007814777313,9.994557675806588,0.0029403836443360164,118.28102985933526,1.2170288961917397,0.11822770484253614,-1315.4135598540465,26.427067578174658,0.04676952012126043,-98.7455719851213,-0.29885932053722986
2025-01-01 11:03:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.59444186648159,51.666666666666686,46.10666666666668,0.0,50.86804515890232,0.23668794756870384,634.1455309155479,0.0,33.59444186648159,49.960849142727795,50.86804515890232,49.50725113464054,12.43753247303448,21.09509366374014,-0.12712855848214488,10.154808871116511,3.370287817997032,1.7,9.236100170605994,-590.3912498841622,-1277.0752920439343,-102.35667901259767,-1379.9701479619132,-0.0,-0.0,302.3262357365674,2178.0645307740847,1.0,0.054461739035422306,0.0,0,0.704791672148926,65.99961422222222,487.25266234118357,0.19372901537766532,9.96226899256162,0.002940953108498761,118.02533225885776,1.2173322639399764,0.11805869028178342,-1304.0314359593808,26.956143915446578,0.0469738109563005,-102.50225385556749,0.14557484296982093
2025-01-01 11:04:00,0.2933741533879097,0.13568593432185896,0.0,0.004889569223131828,0.002261432238697649,0.0,0.06335057628245296,0.0,0.18002357710545674,0.0,0.05,0.0,0.0,0.12110260098852563,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0031589802631578944,0.0,On,0.06019159601929506,0,On,0.018553442454089186,0,On,0.1006790267652073,0.07550927007390545,On,0,0,Off,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,33.61398958465418,51.666666666666686,46.10666666666668,0.0,50.856852107051736,0.23675690403370064,634.1455309155479,0.0,33.61398958465418,49.90462211617543,50.856852107051736,49.42850712073729,12.43753247303448,21.023726105838985,-0.1984961163832999,10.096837028027442,3.4241095758237208,1.7,9.236100170605994,-575.8360001163948,-1265.8847594152267,-105.69124270912607,-1371.6533237436038,-0.0,-0.0,302.3262357365674,2183.687321427785,1.0,0.05433343738979056,0.0,0,0.7031313151172593,65.99961422222222,493.4910878906416,0.1946177590477422,9.93105124649082,0.0029415211999974152,117.77458626616473,1.2176271756713184,0.11789942165159169,-1293.3429630081328,27.45820359290601,0.04717584850810527,-106.26026379303381,0.5690210839077534
