Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.4755776136202344,0.10304445264495349,0.18426937499999999,0.4755776136202344,0.10304445264495349,0.18426937499999999,0.07934489695432384,0.18125177916591054,0.2149809375,0.0,0.18426937499999999,0.0,0.10304445264495349,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.001879599780701754,0.0,0.0774652971736221,0.0,0.04385917563930583,0.0,0.09973232908538178,0.07479924681403631,0.0,0.0,3783.739910580531,21.111111111111143,0.36000000000000004,751.5634649194678,5.4004030475,0.2149809375,0.45,4320.322437999999,9600.716528888888,0.0,0.0,74.83112755298895,51.66666666666668,46.10666666666668,0.0,50.390931246479035,0.07716132503659501,203.8567028753599,0.0,116.92363680154524,48.640939605185785,50.390931246479035,47.765943784539175,12.43753247303448,20.80378018833312,-0.0658000090417777,8.491197372292211,0.7828472383499013,0.85,9.236100170605994,2985.8097052216835,-984.5967524658251,22.26511844063614,-1165.6375925887207,0.0,0.0,319.6150273064798,392.64533857988346,1.0,0.04449444593605777,0.0,0.0,0.8025969785869781,65.99961422222222,48.09235992339328,0.20314451920773807,9.928824472041692,0.0030288504519471178,93.01036581415275,1.2184757094246341,0.17639820834348063,-1777.8908900314523,41.73067264615909,0.0019166773612158117,-6.584222572633572,28.849341013269715
2025-01-01 11:00:00,0.3638103721454904,0.09169003460339833,0.2093341959317438,0.36381037214549033,0.09169003460339833,0.20933419593174377,0.027570528642584642,0.1371834198917946,0.19905642361111112,0.03871440426507711,0.1706197916666667,0.0,0.09169003460339833,0.0,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.001879599780701754,0.0,0.02569092886188289,0.0,0.014930040420596808,0.0,0.0845931050299749,0.06344482877248116,0.0,0.0,3503.4628801671583,21.111111111111143,0.3333333333333333,695.8920971476554,5.000373192129629,0.19905642361111112,0.4166666666666667,4000.2985537037034,9600.716528888888,879.2133333333333,0.0,81.64781975475026,51.66666666666668,46.10666666666668,0.0,51.58225455492228,0.04409936517624126,117.68635488890638,879.2133333333333,127.57471836679727,51.17589192034973,51.58225455492228,50.972710603063454,12.43753247303448,20.798808264267088,-0.05977184646483984,9.182815533752377,3.9697228236063955,1.95,9.236100170605994,2684.8114451457045,-818.9477560854773,67.94630153538733,-1049.084680697845,0.0,0.0,170.94336039205882,384.3864291391285,0.1835,0.042643948841968565,0.0,0.0,0.7692174556969902,12.110929209777778,59.48988528433185,0.20501024083613092,9.954230746573097,0.003057344126852458,36.69973887718411,1.21790342473195,0.1645102698683747,-1552.7900975502137,37.95024431708114,0.0019166773612158117,-5.048996208284988,72.99529774367232
2025-01-01 12:00:00,0.3044568504000103,0.09148792266154772,0.12967104166666668,0.30445685040001036,0.09148792266154772,0.12967104166666665,0.02039110235268084,0.13278286610288506,0.15128288194444442,0.0,0.12967104166666668,0.0,0.09148792266154772,0.0,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.001957916438230994,0.0,0.018433185914449847,0.0,0.010798969220821386,0.0,0.08244060871877962,0.06183045653908469,0.0,0.0,2662.631788927041,21.111111111111143,0.25333333333333335,528.8779938322181,3.800283626018518,0.15128288194444442,0.31666666666666665,3040.2269008148146,9600.716528888888,0.0,0.0,80.95345423575866,51.66666666666668,46.10666666666668,0.0,51.13125987247687,0.03221937032728574,86.17034798645349,0.0,126.4897722433729,50.95664804571143,51.13125987247687,50.869342132328725,12.43753247303448,20.789578491539935,-0.06639653377603766,9.413733855773643,7.117816622822856,3.05,9.236100170605994,1918.3292944512064,-926.9265007435558,66.01067961553049,-967.8331972570766,0.0,0.0,151.7921001910291,386.8204299425318,0.0665,0.041965795223903646,0.0,0.0,0.7569848268053098,4.388974345777778,71.73860259021318,0.20553649332731888,9.95442406737426,0.0030649876405953085,11.051704674220751,1.217324915457063,0.18311701528004182,-1494.5647396720365,38.76024509626238,0.0019166773612158117,-10.13073216702143,76.14141178255191
2025-01-01 13:00:00,0.42969788138563464,0.10445671293649934,0.13649583333333334,0.42969788138563464,0.10445671293649934,0.13649583333333332,0.07462217868214033,0.19583056381460542,0.15924513888888886,0.0,0.13649583333333334,0.0,0.10445671293649934,0.0,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0021928664108187136,0.0,0.07242931227132161,0.0,0.05655494656593959,0.0,0.09973232908538178,0.07479924681403631,0.0,0.0,2802.770304133727,21.111111111111143,0.26666666666666666,556.7136777181244,4.000298553703703,0.15924513888888886,0.3333333333333333,3200.2388429629627,9600.716528888888,0.0,0.0,77.33883693900391,51.66666666666668,46.10666666666668,0.0,50.242518724039755,0.06607728622088983,172.54016437102376,0.0,120.84193271719363,49.63999378693612,50.242518724039755,49.3387313183843,12.43753247303448,20.830469328714653,-0.05098019461980705,9.678232221060801,9.610618860885243,4.45,9.236100170605994,2376.447990743941,-622.4653840945665,50.59350867726659,-848.9040493445732,0.0,0.0,329.4710936829913,444.09228921078113,1.0,0.04002861844568615,0.0,0.0,0.7220417637672722,65.99961422222222,93.11064227179607,0.2057064363064082,9.981833313419342,0.003076808750233993,51.04143533044985,1.2165750485700064,0.17834092803801294,-1217.3983973234078,38.21933551071715,0.0019166773612158117,-12.781067057696466,63.37457573496306
2025-01-01 14:00:00,0.39549105719149386,0.10459124395594906,0.14108627926507708,0.39549105719149386,0.10459124395594906,0.1410862792650771,0.07655621843330486,0.19950098459152227,0.11943385416666666,0.03871440426507711,0.102371875,0.0,0.10459124395594906,0.0,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0023494997258771927,0.0,0.07420671870742766,0.0,0.060045992650256855,0.0,0.09991170377798138,0.07493377783348601,0.0,0.0,2102.077728100295,21.111111111111143,0.2,417.53525828859324,3.0002239152777777,0.11943385416666666,0.25,2400.179132222222,9600.716528888888,879.2133333333333,0.0,77.74305593861291,51.66666666666668,46.10666666666668,0.0,50.63891167023673,0.09816264410254262,258.5110439593605,879.2133333333333,121.47352490408267,49.69319105285487,50.63891167023673,49.220330744163945,12.43753247303448,20.78296539988502,-0.0633382286866287,10.112694135300659,11.042313149195202,4.7,9.236100170605994,1738.8476209020325,-722.7661081881222,6.232997954071649,-812.6185672381528,0.0,0.0,335.06299798259073,481.53218287645103,1.0,0.0391173570259103,0.0,0.0,0.7056043040612668,65.99961422222222,114.3254620572995,0.2074718753301301,9.977494539798164,0.003095840461201671,33.26956686044796,1.2161464673726152,0.16780878345445382,-1176.9167782582438,36.615411781528316,0.0019166773612158117,-15.690257536193728,21.923255490265376
2025-01-01 15:00:00,0.3274167870056615,0.09678187598323168,0.102371875,0.3274167870056615,0.09678187598323167,0.102371875,0.04596168285150222,0.16202124998749262,0.11943385416666666,0.0,0.102371875,0.0,0.09678187598323168,0.0,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0027410830135233917,0.0,0.04322059983797883,0.0,0.03297874867651704,0.0,0.09044072000872211,0.06783054000654155,0.0,0.0,2102.077728100295,21.111111111111143,0.2,417.53525828859324,3.0002239152777777,0.11943385416666666,0.25,2400.179132222222,9600.716528888888,0.0,0.0,76.1890971711585,51.66666666666668,46.10666666666668,0.0,51.02060968954616,0.15905026146221102,430.85173993226744,0.0,119.04546432993516,49.14501000821277,51.02060968954616,48.20721016754609,12.43753247303448,20.795093923837275,-0.0559209796755006,9.993466227493327,10.962411707191642,4.15,9.236100170605994,1585.2756287766429,-740.6614777883505,-50.38476307701296,-853.4803212562936,0.0,0.0,230.26291520371765,400.3077014146429,0.43349999999999994,0.039642912575975096,0.0,0.0,0.7150843478664601,28.61083276533333,106.4153067289238,0.20768433305322856,9.98892016905903,0.0031013371906179654,-4.708974142432296,1.216092268253806,0.15959636904745722,-1197.5683170419632,39.371580965019476,0.0019166773612158117,-16.88689883328498,-33.49786424372798
2025-01-01 16:00:00,0.34511267323160894,0.09822761132330195,0.11602145833333334,0.345112673231609,0.09822761132330193,0.11602145833333333,0.04666653276926538,0.16308777240678804,0.13535836805555554,0.0,0.11602145833333334,0.0,0.09822761132330195,0.0,1.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.0034459329312865493,0.0,0.04322059983797883,0.0,0.03211762397571878,0.0,0.08954384654572407,0.06715788490929303,0.0,0.0,2382.354758513668,21.111111111111143,0.22666666666666668,473.2066260604057,3.400253770648148,0.13535836805555554,0.2833333333333333,2720.2030165185183,9600.716528888888,0.0,0.0,72.60983884993875,51.66666666666668,46.10666666666668,0.0,50.106033863381036,0.0,0.0,0.0,113.45287320302928,47.72524967688087,50.106033863381036,46.534857583630796,12.43753247303448,20.74738831939245,-0.07455462403697612,9.851124718725483,9.610626018419874,3.05,9.236100170605994,1702.3046005075973,-1048.81346292554,-109.43931223785908,-958.6967309401291,0.0,0.0,224.37511381918608,153.72321054486258,0.31650000000000006,0.041570416861684265,0.0,0.0,0.7498529371449244,20.888877901333334,54.27145911487257,0.20766666329899175,9.957212287934567,0.0030919285415581233,-48.86137552634397,1.216296603613631,0.17410069028707065,-1563.487956642586,41.46786765664016,0.0019166773612158117,-16.337858340231033,-93.10145389762806
2025-01-01 17:00:00,0.5432234291029726,0.11716894803646838,0.16838544593174376,0.5432234291029725,0.11716894803646836,0.16838544593174376,0.13435857846189247,0.25758196869663563,0.15128288194444442,0.03871440426507711,0.12967104166666668,0.0,0.11716894803646838,0.0,1.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.004385732821637427,0.0,0.12997284564025505,0.0,0.10135670464801107,0.0,0.11103293471915705,0.08327470103936777,0.0,0.0,2662.631788927041,21.111111111111143,0.25333333333333335,528.8779938322181,3.800283626018518,0.15128288194444442,0.31666666666666665,3040.2269008148146,9600.716528888888,879.2133333333333,0.0,79.66527303447977,51.66666666666668,46.10666666666668,0.0,51.358109744099494,0.06243128662603002,172.34069597290699,879.2133333333333,124.47698911637465,50.461032560440735,51.358109744099494,50.012493968611366,12.43753247303448,20.836959154753394,-0.05090553927611949,9.02854212563193,6.826357777660891,1.95,9.236100170605994,2051.7354658208337,-1129.9391652093784,-163.5537567172937,-1072.0698104577236,0.0,0.0,450.1678559504093,12.398312533066749,1.0,0.04352663021268786,0.0,0.0,0.7851393845195762,65.99961422222222,11.00563140110743,0.20490101879845418,9.967894103334014,0.0030689130282123677,-43.40897559712816,1.2153712459219104,0.1855185357792966,-1705.8817714464626,47.0646124048661,0.0019166773612158117,-12.187794478937915,-151.3659622383558
2025-01-01 18:00:00,0.45037973330610587,0.10633888555809103,0.143320625,0.45037973330610587,0.10633888555809103,0.143320625,0.07978183016073258,0.20339050731203998,0.1672073958333333,0.0,0.143320625,0.0,0.10633888555809103,0.0,1.0,0.0,0.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.005012266081871344,0.0,0.07476956407886125,0.0,0.061605326567918554,0.0,0.09470983769259277,0.07103237826944456,0.0,0.0,2942.9088193404136,21.111111111111143,0.28,584.5493616040305,4.200313481388888,0.1672073958333333,0.35,3360.250785111111,9600.716528888888,0.0,0.0,79.82613524036272,51.66666666666668,46.10666666666668,0.0,51.23079204055171,0.0,0.0,0.0,124.72833631306675,50.497565851435716,51.23079204055171,50.13095275687771,12.43753247303448,20.773933950382546,-0.061872075224991656,9.17097212936468,4.171324140642797,1.15,9.236100170605994,2134.6414090179564,-914.7523821101441,-150.58242576412042,-1109.7111498896609,0.0,0.0,305.1534815996244,0.0,0.43349999999999994,0.04324122188321789,0.0,0.0,0.7799911495415446,28.61083276533333,-3.7097420324204307,0.20445858245891665,9.916825479053566,0.003051941550394301,-68.01679303608701,1.2150329419898651,0.14841967623030572,-1542.3034344047767,43.0016906906019,0.0019166773612158117,-7.569844669793577,-143.01258109432686
2025-01-01 19:00:00,0.33701564833157693,0.0948098926039273,0.15697020833333333,0.33701564833157693,0.0948098926039273,0.15697020833333333,0.019929888928659698,0.13395384968069504,0.1831319097222222,0.0,0.15697020833333333,0.0,0.0948098926039273,0.0,1.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.005325532711988304,0.0,0.014604356216671392,0.0,0.007540659542125279,0.0,0.08122086080910228,0.06091564560682669,0.0,0.0,3223.185849753786,21.111111111111143,0.3066666666666667,640.220729375843,4.600343336759258,0.1831319097222222,0.38333333333333336,3680.274669407407,9600.716528888888,0.0,0.0,77.68303476551951,51.66666666666668,46.10666666666668,0.0,50.42379273558015,0.0,0.0,0.0,121.37974182112423,49.761434669520554,50.42379273558015,49.430255636490756,12.43753247303448,20.83404165999693,-0.057169307333112054,9.348780523159043,2.2912062797420902,-0.25000000000000006,9.236100170605994,2114.432113036506,-961.6729249091948,-143.80557205534086,-1239.4173882117423,0.0,0.0,148.1982783527176,0.0,0.0,0.04467648605140391,0.0,0.0,0.8058806434014227,0.0,-17.53462685825565,0.2012217184689205,9.902249936206573,0.0030144801141402102,-98.34998522003745,1.2148122175707163,0.1303507302145897,-1642.4324476693341,40.53879338429656,0.0019166773612158117,-6.403706254057068,-137.4018658012838
2025-01-01 20:00:00,0.36807980256338263,0.09410376245815438,0.18426937499999999,0.36807980256338263,0.09410376245815438,0.18426937499999999,0.020086522243718173,0.13301234281966448,0.2149809375,0.0,0.18426937499999999,0.0,0.09410376245815438,0.0,1.0,0.0,0.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.005482166027046783,0.0,0.014604356216671392,0.0,0.007540659542125279,0.0,0.08122086080910228,0.06091564560682669,0.0,0.0,3783.739910580531,21.111111111111143,0.36000000000000004,751.5634649194678,5.4004030475,0.2149809375,0.45,4320.322437999999,9600.716528888888,0.0,0.0,75.70001129556583,51.66666666666668,46.10666666666668,0.0,49.63883748202606,0.0,0.0,0.0,118.28126764932159,49.04404007493145,49.63883748202606,48.74664137138415,12.43753247303448,20.85334351594752,-0.05007108486091797,9.26568300937756,0.6313138852908897,-0.55,9.236100170605994,2633.419302821474,-825.9089241761355,-136.3067051786408,-1268.2841675044363,0.0,0.0,147.41340480674552,0.0,0.0,0.04502031452995929,0.0,0.0,0.812082669120257,0.0,-29.449845061366847,0.19852302208498826,9.869866439497649,0.00297740348230491,-79.75119752862662,1.2147595738329855,0.12517394876693086,-1618.120782454768,40.6483933591647,0.0019166773612158117,2.4911656532488253,-138.79787083188967
2025-01-01 21:00:00,0.501884079124972,0.10612426675232359,0.12743669593174378,0.501884079124972,0.10612426675232359,0.12743669593174378,0.0858144583792171,0.3125602804679772,0.10350934027777778,0.03871440426507711,0.08872229166666666,0.0,0.10612426675232359,0.0,1.0,0.0,0.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.005090582739400585,0.0,0.08072387563981652,0.0,0.17106125813154568,0.0,0.09818970672902515,0.07364228004676884,0.0,0.0,1821.8006976869224,19.444444444444457,0.17333333333333334,361.8638905167808,2.6001940599074076,0.10350934027777778,0.21666666666666667,2080.155247925926,9600.716528888888,879.2133333333333,0.0,82.1600669016755,51.66666666666668,46.10666666666668,0.0,50.33501751145023,0.1262076632459283,323.13880494920056,879.2133333333333,128.37510453386798,49.84520399928549,50.33501751145023,49.60029724320313,12.43753247303448,19.270136386677496,-0.050898736175512424,8.770362850343814,-0.11069448582236531,-0.3,9.236100170605994,1147.8804172563273,-1341.412202816272,-42.68226076015734,-1107.6328458530088,0.0,0.0,445.390144388607,0.0,0.8165,0.04306029934051423,0.0,0.0,0.7767276436572167,53.88868501244444,-11.677578966193142,0.21755507863192428,9.128607535734767,0.0029573881734576498,-16.671343027255134,1.2213528438292516,0.1464333700617052,-1747.6679185470346,44.3918252139817,0.0019166773612158117,78.4964204183698,-121.17868117852713
2025-01-01 22:00:00,0.5118999299240812,0.10293619700404164,0.143320625,0.5118999299240812,0.10293619700404164,0.143320625,0.08444308104791418,0.26024945304283365,0.1672073958333333,0.0,0.143320625,0.0,0.10293619700404164,0.0,1.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.004385732821637427,0.0,0.08005734822627675,0.0,0.12300119037077809,0.0,0.09582196078671033,0.07186647059003273,0.0,0.0,2942.9088193404136,19.444444444444457,0.28,584.5493616040305,4.200313481388888,0.1672073958333333,0.35,3360.250785111111,9600.716528888888,0.0,0.0,84.9575859094342,51.66666666666668,46.10666666666668,0.0,50.865772934076205,0.0,0.0,0.0,132.74622798349094,50.852886710096286,50.86863942451369,50.84357710766884,12.43753247303448,19.192226964049105,-0.04737968765754529,7.954093068807527,-0.7127152466123785,-1.95,9.236100170605994,2032.1848704086754,-1665.6203194763114,-86.47162933778691,-1282.1908597626536,0.0,0.0,403.98461105790034,0.0,1.0,0.045743594947336215,0.0,0.0,0.825129301468305,65.99961422222222,-32.51770022698472,0.21832417549544372,9.089509329150369,0.0029541590682756677,-11.740543247711127,1.2216790364965944,0.17496523587960847,-2297.9466541130328,47.77697303269096,0.0019166773612158117,35.26237694652436,-121.73400628431128
2025-01-01 23:00:00,0.37122744085707776,0.09035129325353575,0.19109416666666668,0.3712274408570777,0.09035129325353575,0.19109416666666668,0.019018419275439406,0.12926582713719384,0.22294319444444444,0.0,0.19109416666666668,0.0,0.09035129325353575,0.0,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0036808829038742687,0.0,0.015337536371565137,0.0,0.008797436132479491,0.0,0.08186660970246087,0.061399957276845635,0.0,0.0,3923.8784257872176,19.444444444444457,0.37333333333333335,779.399148805374,5.600417975185184,0.22294319444444444,0.4666666666666667,4480.334380148148,9600.716528888888,0.0,0.0,82.90366461916129,51.66666666666668,46.10666666666668,0.0,50.0267707309513,0.0,0.0,0.0,129.53697596743953,50.067341551819545,50.08762696225367,50.0267707309513,12.43753247303448,19.1702831722652,-0.058152238752869616,7.410964012597049,-1.8850584932075976,-3.05,9.236100170605994,2716.026296661339,-1380.9326506827258,-138.5751523588591,-1379.1440607630434,0.0,0.0,212.942172301461,0.0,1.0665,0.04674526818630775,0.0,0.0,0.8431976220916321,70.38858856799999,-41.65024066429614,0.21816159707099322,9.072087100478393,0.0029477812192151864,-12.528350207672553,1.2217756774451858,0.1587829511656856,-2207.917392707524,47.58559321942407,0.0019166773612158117,-2.9649575395034358,-135.61019481935566
