Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.510062620489236,0.3225651874259412,0.0,0.510062620489236,0.3225651874259412,0.0,0.0369848149441186,0.0,0.24903499715037886,0.21654280839473858,0.007499999999999999,0.0,0.0,0.18050485104443784,0.13987283638150336,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.010267664473684211,0.0,0.026717150470434388,0.0,0.00836186242446167,0.0,0.20385514671926153,0.1528913600394461,0.0,0.0,35.89684430689178,51.66666666666668,46.10666666666668,0.0,50.82001263506525,0.0,0.0,0.0,35.89684430689178,50.868033621958396,50.89204411540498,50.82001263506525,12.43753247303448,206.40041704313344,20.000000000000057,0.9650083193739705,0.0,0.213106297139134,0.0034365112556045537,0.3809374823713727,202.9639057875289,1272.5635230987732,0.0,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2117.640871092823,20.013432336968886,0.0,0.85,22.68819311147975,-465.2368080158428,0.0,0.0,271.7499518241492,57.72058517433367,0.0,0.018491494073253793,0.0,0.0,0.4716844745918181,0.0,9.774632260039901,0.23491451286419107,9.917123548453441,0.003338139272203811,2.4704551890873576,1.2215312029056968
2025-01-01 11:00:00,0.5144438803790594,0.3280522231581367,0.0,0.5144438803790594,0.3280522231581367,0.0,0.0369848149441186,0.0,0.24903499715037886,0.22842406828456197,0.0,0.0,0.0,0.18050485104443784,0.1475473721136989,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.010267664473684211,0.0,0.026717150470434388,0.0,0.00836186242446167,0.0,0.20385514671926153,0.1528913600394461,0.0,0.0,35.54718538107233,51.66666666666668,46.10666666666668,0.0,50.528861964490154,0.0,0.0,0.0,35.54718538107233,50.56721667876853,50.586394035907716,50.528861964490154,12.43753247303448,172.4691421853989,20.000000000000057,0.7513040558287366,0.0,0.22478112538515146,0.0036429428994105032,0.30466082897306634,168.82619928598842,1337.8974239605122,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.020912510108,20.0134312263335,0.0,1.95,38.87101058515484,-416.9448391398819,0.0,0.0,271.7499518241492,71.37923966778925,0.0,0.017688317336781247,0.0,0.0,0.4511968928179155,0.0,11.596755715488582,0.23487638287908155,9.91430028960741,0.003339169569287237,-0.9998004409484058,1.2209572390041652
2025-01-01 12:00:00,0.4735506089718804,0.30155300628005555,0.0,0.4735506089718804,0.30155300628005555,0.0,0.037412634297188774,0.0,0.25087589655071163,0.18526207812398,0.0,0.0,0.0,0.18188552559468743,0.11966748068536813,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.010695483826754386,0.0,0.026717150470434388,0.0,0.00836186242446167,0.0,0.20385514671926153,0.1528913600394461,0.0,0.0,35.2012497838618,51.66666666666668,46.10666666666668,0.0,50.25375056638966,0.0,0.0,0.0,35.2012497838618,50.269323941041456,50.27711062836736,50.25375056638966,12.43753247303448,142.97000192106302,20.000000000000057,0.7706660142062114,0.0,0.18230647572458572,0.0029556023993942424,0.24544482933713935,140.01439952166876,1414.101702401586,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.709393043265,20.013541488777378,0.0,3.05,44.62565324478058,-384.3981072725412,0.0,0.0,274.01867057755214,75.49158212967406,0.0,0.01743316871693457,0.0,0.0,0.44468851430515477,0.0,12.03508801870668,0.23457213222237933,9.907273853260016,0.0033365273289085316,-8.267158467437682,1.2203459813159203
2025-01-01 13:00:00,0.4025135818768044,0.25483858772233337,0.0,0.4025135818768044,0.25483858772233337,0.0,0.0386960923563993,0.0,0.25087589655071163,0.11294159296969353,0.0,0.0,0.0,0.18188552559468743,0.07295306212764595,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.011978941885964912,0.0,0.026717150470434388,0.0,0.00836186242446167,0.0,0.20385514671926153,0.1528913600394461,0.0,0.0,34.85737909204671,51.66666666666668,46.10666666666668,0.0,49.94166175713418,0.0,0.0,0.0,34.85737909204671,49.974337939880705,49.99067603125398,49.94166175713418,12.43753247303448,92.57302185228313,20.000000000000057,0.8338280888061864,0.0,0.11113840095044486,0.0018031920192486635,0.15282266348400952,90.76982983303446,1644.444495344602,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.9490779562225,20.01360573522853,0.0,4.45,45.460300482782806,-333.9544975795039,0.0,0.0,275.30212863676263,75.22420865212784,0.0,0.016576287810630197,0.0,0.0,0.42283103656556287,0.0,11.539647573240899,0.23404870466714497,9.896918607506576,0.0033306277464820585,-9.944465571142167,1.2197768391925607
2025-01-01 14:00:00,0.3883132239265557,0.24511337462247992,0.0,0.3883132239265557,0.2451133746224799,0.0,0.03955173106253965,0.0,0.25087589655071163,0.09788559631330448,0.0,0.0,0.0,0.18188552559468743,0.06322784902779251,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.012834580592105262,0.0,0.026717150470434388,0.0,0.00836186242446167,0.0,0.20385514671926153,0.1528913600394461,0.0,0.0,34.51689971701229,51.66666666666668,46.10666666666668,0.0,49.63285132193691,0.0,0.0,0.0,34.51689971701229,49.68223343495835,49.706924491469074,49.63285132193691,12.43753247303448,81.29191287388757,20.000000000000057,0.8391065739754819,0.0,0.09632784085709063,0.0015577554562138524,0.13288317397849467,79.7341574176737,1672.5766119894945,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137.8300756640087,20.01364837754004,0.0,4.7,47.629273660617336,-320.2782296262941,0.0,0.0,276.157767342903,67.17859094492138,0.0,0.016197189123843846,0.0,0.0,0.41316091666141147,0.0,10.45782307012085,0.23351462719794663,9.886192000592567,0.003324675515596233,-15.67886301227073,1.2191682908157098
2025-01-01 15:00:00,0.4310410716353896,0.27123533221411567,0.0,0.4310410716353896,0.27123533221411567,0.0,0.04169082782789053,0.0,0.24995544685054522,0.1393947969569539,0.0,0.0,0.0,0.18119518831956263,0.09004014389455309,0.0,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.01497367735745614,0.0,0.026717150470434388,0.0,0.00836186242446167,0.0,0.20385514671926153,0.1528913600394461,0.0,0.0,34.18072502676619,51.66666666666668,46.10666666666668,0.0,49.35620101329404,0.0,0.0,0.0,34.18072502676619,49.39298045089126,49.41137016968987,49.35620101329404,12.43753247303448,110.6938398366833,20.000000000000057,0.791175406852906,0.0,0.1371725827130546,0.002222214243899292,0.18339436975360282,108.47162559278401,1503.141537806906,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.5751905418,20.01370831007601,0.0,4.15,58.686989765056445,-336.50020717442663,0.0,0.0,277.3764144080875,44.558179204156694,0.0,0.016404066215356373,0.0,0.0,0.4184379760395562,0.0,7.1169426947123124,0.23271699381537217,9.87357028053297,0.0033132710433659376,-18.627979982982097,1.2191764205750386
2025-01-01 16:00:00,1.1992209434463506,0.23934828463156188,0.0,1.1992209434463506,0.23934828463156185,0.0,0.14676018332632096,0.6666390874074075,0.34616971886108633,0.039651953851535734,0.0,0.0,0.0,0.2137356526794885,0.02561263195207336,0.0,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.01882405153508772,0.0,0.12793613179123325,0.0,0.06118884862176827,0.0,0.2444810834319969,0.18336081257399764,666.6390874074075,0.26666666666666666,33.323860160101525,51.66666666666668,46.10666666666668,0.0,49.02261861570537,0.21529986489738023,546.9450379665275,666.6390874074075,33.323860160101525,48.696498388108935,49.03154280571016,48.524514084305935,12.43753247303448,31.30886602447133,20.000000000000057,0.20964870170208938,0.0,0.03901969348248206,0.0006322603690536676,0.05221006214805389,30.676605655417664,1463.2405742717356,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.5128248784727,20.072397256821045,0.0,3.05,166.0659049368195,-384.14317709631456,0.0,0.0,516.5049885151676,15.91562937380772,0.6165,0.017308996134311676,0.0,0.0,0.4415210969422762,40.688762168000004,2.395227493495205,0.23146231409045998,9.893328436059159,0.0033073493091436263,-3.1126287844589133,1.218936799525672
2025-01-01 17:00:00,1.7524161180517543,0.2910383410163012,0.0,1.7524161180517543,0.2910383410163012,0.0,0.4496439222004534,0.7083040303703705,0.5944681654809305,0.0,0.0,0.0,0.0,0.2910383410163012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.023957883771929825,0.0,0.4256860384285236,0.0,0.20641704412586204,0.0,0.34386953574708173,0.2579021518103112,708.3040303703705,0.2833333333333333,33.958451536174955,51.66666666666668,46.10666666666668,0.0,51.300935448389545,0.30421083099475277,821.5570257788883,708.3040303703705,33.958451536174955,49.84589867207652,51.300935448389545,49.118380283920025,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1411.1528712753393,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.2893080000417,20.693762359636303,0.0,1.95,688.8587031435643,-451.4073381218062,0.0,0.0,1143.229500124866,0.7691080255076845,1.8664999999999998,0.01846946202531867,0.0,0.0,0.4711224770099412,123.18827994577778,-2.9634588594953892,0.22335955800522284,10.177591802647054,0.0033175759291106375,47.13422712973928,1.2157815438254458
2025-01-01 18:00:00,1.9310121430920157,0.3040490967795158,0.0,1.9310121430920155,0.3040490967795158,0.0,0.5611815179753528,0.6666390874074075,0.7031915377092552,0.0,0.0,0.0,0.0,0.3040490967795158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.027380438596491228,0.0,0.5338010793788616,0.0,0.2977927420032341,0.0,0.35937631069770165,0.26953223302327617,666.6390874074075,0.26666666666666666,34.01174416409659,51.66666666666668,46.10666666666668,0.0,51.47538153410639,0.20288364845389487,547.7046838525922,666.6390874074075,34.01174416409659,50.8572548632419,51.47615067008028,50.54742239183577,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1346.580905627978,0.0,0.0,26.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.899668530241,21.650492814798557,0.0,1.15,862.9709329916072,-506.8129845895316,0.0,0.0,1371.2159423802136,0.0,2.0,0.018901495047751522,0.0,0.0,0.482142855806012,131.99922844444444,-1.4320247990748,0.21249516922345213,10.629365712510522,0.0033491904810482183,51.74000456762204,1.2112025563995816
2025-01-01 19:00:00,2.0181558198560445,0.347248053190038,0.0,2.0181558198560445,0.34724805319003804,0.0,0.5473123070301287,0.5833092014814816,0.8050343113444345,0.075,0.007499999999999999,0.0,0.0,0.2966153390248575,0.04844521416518049,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.02909171600877193,0.0,0.5182205910213566,0.0,0.4095471926446243,0.0,0.35130553309182344,0.2634791498188675,583.3092014814815,0.23333333333333334,32.36863972562003,51.66666666666668,46.10666666666668,0.0,51.431985350323615,0.1016067909973041,274.23216486932847,583.3092014814815,32.36863972562003,50.18484990139219,51.43410062934891,49.55916689790118,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1261.7661620662197,0.0,0.0,26.666666666666686,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2123.1503955309727,22.42194051674036,0.0,-0.25000000000000006,870.3770543409205,-593.500918804499,0.0,0.0,1459.75445950258,0.0,2.0,0.019893018404274005,0.0,0.0,0.5074348182409614,131.99922844444444,4.123513642839663,0.20429346789571642,10.992759726349949,0.0033752667892667115,42.25210350653664,1.2080220125310623
2025-01-01 20:00:00,1.7830724845307844,0.33691109818944015,0.0,1.7830724845307846,0.3369110981894401,0.0,0.4500786103377168,0.3749844866666667,0.868009387526401,0.075,0.014999999999999998,0.0,0.0,0.28409088402425964,0.04844521416518049,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.02994735471491228,0.0,0.4201312556228045,0.0,0.4892215421607214,0.0,0.33552670945785923,0.2516450320933944,374.98448666666667,0.15,31.43718017170243,51.66666666666668,46.10666666666668,0.0,51.34510936932681,0.2704009566664736,729.2600506220368,374.98448666666667,31.43718017170243,49.98817712694134,51.34875470743688,49.30606566763855,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1226.205394317283,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2124.3532483868034,22.98378021047855,0.0,-0.55,806.1745645068933,-629.7654923602294,0.0,0.0,1426.6003566465122,0.0,2.0,0.020340188958419318,0.0,0.0,0.5188413280150982,131.99922844444444,9.339700220610476,0.19885189732317035,11.260163364117087,0.0033994915652847475,45.199924778773386,1.205712318165873
2025-01-01 21:00:00,2.2754214278612253,0.31520500012597513,0.0,2.2754214278612253,0.31520500012597513,0.0,0.3490372831290743,1.0416235740740742,0.7947605706580768,0.075,0.014999999999999998,0.0,0.0,0.2623847859607946,0.04844521416518049,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.0278082579495614,0.0,0.32122902517951285,0.0,0.4449141893770172,0.0,0.30750569507340564,0.23062927130505412,1041.6235740740742,0.4166666666666667,31.09829744631443,51.66666666666668,46.10666666666668,0.0,50.9423981130426,0.42027745603095856,1118.5785672301556,1041.6235740740742,31.09829744631443,50.062248761669416,50.943829569930486,49.62074262909495,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1224.3036609625315,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2128.89174486641,23.3538028632558,0.0,-0.3,626.4791430863112,-641.5356044515495,0.0,-0.2602842141560122,1254.2716835764572,0.0,2.0,0.020635917414831152,0.0,8.253306050855918e-06,0.5265953514241692,131.99922844444444,14.003348175559529,0.19602633841379694,11.447385284559621,0.003427250727417625,48.78932940991327,1.204187223194863
2025-01-01 22:00:00,1.7035264913388342,0.32438676058522475,0.0,1.7035264913388342,0.3243867605852247,0.0,0.21945914203175143,0.8332988592592595,0.48576849004782335,0.15,0.014999999999999998,0.0,0.0,0.22312133225486377,0.09689042833036098,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.023957883771929825,0.0,0.19550125825982162,0.0,0.1882733803746716,0.0,0.2569953228658306,0.19274649214937287,833.2988592592593,0.3333333333333333,31.271509307676588,51.66666666666668,46.10666666666668,0.0,51.42519072762195,0.20722890617804515,563.8471589314654,833.2988592592593,31.271509307676588,49.9861489854681,51.42519072762195,49.26662811439118,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1141.0993466192836,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2113.226170114746,23.169097876025734,0.0,-1.95,119.84365757837834,-720.3716129012329,0.0,-0.08873570226741262,819.2371879234112,0.0,2.0,0.021656923528156142,0.0,2.81228195817e-06,0.5525005748545032,131.99922844444444,21.06681825846744,0.19979638526271024,11.396987420394924,0.0034541853251385765,42.16037963883443,1.2049187691848178
2025-01-01 23:00:00,0.7302913818815931,0.2853171278250378,0.0,0.7302913818815933,0.2853171278250378,0.0,0.05396458820769355,0.24998965777777782,0.2613371358961219,0.15,0.014999999999999998,0.0,0.0,0.18405169949467684,0.09689042833036098,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.020107509594298245,0.0,0.0338570786133953,0.0,0.015934869903219413,0.0,0.20766382828608046,0.1557478712145603,249.9896577777778,0.1,33.95325768681501,51.66666666666668,46.10666666666668,0.0,51.52640345538733,0.0,0.0,249.9896577777778,33.95325768681501,51.470141937895214,51.53645381516357,51.43196081937292,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1099.8608879774952,0.0,0.0,26.666666666666686,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2098.696767189444,22.306149274001605,0.0,-3.05,-269.6179917838089,-727.3340211641901,0.0,0.0,432.7644845682343,0.0,2.0,0.021602826147017338,0.0,0.0,0.5510489125696302,131.99922844444444,24.951544812146846,0.2118786253081955,11.05024325129337,0.0034762455293118944,38.02938244255405,1.2084222225974182
