Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 11:14:00,0.5264688268227515,0.3358195712353299,0.0,0.008774480447045858,0.005596992853922165,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24044901472825406,0.0,0.0,0.0,0.1805048510444378,0.15531472019089207,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.63636217622359,51.666666666666686,46.10666666666668,0.0,50.58382957562819,0.0,0.0,0.0,35.63636217622359,50.644523537879266,50.674870519004806,50.58382957562819,12.43753247303448,HP On,180.55807690593346,20.000000000000057,0.746884435232726,0.0,0.23661499393522906,0.0038340207930250138,0.32124424487169323,176.72405611290844,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5723643906795,20.0134312263335,0,1.7,36.4731899884286,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.90680346038623,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.916645854685092,0.234994532604926,9.918210142195843,0.003339282228038237,2.822704971491482,1.2215303662091703
2025-01-01 11:15:00,0.5268591700671069,0.3360717080629396,0.0,0.008780986167785115,0.005601195134382327,0.0,0.0369848149441186,0.0,0.24903499715037886,0.2408393579726095,0.0,0.0,0.0,0.1805048510444378,0.15556685701850181,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.63053365408764,51.666666666666686,46.10666666666668,0.0,50.57854644856055,0.0,0.0,0.0,35.63053365408764,50.639522273005745,50.67001018522834,50.57854644856055,12.43753247303448,HP On,180.8511936218148,20.000000000000057,0.7468844352327262,0.0,0.23699911305711524,0.0038402449154942495,0.3217657505260851,177.01094870632053,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.572945907059,20.013431226333495,0,1.7,36.76893302388595,-426.75148459633914,-0.0,-0.0,271.7499518241492,66.8961680842568,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.919272174261106,0.2349964007165123,9.918255496241333,0.0033393089165115915,2.821187901463685,1.2215303465639562
2025-01-01 11:16:00,0.5272470742006157,0.3363222693805848,0.0,0.008787451236676928,0.00560537115634308,0.0,0.0369848149441186,0.0,0.24903499715037886,0.2412272621061182,0.0,0.0,0.0,0.1805048510444378,0.15581741833614698,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.6247060874824,51.666666666666686,46.10666666666668,0.0,50.573264250776056,0.0,0.0,0.0,35.6247060874824,50.634521826116476,50.665150613786686,50.573264250776056,12.43753247303448,HP On,181.1424787595366,20.000000000000057,0.7468844352327261,0.0,0.23738083196039855,0.0038464301457196816,0.32228399748414577,177.2960486138169,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5735271066537,20.0134312263335,0,1.7,37.06284500376688,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.8856773567934,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.92189901642026,0.2349982678239479,9.918300825579983,0.0033393355906415866,2.819671646764677,1.2215303269293012
2025-01-01 11:17:00,0.5276324722475105,0.33657121192619366,0.0,0.008793874537458508,0.005609520198769894,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24161266015301308,0.0,0.0,0.0,0.1805048510444378,0.15606636088175585,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.618879476255984,51.666666666666686,46.10666666666668,0.0,50.567982982107814,0.0,0.0,0.0,35.618879476255984,50.62952219707735,50.66029180456213,50.567982982107814,12.43753247303448,HP On,181.43188202562723,20.000000000000057,0.746884435232726,0.0,0.2377600847372574,0.0038525754157556435,0.32279889626503566,177.5793066098716,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5741079896356,20.013431226333495,0,1.7,37.3548800434495,-426.75148459633914,-0.0,-0.0,271.7499518241492,66.87533303349741,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.92453079001216,0.23500013392777264,9.918346130225355,0.0033393622504359305,2.8181562069562927,1.2215303073052006
2025-01-01 11:18:00,0.5280153030756777,0.33681849621232157,0.0,0.008800255051261294,0.005613641603538693,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24199549098118026,0.0,0.0,0.0,0.1805048510444378,0.15631364516788376,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.61305382022275,51.666666666666686,46.10666666666668,0.0,50.56270264238896,0.0,0.0,0.0,35.61305382022275,50.62452338575431,50.65543375743698,50.56270264238896,12.43753247303448,HP On,181.71935751473367,20.000000000000057,0.746884435232726,0.0,0.23813681123034522,0.003858679750835006,0.32331036519514195,177.86067776389868,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5746885561807,20.013431226333495,0,1.7,37.644996386594585,-426.75148459633914,-0.0,-0.0,271.7499518241492,66.86513683132455,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.927171644050842,0.235001999028526,9.918391410191159,0.003339388895902327,2.8166415816006136,1.2215302876916485
2025-01-01 11:19:00,0.5283955110124208,0.33706408627795914,0.0,0.008806591850207013,0.005617734771299319,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24237569891792335,0.0,0.0,0.0,0.1805048510444378,0.15655923523352136,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.60722911928145,51.666666666666686,46.10666666666668,0.0,50.557423231452674,0.0,0.0,0.0,35.60722911928145,50.61952539201327,50.65057647229358,50.557423231452674,12.43753247303448,HP On,182.004863421091,20.000000000000057,0.746884435232726,0.0,0.23851095665468092,0.0038647422632424443,0.3238183298947324,178.14012115784854,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5752688064645,20.0134312263335,0,1.7,37.93315613197814,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.85509042914252,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.92982548307716,0.2350038631267473,9.918436665491058,0.0033394155270484766,2.815127770259944,1.2215302680886388
2025-01-01 11:20:00,0.5287730454864541,0.33730794945728293,0.0,0.008812884091440902,0.005621799157621382,0.0,0.0369848149441186,0.0,0.24903499715037886,0.2427532333919566,0.0,0.0,0.0,0.1805048510444378,0.1568030984128451,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.60140537322956,51.666666666666686,46.10666666666668,0.0,50.55214474913215,0.0,0.0,0.0,35.60140537322956,50.61452821572023,50.645719949014264,50.55214474913215,12.43753247303448,HP On,182.28836176968758,20.000000000000057,0.7468844352327261,0.0,0.23888247124535067,0.003870762146605922,0.3243227227996521,178.41759962308166,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.57584874066,20.0134312263335,0,1.7,38.2193249790418,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.84519546836027,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.932495981544207,0.23500572622297536,9.91848189613857,0.0033394421438820744,2.813614772496834,1.2215302484961663
2025-01-01 11:21:00,0.5291478606912413,0.33755005616219336,0.0,0.008819131011520688,0.005625834269369889,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24312804859674386,0.0,0.0,0.0,0.1805048510444378,0.15704520511775555,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.59558258186455,51.666666666666686,46.10666666666668,0.0,50.54686719526061,0.0,0.0,0.0,35.59558258186455,50.609531856741135,50.640864187481405,50.54686719526061,12.43753247303448,HP On,182.56981816345973,20.000000000000057,0.7468844352327259,0.0,0.23925130992621532,0.0038767386705285518,0.32482348271153766,178.6930794929312,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.576428358943,20.0134312263335,0,1.7,38.50347198853103,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.83545355335002,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.935186597261314,0.23500758831774887,9.918527102147292,0.003339468746410812,2.8121025878740804,1.2215302289142254
2025-01-01 11:22:00,0.5295199152757122,0.3377903796825378,0.0,0.00882533192126187,0.00562983966137563,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24350010318121473,0.0,0.0,0.0,0.1805048510444378,0.15728552863809994,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.58976074515268,51.666666666666686,46.10666666666668,0.0,50.541590569671335,0.0,0.0,0.0,35.58976074515268,50.60453631494204,50.63600918757739,50.541590569671335,12.43753247303448,HP On,182.8492015510441,20.000000000000057,0.746884435232726,0.0,0.23961743200555777,0.0038826711756569845,0.32532055438460933,178.96653037538712,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5770076614867,20.013431226333495,0,1.7,38.78556936284588,-426.75148459633914,-0.0,-0.0,271.7499518241492,66.82586625205558,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.937900583991746,0.2350094494116062,9.918572283530935,0.0033394953346423772,2.810591215954677,1.22153020934281
2025-01-01 11:23:00,0.529889172052975,0.338028895997957,0.0,0.008831486200882917,0.005633814933299283,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24386935995847758,0.0,0.0,0.0,0.1805048510444378,0.15752404495351918,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.583939862823925,51.666666666666686,46.10666666666668,0.0,50.53631487219761,0.0,0.0,0.0,35.583939862823925,50.59954159018895,50.63115494918462,50.53631487219761,12.43753247303448,HP On,183.12648400804403,20.000000000000057,0.746884435232726,0.0,0.23998080088944085,0.0038885590690367557,0.32581388813650525,179.23792493900729,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5775866484664,20.013431226333495,0,1.7,39.065592239011494,-426.75148459633914,-0.0,-0.0,271.7499518241492,66.81643509639737,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.94064100315742,0.23501130950508542,9.918617440303068,0.0033395219085844536,2.8090806563018647,1.2215301897819149
2025-01-01 11:24:00,0.5302555977303751,0.33826558360352055,0.0,0.008837593295506253,0.005637759726725342,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24423578563587767,0.0,0.0,0.0,0.1805048510444378,0.15776073255908277,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.578119934777014,51.666666666666686,46.10666666666668,0.0,50.531040102672755,0.0,0.0,0.0,35.578119934777014,50.59454768234792,50.62630147218551,50.531040102672755,12.43753247303448,HP On,183.401640534325,20.000000000000057,0.746884435232726,0.0,0.24034138381606962,0.0038944018198080067,0.32630343948763474,179.507238714517,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.578165320056,20.013431226333495,0,1.7,39.343518497012326,-426.75148459633914,-0.0,-0.0,271.7499518241492,66.80716158275366,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.943410734877286,0.23501316859872426,9.918662572477194,0.00333954846824472,2.8075709084791547,1.221530170231534
2025-01-01 11:25:00,0.530619162657741,0.3385004233471098,0.0,0.00884365271096235,0.00564167372245183,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24459935056324358,0.0,0.0,0.0,0.1805048510444378,0.15799557230267197,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.57230096089384,51.666666666666686,46.10666666666668,0.0,50.52576626093013,0.0,0.0,0.0,35.57230096089384,50.58955459128504,50.6214487564625,50.52576626093013,12.43753247303448,HP On,183.6746488649677,20.000000000000057,0.746884435232726,0.0,0.24069915160805241,0.0039001989551912027,0.3267891688248313,179.7744499097765,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5787436764294,20.0134312263335,0,1.7,39.61932857997658,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.79804716636593,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.946212487198835,0.23501502669306024,9.91870768006694,0.0033395750136308512,2.806061972050256,1.2215301506916618
2025-01-01 11:26:00,0.5309798405875011,0.33873339827446824,0.0,0.008849664009791685,0.005645556637907804,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24496002849300372,0.0,0.0,0.0,0.1805048510444378,0.1582285472300304,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.56648294090436,51.666666666666686,46.10666666666668,0.0,50.52049334680312,0.0,0.0,0.0,35.56648294090436,50.584562316866396,50.616596801898034,50.52049334680312,12.43753247303448,HP On,183.94548929013436,20.000000000000057,0.746884435232726,0.0,0.2410540784363416,0.003905950056662125,0.32727104108086286,180.03953923347223,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5793217177616,20.0134312263335,0,1.7,39.89300532789861,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.78909328604215,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.949048809954276,0.23501688378863056,9.918752763085863,0.003339601544750519,2.8045538465791,1.2215301311622928
2025-01-01 11:27:00,0.5313376084619847,0.3389644934918119,0.0,0.008855626807699746,0.005649408224863531,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24531779636748724,0.0,0.0,0.0,0.1805048510444378,0.1584596424473741,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.56066587474105,51.666666666666686,46.10666666666668,0.0,50.51522136012514,0.0,0.0,0.0,35.56066587474105,50.57957085895811,50.6117456083746,50.51522136012514,12.43753247303448,HP On,184.21414449534902,20.000000000000057,0.7468844352327262,0.0,0.24140614161092694,0.003911654756560341,0.32774902545026324,180.30248973878867,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.579899444224,20.0134312263335,0,1.7,40.16453382056886,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.7803013280013,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.951922097409833,0.23501873988597216,9.918797821547553,0.00333962806161139,2.8030465316299127,1.221530111643421
2025-01-01 11:28:00,0.5316924462029257,0.33919369602986216,0.0,0.00886154077004876,0.005653228267164369,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24567263410842818,0.0,0.0,0.0,0.1805048510444378,0.15868884498542438,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.55484976220142,51.666666666666686,46.10666666666668,0.0,50.509950300729635,0.0,0.0,0.0,35.55484976220142,50.57458021742632,50.606895175774675,50.509950300729635,12.43753247303448,HP On,184.48059940343146,20.000000000000057,0.7468844352327261,0.0,0.2417553213736954,0.003917312734732782,0.32822309510810466,180.56328666869868,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.5804768559933,20.0134312263335,0,1.7,40.43390123234428,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.77167265076086,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.954834601102762,0.23502059498562158,9.918842855465549,0.0033396545642211265,2.8015400267670927,1.2215300921350412
2025-01-01 11:29:00,0.5320443365210673,0.33942099472086257,0.0,0.008867405608684455,0.005657016578681043,0.0,0.0369848149441186,0.0,0.24903499715037886,0.24602452442656988,0.0,0.0,0.0,0.1805048510444378,0.15891614367642476,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.5490346031842,51.666666666666686,46.10666666666668,0.0,50.504680168450086,0.0,0.0,0.0,35.5490346031842,50.56959039213721,50.602045503980776,50.504680168450086,12.43753247303448,HP On,184.74484103152585,20.000000000000057,0.7468844352327261,0.0,0.24210160071107206,0.0039229237154978485,0.3286932269556269,180.821917316028,1317.625565063724,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2123.581053953241,20.0134312263335,0,1.7,40.70109669597707,-426.7514845963392,-0.0,-0.0,271.7499518241492,66.7632085793745,0.0,0.017836885036046145,0.0,0.0,0.4549865853593331,0.0,10.957788436641179,0.23502244908811523,9.918887864853376,0.0033396810525873877,2.8000343315552874,1.2215300726371476
2025-01-01 11:30:00,0.5002573652803377,0.3188886396619348,0.0,0.008337622754672295,0.005314810661032247,0.0,0.0369848149441186,0.0,0.24903499715037886,0.2142375531858402,0.0,0.0,0.0,0.1805048510444378,0.138383788617497,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.543220397436244,51.666666666666686,46.10666666666668,0.0,50.49941096312,0.0,0.0,0.0,35.543220397436244,50.564601382956944,50.59719659287542,50.49941096312,12.43753247303448,HP On,162.7485733627622,20.000000000000057,0.7557236764247472,0.0,0.2107817043808429,0.003455848804997335,0.2851473175886286,159.29272455776484,1358.1692828573002,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2126.57998825942,20.0134312263335,0,2.2,39.74858929367235,-407.13819368342456,-0.0,-0.0,271.7499518241492,75.94926613565663,0.0,0.01753974963751635,0.0,0.0,0.44740720027649783,0.0,12.388257790185543,0.23502430219398915,9.91893284972459,0.003339707526717828,-4.858565909242343,1.2215300531497346
2025-01-01 11:31:00,0.5006472883543372,0.3191405050863062,0.0,0.008344121472572288,0.0053190084181051036,0.0,0.0369848149441186,0.0,0.24903499715037886,0.2146274762598398,0.0,0.0,0.0,0.1805048510444378,0.13863565404186842,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.53740714490693,51.666666666666686,46.10666666666668,0.0,50.494142684572914,0.0,0.0,0.0,35.53740714490693,50.559613189751744,50.59234844234116,50.494142684572914,12.43753247303448,HP On,163.03504978755421,20.000000000000057,0.7557236764247472,0.0,0.21120518647560135,0.003422289784238466,0.28572020783886115,159.61276000331574,1358.1692828573002,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2126.4761467835556,20.0134312263335,0,2.2,39.80246922239229,-407.13819368342456,-0.0,-0.0,271.7499518241492,75.94084838499798,0.0,0.01753974963751635,0.0,0.0,0.44740720027649783,0.0,12.155661294113441,0.23479291090769072,9.9107135467104,0.003339661589313334,-4.856004745793245,1.2203441354231799
2025-01-01 11:32:00,0.5007788287344574,0.31922547177812344,0.0,0.008346313812240958,0.005320424529635391,0.0,0.0369848149441186,0.0,0.24903499715037886,0.21475901663996,0.0,0.0,0.0,0.1805048510444378,0.13872062073368563,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.53159484539371,51.666666666666686,46.10666666666668,0.0,50.488875332642394,0.0,0.0,0.0,35.53159484539371,50.55462581238783,50.587501052260556,50.488875332642394,12.43753247303448,HP On,163.13497032333876,20.000000000000057,0.7557236764247472,0.0,0.21133462941085127,0.003424387229108736,0.28589531936419843,159.71058309423003,1358.1692828573002,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2126.475146332859,20.0134312263335,0,2.2,39.86266331159243,-407.13819368342456,-0.0,-0.0,271.7499518241492,75.93260322157852,0.0,0.01753974963751635,0.0,0.0,0.44740720027649783,0.0,12.115934847529026,0.234789697128376,9.910635440638732,0.0033396156315065044,-4.853442444845917,1.2203441692195465
2025-01-01 11:33:00,0.5008497210355966,0.3192712636809414,0.0,0.008347495350593277,0.00532118772801569,0.0,0.0369848149441186,0.0,0.24903499715037886,0.21482990894109913,0.0,0.0,0.0,0.1805048510444378,0.1387664126365036,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.010267664473684211,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,35.52578349874474,51.666666666666686,46.10666666666668,0.0,50.48360890716204,0.0,0.0,0.0,35.52578349874474,50.54963925073147,50.58265442251618,50.48360890716204,12.43753247303448,HP On,163.1888214427163,20.000000000000057,0.7557236764247471,0.0,0.21140439131618924,0.0034255176249098577,0.28598969387471596,159.76330381780645,1358.1692828573002,0.0,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2126.474145425208,20.013431226333495,0,2.2,39.93046242297959,-407.1381936834245,-0.0,-0.0,271.7499518241492,75.92453200714347,0.0,0.01753974963751635,0.0,0.0,0.44740720027649783,0.0,12.129882839538611,0.2347864850444487,9.910557374798007,0.003339569697950868,-4.850881495983452,1.220344202998084
