Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.922375557246126,1.0747940790149082,0.0,1.9223755572461259,1.0747940790149082,0.0,0.21068449426650976,0.001,0.3708538998615301,1.289837163118086,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8331525014061937,0.01458333333333334,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.011171907894736842,0.0,0.1995125863717729,0.0,0.06844373899349336,0.0,0.26078564701194823,0.1955892352589611,0.0,0.0,2155.096693903271,22.83333333333337,1.7613658754751016,0.0,1.1358663297847529,0.15397083333333333,1.0,2001.1258605699377,2001.1258605699377,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,32.530006200368206,51.66666666666668,43.496666666666684,1862.4706573976919,0.0,4.089823286280198,0.0,48.21707453618089,0.0,0.0,0.0,42.37334160049094,45.324811558810566,48.291272577640335,28.757451302031086,12.43753247303448,22.002618443489933,-0.3307207781284684,0.85,1506.8968096806982,-1244.4199059055352,0.0,0.0,629.6580130594258,57.73539570385641,1.0,0.044841758098857515,0.0,0.0,0.834434758911059,65.99961422222222,-33.43799137646352,0.188889282726574,10.464751751639904,0.0030316324354072916,96.30340153667748,1.213523344834189
2025-01-01 11:00:00,1.963980004497422,1.1010999080433477,0.0,1.963980004497422,1.1010999080433475,0.0,0.20446738817560464,0.001,0.3779503328563229,1.3305622834654947,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.859458330434633,0.01458333333333334,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.011171907894736842,0.0,0.19329548028086782,0.0,0.07554017198828616,0.0,0.26078564701194823,0.1955892352589611,0.0,0.0,2240.8983775163683,22.83333333333337,1.7736677213226917,0.0,1.1765914501321613,0.15397083333333333,1.0,2086.9275441830355,2086.9275441830355,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,31.393100240789174,51.66666666666668,43.496666666666684,1891.0415293303306,0.0,4.14830024472756,0.0,47.966729697868324,0.0,0.0,0.0,40.8574669877189,45.11453191065593,48.052825491729465,29.08859224057495,12.43753247303448,22.627560936097964,0.0,1.95,1656.9863619039118,-1184.0613700516035,0.0,0.0,630.5373399633135,71.39755487255056,1.0,0.043886452995738345,0.0,0.0,0.8166580298709001,65.99961422222222,-30.387985524167064,0.1840239617891056,10.77571795496285,0.0030696413748901577,81.2031959671342,1.2103635657978111
2025-01-01 12:00:00,1.5748394596843274,0.8501219373141276,0.0,1.5748394596843274,0.8501219373141274,0.0,0.19909257255551996,0.001,0.3851502971027483,0.9395965900260592,0.05,0.0,0.0002506236243534685,0.2283685399206308,0.6069194404358098,0.01458333333333334,1.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.011637404057017544,0.0,0.18745516849850238,0.0,0.08065891054190719,0.0,0.26078564701194823,0.1955892352589611,0.0,0.0,1632.0731994709356,22.83333333333337,1.2501632832155718,0.0,0.8343831872482814,0.10521340277777778,0.6833333333333333,1526.8597966931582,2195.673185852046,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,28.791847138092628,51.66666666666668,43.496666666666684,1942.388617894209,0.0,4.376753228736299,0.0,47.71930267569344,0.2108761482963629,518.6607759130655,0.0,37.38912951745683,43.51770170361327,47.81649706803737,23.327056750050993,12.43753247303448,22.6248806113376,-0.0410287048098521,3.05,1148.9970108096531,-1101.587463768017,0.0,0.0,632.3624885896542,93.19580232256142,1.0,0.043285822127670695,0.0,0.0,0.8054812318406877,65.99961422222222,-13.851213482919778,0.18573459545042403,10.80138747191662,0.0030987536190886676,58.194100804056845,1.209746624353945
2025-01-01 13:00:00,1.7490320065820282,0.7672490478129991,0.0,1.7490320065820282,0.7672490478129991,0.0,0.25192148415803156,0.35308500863252495,0.43985276743234114,0.6541727463591306,0.05,0.0,0.08849144456835913,0.2416204192660749,0.4225538506452317,0.01458333333333334,1.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.01303389254385965,0.0,0.23888759161417192,0.0,0.11769220841090784,0.0,0.27845481947254036,0.20884111460440521,0.0,0.0,1237.4443381055858,22.83333333333337,0.8964873345137793,0.0,0.5848858713591306,0.069286875,0.45,1168.1574631055855,2543.009133811662,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,1650.758761908329,3.743048389606702,-832.2590223006732,51.66666666666668,43.496666666666684,2054.165646256453,0.8,5.014769679030854,0.0,47.429789129886395,0.9914939842433389,2420.4169542609725,1650.758761908329,28.89020648181024,38.93685821957054,47.45497030592763,14.994803527203116,12.43753247303448,22.552869289710134,-0.03955512180885309,4.45,617.2183914147296,-967.6462929401366,0.0,0.0,335.5075484809461,223.0684085268561,1.3664999999999998,0.04132380792267864,0.0,0.0,0.7689712259994061,90.18847283466667,11.912797768334434,0.1866621130733323,10.769775041656194,0.0031022209219936205,-49.18928967821327,1.2094703005147491
2025-01-01 14:00:00,2.047109130678986,0.9462599120483951,0.0,2.0471091306789866,0.9462599120483951,0.0,0.2198829744853689,0.4560223206900045,0.4167813602691278,0.9044224752344853,0.05,0.0,0.11428996679740865,0.2331874051371559,0.5841992067804971,0.01458333333333334,1.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.01396488486842105,0.0,0.20591808961694782,0.0,0.10586482008625318,0.0,0.2672108006339817,0.20040810047548624,0.0,0.0,1725.2436935746982,22.83333333333337,1.2399238629982194,0.0,0.8094737946789297,0.09494868055555555,0.6166666666666667,1630.2950130191425,2705.9864225738515,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,2010.3698402740256,4.4177976025370365,-1000.7940129145213,51.66666666666668,43.496666666666684,2010.3698402740256,1.0,4.786365750221448,0.0,46.13451803401461,0.436139540923495,1037.321551826131,2010.3698402740256,29.233800014576765,39.06055370246865,46.138744881240605,14.999878269408907,12.43753247303448,22.449717462074123,-0.07064330066820013,4.7,1022.703161297992,-925.1763122455208,0.0,0.0,181.41045996827995,385.7081812643266,1.1335000000000002,0.04036974312918643,0.0,0.0,0.7512175771752875,74.81056272088888,41.22532000053457,0.18589766021698675,10.687519497775192,0.0030716607083753123,-96.83504839509222,1.209306672752067
2025-01-01 15:00:00,2.0401927141413507,0.966190717522354,0.0,2.040192714141351,0.966190717522354,0.0,0.21467456912597835,0.40550231861554814,0.411623701073481,0.9583921253263435,0.05,0.0,0.10162846077516363,0.23091876653842738,0.6190601568754296,0.01458333333333334,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.01629236567982456,0.0,0.1983822034461538,0.0,0.10373201235557777,0.0,0.26522656201541256,0.19891992151155938,0.0,0.0,1695.6297976108538,22.83333333333337,1.273802746453258,0.0,0.8531787225485659,0.10521340277777778,0.6833333333333333,1590.416394833076,2337.1355921908166,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,1448.5033674634503,2.860914136608449,-654.065339929152,51.66666666666668,43.496666666666684,1797.0474066079757,0.8,3.7899767901258645,0.0,49.19188321353548,0.06903953827926382,172.8869253043552,1448.5033674634503,42.36980308061801,46.67005676664914,49.36285418800516,19.525927199901552,12.43753247303448,22.59036831035896,-0.03523555886203074,4.15,1095.234322557611,-978.2865496652252,0.0,0.0,330.810678960795,406.1497646694015,1.0,0.04101955185449176,0.0,0.0,0.7633094979657944,65.99961422222222,47.08039565118748,0.18187971364185157,10.705178162711654,0.0030309789162756076,-60.412186647183624,1.2087610447552255
2025-01-01 16:00:00,1.3314745925257654,0.6315112767678975,0.0,1.3314745925257652,0.6315112767678976,0.0,0.25390590528069706,0.001,0.4440657269041903,0.5825029603408779,0.05,0.0,0.0002506236243534685,0.24041757760267116,0.3762597422075396,0.01458333333333334,1.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.02048183114035088,0.0,0.23342407414034622,0.0,0.12350895676729538,0.0,0.27476980489519764,0.20607735367139818,0.0,0.0,1006.0304907939101,22.83333333333337,0.7571443869404396,0.0,0.518348446451989,0.06415451388888889,0.4166666666666667,941.8759769050213,2275.6328913468724,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,32.213007307060934,51.66666666666668,43.496666666666684,1878.652121025807,0.0,4.125181774663165,0.0,51.547446763460144,0.25322857716459257,691.5477012174208,0.0,41.95067640941458,46.46717543586264,51.622878911204104,17.01937521470776,12.43753247303448,22.551040519539868,-0.0477031557162265,3.05,678.9953902394735,-1088.835318903297,0.0,0.0,745.1123600644459,177.500215828753,1.0,0.042864696178666416,0.0,0.0,0.7976447387006579,65.99961422222222,16.687858284414794,0.1821675584764829,10.684995053701487,0.0030282751676951394,-3.2660029969414994,1.2089240268426962
2025-01-01 17:00:00,1.3895843506698042,0.6078522884847153,0.0,1.3895843506698042,0.6078522884847153,0.0,0.32354689167981504,0.001,0.4867213433554633,0.5283161156345261,0.05,0.0,0.0002506236243534685,0.2517598332759501,0.34125849825107835,0.01458333333333334,1.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.0260677850877193,0.0,0.2974791065920958,0.0,0.1510415656541964,0.0,0.2857303610739607,0.21429777080547044,0.0,0.0,901.7402669842501,22.83333333333337,0.688341653550994,0.0,0.4692939628567483,0.05902215277777778,0.38333333333333336,842.7181142064724,2216.6322506108068,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,28.82561724057073,51.66666666666668,43.496666666666684,1980.0767687907578,0.0,4.600276464512863,0.0,51.27234502224022,0.12751583524741603,345.7738506087104,0.0,37.43415632076097,43.85142038509796,51.37809258083101,15.032910479659218,12.43753247303448,22.547572667760672,-0.047068946113597694,1.95,549.2611997758341,-1197.8828414127247,0.0,0.0,856.6417239823235,16.982833080703696,1.0,0.044598952371926785,0.0,0.0,0.8299165253090892,65.99961422222222,-11.237949778014547,0.18123554743975143,10.663665710870449,0.003013578146231759,-34.18250428388447,1.2083807385571068
2025-01-01 18:00:00,1.5338806614646814,0.6266933696187422,0.0,1.5338806614646814,0.6266933696187422,0.0,0.39565902797801683,0.001,0.5397233893439913,0.5474982441426735,0.05,0.0,0.0002506236243534685,0.25821048342702746,0.3536489292340279,0.01458333333333334,1.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.02979175438596491,0.0,0.3658672735920519,0.0,0.19544274477462129,0.0,0.2922500022492594,0.21918750168694448,0.0,0.0,923.3175671066272,22.83333333333337,0.7093963297987028,0.0,0.48590991080934015,0.061588333333333335,0.4,861.7292337732938,2148.804684906769,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,24.771740768985527,51.66666666666668,43.496666666666684,2057.53952454929,0.0,5.09207142719399,0.0,50.96658242691828,0.25683516870563267,691.5477012174208,0.0,32.0289876919807,40.63181427440247,51.072899284084365,13.756536017142203,12.43753247303448,22.519754413198125,-0.0454540244340843,1.15,648.2870349556108,-1238.8319866601196,0.0,0.0,981.2995313867822,0.0,1.0,0.04432219516344667,0.0,0.0,0.8247665079073208,65.99961422222222,-17.498076877678894,0.1808325370394612,10.636096558139863,0.0030032794563830266,-30.345550249987365,1.2078938684560174
2025-01-01 19:00:00,1.8693085456301555,0.7441199956391026,0.0,1.8693085456301555,0.7441199956391026,0.0,0.41975187683098214,0.09340916387575306,0.6093072385147648,0.6968402664086558,0.05,0.0,0.023410543198368317,0.25601177317288404,0.4501143459345168,0.01458333333333334,1.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.031653739035087725,0.0,0.3880981377958944,0.0,0.2679582076175859,0.0,0.2913996142698726,0.2185497107024044,0.0,0.0,1151.1253344104343,22.83333333333337,0.8967259302475861,0.0,0.6172886691864335,0.07955159722222223,0.5166666666666667,1071.5737371882121,2051.3068271227667,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,449.04872729793783,1.0504209574676264,-211.94533696483578,51.66666666666668,43.496666666666684,2081.299695985687,0.21666666666666667,5.289064763492648,0.0,50.66848082105776,0.2598964292267665,691.5477012174208,449.04872729793783,29.365033191741542,38.958794580191274,50.71419549069299,13.545805791183518,12.43753247303448,22.475956044836984,-0.07906565172903494,-0.25000000000000006,726.8340933578856,-1361.1932879175786,0.0,0.0,957.676200639757,0.0,1.0,0.045518392990995256,0.0,0.0,0.8470258725745119,65.99961422222222,-20.774153774727317,0.1802500310986335,10.597612048482315,0.002985460219276647,-73.13080012323874,1.2080861210873217
2025-01-01 20:00:00,2.903379026375459,1.2415633903816323,0.0,2.9033790263754584,1.2415633903816323,0.0,0.37791671513628716,0.4692566248911035,0.6769621803862951,1.329243505961773,0.05,0.0,0.1176067960820844,0.2507667766463017,0.8586064843199128,0.01458333333333334,1.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.03258473135964912,0.0,0.34533198377663804,0.0,0.34260647819122597,0.0,0.28544689841416504,0.21408517381062378,0.0,0.0,2170.3926418174296,22.83333333333337,1.7156243495294534,0.0,1.1752726726284395,0.15397083333333333,1.0,2016.4218084840963,2016.4218084840963,0.0,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,1944.842673239361,4.1652071080136785,-943.8776502595649,51.66666666666668,43.496666666666684,1944.842673239361,1.0,4.5037808342811365,0.0,50.273438829915264,0.0652666675214551,172.8869253043552,1944.842673239361,35.8121888670468,42.60990349945162,50.27488876800542,16.552333749262978,12.43753247303448,22.461858135402828,-0.023138818683133996,-0.55,1365.9111388167357,-1386.6251418423994,0.0,0.0,615.528830900888,0.0,1.0,0.04580030793581488,0.0,0.0,0.8522718673567721,65.99961422222222,-33.385192059182245,0.17706345833453707,10.531956142154137,0.00293022085902644,-154.6088042163512,1.2081828486654838
2025-01-01 21:00:00,1.1538500776109109,0.28603962517248505,0.0,1.1538500776109109,0.28603962517248505,0.0,0.3041867128566099,0.12101087048158914,0.6786524942727118,0.0,0.05,0.0,0.03032818294626403,0.24112810889288772,0.0,0.01458333333333334,1.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.030257250548245615,0.0,0.2739294623083643,0.0,0.3571483490821948,0.0,0.2736359542560152,0.20522696569201138,0.0,0.0,0.0,21.16666666666671,0.0,0.0,0.0,0.0,0.0,0.0,2044.215171763886,0.0,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,405.6152978579691,0.7871428754041112,-150.64261652589036,51.66666666666668,43.496666666666684,1700.995800058542,0.23333333333333334,3.5457567675904795,0.0,51.36748945645914,0.06339714953895606,172.8869253043552,405.6152978579691,48.52307405669384,48.840167582565684,51.60255754840258,21.252574109045852,12.43753247303448,21.448393947870542,0.0,-0.3,-366.9848460682182,-1277.7968877054986,0.0,-0.8715689896363189,936.1668435194175,0.0,1.0,0.044715530068478705,0.0,2.978698348914648e-05,0.8326401423500158,65.99961422222222,-24.483232892500777,0.18592722804814446,10.039493118582794,0.0028907190036973358,-22.854999965226057,1.2123720836960745
2025-01-01 22:00:00,1.5122015433608784,0.8037492563102709,0.0,1.5122015433608784,0.8037492563102709,0.0,0.1431754561818591,0.001,0.421150674428134,0.8968754127508854,0.05,0.0,0.0002506236243534685,0.2095910133499001,0.5793242860026839,0.01458333333333334,1.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.0260677850877193,0.0,0.11710767109413979,0.0,0.14169598996160043,0.0,0.23366771922483626,0.17525078941862712,0.0,0.0,1460.484727068787,21.16666666666671,1.2296610575871436,0.0,0.7865296488619965,0.11034576388888889,0.7166666666666667,1350.1389631798982,1929.3332618463323,0.0,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,37.126163804456304,51.66666666666668,43.496666666666684,1726.5504895562817,0.0,3.6863638855527867,0.0,51.36098427996669,0.0,0.0,0.0,48.50155173927508,48.07539295417427,51.45029959575307,20.711551135651238,12.43753247303448,20.75951350423206,-0.06309169211779762,-1.95,644.6754884070153,-1399.8276113425454,0.0,0.0,614.3440044864768,0.0,1.0,0.046471607521287664,0.0,0.0,0.8647636993345944,65.99961422222222,-30.32563180570313,0.19389584254110206,9.732290763408653,0.0028912515034502707,-0.4803838465963638,1.2152096283721805
2025-01-01 23:00:00,1.622463806840757,1.010348049456494,0.0,1.622463806840757,1.010348049456494,0.0,0.059030238449207725,0.001,0.2674046529581989,1.2450289154333507,0.05,0.0,0.0002506236243534685,0.1913048598319929,0.8042092326668142,0.01458333333333334,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.021878319627192982,0.0,0.03715191882201474,0.0,0.01233150651554158,0.0,0.21240801974016657,0.15930601480512488,0.0,0.0,1996.9288005390522,21.16666666666671,1.6891178412140637,0.0,1.0910580821000173,0.15397083333333333,1.0,1842.957967205719,1842.957967205719,0.0,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3094.244791111111,0.0,0.0,36.582967638030496,51.66666666666668,43.496666666666684,1743.7322244624454,0.0,3.7327773315269215,0.0,51.07799465812002,0.0,0.0,0.0,47.77729018404066,47.83262684500002,51.19747821221073,21.850714699281887,12.43753247303448,20.99699929633955,0.0,-3.05,819.6539421241722,-1523.7601649466517,0.0,0.0,385.629899304706,0.0,1.1164999999999998,0.04773292581922388,0.0,0.0,0.8882348537779197,73.6885692791111,-39.14459277293445,0.1909296997012158,9.836949743178739,0.002889214271548814,0.37491664570923067,1.2142293209123487
