Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 11:29:00,1.9538345626631324,1.0945678944245636,0.0,0.03256390937771887,0.01824279824040939,0.0,0.20559777110122376,0.001,0.3767869831850454,1.3204498083768634,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8529263168158492,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19442586320648692,0,On,0.07437682231700865,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2211.525444325456,22.83333333333337,1.7639020119632591,0.0,1.1664789750435303,0.15397083333333333,1,2057.554610992123,2057.554610992123,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.426022867398977,51.666666666666686,43.496666666666684,1890.709926682383,0,4.1477073846735095,0.0,47.975115854192744,0.0,0.0,0.0,40.901363823198636,45.11595039935794,48.04928213763083,29.086856306394054,12.43753247303448,22.6061449710727,0.0,1.7,1604.4421274185215,-1206.7644187864657,-0.0,-0.0,630.504373217655,66.78033935635314,1.0,0.04418371545734256,0.0,0.0,0.8221896178593813,65.99961422222222,-30.823271338124098,0.18438879546075637,10.77163949815058,0.003070387189665918,90.95547229134004,1.211018235670005
2025-01-01 11:30:00,1.973343267239167,1.107048194684481,0.0,0.03288905445398612,0.01845080324474135,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3397710671559515,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8654066170757665,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2270.688759130168,22.83333333333337,1.7850544007511733,0.0,1.1858002338226181,0.15397083333333333,1,2116.7179257968346,2116.7179257968346,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.409946949925214,51.666666666666686,43.496666666666684,1891.0887836788338,0,4.148518219682959,0.0,47.968120921850605,0.0,0.0,0.0,40.879929266566954,45.11250630111093,48.045756828731975,29.092179644578348,12.43753247303448,22.614372987551633,0.0,2.2,1713.660033713438,-1158.3188913080467,-0.0,-0.0,630.6918190146015,75.9687539638714,1.0,0.043543287985294006,0.0,0.0,0.8102722674722547,65.99961422222222,-29.40165312328491,0.18433450522477143,10.775599563996083,0.003071019996029304,71.20515677215154,1.2109840836448733
2025-01-01 11:31:00,1.9736356575246279,1.1072370601511339,0.0,0.03289392762541046,0.018453951002518898,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3400634574414123,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8655954825424194,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2270.5519539531906,22.83333333333337,1.7844990160119152,0.0,1.186092624108079,0.15397083333333333,1,2116.5811206198573,2116.5811206198573,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.388219753660813,51.666666666666686,43.496666666666684,1890.9452931671083,0,4.1484740034483645,0.0,47.96113330895045,0.0,0.0,0.0,40.85095967154775,45.10906400776018,48.0422325621151,29.09749636971062,12.43753247303448,22.626570634197503,0.0,2.2,1712.2371668526605,-1159.435348078269,-0.0,-0.0,630.6918190146015,75.96033405330142,1.0,0.04355923083508616,0.0,0.0,0.8105689388916345,65.99961422222222,-29.57125803686226,0.18404876438947682,10.772828000121727,0.0030715154070906367,71.14187056826961,1.2097581177718022
2025-01-01 11:32:00,1.9739243181493866,1.107423516494967,0.0,0.03289873863582311,0.01845705860824945,0.0,0.20182982801582672,0.001,0.3807423720673889,1.340352118066171,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8657819388862525,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2270.416905442058,22.83333333333337,1.783950993954974,0.0,1.1863812847328374,0.15397083333333333,1,2116.446072108725,2116.446072108725,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.366721991883722,51.666666666666686,43.496666666666684,1891.5180646613665,0,4.149602008307649,0.0,47.95415410811657,0.0,0.0,0.0,40.82229598917829,45.10562415379343,48.03870987946056,29.102807597426143,12.43753247303448,22.638609478338015,0.0,2.2,1710.9977470635758,-1160.537688749497,-0.0,-0.0,630.6918190146015,75.95208677425484,1.0,0.043574963202801395,0.0,0.0,0.8108616935698213,65.99961422222222,-29.57328864358651,0.18394383566266942,10.779289096175994,0.00307201087943928,71.07845623603825,1.209708518167798
2025-01-01 11:33:00,1.9742095555724017,1.1076077616689122,0.0,0.03290349259287336,0.018460129361148537,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3406373554891862,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8659661840601978,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2270.2834697656363,22.83333333333337,1.7834097422648565,0.0,1.1866665221558528,0.15397083333333333,1,2116.312636432303,2116.312636432303,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.345435246567575,51.666666666666686,43.496666666666684,1892.02570150506,0,4.150623298173122,0.0,47.94718326463948,0.0,0.0,0.0,40.7939136620901,45.10218671345127,48.0351887595741,29.108113295978775,12.43753247303448,22.650502423860175,0.0,2.2,1709.832068847337,-1161.6270789731973,-0.0,-0.0,630.6918190146015,75.94401348882624,1.0,0.043590502063389054,0.0,0.0,0.8111508473839878,65.99961422222222,-29.516140959703247,0.18384057720681873,10.784911471705797,0.003072505930431431,71.01498720852788,1.20965951955295
2025-01-01 11:34:00,1.9744915689690452,1.1077899243275502,0.0,0.032908192816150754,0.01846316540545917,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3409193688858296,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8661483467188357,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2270.151553329802,22.83333333333337,1.7828748733502897,0.0,1.1869485355524965,0.15397083333333333,1,2116.1807199964687,2116.1807199964687,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.324347492634526,51.666666666666686,43.496666666666684,1892.527523475504,0,4.151634968314961,0.0,47.94022072744779,0.0,0.0,0.0,40.765796656846035,45.0987516630422,48.03166918302229,29.1134134372129,12.43753247303448,22.662257888109753,0.0,2.2,1708.689162698959,-1162.704275171098,-0.0,-0.0,630.6918190146015,75.93611552273717,1.0,0.04360585851766425,0.0,0.0,0.8114366069028854,65.99961422222222,-29.449934474346673,0.18373889194352505,10.790459685725853,0.0030730005594058305,70.95146818000937,1.2096110873632349
2025-01-01 11:35:00,1.9747705051935365,1.1079700993293355,0.0,0.032912841753225605,0.018466168322155592,0.0,0.20182982801582672,0.001,0.3807423720673889,1.341198305110321,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8663285217206211,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2270.0210870487417,22.83333333333337,1.7823460996469376,0.0,1.1872274717769875,0.15397083333333333,1,2116.0502537154084,2116.0502537154084,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.303449826445103,51.666666666666686,43.496666666666684,1893.0237855363928,0,4.152637436256029,0.0,47.93326644785942,0.0,0.0,0.0,40.73793310192681,45.095318980224825,48.02815113152065,29.1187079953148,12.43753247303448,22.673882098212253,0.0,2.2,1707.5572810003678,-1163.7698342690019,-0.0,-0.0,630.6918190146015,75.92839416571711,1.0,0.04362104079684161,0.0,0.0,0.811719125296503,65.99961422222222,-29.3857907939733,0.18363870749421585,10.795937024581097,0.003073494765748589,70.88790283400617,1.2095631960026079
2025-01-01 11:36:00,1.9750464942556003,1.1081483706522546,0.0,0.03291744157092667,0.01846913951087091,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3414742941723847,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8665067930435402,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.892009742557,22.83333333333337,1.7818231661524444,0.0,1.1875034608390513,0.15397083333333333,1,2115.921176409224,2115.921176409224,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.282734356219606,51.666666666666686,43.496666666666684,1893.514713720386,0,4.153631072149772,0.0,47.92632037897154,0.0,0.0,0.0,40.71031247495947,45.09188864365733,48.02463458763496,29.1239969462027,12.43753247303448,22.685380571966043,0.0,2.2,1706.4392997682137,-1164.8242491252413,-0.0,-0.0,630.6918190146015,75.92085066679907,1.0,0.04363605619896006,0.0,0.0,0.8119985383698942,65.99961422222222,-29.320279863703345,0.18353995960175673,10.80134640160432,0.003073988548882444,70.82429449399191,1.2095158227846057
2025-01-01 11:37:00,1.9753196628937457,1.108324820161297,0.0,0.03292199438156243,0.018472080336021615,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3417474628105301,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8666832425525824,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.764261786028,22.83333333333337,1.7813058246346933,0.0,1.1877766294771968,0.15397083333333333,1,2115.7934284526946,2115.7934284526946,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.26219339515397,51.666666666666686,43.496666666666684,1894.0005281616504,0,4.154616236486189,0.0,47.919382475462236,0.0,0.0,0.0,40.682924526871965,45.08846063288398,48.02111953468438,29.12928026732851,12.43753247303448,22.696758684200727,0.0,2.2,1705.3376963011915,-1165.8680003545344,-0.0,-0.0,630.6918190146015,75.91348625486114,1.0,0.0436509118292516,0.0,0.0,0.8122749783402776,65.99961422222222,-29.250384144903634,0.18344258579591474,10.806690653960358,0.0030744819082630364,70.76064636971692,1.2094689456156429
2025-01-01 11:38:00,1.9755901343996016,1.1084995274949871,0.0,0.03292650223999336,0.01847499212491645,0.0,0.20182982801582672,0.001,0.3807423720673889,1.342017934316386,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8668579498862726,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.637785189471,22.83333333333337,1.7807938339359808,0.0,1.1880471009830527,0.15397083333333333,1,2115.6669518561375,2115.6669518561375,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.24181947136382,51.666666666666686,43.496666666666684,1894.4814428147174,0,4.15559327963285,0.0,47.91245269354955,0.0,0.0,0.0,40.65575929515176,45.08503492831208,48.01760595672194,29.134557937637034,12.43753247303448,22.70802165979743,0.0,2.2,1704.2364272303498,-1166.9015556443146,-0.0,-0.0,630.6918190146015,75.9063021085419,1.0,0.0436656145913382,0.0,0.0,0.8125485736732263,65.99961422222222,-29.1916213294082,0.1833465254605923,10.811972539032679,0.0030749748433778526,70.69696155613255,1.2094225430231305
2025-01-01 11:39:00,1.9758580129456316,1.1086725599420895,0.0,0.03293096688242719,0.018477875999034825,0.0,0.20182982801582672,0.001,0.3807423720673889,1.342285812862416,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.867030982333375,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.512530925236,22.83333333333337,1.7802869895911528,0.0,1.1883149795290826,0.15397083333333333,1,2115.541697591903,2115.541697591903,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.22160625657984,51.666666666666686,43.496666666666684,1895.016810188907,0,4.1566593707136565,0.0,47.90553099094866,0.0,0.0,0.0,40.62880834210645,45.081611511187795,48.01409383851396,29.139829937523228,12.43753247303448,22.719173921633303,0.0,2.2,1703.1764491950805,-1167.9253098443753,-0.0,-0.0,630.6918190146015,75.89929937692347,1.0,0.04368017033655571,0.0,0.0,0.812819433252919,65.99961422222222,-29.102590900381507,0.18325172707213408,10.81795687610073,0.0030754673537451466,70.63324276395691,1.2093765968203667
2025-01-01 11:40:00,1.97612343394107,1.1088440049683288,0.0,0.0329353905656845,0.018480733416138814,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3425512338578545,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8672024273596144,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.3884353810486,22.83333333333337,1.779785028521571,0.0,1.188580400524521,0.15397083333333333,1,2115.4176020477153,2115.4176020477153,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.20154557953687,51.666666666666686,43.496666666666684,1895.4885448187358,0,4.157621188863832,0.0,47.89861732664802,0.0,0.0,0.0,40.602060772715824,45.07819036346778,48.010583165430624,29.14509624860844,12.43753247303448,22.730221187332628,0.0,2.2,1702.1243991268807,-1168.9397773998394,-0.0,-0.0,630.6918190146015,75.89247917472728,1.0,0.043694586600913556,0.0,0.0,0.8130876973126671,65.99961422222222,-29.01607786893009,0.18315812487340905,10.823121991209483,0.003075959438909902,70.56949319697861,1.2093310835352422
2025-01-01 11:41:00,1.9763864985355883,1.1090139279099385,0.0,0.03293977497559314,0.018483565465165643,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3428142984523728,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.867372350301224,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.2654509839003,22.83333333333337,1.7792877529412685,0.0,1.1888434651190392,0.15397083333333333,1,2115.294617650567,2115.294617650567,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.181631309747686,51.666666666666686,43.496666666666684,1895.9559700742288,0,4.158575852713548,0.0,47.89171166126792,0.0,0.0,0.0,40.57550841299692,45.07477146802614,48.007073923622436,29.15035685409911,12.43753247303448,22.741167742744143,0.0,2.2,1701.0790868442796,-1169.945342035589,-0.0,-0.0,630.6918190146015,75.88584258255385,1.0,0.04370886904667362,0.0,0.0,0.8133534712182795,65.99961422222222,-28.932841118633,0.18306566918579095,10.828232347479789,0.0030764510984493953,70.5057154146748,1.2092859855551663
2025-01-01 11:42:00,1.9766473023670237,1.1091823905428582,0.0,0.03294412170611706,0.0184863731757143,0.0,0.20182982801582672,0.001,0.3807423720673889,1.343075102283808,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8675408129341438,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.143532755206,22.83333333333337,1.7787949758928734,0.0,1.1891042689504745,0.15397083333333333,1,2115.1726994218725,2115.1726994218725,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.170947738596745,51.666666666666686,43.496666666666684,1896.4192519397925,0,4.159523634079373,0.0,47.971465703976904,0.0,0.0,0.0,40.561263651462326,45.07135480842524,48.0035660998249,29.155611738387986,12.43753247303448,22.752017639588043,0.0,2.2,1700.0496580016797,-1170.9423665897868,-0.0,-0.0,630.6918190146015,75.87939064723712,1.0,0.04372302302625434,0.0,0.0,0.8136168545698651,65.99961422222222,-28.84332717834095,0.18297431306777576,10.833290083661641,0.0030769423319663,70.44191183922754,1.209241286230418
2025-01-01 11:43:00,1.976905944838659,1.109349457075266,0.0,0.03294843241397765,0.0184891576179211,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3433337447554434,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8677078794665515,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2269.022633973052,22.83333333333337,1.778306503698498,0.0,1.18936291142211,0.15397083333333333,1,2115.0518006397187,2115.0518006397187,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.151288757055646,51.666666666666686,43.496666666666684,1896.9378251233184,0,4.160561847541453,0.0,47.96439779562583,0.0,0.0,0.0,40.5350516760742,45.067939348304094,48.00005968132656,29.160860886988274,12.43753247303448,22.762775081644133,0.0,2.2,1699.0111205848432,-1171.9312284710556,-0.0,-0.0,630.6918190146015,75.87312438206075,1.0,0.04373705408624118,0.0,0.0,0.8138779505806766,65.99961422222222,-28.772103931754835,0.18288400802106677,10.839060999110167,0.003077433139087318,70.37808491576013,1.2091969682955868
2025-01-01 11:44:00,1.9771624998114872,1.10951517521665,0.0,0.032952708330191455,0.01849191958694417,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3435902997282716,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8678735976079356,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2268.902719870426,22.83333333333337,1.7778221912812606,0.0,1.1896194663949382,0.15397083333333333,1,2114.931886537093,2114.931886537093,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.131759930690812,51.666666666666686,43.496666666666684,1897.3933153755306,0,4.161496677786296,0.0,47.957338198976686,0.0,0.0,0.0,40.509013240921085,45.06452609536164,47.99655465598962,29.166104286575056,12.43753247303448,22.773443206125435,0.0,2.2,1698.0169421251935,-1172.9122075939583,-0.0,-0.0,630.6918190146015,75.86704476702755,1.0,0.04375096637822847,0.0,0.0,0.8141368365053704,65.99961422222222,-28.665389165875535,0.18279471749961645,10.844019855905099,0.0030779235194635713,70.3142366165213,1.2091530188490374
2025-01-01 11:45:00,1.9774170846882677,1.1096796208017012,0.0,0.032956951411471126,0.01849466034669502,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3438448846050521,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8680380431929868,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2268.783735344055,22.83333333333337,1.7773418117240583,0.0,1.1898740512717187,0.15397083333333333,1,2114.8129020107217,2114.8129020107217,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.11235419596064,51.666666666666686,43.496666666666684,1897.8451648614443,0,4.162425448678855,0.0,47.95028687806031,0.0,0.0,0.0,40.48313892794752,45.06111503498492,47.993051012104516,29.171341924688253,12.43753247303448,22.784026956668605,0.0,2.2,1697.0278420321702,-1173.8857505207313,-0.0,-0.0,630.6918190146015,75.8611527491159,1.0,0.04376476640577871,0.0,0.0,0.81439363336504,65.99961422222222,-28.56196180575528,0.18270638504653802,10.848932568492085,0.0030784134727655167,70.25036961219445,1.2091094176129504
2025-01-01 11:46:00,1.9776697783618773,1.109842844790184,0.0,0.03296116297269795,0.01849738074650307,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3440975782786617,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8682012671814696,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2268.665643305542,22.83333333333337,1.776865211166524,0.0,1.1901267449453283,0.15397083333333333,1,2114.6948099722085,2114.6948099722085,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.093066777115435,51.666666666666686,43.496666666666684,1898.2935103285645,0,4.163348384161835,0.0,47.94324379832273,0.0,0.0,0.0,40.45742236948725,45.05770615335404,47.98954873863609,29.17657379023371,12.43753247303448,22.794529671406707,0.0,2.2,1696.0416276036472,-1174.8521567254968,-0.0,-0.0,630.6918190146015,75.85544924247206,1.0,0.0437784585748988,0.0,0.0,0.8146484231485606,65.99961422222222,-28.463677990999642,0.18261897212376516,10.853800898539355,0.0030789029986907864,70.18648588237042,1.2090661508751228
2025-01-01 11:47:00,1.97792065440747,1.1100048947069527,0.0,0.0329653442401245,0.018500081578449214,0.0,0.20182982801582672,0.001,0.3807423720673889,1.3443484543242543,0.05,0.0,0.0002506236243534685,0.22680762065102747,0.8683633170982382,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.011171907894736842,0.0,On,0.19065792012108987,0,On,0.07833221119935219,0,On,0.26078564701194823,0.1955892352589611,On,0,0,Off,HP On,2268.5484091643852,22.83333333333337,1.776392246076323,0.0,1.1903776209909211,0.15397083333333333,1,2114.577575831052,2114.577575831052,0.0,Off,0.0,23.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,31.073893218940384,51.666666666666686,43.496666666666684,1898.7978299639797,0,4.164362881432222,0.0,47.936208926178246,0.0,0.0,0.0,40.43185762525385,45.05429943718527,47.986047825004626,29.181799873036326,12.43753247303448,22.804954463981797,0.0,2.2,1695.0702024202883,-1175.811705478297,-0.0,-0.0,630.6918190146015,75.84993512506739,1.0,0.043792046995754993,0.0,0.0,0.8149012823396771,65.99961422222222,-28.35832028040158,0.1825324427775789,10.859391127876231,0.0030793920969566903,70.12258728499741,1.2090232058448822
