Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 15:13:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,35.03760563762984,51.666666666666686,46.10666666666668,0.0,50.64250364439725,0.12124253520398973,322.9323102121689,0.0,35.03760563762984,48.47459805046398,50.64250364439725,47.39064525349735,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3236.830238321479,18.401863801156214,-0.32035842106604306,4.4,3047.4463635738916,-751.5298375873515,-0.0,-0.0,355.3699676476549,548.9792548693166,1.0,0.04153405367797994,0.0,0.0,1.0594583763300571,65.99961422222222,103.76763184692119,0.24682914225992963,8.987566105540543,0.003177622245897667,4.074906422886521,1.2260168748008424
2025-01-01 15:14:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,34.82631373086855,51.666666666666686,46.10666666666668,0.0,50.63000911148399,0.12128219926822241,322.9323102121689,0.0,34.82631373086855,48.42435997181096,50.63000911148399,47.321535401974444,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3236.530051160833,18.53434495855034,-0.18787726367191837,4.4,3033.4312454194387,-762.6702584331173,-0.0,-0.0,355.3699676476549,547.7319424190888,1.0,0.041754670917756975,0.0,0.0,1.0650859219690354,65.99961422222222,100.89293453823406,0.24479081235949512,9.048674104354255,0.0031776606328561873,3.804781958053376,1.2254599974459244
2025-01-01 15:15:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,34.5946873813657,51.666666666666686,46.10666666666668,0.0,50.61753754961576,0.24264363259881097,645.8646204243377,0.0,34.5946873813657,48.37415154620687,50.61753754961576,47.252458544502424,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3237.7207008133205,18.66224081712876,-0.059981405093495255,4.4,3020.1468633908626,-773.4872637905039,-0.0,-0.0,355.3699676476549,546.4723061930798,1.0,0.0419671370058444,0.0,0.0,1.0705055465126816,65.99961422222222,98.42555786704449,0.2428408758604036,9.107822254476932,0.003177696491440988,3.5447341780927393,1.2249228747221288
2025-01-01 15:16:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,34.342454820116586,51.666666666666686,46.10666666666668,0.0,50.598289551983605,0.24276602021434115,645.8646204243377,0.0,34.342454820116586,48.27865478317702,50.598289551983605,47.11883739877373,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3238.8731855793812,18.785788854993704,0.0,4.4,3007.284058862652,-783.9943696008563,-0.0,-0.0,355.3699676476549,545.1999683522721,1.0,0.042171903385167256,0.0,0.0,1.0757287654512027,65.99961422222222,96.06985914918621,0.24097370369267415,9.164524742756704,0.0031777299138260992,3.2942161116837103,1.224404459284178
2025-01-01 15:17:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,34.09507738705008,51.666666666666686,46.10666666666668,0.0,50.579062006673475,0.2428884011128134,645.8646204243378,0.0,34.09507738705008,48.183193418873955,50.579062006673475,46.985259124974206,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3239.9779874610244,18.90519888837328,0.0,4.4,2994.8470709551366,-794.203412879034,-0.0,-0.0,355.3699676476549,543.9145252779379,1.0,0.04236936955522987,0.0,0.0,1.080765769292356,65.99961422222222,93.84191451984903,0.23918430337205762,9.219534320196042,0.0031777609872919222,3.0527430791861865,1.2239038249045477
2025-01-01 15:18:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,33.85232270114341,51.666666666666686,46.10666666666668,0.0,50.55985419539969,0.24301077966580772,645.8646204243378,0.0,33.85232270114341,48.08776677192113,50.55985419539969,46.851723060181854,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3241.0498290516384,19.020669965376793,0.0,4.4,2982.8154417736723,-804.1259042402759,-0.0,-0.0,355.3699676476549,542.6155453690226,1.0,0.04255991185538287,0.0,0.0,1.085626157770385,65.99961422222222,91.73277669962611,0.2374680350582398,9.272335513207903,0.0031777897947855563,2.819858113170739,1.2234200949651362
2025-01-01 15:19:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,33.61397155772022,51.666666666666686,46.10666666666668,0.0,50.54066543442398,0.24313316004251462,645.8646204243378,0.0,33.61397155772022,47.99237419355469,50.54066543442398,46.71822857312005,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3242.07861399824,19.132389841591902,0.0,4.4,2971.171247524237,-813.7729235904097,-0.0,-0.0,355.3699676476549,541.3025666502626,1.0,0.04274388316309495,0.0,0.0,1.0903189321494793,65.99961422222222,89.73560180032496,0.23582059888891252,9.323675126096887,0.0031778164151598865,2.595132359771356,1.2229524442181516
2025-01-01 15:20:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,33.37981697816781,51.666666666666686,46.10666666666668,0.0,50.52149507259663,0.24325554622116022,645.8646204243378,0.0,33.37981697816781,47.897015065774355,50.52149507259663,46.584775062363214,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3243.06639558774,19.240535795221028,0.0,4.4,2959.8972373551396,-823.1551356070976,-0.0,-0.0,355.3699676476549,539.9750941210194,1.0,0.042921614752123145,0.0,0.0,1.0948525426223286,65.99961422222222,87.84380364791552,0.23423800427975652,9.373017666056782,0.003177840923418535,2.378162876209665,1.222500094968206
2025-01-01 15:21:00,3.638373204373225,0.12866347565669894,0.0,0.06063955340622042,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,3.3398386016666666,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,On,3339.838601666667,19.222222222222257,1.0,0.0,3.2196792266666665,0.12015937499999998,1,3219.6792266666666,3219.6792266666666,Off,0.0,0.0,33.149663435020784,51.666666666666686,46.10666666666668,0.0,50.502342489538876,0.24337794199960336,645.8646204243379,0.0,33.149663435020784,47.80168879962753,50.502342489538876,46.45136195467185,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3244.027729606083,19.345275291530815,0.0,4.4,2948.9770083847707,-832.2827982352787,-0.0,-0.0,355.3699676476549,538.6325959489016,1.0,0.04309341784290427,0.0,0.0,1.0992349278577953,65.99961422222222,86.05123730572733,0.23271654364115485,9.42045669069457,0.0031778633909420612,2.1685707939563774,1.2220623139287041
2025-01-01 15:22:00,0.2985346027065585,0.12866347565669894,0.0,0.004975576711775976,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,32.92332612367011,51.666666666666686,46.10666666666668,0.0,50.483207093940564,0.2435003510052648,645.8646204243378,0.0,32.92332612367011,47.706394833602275,50.483207093940564,46.31798870343314,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3244.9646330927803,19.44676660679907,0.0,4.4,-401.4436700924547,-841.1657728927,-0.0,-0.0,355.3699676476549,537.2745038895524,1.0,0.043259585034916885,0.0,0.0,1.1034735515378706,65.99961422222222,84.35213515259053,0.23125276857712446,9.466731673165462,0.0031778838856986297,1.9659996198348044,1.2216384092854922
2025-01-01 15:23:00,0.2985346027065585,0.12866347565669894,0.0,0.004975576711775976,0.0021443912609449825,0.0,0.07499634620388972,0.0,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,32.892688838865524,51.666666666666686,46.10666666666668,0.0,50.46408832196596,0.24362277670442886,645.8646204243379,0.0,32.892688838865524,47.61113263212245,50.46408832196596,46.18465478720069,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3245.8662700995783,19.38008590998447,0.0,4.4,-394.154762654096,-835.3253275782756,-0.0,-0.0,355.3699676476549,535.9002043591613,1.0,0.043150445764438335,0.0,0.0,1.1006896067009053,65.99961422222222,85.80059727652478,0.2322156411754232,9.436468369353499,0.0031779024724402603,2.0946922989973307,1.2219168616536122
2025-01-01 15:24:00,2.7984311804843367,0.12866347565669894,0.0,0.046640519674738944,0.0021443912609449825,0.0,0.07499634620388972,2.499896577777778,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,33.057191210999235,51.666666666666686,46.10666666666668,0.0,50.44495708979402,0.2437454054789512,645.8646204243378,2499.896577777778,33.057191210999235,47.51587473032886,50.44495708979402,46.05133355059628,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3245.276618169609,19.315930533175298,0.0,4.4,-387.49607302161974,-829.7214496476739,-0.0,-0.0,355.3699676476549,534.5090381647384,1.0,0.0430453165835335,0.0,0.0,1.0980079519756072,65.99961422222222,86.85540897839942,0.2331464433125404,9.407519832926084,0.0031779222713415093,2.2184113823112956,1.2221848869587202
2025-01-01 15:25:00,2.7984311804843367,0.12866347565669894,0.0,0.046640519674738944,0.0021443912609449825,0.0,0.07499634620388972,2.499896577777778,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,33.416963397240806,51.666666666666686,46.10666666666668,0.0,50.42582359531603,0.2438681722903025,645.8646204243378,2499.896577777778,33.416963397240806,47.77143328281073,50.42582359531603,46.44423812655808,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3244.6999368268516,19.254153433326675,0.0,4.4,-381.1422925014773,-824.3395843392519,-0.0,-0.0,355.3699676476549,533.1002953226559,1.0,0.042943969948929094,0.0,0.0,1.0954227831457843,65.99961422222222,87.82732419011975,0.23404684398060824,9.379164269304194,0.0031779432350294862,2.3374373608250214,1.222443086165152
2025-01-01 15:26:00,2.7984311804843367,0.12866347565669894,0.0,0.046640519674738944,0.0021443912609449825,0.0,0.07499634620388972,2.499896577777778,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,33.77405504970079,51.666666666666686,46.10666666666668,0.0,50.406698005882284,0.24399101203338686,645.8646204243378,2499.896577777778,33.77405504970079,48.026941344280395,50.406698005882284,46.83706301347946,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3244.160094305532,19.194631474369366,0.0,4.4,-375.06272106262645,-819.1674455111381,-0.0,-0.0,355.3699676476549,531.6732103389824,1.0,0.04284621610960967,0.0,0.0,1.0929292600071967,65.99961422222222,88.73475680085679,0.23491821279289118,9.351986514498844,0.0031779653188314543,2.452004825998188,1.222691961774885
2025-01-01 15:27:00,2.7984311804843367,0.12866347565669894,0.0,0.046640519674738944,0.0021443912609449825,0.0,0.07499634620388972,2.499896577777778,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,34.12860039243901,51.666666666666686,46.10666666666668,0.0,50.38758070685645,0.24411392226285272,645.8646204243378,2499.896577777778,34.12860039243901,48.282399290928325,50.38758070685645,47.22980858296426,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3243.63055222849,19.137249667850003,0.0,4.4,-369.2555111967489,-814.193614386018,-0.0,-0.0,355.3699676476549,530.226956990212,1.0,0.042751877470016846,0.0,0.0,1.0905228524192663,65.99961422222222,89.56813554161427,0.235761841931494,9.325926608840792,0.0031779884803364035,2.562333364909208,1.2229319834749062
2025-01-01 15:28:00,2.7984311804843367,0.12866347565669894,0.0,0.046640519674738944,0.0021443912609449825,0.0,0.07499634620388972,2.499896577777778,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,34.48072639440625,51.666666666666686,46.10666666666668,0.0,50.36847206365021,0.24423690065180226,645.8646204243378,2499.896577777778,34.48072639440625,48.53780748010773,50.36847206365021,47.6224751883365,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3243.12280404328,19.081899242019645,0.0,4.4,-363.7036875985922,-809.4073551970649,-0.0,-0.0,355.3699676476549,528.7606425327214,1.0,0.042660785542913214,0.0,0.0,1.0881992625781631,65.99961422222222,90.33369995081789,0.2365789702051928,9.300287887716078,0.003178012679248373,2.66863125497239,1.2231635960800007
2025-01-01 15:29:00,2.7984311804843367,0.12866347565669894,0.0,0.046640519674738944,0.0021443912609449825,0.0,0.07499634620388972,2.499896577777778,0.2235382565026688,0.0,0.0,0.0,0.0,0.12866347565669894,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.07125292686452568,0,On,0.051986955627070126,0,On,0.13091784687322655,0.09818838515491989,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,34.83055237887436,51.666666666666686,46.10666666666668,0.0,50.34937242280185,0.24435994498546018,645.8646204243377,2499.896577777778,34.83055237887436,48.79316625135285,50.34937242280185,48.015063165628355,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3242.6232206620784,19.02847797885807,0.0,4.4,-358.3934836888898,-804.7986298637126,-0.0,-0.0,355.3699676476549,527.2733013130378,1.0,0.042572781612586395,0.0,0.0,1.085954441933937,65.99961422222222,91.03517852716791,0.23737077444431237,9.276298510949015,0.0031780378772751075,2.7710946908508167,1.2233872180077323
2025-01-01 15:30:00,2.7562217951433574,0.11961227095747064,0.0,0.045937029919055954,0.0019935378492911774,0.0,0.057901389960182945,2.499896577777778,0.19842382740539619,0.0,0.0,0.0,0.0,0.11961227095747064,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.05415797062081891,0,On,0.03894079946210196,0,On,0.11884957394092213,0.08913718045569158,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,35.17819068266431,51.666666666666686,46.10666666666668,0.0,50.33028211311289,0.24448305315442814,645.8646204243378,2499.896577777778,35.17819068266431,49.04847592745185,50.33028211311289,48.40757283462134,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3239.0566695913635,18.97688964830775,0.0,3.9,-457.5252238011632,-810.970804645432,-0.0,-0.0,296.38346441460345,316.6572719011181,0.733,0.04155835613832219,0.0,0.0,1.0600782880144464,48.37771722488888,57.0621164296654,0.2381383744333463,9.252629930361092,0.003178064038009947,9.616673142905787,1.2236032435401634
2025-01-01 15:31:00,2.7562217951433574,0.11961227095747064,0.0,0.045937029919055954,0.0019935378492911774,0.0,0.057901389960182945,2.499896577777778,0.19842382740539619,0.0,0.0,0.0,0.0,0.11961227095747064,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.05415797062081891,0,On,0.03894079946210196,0,On,0.11884957394092213,0.08913718045569158,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,35.52992298057802,51.666666666666686,46.10666666666668,0.0,50.3112014466867,0.24460622314852987,645.8646204243378,2499.896577777778,35.52992298057802,49.3037368154274,50.3112014466867,48.80000449979775,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3238.5954966550985,18.92173548505461,0.0,3.9,-450.5467778196647,-806.1760471771152,-0.0,-0.0,296.38346441460345,316.07602512388905,0.733,0.04146433236799965,0.0,0.0,1.0576799121705023,48.37771722488888,59.24580494284694,0.23896681579032814,9.227150742845918,0.0031781548089319872,9.673636128874518,1.2238342390280155
2025-01-01 15:32:00,2.7562217951433574,0.11961227095747064,0.0,0.045937029919055954,0.0019935378492911774,0.0,0.057901389960182945,2.499896577777778,0.19842382740539619,0.0,0.0,0.0,0.0,0.11961227095747064,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.05415797062081891,0,On,0.03894079946210196,0,On,0.11884957394092213,0.08913718045569158,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,35.879553791766966,51.666666666666686,46.10666666666668,0.0,50.292129801970276,0.2447294589854555,645.8646204243378,2499.896577777778,35.879553791766966,49.558948340721706,50.292129801970276,49.19235761009743,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3238.0990252902097,18.868339902323324,0.0,3.9,-444.90977951363675,-801.5449314467495,-0.0,-0.0,296.38346441460345,315.4913181769877,0.733,0.04137320190119595,0.0,0.0,1.0553553392515522,48.37771722488888,60.25168751850923,0.2397721804821522,9.203225106367555,0.003178246100288327,9.728464828702373,1.2240579498751305
2025-01-01 15:33:00,2.7562217951433574,0.11961227095747064,0.0,0.045937029919055954,0.0019935378492911774,0.0,0.057901389960182945,2.499896577777778,0.19842382740539619,0.0,0.0,0.0,0.0,0.11961227095747064,0.0,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.003743419339364035,0.0,On,0.05415797062081891,0,On,0.03894079946210196,0,On,0.11884957394092213,0.08913718045569158,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Lower On,2499.896577777778,1.0,36.22724163057387,51.666666666666686,46.10666666666668,0.0,50.273067478265204,0.24485275873968662,645.8646204243378,2499.896577777778,36.22724163057387,49.81411079826084,50.273067478265204,49.58463245825867,12.43753247303448,Off,0.0,20.222222222222257,0,0.0,0.0,0.0,0.0,0,0.0,0,3237.6328890541376,18.816566952697247,0.0,3.9,-439.8195775794919,-797.0646722404338,-0.0,-0.0,296.38346441460345,314.9029630003178,0.733,0.04128474208251483,0.0,0.0,1.0530988897222822,48.37771722488888,60.86163024633825,0.2405562263501514,9.179512934120305,0.0031783378922910803,9.781322994565107,1.224274938111817
