Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.2763751324267021,0.1256393645224888,0.0,0.27637513242670203,0.1256393645224888,0.0,0.06997706920547483,0.0,0.19889806322122722,0.0,0.007499999999999999,0.0,0.0,0.12345186452248882,0.0,0.002187500000000001,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0025669161184210527,0.0,0.06741015308705377,0.0,0.03429557719124208,0.0,0.12496009188132942,0.09372006891099703,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,3219.6792266666666,0.0,0.0,43.76167978168338,51.66666666666668,46.10666666666668,0.0,51.25869940066725,0.0,0.0,0.0,43.76167978168338,50.72025485267581,51.25869940066725,50.45103257868009,12.43753247303448,0.0,18.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3152.574449177389,13.123182584529944,0.0,0.85,-173.67650143699257,-613.4203535325491,0.0,0.0,326.1275402172312,732.251412446689,1.0,0.03801053951123594,0.0,0.0,0.9695799207615925,65.99961422222222,113.61631187832539,0.3241292115798158,6.207914798715594,0.002969330340331808,95.02266325928635,1.251210388308731
2025-01-01 11:00:00,3.9892299549081516,0.12345186452248882,0.0,3.989229954908151,0.12345186452248882,0.0,0.06760676014647347,0.0,0.9714324299561223,2.9501907648055554,0.0,0.0,0.0,0.12345186452248882,0.0,0.0,1.0,0.03964239414865571,0.029731795611491772,0.7694704967264557,0.0,0.0025669161184210527,0.0,0.06503984402805242,0.0,0.03735944719968157,0.0,0.12496009188132942,0.09372006891099703,2950.190764805556,19.222222222222253,0.8833333333333333,0.0,2.8440499835555557,0.10614078124999998,0.8833333333333333,2844.049983555555,3219.6792266666666,0.0,0.0,37.13381891566889,51.66666666666668,46.10666666666668,0.0,50.63699294005766,0.09047977055417991,242.19923265912666,0.0,37.13381891566889,48.775490646132454,50.63699294005766,47.844739499169854,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.087239274238,16.897543549725725,-1.840066408247467,1.95,3100.8028269102024,-825.6213241465782,0.0,0.0,880.8398588097174,818.6882792447359,1.0,0.042048266257964845,0.0,0.0,1.0725750065849105,65.99961422222222,95.39352744150749,0.26082892309377365,8.109460457739521,0.0030280693647705683,143.73184773772553,1.2343571949498433
2025-01-01 12:00:00,2.780959844787019,0.1249384543030634,0.0,2.780959844787019,0.1249384543030634,0.0,0.06627716403989171,0.6249741444444445,0.9764290024137939,1.1132795338888888,0.0,0.0,0.0,0.1249384543030634,0.0,0.0,1.0,0.04162451385608849,0.031218385392066356,0.7694704967264557,0.0,0.0026738709566885965,0.0,0.06360329308320312,0.0,0.04037389994992043,0.0,0.12496009188132942,0.09372006891099703,1113.279533888889,19.222222222222253,0.3333333333333333,0.0,1.0732264088888888,0.040053124999999995,0.3333333333333333,1073.226408888889,3219.6792266666666,624.9741444444445,0.25,34.94566880525963,51.66666666666668,46.10666666666668,0.0,50.486633365182435,0.0615041370220855,161.46615510608444,624.9741444444445,34.94566880525963,48.856499905392,50.486852343002376,48.04121419767685,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.2084333650346,18.900508770946615,-0.062138317401128934,3.05,1199.2435704791146,-921.3777679914185,0.0,0.0,884.5068351608073,851.2905985866927,1.0,0.04471440492364534,0.0,0.0,1.1405833681985567,65.99961422222222,122.83496942083698,0.23509746906635876,9.157795708475193,0.003118666148886975,114.09272539384227,1.2251591996197457
2025-01-01 13:00:00,1.3354354791263112,0.1249384543030634,0.0,1.3354354791263112,0.1249384543030634,0.0,0.06656211478107311,0.0,0.21125780715079373,1.0576155571944443,0.0,0.0,0.0,0.1249384543030634,0.0,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.002994735471491228,0.0,0.06356737930958188,0.0,0.04467320141337585,0.0,0.12496009188132942,0.09372006891099703,1057.6155571944446,19.222222222222253,0.31666666666666665,0.0,1.0195650884444443,0.03805046874999999,0.31666666666666665,1019.5650884444444,3219.6792266666666,0.0,0.0,38.0850144615806,51.66666666666668,46.10666666666668,0.0,51.62017315232034,0.0,0.0,0.0,38.0850144615806,51.63196921456949,51.63786724569407,51.62017315232034,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5975414858854,18.897715011668982,-0.0533508383670501,4.45,732.9703218603422,-792.9303725761391,0.0,0.0,335.07232972239603,805.4176009012547,1.0,0.042376918824668854,0.0,0.0,1.080958337463147,65.99961422222222,133.21280751964085,0.23754465536664943,9.190820996328663,0.0031522284356368412,41.35556832856197,1.2245704396918573
2025-01-01 14:00:00,1.2883462267704593,0.12634196389250069,0.0,1.2883462267704593,0.12634196389250069,0.0,0.0697568676681705,0.0,0.21663777860228872,1.0019515804999999,0.0,0.0,0.0,0.12634196389250069,0.0,0.0,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0032086451480263156,0.0,0.0665482225201442,0.0,0.048181826745621076,0.0,0.12683143800057917,0.09512357850043435,1001.9515805,19.222222222222253,0.3,0.0,0.965903768,0.0360478125,0.3,965.903768,3219.6792266666666,0.0,0.0,35.883945019842585,51.66666666666668,46.10666666666668,0.0,51.042001854667575,0.08954905673739115,242.19923265912666,0.0,35.883945019842585,49.72140709714346,51.04253420704082,49.06057736600816,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3242.526385885899,18.901745565149373,-0.05822143401841663,4.7,700.9432965205011,-758.3332219820533,0.0,0.0,343.5160598326409,658.918157857962,1.0,0.04133997732690235,0.0,0.0,1.0545078406228785,65.99961422222222,113.80887816991341,0.23896399242230493,9.212646208856988,0.0031734674812862536,22.586186400080887,1.2239228727197
2025-01-01 15:00:00,2.0143818893055205,0.1179509738924224,0.0,2.0143818893055205,0.1179509738924224,0.0,0.05467992446635837,0.7083040303703705,0.19378237727434727,1.0576155571944443,0.0,0.0,0.0,0.1179509738924224,0.0,0.0,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.003743419339364035,0.0,0.05093650512699434,0.0,0.036514412084450686,0.0,0.11663451118752448,0.08747588339064333,1057.6155571944446,19.222222222222253,0.31666666666666665,0.0,1.0195650884444443,0.03805046874999999,0.31666666666666665,1019.5650884444444,3219.6792266666666,708.3040303703705,0.2833333333333333,35.95756092809028,51.66666666666668,46.10666666666668,0.0,50.97643499746961,0.1512520404625313,403.66538776521105,708.3040303703705,35.95756092809028,49.739846414419326,50.97643499746961,49.12155212289419,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239.379443631726,18.8916207263519,-0.056340708693372696,4.15,620.3328588123005,-798.4719301318839,0.0,0.0,285.3921223749123,426.12478047413964,0.6832499999999999,0.04187865260057566,0.0,0.0,1.0682484698241557,45.094236417333335,75.79710937482773,0.23944453755517084,9.213078894963068,0.0031778909942434376,-3.152097973266898,1.223961923793794
2025-01-01 16:00:00,1.48032599795635,0.09709455796968294,0.0,1.48032599795635,0.09709455796968294,0.0,0.011788209041879018,0.0,0.13260234824780448,1.3359354406666666,0.0,0.0,0.0,0.09709455796968294,0.0,0.0,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.00470601288377193,0.0,0.007082196158107088,0.0,0.0031429376215605137,0.0,0.08585277706272268,0.06438958279704199,1335.9354406666669,19.222222222222253,0.4,0.0,1.2878716906666665,0.048063749999999995,0.4,1287.8716906666666,3219.6792266666666,0.0,0.0,37.62599621328026,51.66666666666668,46.10666666666668,0.0,51.52403047819192,0.0,0.0,0.0,37.62599621328026,51.23412033354237,51.52403047819192,51.089165261217595,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.1030298410333,18.903301206812326,-0.05433824985112222,3.05,583.1372946429194,-915.4260047858755,0.0,0.0,138.38086289529292,129.50508061853017,0.0,0.04427806236751119,0.0,0.0,1.1294530610142453,0.0,24.24699586683524,0.237976531388038,9.19877046122635,0.003160552650832544,-79.4643982247615,1.223925857267608
2025-01-01 17:00:00,2.006832447597225,0.10336168860808294,0.0,2.006832447597225,0.10336168860808294,0.0,0.02203933637431135,0.0,0.14788188030624702,1.8369112309166666,0.0,0.0,0.0,0.10336168860808294,0.0,0.0,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.005989470942982456,0.0,0.016049865431328893,0.0,0.010066295495469757,0.0,0.09024471183239043,0.0676835338742928,1836.9112309166667,19.222222222222253,0.55,0.0,1.7708235746666667,0.06608765624999999,0.55,1770.8235746666664,3219.6792266666666,0.0,0.0,37.29583772988795,51.66666666666668,46.10666666666668,0.0,51.186447789518155,0.0,0.0,0.0,37.29583772988795,50.91889668449974,51.186447789518155,50.78512113199054,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.4510140234133,18.871186978936112,-0.06712262026182625,1.95,981.6449040906227,-1024.0067391705043,0.0,0.0,168.0095611016244,6.9954673826203875,0.06675,0.04640767384482914,0.0,0.0,1.1837755871867703,4.405474249333333,0.7308512428357558,0.23366064238050702,9.10955467205186,0.0030982174607441094,-102.4588218263445,1.2235309555599263
2025-01-01 18:00:00,1.971841876931027,0.15021887409618173,0.0,1.971841876931027,0.15021887409618176,0.0,0.148093981301431,0.0,0.32082052487959606,1.50292737075,0.0,0.0,0.0,0.15021887409618173,0.0,0.0,1.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.006845109649122807,0.0,0.1412488716523082,0.0,0.12052869275135364,0.0,0.15073883944242275,0.11305412958181704,1502.9273707500001,19.222222222222253,0.45,0.0,1.4488556519999998,0.05407171874999999,0.45,1448.855652,3219.6792266666666,0.0,0.0,35.299040999412654,51.66666666666668,46.10666666666668,0.0,50.65141249374721,0.12120541039655154,322.9323102121689,0.0,35.299040999412654,49.27317983831662,50.65141249374721,48.58406351060133,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.3842604984234,18.95242009210923,-0.04801392464014072,1.15,949.7443479785569,-1074.5442542506094,0.0,0.0,524.3624016422797,0.0,1.0,0.046152435727198654,0.0,0.0,1.177264925747873,65.99961422222222,-3.0011701631132865,0.22963155935805515,9.101262770553575,0.0030616127409177187,-45.44825979901948,1.2226026305162752
2025-01-01 19:00:00,2.5881658294209706,0.1479409068196586,0.0,2.58816582942097,0.1479409068196586,0.0,0.13947152970195056,0.7499689733333335,0.3552898857190196,1.3359354406666666,0.007499999999999999,0.0,0.0,0.1457534068196586,0.0,0.002187500000000001,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.007272929002192983,0.0,0.13219860069975758,0.0,0.1609520099594747,0.0,0.146767002781158,0.11007525208586848,1335.9354406666669,19.222222222222253,0.4,0.0,1.2878716906666665,0.048063749999999995,0.4,1287.8716906666666,3219.6792266666666,749.9689733333333,0.3,35.56096264214742,51.66666666666668,46.10666666666668,0.0,50.774584051853964,0.15062951019573678,403.15763256047495,749.9689733333333,35.56096264214742,49.43484686880912,50.774584051853964,48.764978277286694,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3195.819136102108,18.933414307321446,-0.04712805698476649,-0.25000000000000006,681.5615753354195,-1202.6446786694619,0.0,0.0,550.4873394485113,0.0,1.0,0.047637285693806694,0.0,0.0,1.2151407552277753,65.99961422222222,-2.216526110296668,0.22761898518907503,9.057865667010248,0.0030310412828691547,-54.89833745150975,1.2227046008780358
2025-01-01 20:00:00,1.9986546091961916,0.14354192914885683,0.0,1.9986546091961916,0.1435419291488568,0.0,0.11321698821963715,0.0,0.3675102502265546,1.50292737075,0.014999999999999998,0.0,0.0,0.13916692914885684,0.0,0.004375000000000002,1.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.00748683867872807,0.0,0.10573014954090908,0.0,0.18195434469474545,0.0,0.1389760924071387,0.10423206930535399,1502.9273707500001,19.222222222222253,0.45,0.0,1.4488556519999998,0.05407171874999999,0.45,1448.855652,3219.6792266666666,0.0,0.0,36.48199268917498,51.66666666666668,46.10666666666668,0.0,51.22293684157623,0.0,0.0,0.0,36.48199268917498,50.21247415423719,51.22293684157623,49.70724281056768,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3191.3333143041714,18.886202590981778,-0.06671991667056011,-0.55,811.7882564678315,-1226.1002760235117,0.0,0.0,536.9985261999143,0.0,1.0,0.04792242952959951,0.0,0.0,1.222414257295062,65.99961422222222,-2.0373644585712,0.22621789597364328,9.004480208901919,0.003003306853708638,-36.55285265314692,1.222922939737731
2025-01-01 21:00:00,2.2678197542869922,0.13391928787641516,0.0,2.2678197542869922,0.13391928787641516,0.0,0.08984105400519542,0.0,0.3260674693651302,1.8369112309166666,0.014999999999999998,0.0,0.0,0.12954428787641514,0.0,0.004375000000000002,1.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.00695206448739035,0.0,0.08288898951780507,0.0,0.15334175219657661,0.0,0.12713696389759954,0.09535272292319963,1836.9112309166667,19.222222222222253,0.55,0.0,1.7708235746666667,0.06608765624999999,0.55,1770.8235746666664,3219.6792266666666,0.0,0.0,36.089557616898134,51.66666666666668,46.10666666666668,0.0,50.886218840356044,0.0,0.0,0.0,36.089557616898134,49.90713215812634,50.886218840356044,49.41758881701149,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3194.3678577061655,18.917230160421322,-0.04920239360482063,-0.3,1086.6200136836858,-1219.461076802894,0.0,0.0,473.00855011971595,0.0,1.0,0.048270187886884745,0.0,0.0,1.231284942237619,65.99961422222222,-3.8386905498027293,0.22470620250929582,9.002635515730141,0.002989088255631517,-18.851918214847895,1.2228032740613601
2025-01-01 22:00:00,2.3132616793558065,0.10602380337214276,0.0,2.3132616793558065,0.10602380337214276,0.0,0.025522972415570926,0.0,0.157507592551347,2.1152311143888887,0.014999999999999998,0.0,0.0,0.10164880337214276,0.0,0.004375000000000002,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.005989470942982456,0.0,0.019533501472588467,0.0,0.021975854721823274,0.0,0.09192510426600244,0.0689438281995018,2115.231114388889,19.222222222222253,0.6333333333333333,0.0,2.0391301768888885,0.07610093749999998,0.6333333333333333,2039.1301768888889,3219.6792266666666,0.0,0.0,35.70968175184381,51.66666666666668,46.10666666666668,0.0,50.552992604365706,0.0,0.0,0.0,35.70968175184381,49.60469365451844,50.552992604365706,49.13054417959482,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3171.434147787039,18.94038401246689,-0.05224831427863729,-1.95,927.0723172110091,-1427.3416724501076,0.0,0.0,242.59542189052,0.0,1.0,0.051526786524729036,0.0,0.0,1.3143548667857832,65.99961422222222,-3.412546618292161,0.2235994750858593,9.00125366455302,0.002978538223348168,-24.079532060680425,1.2227142837467533
2025-01-01 23:00:00,2.383297310021115,0.09923967329882105,0.0,2.383297310021115,0.09923967329882104,0.0,0.01210907355668165,0.0,0.12962916868665528,2.2265590677777776,0.014999999999999998,0.0,0.0,0.09486467329882105,0.0,0.004375000000000002,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.005026877398574561,0.0,0.007082196158107088,0.0,0.0031429376215605137,0.0,0.08585277706272268,0.06438958279704199,2226.559067777778,19.222222222222253,0.6666666666666666,0.0,2.1464528177777775,0.08010624999999999,0.6666666666666666,2146.452817777778,3219.6792266666666,0.0,0.0,35.38122789340557,51.66666666666668,46.10666666666668,0.0,50.2233800528187,0.0,0.0,0.0,35.38122789340557,49.30528119271093,50.2233800528187,48.84623176265704,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3155.5358945766834,18.922384269209566,-0.05752656058751964,-3.05,890.2762453815976,-1535.528285974916,0.0,0.0,201.72816207116858,0.0,1.0,0.052635043235084944,0.0,0.0,1.3426244853502014,65.99961422222222,-2.482698492432872,0.22264289289968658,8.974546469610974,0.0029623774241340187,-27.026348359411518,1.2228015642871055
