Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,4.2437111104926455,0.19962154120704564,0.0,4.2437111104926455,0.19962154120704567,0.0,0.2571463166115601,1.1000131084444444,0.33724124988108567,2.4993104355555555,0.05,0.0,0.0,0.18503820787371233,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.011152335526315789,0.0,0.009707994988830562,0.0,0.1181429930482069,0.0,0.1181429930482069,0.0,0.025808590193170666,0.0,0.20707521634962747,0.15530641226222056,0.033719774402903725,0.0,0.030995274786728113,0.0,2499.3104355555556,16.666666666666686,0.2666666666666667,0.0,2.4993104355555555,0.0,0.26666666666666666,2499.3104355555556,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,1100.0131084444445,0.2,38.21325604601851,51.66666666666668,46.10666666666668,0.0,50.71778249036682,0.16055292473984667,428.1795967465514,1100.0131084444445,38.21325604601851,49.087208358195575,50.71778249036682,48.27192129210996,12.43753247303448,16.33140456577794,-0.06399064945096754,0.5979951571902828,1.7026091977778905,0.85,9.236100170605994,1520.7777629660975,-1049.3567855747121,-293.0496081101228,-1020.7516751818348,0.0,0.0,555.86601432654,327.27775435979106,0.6165,0.05015721030777536,0.0,0.0,0.9388437274021375,40.688762168000004,-13.784924623052088,0.26905784714681896,7.859368115949301,0.003031474386646148,80.25345337363083,1.2372985126542622,0.0,0.0,69.93402380450782,0.27184172728319994,-304.9346941828811,11.885086072758318
2025-01-01 11:00:00,6.395077232515073,0.21155886591077466,0.0,6.395077232515073,0.21155886591077466,0.0,0.3575124058069381,0.0,0.3641163467081344,5.6234484799999995,0.05,0.0,0.0,0.19697553257744133,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.011152335526315789,0.0,0.013668878448900294,0.0,0.166345595915861,0.0,0.166345595915861,0.0,0.04108159069455618,0.0,0.2229916492879328,0.16724373696594955,0.031471789442710146,0.0,0.028928923134279576,0.0,5623.448480000001,20.000000000000057,0.6000000000000001,0.0,5.6234484799999995,0.0,0.6,5623.448480000001,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,0.0,0.0,35.73160338483354,51.66666666666668,46.10666666666668,0.0,51.53775204613326,0.14717999835039378,401.933912182402,0.0,35.73160338483354,50.04813100984582,51.53775204613326,49.3033204917021,12.43753247303448,19.376495002403324,-0.31949432092087143,1.9647792842219394,3.134155927161488,1.95,9.236100170605994,3953.927978725713,-1198.1408606002901,-406.62443877159563,-1215.2278002424423,0.0,0.0,711.6182387101497,388.7791065225754,1.0,0.053387137695371886,0.0,0.0,0.9993015768160489,65.99961422222222,-41.221243741995025,0.22501239893606992,9.321902326070388,0.0030691417847912763,85.66997815312838,1.22382575918124,0.0,0.0,57.93442708740858,0.27184172728319994,-420.00410088755615,13.379662115960564
2025-01-01 12:00:00,4.494876859328451,0.21304545569134925,0.0,4.494876859328451,0.21304545569134925,0.0,0.34810054561007436,0.9166775903703706,0.3683744833480056,2.8117242399999998,0.05,0.0,0.0,0.1984621223580159,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.011617016173245613,0.0,0.013279107087033913,0.0,0.16160221117489743,0.0,0.16160221117489743,0.0,0.04335760762699461,0.0,0.2229916492879328,0.16724373696594955,0.031471789442710146,0.0,0.028928923134279576,0.0,2811.7242400000005,20.000000000000057,0.30000000000000004,0.0,2.8117242399999998,0.0,0.3,2811.7242400000005,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,916.6775903703705,0.16666666666666666,35.158175781856215,51.66666666666668,46.10666666666668,0.0,51.442520280292456,0.3094184121649116,842.1115361582787,916.6775903703705,35.158175781856215,49.83267627525009,51.442520280292456,49.02775427272891,12.43753247303448,19.677534637929707,-0.05627462199516368,2.626585855782806,4.128198712600506,3.05,9.236100170605994,1809.4419819792522,-452.15825091385415,-374.74267668344015,-1145.6878326977435,0.0,0.0,706.4645151531572,416.60793298463346,1.0,0.05299456317497755,0.0,0.0,0.9919533586087659,65.99961422222222,-0.7140924761614331,0.22259054985183935,9.49072049428661,0.0030989992987043875,57.69299805601187,1.2219226009502937,0.0,0.0,50.86675781788059,0.27184172728319994,-387.57146345423405,12.828786770793958
2025-01-01 13:00:00,3.6525358424450776,0.21304545569134925,0.0,3.6525358424450776,0.21304545569134925,0.0,0.34608888381162467,0.0,0.600929620855675,2.655517337777778,0.05,0.0,0.0,0.1984621223580159,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.22761175231504296,0.0,0.01301105811403509,0.0,0.013144703169148954,0.0,0.15996656126422032,0.0,0.15996656126422032,0.0,0.04830099281962107,0.0,0.2229916492879328,0.16724373696594955,0.031471789442710146,0.0,0.028928923134279576,0.0,2655.517337777778,20.000000000000057,0.2833333333333334,0.0,2.655517337777778,0.0,0.2833333333333333,2655.517337777778,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,0.0,0.0,33.550264982526,51.66666666666668,46.10666666666668,0.0,51.23177919102041,0.09468801872158444,256.45783202683117,0.0,33.550264982526,48.496121774414355,51.23177919102041,47.12829306611133,12.43753247303448,19.751141525458046,-0.05999862890978231,4.122970833436351,5.372989856933075,4.45,9.236100170605994,2019.2852474369238,-110.88106666503687,-313.99307824731005,-999.4503849631176,0.0,0.0,873.2767002141649,425.8181169715756,1.0,0.05044931014884011,0.0,0.0,0.9443112584286047,65.99961422222222,21.045061963654145,0.22298789817604517,9.543729896543814,0.003120025113872797,64.37684732828991,1.2210268745769828,0.0,0.0,36.32516614099575,0.27184172728319994,-324.4433590050304,10.450280757720375
2025-01-01 14:00:00,3.2868210872997734,0.21304545569134925,0.0,3.286821087299774,0.21304545569134925,0.0,0.35212680071434305,0.9166775903703706,0.8745683806595046,1.0934483155555554,0.05,0.0,0.0,0.1984621223580159,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.45522350463008593,0.0,0.013940419407894734,0.0,0.013346309045976393,0.0,0.16242003613023598,0.0,0.16242003613023598,0.0,0.05118463418198651,0.0,0.2229916492879328,0.16724373696594955,0.05395163904464596,0.0,0.04959243965876499,0.0,1093.4483155555556,20.000000000000057,0.1166666666666667,0.0,1.0934483155555554,0.0,0.11666666666666667,1093.4483155555556,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,916.6775903703705,0.16666666666666666,36.41400009164003,51.66666666666668,46.10666666666668,0.0,51.62001677148165,0.1329188625773362,362.1904469852615,916.6775903703705,36.41400009164003,50.89932884132011,51.62001677148165,50.538984876239354,12.43753247303448,19.65164273591468,-0.05482823391651331,4.70809858825665,5.98776785693945,4.7,9.236100170605994,1007.83715256752,-657.4354806152894,-447.4339727435815,-949.2609828672174,0.0,0.0,1046.0787201460796,405.0195125740263,1.0,0.04915818607410837,0.0,0.0,0.9201439705866038,65.99961422222222,36.26076284421324,0.22672522549714996,9.533666342804512,0.003154848046570429,58.02832278387457,1.2208017778380102,0.0,0.0,31.858465438439683,0.27184172728319994,-451.91296591812545,4.478993174543953
2025-01-01 15:00:00,2.7267224733980466,0.21630146755459556,0.0,2.726722473398046,0.21630146755459556,0.0,0.38271754498467725,0.0,0.5757290039689248,1.7182759244444443,0.05,0.0,0.0,0.20171813422126222,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.01626382264254386,0.0,0.01446186156442155,0.0,0.17599593038885591,0.0,0.17599593038885591,0.0,0.056539968140665184,0.0,0.22832405829264427,0.17124304371948315,0.13038312769122776,0.0,0.1198483958420154,0.0,1718.2759244444446,20.000000000000057,0.18333333333333338,0.0,1.7182759244444443,0.0,0.18333333333333332,1718.2759244444446,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,0.0,0.0,34.95514645826617,51.66666666666668,46.10666666666668,0.0,51.376383833847264,0.08883226185698416,241.46029799017433,0.0,34.95514645826617,49.69214456651628,51.376383833847264,48.8500249328508,12.43753247303448,19.70156714189728,-0.053615683939945785,4.170087598203392,5.664600687075937,4.15,9.236100170605994,1164.431614293478,-898.5490255133096,-536.1209946744606,-1004.9424184397107,0.0,0.0,765.9209106189847,307.78073089260215,1.1164999999999998,0.049958268092300105,0.0,0.0,0.9351199227892347,73.6885692791111,28.832382558648497,0.22653966682161017,9.564191909478335,0.0031619809293674792,16.102516796014086,1.220588716974142,0.0,0.0,36.80578600922182,0.27184172728319994,-532.5230794785899,-3.5979151958706317
2025-01-01 16:00:00,3.9125693287902794,0.22525745903821848,0.0,3.9125693287902794,0.22525745903821845,0.0,0.4631874345660028,1.1000131084444444,0.8935066657798321,1.4058621199999999,0.05,0.0,0.0,0.2106741257048851,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.02044594846491228,0.0,0.017472509325044624,0.0,0.21263448838802293,0.0,0.21263448838802293,0.0,0.06900141831374439,0.0,0.23729220070965892,0.17796915053224416,0.2832461049843913,0.0,0.2603603082085162,0.0,1405.8621200000002,20.000000000000057,0.15000000000000002,0.0,1.4058621199999999,0.0,0.15,1405.8621200000002,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,1100.0131084444445,0.2,34.51580737006322,51.66666666666668,46.10666666666668,0.0,51.15389977477991,0.3656987419293253,990.6219707627679,1100.0131084444445,34.51580737006322,49.28809100199211,51.15450051118895,48.35458587918916,12.43753247303448,19.695857526177733,-0.05886781352500498,3.087601717864778,4.932901830678644,3.05,9.236100170605994,909.0777906630321,-1831.3827255362276,-674.9219716534805,-1141.1347259022916,0.0,0.0,928.4764615476957,109.72467481991166,2.0,0.05259910676866866,0.0,0.0,0.9845511971997503,131.99922844444444,-2.953640982371911,0.22761387359166474,9.577120738986855,0.003175872760951835,8.625763155999183,1.2206023661639231,0.0,0.0,47.736540120714885,0.27184172728319994,-665.5226157955723,-9.399355857908235
2025-01-01 17:00:00,4.390346711689546,0.2785249508028959,0.0,4.390346711689546,0.2785249508028959,0.0,1.0511389417390566,1.0083453494074075,1.0312072027653039,1.2496552177777778,0.05,0.0,0.0,0.2639416174695626,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.02602211622807018,0.0,0.040455579283372546,0.0,0.4923306231138069,0.0,0.4923306231138069,0.0,0.15293597939688125,0.0,0.30435128364769676,0.22826346273577247,0.27425416514361695,0.0,0.25209490159872205,0.0,1249.6552177777778,20.000000000000057,0.13333333333333336,0.0,1.2496552177777778,0.0,0.13333333333333333,1249.6552177777778,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,1008.3453494074075,0.18333333333333332,34.82992505126711,51.66666666666668,46.10666666666668,0.0,51.35483849685805,0.42879665969206215,1163.8479058918601,1008.3453494074075,34.82992505126711,49.622285668026166,51.35609409766699,48.75475365280128,12.43753247303448,19.744383915774453,-0.05153902398140371,1.9673900850281412,3.732400353106016,1.95,9.236100170605994,1358.9573315016012,-1645.7720757583397,-641.3871486255177,-1279.38108531926,0.0,0.0,1666.691716351127,7.892890086825387,2.0,0.05512949602132774,0.0,0.0,1.0319150769523784,131.99922844444444,-28.077473752488174,0.2258884034648485,9.580429908888773,0.003162679843468138,-30.424231855214074,1.2198361770010613,0.0,0.0,56.421293976748395,0.27184172728319994,-631.8527352178569,-9.534413407660873
2025-01-01 18:00:00,3.9682063309540383,0.29176707861658435,0.0,3.968206330954038,0.29176707861658435,0.0,1.3422977825062798,0.9166775903703706,0.8781964469662764,0.7810345111111111,0.05,0.0,0.0,0.277183745283251,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.02973956140350877,0.0,0.05179926995286306,0.0,0.630379475574954,0.0,0.630379475574954,0.0,0.2152432302622773,0.0,0.3200253343585152,0.24001900076888633,0.15286297729316356,0.0,0.14051191236650082,0.0,781.0345111111111,20.000000000000057,0.08333333333333334,0.0,0.7810345111111111,0.0,0.08333333333333333,781.0345111111111,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,916.6775903703705,0.16666666666666666,34.74660759047488,51.66666666666668,46.10666666666668,0.0,51.308516135049906,0.31824282421275646,864.065511266598,916.6775903703705,34.74660759047488,49.49040217875163,51.309645828397976,48.58021550725443,12.43753247303448,19.69577221418801,-0.05175555635851605,1.1727489385244754,2.939201964253201,1.15,9.236100170605994,1292.760555347105,-2149.2629638331796,-641.5121876834227,-1331.251086056854,0.0,0.0,2036.7167948522401,0.0,2.0,0.054876334341778514,0.0,0.0,1.0271763912598344,131.99922844444444,-37.532762337169885,0.22590605453206622,9.545851483743359,0.0031550387470121724,-25.9647481455161,1.2194305729097557,0.0,0.0,63.84579124938578,0.27184172728319994,-636.0022257805109,-5.509961902911839
2025-01-01 19:00:00,4.846520720362005,0.28676594653744997,0.0,4.846520720362005,0.28676594653744997,0.0,1.3642501571555103,1.1000131084444444,0.9263953347620496,1.4058621199999999,0.05,0.0,0.0,0.27218261320411663,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.03159828399122807,0.0,0.05259225306838431,0.0,0.640029810047949,0.0,0.640029810047949,0.0,0.3003106504520577,0.0,0.3153392779604355,0.23650445847032653,0.13712708257180847,0.0,0.12604745079936103,0.0,1405.8621200000002,20.000000000000057,0.15000000000000002,0.0,1.4058621199999999,0.0,0.15,1405.8621200000002,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,1100.0131084444445,0.2,34.6642701867732,51.66666666666668,46.10666666666668,0.0,51.27245532516475,0.41700648286389463,1130.269099658006,1100.0131084444445,34.6642701867732,49.3355039540496,51.27245532516475,48.36702826849202,12.43753247303448,19.61259869073789,-0.07363292491709104,-0.21411804954394623,1.8675951133946003,-0.25000000000000006,9.236100170605994,1738.721928400182,-2883.443112006128,-759.5348777292326,-1479.2218016576355,0.0,0.0,2137.3964375336045,0.0,2.0,0.056583613370183465,0.0,0.0,1.0591332763598562,131.99922844444444,-44.14240347578701,0.2259446512521123,9.490416454634554,0.0031392750896236414,-40.28876124300862,1.2197885958073915,0.0,0.0,76.70680303825588,0.27184172728319994,-756.9476319340773,-2.587245795155204
2025-01-01 20:00:00,4.783231134651688,0.27717570034389144,0.0,4.783231134651688,0.27717570034389144,0.0,1.1523230347469229,0.9166775903703706,0.9459545850899501,1.7182759244444443,0.05,0.0,0.0,0.2625923670105581,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.03252764528508772,0.0,0.0441920082005744,0.0,0.5378016906306303,0.0,0.5378016906306303,0.0,0.37580026183112436,0.0,0.3035433428894071,0.2276575071670553,0.11464723296987266,0.0,0.1053839342748756,0.0,1718.2759244444446,20.000000000000057,0.18333333333333338,0.0,1.7182759244444443,0.0,0.18333333333333332,1718.2759244444446,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,916.6775903703705,0.16666666666666666,36.24198057037639,51.66666666666668,46.10666666666668,0.0,51.4440893477837,0.08974420042544565,241.46029799017433,916.6775903703705,36.24198057037639,50.835039582276494,51.44929622622134,50.52530782108525,12.43753247303448,19.736007182219492,-0.051736564664306726,-0.6671838264594343,0.9847230096623107,-0.55,9.236100170605994,1779.4125958035527,-1742.7856906594548,-549.7382944366815,-1528.5880368463252,0.0,0.0,1988.9976470343106,0.0,2.0,0.057244881284937876,0.0,0.0,1.0715109032272585,131.99922844444444,-55.61775393998828,0.2231826876778612,9.529981896548502,0.0031246149623004554,-21.774802812024014,1.2192855900913184,0.0,0.0,77.36548170440443,0.27184172728319994,-549.0919058207776,-0.6463886159039459
2025-01-01 21:00:00,3.5337896152985606,0.2589808850745485,0.0,3.53378961529856,0.25898088507454853,0.0,0.8860575917212389,0.0,0.879456099132877,1.7182759244444443,0.05,0.0,0.0,0.24439755174121516,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.030204242050438597,0.0,0.033775704564490104,0.0,0.41103882255315505,0.0,0.41103882255315505,0.0,0.3680762224676455,0.0,0.28027464905066624,0.21020598678799965,0.09666335328832401,0.0,0.08885312105528727,0.0,1718.2759244444446,20.000000000000057,0.18333333333333338,0.0,1.7182759244444443,0.0,0.18333333333333332,1718.2759244444446,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,0.0,0.0,36.960394942745125,51.66666666666668,46.10666666666668,0.0,51.433891449729785,0.0,0.0,0.0,36.960394942745125,51.450490953978125,51.4587907061023,51.433891449729785,12.43753247303448,19.683616622387056,-0.0572572648456943,-0.27906222546186793,1.1232436199811628,-0.3,9.236100170605994,1497.3499777144295,-2336.0614084202875,-506.6415106297205,-1507.2457317649082,0.0,0.0,1692.3772195214021,0.0,2.0,0.05737904009141702,0.0,0.0,1.0740220906151898,131.99922844444444,-62.40224959762012,0.2236468660386044,9.502212008445461,0.0031210135898713963,-2.4256516915915327,1.2195061627657104,0.0,0.0,75.1151170728518,0.27184172728319994,-508.39406838010484,1.7525577503843588
2025-01-01 22:00:00,5.561939197088242,0.2157439566093583,0.0,5.561939197088242,0.2157439566093583,0.0,0.47319101719017154,0.4583387951851853,0.5190299269351076,4.061379457777778,0.05,0.0,0.0,0.20116062327602494,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.02602211622807018,0.0,0.01764723441829507,0.0,0.21476083327190315,0.0,0.21476083327190315,0.0,0.1472716838636634,0.0,0.22460753080451207,0.168455648103384,0.05395163904464596,0.0,0.04959243965876499,0.0,4061.379457777778,20.000000000000057,0.43333333333333346,0.0,4.061379457777778,0.0,0.43333333333333335,4061.379457777778,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,458.33879518518523,0.08333333333333333,35.75934529617951,51.66666666666668,46.10666666666668,0.0,51.09551821326986,0.34113830355641567,913.3498228323987,458.33879518518523,35.75934529617951,50.41936157483253,51.116341170598304,50.06046029828542,12.43753247303448,19.691623940730825,-0.06386211484716296,-1.877758684767056,0.3049451447549394,-1.95,9.236100170605994,2421.1331384595424,-3893.98264599001,-809.4596267841735,-1749.8132190337797,0.0,0.0,988.4536631544413,0.0,1.75,0.06098785169485739,0.0,0.0,1.1415719028251565,115.49932488888888,-66.61087188334167,0.2231621948815428,9.499925103906683,0.0031157037137132895,-24.03182453090356,1.2194768629501154,0.0,0.0,91.70670081018169,0.27184172728319994,-811.8263074432535,2.366680659079981
2025-01-01 23:00:00,5.182910741998382,0.19436587596703261,0.0,5.1829107419983815,0.19436587596703261,0.0,0.19971989670616294,0.6416743132592593,0.38634397647740404,3.905172555555555,0.05,0.0,0.0,0.17978254263369928,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.021839990405701757,0.0,0.0070199166311313895,0.0,0.08542999483466489,0.0,0.08542999483466489,0.0,0.04308984092906067,0.0,0.19907660284256032,0.1493074521319202,0.05395163904464596,0.0,0.04959243965876499,0.0,3905.1725555555554,20.000000000000057,0.4166666666666668,0.0,3.905172555555555,0.0,0.4166666666666667,3905.1725555555554,9372.414133333334,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5206.70136,641.6743132592594,0.11666666666666667,37.420938604961535,51.66666666666668,46.10666666666668,0.0,51.861954842863774,0.0,0.0,641.6743132592594,37.420938604961535,51.809437223535994,51.86998848845158,51.77514476828431,12.43753247303448,19.675308995889683,-0.07019954158343106,-3.0409418303679283,-1.0086283163319862,-3.05,9.236100170605994,1773.4589679431883,-2723.9022521916777,-733.8618383453432,-1881.4614794573267,0.0,0.0,600.5836607256213,0.0,2.0,0.06235826548121295,0.0,0.0,1.1672233371726901,131.99922844444444,-69.80125776955123,0.2227516882819465,9.4824691012941,0.0031067620978221197,-17.348116384803152,1.2195514236910916,0.0,0.0,98.40488158531709,0.27184172728319994,-736.6392839316122,2.777445586268997
