Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.9506521843930444,0.2698252022778514,0.0,1.9506521843930447,0.26982520227785145,0.0,0.029767150260076144,0.3976479341329682,1.5232371000000002,0.0,0.0,0.2698252022778514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0015116392543859647,0.0,0.014127755502845089,0.0,0.014127755502845089,0.0,0.03788099776249944,0.0,0.3229489483638131,0.2422117112728597,0.0,0.0,1523.2371,18.33333333333337,0.3,0.0,1.5232371000000002,0.0,0.3,1523.2371,5077.457,0.0,0.0,82.62730332127191,51.66666666666668,46.10666666666668,0.0,49.542095544954044,0.0,0.0,0.0,129.10516143948735,48.838010925845644,49.542095544954044,48.485968616291444,12.43753247303448,18.06447978932672,-0.05696155823929576,0.6709541659972789,2.126627336146589,0.85,9.236100170605994,981.2559709241458,-625.3524171642835,-36.47655844650843,-707.9706411849512,0.0,0.0,437.80846511868845,360.7668135749717,0.5,0.031297697820865396,0.0,0.0,1.5689920992497621,32.99980711111111,32.828466990408614,0.2786121597186817,9.220136926259245,0.0035056807297804485,12.575561743215188,1.2295839345552197,0.0,0.0,29.80225475891095,0.022211106797506566,-37.765613065977234,1.2890546194688086
2025-01-01 11:00:00,1.525601087758619,0.29458806093833545,0.0,1.525601087758619,0.29458806093833545,0.0,0.047847772786043005,0.4622619149725756,1.0154914000000002,0.0,0.0,0.29458806093833545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0015116392543859647,0.0,0.02316806676582852,0.0,0.02316806676582852,0.0,0.06947783372146157,0.0,0.35596609324445844,0.26697456993334373,0.0,0.0,1015.4914000000001,18.33333333333337,0.19999999999999998,0.0,1.0154914000000002,0.0,0.2,1015.4914000000001,5077.457,0.0,0.0,79.91663352902586,51.66666666666668,46.10666666666668,0.0,48.44234186182397,0.0,0.0,0.0,124.8697398891029,47.824503240544935,48.44234186182397,47.51558392990542,12.43753247303448,18.05861839846626,-0.05712267004556111,1.935258072846394,5.2647968586657665,1.95,9.236100170605994,795.5828246342072,-614.6500652928028,-89.36506503321733,-625.1751616055541,0.0,0.0,551.1916754537289,416.4475198227563,1.0,0.029731047016421305,0.0,0.0,1.490453966875779,65.99961422222222,57.17319078603245,0.2812370974461075,9.2514975267942,0.0035391985903331343,30.91126780198801,1.2290070206963177,0.0,0.0,24.418403944668892,0.02372092529791949,-103.15953062385907,13.794465590641739
2025-01-01 12:00:00,1.319876914083566,0.28358730615834304,0.0,1.3198769140835662,0.28358730615834304,0.0,0.03762241155357845,0.43601166919665424,0.8462428333333335,0.0,0.0,0.28358730615834304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0015746242233187133,0.0,0.018023893665129867,0.0,0.018023893665129867,0.0,0.057895260985530037,0.0,0.33945752080413577,0.25459314060310173,0.0,0.0,846.2428333333335,18.33333333333337,0.16666666666666663,0.0,0.8462428333333335,0.0,0.16666666666666666,846.2428333333335,5077.457,0.0,0.0,77.30741230949239,51.66666666666668,46.10666666666668,0.0,47.382201960055006,0.0,0.0,0.0,120.79283173358188,46.8453745204521,47.382201960055006,46.57696080065065,12.43753247303448,18.049484849753174,-0.060946564226028656,2.7035125479863047,7.389026359167981,3.05,9.236100170605994,691.1082988054416,-276.3732850916162,-137.88638879965615,-575.2954943309394,0.0,0.0,515.8716685161654,441.90608669708644,1.0,0.029511495924111838,0.0,0.0,1.4794476004910424,65.99961422222222,73.5378579535488,0.2833078234902018,9.272483590347862,0.0035651233132284036,15.683718248624752,1.2284095389231788,0.0,0.0,20.461064095397642,0.02797832699982319,-156.61623597452927,18.729847174873136
2025-01-01 13:00:00,0.8582448285710427,0.246443018167617,0.030971523412061684,0.8582448285710427,0.246443018167617,0.030971523412061684,0.010713124215761198,0.3397860043552814,0.5077457000000001,0.030971523412061684,0.0,0.246443018167617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0017635791301169592,0.0,0.004474772542822119,0.0,0.004474772542822119,0.0,0.0111953134651253,0.0,0.28993180348316766,0.2174488526123757,0.0,0.0,507.74570000000006,18.33333333333337,0.09999999999999999,0.0,0.5077457000000001,0.0,0.1,507.74570000000006,5077.457,703.3706666666666,0.0,89.07233725686253,51.66666666666668,46.10666666666668,0.0,51.08579544888338,0.0,0.0,703.3706666666666,139.17552696384766,51.096993465222084,51.12742507257006,51.06096284970475,12.43753247303448,17.94514549723316,-0.07662370153432872,4.159702491179496,8.971487479136089,4.45,9.236100170605994,398.25240358361276,-132.61792608243329,-145.65293218900024,-486.91768335911644,0.0,0.0,396.203516549443,442.6861250082558,1.0,0.02782926661024585,0.0,0.0,1.3951153752363639,65.99961422222222,82.77001039328611,0.28598709148988793,9.234753011175814,0.0035772938185097947,11.792360025513942,1.2282630751681962,0.0,0.0,13.99335233326255,0.028135450226952297,-165.13765925440026,19.48472706540002
2025-01-01 14:00:00,0.39540121304971204,0.258824447497859,0.0,0.3954012130497121,0.258824447497859,0.0,0.019902096960944922,0.3754991160887671,0.0,0.0,0.0,0.258824447497859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.001889549067982456,0.0,0.009006273946481234,0.0,0.009006273946481234,0.0,0.03039985275828835,0.0,0.3064403759234903,0.2298302819426177,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5077.457,0.0,0.0,87.08907597008152,51.66666666666668,46.10666666666668,0.0,50.2914896867092,0.0,0.0,0.0,136.07668120325238,50.3237258705745,50.33984396250715,50.2914896867092,12.43753247303448,17.865045737798734,-0.07961989994777484,4.709415920934942,9.847806800245817,4.7,9.236100170605994,83.0299971346781,-350.0886183159636,-170.8512135412439,-457.4584300316599,0.0,0.0,456.44990451284554,406.0061330328143,1.25,0.02691605507761863,0.0,0.0,1.3493349575252362,82.49951777777778,84.03852265349245,0.28838247959180163,9.209952814087414,0.003591302254232281,14.71195275170494,1.2279731257579747,0.0,0.0,12.065295275761493,0.027500065215746685,-183.2731029804259,12.421889439181976
2025-01-01 15:00:00,0.5470000701332279,0.3007920034620837,0.030971523412061684,0.547000070133228,0.3007920034620837,0.030971523412061684,0.05053746334576545,0.49646260678746246,0.0,0.030971523412061684,0.0,0.3007920034620837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002204473912646199,0.0,0.024166494716559624,0.0,0.024166494716559624,0.0,0.09540660217135083,0.0,0.3633175669092897,0.27248817518196716,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5077.457,703.3706666666666,0.0,84.84113923023322,51.66666666666668,46.10666666666668,0.0,50.329921288797166,0.20018510910472484,528.2034783943049,703.3706666666666,132.5642800472394,49.57327338500046,50.33137409435345,49.19349662754584,12.43753247303448,17.98737939132446,-0.00472817852977343,4.157628687821518,9.013338260758916,4.15,9.236100170605994,231.28625494083138,-432.87385432386566,-165.5069093988236,-489.10311705211626,0.0,0.0,653.5670688940222,297.6321975644293,2.0,0.027340267339717266,0.0,0.0,1.370601240158775,131.99922844444444,66.82230309892547,0.28874539205940747,9.30328870638291,0.0036242933843519914,45.064575060432375,1.227432129105208,0.0,0.0,14.524985402143537,0.02596554773350098,-163.41988865282934,-2.0870207459942374
2025-01-01 16:00:00,0.5932394061363386,0.3131163864515648,0.030971523412061684,0.5932394061363385,0.31311638645156475,0.030971523412061684,0.06045324433209687,0.5327861618042417,0.0,0.030971523412061684,0.0,0.3131163864515648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.0027713386330409356,0.0,0.028840952849527965,0.0,0.028840952849527965,0.0,0.11529764653548853,0.0,0.3769887284614319,0.28274154634607385,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5077.457,703.3706666666666,0.0,83.36142684396668,51.66666666666668,46.10666666666668,0.0,50.87977617466402,0.09886482073637907,264.1017391971524,703.3706666666666,130.25222944369793,49.059799281192014,50.87977617466402,48.14981083445602,12.43753247303448,18.074649794313903,-0.0006010559274981731,3.0773712528444,7.181278827886386,3.05,9.236100170605994,158.13872428700515,-820.1312487307056,-163.13937652296866,-571.299359999552,0.0,0.0,698.8494235884828,102.75226081330571,2.0,0.029149170413894268,0.0,0.0,1.4612837768723925,131.99922844444444,30.58866069807455,0.2905771677534048,9.391702444741174,0.00366751397675553,9.634543838740745,1.2270323913917818,0.0,0.0,19.93553271301706,0.026399202167580686,-142.81570552536516,-20.323670997603518
2025-01-01 17:00:00,0.888275461350997,0.38687749436767055,0.0,0.8882754613509971,0.38687749436767055,0.0,0.1298736771163879,0.7584017842346091,0.0,0.0,0.0,0.38687749436767055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.0035271582602339185,0.0,0.06317325942807699,0.0,0.06317325942807699,0.0,0.24256512507771483,0.0,0.4716550735489075,0.3537413051616805,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5077.457,0.0,0.0,85.86171274461547,51.66666666666668,46.10666666666668,0.0,51.70632602434983,0.14329346364632878,395.79619619222376,0.0,134.15892616346167,49.8303759072491,51.70632602434983,48.89240084869875,12.43753247303448,17.861194836089744,-0.04618478936051241,1.9571417681493908,4.280009920838163,1.95,9.236100170605994,362.4457489266344,-769.2863724121614,-113.10291860078368,-631.9277600430545,0.0,0.0,987.258834647018,7.017774504301956,2.0,0.030468469718867287,0.0,0.0,1.5274218742460712,131.99922844444444,7.114674322670883,0.2931038155053818,9.272517136968853,0.003651593085198027,-12.057689354671352,1.227367124702149,0.0,0.0,24.524704563410175,0.025294143671829045,-78.41328950875041,-34.689629092033286
2025-01-01 18:00:00,1.0875314129257012,0.4167934943274623,0.030971523412061684,1.0875314129257012,0.4167934943274623,0.030971523412061684,0.17535219773941907,0.9121792151862823,0.0,0.030971523412061684,0.0,0.4167934943274623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.004031038011695906,0.0,0.08566057986386158,0.0,0.08566057986386158,0.0,0.3564545560829989,0.0,0.5097021740949638,0.3822766305712227,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5077.457,703.3706666666666,0.0,84.44514529743205,51.66666666666668,46.10666666666668,0.0,51.41352486276931,0.24236357764691968,659.7197290876237,703.3706666666666,131.9455395272376,49.414793903701664,51.41352486276931,48.41542842416785,12.43753247303448,18.005526959676235,0.0,1.1669690405481323,2.644252523338055,1.15,9.236100170605994,518.4972082638034,-995.6767921368465,-71.19629684338568,-661.0681215266083,0.0,0.0,1183.8514891834982,0.0,2.0,0.029999185328308607,0.0,0.0,1.503896070357808,131.99922844444444,-4.286159393086839,0.28993299071986106,9.329302873335392,0.0036470350056616195,-7.695254682144599,1.226144743473368,0.0,0.0,28.132140278101666,0.017875856573988165,-34.15425045116561,-37.042046392220065
2025-01-01 19:00:00,1.4518541079185356,0.39161726028315386,0.023228642559046265,1.4518541079185354,0.3916172602831538,0.02322864255904626,0.16099078306354028,0.9523661915216618,0.33849713333333337,0.023228642559046265,0.0,0.39161726028315386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.0042829778874269005,0.0,0.07835390258805669,0.0,0.07835390258805669,0.0,0.43020984447745647,0.0,0.4779747614362186,0.3584810710771638,0.0,0.0,338.49713333333335,18.33333333333337,0.06666666666666667,0.0,0.33849713333333337,0.0,0.06666666666666667,338.49713333333335,5077.457,527.528,0.0,89.26613629658218,51.66666666666668,46.10666666666668,0.0,51.21923952839244,0.0,0.0,527.528,139.47833796340964,51.164386196691304,51.26390632814362,51.09229273108955,12.43753247303448,17.93097048420937,-0.02428439620924839,-0.2167833313587624,1.4527233239680306,-0.25000000000000006,9.236100170605994,718.4296159581424,-1334.4574420715883,-69.97864834715477,-736.7272195653425,0.0,0.0,1195.3980661735557,0.0,1.75,0.03078247994028095,0.0,0.0,1.543163592991699,115.49932488888888,-11.038937316737329,0.2899654679069578,9.275489157042008,0.00362965334143374,-29.947530172510923,1.2264726014681313,0.0,0.0,34.055171518326645,0.014018029029413981,-31.63114207993359,-38.34750626722117
2025-01-01 20:00:00,1.4188726757240164,0.35968315993249644,0.0,1.4188726757240162,0.35968315993249644,0.0,0.11936431142537789,0.9610112309653049,0.33849713333333337,0.0,0.0,0.35968315993249644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.004408947825292398,0.0,0.05747768180004274,0.0,0.05747768180004274,0.0,0.4814336843886429,0.0,0.4363164106688417,0.3272373080016312,0.0,0.0,338.49713333333335,18.33333333333337,0.06666666666666667,0.0,0.33849713333333337,0.0,0.06666666666666667,338.49713333333335,5077.457,0.0,0.0,86.88309430942262,51.66666666666668,46.10666666666668,0.0,50.17573062224633,0.0,0.0,0.0,135.75483485847283,50.20778215818697,50.22380792615729,50.17573062224633,12.43753247303448,17.825876043877322,-0.13546717124858537,-0.6469989084963466,0.20654260174852596,-0.55,9.236100170605994,655.8104599672819,-885.7792553890473,-46.12844808728599,-747.4763390886677,0.0,0.0,1148.8328149771976,0.0,1.5,0.030884430250847996,0.0,0.0,1.5482744874961858,98.99942133333333,-16.343722587914524,0.28793048447056424,9.171205033759604,0.0035800222846278347,-29.67147472393488,1.226952766842884,0.0,0.0,34.41912715785202,0.009723193386301319,-5.579881801446265,-40.54856628583972
2025-01-01 21:00:00,1.8184650745416984,0.3564778448246662,0.0,1.8184650745416984,0.3564778448246662,0.0,0.10974585340344706,1.0317249544715845,0.6769942666666667,0.0,0.0,0.3564778448246662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.004094022980628655,0.0,0.052825915211409204,0.0,0.052825915211409204,0.0,0.5564211613720293,0.0,0.43296310689190115,0.32472233016892577,0.0,0.0,676.9942666666667,18.33333333333337,0.13333333333333333,0.0,0.6769942666666667,0.0,0.13333333333333333,676.9942666666667,5077.457,0.0,0.0,83.62555836936161,51.66666666666668,46.10666666666668,0.0,49.112554929780956,0.0,0.0,0.0,130.6649349521275,49.14374568810595,49.15934106726846,49.112554929780956,12.43753247303448,17.975934537131206,-0.0825283919638211,-0.2801948974777128,-0.08272209701705817,-0.3,9.236100170605994,1006.1938925468027,-1091.120781230529,-34.65575026298181,-754.4600143972007,0.0,0.0,1243.162618837043,0.0,2.0,0.03140432868043805,0.0,0.0,1.574337635434669,131.99922844444444,-24.104125226372982,0.2850061340280263,9.236511518519146,0.0035770348405850297,5.035561823240072,1.2263227984864895,0.0,0.0,33.45188775104986,0.013136075701642639,2.9932271313550016,-37.64897739433682
2025-01-01 22:00:00,2.1546951602139632,0.2620429904643164,0.0,2.1546951602139632,0.2620429904643164,0.0,0.025034203980755242,0.4371752895665413,1.692485666666667,0.0,0.0,0.2620429904643164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.0035271582602339185,0.0,0.010753522860260661,0.0,0.010753522860260661,0.0,0.08778463561411928,0.0,0.3088908671451007,0.2316681503588255,0.0,0.0,1692.485666666667,18.33333333333337,0.3333333333333333,0.0,1.692485666666667,0.0,0.3333333333333333,1692.485666666667,5077.457,0.0,0.0,80.64930532545809,51.66666666666668,46.10666666666668,0.0,48.0887557797578,0.0,0.0,0.0,126.01453957102827,48.11997958340383,48.135591485226854,48.0887557797578,12.43753247303448,18.061403501313652,-0.06519311541200352,-1.874680909272112,-0.7094178110638478,-1.95,9.236100170605994,1002.7635055525723,-1758.0880204266464,-73.90768954343558,-897.2340177705821,0.0,0.0,572.5863612915839,0.0,2.0,0.03381052791341853,0.0,0.0,1.694963363479442,131.99922844444444,-26.5773713017629,0.2835668690743206,9.276699205038756,0.0035780332777817264,-7.115022088800575,1.225962401458083,0.0,0.0,40.91770608203542,0.0204892130955625,-36.24416034178823,-37.66352920164736
2025-01-01 23:00:00,2.212509626613932,0.2457526808924922,0.0,2.212509626613932,0.24575268089249216,0.0,0.01190983862548342,0.338865554655115,1.8617342333333335,0.0,0.0,0.2457526808924922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0029602935398391813,0.0,0.004474772542822119,0.0,0.004474772542822119,0.0,0.0111953134651253,0.0,0.28993180348316766,0.2174488526123757,0.0,0.0,1861.7342333333333,18.33333333333337,0.3666666666666666,0.0,1.8617342333333335,0.0,0.36666666666666664,1861.7342333333333,5077.457,0.0,0.0,78.03171412451815,51.66666666666668,46.10666666666668,0.0,47.09841044426537,0.0,0.0,0.0,121.92455331955959,47.130176199629176,47.14605907731108,47.09841044426537,12.43753247303448,18.04714814790609,-0.06798720387907592,-3.03345643167815,-2.0610092827123467,-3.05,9.236100170605994,958.8206779722437,-1379.728875427007,-65.58587743043357,-964.8179037675479,0.0,0.0,462.4793954812211,0.0,2.0,0.03443837093360295,0.0,0.0,1.7264379065553146,131.99922844444444,-28.228200408096384,0.28274483682344875,9.254925113579386,0.0035644472486558425,-10.973457089748075,1.22603232959799,0.0,0.0,44.06865433087377,0.0165397753662739,-24.5129273633995,-41.07295006703407
