Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 14:27:00,0.4287425968509708,0.13350538303083223,0.0,0.00714570994751618,0.002225089717180537,0.0,0.05734397747300039,0.3213986193779705,0.0,0.05,0.0,0.0,0.0,0.1189220496974989,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.002575112603519349,0.0,On,0.050820139540533674,0,On,0.025902086301165306,0,On,0.12358564432367573,0.09268923324275677,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,90.41683528573063,51.666666666666686,46.10666666666668,0.0,51.54478394924187,0.22515063979991165,613.8568319188621,0.0,141.2763051339541,51.272161404253104,51.54478394924187,51.13585013175873,12.43753247303448,17.54269699063936,-0.29063634269401106,9.396438843950005,6.375734774133271,5.0,9.236100170605994,207.6437190401358,-1160.1826609714656,-316.55205196996985,-285.974865124201,-0.0,-0.0,321.06928774550704,718.0922102995627,1.332,0.01768941540934275,0.0,0,0.22891947423086872,87.91148614400001,172.5492964188298,0.3086780243677606,9.262160448992113,0.0037682720989312825,32.36983957604005,1.2292030405874301,0.21266859212383907,-1205.1132037349098,44.93054276344422,0.18122781818879996,-321.3534963182672,4.801444348297357
2025-01-01 14:28:00,1.055855096850971,0.13350538303083223,0.537525,0.017597584947516183,0.002225089717180537,0.00895875,0.05734397747300039,0.3213986193779705,0.6271125000000001,0.05,0.0,0.537525,0.0,0.1189220496974989,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.002575112603519349,0.0,On,0.050820139540533674,0,On,0.025902086301165306,0,On,0.12358564432367573,0.09268923324275677,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,On,9474.041037619847,18.33333333333337,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,90.24400977760662,51.666666666666686,46.10666666666668,0.0,51.512428926316346,0.22532416454085297,613.8216743038661,0.0,141.00626527751035,51.1717625111802,51.512428926316346,51.00142930361213,12.43753247303448,17.508769320748538,-0.32456401258483325,9.38053172690538,6.381091577107655,5.0,9.236100170605994,9684.350108038476,2600.7143029734816,-317.9003817897781,-284.7219010568939,-0.0,-0.0,321.06928774550704,718.5788943045582,1.332,0.017659680365736716,0.0,0,0.22853467177182704,87.91148614400001,173.96168373001603,0.3093526152796028,9.246793441420682,0.0037684264000633306,32.425925300576196,1.2293464073531328,0.21257159357922567,-1200.2052188688597,45.204139462187314,0.18122781818879996,-322.6047748330455,4.704393043267361
2025-01-01 14:29:00,1.055855096850971,0.13350538303083223,0.537525,0.017597584947516183,0.002225089717180537,0.00895875,0.05734397747300039,0.3213986193779705,0.6271125000000001,0.05,0.0,0.537525,0.0,0.1189220496974989,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.002575112603519349,0.0,On,0.050820139540533674,0,On,0.025902086301165306,0,On,0.12358564432367573,0.09268923324275677,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,On,9474.041037619847,18.33333333333337,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,89.43110558059853,51.666666666666686,46.10666666666668,0.0,51.48006989150454,0.22549799845572724,613.786512329474,0.0,139.7361024696852,51.07140419570453,51.48006989150454,50.86707134780453,12.43753247303448,17.713435316982206,-0.11989801635116493,9.55275924532773,6.386326516652061,5.0,9.236100170605994,9667.80598357898,2544.6499459101606,-319.2216099718191,-292.3133881908688,-0.0,-0.0,321.06928774550704,719.0469388695589,1.332,0.017838664460725486,0.0,0,0.23085091252780346,87.91148614400001,165.00904640449693,0.3053954994393403,9.340784388636937,0.003768580950519992,32.02800340717157,1.2284812637237148,0.2136194607994836,-1253.542179846209,42.47674337621611,0.18122781818879996,-323.8275876580463,4.605977686227202
2025-01-01 14:30:00,1.0748566950626062,0.13651384346065898,0.537525,0.017914278251043435,0.0022752307243443163,0.00895875,0.06702553418043858,0.33071866088216745,0.6271125000000001,0.05,0.0,0.537525,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,On,9474.041037619847,18.33333333333337,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,88.59224013740844,51.666666666666686,46.10666666666668,0.0,51.447847886672,0.31512772924472393,857.0431655072675,0.0,138.4253752147007,50.97121942997368,51.447847886672,50.732905201624526,12.43753247303448,17.912190241062305,0.0,9.715554472387005,6.391443133828966,4.4,9.236100170605994,9640.322757222519,2087.148191509923,-461.8826328109043,-327.3071283381187,-0.0,-0.0,361.9659666956917,605.8889440927749,1.668,0.01874449107541098,0.0,0,0.24257325312412484,110.08735652266665,131.6228812450977,0.3016072664681848,9.431376531644524,0.0037687337118813414,30.6795459975404,1.2276422692936804,0.248742750052872,-1708.6576827028314,40.09049183260056,0.18122781818879996,-466.3895710974137,4.506938286509483
2025-01-01 14:31:00,1.0748566950626062,0.13651384346065898,0.537525,0.017914278251043435,0.0022752307243443163,0.00895875,0.06702553418043858,0.33071866088216745,0.6271125000000001,0.05,0.0,0.537525,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,On,9474.041037619847,18.33333333333337,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,87.72751160496206,51.666666666666686,46.10666666666668,0.0,51.41090797083162,0.31542641499232943,857.0431655072675,0.0,137.0742368827532,50.83886669020721,51.41090797083162,50.55284604989501,12.43753247303448,18.10500322189367,0.0,9.849460659483395,6.381124725511261,4.4,9.236100170605994,9626.026096903563,2037.2430432979502,-459.8310038888868,-334.8582557612907,-0.0,-0.0,361.9659666956917,606.4406085214157,1.668,0.018907138677949055,0.0,0,0.24467808263919533,110.08735652266665,124.87734834931476,0.29798256218303176,9.519106454340434,0.00376888014161969,30.172322614471696,1.2268294528373422,0.2494397299215268,-1756.6094242436213,38.1370851614178,0.18122781818879996,-463.9730330863836,4.142029197496787
2025-01-01 14:32:00,1.0748566950626062,0.13651384346065898,0.537525,0.017914278251043435,0.0022752307243443163,0.00895875,0.06702553418043858,0.33071866088216745,0.6271125000000001,0.05,0.0,0.537525,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,On,9474.041037619847,18.33333333333337,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,86.87742727787983,51.666666666666686,46.10666666666668,0.0,51.37409856090613,0.31572460924460577,857.0431655072673,0.0,135.74598012168724,50.706693591336176,51.37409856090613,50.37299110655121,12.43753247303448,18.292536528565417,0.0,9.976043143096,6.37102578678869,4.4,9.236100170605994,9611.426635028509,1989.842022699814,-457.7453856913751,-342.268172961783,-0.0,-0.0,361.9659666956917,606.9795379285995,1.668,0.01906465322370261,0.0,0,0.2467164850489535,110.08735652266665,117.68780367475213,0.29450416439298815,9.604356358303363,0.0037690242458533452,29.680825794118576,1.2260399236874817,0.250096804094152,-1802.1474701193385,36.274110438998775,0.18122781818879996,-461.60789414801843,3.8625084566433125
2025-01-01 14:33:00,1.0748566950626062,0.13651384346065898,0.537525,0.017914278251043435,0.0022752307243443163,0.00895875,0.06702553418043858,0.33071866088216745,0.6271125000000001,0.05,0.0,0.537525,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,On,9474.041037619847,18.33333333333337,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,86.04128686471479,51.666666666666686,46.10666666666668,0.0,51.33741646157454,0.31602233356381326,857.0431655072676,0.0,134.43951072611685,50.57469709113627,51.33741646157454,50.19333740591715,12.43753247303448,18.475048109677978,0.0,10.095773885246917,6.361205964018211,4.4,9.236100170605994,9597.0849919576,1944.8394502752797,-455.70284294651583,-349.5414574195511,-0.0,-0.0,361.9659666956917,607.5052587738242,1.668,0.019217316623228217,0.0,0,0.2486921085698552,110.08735652266665,110.61944506161095,0.29116281711474473,9.68673030854967,0.003769166093965005,29.204197385579434,1.2252725102048165,0.25071672696752373,-1845.4067666994017,34.53083459452783,0.18122781818879996,-459.3081232671043,3.605280320588437
2025-01-01 14:34:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,85.21844521751628,51.666666666666686,46.10666666666668,0.0,51.30085863189118,0.3163196084444897,857.0431655072675,0.0,133.15382065236918,50.44287429286351,51.30085863189118,50.013882123349674,12.43753247303448,18.652775507875525,0.0,10.209080295992603,6.3516944591474775,4.4,9.236100170605994,109.14633604762889,-1853.60973563549,-453.71820095416206,-356.6824023498916,-0.0,-0.0,361.9659666956917,608.017287320565,1.668,0.019365386947991232,0.0,0,0.25060829291566694,110.08735652266665,103.86277170182885,0.287950092412747,9.766925980319169,0.003769305751629906,28.741651720246466,1.2245261343945502,0.2513019785861114,-1886.5110206843872,32.9012850488971,0.18122781818879996,-457.08055944577484,3.3623584916127927
2025-01-01 14:35:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,85.04608856549261,51.666666666666686,46.10666666666668,0.0,51.264422173131585,0.3166164534005746,857.0431655072674,0.0,132.8845133835822,50.31122243379855,51.264422173131585,49.83462256413203,12.43753247303448,18.588239526314638,0.0,10.129071684747416,6.342493232226349,4.4,9.236100170605994,115.70593155925954,-1823.058952868524,-451.7982114777837,-354.0827603733824,-0.0,-0.0,361.9659666956917,608.5151289845763,1.668,0.019311686897133837,0.0,0,0.2499133582824991,110.08735652266665,107.8227252369503,0.28912640871080475,9.738168446478085,0.003769443281127076,28.897960570628584,1.2247969128026648,0.2508888588072353,-1857.4695011625818,34.410548294057556,0.18122781818879996,-454.92566172139755,3.127450243613776
2025-01-01 14:36:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,84.86730144279332,51.666666666666686,46.10666666666668,0.0,51.22796381014693,0.3169140349738413,857.0431655072675,0.0,132.60515850436457,50.17960638054101,51.22796381014693,49.65542766573805,12.43753247303448,18.52613421278635,0.0,10.054133721313496,6.3335960646513305,4.4,9.236100170605994,121.37339869690877,-1794.6864590647476,-449.94174959037343,-351.5881745753346,-0.0,-0.0,361.9659666956917,608.9982779559593,1.668,0.019259937441862274,0.0,0,0.24924366638944515,110.08735652266665,110.99560657655172,0.29026396321564935,9.71064302467012,0.0037695815279954565,29.048288872185843,1.2250576014677106,0.2505013031161861,-1830.3414882733425,35.65502920859482,0.18122781818879996,-452.8419737170524,2.900224126678954
2025-01-01 14:37:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,84.68269627021924,51.666666666666686,46.10666666666668,0.0,51.19148499590473,0.31721234385487057,857.0431655072676,0.0,132.31671292221756,50.04802746897316,51.19148499590473,49.476298705507375,12.43753247303448,18.46623266024485,0.0,9.9837757357084,6.324996220613531,4.4,9.236100170605994,126.93288738505206,-1768.1401854143965,-448.1471408281708,-349.18875543394665,-0.0,-0.0,361.9659666956917,609.4662151717604,1.668,0.01920995707799874,0.0,0,0.2485968683832507,110.08735652266665,114.15567612330705,0.2913663396300031,9.68367552659447,0.0037697204644577954,29.19319296159734,1.2253091408593346,0.2501368870954039,-1804.9358335148866,36.795648100490176,0.18122781818879996,-450.8279179279813,2.680777099810456
2025-01-01 14:38:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,84.4926972693103,51.666666666666686,46.10666666666668,0.0,51.154987048378345,0.3175113717638,857.0431655072675,0.0,132.01983948329735,49.916486907751406,51.154987048378345,49.29723683743794,12.43753247303448,18.40837797518694,0.0,9.917604243107636,6.316687260490957,4.4,9.236100170605994,132.36466302872813,-1743.1814757053767,-446.41308761602994,-346.8775319130864,-0.0,-0.0,361.9659666956917,609.9184094587544,1.668,0.019161621617358824,0.0,0,0.24797135713936008,110.08735652266665,117.27622824612287,0.29243592313601413,9.657747501534509,0.003769860065324841,29.33305342514197,1.2255521791473043,0.24979366970178388,-1781.0988954319685,37.91741972659173,0.18122781818879996,-448.88198621544376,2.468898599413813
2025-01-01 14:39:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,84.29764394611128,51.666666666666686,46.10666666666668,0.0,51.118471192013466,0.31781111111939775,857.0431655072676,0.0,131.71506866579887,49.78498581740332,51.118471192013466,49.11824313009825,12.43753247303448,18.352444748912333,0.0,9.855293246195878,6.308662644429909,4.4,9.236100170605994,137.60251245668468,-1719.736480899606,-444.7384081928052,-344.64887431663817,-0.0,-0.0,361.9659666956917,610.3543153790931,1.668,0.019114832372728867,0.0,0,0.24736585554236032,110.08735652266665,120.28542007763119,0.2934745792059326,9.632240503132678,0.003770000307183151,29.468172664557315,1.2257872335192792,0.24947004419976437,-1758.7032409496503,38.966760050044286,0.18122781818879996,-447.0026469667567,2.2642387739514707
2025-01-01 14:40:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,84.09782416314651,51.666666666666686,46.10666666666668,0.0,51.08193857639492,0.31811155489205595,857.0431655072675,0.0,131.40285025491642,49.6535252479266,51.08193857639492,48.939318583692454,12.43753247303448,18.298326749392512,0.0,9.796559849974013,6.300915553250678,4.4,9.236100170605994,142.6421513796408,-1697.657809951658,-443.1218688986561,-342.49798486275495,-0.0,-0.0,361.9659666956917,610.7733726478659,1.668,0.0190695060472372,0.0,0,0.24677928564390628,110.08735652266665,123.17416954670409,0.2944838667418536,9.60821109868391,0.0037701411680326254,29.59880590004724,1.226014741624292,0.24916461490260103,-1737.6384705230157,39.980660571357795,0.18122781818879996,-445.18830315198386,2.066434253327742
2025-01-01 14:41:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,83.89348791982644,51.666666666666686,46.10666666666668,0.0,51.045390287626816,0.3184126965152068,857.0431655072675,0.0,131.0835748747288,49.52210618951769,51.045390287626816,48.760464140463135,12.43753247303448,18.245931796039685,0.0,9.741157838482657,6.293438904621755,4.4,9.236100170605994,147.48210483001802,-1676.9016658478483,-441.56215347478695,-340.4206815614374,-0.0,-0.0,361.9659666956917,611.1750051585987,1.668,0.019025570562031878,0.0,0,0.24621071466852126,110.08735652266665,125.93681969576375,0.29546512416976267,9.584505011536537,0.0037702826270671675,29.725173961217664,1.226235082930261,0.24887616614808286,-1717.8086261363924,40.90696028854415,0.18122781818879996,-443.4372961118859,1.8751426370989979
2025-01-01 14:42:00,0.44774419506260604,0.13651384346065898,0.0,0.007462403251043434,0.0022752307243443163,0.0,0.06702553418043858,0.33071866088216745,0.0,0.05,0.0,0.0,0.0,0.12193051012732563,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.003948725328947368,0.0,On,0.0030420286250365937,0.0,On,0.06003478022645462,0,On,0.031210847232259996,0,On,0.12759692489677804,0.0956976936725835,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,83.68485844476905,51.666666666666686,46.10666666666668,0.0,51.00882735667636,0.318714529820818,857.0431655072675,0.0,130.75759131995164,49.390729580437494,51.00882735667636,48.58168069231806,12.43753247303448,18.19517763365279,0.0,9.688864913599984,6.2862254156181105,4.4,9.236100170605994,152.1251591474366,-1657.3048592367109,-440.05787955794597,-338.41322548952036,-0.0,-0.0,361.9659666956917,611.5586199451899,1.668,0.018982961684532822,0.0,0,0.2456593113796653,110.08735652266665,128.5724179412653,0.2964195396510427,9.561634817779009,0.0037704246645145524,29.847473626915985,1.2264485959377742,0.24860359771670823,-1699.127398666176,41.82253942946519,0.18122781818879996,-441.74792020886565,1.6900406509196673
