Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 05:50:00,1.1055534620015184,0.18659898515464488,0.0,0.01842589103335864,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.7757592311111111,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,On,775.7592311111111,23.888888888888914,1.0,0.0,0.7757592311111111,0.0,1,775.7592311111111,775.7592311111111,Off,0.0,0.0,25.66387162595884,51.666666666666686,43.496666666666684,2063.4693832813055,0,4.725672906117745,0.0,48.51017229252947,0.0,0.0,0.0,33.218495501278454,42.741103246301066,48.569168971253404,20.547939953343466,12.43753247303448,24.037260220906646,0.0,0.6,799.5488835795147,-334.5177655123501,-0.0,-17.515484136890528,380.68331820353956,0.0,1.0,0.010874044648325351,0.0,0.0005693693315506446,0.5647644654810711,65.99961422222222,-4.860416085895249,0.19067088869407658,11.795381228752545,0.00346712943954611,12.255792663976056,1.2037285820173376
2025-01-01 05:51:00,1.1055534620015184,0.18659898515464488,0.0,0.01842589103335864,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.7757592311111111,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,On,775.7592311111111,23.888888888888914,1.0,0.0,0.7757592311111111,0.0,1,775.7592311111111,775.7592311111111,Off,0.0,0.0,25.61508370128191,51.666666666666686,43.496666666666684,2064.5833802048214,0,4.7277938066785365,0.0,48.50341045341228,0.0,0.0,0.0,33.15344493504255,42.73830608377566,48.565730114497335,20.555587555829625,12.43753247303448,24.069197037206948,0.0,0.6,798.2026269844313,-335.248241913259,-0.0,-17.96766349300502,380.68331820353956,0.0,1.0,0.010882960291667609,0.0,0.0005832733595035916,0.5658906800429278,65.99961422222222,-5.024016923955241,0.19031801164593254,11.808946404038146,0.0034673569532279623,12.16105680696494,1.203599073938016
2025-01-01 05:52:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.567470090988408,51.666666666666686,43.496666666666684,2065.6634819819374,0,4.729853774269527,0.0,48.496662364618516,0.0,0.0,0.0,33.08996012131788,42.73551439883145,48.56229601804664,20.563234995388314,12.43753247303448,24.100314981503118,0.0,0.6,21.14099817512681,-335.9605989435716,-0.0,-18.40862763877979,380.68331820353956,0.0,1.0,0.010891643812155903,0.0,0.0005967968146939586,0.5669866563635576,65.99961422222222,-5.173093446061323,0.18997511861655492,11.82208537397685,0.0034675827325468143,12.068671733619691,1.2034729102907222
2025-01-01 05:53:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.626454020775142,51.666666666666686,43.496666666666684,2064.2695967669947,0,4.727492603825011,0.0,48.48992778431752,0.0,0.0,0.0,33.16860536103352,42.732728059624264,48.5588665691742,20.570882052594357,12.43753247303448,24.056591105704193,0.0,0.6,23.380759153795566,-334.95983631185504,-0.0,-17.789134581600585,380.68331820353956,0.0,1.0,0.010879441593762156,0.0,0.0005777882292249271,0.5654463159553722,65.99961422222222,-4.55358815628836,0.1904866885262025,11.804072827978764,0.003467806820155444,12.17864413677037,1.2036497980558842
2025-01-01 05:54:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.682738399755635,51.666666666666686,43.496666666666684,2062.95112372484,0,4.725265918529708,0.0,48.48318591319653,0.0,0.0,0.0,33.24365119967418,42.72993509809678,48.55543156415317,20.578507950492,12.43753247303448,24.014754973836805,0.0,0.6,25.86394120225873,-334.0033944050267,-0.0,-17.1970789293694,380.68331820353956,0.0,1.0,0.010867759767112291,0.0,0.0005595563567052257,0.5639699912893441,65.99961422222222,-3.6189036668847088,0.19097825709304078,11.787008806871995,0.0034680329164679872,12.283673937485343,1.2038190890893288
2025-01-01 05:55:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.736441019897008,51.666666666666686,43.496666666666684,2061.6446735050613,0,4.723060450198231,0.0,48.47643727650756,0.0,0.0,0.0,33.31525469319601,42.72713581733648,48.5519912606402,20.586113236641953,12.43753247303448,23.974724215822338,0.0,0.6,27.776275182611073,-333.08924642606485,-0.0,-16.631205977283106,380.68331820353956,0.0,1.0,0.010856576153588473,0.0,0.0005420707998103083,0.5625550875957614,65.99961422222222,-3.186590617580489,0.19145058426332764,11.770095177786654,0.0034682609305871715,12.38396142848374,1.2039811107936071
2025-01-01 05:56:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.787780786721243,51.666666666666686,43.496666666666684,2060.4044069374536,0,4.720973036024574,0.0,48.46968237624717,0.0,0.0,0.0,33.383707715628326,42.7243305072059,48.548545905029854,20.59369843530122,12.43753247303448,23.936345450186753,0.0,0.6,29.926078473418897,-332.21376086083455,-0.0,-16.089267661342983,380.68331820353956,0.0,1.0,0.010845848640076192,0.0,0.0005252695172301968,0.5611964645626527,65.99961422222222,-2.4542112079430503,0.1919052663089653,11.75401405692065,0.0034684907753452744,12.47990231319785,1.2041364790179578
2025-01-01 05:57:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.836854589322908,51.666666666666686,43.496666666666684,2059.227619480569,0,4.718998884221288,0.0,48.46292167145242,0.0,0.0,0.0,33.44913945243054,42.72151943299042,48.54509572277563,20.601264027719214,12.43753247303448,23.899550941816212,0.0,0.6,31.665992688404344,-331.3752769070544,-0.0,-15.570235813510976,380.68331820353956,0.0,1.0,0.010835558956641227,0.0,0.0005091273244667133,0.5598919775923193,65.99961422222222,-2.07181279456978,0.19234293414431858,11.738731485822523,0.0034687223708677285,12.57166217643032,1.20428546325799
2025-01-01 05:58:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.883839799847202,51.666666666666686,43.496666666666684,2058.10932351955,0,4.717129115063262,0.0,48.45615560201834,0.0,0.0,0.0,33.51178639979627,42.71870284909727,48.54164093006834,20.608810475955316,12.43753247303448,23.864216432429885,0.0,0.6,33.60609450827553,-330.57085851268573,-0.0,-15.07229286593504,380.68331820353956,0.0,1.0,0.010825672953772323,0.0,0.0004935937606969276,0.5586374509282744,65.99961422222222,-1.4340723166432205,0.1927648871832442,11.724184745014044,0.003468955640360155,12.659562590298219,1.20442856269498
2025-01-01 05:59:00,0.3297942308904075,0.18659898515464488,0.0,0.005496570514840125,0.003109983085910748,0.0,0.0642566414311985,0.001,0.26453758945920897,0.0,0.0,0.0002506236243534685,0.1863483615302914,0.0,1,0,0,Off,0.04152838333909982,0.031146287504324854,On,0.0,0,Off,0.014770287828947369,0.0,On,0.04948635360225113,0,On,0.016073107418820367,0,On,0.2069360987012888,0.15520207402596656,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.92882101508988,51.666666666666686,43.496666666666684,2057.047157534666,0,4.715359540210988,0.0,48.44938457301454,0.0,0.0,0.0,33.57176135345318,42.71588099001961,48.538181726132024,20.616338207195632,12.43753247303448,23.830282783743613,0.0,0.6,35.184433293909876,-329.7990651102615,-0.0,-14.5945469725559,380.68331820353956,0.0,1.0,0.01081617462750451,0.0,0.0004786465013528937,0.557430992950286,65.99961422222222,-1.1052728268122536,0.1931716872082747,11.710344176052121,0.003469190512952069,12.743749602689501,1.2045660130369715
2025-01-01 06:00:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,25.971952808090307,51.666666666666686,43.496666666666684,2055.9771060866174,0,4.713575664785893,0.0,48.44260897279606,0.0,0.0,0.0,33.62927041078708,42.71305408075256,48.53471830210358,20.62384763186396,12.43753247303448,23.797641713177146,0.0,0.6,81.4572352602778,-329.0573486030866,-0.0,-14.135420719279226,425.20434308314884,0.0,1.0,0.01080703415976791,0.0,0.0004642411884264139,0.5562689428615708,65.99961422222222,-0.5543385005051924,0.19356447901564564,11.69640363571077,0.0034694269204847946,12.936091273982694,1.2046982497470855
2025-01-01 06:01:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.007255147960343,51.666666666666686,43.496666666666684,2055.128888506126,0,4.712188512745414,0.0,48.43582915936747,0.0,0.0,0.0,33.67634019728046,42.71022232893689,48.53125083433431,20.631339129986006,12.43753247303448,23.77049232421853,0.0,0.6,82.6975517543579,-328.4409287214777,-0.0,-13.753855131589159,425.20434308314884,0.0,1.0,0.01079942857412165,0.0,0.00045223893590427724,0.5553012412419415,65.99961422222222,-0.3120074757240552,0.1938942729251787,11.685256317227381,0.0034696668697796833,13.001816000463823,1.2048082290647444
2025-01-01 06:02:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.04113138845762,51.666666666666686,43.496666666666684,2054.320709973469,0,4.710872870481034,0.0,48.429046656653895,0.0,0.0,0.0,33.7215085179435,42.7073866136111,48.527780071587024,20.638814247460548,12.43753247303448,23.74433948481628,0.0,0.6,84.07111315354285,-327.847570709873,-0.0,-13.386566178908284,425.20434308314884,0.0,1.0,0.010792099622046235,0.0,0.00044065952810655484,0.5543680608313004,65.99961422222222,0.10090695917531889,0.19421311090287857,11.674612871859146,0.0034699080161762924,13.0648737271725,1.2049141832234962
2025-01-01 06:03:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.073636585246255,51.666666666666686,43.496666666666684,2053.5510274245785,0,4.709625994835583,0.0,48.42226173908401,0.0,0.0,0.0,33.76484878032834,42.70454709488807,48.524306149735246,20.6462732806425,12.43753247303448,23.71914471625096,0.0,0.6,85.21108979651763,-327.2763537827627,-0.0,-13.03298379760096,425.20434308314884,0.0,1.0,0.010785036796864357,0.0,0.0004294878264360158,0.5534681359636678,65.99961422222222,0.31608429373251923,0.194521377962669,11.664453909470755,0.0034701503108048194,13.125362133536694,1.2050162663162691
2025-01-01 06:04:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.104871686813098,51.666666666666686,43.496666666666684,2052.7575868994163,0,4.7083364728779395,0.0,48.4154746702066,0.0,0.0,0.0,33.80649558241746,42.70170392669943,48.520829199390306,20.65371651495967,12.43753247303448,23.69483730934672,0.0,0.6,86.40099633302549,-326.7256313253099,-0.0,-12.692088642199357,425.20434308314884,0.0,1.0,0.010778220528626047,0.0,0.00041869421079575244,0.5525990389727388,65.99961422222222,0.6143732173859711,0.19481984245411346,11.653995399119935,0.003470393706600096,13.183468261284485,1.2051147634643893
2025-01-01 06:05:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.134893624147182,51.666666666666686,43.496666666666684,2052.0576650250773,0,4.707214224271794,0.0,48.40868569374765,0.0,0.0,0.0,33.846524832196245,42.69885725164292,48.51734934150832,20.661144215969884,12.43753247303448,23.671377449199348,0.0,0.6,87.58733468731697,-326.1944618199447,-0.0,-12.363297827607727,425.20434308314884,0.0,1.0,0.010771639881126812,0.0,0.0004082625780925052,0.5517594353935914,65.99961422222222,0.9407512517205561,0.19510891734885552,11.644714438153654,0.003470638159929896,13.23929505838117,1.2052098345990874
2025-01-01 06:06:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.16376322642491,51.666666666666686,43.496666666666684,2051.330791232192,0,4.706043617231893,0.0,48.401895042204934,0.0,0.0,0.0,33.88501763523321,42.696007205924495,48.51386669160309,20.668556637955735,12.43753247303448,23.648722576638544,0.0,0.6,88.5821836692902,-325.68184537514486,-0.0,-12.045992340434827,425.20434308314884,0.0,1.0,0.01076528312675209,0.0,0.0003981754584388776,0.5509478842478939,65.99961422222222,1.1056783017210634,0.195389052678862,11.635093758847525,0.00347088362905831,13.292953663418604,1.205301650956856
2025-01-01 06:07:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.19156295680117,51.666666666666686,43.496666666666684,2050.693277768109,0,4.705032889738313,0.0,48.39510293609419,0.0,0.0,0.0,33.922083942401564,42.69315391892062,48.510381359372715,20.675954023170913,12.43753247303448,23.626814934695606,0.0,0.6,89.62286441690611,-325.18644218184545,-0.0,-11.739342767803274,425.20434308314884,0.0,1.0,0.010759134250636496,0.0,0.0003884084588692776,0.5501623912962433,65.99961422222222,1.3443062834059774,0.19566088235507267,11.626598335905644,0.0034711300742934124,13.344597793549834,1.2053904456600022
2025-01-01 06:08:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.21833863444856,51.666666666666686,43.496666666666684,2050.025308480192,0,4.70396753173983,0.0,48.38830957973732,0.0,0.0,0.0,33.957784845931414,42.69029751074935,48.50689344662859,20.68333659762844,12.43753247303448,23.605622485589926,0.0,0.6,90.66396123001289,-324.70749775981835,-0.0,-11.442882016579237,425.20434308314884,0.0,1.0,0.010753184435006695,0.0,0.00037894850485809944,0.5494018760924958,65.99961422222222,1.6099979232617194,0.19592474231073176,11.617719110424737,0.0034713774587620478,13.394310832787571,1.2054763475387291
2025-01-01 06:09:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.25219412883755,51.666666666666686,43.496666666666684,2049.384781258153,0,4.702951209877383,0.0,48.458295108076435,0.0,0.0,0.0,34.002925505116735,42.68743809638445,48.50340305080257,20.690704578255502,12.43753247303448,23.585110691995997,0.0,0.6,91.54524366650253,-324.2442038606808,-0.0,-11.15610971632576,425.20434308314884,0.0,1.0,0.010747424144643877,0.0,0.0003697812990885514,0.5486651624344046,65.99961422222222,1.7412141603602969,0.19618100150749226,11.609185331869636,0.0034716257471254135,13.442183535864455,1.2055594956941493
2025-01-01 06:10:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.27707086223087,51.666666666666686,43.496666666666684,2048.769771536698,0,4.701980487564062,0.0,48.451341993004995,0.0,0.0,0.0,34.0360944829745,42.684574880951544,48.4999102645978,20.698058172206114,12.43753247303448,23.5652318794285,0.0,0.6,92.461634578119,-323.7954584179652,-0.0,-10.878343633423347,425.20434308314884,0.0,1.0,0.010741840138220961,0.0,0.0003608865573649564,0.5479505957437142,65.99961422222222,1.9310935463586993,0.19643018793232686,11.600972785173479,0.0034718749057122103,13.48834349842198,1.205640082722647
2025-01-01 06:11:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.301079018519044,51.666666666666686,43.496666666666684,2048.179208200586,0,4.701053455568538,0.0,48.44438855612611,0.0,0.0,0.0,34.06810535802539,42.681708872525746,48.49641517417161,20.705397573219976,12.43753247303448,23.54595948635797,0.0,0.6,93.34813535934649,-323.3606387365615,-0.0,-10.60919826352333,425.20434308314884,0.0,1.0,0.010736425089058034,0.0,0.00035225333193406977,0.5472572741260694,65.99961422222222,2.1136292762824844,0.19667258350164996,11.593068002243182,0.0034721249031890336,13.53286034957095,1.2057182155576067
2025-01-01 06:12:00,0.3746872093853715,0.19231455176781215,0.0,0.006244786823089525,0.0032052425294635356,0.0,0.09695634250382676,0.001,0.27673086688154475,0.0,0.0,0.0002506236243534685,0.19206392814345868,0.0,1,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.01666391447368421,0.0,On,0.08029242803014255,0,On,0.02064562935693306,0,On,0.21224972177778406,0.159187291333338,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,26.324263229148563,51.666666666666686,43.496666666666684,2047.611831146369,0,4.7001678652262795,0.0,48.43743496115095,0.0,0.0,0.0,34.09901763886475,42.67884016862508,48.492917862041864,20.712722967495978,12.43753247303448,23.527262283862257,0.0,0.6,94.189728782994,-322.9390188818962,-0.0,-10.348224203218251,425.20434308314884,0.0,1.0,0.010731170347106559,0.0,0.0003438685021688205,0.5465841231377775,65.99961422222222,2.27262878495959,0.19690852815136556,11.585455132930342,0.003472375709502309,13.575817012434744,1.2057940201880624
