Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,8.190715024797667,0.2510012503008399,0.0,8.190715024797667,0.2510012503008399,0.0,0.05446149297105684,1.650019662666667,0.4260571632340151,6.050176705925926,0.010000000000000002,0.0,0.0,0.24808458363417327,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.0017629168735903082,0.0,0.05028595548343144,0.0,0.04471017937120814,0.0,0.29571469436303527,0.2217860207722764,0.05056753901724254,0.0,0.0,0.0,4699.703203628905,18.33333333333337,0.3333333333333333,1350.4735022970215,5.832505872592594,0.21767083333333337,0.3333333333333333,5832.505872592593,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,1650.0196626666666,0.3,36.29167689826927,51.66666666666668,46.10666666666668,0.0,51.09666733759727,0.5013985956087703,1346.971448839104,1650.0196626666666,36.29167689826927,49.1474538233679,51.09666733759727,48.17284706625321,12.43753247303448,18.039762613096237,-0.04893429727296018,7.916664126621863,1.3213266213866404,0.85,9.236100170605994,3886.786460100802,-1713.073335182972,-434.2061607404216,-1350.3906994838633,0.0,0.0,541.2503170268615,302.70852607492355,2.0,0.059827435112733154,0.0,0.0,0.5599256003023824,131.99922844444444,-3.7763610711016065,0.2645333719646337,9.000943669516253,0.003322554522910008,105.83001310931873,1.2298236729257386,0.33575938773300923,-3130.579129139429,67.03229165943571,0.7249112727551998,-459.0468909691229,24.840730228701318
2025-01-01 11:00:00,5.9372526168668385,0.2510012503008399,0.0,5.9372526168668385,0.2510012503008399,0.0,0.0528368460882365,0.0,0.4292567354452672,5.445159035333334,0.010000000000000002,0.0,0.0,0.24808458363417327,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002412620614035087,0.0,0.001707889410484021,0.0,0.04871633606371739,0.0,0.047909751582460226,0.0,0.29571469436303527,0.2217860207722764,0.05056753901724254,0.0,0.0,0.0,4229.732883266015,18.33333333333337,0.3,1215.4261520673194,5.2492552853333345,0.19590375000000002,0.3,5249.255285333334,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,0.0,0.0,37.24443307814886,51.66666666666668,46.10666666666668,0.0,51.33397197641322,0.0435937290948671,118.10568639091392,0.0,37.24443307814886,49.9675939227246,51.33397197641322,49.28440489588029,12.43753247303448,18.002762270378135,-0.060033052080532494,8.572862311113393,2.6669639599534114,1.95,9.236100170605994,3621.56973043051,-1422.3452843517114,-646.6955026646336,-1195.9327931314833,0.0,0.0,542.8252423552932,420.5154199101508,2.0,0.05707537988640283,0.0,0.0,0.5341690862254425,131.99922844444444,44.94439794068573,0.26669299447030803,9.004108318664159,0.0033435994869869074,90.84731749008421,1.2293871304940676,0.3122628374462947,-2699.0861344037494,61.314697984719004,0.7249112727551998,-678.1702362350356,31.474733570402112
2025-01-01 12:00:00,6.674129837772267,0.2523161784439348,0.0,6.674129837772266,0.2523161784439348,0.0,0.052155134559130026,0.7333420722962963,0.43347359558350623,5.445159035333334,0.010000000000000002,0.0,0.0,0.2493995117772681,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0025131464729532165,0.0,0.0016813947060254383,0.0,0.04796059338015137,0.0,0.05190572386376195,0.0,0.29571469436303527,0.2217860207722764,0.049035189350053375,0.0,0.0,0.0,4229.732883266015,18.33333333333337,0.3,1215.4261520673194,5.2492552853333345,0.19590375000000002,0.3,5249.255285333334,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,733.3420722962964,0.13333333333333333,36.289170723814536,51.66666666666668,46.10666666666668,0.0,50.9981900877575,0.27303267471840137,728.7762709355341,733.3420722962964,36.289170723814536,49.19007934123528,50.9981900877575,48.28602396797417,12.43753247303448,18.067380740651746,-0.05618581987073045,8.819069423445102,3.5811798196704245,3.05,9.236100170605994,3780.537071411295,-1298.0913565799274,-470.8932566185395,-1082.1898698844664,0.0,0.0,547.8927406316149,500.5923699087964,2.0,0.055379953944602746,0.0,0.0,0.5183015768387899,131.99922844444444,85.10131739813211,0.2667593060015217,9.048089411749862,0.0033596579407681585,64.92384443745112,1.2284859593361455,0.34866130524571304,-2576.7107544418946,63.193245794647574,0.7249112727551998,-503.01216065463757,32.11890403609807
2025-01-01 13:00:00,4.92803844743894,0.2523161784439348,0.0,4.928038447438941,0.2523161784439348,0.0,0.05263722845619778,1.1000131084444444,0.43779092227903854,3.3275971882592597,0.010000000000000002,0.0,0.0,0.2493995117772681,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0028147240497076024,0.0,0.0016875088685928035,0.0,0.04813499553789738,0.0,0.05622305055929424,0.0,0.29571469436303527,0.2217860207722764,0.049035189350053375,0.0,0.0,0.0,2584.8367619958976,18.33333333333337,0.1833333333333333,742.7604262633619,3.2078782299259263,0.11971895833333335,0.18333333333333332,3207.878229925926,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,1100.0131084444445,0.2,36.883563171585436,51.66666666666668,46.10666666666668,0.0,51.245000427766854,0.3655660056191469,988.717296212666,1100.0131084444445,36.883563171585436,49.66530002159652,51.24568286019545,48.874767386082766,12.43753247303448,18.027587910491572,-0.04739881155523964,9.047504875374146,4.841052963058943,4.45,9.236100170605994,2337.7548868390318,-1233.7610550396118,-341.8259029075727,-915.1538856838085,0.0,0.0,552.6921612242149,510.2016818370331,2.0,0.05204216438352703,0.0,0.0,0.4870631689052601,131.99922844444444,115.37984930272746,0.2682258649194476,9.039490437128249,0.0033715078798628147,57.3446533373203,1.2280675004913764,0.339034604497285,-2040.3231708120732,63.801689509099624,0.7249112727551998,-370.26720070573356,28.44129779816085
2025-01-01 14:00:00,5.186451301689932,0.2549047954032498,0.0,5.1864513016899325,0.25490479540324973,0.0,0.0555460249787346,1.650019662666667,0.445797261081567,3.025088352962963,0.010000000000000002,0.0,0.0,0.2519881287365831,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0030157757675438593,0.0,0.001779221307103282,0.0,0.050751027904087455,0.0,0.06077790008273607,0.0,0.2991661836421219,0.22437463773159136,0.049035189350053375,0.0,0.0,0.0,2349.8516018144524,18.33333333333337,0.16666666666666663,675.2367511485107,2.916252936296297,0.10883541666666668,0.16666666666666666,2916.2529362962964,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,1650.0196626666666,0.3,37.69949299361352,51.66666666666668,46.10666666666668,0.0,51.40270430456698,0.47454723980815616,1286.4501743912588,1650.0196626666666,37.69949299361352,50.32118528320084,51.40270430456698,49.78042577251778,12.43753247303448,17.97400397566735,-0.0654138784782108,9.461584110685,5.362881653504205,4.7,9.236100170605994,2164.7683476889783,-1228.146405283876,-600.5072571709342,-873.8665655394204,0.0,0.0,563.3656922997442,459.98789074430965,2.0,0.05096772304589136,0.0,0.0,0.47700746102087993,131.99922844444444,125.41761911420217,0.2698881017981574,9.023554550423718,0.0033827576213324513,36.666451994407325,1.2276682689991774,0.31838670981741135,-1964.8147787274597,61.43162229507277,0.7249112727551998,-620.4037260171267,19.896468846192533
2025-01-01 15:00:00,3.6575869828310505,0.2770438613282503,0.0,3.657586982831051,0.2770438613282503,0.0,0.08252438125261954,0.0,0.5399742486154678,3.025088352962963,0.010000000000000002,0.0,0.0,0.27412719466158364,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.02903437152949795,0.0,0.003518405062134503,0.0,0.0026759651503168494,0.0,0.07633001104016819,0.0,0.09486941185328229,0.0,0.32956155697085254,0.24717116772813932,0.05056753901724254,0.0,0.0,0.0,2349.8516018144524,18.33333333333337,0.16666666666666663,675.2367511485107,2.916252936296297,0.10883541666666668,0.16666666666666666,2916.2529362962964,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,0.0,0.0,37.2133751669657,51.66666666666668,46.10666666666668,0.0,51.35422894662612,0.16284264065424914,442.38302842846537,0.0,37.2133751669657,49.96556162833568,51.35422894662612,49.27122796919046,12.43753247303448,18.01501960831104,-0.05425714702034649,9.313788947884623,4.873542372758648,4.15,9.236100170605994,2242.005214237609,-1260.4912932296465,-670.6339032416233,-935.4409571260184,0.0,0.0,718.7822195726527,346.07387540220583,2.73375,0.05214854397842022,0.0,0.0,0.4880587766631099,180.42644538,108.81234997652206,0.26979651756469974,9.05107966979413,0.0033903682988600456,66.30760880958923,1.227489738569927,0.30192207310458624,-2002.3159021188205,66.58785774066307,0.7249112727551998,-678.4020495677113,7.768146326088082
2025-01-01 16:00:00,4.980530215637885,0.309244619325861,0.0,4.980530215637885,0.309244619325861,0.0,0.1299421525169611,1.1916808674814816,0.6238188426764784,3.025088352962963,0.010000000000000002,0.0,0.0,0.3063279526591943,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.00442313779239766,0.0,0.0042513810385079575,0.0,0.12126763368605548,0.0,0.1464258374407067,0.0,0.3698660446814771,0.27739953351110774,0.06895573502351256,0.0,0.0,0.0,2349.8516018144524,18.33333333333337,0.16666666666666663,675.2367511485107,2.916252936296297,0.10883541666666668,0.16666666666666666,2916.2529362962964,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,1191.6808674814815,0.21666666666666667,37.95965878552644,51.66666666666668,46.10666666666668,0.0,51.47492479941785,0.30627596880721947,825.8544547634522,1191.6808674814815,37.95965878552644,50.58623101838661,51.47526112662612,50.14154780066273,12.43753247303448,18.00853622530224,-0.0598160554425314,9.110076418587719,4.033374224672365,3.05,9.236100170605994,2225.1221946827404,-1900.0232693935186,-930.1674100996507,-1072.1218990393365,0.0,0.0,888.8407930888902,128.7407820952077,3.48375,0.054987489131030555,0.0,0.0,0.5146284944824613,229.92615604666665,58.55169881873406,0.271121766567623,9.065496206838567,0.0034056861456391208,43.25085033197966,1.2275058044931393,0.3298011887979565,-2646.057666992942,70.79764645091252,0.7249112727551998,-927.480286653644,-2.6871234460067464
2025-01-01 17:00:00,4.026104788467239,0.3485326319068659,0.0,4.026104788467239,0.3485326319068659,0.0,0.20281344198838663,0.0,0.7882029935158887,3.025088352962963,0.010000000000000002,0.0,0.0,0.3456159652401992,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005629448099415205,0.0,0.006678703577751953,0.0,0.19050529031121946,0.0,0.24003777549917374,0.0,0.41874358640789744,0.3140576898059229,0.08734393102978258,0.0,0.0,0.0,2349.8516018144524,18.33333333333337,0.16666666666666663,675.2367511485107,2.916252936296297,0.10883541666666668,0.16666666666666666,2916.2529362962964,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,0.0,0.0,36.89193139931031,51.66666666666668,46.10666666666668,0.0,51.35837410187392,0.10999282588783361,298.7170808717718,0.0,36.89193139931031,49.645760219889105,51.35837410187392,48.78945327889671,12.43753247303448,17.989289691527304,-0.06125275589583759,8.26859949411177,2.834373970157732,1.95,9.236100170605994,2330.2899672324334,-2133.2463435523614,-842.9894145985315,-1206.3511326559594,0.0,0.0,1170.2862236948288,10.379960854796538,4.48375,0.05766384090194641,0.0,0.0,0.5396764991165671,295.9257702688889,16.503274379111406,0.2717070350534138,9.058397258801218,0.003410567911095036,47.57974027688466,1.2270061333418336,0.3521786409314167,-2889.2776503120335,80.79455561116133,0.7249112727551998,-836.0293041744342,-6.960110424097404
2025-01-01 18:00:00,7.136750110048244,0.36429371275839595,0.0,7.136750110048244,0.36429371275839595,0.0,0.24272951826096187,1.1000131084444444,0.943866118602095,4.840141364740742,0.010000000000000002,0.0,0.0,0.36137704609172927,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.006433654970760233,0.0,0.008003438800681087,0.0,0.22829242448952056,0.0,0.36089497911197077,0.0,0.43800512335247765,0.32850384251435816,0.10113507803448508,0.0,0.0,0.0,3759.762562903124,18.33333333333337,0.26666666666666666,1080.3788018376172,4.666004698074075,0.1741366666666667,0.26666666666666666,4666.004698074074,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,1100.0131084444445,0.2,37.31686443518693,51.66666666666668,46.10666666666668,0.0,51.38788366724317,0.2373099109939248,641.7016603908127,1100.0131084444445,37.31686443518693,49.98444411440222,51.38788366724317,49.282724337981755,12.43753247303448,17.981978697752375,-0.06942350415658781,8.373024288268171,2.164725808126587,1.15,9.236100170605994,3848.5414961646793,-1453.2510076413143,-966.711697759189,-1287.4045654994868,0.0,0.0,1384.7982713050094,0.0,5.0,0.0584600978940464,0.0,0.0,0.5471286767580865,329.99807111111113,-8.614772543967863,0.27294076904702086,9.068806905272506,0.0034262471854398947,70.71210040153854,1.226408406193619,0.27894294851659784,-2607.073371226514,73.44356174758266,0.7249112727551998,-962.1199486633014,-4.591749095887521
2025-01-01 19:00:00,5.191485305826521,0.3532088431882091,0.0,5.191485305826521,0.3532088431882091,0.0,0.22116880272517436,0.2750032771111111,1.0552072024346792,3.6301060235555562,0.010000000000000002,0.0,0.0,0.35029217652154243,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006835758406432749,0.0,0.0072595490216516515,0.0,0.20707349529708993,0.0,0.47169239236624594,0.0,0.42497853478302167,0.3187339010872662,0.11645857470637676,0.0,0.0,0.0,2819.821922177343,18.33333333333337,0.19999999999999998,810.2841013782129,3.499503523555556,0.13060250000000004,0.2,3499.503523555556,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,275.0032771111111,0.05,36.11096896525332,51.66666666666668,46.10666666666668,0.0,51.43505449205903,0.24914258538821513,678.1780792761625,275.0032771111111,36.11096896525332,49.06463148493147,51.43505449205903,47.87941998136769,12.43753247303448,18.09929764995115,-0.04889474509444162,8.502895736566577,1.117370723080947,-0.25000000000000006,9.236100170605994,2764.105969571161,-1908.9316055978254,-1306.2682510264556,-1482.186290821002,0.0,0.0,1460.1670041297766,0.0,5.0,0.06136355496838994,0.0,0.0,0.5743021623377481,329.99807111111113,-33.69666591495643,0.2718117979859513,9.135061908626492,0.0034372403154424224,44.43639881456313,1.2259065892881122,0.24273385652063148,-2788.5597137571513,69.34400678111294,0.7249112727551998,-1303.7961836298914,-2.4720673965642197
2025-01-01 20:00:00,7.231954607905707,0.3176468020523501,0.0,7.231954607905707,0.3176468020523501,0.0,0.15445847171352137,0.6416743132592593,0.9806627875995919,5.445159035333334,0.010000000000000002,0.0,0.0,0.3147301353856834,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.007036810124269006,0.0,0.004993232763348272,0.0,0.14242842882590406,0.0,0.4369022840430246,0.0,0.3784390986972729,0.2838293240229545,0.12412032304232261,0.0,0.0,0.0,4229.732883266015,18.33333333333337,0.3,1215.4261520673194,5.2492552853333345,0.19590375000000002,0.3,5249.255285333334,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,641.6743132592594,0.11666666666666667,39.28823145968944,51.66666666666668,46.10666666666668,0.0,51.838221519583826,0.0,0.0,641.6743132592594,39.28823145968944,51.73060673649634,51.84730817021895,51.66771269431747,12.43753247303448,17.993631837392638,-0.06432030147300148,8.363839017802832,0.31439123821809717,-0.55,9.236100170605994,3991.6840035188825,-1435.9705685402525,-826.2355878310391,-1506.708428103064,0.0,0.0,1314.5082704730928,0.0,5.0,0.061723221794192824,0.0,0.0,0.5776682879783854,329.99807111111113,-45.848722117160975,0.2743801706295662,9.097620820228858,0.0034469328151833147,59.444379100828236,1.2263440983425786,0.23180115890574582,-2721.616356773656,70.21963616608399,0.7249112727551998,-824.942141077497,-1.2934467535420429
2025-01-01 21:00:00,6.322831442902412,0.27757555718091015,0.0,6.322831442902412,0.27757555718091015,0.0,0.09974077421814852,0.0,0.7679316333509291,5.445159035333334,0.010000000000000002,0.0,0.0,0.27465889051424347,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.006534180829678363,0.0,0.003156945938949581,0.0,0.09004964744952057,0.0,0.2699377079536692,0.0,0.3258873909640829,0.24441554322306208,0.13178207137826842,0.0,0.0,0.0,4229.732883266015,18.33333333333337,0.3,1215.4261520673194,5.2492552853333345,0.19590375000000002,0.3,5249.255285333334,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,0.0,0.0,36.92096464802955,51.66666666666668,46.10666666666668,0.0,51.42567244574489,0.25016771014593814,681.1882691841768,0.0,36.92096464802955,49.744152391576804,51.42599581983766,48.903068990399994,12.43753247303448,18.045983843293687,-0.04902056420643609,8.442249737825062,0.6113109733973144,-0.3,9.236100170605994,3722.482118426817,-1928.7160928082453,-866.8725259554211,-1487.5893718498266,0.0,0.0,1043.0762899344345,0.0,5.0,0.06169210850799203,0.0,0.0,0.5773770984025574,329.99807111111113,-62.737682923804904,0.27465361955057094,9.138575408622765,0.0034618427307538443,76.45354239428413,1.226112551111467,0.27922328017196935,-3212.8284797780784,68.68623490251365,0.7249112727551998,-868.132016333707,1.2594903782858113
2025-01-01 22:00:00,3.5519542673505007,0.2345922463701324,0.0,3.5519542673505007,0.2345922463701324,0.0,0.04144990326026497,1.1916808674814816,0.4937704848309757,1.8150530117777781,0.010000000000000002,0.0,0.0,0.23167557970346572,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005629448099415205,0.0,0.001213253658784174,0.0,0.034607201502065595,0.0,0.06994348685383374,0.0,0.2703295474071723,0.20274716055537917,0.11492622503918759,0.0,0.0,0.0,1409.9109610886715,16.666666666666686,0.09999999999999999,405.14205068910644,1.749751761777778,0.06530125000000002,0.1,1749.751761777778,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,1191.6808674814815,0.21666666666666667,38.789364645594866,51.66666666666668,46.10666666666668,0.0,51.34559607494002,0.17443331427515238,467.46478571516155,1191.6808674814815,38.789364645594866,50.18009446284749,51.348841661290756,49.5940980704505,12.43753247303448,16.91411491973219,-0.023958753536944113,7.184960286174292,-0.3021562410663963,-1.95,9.236100170605994,531.268621010226,-3522.535618167774,-1580.640366882437,-1578.4988491049878,0.0,0.0,731.3691658446622,0.0,5.0,0.06317909836817161,0.0,0.0,0.5912938522887254,329.99807111111113,-31.512656818120018,0.29660765997418953,8.630861343326513,0.003477313660381266,65.51982514440127,1.2308916097153502,0.3315317905188772,-4015.2212836201984,87.54361476331752,0.7249112727551998,-1582.6423894118502,2.002022529413538
2025-01-01 23:00:00,5.866468577835369,0.21758917503688707,0.0,5.86646857783537,0.21758917503688707,0.0,0.016590654824417583,0.0,0.3947188876776175,5.445159035333334,0.010000000000000002,0.0,0.0,0.2146725083702204,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004724715369152047,0.0,0.00040190428609480786,0.0,0.011464035169170729,0.0,0.008886148150027619,0.0,0.25028864191570155,0.1877164814367761,0.09960272836729592,0.0,0.0,0.0,4229.732883266015,16.666666666666686,0.3,1215.4261520673194,5.2492552853333345,0.19590375000000002,0.3,5249.255285333334,17497.51761777778,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1327.3190622222223,0.0,0.0,40.999670783624,51.66666666666668,46.10666666666668,0.0,51.56343187481521,0.0,0.0,0.0,40.999670783624,51.57828882253393,51.58571729639329,51.56343187481521,12.43753247303448,16.339851961762918,-0.06737809645292231,6.627537930575278,-1.700571271128814,-3.05,9.236100170605994,3155.4299757759586,-2552.5916033155895,-1296.2385947678188,-1647.1977764770038,0.0,0.0,624.1846803117512,0.0,5.0,0.06398514351677335,0.0,0.0,0.5988376373908484,329.99807111111113,-51.289811324803274,0.30836718776112304,8.376500647795682,0.003488894737492596,55.034487408809774,1.233318855444803,0.2995812319689792,-3851.6406468139353,83.62289143102672,0.7249112727551998,-1298.5688715410615,2.330276773242977
