Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 13:45:00,2.327715093720816,0.33136096807916676,1.0256250000000002,0.0387952515620136,0.005522682801319446,0.017093750000000005,0.07006106425316294,1.0110915294676532,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,76.56964179373617,51.666666666666686,46.10666666666668,0.0,50.37490225025142,0.0,0.0,0.0,119.64006530271276,48.51608153189565,50.37490225025142,47.58667117271777,12.43753247303448,20.044629891146226,0.0,12.696082358228345,5.0,16491.863188970718,4687.282926043322,-2630.596186030159,-0.0,-0.0,554.6786868312976,1202.645609837061,1.066,0.1356591918179586,0.0,0,1.2696358162785426,70.35558876088889,178.52282163778506,0.2090846016018494,9.51724423575898,0.0029809293276382865,102.99927685192341,1.2192921246912798,0.21373964903164158,-2120.2069360323053,-46.29943805924932
2025-01-01 13:46:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,75.95721819207752,51.666666666666686,46.10666666666668,0.0,50.36124894236486,0.0,0.0,0.0,118.68315342512112,48.504151453409314,50.36124894236486,47.57560270893155,12.43753247303448,20.260872342166532,0.0,12.88170521782968,5.0,-1964.169076687734,-2242.648687778202,-2690.3100132819204,-0.0,-0.0,554.6786868312976,1207.025900116375,1.066,0.1367727301883216,0.0,0,1.280057433707242,70.35558876088889,171.46224976288835,0.20633050741865464,9.615653107668283,0.002981287291577701,103.18073470738335,1.218393248992007,0.215683351839021,-2191.0902401719013,-51.558447606300746
2025-01-01 13:47:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,76.25771459100507,51.666666666666686,46.10666666666668,0.0,50.34769843541199,0.0,0.0,0.0,119.1526790484454,48.49231679474556,50.34769843541199,47.564625974412344,12.43753247303448,20.13699302141993,0.0,12.80107193401641,5.0,-1921.8290556954516,-2208.3806524750794,-2656.036022619895,-0.0,-0.0,554.6786868312976,1211.414236971229,1.066,0.13613534545673892,0.0,0,1.2740921432383705,70.35558876088889,179.52828009314567,0.20794235574766043,9.56043297149717,0.0029816461507111308,102.83587298988184,1.2189076132605998,0.2148411810993597,-2160.2064886965213,-48.17416377855805
2025-01-01 13:48:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,76.5470914695841,51.666666666666686,46.10666666666668,0.0,50.3340987348738,0.0,0.0,0.0,119.60483042122516,48.48043531666956,50.3340987348738,47.553603607567446,12.43753247303448,20.01721070603412,0.0,12.723441837754681,5.0,-1882.732493860889,-2176.394067313865,-2623.062902930597,-0.0,-0.0,554.6786868312976,1215.8095113707902,1.066,0.1355176863902834,0.0,0,1.2683114654788168,70.35558876088889,185.65172223841023,0.20951506256768626,9.505909292775026,0.0029820036594990044,102.49889953340929,1.2194053718217528,0.21402724604088502,-2130.607228530373,-45.7868387834921
2025-01-01 13:49:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,76.82606046564283,51.666666666666686,46.10666666666668,0.0,50.32045169318181,0.0,0.0,0.0,120.04071947756691,48.468508751679316,50.32045169318181,47.54253728092807,12.43753247303448,19.9012619268842,0.0,12.648638710169402,5.0,-1844.7217789215356,-2145.540114223593,-2591.3021799316825,-0.0,-0.0,554.6786868312976,1220.2106102558773,1.066,0.13491851716239123,0.0,0,1.2627038343146517,70.35558876088889,191.90171417884932,0.21105085515745525,9.454031784877753,0.0029823598513429713,102.1693591159911,1.2198875801565474,0.21324001203047854,-2102.210969396011,-43.329144827581686
2025-01-01 13:50:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.09514101811651,51.666666666666686,46.10666666666668,0.0,50.30675904422945,0.0,0.0,0.0,120.46115784080703,48.45653872139473,50.30675904422945,47.53142855997737,12.43753247303448,19.788954730377593,0.0,12.576535610748916,5.0,-1808.1716755311795,-2115.994892363482,-2560.686688638157,-0.0,-0.0,554.6786868312976,1224.6164166692395,1.066,0.13433695868838116,0.0,0,1.2572610223830114,70.35558876088889,197.83632627567985,0.21255114984528184,9.403322589094252,0.0029827147576616296,101.8469090613749,1.220355000505112,0.2124784326582962,-2074.9563992203457,-41.03849314313632
2025-01-01 13:51:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.35481233496506,51.666666666666686,46.10666666666668,0.0,50.29302243537472,0.0,0.0,0.0,120.86689427338291,48.444526766503536,50.29302243537472,47.520278932067946,12.43753247303448,19.680112074677904,0.0,12.507003478318635,5.0,-1772.955315147918,-2087.6404225269257,-2531.154701683126,-0.0,-0.0,554.6786868312976,1229.025812823663,1.066,0.13377219893079018,0.0,0,1.2519754298166594,70.35558876088889,203.52069970391028,0.21401726277177202,9.353701381421846,0.0029830684083763975,101.53123165785918,1.220808336479277,0.21174141435866067,-2048.7826100126717,-38.85781251425384
2025-01-01 13:52:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.6055029284395,51.666666666666686,46.10666666666668,0.0,50.279243434140916,0.0,0.0,0.0,121.25859832568673,48.43247435302956,50.279243434140916,47.509089812473896,12.43753247303448,19.574575735846363,0.0,12.43992216278221,5.0,-1739.0096244348601,-2060.426101674568,-2502.6508225671573,-0.0,-0.0,554.6786868312976,1233.4376684034612,1.066,0.13322351438042057,0.0,0,1.2468402852853346,70.35558876088889,208.9625113009995,0.21545034686867523,9.306452799034464,0.0029834208320227715,101.2220399769794,1.2212482163614613,0.21102793439153986,-2023.6331832915569,-36.79291838301116
2025-01-01 13:53:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.84760436861323,51.666666666666686,46.10666666666668,0.0,50.26542353665942,0.0,0.0,0.0,121.63688182595818,48.420382880231486,50.26542353665942,47.49786255201752,12.43753247303448,19.472201190228716,-0.027798809771340416,12.375177540420632,5.0,-1706.2703775849295,-2034.2921861164843,-2475.124440759251,-0.0,-0.0,554.6786868312976,1237.8508583366754,1.066,0.13269024465635684,0.0,0,1.2418494082770384,70.35558876088889,214.17537634302334,0.2168514487775341,9.25946913949834,0.0029837720558857305,100.91906984613742,1.2216752140368028,0.2103370124198873,-1999.4549933207863,-34.83719279569797
2025-01-01 13:54:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.08147829579671,51.666666666666686,46.10666666666668,0.0,50.25156417382242,0.0,0.0,0.0,122.00230983718235,48.40825368635864,50.25156417382242,47.48659844262675,12.43753247303448,19.37285500693077,-0.12714499306928673,12.312661602727152,5.0,-1674.6785606805079,-2009.1847805786892,-2448.5289046423413,-0.0,-0.0,554.6786868312976,1242.264251057745,1.066,0.1321717798483046,0.0,0,1.2369970906348515,70.35558876088889,219.17165713053558,0.21822153522897939,9.214715713638583,0.002984122106100383,100.62207572212293,1.2220898595567768,0.20966771326234668,-1976.1981468019771,-32.98663377671212
2025-01-01 13:55:00,1.1311525937208162,0.33136096807916676,0.0,0.01885254322868027,0.005522682801319446,0.0,0.07006106425316294,1.0110915294676532,0.0,0.05,0.0,0.0,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.30746157210913,51.666666666666686,46.10666666666668,0.0,50.237666716267945,0.0,0.0,0.0,122.35540870642052,48.396088053314315,50.237666716267945,47.475298721837504,12.43753247303448,19.276412932664762,-0.22358706733529488,12.252271986746612,5.0,-1644.1790559213214,-1985.052725146181,-2422.8209047606033,-0.0,-0.0,554.6786868312976,1246.676711490755,1.066,0.13166755128282845,0.0,0,1.2322780101380553,70.35558876088889,223.96316200798404,0.21956151185138234,9.170782427357338,0.0029844710077345914,100.33082765504206,1.2224926468738702,0.20901914357707238,-1953.8157209400972,-31.237004206083824
2025-01-01 13:56:00,2.327715093720816,0.33136096807916676,1.0256250000000002,0.0387952515620136,0.005522682801319446,0.017093750000000005,0.07006106425316294,1.0110915294676532,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.52586993369482,51.666666666666686,46.10666666666668,0.0,50.22373247850704,0.0,0.0,0.0,122.69667177139816,48.38388721051636,50.22373247850704,47.46396457652103,12.43753247303448,19.18275853452461,-0.3172414654754476,12.19391164356522,5.0,16774.537598204195,4891.9414255665515,-2397.960024206494,-0.0,-0.0,554.6786868312976,1251.0871010515525,1.066,0.1311770250678123,0.0,0,1.2276871700846677,70.35558876088889,228.56106904759562,0.2208722356902772,9.128284193817963,0.002984818784858298,100.0451091264301,1.2228840392909117,0.20839044986569039,-1932.263561613171,-29.584312955153784
2025-01-01 13:57:00,2.327715093720816,0.33136096807916676,1.0256250000000002,0.0387952515620136,0.005522682801319446,0.017093750000000005,0.07006106425316294,1.0110915294676532,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.83999878121831,51.666666666666686,46.10666666666668,0.0,50.209762722442775,0.0,0.0,0.0,121.62499809565361,48.37165233818876,50.209762722442775,47.452597146061755,12.43753247303448,19.42606745460315,-0.0739325453969073,12.397940692964248,5.0,16699.709862086194,4809.724981356497,-2462.7598814910593,-0.0,-0.0,554.6786868312976,1255.494277669512,1.066,0.1324496025151389,0.0,0,1.2395972359229068,70.35558876088889,218.53319021416394,0.2175757623900636,9.239894482928687,0.0029851654606033273,100.26847309178991,1.2218668223047886,0.210580187709316,-2007.9449698948358,-36.11934888354408
2025-01-01 13:58:00,2.327715093720816,0.33136096807916676,1.0256250000000002,0.0387952515620136,0.005522682801319446,0.017093750000000005,0.07006106425316294,1.0110915294676532,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.17331974269857,51.666666666666686,46.10666666666668,0.0,50.19590800118043,0.0,0.0,0.0,120.5833120979665,48.3595243293189,50.19590800118043,47.441332493388146,12.43753247303448,19.662331202627712,0.0,12.595367578117369,5.0,16627.786761569594,4729.584371936878,-2526.343294461873,-0.0,-0.0,554.6786868312976,1259.897095699596,1.066,0.13367983070767267,0.0,0,1.2511109546359922,70.35558876088889,210.19350266837483,0.21442847047805222,9.348639055901554,0.0029855131996034713,100.47647074353046,1.220880669113828,0.2126776059251279,-2082.0636964225346,-42.14123177546425
2025-01-01 13:59:00,2.327715093720816,0.33136096807916676,1.0256250000000002,0.0387952515620136,0.005522682801319446,0.017093750000000005,0.07006106425316294,1.0110915294676532,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3167776347458334,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.016888344298245615,0.0,On,0.05317271995491733,0,On,0.01698962030277943,0,On,0.35853951638064313,0.26890463728548225,On,0.5717317295037624,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,76.5248359811744,51.666666666666686,46.10666666666668,0.0,50.18216511546884,0.0,0.0,0.0,119.570056220585,48.34750019364303,50.18216511546884,47.43016773273012,12.43753247303448,19.891918271938273,0.0,12.786431970041615,5.0,16557.422611046906,4651.270362601742,-2588.7495047075618,-0.0,-0.0,554.6786868312976,1264.2944058928142,1.066,0.13487017849708277,0.0,0,1.2622514322329035,70.35558876088889,202.23556239137667,0.21141993046242116,9.453402064190158,0.002985861941421024,100.66995959712091,1.2199238994736987,0.2146879202880626,-2154.614384308809,-47.904553224325966
2025-01-01 14:00:00,2.541993061686853,0.3879724706655841,1.0256250000000002,0.04236655102811422,0.006466207844426402,0.017093750000000005,0.2295963681639599,1.0658341935228934,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.37338913733225076,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.018094654605263154,0.0,On,0.21150171355869674,0,On,0.09153890249342367,0,On,0.43402151982919956,0.3255161398718996,On,0.47644310791980193,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,75.8232956554355,51.666666666666686,46.10666666666668,0.0,50.16853103212081,0.20611532973600294,542.1821391066034,0.0,118.47389946161798,48.33557709621142,50.16853103212081,47.41910012825674,12.43753247303448,20.115132856222438,0.0,12.971355301532595,5.0,16854.613313953683,4574.722934703968,-2650.006171772314,-0.0,-0.0,920.6051758234519,1268.6850552980002,2.0,0.13602272285877764,0.0,0,1.2730381071485357,131.99922844444444,194.75644337074985,0.20854115663831768,9.555057496238234,0.002986211628855404,150.2825246229806,1.2189951146463835,0.21661585425782143,-2225.593576709747,-53.472788721160896
2025-01-01 14:01:00,1.3454305616868534,0.3879724706655841,0.0,0.02242384269478089,0.006466207844426402,0.0,0.2295963681639599,1.0658341935228934,0.0,0.05,0.0,0.0,0.0,0.37338913733225076,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.018094654605263154,0.0,On,0.21150171355869674,0,On,0.09153890249342367,0,On,0.43402151982919956,0.3255161398718996,On,0.47644310791980193,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,75.05013746578501,51.666666666666686,46.10666666666668,0.0,50.146893719949986,0.20623359696687668,542.1821391066034,0.0,117.26583979028908,48.26969884403355,50.146893719949986,47.331101406075334,12.43753247303448,20.33890362700229,0.0,13.15034865086508,5.0,-1603.9474365438273,-2353.8510707521023,-2711.989245395018,-0.0,-0.0,920.6051758234519,1273.0678871358928,2.0,0.1371734911154703,0.0,0,1.2838081594785984,131.99922844444444,187.4366330277388,0.20571124856877226,9.656963629274648,0.002986734048367417,150.38470452657154,1.2180653073620646,0.21846576113914912,-2295.0017538241505,-58.849316927951605
2025-01-01 14:02:00,1.3454305616868534,0.3879724706655841,0.0,0.02242384269478089,0.006466207844426402,0.0,0.2295963681639599,1.0658341935228934,0.0,0.05,0.0,0.0,0.0,0.37338913733225076,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.018094654605263154,0.0,On,0.21150171355869674,0,On,0.09153890249342367,0,On,0.43402151982919956,0.3255161398718996,On,0.47644310791980193,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,75.19049731275031,51.666666666666686,46.10666666666668,0.0,50.12536358276044,0.20635141318248384,542.1821391066034,0.0,117.48515205117235,48.20394105523605,50.12536358276044,47.24322979147386,12.43753247303448,20.222354091250786,0.0,13.063163233419818,5.0,-1563.7575538841102,-2316.868940952784,-2679.6342515660062,-0.0,-0.0,920.6051758234519,1277.4417436144017,2.0,0.13657469773150355,0.0,0,1.2782040458417205,131.99922844444444,195.2715218584445,0.20723465196174745,9.605354945056668,0.00298725722214109,149.99062368372975,1.2185488298807583,0.21756665952995038,-2261.1076953029283,-55.761245649855724
2025-01-01 14:03:00,1.3454305616868534,0.3879724706655841,0.0,0.02242384269478089,0.006466207844426402,0.0,0.2295963681639599,1.0658341935228934,0.0,0.05,0.0,0.0,0.0,0.37338913733225076,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.018094654605263154,0.0,On,0.21150171355869674,0,On,0.09153890249342367,0,On,0.43402151982919956,0.3255161398718996,On,0.47644310791980193,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,75.32029776951386,51.666666666666686,46.10666666666668,0.0,50.1037885365338,0.20646961025709729,542.1821391066034,0.0,117.6879652648654,48.13816139740598,50.1037885365338,47.15534782784207,12.43753247303448,20.10971705941309,0.0,12.979107173655349,5.0,-1526.3890865537169,-2281.82448250279,-2648.513139824115,-0.0,-0.0,920.6051758234519,1281.805453977149,2.0,0.1359948140527314,0.0,0,1.2727769083364902,131.99922844444444,201.51887744694642,0.20872002588208827,9.554350367345759,0.0029877788178934482,149.60447572073048,1.21901647425633,0.2166962974760842,-2228.585198757073,-53.23928374571703
