Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.4178521751671996,0.22008149350684875,0.0439001345231728,0.4178521751671995,0.22008149350684875,0.0439001345231728,0.04329379280099448,0.3245583823662051,0.0,0.05,0.030971523412061684,0.012928611111111115,0.0,0.2054981601735154,0.0,0.01458333333333334,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.001711277412280702,0.0,0.041582515388713784,0.0,0.050560835468184455,0.0,0.23237303304193213,0.17427977478144904,227.34014540740742,19.500000000000057,0.07,0.0,0.3789002423456791,0.0,0.11666666666666667,227.34014540740742,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,703.3706666666666,0.0,84.43792847559953,51.66666666666668,46.10666666666668,0.0,51.14886137530909,0.26204713577411864,702.2407297977813,703.3706666666666,131.93426324312426,50.66321808009552,51.16648943032943,50.402768377468405,12.43753247303448,19.208130470669058,0.0,0.85,126.4016878346943,-682.6930944344979,0.0,0.0,403.2802606938199,927.8481024057113,0.78325,0.02829572973424704,0.0,0.0,0.7217727437284306,51.69419783955555,178.47437616796486,0.2262087339043206,9.235822401568909,0.003055736381611639,67.82285679100649,1.2251051133713764
2025-01-01 11:00:00,0.4615468970811774,0.23276677547454766,0.0,0.4615468970811774,0.23276677547454766,0.0,0.051825609874277506,0.3597212872068999,0.0,0.05,0.0,0.0,0.0,0.21818344214121435,0.0,0.01458333333333334,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.001711277412280702,0.0,0.050114332461996806,0.0,0.06881003101861408,0.0,0.24928674233219736,0.18696505674914796,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,79.4821211137316,51.66666666666668,46.10666666666668,0.0,50.93622388039578,0.08645485524876628,234.1794298096839,0.0,124.1908142402056,48.77221091441143,50.93622388039578,47.69020443141926,12.43753247303448,19.199854586854233,0.0,1.95,59.88172506383037,-606.2439423581953,0.0,0.0,460.0964393401458,1037.3737126991593,1.0,0.02693411677101156,0.0,0.0,0.6870404666816509,65.99961422222222,206.02922808187995,0.22927325390085435,9.275632966193589,0.003097625217466068,69.11453497938754,1.2245337081620085
2025-01-01 12:00:00,0.46736109704958295,0.23432769474415097,0.030971523412061684,0.4673610970495829,0.23432769474415097,0.030971523412061684,0.050228229634352146,0.36713286741523077,0.0,0.05,0.030971523412061684,0.0,0.0,0.21974436141081763,0.0,0.01458333333333334,1.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0017825806377923979,0.0,0.04844564899655975,0.0,0.07414038553414051,0.0,0.24928674233219736,0.18696505674914796,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,703.3706666666666,0.0,80.26368378200091,51.66666666666668,46.10666666666668,0.0,51.18475201856304,0.1288310013970887,350.67402545198536,703.3706666666666,125.41200590937642,49.60363456343521,51.18475201856304,48.813075835871295,12.43753247303448,19.760169076530865,0.0,3.05,89.80955012730993,-593.76965242024,0.0,-0.1324509828609609,465.91063930855137,1078.6846608534067,1.0,0.02735906432742543,0.0,6.3172720449846515e-06,0.698041250242768,65.99961422222222,217.80101422185956,0.22380792478934433,9.56600772425013,0.0031326147443604875,54.345330615152996,1.2215523184242676
2025-01-01 13:00:00,0.4670788344202099,0.23232776290239665,0.030971523412061684,0.4670788344202099,0.23232776290239665,0.030971523412061684,0.048154428108271904,0.368924406311938,0.0,0.05,0.030971523412061684,0.0,0.0,0.21774442956906329,0.0,0.01458333333333334,1.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.001996490314327486,0.0,0.04615793779394442,0.0,0.07859850021985354,0.0,0.2466201665431916,0.18496512490739364,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,703.3706666666666,0.0,78.69920150169118,51.66666666666668,46.10666666666668,0.0,51.622394572065836,0.2552910442827579,701.3480509039707,703.3706666666666,122.96750234639245,49.78814745187867,51.622394572065836,48.871023891785086,12.43753247303448,20.512697326002943,0.0,4.45,113.8343701554415,-555.9009809863743,0.0,-5.632126000713772,463.6205498115199,1020.5582125726477,0.96675,0.0267514307981336,0.0,0.00027321000952881174,0.6893495706673232,63.80512704933333,211.7469273310097,0.2154175605375252,9.932144063257418,0.0031604312768155184,46.04552356693088,1.217829849325924
2025-01-01 14:00:00,0.2785865079688497,0.17581540314539565,0.0,0.2785865079688497,0.17581540314539565,0.0,0.007446586755418422,0.2211399212134313,0.0,0.05,0.0,0.0,0.0,0.1612320698120623,0.0,0.01458333333333334,1.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0021390967653508773,0.0,0.005307489990067545,0.0,0.006163828130681486,0.0,0.17127035353385686,0.12845276515039264,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,73.25475646190245,51.66666666666668,46.10666666666668,0.0,51.215204601179174,0.0,0.0,0.0,114.46055697172257,48.19128713653809,51.215204601179174,46.67932840421754,12.43753247303448,20.981014069971447,0.011599128097513045,4.7,-146.1569966585304,-556.019752777862,0.0,-10.757250178936717,235.2919739499242,834.9262999252837,0.28325,0.026444981072436532,0.0,0.0005112124273942606,0.6876036039918407,18.694390728444443,185.32803234834412,0.209922275815946,10.149694194345791,0.0031718263256203484,-2.199287043536787,1.2152705647041684
2025-01-01 15:00:00,0.33625430638034737,0.1918343709813304,0.023228642559046265,0.33625430638034737,0.19183437098133038,0.02322864255904626,0.019817623834123718,0.2664366825462236,0.0,0.05,0.023228642559046265,0.0,0.0,0.17725103764799707,0.0,0.01458333333333334,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002495612892909357,0.0,0.017322010941214362,0.0,0.03010196568222751,0.0,0.19366959016150542,0.14525219262112904,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,527.528,0.0,78.80163449532299,51.66666666666668,46.10666666666668,0.0,51.12537942305882,0.0,0.0,527.528,123.12755389894217,50.48233476340184,51.15042811927655,50.135763737355624,12.43753247303448,21.16677862960536,0.1667786296053037,4.15,-147.84042594256874,-590.1999312471781,0.0,-12.572469761061118,320.0026585628197,539.9498891096588,0.71675,0.026825313440933744,0.0,0.0005716053255110956,0.6988457061712892,47.30522349377778,134.9293165028508,0.2079520692377042,10.239065618640662,0.00317816042007907,14.168312071605563,1.2144988952998566
2025-01-01 16:00:00,0.29130621261766027,0.18006194517392618,0.0,0.2913062126176603,0.18006194517392618,0.0,0.01048224059538193,0.23082397202227833,0.0,0.05,0.0,0.0,0.0,0.16547861184059284,0.0,0.01458333333333334,1.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.0031373419225146203,0.0,0.007344898672867308,0.0,0.010185822901487802,0.0,0.1748511838790932,0.13113838790931986,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,79.07928976212226,51.66666666666668,46.10666666666668,0.0,50.4201392694209,0.04470769205408287,117.08971490484195,0.0,123.56139025331602,50.360125016950974,50.45848073419467,50.29177642594224,12.43753247303448,20.88186124859187,0.028851110745976644,3.05,-361.9366591623865,-650.7144076642177,0.0,-9.847574479536233,231.26111691901266,164.0980696811563,0.03325,0.028013788389331364,0.0,0.00042700851267329064,0.7254731440602373,2.194487172888889,67.36420606235478,0.21118334606956035,10.104957285279704,0.00317133390043469,-47.73161299130193,1.2156812568032125
2025-01-01 17:00:00,0.6123722654208105,0.2682665983523387,0.0,0.6123722654208105,0.2682665983523386,0.0,0.08185590426590349,0.48051636115490687,0.0,0.05,0.0,0.0,0.0,0.2536832650190053,0.0,0.01458333333333334,1.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.003992980628654972,0.0,0.07786292363724852,0.0,0.14227200779623306,0.0,0.28829493673136763,0.21622120254852564,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,75.62724948013872,51.66666666666668,46.10666666666668,0.0,49.2834135701014,0.0,0.0,0.0,118.16757731271673,48.57100017693437,49.2834135701014,48.21479348035086,12.43753247303448,20.406609357235013,0.0,1.95,-62.129194995051485,-694.9646047770948,0.0,-4.884951253995715,608.1912340718369,8.864074587057114,1.0,0.02888188278518784,0.0,0.00020339550887510198,0.7419126954341262,65.99961422222222,29.529126964202124,0.21570586260548674,9.862156056079192,0.0031472398547631544,-14.896666683188126,1.2170939494142032
2025-01-01 18:00:00,0.6886892638542543,0.27845579499636774,0.0,0.6886892638542543,0.2784557949963678,0.0,0.10223521765970148,0.5364540461945528,0.0,0.05,0.0,0.0,0.0,0.2638724616630344,0.0,0.01458333333333334,1.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.004563406432748538,0.0,0.09767181122695295,0.0,0.18462409731050677,0.0,0.29979930656393544,0.2248494799229515,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,74.10372048749284,51.66666666666668,46.10666666666668,0.0,48.26898353043728,0.0,0.0,0.0,115.78706326170754,47.63832829319745,48.26898353043728,47.323000674577536,12.43753247303448,20.039277466451097,0.0,1.15,12.62191604849065,-689.0951217147106,0.0,-0.8702053006218768,683.7029266170011,0.0,1.0,0.027909045192280768,0.0,3.60624773899065e-05,0.7128290108069673,65.99961422222222,18.88431644682204,0.2202605322421891,9.687949063866348,0.0031429923709056407,-10.083992064498021,1.2180094842079485
2025-01-01 19:00:00,0.7643757590787366,0.27655203026817804,0.030971523412061684,0.7643757590787366,0.27655203026817804,0.030971523412061684,0.1104870483967381,0.6038887106819985,0.0,0.05,0.030971523412061684,0.0,0.0,0.2619686969348447,0.0,0.01458333333333334,1.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004848619334795323,0.0,0.10563842906194278,0.0,0.25459711476887203,0.0,0.29934217928582013,0.22450663446436503,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,703.3706666666666,0.0,80.6515306227303,51.66666666666668,46.10666666666668,0.0,49.889765588478966,0.04581113504873355,117.08971490484195,703.3706666666666,126.01801659801613,49.53055061444941,49.889765588478966,49.35094312743463,12.43753247303448,19.520716155656427,0.0,-0.25000000000000006,30.27744507435345,-730.6224841986481,0.0,-11.729716298383334,759.4214207509514,0.0,1.0,0.028098814017548414,0.0,0.0004538811770328697,0.728327466546708,65.99961422222222,13.208224820433584,0.22681411997322726,9.44295353575445,0.0031339165420128504,-17.396835812604987,1.220174429742626
2025-01-01 20:00:00,0.8195782023238947,0.26891466146164716,0.0,0.8195782023238948,0.2689146614616472,0.0,0.09989086932019076,0.669687333003704,0.0,0.05,0.0,0.0,0.0,0.2543313281283139,0.0,0.01458333333333334,1.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.004991225785818714,0.0,0.09489964353437204,0.0,0.3305788954992854,0.0,0.29019963372351465,0.2176497252926359,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,82.14517680832053,51.66666666666668,46.10666666666668,0.0,50.3950563495571,0.0915893552758769,241.56721104993082,0.0,128.3518387630008,49.55227005188666,50.3950563495571,49.13087690305144,12.43753247303448,18.94697220832918,0.0,-0.55,103.68084026709441,-712.0761025130973,0.0,-6.0636575501612,815.2638421854709,0.0,1.0,0.02774331274435659,0.0,0.00023484146713089946,0.7136719681500673,65.99961422222222,6.5567581448819885,0.23447673828793117,9.172087960716873,0.0031260172963045985,-6.670038487829158,1.2225768086351323
2025-01-01 21:00:00,0.663926346595261,0.2354496014416033,0.030971523412061684,0.663926346595261,0.2354496014416033,0.030971523412061684,0.062427677486211766,0.5514986691090492,0.0,0.05,0.030971523412061684,0.0,0.0,0.22086626810826995,0.0,0.01458333333333334,1.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.004634709658260234,0.0,0.05779296782795153,0.0,0.25701031163135585,0.0,0.2466201665431916,0.18496512490739367,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,703.3706666666666,0.0,85.86988167476883,51.66666666666668,46.10666666666668,0.0,51.37884077838328,0.13464526916078148,365.10421021788517,703.3706666666666,134.17169011682628,50.359836639507755,51.37884077838328,49.85033457007,12.43753247303448,18.409033392627627,0.0,-0.3,-35.94972815427164,-679.3396558005239,0.0,-1.5359129996822558,643.9681584310154,0.0,0.71675,0.027631543038522152,0.0,6.264228849837024e-05,0.706428436960018,47.30522349377778,0.9576822149191035,0.24243271317258658,8.92275561661265,0.0031247508925845774,-11.890734304761075,1.2248341663261257
2025-01-01 22:00:00,0.28252161752495825,0.17737632241499895,0.030971523412061684,0.28252161752495825,0.17737632241499895,0.030971523412061684,0.009300470618722516,0.2232211469062357,0.0,0.05,0.030971523412061684,0.0,0.0,0.16279298908166562,0.0,0.01458333333333334,1.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.003992980628654972,0.0,0.005307489990067545,0.0,0.006163828130681486,0.0,0.17127035353385686,0.12845276515039264,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,1948.6298177777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,703.3706666666666,0.0,86.40907749184814,51.66666666666668,46.10666666666668,0.0,51.09394125998282,0.05834203715765177,156.6042057472436,703.3706666666666,135.0141835810127,49.148335125267494,51.09532261113675,48.1741507067559,12.43753247303448,17.038102179182104,0.0,-1.95,-493.0804142403928,-716.5689640473709,0.0,0.0,220.53269277758824,0.0,0.0,0.02848944026345907,0.0,0.0,0.7267139479833336,0.0,2.955857029389773,0.2627103815849,8.258944832136505,0.0031050531919485274,-50.70020127133205,1.2306368628472406
2025-01-01 23:00:00,0.27875804995614634,0.17503494351059398,0.033245000000000004,0.27875804995614634,0.175034943510594,0.033245000000000004,0.008658741589117253,0.22009930836702907,0.0,0.05,0.0,0.033245000000000004,0.0,0.16045161017726067,0.0,0.01458333333333334,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0033512515990497082,0.0,0.005307489990067545,0.0,0.006163828130681486,0.0,0.17127035353385686,0.12845276515039264,584.5889453333333,16.666666666666686,0.18,0.0,0.9743149088888889,0.0,0.3,584.5889453333333,1948.6298177777778,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2306.4696444444444,0.0,0.0,96.31714100684897,51.66666666666668,46.10666666666668,0.0,52.176596365163526,0.0,0.0,0.0,150.4955328232015,52.20861123402168,52.224618668450766,52.176596365163526,12.43753247303448,16.310679630214082,-0.05422418891056173,-3.05,65.9345439494044,-727.9976499285972,0.0,0.0,216.7691252087764,0.0,0.0,0.02832724621751258,0.0,0.0,0.7225766720530535,0.0,-7.4258766641081495,0.2725366429762131,7.8795309666073345,0.003075850520224935,-49.90533310562441,1.233749834016766
