Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 11:55:00,0.284297490078225,0.12845161772572208,0.004093517989035984,0.004738291501303751,0.0021408602954287015,6.82252998172664e-05,0.056638965294252976,0.1776585247839721,0.0,0.05,0.0,0.004093517989035984,0.0,0.0,0.11386828439238875,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0015116392543859647,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.004093517989035984,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.0645298601716,51.666666666666686,46.10666666666668,0.0,50.5073125105365,0.12808713287528464,339.9558243177243,0.0,115.72582790651813,49.459625201840325,50.5073125105365,48.93578154749225,12.43753247303448,21.86577113363792,0.0,2.2,6.070847238795441,2.2,9.236100170605994,-141.45238170414274,-692.3520737302603,-101.5836251569325,-643.3175846290021,-0.0,-0.0,353.9093685791937,777.0072927927379,1.0,0.025104037091464502,0.0,0,1.258496266441737,65.99961422222222,147.9558343456657,0.23166729397788846,11.109718637591772,0.0036948878804763763,23.713745488985225,1.2124224217676298,0,0,23.321443883041255,0.024514692652842788,-123.65263040235526,22.069005245422744
2025-01-01 11:56:00,0.284297490078225,0.12845161772572208,0.004093517989035984,0.004738291501303751,0.0021408602954287015,6.82252998172664e-05,0.056638965294252976,0.1776585247839721,0.0,0.05,0.0,0.004093517989035984,0.0,0.0,0.11386828439238875,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0015116392543859647,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.004093517989035984,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.0980261028645,51.666666666666686,46.10666666666668,0.0,50.483544837531106,0.12816715001508927,339.9558243177243,0.0,115.77816578572578,49.3990399470924,50.483544837531106,48.85678750187305,12.43753247303448,21.79381535115212,0.0,2.1977289449022908,6.101604197425043,2.2,9.236100170605994,-136.80763635416702,-646.6340336936796,-102.69605578566504,-639.5555274820529,-0.0,-0.0,353.9093685791937,776.408062906844,1.0,0.025048883425046443,0.0,0,1.255731345285239,65.99961422222222,148.8385225486922,0.23271547153177602,11.079095996575456,0.0036953318339831547,23.76940483317876,1.212717885507175,0,0,23.33136955534149,0.024557124559167066,-124.85087690938192,22.154821123716907
2025-01-01 11:57:00,0.284297490078225,0.12845161772572208,0.004093517989035984,0.004738291501303751,0.0021408602954287015,6.82252998172664e-05,0.056638965294252976,0.1776585247839721,0.0,0.05,0.0,0.004093517989035984,0.0,0.0,0.11386828439238875,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0015116392543859647,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.004093517989035984,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.12439477520653,51.666666666666686,46.10666666666668,0.0,50.459746632577726,0.1282473701751134,339.9558243177243,0.0,115.8193668362602,49.33844773375018,50.459746632577726,48.777798284336406,12.43753247303448,21.72450831046863,0.0,2.2,6.13195526366075,2.2,9.236100170605994,-132.36327304110432,-693.1176222482912,-103.80114291534485,-635.9402711546012,-0.0,-0.0,353.9093685791937,775.7918650850631,1.0,0.02499570254394365,0.0,0,1.2530653222838348,65.99961422222222,149.66762953430322,0.233731168542158,11.049790095141907,0.0036957767210907483,23.821884839873974,1.2130025967424078,0,0,23.327952564421405,0.02459892475123583,-126.0362770183532,22.235134103008342
2025-01-01 11:58:00,0.284297490078225,0.12845161772572208,0.004093517989035984,0.004738291501303751,0.0021408602954287015,6.82252998172664e-05,0.056638965294252976,0.1776585247839721,0.0,0.05,0.0,0.004093517989035984,0.0,0.0,0.11386828439238875,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0015116392543859647,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.004093517989035984,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.14396102034628,51.666666666666686,46.10666666666668,0.0,50.435919480753086,0.12832778857707483,339.95582431772436,0.0,115.84993909429107,49.27785004251318,50.435919480753086,48.69881532339323,12.43753247303448,21.657730316099112,-0.06449190612317324,2.1977283110832997,6.161897896527389,2.2,9.236100170605994,-128.10909733324814,-647.3664038066906,-104.89828097170621,-632.4646661023752,-0.0,-0.0,353.9093685791937,775.1586087988968,1.0,0.02494440871675718,0.0,0,1.250493899617015,65.99961422222222,150.44620018993336,0.23471557340652632,11.021078787732577,0.003696222485803218,23.87132388048719,1.2132770328615436,0,0,23.33552234172949,0.02464009295335134,-127.20860644207876,22.310325470372554
2025-01-01 11:59:00,0.284297490078225,0.12845161772572208,0.004093517989035984,0.004738291501303751,0.0021408602954287015,6.82252998172664e-05,0.056638965294252976,0.1776585247839721,0.0,0.05,0.0,0.004093517989035984,0.0,0.0,0.11386828439238875,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.0015116392543859647,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.004093517989035984,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.15703173994483,51.666666666666686,46.10666666666668,0.0,50.41206489543701,0.12840840066064138,339.95582431772436,0.0,115.8703620936638,49.217248286534854,50.41206489543701,48.61983998208378,12.43753247303448,21.593368403345277,-0.1288538188770083,2.2,6.1914305836338075,2.2,9.236100170605994,-124.03557169946919,-693.8340502194296,-105.98694644314409,-629.1219980414681,-0.0,-0.0,353.9093685791937,774.5082082486972,1.0,0.024894920825157867,0.0,0,1.2480130107231333,65.99961422222222,151.17705776280525,0.2356698238817683,10.994233978252886,0.003696669074600336,23.917852909086676,1.213541644962776,0,0,23.329942106082594,0.024680630253820477,-128.36768249326488,22.38073605012078
2025-01-01 12:00:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.20536357656242,51.666666666666686,46.10666666666668,-0.0,50.38818432233376,0.038312916162841486,101.36804327683943,0.0,115.94588058837878,49.15664381521214,50.38818432233376,48.54087356165134,12.43753247303448,21.531315866698456,-0.19090635552382906,2.197728117340633,6.220552710717558,2.2,9.236100170605994,-118.84893978024559,-648.0525030249905,-107.06668865026965,-625.9059552599889,-0.0,-0.0,355.19419399485855,773.8405841919308,1.0,0.02484716205329655,0.0,0,1.24561880472916,65.99961422222222,151.86282148488473,0.23659500970612118,10.96787889859657,0.0036971164363022017,23.598052972947194,1.213796859659296,0,0,23.3356294054457,0.024720538915244412,-129.51335943689946,22.44667078662981
2025-01-01 12:01:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.28887446799429,51.666666666666686,46.10666666666668,-0.0,50.36903671015382,0.038312916162841486,101.31689907020468,0.0,116.07636635624108,49.12775079445218,50.36903671015382,48.50710783660137,12.43753247303448,21.47159672970058,-0.2506254925217064,2.2,6.249264446266884,2.2,9.236100170605994,-115.11853792806238,-694.4933450661554,-108.13712149716756,-622.8170528587798,-0.0,-0.0,355.19419399485855,773.1556613897707,1.0,0.024801155868440585,0.0,0,1.243312458078081,65.99961422222222,152.50432093585883,0.23748992425875004,10.942022189385558,0.003697557723631669,23.639503909467358,1.214042571023109,0,0,23.328477734898875,0.02475982220774614,-130.64552434383563,22.50840284666807
2025-01-01 12:02:00,0.5569729471081325,0.13073128427145309,0.23503197198936826,0.009282882451802208,0.0021788547378575516,0.003917199533156138,0.056701950263185724,0.1806980801782801,0.26957291666666666,0.05,0.0,0.003969471989368227,0.23106250000000003,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,74.36669733570017,51.666666666666686,46.10666666666668,-0.0,50.34986559341449,0.038312916162841486,101.26569208174466,0.0,116.1979645870315,49.098847224817426,50.34986559341449,48.4733380405189,12.43753247303448,21.413986556874672,-0.30823566534761326,2.197728259941908,6.277566639533063,2.2,9.236100170605994,3715.360313658063,1211.4016416446493,-109.1979161672659,-619.8430081566113,-0.0,-0.0,355.19419399485855,772.4533704139654,1.0,0.024756733980677362,0.0,0,1.24108553418952,65.99961422222222,153.1056662390053,0.2383578615181526,10.91787739561913,0.003697999696630725,23.67840006838444,1.2142796876816173,0,0,23.332855284801525,0.02479848426247845,-131.76409339260377,22.566177225337874
2025-01-01 12:03:00,0.5569729471081325,0.13073128427145309,0.23503197198936826,0.009282882451802208,0.0021788547378575516,0.003917199533156138,0.056701950263185724,0.1806980801782801,0.26957291666666666,0.05,0.0,0.003969471989368227,0.23106250000000003,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,73.44087494439209,51.666666666666686,46.10666666666668,-0.0,50.330672234627926,0.038312916162841486,101.21442568369093,0.0,114.75136710061264,49.06993429629949,50.330672234627926,48.43956532713528,12.43753247303448,21.73042069479155,0.0,2.3811364896441636,6.3054607303493135,2.2,9.236100170605994,3694.868815329125,-651.4725958655372,-110.24879466880287,-636.2483596295638,-0.0,-0.0,355.19419399485855,771.7336472753698,1.0,0.025000241457271942,0.0,0,1.2532928635934875,65.99961422222222,149.0195193830194,0.23381423655248396,11.055073319311965,0.003698442310399277,23.239010705557632,1.2129763293330715,0,0,22.08316350575103,0.02483652994294381,-132.8690085687537,22.620213899950844
2025-01-01 12:04:00,0.5569729471081325,0.13073128427145309,0.23503197198936826,0.009282882451802208,0.0021788547378575516,0.003917199533156138,0.056701950263185724,0.1806980801782801,0.26957291666666666,0.05,0.0,0.003969471989368227,0.23106250000000003,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.54303212645866,51.666666666666686,46.10666666666668,-0.0,50.31167775303777,0.038312916162841486,101.16369049633505,0.0,113.34848769759165,49.04122051660525,50.31167775303777,48.40599189838899,12.43753247303448,22.036626078303332,0.0,2.378986018974131,6.332948669490597,2.2,9.236100170605994,3675.3799381408694,-631.6107719142778,-111.28952428475785,-652.2855558477706,-0.0,-0.0,355.19419399485855,770.9964334867495,1.0,0.025234754301431444,0.0,0,1.265049281006833,65.99961422222222,145.56783841297073,0.22951063765231153,11.187669535296886,0.0036988771775529608,22.814513683358136,1.2117177576601459,0,0,22.157407990887187,0.02487396473213471,-133.960234722003,22.670710437245162
2025-01-01 12:05:00,0.5569729471081325,0.13073128427145309,0.23503197198936826,0.009282882451802208,0.0021788547378575516,0.003917199533156138,0.056701950263185724,0.1806980801782801,0.26957291666666666,0.05,0.0,0.003969471989368227,0.23106250000000003,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.67177016303113,51.666666666666686,46.10666666666668,-0.0,50.292875974109386,0.038312916162841486,101.11347002719364,0.0,111.98714087973613,49.012700002560024,50.292875974109386,48.37261201678535,12.43753247303448,22.33311811265312,0.0,2.3789787890051253,6.360032848496683,2.2,9.236100170605994,3656.403369472301,-632.9091509664527,-112.31991267723959,-667.9652103325036,-0.0,-0.0,355.19419399485855,770.2416761233605,1.0,0.0254607931246774,0.0,0,1.2763808853256713,65.99961422222222,142.27092422913526,0.22542886264230672,11.314651229394734,0.003699304544606849,22.404077314938895,1.210501591085797,0,0,22.20936071696911,0.024910794633794715,-135.03775694757138,22.717844270331803
2025-01-01 12:06:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,70.82589142497316,51.666666666666686,46.10666666666668,-0.0,50.274261031968216,0.038312916162841486,101.06374860822947,0.0,110.66545535152056,48.98436716375531,50.274261031968216,48.33942022964886,12.43753247303448,22.620337551110403,0.0,2.3789737298199394,6.386716037650931,2.2,9.236100170605994,-188.941614608929,-2494.0495752640304,-113.3398033602305,-683.295631801744,-0.0,-0.0,355.19419399485855,769.4693278741246,1.0,0.025678807607075946,0.0,0,1.2873102195649873,65.99961422222222,139.15982319795643,0.22155300679617765,11.43834985630344,0.003699724644908933,22.00698433293649,1.2093257799693184,0,0,22.21278674427198,0.024947026085820063,-136.10157824771755,22.761774887487046
2025-01-01 12:07:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.00245776867187,51.666666666666686,46.10666666666668,-0.0,50.25582732507191,0.038312916162841486,101.01451127744957,0.0,110.94134026354979,48.956216660664246,50.25582732507191,48.30641132846042,12.43753247303448,22.526678596210296,0.0,2.1978369065473427,6.413001331106012,2.2,9.236100170605994,-182.1789542709251,-655.0650863931529,-114.34907163632761,-678.2813376528653,-0.0,-0.0,355.19419399485855,768.6793471044365,1.0,0.025607817947129553,0.0,0,1.2837514205689136,65.99961422222222,140.90818938708165,0.2228414905623981,11.398436300523588,0.0037001377005131245,22.091592089979088,1.209708546857661,0,0,23.466683616997862,0.02498266588425933,-137.15171744015203,22.80264580382442
2025-01-01 12:08:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.16879953400291,51.666666666666686,46.10666666666668,-0.0,50.23734959275548,0.038312916162841486,100.96515635262384,0.0,111.20124927187956,48.92803602359395,50.23734959275548,48.27337923901319,12.43753247303448,22.436799749048348,0.0,2.2,6.438892098213665,2.2,9.236100170605994,-176.15431826279269,-699.6411724197384,-115.3476208029731,-673.4832636894466,-0.0,-0.0,355.19419399485855,767.8716979023502,1.0,0.02553960049301589,0.0,0,1.2803315956620505,65.99961422222222,142.13475143179525,0.22408696544648662,11.360385173717278,0.003700552212946934,22.17164372720041,1.21007608001418,0,0,23.402558857788563,0.025017721116484218,-138.18820728161958,22.84058647864649
2025-01-01 12:09:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.32554822507983,51.666666666666686,46.10666666666668,-0.0,50.218830098648795,0.038312916162841486,100.91568988001814,0.0,111.44616910168722,48.899827392258956,50.218830098648795,48.240326039064044,12.43753247303448,22.35046779398136,0.0,2.197721045881208,6.464391940200431,2.2,9.236100170605994,-170.4089320224757,-653.0514753026962,-116.33537873850315,-668.8873198755464,-0.0,-0.0,355.19419399485855,767.0463501295317,1.0,0.02547398895536313,0.0,0,1.277042408553592,65.99961422222222,143.2841938582121,0.22529171338049617,11.324081389472164,0.003700968101063251,22.247413409999233,1.2104293067903447,0,0,23.383022894533973,0.025052199102242927,-139.2110927774223,22.87571403891915
2025-01-01 12:10:00,0.2874000304414658,0.13073128427145309,0.003969471989368227,0.0047900005073577626,0.0021788547378575516,6.615786648947045e-05,0.056701950263185724,0.1806980801782801,0.0,0.05,0.0,0.003969471989368227,0.0,0.0,0.11614795093811973,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06383066328046826,0.047872997460351174,On,0,0,Off,0.0015746242233187133,0.0,On,0.027563663019933505,0,On,0.027563663019933505,0.0,On,0.02583414559412038,0,On,0.09103327130369145,0.06827495347776856,On,0.003969471989368227,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.47318266814807,51.666666666666686,46.10666666666668,-0.0,50.20027096705834,0.038312916162841486,100.86611753375878,0.0,111.67684791898135,48.87159277437968,50.20027096705834,48.20725367804035,12.43753247303448,22.267506285480476,0.0,2.2,6.489504651797096,2.2,9.236100170605994,-164.91353680264518,-699.096763757657,-117.31229503741639,-664.4826234531937,-0.0,-0.0,355.19419399485855,766.2032788984253,1.0,0.025410859011682337,0.0,0,1.273877626804207,65.99961422222222,144.3748926556899,0.22645733543831664,11.288757426111427,0.003701385288662405,22.319105529006414,1.2107689251379696,0,0,23.377626679779198,0.02508610734195664,-140.22042966557376,22.90813462815737
