Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.7856363317939551,0.2826126641491671,0.3223518858022895,0.7856363317939552,0.2826126641491671,0.3223518858022895,0.02564924572016502,0.4573584923237901,0.30262859375,0.023228642559046265,0.29912324324324324,0.0,0.2826126641491671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.002412620614035087,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.027117467571529743,0.0,0.024926422960509894,0.0,0.0,0.0,5279.083948067523,21.111111111111143,0.4470833333333334,3132.499911904699,8.766438125645644,0.30262859375,0.48333333333333334,8108.955266222223,16777.148826666667,527.528,0.0,79.94759007342485,51.66666666666668,46.10666666666668,0.0,51.13078904546754,0.0,0.0,527.528,124.9181094897263,50.58823085424477,51.1585159095724,50.28922489452852,12.43753247303448,20.842543522036653,-0.04525957887718555,12.58285276503221,0.85,9.236100170605994,4319.331563563407,2640.8222129132987,-1595.1985387812188,0.0,0.0,407.8166508954788,1181.527542713028,0.0,0.060767377871214494,0.0,0.0,0.568722534556723,0.0,227.62950338162358,0.17999872432919423,9.567406791880773,0.002688789802356231,127.19984552332154,1.2185647268549227,0.005127338408735637,-78.84831360650773,-412.82938538489236
2025-01-01 11:00:00,0.7717312703418192,0.2826126641491671,0.2888086486486487,0.7717312703418192,0.2826126641491671,0.2888086486486487,0.02564924572016502,0.4538888996216541,0.292193125,0.0,0.2888086486486487,0.0,0.2826126641491671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.002412620614035087,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.025309636400094426,0.0,0.02326466142980924,0.0,0.0,0.0,5097.046570547954,21.111111111111143,0.43166666666666675,3024.4826735631573,8.464147155795795,0.292193125,0.4666666666666667,7829.336119111112,16777.148826666667,0.0,0.0,79.4501872105554,51.66666666666668,46.10666666666668,0.0,50.393470575321615,0.0,0.0,0.0,124.1409175164928,50.42535456585476,50.44129656112135,50.393470575321615,12.43753247303448,20.81366442558434,-0.05501876106374806,14.332709619805767,1.95,9.236100170605994,4331.709378797353,2666.1821325554506,-1428.4388163195629,0.0,0.0,407.8166508954788,1156.8618075358002,0.0,0.05802291003962339,0.0,0.0,0.5430370309876895,0.0,255.28497367348288,0.18189074973798477,9.578261049339497,0.002713557993785651,105.13170909202852,1.2180946578232352,0.005127338408735637,-82.8364495354612,-275.4640914722455
2025-01-01 12:00:00,0.669784241108465,0.28434301345496293,0.18566270270270271,0.6697842411084651,0.28434301345496293,0.18566270270270271,0.025749771579083147,0.45619603202938186,0.1878384375,0.0,0.18566270270270271,0.0,0.28434301345496293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.0025131464729532165,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.025309636400094426,0.0,0.02326466142980924,0.0,0.0,0.0,3276.6727953522563,21.111111111111143,0.2775,1944.310290147744,5.441237457297297,0.1878384375,0.3,5033.144648,16777.148826666667,0.0,0.0,76.82979699864104,51.66666666666668,46.10666666666668,0.0,49.41818024992722,0.0,0.0,0.0,120.04655781037664,49.451602753645915,49.46831400550526,49.41818024992722,12.43753247303448,20.816473686283885,-0.04973339739660272,16.285430768773068,3.05,9.236100170605994,2632.3423562573735,1627.2946775649232,-1335.1884881625642,0.0,0.0,410.22430916212465,1164.2507627500463,0.0,0.05783635890701262,0.0,0.0,0.5412910969573009,0.0,280.6337399055573,0.1830241162522469,9.596602166709458,0.002732424713938521,75.92894950908108,1.217457600334558,0.005127338408735637,-88.17746231236143,-228.8381502704593
2025-01-01 13:00:00,0.7326986311852194,0.28434301345496293,0.24755027027027027,0.7326986311852194,0.28434301345496293,0.2475502702702703,0.026051349155837535,0.45619603202938186,0.25045125,0.0,0.24755027027027027,0.0,0.28434301345496293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.0028147240497076024,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.025309636400094426,0.0,0.02326466142980924,0.0,0.0,0.0,4368.897060469675,21.111111111111143,0.37000000000000005,2592.413720196992,7.254983276396397,0.25045125,0.4,6710.859530666667,16777.148826666667,0.0,0.0,74.32520950455498,51.66666666666668,46.10666666666668,0.0,48.473076708986085,0.0,0.0,0.0,116.13313985086714,48.50939218425158,48.52754992188433,48.473076708986085,12.43753247303448,20.807624080772733,-0.05599934469126075,17.74664285902012,4.45,9.236100170605994,3948.2571603200113,2286.3528809972945,-1169.2244289116666,0.0,0.0,410.5258867388791,1336.4441424437762,0.0,0.05521346922688249,0.0,0.0,0.5167434445983715,0.0,338.05864202312426,0.18395458316529323,9.604056949075977,0.0027461332088044295,61.32187608331211,1.216912504173825,0.005127338408735637,-88.09659386626835,-217.9642453334291
2025-01-01 14:00:00,0.6632409224244155,0.28434301345496293,0.14440432432432435,0.6632409224244155,0.28434301345496293,0.14440432432432435,0.02625240087367379,0.4908919590507416,0.1460965625,0.0,0.14440432432432435,0.0,0.28434301345496293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844978056228313,0.03633733542171234,0.0,0.0,0.0030157757675438593,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.04338794811444759,0.0,0.03988227673681583,0.0,0.0,0.0,2548.523285273977,21.111111111111143,0.21583333333333338,1512.2413367815786,4.232073577897897,0.1460965625,0.23333333333333334,3914.668059555556,16777.148826666667,0.0,0.0,71.82336377213919,51.66666666666668,46.10666666666668,0.0,47.55775678027428,0.0,0.0,0.0,112.22400589396747,47.59845556221581,47.61880495318658,47.55775678027428,12.43753247303448,20.828981512412422,-0.04632379217809965,18.344145360664136,4.7,9.236100170605994,2224.633895872716,1154.6535849734018,-1120.1368148918905,0.0,0.0,410.7269384567153,1448.8856993424865,0.0,0.05377434959858521,0.0,0.0,0.5032747087205435,0.0,385.52048703391415,0.1843792588159506,9.622400018763962,0.0027575976333613127,36.61132055259541,1.2162041405397135,0.005127338408735637,-90.29018853327132,-267.2975632749056
2025-01-01 15:00:00,0.7805561373877655,0.283477838802065,0.14440432432432435,0.7805561373877655,0.283477838802065,0.14440432432432435,0.026755030168264436,0.607704544719501,0.1460965625,0.0,0.14440432432432435,0.0,0.283477838802065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.003518405062134503,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.10485420794324835,0.0,0.09638216878063827,0.0,0.0,0.0,2548.523285273977,21.111111111111143,0.21583333333333338,1512.2413367815786,4.232073577897897,0.1460965625,0.23333333333333334,3914.668059555556,16777.148826666667,0.0,0.0,69.60583038688804,51.66666666666668,46.10666666666668,0.0,46.68968820224981,0.0,0.0,0.0,108.75910997951254,46.71622742412871,46.72949703506816,46.68968820224981,12.43753247303448,20.773646240008546,-0.050707286979816794,17.76847749268619,4.15,9.236100170605994,2144.5316953851184,1065.7187088482083,-1162.9138312809007,0.0,0.0,410.0760015474421,1204.3572163533113,0.0,0.05409649816727073,0.0,0.0,0.5062897005945542,0.0,348.8462398446,0.18531359810315778,9.602663508635032,0.002762233493992434,25.34212287311123,1.2164295684003692,0.005127338408735637,-90.30602632621533,-356.21660160715504
2025-01-01 16:00:00,1.0730312162248665,0.28607336276075873,0.23469170156237443,1.0730312162248665,0.28607336276075873,0.23469170156237443,0.027659762898527594,0.847097547076339,0.19827390625,0.03871440426507711,0.19597729729729732,0.0,0.28607336276075873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507569129700109,0.03806768472750816,0.0,0.0,0.00442313779239766,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.22778672760084986,0.0,0.20938195286828312,0.0,0.0,0.0,3458.7101728718258,21.111111111111143,0.2929166666666667,2052.327528489285,5.7435284271471465,0.19827390625,0.31666666666666665,5312.763795111111,16777.148826666667,879.2133333333333,0.0,80.57990621327555,51.66666666666668,46.10666666666668,0.0,50.68582591609702,0.0,0.0,879.2133333333333,125.90610345824305,50.715381639122846,50.730159500635764,50.68582591609702,12.43753247303448,20.739406350112873,-0.07044124475239037,16.455122276876534,3.05,9.236100170605994,2736.8165853924847,1489.310978321604,-1314.6291226046576,0.0,0.0,414.4414328892969,462.4523224204128,0.0,0.0569876477674829,0.0,0.0,0.5333480003931738,0.0,178.29410223601974,0.1859698122324573,9.591446413663762,0.0027661241163496977,-26.883591251950953,1.216568601423868,0.005127338408735637,-89.29636563708034,-473.72018453060093
2025-01-01 17:00:00,1.0962798267887957,0.2895340613723504,0.22692108108108108,1.0962798267887957,0.2895340613723504,0.2269210810810811,0.028866073205545136,0.8378334410832505,0.22958031250000002,0.0,0.22692108108108108,0.0,0.2895340613723504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05537117778546643,0.041528383339099806,0.0,0.0,0.005629448099415205,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.22055540291510858,0.0,0.20273490674548048,0.0,0.0,0.0,4004.822305430535,21.111111111111143,0.3391666666666667,2376.3792435139094,6.650401336696697,0.22958031250000002,0.36666666666666664,6151.6212364444455,16777.148826666667,0.0,0.0,82.9272102287294,51.66666666666668,46.10666666666668,0.0,51.74397067003115,0.0,0.0,0.0,129.5737659823897,51.77648474853822,51.79274178779176,51.74397067003115,12.43753247303448,20.86890477826251,-0.04703662517896863,14.726407110222478,1.95,9.236100170605994,3000.1561659410936,1659.6464228374937,-1476.575929098289,0.0,0.0,420.26200801177,37.29457613345109,0.0,0.05985797234089771,0.0,0.0,0.5602113985449343,0.0,51.64778159707737,0.18346967144333248,9.63023340097785,0.0027519237522475744,-66.24908087728599,1.215471627308023,0.005127338408735637,-85.42610586917338,-631.3067148072423
2025-01-01 18:00:00,0.922468628902526,0.29126441067814623,0.23723567567567566,0.9224686289025259,0.29126441067814623,0.2372356756756757,0.029670280076890165,0.6527825675756357,0.24001578125,0.0,0.23723567567567566,0.0,0.29126441067814623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576783101931942,0.04325873264489564,0.0,0.0,0.006433654970760233,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.1229325196576015,0.0,0.11299978408764487,0.0,0.0,0.0,4186.859682950105,21.111111111111143,0.35458333333333336,2484.3964818554505,6.952692306546547,0.24001578125,0.38333333333333336,6431.240383555556,16777.148826666667,0.0,0.0,80.47884680100452,51.66666666666668,46.10666666666668,0.0,50.72471925077137,0.0,0.0,0.0,125.74819812656958,50.75818486329182,50.77491766955204,50.72471925077137,12.43753247303448,20.763070110720946,-0.06331444754951589,12.740883393013865,1.15,9.236100170605994,3136.6614693627776,1771.7341804127677,-1496.990855564211,0.0,0.0,423.3733472908428,0.0,0.0,0.058379238304882335,0.0,0.0,0.5463719110047563,0.0,23.41929468604082,0.18383222051530723,9.565847783535697,0.0027408530749447055,-59.50704919864552,1.2153058988994103,0.005127338408735637,-77.68863175037482,-634.9736696923081
2025-01-01 19:00:00,0.9171473885155188,0.2895340613723504,0.2578648648648649,0.9171473885155188,0.2895340613723504,0.2578648648648649,0.03007238351256268,0.6261882862529561,0.26088671875,0.0,0.2578648648648649,0.0,0.2895340613723504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05537117778546643,0.041528383339099806,0.0,0.0,0.006835758406432749,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.11027770145755429,0.0,0.10136745337274024,0.0,0.0,0.0,4550.9344379892445,21.111111111111143,0.38541666666666674,2700.4309585385336,7.557274246246246,0.26088671875,0.4166666666666667,6990.478677777778,16777.148826666667,0.0,0.0,77.5388180391344,51.66666666666668,46.10666666666668,0.0,49.738380704271066,0.0,0.0,0.0,121.15440318614749,49.77309174515446,49.790447265596164,49.738380704271066,12.43753247303448,20.87367477245733,-0.04057078613040854,11.686656051221238,-0.25000000000000006,9.236100170605994,3304.7400478809295,1964.2791429156957,-1665.3348405354925,0.0,0.0,421.4683183187875,0.0,0.0,0.059922327602642704,0.0,0.0,0.560813700122752,0.0,-2.327867891610006,0.1816038609044831,9.599350148624582,0.0027260383098418953,-71.8855358799092,1.2148596385897372,0.005127338408735637,-80.43672589708575,-655.7150897257519
2025-01-01 20:00:00,0.9336762907581313,0.2886688867194524,0.30943783783783785,0.9336762907581314,0.28866888671945246,0.30943783783783785,0.030273435230398937,0.5903387930277323,0.3130640625,0.0,0.30943783783783785,0.0,0.2886688867194524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05421761158160255,0.0406632086862019,0.0,0.0,0.007036810124269006,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.09219938974320112,0.0,0.08474983806573363,0.0,0.0,0.0,5461.121325587093,21.111111111111143,0.4625000000000001,3240.51715024624,9.068729095495495,0.3130640625,0.5,8388.574413333334,16777.148826666667,0.0,0.0,75.1479375531264,51.66666666666668,46.10666666666668,0.0,48.78280962687695,0.0,0.0,0.0,117.41865242675999,48.82041052498597,48.83921097404048,48.78280962687695,12.43753247303448,20.811976521959533,-0.057520057506393364,10.67723667428608,-0.55,9.236100170605994,4171.722243024628,2485.208602342359,-1691.0696412440593,0.0,0.0,420.5158038327599,0.0,0.0,0.06015722221742855,0.0,0.0,0.5630120813159943,0.0,-18.845245151165297,0.18139868900782305,9.556313128255605,0.002712543648997022,-50.70420094919604,1.2151245594441917,0.005127338408735637,-75.72441555795606,-679.5841323459251
2025-01-01 21:00:00,0.9042633536425891,0.28780371206655453,0.30943783783783785,0.904263353642589,0.28780371206655453,0.30943783783783785,0.029770805935808296,0.5614284852067807,0.3130640625,0.0,0.30943783783783785,0.0,0.28780371206655453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05306404537773866,0.03979803403330398,0.0,0.0,0.006534180829678363,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.07773674037171859,0.0,0.07145574582012836,0.0,0.0,0.0,5461.121325587093,21.111111111111143,0.4625000000000001,3240.51715024624,9.068729095495495,0.3130640625,0.5,8388.574413333334,16777.148826666667,0.0,0.0,72.76585096364983,51.66666666666668,46.10666666666668,0.0,47.864834403968004,0.0,0.0,0.0,113.69664213070286,47.89884822876073,47.915855141157095,47.864834403968004,12.43753247303448,20.77831561348531,-0.057453708465810154,10.050130482631683,-0.3,9.236100170605994,4161.1084685587675,2527.3518022331473,-1684.8104092202486,0.0,0.0,418.85960833430534,0.0,0.0,0.060797416869375266,0.0,0.0,0.5690036698593807,0.0,-34.06205614238283,0.18124774961561216,9.532329164777764,0.0027047262383418725,-29.252591066734347,1.2152692718578064,0.005127338408735637,-69.72617915437102,-643.4391688587218
2025-01-01 22:00:00,0.5220651646640145,0.28607336276075873,0.0,0.5220651646640145,0.28607336276075873,0.0,0.028866073205545136,0.49319909145846935,0.0,0.0,0.0,0.0,0.28607336276075873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507569129700109,0.03806768472750816,0.0,0.0,0.005629448099415205,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.04338794811444759,0.0,0.03988227673681583,0.0,0.0,0.0,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,16777.148826666667,0.0,0.0,74.94568247536532,51.66666666666668,46.10666666666668,0.0,46.960243316143995,0.0,0.0,0.0,117.10262886775828,46.988909390153445,47.00324242715817,46.960243316143995,12.43753247303448,19.056125131957728,0.0,7.479127775728014,-1.95,9.236100170605994,-1282.6708883622282,-609.6442317338091,-1718.7989528132296,0.0,0.0,415.6477431963145,0.0,0.0,0.06184627618809333,0.0,0.0,0.5788199553571516,0.0,20.480321254686906,0.2016937941076062,8.731458297744167,0.0026991289402683604,-29.888767576880888,1.2224506954162524,0.005127338408735637,-63.90787649325495,-545.736355240554
2025-01-01 23:00:00,0.6637962958221598,0.283477838802065,0.18311872858940145,0.6637962958221598,0.283477838802065,0.18311872858940145,0.027961340475281978,0.48973839284687776,0.1460965625,0.03871440426507711,0.14440432432432435,0.0,0.283477838802065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.004724715369152047,0.0,0.02323662510612993,0.0,0.02849771625952754,0.0,0.33067423737766755,0.24800567803325058,0.04338794811444759,0.0,0.03988227673681583,0.0,0.0,0.0,2548.523285273977,17.77777777777783,0.21583333333333338,1512.2413367815786,4.232073577897897,0.1460965625,0.23333333333333334,3914.668059555556,16777.148826666667,879.2133333333333,0.0,86.80010670084009,51.66666666666668,46.10666666666668,0.0,49.71310588813642,0.0,0.0,879.2133333333333,135.62516672006262,49.74041825589246,49.754074439770484,49.71310588813642,12.43753247303448,17.446270176172156,-0.054915858964771816,4.314836379050746,-3.05,9.236100170605994,1330.0441843546419,952.886966003043,-1631.9230776011748,0.0,0.0,411.28231185445964,0.0,0.0,0.05996084329492476,0.0,0.0,0.5611741688956727,0.0,2.1616648273796355,0.22209555008441603,7.969057173614257,0.0026922599745189753,-31.822658329637495,1.2292131100094597,0.005127338408735637,-50.12382374700949,-509.23054703152616
