Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,3.09503486477742,0.14237550866559529,0.10679296874872707,0.051583914412957,0.002372925144426588,0.0017798828124787845,0.20172034137463757,2.499896577777778,0.2876487148557735,0.10576923076923077,0.10679296874872707,0.0,0.0,0.14237550866559529,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.1831004948834095,0,On,0.09781470330164636,0,On,0.15019161740547138,0.1126437130541035,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,31.500611725152112,51.666666666666686,46.10666666666668,0.0,49.71373759576062,0.5148787983357356,1338.0529994923638,2499.896577777778,31.500611725152112,47.972249566982875,49.71373759576062,47.101505552594006,12.43753247303448,21.027749926555444,0.0,2.8,2310.9071806875854,-891.362901107485,-0.0,-0.0,610.8548714564724,0.0,2.0,0.03752354325470424,0.0,0,0.6982542633631837,131.99922844444444,-19.818949319522194,0.20616630113918955,10.127205627472083,0.0031177194364248825,14.688970611945127,1.2174811414102433
2025-01-01 00:11:00,3.09503486477742,0.14237550866559529,0.10679296874872707,0.051583914412957,0.002372925144426588,0.0017798828124787845,0.20172034137463757,2.499896577777778,0.2876487148557735,0.10576923076923077,0.10679296874872707,0.0,0.0,0.14237550866559529,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.1831004948834095,0,On,0.09781470330164636,0,On,0.15019161740547138,0.1126437130541035,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,31.623700453268384,51.666666666666686,46.10666666666668,0.0,49.68052016871951,0.5153380243532205,1338.0529994923638,2499.896577777778,31.623700453268384,48.13088373243819,49.68052016871951,47.35606551429754,12.43753247303448,21.074923538458393,0.0,2.8,2306.5403474173504,-894.7237847962995,-0.0,-0.0,610.8548714564724,0.0,2.0,0.03756779990084699,0.0,0,0.6990778101066661,131.99922844444444,-20.824898900942433,0.2055762556795184,10.148078724842048,0.0031178210898008558,14.569592654794835,1.2172858658568044
2025-01-01 00:12:00,3.09503486477742,0.14237550866559529,0.10679296874872707,0.051583914412957,0.002372925144426588,0.0017798828124787845,0.20172034137463757,2.499896577777778,0.2876487148557735,0.10576923076923077,0.10679296874872707,0.0,0.0,0.14237550866559529,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.1831004948834095,0,On,0.09781470330164636,0,On,0.15019161740547138,0.1126437130541035,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,31.748282882865396,51.666666666666686,46.10666666666668,0.0,49.64732731507721,0.5157977296456384,1338.0529994923638,2499.896577777778,31.748282882865396,48.289500623421745,49.64732731507721,47.61058727759402,12.43753247303448,21.120797281894195,0.0,2.8,2302.318446447007,-897.996869365749,-0.0,-0.0,610.8548714564724,0.0,2.0,0.037610819936502206,0.0,0,0.6998783454692887,131.99922844444444,-21.773715301836674,0.20500442552763287,10.16895507194841,0.003117921933209632,14.45328014905461,1.2170960297024485
2025-01-01 00:13:00,3.09503486477742,0.14237550866559529,0.10679296874872707,0.051583914412957,0.002372925144426588,0.0017798828124787845,0.20172034137463757,2.499896577777778,0.2876487148557735,0.10576923076923077,0.10679296874872707,0.0,0.0,0.14237550866559529,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.1831004948834095,0,On,0.09781470330164636,0,On,0.15019161740547138,0.1126437130541035,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,31.874293042512818,51.666666666666686,46.10666666666668,0.0,49.614158803471824,0.516257917797993,1338.0529994923638,2499.896577777778,31.874293042512818,48.44810003030505,49.614158803471824,47.865070643721666,12.43753247303448,21.16542764870072,0.0,2.8,2298.2349933633664,-901.1857880456264,-0.0,-0.0,610.8548714564724,0.0,2.0,0.03765265774469779,0.0,0,0.7006568814338707,131.99922844444444,-22.66824970559967,0.20444994284530182,10.18915956920224,0.0031180219871650627,14.339900333899141,1.216911394295507
2025-01-01 00:14:00,3.09503486477742,0.14237550866559529,0.10679296874872707,0.051583914412957,0.002372925144426588,0.0017798828124787845,0.20172034137463757,2.499896577777778,0.2876487148557735,0.10576923076923077,0.10679296874872707,0.0,0.0,0.14237550866559529,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.1831004948834095,0,On,0.09781470330164636,0,On,0.15019161740547138,0.1126437130541035,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,32.00166820157392,51.666666666666686,46.10666666666668,0.0,49.58101441235172,0.516718592281185,1338.0529994923636,2499.896577777778,32.00166820157392,48.606681752718146,49.58101441235172,48.11951542290136,12.43753247303448,21.20886835466049,0.0,2.8,2294.2837306771003,-904.2940092654934,-0.0,-0.0,610.8548714564724,0.0,2.0,0.037693364988330855,0.0,0,0.7014143793658655,131.99922844444444,-23.51129117199872,0.20391198829872262,10.20801013507155,0.0031181212713014706,14.229327050135485,1.2167317328821623
2025-01-01 00:15:00,2.95323960198928,0.13314498217921736,0.10679296874872707,0.049220660033154666,0.0022190830363202894,0.0017798828124787845,0.12198302908670118,2.499896577777778,0.2255907643555701,0.10576923076923077,0.10679296874872707,0.0,0.0,0.13314498217921736,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.10336318259547311,0,On,0.048064121449946914,0,On,0.13788424875696748,0.10341318656772558,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,32.236850142257936,51.666666666666686,46.10666666666668,0.0,49.54789392949378,0.0,0.0,2499.896577777778,32.236850142257936,48.7652455990948,49.54789392949378,48.37392143389531,12.43753247303448,21.251170490870518,0.0,2.8,2149.5249904247125,-907.3248445738413,-0.0,-0.0,469.921124473728,0.0,2.0,0.03773299076212554,0.0,0,0.7021517528410565,131.99922844444444,-24.30544913329421,0.2033897879348137,10.22695510972839,0.003118219804416743,13.862985631881656,1.2165568299445093
2025-01-01 00:16:00,2.95323960198928,0.13314498217921736,0.10679296874872707,0.049220660033154666,0.0022190830363202894,0.0017798828124787845,0.12198302908670118,2.499896577777778,0.2255907643555701,0.10576923076923077,0.10679296874872707,0.0,0.0,0.13314498217921736,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.10336318259547311,0,On,0.048064121449946914,0,On,0.13788424875696748,0.10341318656772558,On,0,0,Off,On,2611.23415965812,21.111111111111143,0.8005208676345466,0.0,3.1297934010043607,0.10576923076923077,1,2505.464928888889,2505.464928888889,Lower On,2499.896577777778,1.0,32.585676466807854,51.666666666666686,46.10666666666668,0.0,49.54296683475107,0.0,0.0,2499.896577777778,32.585676466807854,49.11156096805967,49.54296683475107,48.895858034713974,12.43753247303448,21.287297217701965,0.0,2.8,2146.3275515666546,-909.9164134650831,-0.0,-0.0,469.921124473728,0.0,2.0,0.03776682047119812,0.0,0,0.7027812706461296,131.99922844444444,-24.91131910011041,0.20294578269461042,10.243338359017713,0.0031183158145470452,13.769432434017418,1.2164074910193232
2025-01-01 00:17:00,2.8474703712200493,0.13314498217921736,0.0,0.04745783952033415,0.0022190830363202894,0.0,0.12198302908670118,2.499896577777778,0.2255907643555701,0.0,0.0,0.0,0.0,0.13314498217921736,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.10336318259547311,0,On,0.048064121449946914,0,On,0.13788424875696748,0.10341318656772558,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2505.464928888889,Lower On,2499.896577777778,1.0,32.935484784092296,51.666666666666686,46.10666666666668,0.0,49.53806637675797,0.0,0.0,2499.896577777778,32.935484784092296,49.45782738217232,49.53806637675797,49.417707884879505,12.43753247303448,21.32253320374888,0.0,2.8,-468.0227380224506,-912.4469099197242,-0.0,-0.0,469.921124473728,0.0,2.0,0.037799805994247135,0.0,0,0.7033950794738807,131.99922844444444,-25.49695257645439,0.20251389042823742,10.259241904129507,0.0031184111884686857,13.677982428436792,1.2162618682247262
2025-01-01 00:18:00,2.8474703712200493,0.13314498217921736,0.0,0.04745783952033415,0.0022190830363202894,0.0,0.12198302908670118,2.499896577777778,0.2255907643555701,0.0,0.0,0.0,0.0,0.13314498217921736,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.10336318259547311,0,On,0.048064121449946914,0,On,0.13788424875696748,0.10341318656772558,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2505.464928888889,Lower On,2499.896577777778,1.0,33.40516669456201,51.666666666666686,46.10666666666668,0.0,49.8040447036183,0.0,0.0,2499.896577777778,33.40516669456201,49.8040447036183,49.80404470361831,49.8040447036183,12.43753247303448,21.262691094584497,0.0,2.8,-461.6500314949033,-908.1509622677469,-0.0,-0.0,469.921124473728,0.0,2.0,0.037743779996686155,0.0,0,0.7023525235672974,131.99922844444444,-23.42019370088447,0.20326464993335083,10.232837437732606,0.003118505940305469,13.802492227351465,1.216509015226876
2025-01-01 00:19:00,2.8474703712200493,0.13314498217921736,0.0,0.04745783952033415,0.0022190830363202894,0.0,0.12198302908670118,2.499896577777778,0.2255907643555701,0.0,0.0,0.0,0.0,0.13314498217921736,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.10336318259547311,0,On,0.048064121449946914,0,On,0.13788424875696748,0.10341318656772558,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2505.464928888889,Lower On,2499.896577777778,1.0,33.87518489594868,51.666666666666686,46.10666666666668,0.0,50.1501961091431,0.0,0.0,2499.896577777778,33.87518489594868,50.150196109143096,50.1501961091431,50.1501961091431,12.43753247303448,21.20486388154252,0.0,2.8,-455.83849873055027,-904.0073079780183,-0.0,-0.0,469.921124473728,0.0,2.0,0.03768961312584988,0.0,0,0.7013445630919835,131.99922844444444,-21.752315226260038,0.20399336531187717,10.20676152024344,0.003118601535237067,13.922424732466311,1.216747933250901
