Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.4153862051060357,0.08243623128962252,0.0,0.4153862051060357,0.08243623128962252,0.0,0.2739839355028279,0.12140226960320774,0.020000000000000004,0.0,0.0,0.07660289795628918,0.005833333333333337,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.010267664473684211,0.0,0.26371627102914375,0.0,0.019265072328155476,0.0,0.06447692283382934,0.04835769212537199,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,62.70985332435319,51.66666666666668,46.10666666666668,0.0,49.90564342013035,0.0,0.0,0.0,97.98414581930186,49.524287330845176,49.90564342013035,49.333609286202595,12.43753247303448,8.093975767778433,0.0,5.409837541893956,0.85,9.236100170605994,217.5800732890207,-700.3505603360649,-248.82044830840334,0.0,0.0,456.8724347298899,106.23296007924618,1.0,0.02596944798588747,0.0,0.0,0.662433515655204,65.99961422222222,9.528086867534187,0.4628357457977542,3.6583664848090245,0.003032278521672955,75.48443344256533,1.2735359947656333,0.11614363586599757,-703.0161375324695,2.6655771964046453
2025-01-01 11:00:00,0.40759153977257195,0.08243623128962252,0.0,0.40759153977257195,0.08243623128962252,0.0,0.26433577924566415,0.12325576052690783,0.020000000000000004,0.0,0.0,0.07660289795628918,0.005833333333333337,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.010267664473684211,0.0,0.25406811477197994,0.0,0.02111856325185556,0.0,0.06447692283382934,0.04835769212537199,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,61.26067440529622,51.66666666666668,46.10666666666668,0.0,49.078058275789225,0.0,0.0,0.0,95.71980375827535,48.75149942183423,49.078058275789225,48.58821999485675,12.43753247303448,8.277221356156039,0.0,6.026626892125692,1.95,9.236100170605994,267.9927262250026,-567.5242867323366,-196.01707229501196,0.0,0.0,449.07776939642616,131.3712931913764,1.0,0.023727631957820353,0.0,0.0,0.605248854905707,65.99961422222222,14.932029123588423,0.4627436539450312,3.806827819457163,0.003071304593139567,65.79586555061766,1.2720797080795152,0.10689796636811243,-568.7340275972024,1.209740864865762
2025-01-01 12:00:00,0.40507042321012304,0.08384849158116837,0.0,0.405070423210123,0.08384849158116837,0.0,0.2584713227788449,0.12659910043127814,0.020000000000000004,0.0,0.0,0.07801515824783503,0.005833333333333337,1.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.010695483826754386,0.0,0.2477758389520905,0.0,0.022578889434164726,0.0,0.06447692283382934,0.04835769212537199,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,59.8136188404815,51.66666666666668,46.10666666666668,0.0,48.27077776416215,0.0,0.0,0.0,93.45877943825235,47.996707742037856,48.27077776416215,47.85967273097571,12.43753247303448,8.47712976907652,0.0,6.343255656031336,3.05,9.236100170605994,303.2646026985042,-502.42152585695203,-160.32216643454552,0.0,0.0,446.55665283397724,138.9399328935923,1.0,0.02259552777913328,0.0,0.0,0.5763709306778542,65.99961422222222,17.030116299072525,0.4610653994294902,3.954518128316083,0.0031036725224036356,53.175239808777945,1.270513935307707,0.12120183686078431,-504.70060524192274,2.2790793849707063
2025-01-01 13:00:00,0.4081547315664969,0.08384849158116837,0.030441204886400744,0.4081547315664969,0.08384849158116837,0.030441204886400744,0.2589158107287368,0.12923892083776006,0.020000000000000004,0.030441204886400744,0.0,0.07801515824783503,0.005833333333333337,1.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.011978941885964912,0.0,0.24693686884277188,0.0,0.02521870984064667,0.0,0.06447692283382934,0.04835769212537199,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,703.3706666666666,0.0,61.6404410408966,51.66666666666668,46.10666666666668,0.0,49.96857283391328,0.1095003581556257,285.7549572421409,703.3706666666666,96.31318912640093,49.44800631149462,49.96857283391328,49.18772305028531,12.43753247303448,8.755464422699012,0.0,6.764986184431685,4.45,9.236100170605994,354.1620134503619,-359.9578384692992,-112.36589127382436,0.0,0.0,449.6409611903511,138.44784023928833,1.0,0.019961096525013777,0.0,0.0,0.5091713676233492,65.99961422222222,16.88694353383517,0.456122471011021,4.136174223956237,0.003130423754029528,48.03311123748279,1.2686430823134094,0.11798178773930837,-362.2622520980839,2.3044136287846606
2025-01-01 14:00:00,0.4203675847955047,0.0843066481997156,0.022830903664800558,0.4203675847955046,0.0843066481997156,0.022830903664800558,0.2687204639342754,0.1316471208612292,0.020000000000000004,0.022830903664800558,0.0,0.07847331486638226,0.005833333333333337,1.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.012834580592105262,0.0,0.25588588334217016,0.0,0.02701603437271948,0.0,0.06508779832522565,0.04881584874391922,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,527.528,0.0,62.13572880250463,51.66666666666668,46.10666666666668,0.0,51.18238852893803,0.10625889553064057,285.575912782716,527.528,97.08707625391347,50.077469662174174,51.19175192831181,49.515646829418465,12.43753247303448,9.06396464927551,0.0,7.210436824988619,4.7,9.236100170605994,366.05319462004326,-357.49347696031384,-111.09405479022644,0.0,0.0,461.81105313496107,123.64012853433842,1.0,0.01961273182450836,0.0,0.0,0.500285215965009,65.99961422222222,15.336196275308676,0.45006057222504975,4.330753586622334,0.003155618129986666,38.46900664033066,1.2666002317915936,0.11014747085486995,-360.4725120606448,2.9790351003309907
2025-01-01 15:00:00,0.4638516612310086,0.08612776907883224,0.0,0.4638516612310086,0.08612776907883223,0.0,0.305816648587901,0.1380350126431076,0.020000000000000004,0.0,0.0,0.08029443574549888,0.005833333333333337,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.01497367735745614,0.0,0.29084297123044484,0.0,0.0309757649824424,0.0,0.06845746635841173,0.05134309976880878,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,62.372503697238976,51.66666666666668,46.10666666666668,0.0,50.839636865120056,0.05367131714450176,143.23556753992025,0.0,97.45703702693591,50.532834103973514,50.868042260196646,50.35102732832365,12.43753247303448,9.313927816325869,0.0,7.1818067362440825,4.15,9.236100170605994,372.8494241721261,-396.68515511662105,-141.74592986424872,0.0,0.0,505.05925280814205,85.35748645122541,1.0,0.0212209209707926,0.0,0.0,0.5413072042102167,65.99961422222222,9.536101228232765,0.44497259829462465,4.48629832724421,0.0031730685850497767,32.47434029868811,1.2654660366263095,0.10402386162424906,-402.3932505776405,5.70809546101955
2025-01-01 16:00:00,0.5587664734947633,0.09168972377813503,0.0,0.5587664734947633,0.09168972377813502,0.0,0.38587347436197117,0.152892999132792,0.020000000000000004,0.0,0.0,0.08585639044480169,0.005833333333333337,1.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.01882405153508772,0.0,0.36704942282688346,0.0,0.038417811873056394,0.0,0.0730488853743904,0.054786664030792784,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,59.15672064615989,51.66666666666668,46.10666666666668,0.0,49.84749348587407,0.05509519290835519,143.23556753992025,0.0,92.43237600962483,48.63261899012131,49.84749348587407,48.02518174224494,12.43753247303448,9.566328611858633,0.0,7.042432668450475,3.05,9.236100170605994,391.257529907758,-609.0483459502946,-211.28255452270423,0.0,0.0,599.652665740778,41.98372316003805,1.0,0.024536781408764478,0.0,0.0,0.6258887897926819,65.99961422222222,2.8874186896841207,0.43955923410922365,4.639485983595463,0.0031882372950893492,4.008445247559601,1.2643246758611462,0.11482945984815673,-617.2457864692351,8.197440518940555
2025-01-01 17:00:00,0.6902708302781947,0.09748487275890394,0.030441204886400744,0.6902708302781947,0.09748487275890394,0.030441204886400744,0.4997937641071239,0.17047706617107072,0.020000000000000004,0.030441204886400744,0.0,0.09165153942557058,0.005833333333333337,1.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.023957883771929825,0.0,0.4758358803351941,0.0,0.04827501360364324,0.0,0.07700972323796,0.057757292428469977,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,703.3706666666666,0.0,57.96752037007351,51.66666666666668,46.10666666666668,0.0,49.452046967957514,0.0,0.0,703.3706666666666,90.57425057823984,47.982797572004344,49.45247232467465,47.247747517310636,12.43753247303448,9.764708415247906,0.0,6.385605202315417,1.95,9.236100170605994,447.2352914932923,-702.2589401335067,-281.1192970101294,0.0,0.0,730.8797638737597,5.3670762917690835,1.0,0.02758845497140523,0.0,0.0,0.7037314473582454,65.99961422222222,-2.5251753703379465,0.43224594576042663,4.728348661312359,0.0031786670751427913,-18.160697428624083,1.262851515801265,0.12418036029922616,-713.6464699557538,11.387529822247007
2025-01-01 18:00:00,0.7885460252956136,0.09960653684691002,0.0,0.7885460252956136,0.09960653684691001,0.0,0.5778846586610399,0.19066136663457361,0.020000000000000004,0.0,0.0,0.09377320351357668,0.005833333333333337,1.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.027380438596491228,0.0,0.5505042200645487,0.0,0.06563042861647134,0.0,0.07795559496657362,0.0584666962249302,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,63.59215226581781,51.66666666666668,46.10666666666668,0.0,52.006091198217504,0.0,0.0,0.0,99.36273791534033,52.035186773062634,52.0497345604852,52.006091198217504,12.43753247303448,10.009393721809994,0.0,6.386071108968876,1.15,9.236100170605994,495.65485424688205,-634.1063442016007,-332.151582156442,0.0,0.0,829.0887478701756,0.0,1.0,0.028620307598057435,0.0,0.0,0.7300521363264024,65.99961422222222,-1.2823114668514788,0.4240051861567528,4.843658114498575,0.003171224318163683,-19.24057531919845,1.2611313331796359,0.09550569989767597,-643.9504950449347,9.844150843333994
2025-01-01 19:00:00,0.7859574096185005,0.0967902482082033,0.0,0.7859574096185005,0.0967902482082033,0.0,0.5555454596061877,0.21041195001231275,0.020000000000000004,0.0,0.0,0.09095691487486995,0.005833333333333337,1.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.02909171600877193,0.0,0.5264537435974158,0.0,0.0891360635124861,0.0,0.07608355717035914,0.05706266787776934,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,62.27484435539074,51.66666666666668,46.10666666666668,0.0,51.22201023913762,0.0,0.0,0.0,97.30444430529802,51.251012357620326,51.265513416861694,51.22201023913762,12.43753247303448,10.09576587874772,0.0,6.335788324295344,-0.25000000000000006,9.236100170605994,404.8545134907767,-685.1853325885943,-424.5804718398577,0.0,0.0,826.6311748387975,0.0,1.0,0.03109314375876584,0.0,0.0,0.7931297016434462,65.99961422222222,2.8038104918368805,0.4195719922198856,4.869537767102998,0.0031562277762593005,-30.879983180662855,1.2607581339495466,0.0805299160429141,-695.3048807824001,10.119548193805905
2025-01-01 20:00:00,0.6949959800016858,0.0933203991053874,0.0,0.6949959800016857,0.0933203991053874,0.0,0.4543264016785662,0.22066957832311956,0.020000000000000004,0.0,0.0,0.08748706577205406,0.005833333333333337,1.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.02994735471491228,0.0,0.42437904696365386,0.0,0.1040201572937141,0.0,0.07239859856096853,0.05429894892072638,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,61.343699623251645,51.66666666666668,46.10666666666668,0.0,50.44144062452468,0.0,0.0,0.0,95.84953066133069,50.48059847480269,50.50017739994169,50.44144062452468,12.43753247303448,9.940392417384706,0.0,6.152030339070342,-0.55,9.236100170605994,308.1691985265441,-659.7719914626803,-432.92923569199655,0.0,0.0,735.9276923246402,0.0,1.0,0.03130974733758359,0.0,0.0,0.7986548660711891,65.99961422222222,5.1707418939004315,0.42185248057638025,4.76772912924868,0.003140444719232654,-20.414253600312232,1.2614621064004061,0.07586742690900934,-670.4328182500002,10.660826787319921
2025-01-01 21:00:00,0.5770724079801562,0.08804748201990177,0.0,0.5770724079801564,0.08804748201990177,0.0,0.35570574234157726,0.20136666563857902,0.020000000000000004,0.0,0.0,0.08221414868656843,0.005833333333333337,1.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.0278082579495614,0.0,0.3278974843920159,0.0,0.09174780072315442,0.0,0.06630954930801827,0.049732161981013684,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,60.47356582089039,51.66666666666668,46.10666666666668,0.0,49.68868101005213,0.0,0.0,0.0,94.48994659514123,49.721560344555236,49.7380000118068,49.68868101005213,12.43753247303448,9.756572634879104,0.0,6.101931937418967,-0.3,9.236100170605994,215.14255890325046,-784.4820483350711,-408.4734620632847,0.0,0.0,618.4303537508172,0.0,1.0,0.030892367035438236,0.0,0.0,0.7880082515930673,65.99961422222222,5.1856672157179435,0.4261936172134372,4.6623106131266345,0.00313380885200525,-8.259206056103192,1.2622868709759918,0.09415971779289353,-795.2179354618326,10.7358871267614
2025-01-01 22:00:00,0.4610056886546349,0.08226056498351787,0.0,0.4610056886546349,0.08226056498351787,0.0,0.2857165578793302,0.15528913077530468,0.020000000000000004,0.0,0.0,0.07642723165018453,0.005833333333333337,1.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.023957883771929825,0.0,0.2617586741074004,0.0,0.0533861552417253,0.0,0.06047667364823419,0.04535750523617563,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,59.93825243985805,51.66666666666668,46.10666666666668,0.0,48.94351864546783,0.0,0.0,0.0,93.65351943727819,48.97159996641022,48.98564062688142,48.94351864546783,12.43753247303448,9.360519546061674,0.0,5.270582622806901,-1.95,9.236100170605994,4.259742141823499,-1100.4478408609643,-506.83337835522514,0.0,0.0,502.7719357214807,0.0,1.0,0.033633259017252295,0.0,0.0,0.8579234347163638,65.99961422222222,8.321184775567895,0.43703246613589397,4.44648965669304,0.0031288613908411057,-14.325950605616061,1.2640606466628717,0.11625933877119835,-1115.0054653897628,14.557624528798414
2025-01-01 23:00:00,0.2828930366549111,0.07712720841124311,0.0,0.28289303665491117,0.07712720841124311,0.0,0.1448343991796621,0.11805863747524903,0.020000000000000004,0.0,0.0,0.07129387507790977,0.005833333333333337,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.020107509594298245,0.0,0.12472688958536385,0.0,0.02300013737136929,0.0,0.05645671880162625,0.04234253910121967,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1088.1730355555555,0.0,0.0,59.95277493366422,51.66666666666668,46.10666666666668,0.0,48.184551026183684,0.0,0.0,0.0,93.67621083385033,48.224535854810235,48.244528269123514,48.184551026183684,12.43753247303448,8.603498226130514,0.0,4.569980929671403,-3.05,9.236100170605994,-189.69024777338842,-1034.4995660101436,-526.0271674039407,0.0,0.0,324.9406805610195,0.0,1.0,0.03396605550128641,0.0,0.0,0.8664124694096008,65.99961422222222,11.396239069532687,0.458506289557012,4.029537191310204,0.00311886392317661,-16.475460315198973,1.2674647141215063,0.10331150833763424,-1048.6311292784146,14.131563268271027
