Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,1.9100038523270908,0.2340925178767095,0.4033239583333335,1.910003852327091,0.2340925178767095,0.40332395833333345,0.12809070255931518,0.8749638022222223,0.38640472948999766,0.47054461805555564,0.05,0.4033239583333335,0.0,0.0,0.21950918454337617,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0021686184210526318,0.0,0.0034328668611017794,0.0,0.08176387444942551,0.0,0.04072534282773524,0.0,0.061870197601044265,0.0,0.2576141622419725,0.1932106216814793,0.03185561916445171,0.0,0.0,0.0,8651.50877903685,19.500000000000057,0.4666666666666666,1275.2438875372259,11.82026006064815,0.47054461805555564,0.5833333333333334,9456.208048518518,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,874.9638022222223,0.25,34.130268483283814,51.66666666666668,46.10666666666668,0.0,49.659148740346545,0.3108746955181275,828.1082763347154,874.9638022222223,34.130268483283814,48.452752238028445,49.659148740346545,47.8495539868694,12.43753247303448,19.156497798160594,-0.07605590151343744,1.0342802210911748,1.6586873588873676,0.85,9.236100170605994,4047.9672858619087,-754.6629342572209,-918.2757243187119,-3499.913522617608,0.0,0.0,596.6060499723675,949.2292621047467,2.0,0.14560481715351303,0.0,0.0,1.7476537128918577,131.99922844444444,30.067735277669758,0.21283426798855423,8.994588423563025,0.002864720433878069,314.37255266381436,1.22546363348557,0.0,0.0,37.52167482348999,0.9061390909439998,-972.9944492710484,54.71872495233656
2025-01-01 11:00:00,2.5935524782878114,0.2340925178767095,0.4378945833333335,2.5935524782878114,0.2340925178767095,0.4378945833333335,0.12337028652245317,1.516603923851852,0.3927012540246172,0.510877013888889,0.05,0.4378945833333335,0.0,0.0,0.21950918454337617,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0021686184210526318,0.0,0.0033041796662030332,0.0,0.07869880840617885,0.0,0.03919868002901867,0.0,0.06816672213566381,0.0,0.2576141622419725,0.1932106216814793,0.03185561916445171,0.0,0.0,0.0,9393.066674382866,19.500000000000057,0.5066666666666666,1384.5505064689883,12.833425208703707,0.510877013888889,0.6333333333333333,10266.740166962963,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,1516.603923851852,0.43333333333333335,35.65576069022879,51.66666666666668,46.10666666666668,0.0,51.2149709823524,0.37441732107263553,1009.8993967340872,1516.603923851852,35.65576069022879,49.75853313429822,51.214970982352405,49.03031421027113,12.43753247303448,19.189768914351184,-0.0680923051940938,2.1797536015009196,2.7386050656536143,1.95,9.236100170605994,5088.012884127078,-646.5022261049013,-884.1631614137962,-3131.3053617083665,0.0,0.0,598.1821584701249,1220.8293048859018,2.0,0.13915179125537594,0.0,0.0,1.6701998560021063,131.99922844444444,106.6827478590276,0.21788965636085247,9.092550565849262,0.0029405624859046666,242.948542615964,1.2246932013201055,0.0,0.0,31.552521635218124,0.9061390909439998,-932.494638094254,48.33147668045788
2025-01-01 12:00:00,1.6442052287329871,0.23540744601980432,0.3226591666666668,1.6442052287329874,0.23540744601980435,0.3226591666666668,0.12020289371056643,0.6999710417777778,0.39759559880019857,0.3764356944444445,0.05,0.3226591666666668,0.0,0.0,0.220824112686471,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002258977521929824,0.0,0.0032153673767658696,0.0,0.07658348113689592,0.0,0.03814506767497483,0.0,0.07227315117998091,0.0,0.2576141622419725,0.1932106216814793,0.030890297371589538,0.0,0.0,0.0,6921.20702322948,19.500000000000057,0.3733333333333333,1020.1951100297808,9.456208048518521,0.3764356944444445,0.4666666666666667,7564.966438814815,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,699.9710417777777,0.2,36.210653701542434,51.66666666666668,46.10666666666668,0.0,51.51789464030311,0.40352751893503286,1097.629385453682,699.9710417777777,36.210653701542434,50.29636713612817,51.51789464030311,49.685603384040704,12.43753247303448,19.18212222753364,-0.06271495827139434,3.181138760379744,3.5118057418413144,3.05,9.236100170605994,3413.4633631329298,-246.86518593143714,-511.73377526633686,-2874.6941399909115,0.0,0.0,600.8744322266818,1352.8815992728885,2.0,0.13706191000360535,0.0,0.0,1.6451155984853432,131.99922844444444,150.3174523135755,0.22181216118730665,9.145538572390956,0.0029937991850182495,158.12662920125643,1.2240711984769974,0.0,0.0,24.991001994062763,0.9061390909439998,-553.279993345371,41.5462180790342
2025-01-01 13:00:00,1.9490128802280278,0.23540744601980432,0.27656500000000006,1.9490128802280275,0.23540744601980435,0.27656500000000006,0.11967615421823544,1.0499565626666667,0.4067209966764588,0.3226591666666667,0.05,0.27656500000000006,0.0,0.0,0.220824112686471,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002530054824561404,0.0,0.0031936174283322782,0.0,0.07606544180564297,0.0,0.037887040159698786,0.0,0.08139854905624114,0.0,0.2576141622419725,0.1932106216814793,0.030890297371589538,0.0,0.0,0.0,5932.463162768126,19.500000000000057,0.32,874.4529514540978,8.105321184444445,0.3226591666666667,0.4,6484.256947555556,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,1049.9565626666667,0.3,35.799229230570475,51.66666666666668,46.10666666666668,0.0,51.35916307352601,0.30300179546065525,817.610830364319,1049.9565626666667,35.799229230570475,49.93032589705297,51.35916307352601,49.215907308816455,12.43753247303448,19.21881182082034,-0.05113239783684745,4.593383470435084,4.751154365440777,4.45,9.236100170605994,3015.2427062680267,-133.03580522971254,-325.0260384219372,-2489.917749367558,0.0,0.0,609.473090610611,1304.0936860412112,2.0,0.13020725762094154,0.0,0.0,1.5628411317380293,131.99922844444444,149.71683481047236,0.22374578316851232,9.197930416619329,0.0030284573042938957,120.34273929117134,1.223317135677509,0.0,0.0,17.149843338524512,0.9061390909439998,-357.30073516845664,32.27469674651949
2025-01-01 14:00:00,0.9622968661951017,0.23617509213284202,0.3226591666666668,0.9622968661951016,0.23617509213284202,0.3226591666666668,0.12291517013401308,0.0,0.412946001616644,0.3764356944444445,0.05,0.3226591666666668,0.0,0.0,0.22159175879950868,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0027107730263157895,0.0,0.0032769922306610444,0.0,0.07805125924211263,0.0,0.03887614563492361,0.0,0.08660002584570944,0.0,0.25863769039268936,0.19397826779451696,0.030890297371589538,0.0,0.0,0.0,6921.20702322948,19.500000000000057,0.3733333333333333,1020.1951100297808,9.456208048518521,0.3764356944444445,0.4666666666666667,7564.966438814815,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,35.34900980843195,51.66666666666668,46.10666666666668,0.0,51.233104197981724,0.03790269755130847,102.0615400875575,0.0,35.34900980843195,49.565545483810645,51.233104197981724,48.731766126725105,12.43753247303448,19.225492973729057,-0.057389739805695034,4.907212845601176,5.3138818142243505,4.7,9.236100170605994,3897.069863652917,-356.36373106269076,-692.2270733555573,-2384.6019421361516,0.0,0.0,618.8654644960238,1128.0237189194181,2.0,0.12710143094090018,0.0,0.0,1.5255627666737046,131.99922844444444,125.84072270946082,0.22561132936862716,9.228641796602602,0.003056541590412546,58.506026600253854,1.2226541284589592,0.0,0.0,15.818292072394916,0.9061390909439998,-718.2169800329281,25.98990667737081
2025-01-01 15:00:00,1.3543119287922685,0.22412103576773548,0.25351791666666673,1.3543119287922685,0.22412103576773545,0.25351791666666673,0.10169294270858195,0.5249782813333334,0.3818698019725754,0.29577090277777784,0.05,0.25351791666666673,0.0,0.0,0.20953770243440215,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003162568530701755,0.0,0.0026861186315484888,0.0,0.06397785740974056,0.0,0.031866398136591145,0.0,0.07063057956225408,0.0,0.2434422340012772,0.18258167550095783,0.03185561916445171,0.0,0.0,0.0,5438.091232537449,19.500000000000057,0.2933333333333333,801.5818721662563,7.429877752407409,0.29577090277777784,0.36666666666666664,5943.902201925926,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,524.9782813333334,0.15,34.67442613826481,51.66666666666668,46.10666666666668,0.0,50.90298179051424,0.03828001548243102,102.0615400875575,524.9782813333334,34.67442613826481,48.9357880655616,50.903100584770286,47.952072408829245,12.43753247303448,19.220138084170923,-0.053526483179081964,4.3059057119972435,5.008341484787654,4.15,9.236100170605994,2445.2753321516484,-418.55038406871125,-981.7550740663064,-2509.808498863226,0.0,0.0,528.1546226823941,824.6096520843354,1.4164999999999999,0.12875888389303813,0.0,0.0,1.5454567087999014,93.48845354577777,76.45622230252124,0.22594447494747186,9.230246608265263,0.00306011374148364,0.7081612424277719,1.222673756535289,0.0,0.0,18.624529823407748,0.9061390909439998,-1006.0232676012268,24.268193534920425
2025-01-01 16:00:00,0.9137027310919902,0.21841696685200113,0.3341827083333334,0.9137027310919902,0.21841696685200113,0.3341827083333334,0.09472746086559142,0.0,0.37909544383750976,0.3898798263888889,0.05,0.3341827083333334,0.0,0.0,0.2038336335186678,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003975800438596491,0.0,0.002474056634320976,0.0,0.058926973930024204,0.0,0.029350629862649743,0.0,0.06387778513382152,0.0,0.2332069524941084,0.17490521437058124,0.043439480678797784,0.0,0.0,0.0,7168.392988344818,19.500000000000057,0.38666666666666666,1056.6306496737016,9.793929764537038,0.3898798263888889,0.48333333333333334,7835.14381162963,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,36.37337764369928,51.66666666666668,46.10666666666668,0.0,51.56731571565944,0.15015403270584585,408.5115999863485,0.0,36.37337764369928,50.50952516415362,51.569018903447606,49.97892670061255,12.43753247303448,19.250058904454832,-0.046468340143375995,3.289123355438276,4.397783201984877,3.05,9.236100170605994,3318.724386133394,-1097.9569406332012,-1562.7895353560957,-2874.6351088375864,0.0,0.0,480.05855157193804,309.9090082529393,1.0,0.13607280210841738,0.0,0.0,1.6332436143074198,65.99961422222222,-21.413447276812406,0.2249176990550704,9.234617105624043,0.0030518298129545355,-146.64363411756642,1.2225547064496605,0.0,0.0,24.27061965022115,0.9061390909439998,-1588.3690137734968,25.57947841740128
2025-01-01 17:00:00,1.6029504491177942,0.2275422902485095,0.36875333333333343,1.6029504491177942,0.2275422902485095,0.36875333333333343,0.12207323957696974,0.5833092014814816,0.41735578583712074,0.4302122222222223,0.05,0.36875333333333343,0.0,0.0,0.21295895691517616,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005060109649122808,0.0,0.00318999243692668,0.0,0.0759791019171008,0.0,0.03784403557381945,0.0,0.07838716775707526,0.0,0.24186757530786662,0.1814006814808999,0.055023342193143865,0.0,0.0,0.0,7909.950883690834,19.500000000000057,0.42666666666666664,1165.9372686054637,10.807094912592595,0.4302122222222223,0.5333333333333333,8645.675930074074,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,583.3092014814815,0.16666666666666666,35.93449336198327,51.66666666666668,46.10666666666668,0.0,51.35401242198264,0.11293144014662294,306.4500598987909,583.3092014814815,35.93449336198327,50.031844935315256,51.35401242198264,49.37076119198157,12.43753247303448,19.204111724088268,-0.05429019511911211,2.1759334561545898,3.408411956713379,1.95,9.236100170605994,3579.543876152939,-932.7470192804241,-1692.9971003619808,-3204.4676267973405,0.0,0.0,533.4745671716182,25.30607633313667,1.0,0.1424188676880115,0.0,0.0,1.7094136565440021,65.99961422222222,-77.42377117400596,0.22076220589777615,9.137491447653906,0.0029880164144286004,-224.53337569046184,1.2222188695478715,0.0,0.0,29.37019483566648,0.9061390909439998,-1723.3561870227925,30.359086660811403
2025-01-01 18:00:00,1.5788411413724313,0.23080585852469993,0.3457062500000001,1.578841141372431,0.23080585852469995,0.3457062500000001,0.1434063795871876,0.5249782813333334,0.4571325221185767,0.4033239583333334,0.05,0.3457062500000001,0.0,0.0,0.2162225251913666,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.005782982456140351,0.0,0.003751866104794448,0.0,0.0893617846411356,0.0,0.04450974638511719,0.0,0.10512458353451772,0.0,0.2444657621519941,0.18334932161399553,0.06371123832890342,0.0,0.0,0.0,7415.578953460158,19.500000000000057,0.39999999999999997,1093.0661893176223,10.131651480555558,0.4033239583333334,0.5,8105.321184444445,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,524.9782813333334,0.15,36.36228740575315,51.66666666666668,46.10666666666668,0.0,51.36759734984305,0.11388655680388102,306.58277971685027,524.9782813333334,36.36228740575315,50.382767469109936,51.36941633500624,49.88853354358019,12.43753247303448,19.17340245924971,-0.0623806134251175,1.3785923478770727,2.824304737926913,1.15,9.236100170605994,3105.480829437683,-1323.1658051637953,-1948.7764563755898,-3326.9750518907317,0.0,0.0,585.7146742484435,0.0,1.0,0.141145245601471,0.0,0.0,1.694126728461005,65.99961422222222,-85.72195568815452,0.21743836048807794,9.063278306067279,0.0029387282080959695,-193.64964761224064,1.2217689602269493,0.0,0.0,33.93098326525279,0.9061390909439998,-1983.8870614529467,35.110605077356766
2025-01-01 19:00:00,1.1212186983394132,0.22695179323848053,0.36875333333333343,1.1212186983394135,0.22695179323848053,0.36875333333333343,0.140576548810846,0.0,0.5004299273063451,0.4302122222222223,0.05,0.36875333333333343,0.0,0.0,0.21236845990514722,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006144418859649124,0.0,0.0036648663110600836,0.0,0.08728962731612376,0.0,0.043477636324013025,0.0,0.14390752450862362,0.0,0.24108024596116134,0.18081018447087097,0.07336445625752515,0.0,0.0,0.0,7909.950883690834,19.500000000000057,0.42666666666666664,1165.9372686054637,10.807094912592595,0.4302122222222223,0.5333333333333333,8645.675930074074,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,37.69026248954902,51.66666666666668,46.10666666666668,0.0,51.568113052423776,0.0,0.0,0.0,37.69026248954902,51.584169488488925,51.59219770652151,51.568113052423776,12.43753247303448,19.189077074604658,-0.06618731515574024,0.0022894554293552212,1.7867505087646214,-0.25000000000000006,9.236100170605994,3125.098904474032,-1767.0297730310797,-2384.500890634903,-3730.360678594164,0.0,0.0,616.7660168646069,0.0,1.0,0.14581276019441972,0.0,0.0,1.7501495947906511,65.99961422222222,-89.2671407490789,0.21303993572469496,9.005670567837445,0.0028817911237407627,-208.16216480955666,1.221745572286768,0.0,0.0,41.53347768453157,0.9061390909439998,-2426.684970502768,42.184079867865016
2025-01-01 20:00:00,1.3505434283883975,0.24625312810591235,0.4033239583333335,1.3505434283883972,0.24625312810591235,0.40332395833333345,0.1728029082769312,0.0,0.6571959020559105,0.47054461805555564,0.05,0.4033239583333335,0.0,0.0,0.23166979477257899,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.00632513706140351,0.0,0.004538489239809322,0.0,0.10809754045478433,0.0,0.05384174152093403,0.0,0.2701117771373024,0.0,0.2676919778798003,0.20076898340985017,0.07819106522183601,0.0,0.0,0.0,8651.50877903685,19.500000000000057,0.4666666666666666,1275.2438875372259,11.82026006064815,0.47054461805555564,0.5833333333333334,9456.208048518518,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,37.296406057993615,51.66666666666668,46.10666666666668,0.0,51.233894688996095,0.0,0.0,0.0,37.296406057993615,51.268274478690685,51.28546437353797,51.233894688996095,12.43753247303448,19.211158791596816,-0.06124115630767151,-0.3503437164254576,1.0847757068875823,-0.55,9.236100170605994,3836.9727662248642,-1309.0031376907275,-1901.4730033672306,-3824.191118040964,0.0,0.0,837.5796957803086,0.0,1.5835000000000001,0.1470109245853209,0.0,0.0,1.7645308253525873,104.51038912088889,-97.6228347439606,0.20932674183890004,8.962724675068909,0.002835198415639504,-112.22538430187782,1.22168765748993,0.0,0.0,41.57941701400548,0.9061390909439998,-1949.1969792996852,47.72397593245465
2025-01-01 21:00:00,1.2333195914573478,0.22605021300240596,0.4033239583333335,1.2333195914573476,0.22605021300240596,0.40332395833333345,0.12222162415572899,0.0,0.5905533492460631,0.47054461805555564,0.05,0.4033239583333335,0.0,0.0,0.21146687966907265,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.005873341557017545,0.0,0.0031718674798986877,0.0,0.07554740247439,0.0,0.03762901264442275,0.0,0.22557983550115254,0.0,0.24163137650385502,0.1812235323778912,0.08301767418614688,0.0,0.0,0.0,8651.50877903685,19.500000000000057,0.4666666666666666,1275.2438875372259,11.82026006064815,0.47054461805555564,0.5833333333333334,9456.208048518518,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,36.98778029399379,51.66666666666668,46.10666666666668,0.0,50.90328075810744,0.0,0.0,0.0,36.98778029399379,50.95555358006681,50.98168999104651,50.90328075810744,12.43753247303448,19.163171937803604,-0.07044878822028024,-0.051938600356074026,1.39869096682165,-0.3,9.236100170605994,3783.596868457871,-1397.6775932256605,-1973.4828583893539,-3778.242413094746,0.0,0.0,744.8423313048198,0.0,2.0,0.1476731538721427,0.0,0.0,1.7724793774302268,131.99922844444444,-104.21007298168253,0.20877567371544908,8.922325567593768,0.0028192221414360978,-34.66115646853162,1.2218999682834455,0.0,0.0,41.06391951728813,0.9061390909439998,-2022.5305199426782,49.04766155332448
2025-01-01 22:00:00,1.0890212955901668,0.19963916193307985,0.47246520833333344,1.0890212955901668,0.19963916193307985,0.47246520833333344,0.0758663502020529,0.0,0.4119455356658915,0.5512094097222223,0.05,0.47246520833333344,0.0,0.0,0.1850558285997465,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005060109649122808,0.0,0.001930307923481201,0.0,0.0459759906487002,0.0,0.022899941980748698,0.0,0.0928052964015664,0.0,0.20816987926888,0.15612740945165993,0.07239913446466298,0.0,0.0,0.0,10134.624569728881,19.500000000000057,0.5466666666666666,1493.8571254007504,13.846590356759263,0.5512094097222223,0.6833333333333333,11077.272285407409,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,36.59309173675353,51.66666666666668,46.10666666666668,0.0,50.621486409256505,0.0,0.0,0.0,36.59309173675353,50.645828264000684,50.65799919137278,50.621486409256505,12.43753247303448,19.193504674808242,-0.06470077414695338,-1.618376237819483,0.3985063121651604,-1.95,9.236100170605994,4116.070851451624,-2294.4822386682226,-2761.8259228529264,-4416.497309368109,0.0,0.0,532.8400882989042,0.0,2.0,0.15753670396393582,0.0,0.0,1.8908687980360215,131.99922844444444,-107.9715832622756,0.20776218111014433,8.926795986750856,0.0028108277642534016,-44.11153203680895,1.2217793463763544,0.0,0.0,50.50712925724461,0.9061390909439998,-2817.1457859134875,55.3198630605613
2025-01-01 23:00:00,0.9269380166521767,0.1742830881212903,0.4955122916666668,0.9269380166521766,0.1742830881212903,0.4955122916666668,0.01735766707178001,0.0,0.2814826759692855,0.5780976736111112,0.05,0.4955122916666668,0.0,0.0,0.15969975478795698,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004246877741228071,0.0,0.0003574241525920121,0.0,0.008513113010256975,0.0,0.004240252167702951,0.0,0.005803753049301498,0.0,0.17699163713935032,0.1327437278545127,0.06274591653604125,0.0,0.0,0.0,10628.996499959558,19.500000000000057,0.5733333333333334,1566.7282046885919,14.5220337887963,0.5780976736111112,0.7166666666666667,11617.627031037036,16210.64236888889,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6842.917373333334,0.0,0.0,36.25922085069139,51.66666666666668,46.10666666666668,0.0,50.31794933273161,0.0,0.0,0.0,36.25922085069139,50.339065339181815,50.34962334240693,50.31794933273161,12.43753247303448,19.173797612975257,-0.07411518593266866,-2.7633119099634924,-0.9459134771732354,-3.05,9.236100170605994,4000.6450226576953,-1858.0845718022258,-2468.265372365007,-4747.634887118051,0.0,0.0,355.70424034971415,0.0,2.0,0.16088394270317166,0.0,0.0,1.9310447642225899,131.99922844444444,-110.62153054161494,0.20692680879278164,8.900662084999206,0.002795981665241742,-51.862138318719914,1.2218727589476293,0.0,0.0,54.45897879156584,0.9061390909439998,-2530.7870723545616,62.52169998955454
