Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.36678584118340213,0.16026437643382205,0.0,0.3667858411834021,0.16026437643382205,0.0,0.015122932819666342,0.08332988592592594,0.08606483158131754,0.13226819085649225,0.05,0.0,0.0,0.0602442319900389,0.0854368111104498,0.01458333333333334,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0015149013157894735,0.0,0.01360803150387687,0.0,0.005739188927932328,0.0,0.047014129694982504,0.035260597271236864,245.07823385916333,21.44444444444449,0.46246928731868125,0.0,0.1148323575231589,0.017435833333333334,0.23333333333333334,227.64240052583,973.7647895893754,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,83.32988592592594,0.03333333333333333,19.529819706380668,51.66666666666668,46.10666666666668,0.0,49.240718873297915,0.11395653112581769,291.37798096538313,83.32988592592594,19.529819706380668,48.839160986006846,49.276556508678894,48.602544406980336,12.43753247303448,21.104604134268524,-0.07560630132180765,0.85,193.68544714070595,-262.5507052067894,0.0,0.0,163.89638954455734,161.94501685153062,1.0,0.009882802467737864,0.0,0.0,0.48774392527984617,65.99961422222222,47.261528943774664,0.24423847794501757,10.808088700673498,0.0037138097278244862,39.390248043115804,1.2167276417529822
2025-01-01 11:00:00,0.7830562548971224,0.08502507454208295,0.0,0.7830562548971223,0.08502507454208297,0.0,0.03891842029172756,0.5833092014814816,0.11082863312391322,0.0,0.05,0.0,0.0,0.07044174120874963,0.0,0.01458333333333334,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0015149013157894735,0.0,0.03740351897593809,0.0,0.01690631151224701,0.0,0.06061080865326349,0.0454581064899476,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,1003.7453627510532,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,583.3092014814815,0.23333333333333334,21.104755097348495,51.66666666666668,46.10666666666668,0.0,51.33489959026405,0.06141189528863475,165.98028087688382,583.3092014814815,21.104755097348495,50.864271117763074,51.33489959026405,50.628956881512586,12.43753247303448,20.937987750540955,-0.05639968201262662,1.95,16.438403103144502,-233.5344472505973,0.0,0.0,211.50391103213454,108.04350522855407,1.0,0.009423907144510682,0.0,0.0,0.4650961584167469,65.99961422222222,38.46893932160726,0.2494366596826276,10.777892984817859,0.0037567166051070667,37.17448196441174,1.216812748011207
2025-01-01 12:00:00,0.4751085634427947,0.15612327983025662,0.0,0.4751085634427947,0.15612327983025662,0.0,0.03704225227545183,0.16665977185185188,0.11251763973710953,0.10888889957838142,0.05,0.0,0.0,0.07120466569311633,0.07033528080380692,0.01458333333333334,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0015780222039473682,0.0,0.035464230071504455,0.0,0.017578085479621062,0.0,0.05996246565116562,0.044971849238374204,212.7045974803586,21.44444444444449,0.3831891622744126,0.0,0.09518931624504809,0.013699583333333336,0.18333333333333332,199.00501414702524,1060.0998520176468,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,166.65977185185187,0.06666666666666667,19.871417992248954,51.66666666666668,46.10666666666668,0.0,51.328990270934774,0.14313921174601477,388.07092878892746,166.65977185185187,19.871417992248954,49.21368169079308,51.328990270934774,48.15602740072223,12.43753247303448,21.04373560971313,-0.11569819382809285,3.05,234.7044962816216,-217.9142867574963,0.0,0.0,209.1676464663131,95.22258294435431,0.96675,0.009321704250906618,0.0,0.0,0.46005215994929455,63.80512704933333,30.746539092446234,0.25023358577010923,10.860011680405968,0.003794803454975595,30.51567835606035,1.2157387874871053
2025-01-01 13:00:00,0.6065512262971898,0.135147701510235,0.0,0.6065512262971898,0.13514770151023497,0.0,0.0058357654211265075,0.3749844866666667,0.07804339423761317,0.09768757997178334,0.05,0.0,0.0,0.057464425070085104,0.06309994310681653,0.01458333333333334,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0017673848684210526,0.0,0.004068380552705456,0.0,0.001424160810832993,0.0,0.04164214482045732,0.03123160861534298,217.39536881543066,21.44444444444449,0.3576538244109606,0.0,0.08647882997178334,0.011208750000000002,0.15,206.18661881543068,1194.4110072079502,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,374.98448666666667,0.15,21.577878851557248,51.66666666666668,46.10666666666668,0.0,51.74513434130014,0.0,0.0,374.98448666666667,21.577878851557248,51.61968408088995,51.750894247930084,51.55119904405491,12.43753247303448,21.008542296870644,-0.09612046868434027,4.45,148.68138894351821,-190.22210221467057,0.0,0.0,80.96420952130767,151.99699104699195,0.0,0.008877819394032312,0.0,0.0,0.43814520155657927,0.0,40.54391282145046,0.25096100700611573,10.845699799843759,0.0037993783067333414,-19.8636104713397,1.2153096587614276
2025-01-01 14:00:00,0.15690973965011493,0.07668804188986174,0.0,0.15690973965011493,0.07668804188986175,0.0,0.01640941040175286,0.0,0.09050032924836207,0.0,0.05,0.0,0.0,0.06210470855652841,0.0,0.01458333333333334,1.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0018936266447368416,0.0,0.014515783757016018,0.0,0.007694051172990824,0.0,0.04782918946904839,0.03587189210178628,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,1371.5170065763948,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,21.252253251327478,51.66666666666668,46.10666666666668,0.0,51.62113623648675,0.07858408686592064,214.04836818263814,0.0,21.252253251327478,51.26580832135912,51.63028460689411,51.07899599338794,12.43753247303448,21.083662159606607,0.0,4.7,-4.995761045582275,-184.23076678687212,0.0,0.0,122.25608711572598,237.64319499670648,0.28325,0.008710346221979933,0.0,0.0,0.4298799324102465,18.694390728444443,56.97891862556386,0.24836467637552578,10.853593183846677,0.0037800337963565236,-7.687447505272123,1.21440175754435
2025-01-01 15:00:00,0.7616087073216089,0.08872003262713077,0.0,0.761608707321609,0.08872003262713078,0.0,0.04594638510041256,0.5416442585185186,0.12401806370267782,0.0,0.05,0.0,0.0,0.07413669929379745,0.0,0.01458333333333334,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0022092310855263155,0.0,0.04373715401488624,0.0,0.025169131310947866,0.0,0.06470463160936717,0.048528473707025364,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,1371.5170065763948,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,541.6442585185185,0.21666666666666667,19.806372154437366,51.66666666666668,46.10666666666668,0.0,51.16076562583966,0.1191481872759282,321.7530528664454,541.6442585185185,19.806372154437366,49.273652517961295,51.16212583702535,48.32873575283643,12.43753247303448,21.21940395983911,0.0,4.15,95.11349945411372,-195.54008986035964,0.0,0.0,231.4347388126569,247.95109132405085,1.0,0.008858682834218895,0.0,0.0,0.43720075884104204,65.99961422222222,59.218850501816476,0.24721347027131932,10.927570659296759,0.0037941579829869026,26.785624329704067,1.2138313381458814
2025-01-01 16:00:00,0.2451713647853823,0.09383088922008671,0.0,0.24517136478538232,0.09383088922008671,0.0,0.05831525238464254,0.0,0.13685611240073975,0.0,0.05,0.0,0.0,0.07924755588675338,0.0,0.01458333333333334,1.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.002777319078947368,0.0,0.05553793330569517,0.0,0.031192704551735208,0.0,0.06902074359476155,0.05176555769607115,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,1371.5170065763948,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,20.57825520694721,51.66666666666668,46.10666666666668,0.0,51.52771951213803,0.05896832255349952,160.90745827833578,0.0,20.57825520694721,50.572109246189704,51.52771951213803,50.09430411321554,12.43753247303448,21.368399175310103,0.0,3.05,69.22577551157818,-222.96583033679178,0.0,0.0,256.3395269559712,109.12899804655743,1.0,0.009343352008718704,0.0,0.0,0.4611205373051349,65.99961422222222,35.85207889239875,0.24674276682937007,11.021600603932344,0.003821862009398445,16.00288823415655,1.2131969657416197
2025-01-01 17:00:00,0.2769578115753465,0.09895504185046328,0.0,0.2769578115753465,0.09895504185046328,0.0,0.0749171060064206,0.0,0.15204070556892588,0.0,0.05,0.0,0.0,0.08437170851712993,0.0,0.01458333333333334,1.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.0035347697368421052,0.0,0.07138233626957849,0.0,0.0395450942127526,0.0,0.07252179580609003,0.05439134685456751,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,1371.5170065763948,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,20.25537400362868,51.66666666666668,46.10666666666668,0.0,51.25655081178228,0.0,0.0,0.0,20.25537400362868,49.881596365515314,51.25655081178228,49.19411914238183,12.43753247303448,21.159767963258172,0.0,1.95,63.98176334160613,-242.5251651782495,0.0,0.0,287.8809000911424,10.159044568843703,1.0,0.009682819547666987,0.0,0.0,0.47787420920055457,65.99961422222222,18.62602842871322,0.2503689492381989,10.936550731715021,0.0038305429813139244,7.716335100808524,1.2134797532857688
2025-01-01 18:00:00,0.3039578885320882,0.10067658777364612,0.0,0.30395788853208816,0.10067658777364612,0.0,0.0852010405659555,0.0,0.16875684796613266,0.0,0.05,0.0,0.0,0.08609325444031278,0.0,0.01458333333333334,1.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.004039736842105263,0.0,0.08116130372385023,0.0,0.05396584204571561,0.0,0.07315161472241366,0.05486371104181024,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,1371.5170065763948,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,19.625051164988516,51.66666666666668,46.10666666666668,0.0,50.920206839752275,0.05975134431250639,160.660003517431,0.0,19.625051164988516,48.765749698471545,50.920206839752275,47.68852112783119,12.43753247303448,20.95100627661635,-0.02549073107286445,1.15,83.9226603550001,-247.46870089576194,0.0,0.0,314.8368897237415,0.0,1.0,0.009559254901574476,0.0,0.0,0.4717759485393991,65.99961422222222,16.554471527020606,0.25418626768912744,10.853311885936062,0.003841375961364073,8.322568434208781,1.2137227091937965
2025-01-01 19:00:00,0.4391549906154736,0.1786219057409773,0.0,0.43915499061547364,0.17862190574097728,0.0,0.0807290862556583,0.0,0.18364933882664403,0.12477656553317126,0.05,0.0,0.0,0.08344087320697514,0.08059769920066881,0.01458333333333334,1.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.004292220394736842,0.0,0.07643686586092148,0.0,0.07239484121734381,0.0,0.07128068205921696,0.05346051154441271,226.5724935278523,21.44444444444449,0.4198034355766342,0.0,0.1085861488665046,0.01619041666666667,0.21666666666666667,210.38207686118565,1257.8770796420856,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,19.006139916381425,51.66666666666668,46.10666666666668,0.0,50.604350145095665,0.02010417742122455,53.63581942611192,0.0,19.006139916381425,47.8061574471573,50.604350145095665,46.40706109818812,12.43753247303448,20.896596984980008,-0.14478556470072565,-0.25000000000000006,293.72000425072633,-273.5872443426732,0.0,0.0,325.3883915603794,0.0,1.0,0.009830496419713366,0.0,0.0,0.48516247560880116,65.99961422222222,15.346363505167847,0.25550118874383343,10.836311387267251,0.0038477983966959495,4.442032285494435,1.2139436625291653
2025-01-01 20:00:00,0.3506142322979306,0.1460771119082616,0.0,0.35061423229793065,0.14607711190826156,0.0,0.05276245887062005,0.0,0.16102818235036437,0.08682359107694619,0.05,0.0,0.0,0.07541127905075874,0.0560824995241695,0.01458333333333334,1.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.004418462171052631,0.0,0.048343996699567425,0.0,0.060479810282686015,0.0,0.06140734434155516,0.046055508256166354,161.4516611752025,21.44444444444449,0.29804814175511035,0.0,0.07561484107694619,0.011208750000000002,0.15,150.24291117520252,973.567549039868,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,18.771722094888123,51.66666666666668,46.10666666666668,0.0,50.400951649764316,0.0,0.0,0.0,18.771722094888123,47.587594400689895,50.400951649764316,46.18091577615269,12.43753247303448,21.015022157943047,-0.05871458072351867,-0.55,170.84143753449328,-282.0113221704863,0.0,0.0,275.4917413392978,0.0,1.0,0.009934130558188026,0.0,0.0,0.490277110011101,65.99961422222222,15.909357190479291,0.253960014629421,10.89311526905973,0.0038527799830596282,6.638576700730813,1.2134508898474337
2025-01-01 21:00:00,0.8704875749008877,0.2237331430902093,0.0,0.8704875749008876,0.2237331430902093,0.0,0.008171238282968615,0.49997931555555564,0.08137454553345343,0.23096247552890994,0.05,0.0,0.0,0.05996278854196531,0.14918702121491068,0.01458333333333334,1.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.004102857730263158,0.0,0.004068380552705456,0.0,0.001424160810832993,0.0,0.04164214482045732,0.03123160861534298,422.5130082004687,21.44444444444449,0.781068222049012,0.0,0.20107247552890992,0.029890000000000007,0.4,392.62300820046863,990.074027177743,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,499.9793155555556,0.2,21.053171718417047,51.66666666666668,46.10666666666668,0.0,51.33332424533089,0.0,0.0,499.9793155555556,21.053171718417047,51.03491404774905,51.338332710298204,50.88070048399083,12.43753247303448,21.182472005717496,-0.047393100058331326,-0.3,305.50889096612735,-283.36395899355665,0.0,0.0,152.63044790121225,0.0,1.0,0.010036451616008534,0.0,0.0,0.4953269402129166,65.99961422222222,13.729393858003132,0.252001901877316,10.975543429904642,0.003862236991197825,8.881050203925044,1.2127543661481393
2025-01-01 22:00:00,0.34162823856938357,0.20527211497949677,0.0,0.34162823856938357,0.20527211497949677,0.0,0.007603150289547561,0.0,0.0797089698855333,0.2043161183943027,0.05,0.0,0.0,0.058713606806025206,0.1319751748401382,0.01458333333333334,1.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.0035347697368421052,0.0,0.004068380552705456,0.0,0.001424160810832993,0.0,0.04164214482045732,0.03123160861534298,355.1438449421383,21.44444444444449,0.6791681250660598,0.0,0.17691695172763602,0.027399166666666672,0.36666666666666664,327.7446782754716,928.6117801805847,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,21.339332073287725,51.66666666666668,46.10666666666668,0.0,51.43785902510793,0.0,0.0,0.0,21.339332073287725,51.451208839919964,51.457883747325994,51.43785902510793,12.43753247303448,21.149165443392707,-0.04746833457529368,-1.95,196.1530797191807,-325.454654068727,0.0,0.0,150.39678425987105,0.0,1.0,0.010624653797335149,0.0,0.0,0.5243563619498138,65.99961422222222,16.06710458589838,0.25308527362963074,10.970654442951133,0.003871130306678782,5.582107857610903,1.212884886937374
2025-01-01 23:00:00,0.33824829826881075,0.20319584859207832,0.0,0.33824829826881075,0.20319584859207832,0.0,0.007035062296126509,0.0,0.0772106064136531,0.20400262955903115,0.05,0.0,0.0,0.05683983420211505,0.13177268105662993,0.01458333333333334,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0029666817434210522,0.0,0.004068380552705456,0.0,0.001424160810832993,0.0,0.04164214482045732,0.03123160861534298,354.00376771720727,21.44444444444449,0.67811914159713,0.0,0.17660346289236448,0.027399166666666672,0.36666666666666664,326.60460105054057,892.0506686150613,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1539.8492070752936,0.0,0.0,21.254734501402602,51.66666666666668,46.10666666666668,0.0,51.24816085299668,0.0,0.0,0.0,21.254734501402602,51.27192680239441,51.28380977709328,51.24816085299668,12.43753247303448,21.08970350543328,-0.0535131072360409,-3.05,172.7807631971574,-346.88572111596534,0.0,0.0,147.33033279456984,0.0,1.0,0.010825139097605262,0.0,0.0,0.5342508718961445,65.99961422222222,18.33238380134566,0.2542670085662256,10.949170007849487,0.0038750937344574224,3.6529625687604437,1.213127033358785
