Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:46:00,0.7866324314560043,0.49368471905996175,0.0,0.013110540524266738,0.008228078650999362,0.0,0.005835765421126508,0.0,0.07804339423761317,0.6527532717972645,0.05,0.0,0.0,0.057464425070085104,0.4216369606565433,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1448.4436766791762,21.444444444444485,2.3765596662043365,0.0,0.5780282717972646,0.07472500000000001,1,1373.7186766791763,1373.7186766791763,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.52643244463407,51.666666666666686,46.10666666666668,0.0,51.825381207504044,0.0,0.0,0.0,21.52643244463407,51.83207859926115,51.83542729513971,51.825381207504044,12.43753247303448,21.264550935764184,0.0,5.0,1388.6289677414634,-179.89146644967872,-0.0,-0.0,80.96420952130767,175.88456728516638,0.0,0.008581140895131165,0.0,0,0.4235032883874597,0.0,39.112547990658335,0.24648278000359825,10.946580153701056,0.003793443810282343,-18.462707240760988,1.2136456303887961
2025-01-01 13:47:00,0.7879620934643344,0.49454359587010654,0.0,0.013132701557738907,0.008242393264501775,0.0,0.005835765421126508,0.0,0.07804339423761317,0.6540829338055947,0.05,0.0,0.0,0.057464425070085104,0.4224958374666881,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1447.688529812243,21.444444444444485,2.3698018956843097,0.0,0.5793579338055946,0.07472500000000001,1,1372.963529812243,1372.963529812243,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.444670692551444,51.666666666666686,46.10666666666668,0.0,51.82218274679407,0.0,0.0,0.0,21.444670692551444,51.829057544813864,51.83249494382377,51.82218274679407,12.43753247303448,21.37762555370856,0.0,5.0,1384.9374971518878,-181.89821671224956,-0.0,-0.0,80.96420952130767,177.71953451086742,0.0,0.008616959494020186,0.0,0,0.4252710363594734,0.0,38.18297453058683,0.2447579396508724,10.995109662924754,0.003793103873489371,-18.534212903710166,1.2131799375443681
2025-01-01 13:48:00,0.7892554507273615,0.49537902213143237,0.0,0.01315425751212269,0.008256317035523873,0.0,0.005835765421126508,0.0,0.07804339423761317,0.6553762910686217,0.05,0.0,0.0,0.057464425070085104,0.42333126372801394,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1446.95502056278,21.444444444444485,2.3632600868541065,0.0,0.5806512910686217,0.07472500000000001,1,1372.23002056278,1372.23002056278,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.365327785576532,51.666666666666686,46.10666666666668,0.0,51.81899646637442,0.0,0.0,0.0,21.365327785576532,51.82604796494349,51.82957371422803,51.81899646637442,12.43753247303448,21.487276930076366,0.0,5.0,1381.4133447352356,-183.85267409960818,-0.0,-0.0,80.96420952130767,179.5665155299402,0.0,0.008651622589020802,0.0,0,0.42698175698483654,0.0,37.346788750756126,0.24309749575732387,11.041807540346845,0.003792762489134642,-18.603001221271295,1.2127286931137562
2025-01-01 13:49:00,0.7905143432870708,0.49619218639364665,0.0,0.013175239054784514,0.008269869773227445,0.0,0.005835765421126508,0.0,0.07804339423761317,0.6566351836283311,0.05,0.0,0.0,0.057464425070085104,0.4241444279902282,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1446.2420065763947,21.444444444444485,2.3569221594038807,0.0,0.581910183628331,0.07472500000000001,1,1371.5170065763948,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.28827166029845,51.666666666666686,46.10666666666668,0.0,51.81582200661672,0.0,0.0,0.0,21.28827166029845,51.823049520185386,51.826663276969725,51.81582200661672,12.43753247303448,21.59369225339776,0.0,5.0,1378.0464665293473,-185.75739801320802,-0.0,-0.0,80.96420952130767,181.4251133118113,0.0,0.008685196231588203,0.0,0,0.4286387100874836,0.0,36.597648444853036,0.24149740642300757,11.08742385314317,0.003792419710260708,-18.66922552052598,1.212291095296709
2025-01-01 13:50:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.213378775231444,51.666666666666686,46.10666666666668,0.0,51.81265902752459,0.0,0.0,0.0,21.213378775231444,51.820061889608894,51.823763320651054,51.81265902752459,12.43753247303448,21.69704663003523,0.0,5.0,-70.72091623872258,-187.61481129648845,-0.0,-0.0,80.96420952130767,183.29492719594782,0.0,0.008717741928292614,0.0,0,0.4302449311885728,0.0,35.92968553645821,0.23995394192830172,11.131406773342462,0.0037920755869653897,-18.73302859298787,1.2118663951580793
2025-01-01 13:51:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.237749235290856,51.666666666666686,46.10666666666668,0.0,51.809507207466844,0.0,0.0,0.0,21.237749235290856,51.817084769621374,51.82087355069865,51.809507207466844,12.43753247303448,21.659458528054362,0.0,5.0,-68.62669648142413,-186.93845240214014,-0.0,-0.0,80.96420952130767,185.1755543122123,0.0,0.008705912719986924,0.0,0,0.42966112669477613,0.0,37.34754639940834,0.24048432315862803,11.114996514015383,0.0037917301665997796,-18.696967906962982,1.2120211596822288
2025-01-01 13:52:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.260739505733657,51.666666666666686,46.10666666666668,0.0,51.80635179264643,0.0,0.0,0.0,21.260739505733657,51.81410422944396,51.817980447842736,51.80635179264643,12.43753247303448,21.623826856869375,0.0,5.0,-66.86086559072295,-186.29819598665532,-0.0,-0.0,80.96420952130767,187.06658469569126,0.0,0.008694691758033233,0.0,0,0.4291073408585646,0.0,38.4731208746247,0.24098723568940367,11.099569012137668,0.0037913854551833684,-18.66231901216816,1.2121679178778912
2025-01-01 13:53:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.282450493212462,51.666666666666686,46.10666666666668,0.0,51.80319298823094,0.0,0.0,0.0,21.282450493212462,51.8111204627747,51.81508420004659,51.80319298823094,12.43753247303448,21.590008524031454,0.0,5.0,-65.3407469368198,-185.69133247041387,-0.0,-0.0,80.96420952130767,188.96760897893404,0.0,0.00868403511733576,0.0,0,0.4285814058536862,0.0,39.386376012286405,0.2414645911510951,11.08440152357223,0.0037910414242373026,-18.628980426976685,1.212307252498836
2025-01-01 13:54:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.3029705646151,51.666666666666686,46.10666666666668,0.0,51.80003098438821,0.0,0.0,0.0,21.3029705646151,51.80813364915025,51.81218498153127,51.80003098438821,12.43753247303448,21.557878229296456,0.0,5.0,-63.518636032654754,-185.11549128149662,-0.0,-0.0,80.96420952130767,190.8782135065603,0.0,0.008673904318905046,0.0,0,0.42808142263445803,0.0,40.63264572753421,0.24191806632905474,11.07008406952723,0.0037906980473421652,-18.596863152860145,1.2124396739266126
2025-01-01 13:55:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.322345973086044,51.666666666666686,46.10666666666668,0.0,51.79686595815027,0.0,0.0,0.0,21.322345973086044,51.805143955705674,51.809282954483386,51.79686595815027,12.43753247303448,21.527370461029875,0.0,5.0,-62.17297760578005,-184.56938861367234,-0.0,-0.0,80.96420952130767,192.79798172093166,0.0,0.008664279611508495,0.0,0,0.42760641642234487,0.0,41.432201486584646,0.2423484751138088,11.056583961167474,0.0037903552998842203,-18.565920437005737,1.2125654472153506
2025-01-01 13:56:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.340671168041023,51.666666666666686,46.10666666666668,0.0,51.79369807967292,0.0,0.0,0.0,21.340671168041023,51.802151543084854,51.80637827479083,51.79369807967292,12.43753247303448,21.498351262851948,0.0,5.0,-60.665941141971004,-184.05052854666786,-0.0,-0.0,80.96420952130767,194.72649428151436,0.0,0.008655119544208223,0.0,0,0.427154341497702,0.0,42.42037788338919,0.24275766423601752,11.043833719168262,0.0037900131582049345,-18.536056981691296,1.2126851195639439
2025-01-01 13:57:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.3579922405932,51.666666666666686,46.10666666666668,0.0,51.790527505072255,0.0,0.0,0.0,21.3579922405932,51.79915655867645,51.803471085478556,51.790527505072255,12.43753247303448,21.470755333597,0.0,5.0,-59.22123590110091,-183.55765621567082,-0.0,-0.0,80.96420952130767,196.66332919532695,0.0,0.008646404226847365,0.0,0,0.4267242162256933,0.0,43.37221079326225,0.24314647995940286,11.031800677755118,0.003789671600573239,-18.507226058698777,1.2127989561821058
2025-01-01 13:58:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.37436704601022,51.666666666666686,46.10666666666668,0.0,51.7873543836124,0.0,0.0,0.0,21.37436704601022,51.79615914340063,51.800561523294746,51.7873543836124,12.43753247303448,21.44450066022167,0.0,5.0,-57.878945942747535,-183.0892279555876,-0.0,-0.0,80.96420952130767,198.60806190203283,0.0,0.008638108412262714,0.0,0,0.4263147945882457,0.0,44.24607249153239,0.24351603084771256,11.019796935800844,0.003789330606208843,-18.479369056011972,1.2129072914598946
2025-01-01 13:59:00,0.13387915965873967,0.07204775840341844,0.0,0.0022313193276456613,0.0012007959733903073,0.0,0.005835765421126508,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0017673848684210526,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.38985216383112,51.666666666666686,46.10666666666668,0.0,51.78417885595702,0.0,0.0,0.0,21.38985216383112,51.793159430058054,51.79764971710857,51.78417885595702,12.43753247303448,21.419507033716684,0.0,5.0,-56.60738398499747,-182.64374200272516,-0.0,-0.0,80.96420952130767,200.56026538725484,0.0,0.008630207343585885,0.0,0,0.42592485476470654,0.0,45.07214849642002,0.24386741232190634,11.008430349105222,0.003788990155519124,-18.452428606878,1.2130104527541052
2025-01-01 14:00:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.40449837432226,51.666666666666686,46.10666666666668,0.0,51.781001054359045,0.0,0.0,0.0,21.40449837432226,51.79015754350892,51.79473578808386,51.781001054359045,12.43753247303448,21.395702471411944,0.0,5.0,-55.260578541326225,-182.21985193534786,-0.0,-0.0,81.09045129762345,202.51951026875312,0.0,0.008622678792791872,0.0,0,0.425553299739912,0.0,45.8688220963982,0.2442016093356406,10.998309945154045,0.0037886502300726356,-18.42635314867158,1.2131087339020756
2025-01-01 14:01:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.41834341995961,51.666666666666686,46.10666666666668,0.0,51.777821103522655,0.0,0.0,0.0,21.41834341995961,51.78715360148685,51.791819850468954,51.777821103522655,12.43753247303448,21.373033497331356,0.0,5.0,-54.087554816471254,-181.81654818125529,-0.0,-0.0,81.09045129762345,204.485364873374,0.0,0.00861550632479296,0.0,0,0.4251993183963454,0.0,46.63854206716058,0.24451934045703105,10.988117581133384,0.003788310812481364,-18.401104208231256,1.2132023528216023
2025-01-01 14:02:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.431439118138133,51.666666666666686,46.10666666666668,0.0,51.77463912254121,0.0,0.0,0.0,21.431439118138133,51.78414771642862,51.78890201337233,51.77463912254121,12.43753247303448,21.351426643952337,0.0,5.0,-52.960788477802254,-181.43247202601063,-0.0,-0.0,81.09045129762345,206.45739664701296,0.0,0.008608667125340455,0.0,0,0.42486178478706543,0.0,47.38123225058493,0.2448216329015835,10.97846217188362,0.003787971886137157,-18.376629143347706,1.213291610037805
2025-01-01 14:03:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.443825717393217,51.666666666666686,46.10666666666668,0.0,51.77145522280531,0.0,0.0,0.0,21.443825717393217,51.78113999349886,51.785982378845645,51.77145522280531,12.43753247303448,21.33082486403913,0.0,5.0,-51.87790606671112,-181.06656309072866,-0.0,-0.0,81.09045129762345,208.43516690032186,0.0,0.008602143524272694,0.0,0,0.42453982684020397,0.0,48.09820572639409,0.24510927678820946,10.968671537093012,0.0037876334354947387,-18.35288694040908,1.2133767386931475
2025-01-01 14:04:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.45554079241465,51.666666666666686,46.10666666666668,0.0,51.76826950972235,0.0,0.0,0.0,21.45554079241465,51.77813053221368,51.78306104345934,51.76826950972235,12.43753247303448,21.311174901622167,0.0,5.0,-50.83604628978557,-180.71783365734794,-0.0,-0.0,81.09045129762345,210.41823880853156,0.0,0.008595919007863877,0.0,0,0.4242326295572353,0.0,48.791336069938936,0.24538301286076591,10.960006264310563,0.0037872954458376493,-18.32983927122797,1.21345795652494
2025-01-01 14:05:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.466619404592766,51.666666666666686,46.10666666666668,0.0,51.765082083114024,0.0,0.0,0.0,21.466619404592766,51.77511942681585,51.780138098666775,51.765082083114024,12.43753247303448,21.29242706418543,0.0,5.0,-49.83254378793899,-180.38536400479592,-0.0,-0.0,81.09045129762345,212.40617216288558,0.0,0.008589978151746438,0.0,0,0.4239394317025072,0.0,49.46236891923347,0.2456435350355843,10.951797287204197,0.003786957903223609,-18.307450335153607,1.2135354667789002
2025-01-01 14:06:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.477094292402306,51.666666666666686,46.10666666666668,0.0,51.761893037589886,0.0,0.0,0.0,21.477094292402306,51.77210676662763,51.77721363114651,51.761893037589886,12.43753247303448,21.274534953021256,0.0,5.0,-48.86497855771702,-180.06829707563963,-0.0,-0.0,81.09045129762345,214.39852471608455,0.0,0.008584306539993092,0.0,0,0.42365952180971406,0.0,50.11286722029915,0.24589149368021188,10.943379395733853,0.0037866207944331435,-18.28568667086407,1.213609459298057
2025-01-01 14:07:00,0.13400540143505546,0.07204775840341844,0.0,0.002233423357250924,0.0012007959733903073,0.0,0.005962007197442298,0.0,0.07804339423761317,0.0,0.05,0.0,0.0,0.057464425070085104,0.0,0.01458333333333334,1,0,0,Off,0.03497708860632285,0.02623281645474213,On,0,0,Off,0.0018936266447368416,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1371.5170065763948,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,21.48699604901072,51.666666666666686,46.10666666666668,0.0,51.7587024628927,0.0,0.0,0.0,21.48699604901072,51.769092636376655,51.77428772311865,51.7587024628927,12.43753247303448,21.257455210874248,0.0,5.0,-47.93112694970455,-179.76583351630075,-0.0,-0.0,81.09045129762345,216.39485221500414,0.0,0.008578890689134127,0.0,0,0.42339223443193785,0.0,50.74425526897274,0.2461274987259564,10.936014874514935,0.0037862841069220667,-18.26451697983806,1.2136801115431255
