Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.42531570448913397,0.27594496502979576,0.0,0.42531570448913397,0.27594496502979576,0.0,0.014858000034091774,0.3604577044550422,0.0,0.05,0.0,0.0,0.2613616316964624,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06146676809128052,0.04610007606846038,0.0,0.0,0.0023995723684210523,0.0,0.01245842766567072,0.0,0.011975528859758864,0.0,0.28701540750400284,0.21526155562800206,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,56.83384240915918,51.66666666666668,46.10666666666668,0.0,51.08662543906544,0.0,0.0,0.0,88.80287876431122,51.12008510488555,51.1368149377956,51.08662543906544,12.43753247303448,13.56039330743087,0.0,6.463612112565973,0.85,9.236100170605994,-511.3507756690169,-1163.060437891464,-955.1026761965402,0.0,0.0,355.22462596385384,208.86366659356287,0.0,0.05703283577354833,0.0,0.0,0.5401329048783748,0.0,88.52727456366948,0.29349417265092653,6.173600886689827,0.0027649959351242685,104.99603657201222,1.2494572756082296,0.16043834994004763,-1193.9473027548972,30.88686486343352
2025-01-01 11:00:00,0.4435777755507242,0.2808285679377264,0.022830903664800558,0.4435777755507242,0.2808285679377264,0.022830903664800558,0.01982999931040154,0.3737477762403227,0.0,0.05,0.022830903664800558,0.0,0.2662452346043931,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06146676809128052,0.04610007606846038,0.0,0.0,0.0023995723684210523,0.0,0.01743042694198049,0.0,0.018754130101131805,0.0,0.2935268780479104,0.22014515853593272,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,527.528,0.0,56.27739315602921,51.66666666666668,46.10666666666668,0.0,50.31930589265345,0.17465207558415508,455.7370342074253,527.528,87.93342680629563,50.05791312197992,50.35333863870728,49.893183990589336,12.43753247303448,12.879359593981812,0.0,6.819722506159422,1.95,9.236100170605994,-294.08152910803125,-914.5970534151244,-737.8185198294708,0.0,0.0,379.6308555095928,139.34582917327532,0.1,0.05169507584916908,0.0,0.0,0.4895813281525424,6.599961422222222,64.10613521184682,0.3088409259411244,5.850003973482768,0.0027847852110813786,87.2430093060439,1.2518285487518226,0.14725596423516477,-935.9387004608053,21.341647045680894
2025-01-01 12:00:00,0.5015940447364976,0.2977843804649414,0.06849271099440167,0.5015940447364976,0.2977843804649414,0.06849271099440167,0.03488388528787679,0.41671015944862083,0.0,0.05,0.06849271099440167,0.0,0.28320104713160804,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06454010649584455,0.048405079871883396,0.0,0.0,0.0024995545504385964,0.0,0.0323843307374382,0.0,0.03910876327314334,0.0,0.3130612896796329,0.23479596725972465,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,1582.5839999999998,0.0,58.94641666199337,51.66666666666668,46.10666666666668,0.0,51.74462370842355,0.5041564624583275,1365.0200591885866,1582.5839999999998,92.10377603436464,51.426376829357764,51.763118605390915,51.24875849285752,12.43753247303448,12.494840738953801,0.0,6.9326416338133425,3.05,9.236100170605994,-85.59909073208696,-796.9956667949497,-589.285182451777,0.0,0.0,456.07960014781224,122.81043407776535,0.4,0.047776500601632826,0.0,0.0,0.4524702253513398,26.399845688888888,47.606491571877854,0.3186125441685247,5.673022314299133,0.002802938345326822,73.92998839591897,1.252870951906637,0.16544618297275412,-815.0706294820069,18.074962687057326
2025-01-01 13:00:00,0.42878897162176816,0.2782499688332188,0.0,0.42878897162176816,0.2782499688332188,0.0,0.015257928762161949,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06454010649584455,0.048405079871883396,0.0,0.0,0.0027995010964912284,0.0,0.01245842766567072,0.0,0.011975528859758864,0.0,0.28701540750400284,0.21526155562800206,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,59.12664751909232,51.66666666666668,46.10666666666668,0.0,51.22919895195886,0.0,0.0,0.0,92.38538674858175,51.26855987632677,51.28824033851073,51.22919895195886,12.43753247303448,12.193487928944247,0.0,7.20294075827501,4.45,9.236100170605994,-12.54312849977202,-569.663168229252,-425.7738736818475,0.0,0.0,358.69789309648803,196.03350247182138,0.0,0.042328705681128106,0.0,0.0,0.4008765555699994,0.0,54.53285208558743,0.3259550308095077,5.527579772495074,0.002812683123244851,38.80043852458407,1.2535974426786398,0.16057403400932227,-584.3350074717524,14.671839242500397
2025-01-01 14:00:00,0.5839945734176085,0.31674425057808386,0.06088240977280149,0.5839945734176085,0.31674425057808386,0.06088240977280149,0.05474110977180583,0.4792534636458027,0.0,0.05,0.06088240977280149,0.0,0.3021609172447505,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06454010649584455,0.048405079871883396,0.0,0.0,0.0029994654605263156,0.0,0.05174164431127951,0.0,0.0763722406528018,0.0,0.3383411164971563,0.25375583737286717,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,1406.7413333333332,0.0,57.853052282275726,51.66666666666668,46.10666666666668,0.0,51.48511361540943,0.42330790026109394,1139.3425855185633,1406.7413333333332,90.39539419105583,50.28414686852883,51.48537166838343,49.683405442114534,12.43753247303448,12.105139191231666,0.0,7.580571702451968,4.7,9.236100170605994,241.87858106290233,-548.5197992994592,-391.1041710068159,0.0,0.0,559.8104059294743,306.4930926125747,0.75,0.04086331652544466,0.0,0.0,0.3869984993467515,49.499710666666665,73.17234614024395,0.32893644238071246,5.49230309530048,0.0028234434151266693,59.454824177095496,1.2533476908598904,0.1498564947553499,-561.5535393968435,13.033740097384173
2025-01-01 15:00:00,0.427952177693609,0.2770974669315073,0.0,0.427952177693609,0.2770974669315073,0.0,0.015957804036284755,0.36199437365732423,0.0,0.05,0.0,0.0,0.26251413359817394,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06300343729356253,0.047252577970171884,0.0,0.0,0.003499376370614035,0.0,0.01245842766567072,0.0,0.011975528859758864,0.0,0.28701540750400284,0.21526155562800206,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,60.410439426062,51.66666666666668,46.10666666666668,0.0,52.10292770930135,0.0,0.0,0.0,94.39131160322187,51.93557031597858,52.10292770930135,51.85189161931719,12.43753247303448,12.01835567697674,0.0,7.480669805334644,4.15,9.236100170605994,8.220572124576126,-587.0116110203643,-429.48538494351226,0.0,0.0,357.8610991683288,319.787388810458,0.0,0.04219926508561971,0.0,0.0,0.3996506806172137,0.0,79.8448578997596,0.3315423624544583,5.455463644181268,0.0028295908537647415,11.632533570988143,1.2537244922418247,0.14139604222360452,-601.9979364712326,14.986325450868236
2025-01-01 16:00:00,0.4334620249386129,0.2805549726366418,0.0,0.4334620249386129,0.2805549726366418,0.0,0.01685764367444265,0.3666043812641703,0.0,0.05,0.0,0.0,0.26597163930330847,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761344490040858,0.05071008367530642,0.0,0.0,0.004399216008771929,0.0,0.01245842766567072,0.0,0.011975528859758864,0.0,0.28701540750400284,0.21526155562800206,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5080.211233806732,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,59.51171718364194,51.66666666666668,46.10666666666668,0.0,51.30710218962201,0.0,0.0,0.0,92.98705809944053,51.18821065917914,51.30710218962201,51.128764893957715,12.43753247303448,11.863451368811392,0.0,7.285699647582353,3.05,9.236100170605994,-118.36174390958872,-867.5226755058821,-525.0486658575626,0.0,0.0,363.3709464133328,140.74581056471888,0.0,0.04553073802793795,0.0,0.0,0.4312015956901168,0.0,43.315975534641076,0.3350998380372808,5.3772586672408265,0.0028308743217625863,-30.572123275885467,1.2544049537846844,0.1556627888513422,-884.4098632414577,16.887187735575633
2025-01-01 17:00:00,11.004384483444943,6.968138162135728,0.0,11.004384483444943,6.968138162135728,0.0,0.1080082884305699,0.6055968023593916,10.240779392654982,0.05,0.0,0.0,0.33866481686189354,6.614890011940502,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376012170953662,0.05532009128215245,0.0,0.0,0.005599002192982457,0.0,0.10240928623758742,0.0,0.1540437132102001,0.0,0.37779296743965496,0.2833447255797411,0.0,0.0,9594.113497948721,18.33333333333337,1.5939790316370073,4151.766624985846,2.5832402330253506,0.40852291666666674,1.0,13337.357206267903,6088.34096330494,7.2490162429629645,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,51.996957535368246,51.66666666666668,46.10666666666668,0.0,50.52308292415777,0.08661510283163171,227.86851710371266,0.0,81.2452461490129,50.26920639785715,50.52308292415777,50.14226813470684,12.43753247303448,15.89990365733042,-1.8316541854208304,11.071429411762267,1.95,9.236100170605994,9112.675900808961,1971.1056950882141,-1118.2499887545532,0.0,0.0,743.2592551580747,13.102319163555425,0.85,0.06069502930723099,0.0,0.0,0.5748159292229621,56.09967208888889,-106.44686354328306,0.2588274737099794,7.369062923477824,0.0028203006207825542,-33.93123284852801,1.2363674707920438,0.18389048925299764,-2168.037070437966,-12.6238594596653
2025-01-01 18:00:00,4.2156368419209365,2.377881684552932,0.030441204886400744,4.2156368419209365,2.377881684552932,0.030441204886400744,0.20749001208233733,0.9220267105136031,3.0361201193249965,0.05,0.030441204886400744,0.0,0.4021584923940947,1.961139858825504,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07683346011410065,0.05762509508557547,0.0,0.0,0.0063988596491228065,0.0,0.20109115243321452,0.0,0.3858153873214766,0.0,0.45937786307802586,0.3445333973085193,0.0,0.0,4378.163000123993,18.33333333333337,2.2317329066234226,1894.6107971881995,2.6275972026583294,0.40852291666666674,1.0,5864.250880645525,5864.250880645525,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,703.3706666666666,0.0,48.449521150151746,51.66666666666668,46.10666666666668,0.0,51.36682471255127,0.21638009915355463,587.199640228798,703.3706666666666,75.7023767971121,49.33305586493485,51.36682471255127,48.31617144112665,12.43753247303448,17.383981619921283,-0.44935171341208857,10.472570032588852,1.15,9.236100170605994,4111.535345435119,134.07409360376218,-1405.6578590374472,0.0,0.0,1202.9596549360344,0.0,1.6,0.0661725280245527,0.0,0.0,0.6266909106003868,105.59938275555555,-63.92945058746033,0.23328756113893642,8.087435801365002,0.0028178801749476038,-0.425155411300539,1.229382325816369,0.14679769762738296,-1779.1604589862231,18.623755401786237
2025-01-01 19:00:00,1.469473215450138,0.4374184826672081,0.030441204886400744,1.4694732154501382,0.43741848266720806,0.030441204886400744,0.23789883097873202,1.1815743844714062,0.0,0.05,0.030441204886400744,0.0,0.4228351493338748,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376012170953662,0.05532009128215245,0.0,0.0,0.006798788377192983,0.0,0.23110004260153907,0.0,0.6177941853595729,0.0,0.4900200774022966,0.36751505805172235,0.0,0.0,0.0,16.166666666666714,0.0,0.0,0.0,0.0,0.0,0.0,5777.543518943463,0.0,0.0,17.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,703.3706666666666,0.0,53.211156153635855,51.66666666666668,46.10666666666668,0.0,52.25227618380976,0.0833636938082211,227.86851710371266,703.3706666666666,83.14243149005601,51.49706368281006,52.25227618380976,51.119457432310206,12.43753247303448,16.38586595880144,-0.011725233103235765,8.56091210524968,-0.25000000000000006,9.236100170605994,61.810242282190515,-1352.0128789660534,-1463.8449594215374,0.0,-2.9294934285121226,1517.171038476422,0.0,2.0,0.06692418146897822,0.0,0.0001340911826108487,0.6350794084173489,131.99922844444444,11.413656655818029,0.24876836556980061,7.608974019593742,0.0028181543415013947,4.6460906241471385,1.23362541862629,0.1201305591722998,-1390.636526709321,38.62364774326745
2025-01-01 20:00:00,2.5705963663069205,1.1278717798489322,0.0,2.57059636630692,1.1278717798489322,0.0,0.19134810329106158,1.2274138024326355,1.1018344605832233,0.05,0.0,0.0,0.40157369428186057,0.7117147522337384,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722234525072546,0.05416758938044094,0.0,0.0,0.00699875274122807,0.0,0.1843493505498335,0.0,0.6919822100568211,0.0,0.46320813986855963,0.34740610490141965,0.0,0.0,1572.966176445698,16.166666666666714,0.8504650513756523,680.6870144902001,0.9452340091943344,0.15660045138888892,0.38333333333333336,2097.0527395470094,5580.167392855678,0.0,0.0,17.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,53.25892221487614,51.66666666666668,46.10666666666668,0.0,51.75063128457369,0.1682521971427064,455.7370342074253,0.0,83.21706596074395,51.04322543901522,51.75063128457369,50.68952251623598,12.43753247303448,15.83890960282278,-0.05714785287773161,8.236375450433583,-0.55,9.236100170605994,1678.584639088633,-607.1650002207928,-1428.6038695885718,0.0,0.0,1518.3365643773425,0.0,2.0,0.06622555511456894,0.0,0.0,0.6271931068489032,131.99922844444444,15.885767854164197,0.25767209653752315,7.3482833132674825,0.0028206540046580558,25.708167806820164,1.2359542503179264,0.11384798825111489,-1318.2786502016413,30.42663549064851
2025-01-01 21:00:00,2.4110302316298986,1.4822160604564425,0.030441204886400744,2.4110302316298986,1.4822160604564427,0.030441204886400744,0.03991295132593368,0.4905849001806844,1.8305323801232807,0.05,0.030441204886400744,0.0,0.2852256179048437,1.1824071092182655,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068678330497259,0.05301508747872943,0.0,0.0,0.006498841831140351,0.0,0.03341410949479333,0.0,0.11028407630755924,0.0,0.3096140405681525,0.2322105304261143,0.0,0.0,2639.8645867690634,16.166666666666714,1.4197387271986368,1142.3777390347927,1.5718011995677252,0.2587311805555556,0.6333333333333333,3523.5111452483006,5540.7931638263535,0.0,0.0,17.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,703.3706666666666,0.0,50.78698374592874,51.66666666666668,46.10666666666668,0.0,51.37540724946113,0.16696420846656357,455.7370342074253,703.3706666666666,79.35466210301365,49.410889497010075,51.37540724946113,48.42863062078456,12.43753247303448,15.923522312139719,-0.04016378713640547,8.674369918995312,-0.3,9.236100170605994,1874.7326424557807,-485.41188839224304,-1409.8842244020295,0.0,0.0,640.8240971112918,0.0,2.0,0.06608541327774961,0.0,0.0,0.6258658851460096,131.99922844444444,3.9281829774549997,0.2569913602274065,7.398751546729534,0.0028285233078075727,43.33657514535822,1.2355866259471482,0.1386969776979558,-1652.2833700368153,24.493742609779524
2025-01-01 22:00:00,0.4346618111228234,0.2805549726366418,0.0,0.4346618111228234,0.2805549726366418,0.0,0.018057429858653176,0.3666043812641703,0.0,0.05,0.0,0.0,0.26597163930330847,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761344490040858,0.05071008367530642,0.0,0.0,0.005599002192982457,0.0,0.01245842766567072,0.0,0.011975528859758864,0.0,0.28701540750400284,0.21526155562800206,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5462.276486703024,0.0,0.0,15.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,51.45049377516232,51.66666666666668,46.10666666666668,0.0,50.67310963372906,0.0,0.0,0.0,80.39139652369114,48.52831361113051,50.67310963372906,47.45591559983122,12.43753247303448,14.592090182715049,-0.001888024811083137,6.635677108759934,-1.95,9.236100170605994,-965.652262347083,-1800.9336409941993,-1473.2785357500504,0.0,-29.064002340465528,496.5699610419877,0.0,2.0,0.0672039602679661,0.0,0.0013551043780024353,0.6492927493559099,131.99922844444444,40.1203147014452,0.28095831580337616,6.756670042708515,0.0028375197967303767,36.93670366144012,1.241299665044942,0.1617781072831111,-1840.9372065324108,40.00356553821143
2025-01-01 23:00:00,0.4291519638778195,0.2770974669315073,0.0,0.4291519638778195,0.2770974669315073,0.0,0.017157590220495282,0.36199437365732423,0.0,0.05,0.0,0.0,0.26251413359817394,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06300343729356253,0.047252577970171884,0.0,0.0,0.004699162554824562,0.0,0.01245842766567072,0.0,0.011975528859758864,0.0,0.28701540750400284,0.21526155562800206,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,5462.276486703024,0.0,0.0,15.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8209.801035555556,0.0,0.0,52.54042088205214,51.66666666666668,46.10666666666668,0.0,49.93691808423258,0.0,0.0,0.0,82.09440762820647,47.879172328288305,49.93691808423258,46.85029945031617,12.43753247303448,13.220037152688517,0.0,5.444995381680317,-3.05,9.236100170605994,-898.9648014331163,-1583.996303486499,-1432.0783009859301,0.0,-1.969018653008264,491.0601137969838,0.0,2.0,0.06625942927485634,0.0,8.755732507545691e-05,0.628343131041864,131.99922844444444,44.0224044088384,0.307732654671149,6.0793524696659285,0.002844078795141535,32.991957072980966,1.247239511668896,0.14292918529514495,-1617.8545613056372,33.85825781913805
