Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 12:43:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.65449392485748,51.666666666666686,46.10666666666668,0.0,51.821161870353166,0.0,0.0,0.0,93.21014675758981,51.842095030777806,51.85256161099013,51.821161870353166,12.43753247303448,12.41875278899918,0.0,6.985262721043463,3.9,9.236100170605994,-98.67253029104967,-719.9329269282445,-502.39425540780746,-0.0,-0.0,358.3979465504354,126.86609833246666,0.0,0.0455279190516757,0.0,0.0,0.4311748984057076,0.0,45.32377856632239,0.3205987128220059,5.639045744802576,0.0028064512922613867,39.89367797649257,1.253201974258564,0.18441186894691974,-737.0074365360405,17.074509607795882
2025-01-01 12:44:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.644207895711816,51.666666666666686,46.10666666666668,0.0,51.808027412865954,0.0,0.0,0.0,93.19407483704971,51.82970225512218,51.840539676250295,51.808027412865954,12.43753247303448,12.413135110659406,0.0,6.990660030416203,3.9,9.236100170605994,-98.11667639307205,-721.3654690219158,-501.8687099399981,-0.0,-0.0,358.3979465504354,127.66904240339771,0.0,0.04551030482597162,0.0,0.0,0.4310080818207055,0.0,45.354086996490665,0.32073263900949617,5.636090052069379,0.00280658779507675,39.86094554405956,1.2532265243716076,0.184429581159678,-738.3676567965792,17.002187774663398
2025-01-01 12:45:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.63390879621423,51.666666666666686,46.10666666666668,0.0,51.794895502503806,0.0,0.0,0.0,93.17798249408473,51.817311616312296,51.82851967321655,51.794895502503806,12.43753247303448,12.40752821912279,0.0,6.995734103411246,3.9,9.236100170605994,-97.55469261567868,-722.7118792531659,-501.34439261011244,-0.0,-0.0,358.3979465504354,128.50025060211456,0.0,0.045492721100534164,0.0,0.0,0.43084155409031477,0.0,45.39175344399838,0.3208663850924664,5.633140290089216,0.002806724183220852,39.828267452330564,1.2532510281963714,0.18444623106470145,-739.646635246796,16.934755993630127
2025-01-01 12:46:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.62359590734831,51.666666666666686,46.10666666666668,0.0,51.78176614199077,0.0,0.0,0.0,93.16186860523173,51.80492311706343,51.816501604599765,51.78176614199077,12.43753247303448,12.401932592277129,0.0,7.000504654941028,3.9,9.236100170605994,-96.98648971962581,-723.9774219000923,-500.82134686356096,-0.0,-0.0,358.3979465504354,129.3601619052611,0.0,0.04547516939140116,0.0,0.0,0.43067532957226284,0.0,45.43691059349978,0.32099994070956167,5.630196731657923,0.0028068604568891476,39.795644740430255,1.2532754836297748,0.18446188363314997,-740.8493017405184,16.871879840426132
2025-01-01 12:47:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.61326850014452,51.666666666666686,46.10666666666668,0.0,51.76863933420931,0.0,0.0,0.0,93.14573203147582,51.79253676024021,51.804485473255674,51.76863933420931,12.43753247303448,12.396348714691143,0.0,7.004990099238586,3.9,9.236100170605994,-96.41199000138056,-725.1670190546661,-500.2996166974385,-0.0,-0.0,358.3979465504354,130.24918792048018,0.0,0.045457651236687706,0.0,0.0,0.4305094228333615,0.0,45.48968014562259,0.32113329534061025,5.6282205575048145,0.00280699661628085,39.763078460828105,1.2532998885390922,0.18447659953011794,-741.9802636599089,16.813244605242843
2025-01-01 12:48:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.60292583727642,51.666666666666686,46.10666666666668,0.0,51.75551508220247,0.0,0.0,0.0,93.12957162074441,51.78015254885873,51.79247128218687,51.75551508220247,12.43753247303448,12.39077707668453,0.0,7.009207646514205,3.9,9.236100170605994,-95.83112114394345,-726.2852741316677,-499.77924657273707,-0.0,-0.0,358.3979465504354,131.1677137106553,0.0,0.04544016819368359,0.0,0.0,0.43034384862201736,0.0,45.550178878358246,0.3212664383260007,5.625289864341412,0.0028071326615989813,39.73056967713745,1.253324240766033,0.18449043543672355,-743.0438295839903,16.758555452322547
2025-01-01 12:49:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.59256717407529,51.666666666666686,46.10666666666668,0.0,51.74239338917572,0.0,0.0,0.0,93.11338620949265,51.767770486088224,51.780459034544485,51.74239338917572,12.43753247303448,12.38521817353228,0.0,7.013173390313499,3.9,9.236100170605994,-95.24381594313485,-727.3364939746691,-499.2602813393305,-0.0,-0.0,358.3979465504354,132.11609811125743,0.0,0.045422721836368384,0.0,0.0,0.4301786218446987,0.0,45.61851884576025,0.321399358883293,5.622366214769473,0.00280726859305041,39.69811946223317,1.25334853813023,0.18450344434104643,-744.0440307034665,16.70753672879748
2025-01-01 12:50:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.58219175976147,51.666666666666686,46.10666666666668,0.0,51.72927425849858,0.0,0.0,0.0,93.0971746246273,51.75539057525265,51.76844873362969,51.72927425849858,12.43753247303448,12.379672504692538,0.0,7.016902386987722,3.9,9.236100170605994,-94.6500134582061,-728.324709452347,-498.742766163365,-0.0,-0.0,358.3979465504354,133.09467404570177,0.0,0.04540531375299737,0.0,0.0,0.43001375754307275,0.0,45.69480615472348,0.3215320461234092,5.619449893938464,0.002807404410845885,39.66572889642901,1.2533727784326267,0.1845156758026301,-744.9846403252045,16.659930872857537
2025-01-01 12:51:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.57179883872128,51.666666666666686,46.10666666666668,0.0,51.71615769370595,0.0,0.0,0.0,93.080935685502,51.74301281983192,51.75644038289491,51.71615769370595,12.43753247303448,12.374140573035653,0.0,7.020408728358946,3.9,9.236100170605994,-94.04965960866701,-729.2536944343524,-498.2267464549629,-0.0,-0.0,358.3979465504354,134.10374884595916,0.0,0.04538794554368811,0.0,0.0,0.4298492708711493,0.0,45.7791402958605,0.321664489066795,5.617500598247164,0.002807540115200063,39.633399065662616,1.253396959458859,0.1845271761941754,-745.8691917288819,16.61549729452947
2025-01-01 12:52:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.56138765145328,51.666666666666686,46.10666666666668,0.0,51.703043698499194,0.0,0.0,0.0,93.06466820539575,51.73063722346293,51.7444339859448,51.703043698499194,12.43753247303448,12.368622884088605,0.0,7.023705608436391,3.9,9.236100170605994,-93.44270720049673,-730.1269832499239,-497.7122677975607,-0.0,-0.0,358.3979465504354,135.14360458839818,0.0,0.04537061881805227,0.0,0.0,0.42968517707285264,0.0,45.87161404662862,0.3217966766593432,5.614599426192295,0.0028076757063315266,39.601131059721496,1.2534210789825722,0.18453798892329853,-746.7009945827626,16.57401133283877
2025-01-01 12:53:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.5509574358338,51.666666666666686,46.10666666666668,0.0,51.68993227674695,0.0,0.0,0.0,93.04837099349031,51.71826378994035,51.732429546537055,51.68993227674695,12.43753247303448,12.363119945307684,0.0,7.026805384868006,3.9,9.236100170605994,-92.82911578960767,-730.947886807374,-497.1993758800766,-0.0,-0.0,358.3979465504354,136.2144984160323,0.0,0.045353335192913125,0.0,0.0,0.42952149146040464,0.0,45.972313540033475,0.3219285977877623,5.611706449264269,0.002807811184462799,39.56892597053918,1.2534451347686142,0.18454815463665142,-747.4831500834156,16.535263276041633
2025-01-01 12:54:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.54050742806323,51.666666666666686,46.10666666666668,0.0,51.676823432485754,0.0,0.0,0.0,93.0320428563488,51.70589252321718,51.7204270685829,51.676823432485754,12.43753247303448,12.357632265383614,0.0,7.029719635681918,3.9,9.236100170605994,-92.2088515618272,-731.7195075265081,-496.6881164322897,-0.0,-0.0,358.3979465504354,137.31666288438717,0.0,0.04533609629012213,0.0,0.0,0.4293582293936474,0.0,46.081318320027115,0.3220602412942861,5.608821957935042,0.002807946549820351,39.53678489057149,1.2534691245760865,0.18455771140827218,-748.2185649525954,16.499057426087184
2025-01-01 12:55:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.53003686381749,51.666666666666686,46.10666666666668,0.0,51.66371716992036,0.0,0.0,0.0,93.01568259971484,51.6935234274051,51.708426556147465,51.66371716992036,12.43753247303448,12.352160353579505,0.0,7.032459211777473,3.9,9.236100170605994,-91.58188706724593,-732.4447531960411,-496.1785351634553,-0.0,-0.0,358.3979465504354,138.45030707403166,0.0,0.04531890373447593,0.0,0.0,0.4291954062603153,0.0,46.19870154577397,0.3221915959907495,5.6069041718861,0.0028080818026346016,39.5047089112534,1.25349304616125,0.1845666949137141,-748.9099644014816,16.46521120544054
2025-01-01 12:56:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.51954497894357,51.666666666666686,46.10666666666668,0.0,51.6506134934239,0.0,0.0,0.0,92.99928902959932,51.68115650677454,51.69642801344987,51.6506134934239,12.43753247303448,12.346704719104837,0.0,7.035034285556031,3.9,9.236100170605994,-90.94820183654986,-733.1263498452743,-495.6706777044472,-0.0,-0.0,358.3979465504354,139.61561387442035,0.0,0.045301759151743955,0.0,0.0,0.4290330374573556,0.0,46.32452931746194,0.32232265067195437,5.604037156523581,0.0028082169431399144,39.472699121543656,1.2535168972802802,0.184575138591268,-749.5599041556815,16.433554310407267
2025-01-01 12:57:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.509031010690705,51.666666666666686,46.10666666666668,0.0,51.637512407537784,0.0,0.0,0.0,92.98286095420423,51.668791765754726,51.6844314448632,51.637512407537784,12.43753247303448,12.34126587050874,0.0,7.037454396028749,3.9,9.236100170605994,-90.30778121001191,-733.766853707948,-495.16458955185516,-0.0,-0.0,358.3979465504354,140.81274490605713,0.0,0.045284664166754134,0.0,0.0,0.428871138372799,0.0,46.458861791407855,0.32245339412861673,5.601179499813963,0.0028083519715745883,39.440756606518136,1.2535406756919294,0.18458307379141614,-750.1707816217181,16.403927913770097
2025-01-01 12:58:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.498494198291986,51.666666666666686,46.10666666666668,0.0,51.624413916971456,0.0,0.0,0.0,92.96639718483122,51.656429208933304,51.67243685491423,51.624413916971456,12.43753247303448,12.335844315126002,0.0,7.0397284906971915,3.9,9.236100170605994,-89.66061693076546,-734.3686623496037,-494.66031601714315,-0.0,-0.0,358.3979465504354,142.04183784462464,0.0,0.045267620401642034,0.0,0.0,0.42870972436917804,0.0,46.60175253594232,0.322583815159296,5.598331491514962,0.002808486888180843,39.40888244608918,1.2535643791599647,0.18459052991551356,-750.7448462658364,16.376183916232563
2025-01-01 12:59:00,0.42848902507571557,0.2782499688332188,0.0,0.007141483751261926,0.004637499480553646,0.0,0.014957982216109318,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0024995545504385964,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.48793378381928,51.666666666666686,46.10666666666668,0.0,51.61131802660189,0.0,0.0,0.0,92.94989653721763,51.644068841055976,51.66044424828302,51.61131802660189,12.43753247303448,12.33044055854271,0.0,7.041864964469149,3.9,9.236100170605994,-89.00670683228662,-734.9340250234195,-494.15790217777663,-0.0,-0.0,358.3979465504354,143.30300753961936,0.0,0.04525062947415952,0.0,0.0,0.4285488107675092,0.0,46.753248795054674,0.32271390258188754,5.596449885229578,0.002808621693204799,39.377077713774064,1.2535880054555169,0.18459753454458183,-751.2842092680216,16.35018424460214
2025-01-01 13:00:00,0.42878897162176816,0.2782499688332188,0.0,0.007146482860362803,0.004637499480553646,0.0,0.015257928762161949,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0027995010964912284,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.477349013118264,51.666666666666686,46.10666666666668,0.0,51.598224741473004,0.0,0.0,0.0,92.93335783299729,51.6317106670259,51.64845362980235,51.598224741473004,12.43753247303448,12.325055104097299,0.0,7.043871695844434,3.9,9.236100170605994,-88.04610815571954,-735.4650523130417,-493.65739283177527,-0.0,-0.0,358.69789309648803,144.5963463766734,0.0,0.045233692996092624,0.0,0.0,0.4283884128323092,0.0,46.9133915795677,0.3228436452444362,5.593621675560573,0.0028087563868964545,39.345343475548745,1.2536115523592761,0.18460411355900525,-751.7908525075691,16.32580019452742
2025-01-01 13:01:00,0.42878897162176816,0.2782499688332188,0.0,0.007146482860362803,0.004637499480553646,0.0,0.015257928762161949,0.36353104285960625,0.0,0.05,0.0,0.0,0.26366663549988545,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06454010649584455,0.048405079871883396,On,0,0,Off,0.0027995010964912284,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5080.211233806732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,59.466730784519015,51.666666666666686,46.10666666666668,0.0,51.585134066794794,0.0,0.0,0.0,92.91676685081096,51.61935469190289,51.636465004456944,51.585134066794794,12.43753247303448,12.319693971664886,0.0,7.045756080582251,3.9,9.236100170605994,-87.37941186684247,-735.9637251156926,-493.1593450888635,-0.0,-0.0,358.69789309648803,145.9219246426614,0.0,0.045216829933772906,0.0,0.0,0.4282287101853628,0.0,47.08204012553302,0.3229729147837652,5.590807125221451,0.002808890969509657,39.3136935698115,1.2536349934258557,0.18461029124984146,-752.2666369310692,16.3029118153766
